"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]"
"1" 14.5492972558697 8.41415710345023 -2.40906677380056 -8.77040733346997 15.8980334577347 2.2683748917918 -5.32561885096204 8.56625099829123 -7.75477594436517
"2" 15.8295532892818 27.5993128982592 0.745683691694054 -14.3762520333837 30.8352399570893 7.33616236732558 -14.9460328125112 14.813863972522 -10.2455085088828
"3" 8.16301512347351 42.919192894006 8.27470195895109 -13.4039658055347 42.2625943516742 18.2331048876081 -19.3621417090432 8.55528963720538 -3.59834934718209
"4" 8.46798313002714 39.5739548207875 12.9141538640202 -13.4664593727774 42.9120366417582 16.7268179786668 -21.082543541647 7.74696156825331 -4.59711238341847
"5" 9.16723312255882 33.2494893106044 7.06264723641246 6.51016966471562 34.7932410083621 9.89319404051641 -10.6328368608324 3.16671980600015 -1.45797024040816
"6" 8.95306963491994 31.1919272434492 10.9008110243682 5.76072124306681 36.5715975930981 12.1247480754098 -10.1167012642708 2.65453646675292 0.0401315986418683
"7" 8.95473378914786 31.4521674583149 16.4977246634927 4.702314479005 33.9663944771991 6.31885983995739 -13.6011414812142 4.03805440327831 1.71910349630024
"8" 8.57636952083861 27.588258023382 19.4639287827412 6.79305474459008 29.9886815754738 -0.935644890196009 -12.2405604345721 6.68109260422725 3.26318695666893
"9" 9.01414270281879 23.9199814612635 22.6197724603416 10.3420172753567 30.6713189829219 -1.56844117782083 -10.9002278618224 5.41612141540781 3.91957433134824
"10" 9.96307150616179 19.0481282638754 25.4509041036103 11.8267799880305 28.4123285462388 -3.3617287011382 -10.8910584436159 5.44856643554645 1.6609642338297
"11" 9.18452302579155 19.0882894240331 26.5603554734944 12.6911516635886 26.8113368436312 -1.94091389982834 -13.5810808154264 5.21014221865773 0.136228181008318
"12" 8.9661816344742 17.9636973707739 30.6320163965806 12.0556396843183 24.5473956016023 -5.2747554532248 -12.6744920544029 7.85097216417196 -1.09788457532791
