"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]"
"1" 2.44058277252942 0.812209194031495 -4.2280577845864 -0.170314270727483 -1.42922938533914 2.3350931392575 -3.63479238905148 -4.33207167306668 2.40244608669706
"2" 5.42101768605609 1.89362369900885 3.67455589849669 5.37490588936565 2.21638766491297 2.87778679703573 -1.00971568086757 0.472779172194732 2.77071388770467
"3" 10.5918249164693 18.5387400760364 30.6800783669048 19.2065940555384 14.498282070747 -10.0483129299317 2.99543516939506 6.66325427077339 10.4334789543809
"4" 10.4531446319572 20.4454417517641 28.0616542796715 17.1556103732654 16.3102323880985 -8.3687211215236 2.27700488863616 3.39685539752757 11.9560400647873
"5" 10.7678978793761 18.8098604390554 27.2820470284825 19.7236860468824 16.72779248859 -9.05336983463043 -0.597959785024265 2.47747702558107 15.8278459139097
"6" 9.67090567252031 16.7575472653527 25.9916417838069 18.9333041859872 16.2999253628716 -10.8664497812582 0.652170857093375 -2.23143403507568 12.4170633275361
"7" 9.48986033598753 17.4141365599093 26.3162740662106 20.180881131969 16.0000059562973 -9.40965990514402 -0.457449797383459 -0.807981980082335 11.6759705437186
"8" 10.7615330908407 19.8249607448528 26.8335191974939 21.4875699958397 15.3410988704836 -11.3685864743445 2.30020085062805 -1.25302470638239 13.8758407335336
"9" 10.4071265598802 19.2517938505979 27.2033717366275 22.2347163541338 15.7788368072459 -12.1409733008188 1.37174737919361 -1.87884286669442 14.7712237179985
"10" 10.496916380763 16.9614662459363 29.3682395911874 23.4267051995721 14.7564357959573 -10.420333624659 0.754568551705105 -1.65796407420804 16.1758674096142
"11" 10.7661817262167 17.544789005724 28.1641608829144 23.6218383714003 14.8859781561289 -10.8349376273268 0.336375789383954 -2.51691104544948 14.9437747210896
"12" 10.9835021624606 16.8780946104711 29.3912603565633 23.4769285172913 12.7326483429465 -10.8350533637533 -2.62575865770002 -4.38744621807839 14.4334553659877
"13" 10.0115251461088 15.6734565740546 29.1407174802708 24.5818243053926 12.8452571158589 -9.67138951480023 -3.70541282689304 -1.87367979441085 13.2278233558079
"14" 11.1312234878097 14.8935795198003 31.21442078584 25.6731821254129 12.5989650348328 -10.2878919110104 -2.24962208587448 -2.75227490715315 15.0830667308322
