"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]"
"1" 2.97716956377853 -2.55549259473163 10.6500372494211 9.39309369683088 -3.82517343320281 1.21562047014659 3.89394222640898 -6.28547450761161 0.835817310835624
"2" 11.8874703161024 -3.58786545231417 34.8800406047303 28.3685345489405 5.1863895784472 10.9172231374449 13.6116237998865 -10.0979775893729 -1.19941917444136
"3" 13.0215226957947 -0.0387041607315832 35.5296115712064 29.481542923206 4.1941529750838 9.38869837615774 11.3519258018134 -10.658542179042 -1.21672801463422
"4" 11.9824061905885 6.20853555890561 36.4678967473629 26.7864407507237 1.08497222948627 1.1006748640193 5.98680188762101 -14.4208671150233 0.779759507824821
"5" 10.7761164763239 12.2194579625146 35.3119797150365 23.8504811160556 -2.13476582493526 0.806922951655638 6.15452548085488 -11.7169246976512 4.53354474914298
"6" 10.1113478691747 14.4765147151144 37.0040413098358 21.6033280660257 -1.40266461535428 1.77565482076778 6.57012244591258 -14.692146092652 7.91526873775123
"7" 11.2585771004848 13.8300965748264 36.8739777513783 21.3246778249723 -0.392940341050811 2.52631203171236 7.89577566157022 -15.2161754166484 7.19221097512708
"8" 10.1013049989688 16.0710650591655 33.6910671315913 19.9015712249796 4.60053860377839 0.433323205880405 6.29922452612739 -13.0961513625167 7.99877399496515
"9" 11.3593356416096 18.0708677106138 33.9937721207449 23.6841827711331 5.24291707861333 1.334276242356 5.72411232763693 -14.0862955365584 9.53060115979106
"10" 10.7138235777668 16.8271401520843 31.512345189401 20.578392776747 4.68209131322554 -0.369921398025331 6.60006713505596 -14.6064353594688 10.3622846723847
"11" 11.7385063963916 16.5421250701135 30.5218666962717 23.3896820319116 5.59688911601793 -0.946316747999476 7.12795394186379 -15.1613607554275 9.59658022354509
"12" 11.3567543713596 15.8428544540492 29.3211753305302 22.1348376797434 6.70351002422544 -2.56606568818489 8.5077711715744 -13.5193858220091 8.81489319235393
"13" 10.3410778351146 18.2658550555537 28.4639403202439 21.9596834922195 7.88128099513761 -4.4266339581952 7.99162937531808 -14.418226443528 5.77428631380999
"14" 11.1645900169707 23.1425998147149 29.3919694905687 22.288448680122 7.76895428374819 -3.67522045108317 7.59736337752369 -11.6534218590782 4.11604478832724
"15" 10.0747345925459 22.3613032628807 27.9901521812974 20.0936889479323 9.29309605929825 -3.524277028888 8.3157773356095 -13.2974315261766 6.05906397700454
"16" 10.0696511868065 22.5593728258393 27.4422591986023 19.7244618960972 8.84898668497973 -1.50403984790944 6.76166949759827 -10.5828618602247 5.48776189845909
"17" 10.7486123031698 19.9617968668272 31.0275167802894 19.910456731198 8.20883181009855 -0.898373910631567 6.04076661338717 -9.39930003748277 5.96184526424752
"18" 10.4879865351001 15.8420717815941 31.7927928547337 20.4582904605988 10.3389364897546 -3.8507103731057 5.64966556079653 -11.7611019574382 9.67637911026861
"19" 10.8668484054674 15.6250785114152 30.4328944108142 21.9529257808556 6.20567941814324 -2.16296642371869 5.14371749643284 -13.3997426126836 10.5770062811879
"20" 10.9932120621981 15.4272614752911 30.6456569827101 22.236065014716 10.6516452624535 -5.75218092293735 7.18140937708062 -11.6198450022423 10.4316835675466
"21" 10.4183763669978 15.3116594617421 32.5122572741992 21.8364848569087 8.6891837536422 -4.90597281709271 4.65481120470635 -12.8621835709096 12.6340417889245
"22" 10.4297004311761 16.3276981056965 30.7810069693089 23.3887157788014 7.91302740111148 -5.25438506785432 5.52882689366666 -13.1461978077856 12.5085092627902
"23" 10.2982450282593 18.4437085990889 32.2926450558893 21.2402639824189 5.81009587571458 -3.32969637168344 5.1809957000743 -4.82666928352449 6.63114191816667
"24" 10.9193759864029 18.4527465503485 32.2435523594791 19.0882148733933 8.94679336446162 -3.52046041578862 2.418802762472 1.00409327367204 4.96276083821965
"25" 10.6033694686008 17.272520912138 34.2687838986915 18.1020590495109 10.8192994234816 -4.15527141103092 -0.00594827554901972 2.47835425466621 8.61228244011749
"26" 10.271445083145 16.9000900150679 33.6656579524617 15.1715570520683 12.725087648566 -2.40951985648992 -2.27200628906496 1.45408010483017 6.58120060327932
"27" 10.7482842618949 17.4593134155618 32.9729530298469 16.2998091146053 10.9937172541765 0.336478323378413 -5.36216943469481 0.631364678319571 8.50110611801883
"28" 11.2813321530937 15.7675602599332 35.4827981328502 17.7616027379163 9.76213530427695 2.1296210719766 -6.38019055722696 0.40943340481944 6.63771115757364
"29" 10.7668506487082 14.8047611070626 35.1062001988451 18.2640069402461 8.64378194961059 2.22969738328363 -4.65460378505239 -1.33660201682577 7.26492534462082
"30" 10.2942014500743 20.7002706545971 34.152073422524 14.228570704597 11.8584236940674 3.26861948826162 -7.60988156988866 0.314633117952719 9.2912008672254
"31" 10.6174653257774 16.8712130658282 34.9458111730921 14.2103977678881 9.77025792624383 -0.19077091246288 -4.58322116114247 -1.19860423483888 7.64637216736152
"32" 10.424545608825 17.7688206536421 35.6156602166987 14.5966240744112 10.2664561953216 3.47023560536195 -5.45092230640865 -0.275670622172179 7.01544701962664
"33" 11.2059015448859 18.4772030034052 35.3745588583265 14.0835738665392 9.14100178002869 5.56834179180968 -7.01608920783259 -0.103396010080727 5.56956728162146
"34" 10.4187666858626 16.4975014209375 35.145191648741 13.9030282387109 7.93710046620065 4.47394614605071 -7.53655183739886 -2.49947782938338 4.22455167679523
"35" 10.2502535744769 17.9594646161142 34.2443351514934 14.9402300152704 11.7347050422238 2.66371892571579 -4.77622198278966 -0.224520614232431 7.15527757385711
"36" 10.7223707866563 21.0523177150887 30.4751922999662 14.3672216221196 10.6600971831697 2.46769415930158 -3.75685965446964 0.510317725295182 7.43892084751383
"37" 10.4137956473986 20.8880587292183 32.5604094810892 12.3106893077555 13.2018104501632 1.49060830427372 -5.78333291455852 0.843401787903254 5.52718218817064
"38" 10.0350415909093 19.6790548314091 31.4282983750513 14.5322467177767 11.1085542548615 2.24085054626003 -6.02078320082606 1.65165705014964 2.88905531711452
"39" 9.96628464380958 18.9310453649771 33.3119126657449 13.5088693771356 10.1046272237705 6.40841568833395 -7.21771687305632 1.46022730405664 1.17779980710725
"40" 10.2818805313209 18.3287241525269 32.5419859506116 14.0692470554449 9.01394237067896 3.86646332455093 -7.51407254906783 2.74678755085266 1.11417026677314
"41" 10.7102744487353 18.9116737002454 33.7484449425686 13.8023748388566 10.5167824558136 4.8117282423946 -6.39443429741816 1.88402259915692 1.72806240893731
"42" 10.0327365221534 18.2418996429488 31.4867439252908 11.1012297371649 9.22572836152063 3.6481034110445 -6.16919628418274 2.10634932462989 -1.53962532082815
"43" 10.8529722065054 18.3945289959522 36.078054901416 13.5136165178336 9.36245193135816 3.73946157025957 -5.56775626637364 5.35953355689974 -0.0917447522142465
"44" 10.4612698489973 16.6491286770373 35.4036778075989 13.3945375501151 8.23817714673782 4.58250344242583 -7.83527056726817 4.69064425137911 -1.81711022154225
"45" 10.4763356677277 17.2159316695613 35.354653280471 12.9975522657003 8.31878752906042 4.49613500941987 -7.58701671846364 1.61490502945265 -0.215166768177057
"46" 10.8295850261957 16.6549878941494 35.254123835071 14.1802859454984 9.77812285275193 3.33083827658167 -6.5367601099193 0.725774536756851 1.54486726944263
"47" 9.94282220504455 18.7370491552539 31.1496852344276 16.1169453725302 9.66716326656116 3.27757861327521 -5.95345698057839 4.56720634071187 0.599505019660259
