"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]"
"1" 0.917731178266721 5.14958802083386 10.0317023312512 -1.41414384748621 8.4969243996265 -6.80193512914921 3.44826893231102 -5.53279352862451 0.0310217192370383
"2" 9.1935315859921 17.5436601531903 35.9920934126012 -6.13486936875699 31.0292054636867 -19.0070221623745 21.1634996407108 -22.4927888620711 -0.253973685359971
"3" 9.70418619531349 13.2427096572077 38.4935775992813 0.201134677044325 34.4735024696716 -23.8073111748897 23.1419117900612 -26.8251498375031 -0.0718264618719445
"4" 10.0595353434418 12.9508955525343 40.0715008440327 -0.619229166887624 32.7099002826815 -23.6616740182912 23.2868132092683 -27.8394468566887 0.500339996931458
"5" 9.47946156198448 13.5019886111414 40.6124517700655 0.742572778427875 31.2977758567869 -21.7277453925983 21.1207425951688 -24.9800089504873 1.76486335312375
"6" 9.00359974399731 13.0420171265745 39.3317689963112 -0.25265061044785 29.3920758117971 -23.3117324752242 19.0881814867302 -24.974686295636 -2.03687354427654
"7" 9.76191907992595 13.4192397843349 36.8325095160505 1.03796690835617 28.7175936466707 -19.5515426061709 22.0977046525484 -23.6014640287463 2.07753551815266
"8" 9.57286260311316 14.9143062454653 37.5843027831013 1.64799602043753 28.0641252871742 -21.5211391805286 21.8741179579473 -24.7555566404442 1.28384725736059
"9" 10.0891931422191 14.798188779479 38.2882936812373 3.45724947145976 30.8402250476707 -21.1772103883956 17.8966670898106 -24.9675520982465 2.99700092999001
"10" 9.25973346870002 12.9091062995584 40.7272581621681 1.49484652234303 28.8444244738169 -22.276742728778 18.7733731023866 -23.9335968563558 4.43531992308788
"11" 10.1022255209907 10.2079208148715 42.5078388455512 1.43938670442665 28.1446391270096 -20.5147936065963 19.3923348103618 -22.5436889588257 3.08499424297453
"12" 10.3238700867315 9.02508405234259 44.3460872734069 4.89092161549724 26.3163916081331 -20.5248801389857 18.1590573561183 -21.4866427557455 5.52062413885325
"13" 9.17990081327024 9.80513891531987 42.4823364579135 1.50599698722559 27.689997774764 -21.4726001453366 17.4174979749619 -21.5119394805667 6.14162350612035
"14" 9.61790299722342 10.7507299571793 40.0920768278268 4.64046902568572 27.6804759996156 -24.2331699489049 15.1842818786322 -20.9884662940335 9.14489859693574
"15" 8.77634977539017 9.91820052464322 38.3029808143581 7.03260659921286 28.0931313031142 -27.8464648248855 19.317619407974 -23.3678835779378 13.4016398452069
"16" 10.4011266491822 11.0324341876745 39.0840731102927 6.59444513114779 27.6233251141224 -25.7076236606714 18.4165894840266 -22.2390286212597 15.6340456243253
"17" 9.78586407819349 10.4713105493329 39.1193632977867 6.02222818993937 25.4512429199566 -25.5225737283641 20.2700451795115 -21.3676738887031 12.7783758415695
"18" 9.37226072606293 12.4467166290556 37.9364971550412 5.57562037515443 25.012154296075 -26.5107095073352 20.0525198320974 -19.7788029330337 13.6744979597265
