"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]" "mu_xi_boys[22]" "mu_xi_boys[23]" "mu_xi_boys[24]" "mu_xi_boys[25]" "mu_xi_boys[26]" "mu_xi_boys[27]" "mu_xi_boys[28]" "mu_xi_boys[29]"
"11" 30.1645502089714 15.0888725657041 -10.6987966502562 -23.4719606849176 23.4535860094958 29.2204257151223 18.1940298674793 -10.5915254830222 -7.26029758292151 5.87354478286676 17.2667018935174 14.0590538388109 8.32934648001784 6.82696086192793 -6.94058292254221 -1.81778024783887 -3.56542344494314 9.76395037546646 5.34628878989723 -0.874117611641986 7.12560504731025 -2.66983262092952 17.0560665800685 0.970956014180186 -10.8924389520927 15.9808312058464 -7.80641791456681 2.34817317659312 0.674356834985387
"12" 27.9328350556485 17.8740837013016 -14.3360299554379 -19.740430012304 22.5203524923424 27.7947769491827 16.8184319663217 -8.2455667354531 -7.73595351591622 5.60727033560397 17.6056667993359 15.5932603557887 7.54295381699622 3.23093738868139 -7.24004633459305 2.83956901134188 -6.2383485944725 10.3092231135566 6.86120008364395 -0.655674778257596 5.35705899397328 -5.38675729318 19.2559489978415 3.11556574941055 -13.4108864281996 18.3303016770997 -9.80060677436804 3.5065563747048 0.560265530529903
"13" 27.7895333818507 15.0269892527899 -13.6259330810573 -20.2054457883224 24.5450810162444 28.7821479366369 17.7322175120363 -13.3160199657393 -8.91268583177334 8.97253079529852 19.2600392064443 15.0380878723463 9.10285370207629 3.53328616563704 -10.2394973414887 2.96636669093161 -6.21523607490848 13.4978802115929 4.1630897218078 -1.4040228312017 5.7691455097711 -4.14941526193956 18.884572015715 4.27976442127041 -14.8320296046184 18.5727777626766 -10.0669505014718 3.73751674662226 0.39365940270483
"14" 32.6069429410489 15.351582835754 -13.5811041968496 -23.475346767492 25.6408819410947 29.8288415381361 17.6376605942905 -15.491170468847 -6.78469621734043 7.49938865558528 17.3776144276811 16.9516586230007 10.4934319841065 3.1278178127057 -10.3875136590459 3.07786460697669 -7.89628566215002 15.6912943121071 1.60367160080626 0.675004628491954 6.24555177515868 -2.21030632702391 17.2123227316119 2.97612262779636 -13.7689970026615 17.0256367193576 -7.31720642750878 1.93970777421002 0.415693154942986
"15" 35.5331347600559 14.0348548513295 -11.3980393670031 -24.0133425258355 24.8243207561203 29.2814895351656 19.734517317557 -16.2856882521213 -8.21245620390543 8.38494595655872 18.8299398624408 15.7109083663243 11.392378258171 2.70743301531835 -13.0415288234504 3.88388499865878 -7.34301914948218 18.1308873217229 0.79682948115129 -1.76696793455418 5.18761984732624 -2.34114330586711 16.3836439614581 3.82930452318585 -12.4871774749295 17.0842994288284 -7.01740771166314 1.61992900940061 0.569709575630483
"16" 33.6344349455351 15.1067145188059 -7.87275208395763 -29.5611853829718 25.4003786374723 33.2016151796021 19.5739317041015 -16.0163242413324 -12.1365599036626 9.8018246078469 22.0430644492921 15.2917813901541 11.2859161981703 -1.03221719630763 -12.894672906948 5.29893198170146 -5.4743330044447 20.1176093936312 -3.11135329106862 -4.51077131293971 7.62322837929408 1.35859965241204 14.8667803808541 4.18081017235956 -11.6700428358426 12.9286605949259 -4.2003763304127 0.863593226254571 0.448024642202526
"17" 32.92725313263 13.739269054751 -6.76409096358592 -30.9485472709253 26.5691773424261 32.9384912791678 17.6173273847336 -15.8430002268359 -10.6146950145184 8.66002176511368 22.5193988463397 17.00117346182 10.5748721930975 -0.588708580500845 -12.9294143376811 3.89741989703609 -4.53639487071672 21.8373138914214 -4.1124320134768 -4.48692949487326 5.53260431935413 1.74706318570383 14.8556284221616 5.30287165587891 -12.4463379979548 15.0544932942711 -6.03804249268808 2.31528534886809 0.198695744248512
"18" 31.7728332015016 15.8304189362833 -7.19975514857884 -31.6844155323381 25.5988025776012 35.7762642924652 18.6794678977548 -16.3933133706248 -11.938577731554 10.4020932483523 18.7480039330909 17.5715812545919 11.0838497562921 2.14234880305005 -17.004454060462 4.54366113953471 -3.89645744658405 20.2878571539843 1.35202659559719 -6.15619119612813 2.81196938402813 0.852884146933803 18.3784983210251 3.38046355981492 -14.4780237343173 17.4672428343484 -6.85984219854659 1.75234483429068 0.64375389394281
"19" 28.8055009339746 18.1178676936131 -10.8514979238621 -29.0655324622414 27.3039765526726 34.58207712127 17.0601092101911 -17.6449762339679 -11.3234485594785 11.8841122121681 17.711353299457 19.2686558472859 11.9449968076452 0.443632126614131 -18.9146181355931 6.2668893470899 -3.66694428980255 21.310255514899 1.69443040685569 -7.0649397265956 1.74486992506193 0.695415470241572 19.0310183833219 6.25885541725453 -16.5311751334545 15.2399957945343 -4.52798370118922 0.905374400902286 0.247282979525438
"20" 26.8857574404975 19.6410146949083 -12.4569679274053 -26.0920311273058 24.0649056081719 37.0443169567805 15.2613994009248 -16.3946812111947 -10.2339674600113 7.73045194499748 17.9342763383935 25.291504423575 10.2559284612972 -2.74335753208381 -18.6490248160302 5.86890200789023 -2.27648424715783 19.3173340578328 2.77909291524465 -6.74202684615894 2.24552087989879 2.84462706446333 16.745601834256 6.45924164103386 -16.6047519223074 15.9225758353088 -4.63945492311679 0.963217237630967 0.410651612506585
"21" 21.866840661041 18.9444786914552 -11.9287976635582 -22.9131457924281 21.9363623091324 35.0313602550673 17.3202559101247 -18.1115271515638 -8.56908160634838 5.25144125040347 20.2284213077647 25.0560568011534 9.50544921540495 -3.53413494560742 -21.1387080577134 10.2819938855998 -2.46731671131058 19.3378678842144 0.760925554155224 -5.65520250657296 3.18408979274698 -1.61311271107141 21.0938205637808 6.12086018225231 -17.7844462864867 16.7112391998674 -5.58547850811538 1.58082083281527 0.588728824121655
"22" 28.0316804221754 22.6979412151086 -15.9673361249456 -25.9983870917903 25.1313117553949 32.882381350202 20.7943855609826 -14.9754384686301 -9.16196974452524 2.37414878030931 17.9039451055997 25.1346674552092 10.8365203408898 -1.21894984587645 -18.3505133653993 4.48470171869548 1.47111039967482 18.887541919884 -2.90069233046576 -6.58459498717694 5.25068936230593 1.86653146008505 16.362011706802 4.95651937694753 -14.9701139463121 15.1708621798309 -2.97278704999145 0.18854876878079 0.515569600020205
"23" 26.7229664645106 21.4842746189093 -16.2637267321386 -21.7198336677117 24.9904437675079 27.82728814359 19.6807229657327 -14.5493294900607 -7.60296830548074 1.7092862689829 22.3606433960106 24.4072637934598 8.19176092307187 -4.64668453279263 -16.5576974610338 6.31781309253467 0.881239384068378 21.6535330192197 -4.38414956648651 -8.16904989906953 5.57043654613067 5.90227111699726 13.7728173749113 4.08705516815876 -14.8191472168855 14.8946557581236 -2.39653007815988 0.0889782025133559 0.458580482045113
"24" 26.0274271043242 17.7776560412337 -12.6125248841577 -22.7407671362089 26.3299192616128 26.7694368233763 18.8587601284877 -15.6911900017483 -5.47911162047875 -1.11003116948081 26.4645770973925 22.6483165053256 7.92030147285193 -6.01699986278454 -17.9200516460734 7.28953884016597 4.73582323650038 21.9575179161139 -9.55572107712413 -9.7088255272422 7.33428213313237 6.03781510219502 15.7030843084057 4.41620682516443 -17.1659259189399 16.9149990784163 -3.95605178458082 1.37565193771956 0.573379542288567
"25" 25.1332377394099 22.4042802979269 -13.5178725854949 -25.2605589179172 25.9129941538477 25.9119084975121 23.6804618023895 -16.4355200763744 -6.79509165889197 -0.519622600106158 24.8078254872599 21.6702293922089 12.4814652900185 -4.61717435469931 -21.1814869585376 4.4144642919566 8.25475557138492 18.8389141324488 -5.06260585919156 -8.68003400128383 5.07618706987501 7.68747612249615 12.9515886656602 7.55893897806267 -17.0880886661337 13.3275084218702 -2.71644250910984 0.96742748894418 0.384875229416813
"26" 26.0078833995296 21.028913908035 -14.4634209446683 -24.9619968526023 28.2174491689469 24.9470471107437 23.2446854972915 -16.9424203842659 -8.55514426746862 -0.186038842775025 28.0061065953915 20.1695888858543 13.7769245972424 -6.51376386903565 -20.5714696917518 4.80738359476151 7.29375290179485 19.9759077554118 -5.63822465203771 -6.2604970270205 3.21904187280849 5.01508916365642 14.118034417518 7.36147736986456 -17.7469418568621 16.5338228164004 -4.6160364695705 0.843836926888909 0.308903326232518
"27" 25.8420672933282 24.7527551782074 -18.298606578352 -26.3305303144671 31.1034176306405 25.0173979441041 28.3882602167246 -19.1335962235856 -11.871853170117 -2.10459747292867 27.7107811293128 24.5006920477119 11.3445847342563 -4.00580047955716 -22.1838813622496 2.15160871222872 6.45068647337051 22.3848725810941 -5.74523446381734 -5.97320380514073 3.08600535871086 5.65620540580701 11.1713889163085 12.49626083433 -19.731521012035 16.0098098443866 -3.74778383668886 0.876124028582822 0.684857476090083
"28" 25.4901545912802 23.0680383384963 -15.8935136912875 -25.6336351989237 28.9072509165985 23.9200861679078 30.2204737865328 -20.3626196264319 -10.442291835381 -3.44243474745837 26.607515217244 28.2419406900734 12.1259773687562 -3.47046661028613 -20.8911371845809 1.22598357366485 5.18132379930816 21.4064231638683 -5.31857705921175 -4.50391930844538 4.52153792092324 3.46206642244677 13.8581232271465 11.0666107998576 -19.4622945181484 15.2596446070581 -4.69531616655201 1.47496863332324 0.280121741650563
"29" 27.8584751573865 19.2034565568013 -12.927071394748 -23.8391555252776 26.5381652708863 20.1118074850994 33.2464298304259 -19.9773463955192 -10.7917583618156 -5.71721855121548 32.8850986102962 26.1526317177582 9.36733900073094 -9.31114003713052 -17.4984115808338 3.56560747964398 8.54411264774216 20.9836992989686 -9.43149399883385 -4.65844992937966 6.33381466957614 2.25600196197244 14.119904298316 9.74904103444813 -16.4665029695527 14.4273347359536 -4.47288684525847 1.47129386383843 0.473316260535006
"30" 28.5259640938528 17.0121839964643 -11.833294540088 -23.1623153878325 23.5477681332685 21.1256801154144 33.8163631997305 -17.1921094657603 -11.9784613048466 -6.94629459236487 32.2743047193803 26.781663566287 7.09668872843827 -8.24599572573752 -16.1099912136544 3.82625014478876 7.84294350333899 19.1365220619475 -10.95639201482 -1.48274286054372 5.48041343608321 5.11101237019287 13.5696968515078 5.83736098074146 -17.7752177285316 17.0999147273511 -5.11884338054091 1.43800494636332 0.209961979340942
"31" 26.8704561363786 18.2986700199878 -11.2981727673818 -25.9510214408983 25.3628966546408 25.7164593566741 31.5694725334119 -17.1740996916933 -12.1264026994151 -7.46325041745545 28.8521472056199 28.5083986885018 9.01003132051698 -5.77638934314268 -18.4978169699708 3.38082474143141 9.3457814032292 17.6796732993703 -10.3821901938768 0.206911251152202 3.77645232938609 4.09958418443013 13.4832304419986 6.9084807528285 -15.445740226303 16.2479848876223 -5.84458813745292 1.79289850815027 0.385224932219787
"32" 26.915956856295 20.3380039226669 -11.971639582232 -26.3791501599934 22.8229789119059 29.6830206867449 28.5624174757698 -16.7840428116618 -13.1392866122998 -5.36321866838875 28.8108828707511 29.8094561862683 10.3988940100496 -8.37533500291418 -19.9304039165087 5.019281402413 9.83474177575572 17.3134467017933 -9.42002864913547 -0.614204050896606 2.25052095943238 2.15877885210089 15.2169321269998 7.55824746911975 -14.0293824957119 13.0496007837564 -4.14645063220887 1.61192088518135 0.301789348129415
"33" 26.9769167828261 19.618076003822 -10.8704062766282 -26.4547910798891 22.4518767115113 31.4937632881284 26.978360057387 -14.771097040396 -13.3742802148336 -7.82394128446987 28.0498945386302 32.1337138274852 8.4384476961271 -5.89849158384196 -21.2213246529986 6.04522316814121 6.82801747066355 17.1746347226207 -7.89266611991191 -1.43120322444476 4.52991833822202 3.37888585173373 12.6189318637748 8.33587562697437 -15.193308582636 15.4781840958723 -6.04855223501104 2.44463086011088 0.487260216927213
"34" 28.6992547602655 17.2867842811067 -10.31483811081 -27.0110595717274 25.6903190886982 29.080517999393 26.1816925679073 -19.0685237335964 -11.1822644657793 -4.65425061511075 28.6177205995461 33.1422351331504 8.40002417447483 -9.84834142641201 -21.5823920479568 5.16900019854347 8.04470014287072 21.6215391206531 -9.57427710823052 -5.57131149872629 8.71639349699136 5.16878304460738 9.29168470380054 7.19098147672729 -13.5998453867426 16.811394788196 -8.50933223024368 2.78423051351921 0.455054737708689
"35" 25.2999263597538 19.1270734590909 -8.22480458041371 -30.2479211289556 23.7375588997313 31.826037589818 27.3595031796793 -16.478255418793 -13.4391503903773 -8.42923592154041 32.6440840200677 28.8159910133349 9.39031992812074 -10.0556766705409 -20.1188137330216 8.57446130618222 6.04530867793193 20.1031570573289 -10.6092450655793 -5.62338577208913 8.99680056726293 4.59997740790668 13.2825811140973 5.45676479024631 -13.5081808012958 16.152186279341 -8.55616120119664 3.4445802911485 0.569626036202304
"36" 21.5460994002715 16.8383009097082 -5.509627259153 -29.7875871248304 26.6890079160037 25.3348772003128 27.5629935182925 -15.5874679649165 -8.30672779844319 -8.82932030868547 30.764098417669 27.1735325929642 10.5793733860467 -9.45183803704593 -20.9582425707921 10.0974710769629 4.04024951373962 21.332518490183 -10.7678343258004 -4.6250472161846 7.79909987135509 6.37020673985973 11.4313905525686 8.08422909862418 -15.3230619804381 14.3709699790301 -5.99353229649439 2.15928488897399 0.51346293225337
"37" 21.958362479425 17.9320887810435 -6.77508589010135 -29.6199055957663 27.0505628935656 24.8442253772045 27.9436006482806 -14.0816751478794 -12.3684198156389 -7.05195520101358 30.3416516463974 26.5257003325349 11.2999125485021 -7.00193123597666 -21.8814091479638 5.16326052866332 7.52149402964394 22.374845441156 -8.58311551164247 -5.68614616699051 3.38120480928983 9.28722102821894 10.2977459053013 8.40147547929856 -17.5121327405485 17.647493895842 -6.77457542231938 2.46107119976067 0.171033226150361
"38" 21.5850823051867 19.2635563990453 -8.79907889889146 -28.4320903631751 25.6897976816561 26.4200360107519 28.198508693001 -12.8937611659547 -15.5016764523493 -6.03193895098444 30.8465147679371 25.3840027872762 12.028803503803 -6.21419045080621 -23.760145673701 3.83941080500141 9.41924072252992 23.0167586686985 -6.54912229323354 -11.6189393888487 6.57385220759646 9.05455850481329 8.28400053384024 8.00482768091688 -15.3665392744508 18.2586849507989 -7.96344586596474 2.51363032150002 0.403124043873642
"39" 26.1409925742383 18.5567432167155 -9.16595248856607 -28.3760919384992 24.9559559560379 26.8612532894212 27.1170107435165 -10.9976392837267 -14.7034691415465 -7.62792320859028 27.7862322268473 27.0734291103236 13.5653291692778 -2.49533741700851 -26.0937168561445 3.62047793662199 6.61939599696902 22.9953425816159 -5.50431027196009 -12.3782261501419 7.75998464250742 10.3001033745086 9.49482507877658 5.12582868362935 -13.1195077900585 15.326927936522 -5.12504255445873 1.48716230505997 0.41351334815968
"40" 24.6733791288412 20.2418771889241 -9.43034700804254 -28.7188692264683 23.9318476945329 28.5452935023392 27.2387211144395 -12.4733137015792 -14.5617754404824 -9.84319284910728 30.4423848700981 29.7989887442266 13.7421917026272 -7.30214065759945 -25.4406428205606 2.74979732763324 8.59972343526428 24.7166520606314 -4.24886310653438 -16.1607869020239 6.71739066770574 12.647811694321 8.76343861370445 7.12733251928287 -14.8147754502738 15.0889249637089 -4.86021045377763 0.954232585995054 0.391338022396335
"41" 20.6503729186753 21.4492605168972 -8.67081132199275 -28.4425543390993 23.6476409608864 27.6870162698495 26.0614317538277 -10.6070454145448 -14.6869471315039 -10.1818304485955 29.6980555984944 30.8762764810211 12.0114386603679 -5.16887704769096 -26.2789445519931 3.63688823536073 5.80657041896437 26.5778101450968 -4.31448153806453 -14.6304484435827 5.64799540420312 10.3232348524572 11.5255253444379 4.78745000620416 -14.1426845460152 14.5108936265747 -4.04404272204105 1.16506483528304 0.490347446929593
"42" 18.4445761677579 23.3294699282476 -10.1675999198797 -28.6491963034743 25.5933098111983 27.7144695946018 24.0895184252761 -10.3583219574377 -12.3893620299544 -7.15893404531618 28.4490147392993 28.6773341553647 11.0287963242117 -3.7881928552824 -26.5788597089723 5.11458506665118 2.87329270573216 28.0152284600463 -2.53079843383423 -17.604013769622 5.05865716095964 10.7925420100905 14.771440200478 4.74635300068363 -16.0278675494981 14.7374739427015 -3.98822776418834 1.4158545204235 0.364333226086197
"43" 22.9194972217261 20.7743137428159 -11.6386487821615 -25.3189411806612 25.4450097942455 25.0515342187534 26.2081306269179 -11.8103011991629 -12.1431798360356 -8.06934210055224 29.643342714687 27.3984397216914 12.2383109543646 -4.63959453746693 -24.4899598186438 3.57877280507041 5.25153373284968 23.8943044922616 -2.58639320733789 -13.0052642294533 6.66884252574792 10.0267772425074 10.9096284684226 5.38693033829816 -16.5171956120044 16.4044543577849 -5.72523419578971 1.56144498128302 0.380473538250419
"44" 23.8691279044036 20.8087253237904 -11.5330733263879 -28.4934735040501 31.2072883673616 22.8885557251355 26.4136138906111 -14.4628130288546 -12.3363312175974 -3.89880163544707 26.7042346513581 26.671488507251 12.598634282713 -7.83739091110779 -20.1093793310403 3.97856655094297 8.95382099454734 19.7649222400697 -7.19140307351812 -9.48450291455992 5.08821009910476 16.6265240263675 3.19900681638854 10.4935242634075 -18.8101572829255 18.0694249344551 -5.99273136619059 1.38695672405962 0.452927735671272
"45" 21.5944913258969 21.3668451151282 -9.83880530768919 -30.7786162653004 31.2181489416474 23.5572661902988 23.5396121435189 -16.8262044718271 -8.43113615750055 -0.424451158114745 23.0690340269939 24.3294414127868 15.6160412834171 -7.69508377256028 -19.6969081855583 1.47139966061865 9.58066131127991 21.1934096190316 -7.33444950600908 -12.928306292049 4.97781744768029 17.7904062117575 4.6030375325277 9.78704540245302 -19.9763973095964 19.7108127221998 -6.28192143011896 1.05833207477712 0.719997778094594
"46" 21.4774706473525 21.0360264335894 -8.23062736672814 -31.0457931536491 29.86941039369 22.2011560846277 26.3199121034615 -16.9419035929751 -6.32505168088947 -2.74064376413939 23.7304168406713 23.2799299021292 16.262770338982 -8.19820851455591 -20.6204887992046 3.06982638760346 9.14553152154475 21.350601229167 -5.71145778371527 -12.0204311368549 3.56779180600294 18.2234486312073 5.29323161673327 8.02352896747248 -18.8683836115295 18.1970448333904 -5.56973057337002 1.58638992069404 0.209663272240085
"47" 16.9365099461645 22.2188058252549 -6.5130093239596 -33.2122809141733 28.8000202567057 27.8947402951452 28.3380995951572 -19.8125606759013 -7.950030823871 -4.93500062323963 28.362059418132 22.0946691440106 14.340696623175 -6.39372625444977 -21.6036641975107 4.54836695794867 8.29554864479315 19.6852359184214 -4.50042430013969 -10.3203377269344 1.6232181198152 19.0988857289286 4.85114949337057 6.17877765418002 -15.0307218509486 16.5007871608069 -6.59398922894104 2.19414725534341 0.221492672046893
"48" 15.1891657518131 21.7833140796606 -5.42461979232454 -34.4149322396808 28.0314771011589 27.5694022820119 31.0260004191783 -21.2619048480246 -8.37852143695264 -6.09862638525047 29.2324522523816 22.9687130147376 15.6440615777169 -6.83801220408153 -22.795580421916 4.95198765276575 7.33644709100411 18.6765821936516 -3.78483701269074 -8.49421350066839 2.16740114856311 16.6303123060611 2.58329291716866 7.49371923810977 -13.5162056075117 16.0742387016024 -6.5879230511533 1.74735324349534 0.342052435760825
"49" 15.8124145044574 21.7314391166874 -4.96697915275206 -33.3798136879704 26.7325113672168 27.5540218347575 28.0801871264222 -18.2149585341573 -7.10411549956939 -4.84427920289924 26.5908512667088 23.4596264040565 13.8110412751365 -4.20622363267347 -22.8875545896373 3.03473831030705 9.16275606830734 20.6444285285633 -5.06468250303171 -8.24765640235451 0.450598254060234 16.4767454643908 4.55113741039829 7.48351203449963 -14.8937248266892 16.3275711665388 -5.52878077788603 1.70940278314607 0.236104693074665
"50" 15.9901169304826 22.8136279536349 -5.37320965255111 -35.4487813522588 27.01486256785 29.8347366724604 28.7902056626443 -19.8633993342827 -6.26118099213744 -6.97068845489314 27.3777894176877 21.3223818883975 16.1001484329159 -1.64579548012968 -23.3927856349605 2.62127612660372 8.62560888543148 18.595356286857 -5.28066821688498 -7.24720657948962 1.63950428687611 18.722738447786 4.75700230233675 4.60922913961305 -14.5650933072747 16.3196683435772 -4.47245384751917 0.732646987986231 0.566201973326694
"51" 14.8297320726884 23.5425642741474 -3.78769572069328 -35.5666478114155 26.3609121874679 26.9040358992992 31.2236040061094 -20.6890583585324 -5.87630271940451 -6.74352460262222 29.2318612124542 20.8844508493979 15.3897780187966 -2.39101630626211 -25.2566342214811 2.77549427024997 9.37913623302278 19.7890021777998 -5.81118310732469 -6.7899991805602 -1.24313481342178 19.4789167554687 4.46712527626154 4.53307414624355 -13.4453448227051 17.4034149095342 -6.45485157510353 1.21190359257685 0.74369144770501
"52" 15.4770330998265 20.3083763723649 -2.27577527353058 -35.9129588631527 27.1741141636403 26.5163563081689 29.8801571216211 -20.4700752023595 -8.63701111236908 -6.42746404864698 31.190795019967 20.95693130301 16.0044197311521 -4.89155679922341 -25.8828782082566 4.25621416201627 10.3389427739463 18.9289456144497 -5.86739937526689 -6.99057939598584 -2.61310392783689 21.4429082840976 3.63364573021824 3.72922048878417 -12.0569635093917 18.6176972677512 -8.45572314516174 2.62309901824916 0.66887990078293
"53" 16.9975100437151 20.6748291002027 -1.61446780747395 -37.0620749389024 27.1238821276829 30.5885001825685 28.5999946123365 -21.2841493655449 -7.31271489103697 -8.02219398389407 31.6342812515688 21.1637479842554 15.2081635128356 -5.32294526006566 -23.8868631467937 3.84250462445629 11.3591559855741 16.7550827342357 -6.68488640611528 -5.12282623738156 -1.38893126404074 19.6966293367408 3.46932039076276 3.05264665441263 -10.8018761842813 19.3034936833535 -9.04233626329869 2.54205157586464 0.638280316230753
"54" 15.9578863032378 19.0214524640148 -1.78036143717294 -34.8185555134711 26.5245813337949 28.0797158446974 25.8045389344285 -18.8319225265939 -6.55886813157075 -7.50408205258122 29.1042456941391 21.0614165571064 14.6682020095397 -3.21647341656026 -23.2729310633743 3.33059636633381 11.4433244509905 14.9830365714457 -5.88693585851512 -5.92017660355215 -1.33285672006924 19.9955318900485 4.70202495786366 4.17314924322127 -12.943839458931 17.9712828879018 -7.79874601181051 2.34862492826635 0.316641653974842
