"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]"
"1" -1.39386609367774 2.31795048383782 -3.18347938632896 3.53666400618724 4.66032258444525 2.7790678592417 -0.190149881837914
"2" -0.786716961321899 11.5500724104968 6.47417033670823 2.59199575396797 1.47780629460219 4.57391284029267 -0.0509232918607168
"3" -2.73859744827494 13.6812346500047 8.57945428654475 0.224476311120012 -0.109186687377697 6.94982580874929 -0.460006243290449
"4" -4.39458607738677 16.5951659643651 7.26474476953215 -1.93959063679798 3.578849059731 4.90152580683705 0.0259298350453085
"5" -4.43526593181891 15.9590138914341 9.80832182666306 -4.75937707215306 4.2243309344752 5.72202143875639 -0.767686619891231
"6" -5.06800279371359 16.8256646655047 10.5663137048192 -7.30714609585814 7.04781913743458 4.31913333989848 -0.469416748245359
"7" -5.44871554823129 17.4469206455586 10.7153552284488 -8.05212659931421 7.71093237066805 3.68341018505599 -0.240960342600912
"8" -5.20121942695395 16.967455272191 10.442270443439 -8.58369018836517 9.96640094591175 2.58528520175904 -0.209162507134149
"9" -4.91609942567813 15.8397067899139 13.8485984834688 -12.2935030403569 11.1044303336876 2.41180870084357 0.0938364357277157
"10" -4.27284709692473 15.0558900159001 14.9868444544953 -13.117336936386 11.795753047228 2.21225779782755 0.114879023237483
"11" -4.00243747434266 14.9877670763506 14.0315788681615 -13.1446227469347 12.2936911348746 2.33760472969264 -0.278227433836569
"12" -4.85427103323595 14.8400111419735 15.7031421430668 -14.1253829953975 11.7391699890878 2.78823585904405 0.00726969177789558
"13" -5.20008040350036 15.9410554483265 15.2176576280996 -14.162122616684 13.264539090762 1.78055498179392 0.253896028195175
"14" -4.35850229173298 14.2287465078001 16.483423443587 -15.0425262745414 12.6381325476669 2.07694763021793 -0.117611516105327
"15" -3.82896814359933 12.7206623850496 16.9254710318557 -14.4077457173258 11.068491370519 3.06630923696881 0.158157325259127
"16" -4.43070377043306 13.8452805661315 17.4662347834358 -15.805473429892 13.6157678303175 1.18919493607303 0.18362598357332
"17" -2.33893836814013 10.2836465469333 19.5614209600272 -15.2632786803468 11.6390242482088 2.83714475710513 -0.430718230110666
"18" -3.14410349498689 11.7829724776664 19.1495302191681 -16.5642042736949 12.7579900832829 2.97262372909036 -0.546009578598417
"19" -2.63037065008922 10.4560920034496 20.8576466857302 -17.8807620320343 13.3055232726929 2.1777339487667 -0.0844201332884317
"20" -3.02511271284057 11.189625935795 21.0058747144379 -19.2035414633858 15.5961643157719 1.16728213320008 0.101808383797529
"21" -2.64975800874011 10.6118784160266 22.456848669915 -19.942222511118 15.8313057429945 0.795932512145363 0.262656541417166
"22" -1.43473724089135 7.94879506865796 24.5698717673523 -20.7239328932599 14.733570883388 2.27689634125539 -0.0424887996826075
"23" -1.53111050143507 7.63492983751983 24.821695598823 -21.101223047562 15.1718340920432 1.62511629125908 0.063479526020107
"24" -2.62742037075964 9.25543837461295 25.4231392049447 -25.1452961697423 19.2822559457798 0.125844057406494 0.0990985447912927
"25" -1.95740806000261 7.82231889797228 27.5052314959814 -25.7110387452841 18.7064340997926 0.868585159960349 -0.0636887574274982
"26" -1.22037948736641 6.3642439856303 27.619973858476 -25.9856475905762 19.132904518744 0.115851745274487 0.0837906890624401
"27" -1.80164919909561 7.0792866427092 28.5926965900488 -28.0869565961097 21.4975977083224 -0.99983080801495 0.380440396601029
"28" -0.615754404856142 5.42242680608145 30.7787885138819 -29.4429031442401 21.3115170300391 -0.733256682175071 0.332709847022551
"29" -0.210890851599381 3.59676947998691 32.4524534980499 -30.4268442533543 21.1908510542976 -0.00194224900262611 0.0617475214911476
"30" -0.288249835967548 4.214706043865 33.251906863485 -31.8964667300746 22.7627898828664 -1.36122390740343 0.484586028925386
"31" -0.392605347101249 4.19011381010081 32.7519086328678 -31.8793879697136 22.5112594896037 -0.644705581194247 0.162198621457484
"32" -0.173982907057002 3.83393389357835 31.5432396874538 -30.4246617751108 23.0365056485025 -1.65894050437456 0.283813771378886
"33" -0.526901686066909 4.06233678567225 34.1026640374177 -34.1508546469457 25.362775316092 -2.16866895333488 0.547249496006117
"34" 0.105917557183361 2.61275670578543 35.7523164758598 -35.8939584650819 25.7934239279115 -1.81988340429825 0.383406216562354
"35" 0.704937354082298 1.0916002116424 37.6263272709198 -36.3275149855834 25.9029574039494 -2.27754891915948 0.600988909264695
"36" 1.6008989897094 -0.465034656365596 39.8822008443799 -36.8631970010231 25.1085113967765 -1.43356050983549 0.258754880205522
"37" 1.54817708129085 -1.27994246970077 40.1977410894739 -37.2129234104754 25.0458403284881 -1.15657274049714 0.376182706328821
"38" 0.731965396828885 0.0808028634516328 40.3490368581265 -38.2657915383244 25.9882943914114 -2.10298230180364 0.350731824326869
"39" 1.53935319601512 -0.248121624845621 40.0687085555351 -38.84205306029 27.453598537053 -2.71669187713206 0.494654778303311
"40" 0.804799222244357 0.507479016485386 39.3558947738285 -38.6887300751585 28.2333814909561 -3.35593066800745 0.706041027215665
"41" 1.4439452649172 -0.798285644703497 40.7931462519196 -39.1162419019892 26.7596373555696 -2.25893984340395 0.546331243385443
"42" 1.33979062715448 -0.87254963975931 40.5013418727329 -38.8607973681459 26.5806278816857 -1.63654742839399 0.0819915845473843
"43" 1.49837480461022 -1.18459916750426 41.0857141719745 -39.4209355370909 27.2948825332401 -2.17179721360227 0.39993364907748
"44" 1.01201916593998 -0.594172280839968 41.6191406954806 -40.6650355124725 27.9333482959219 -2.3329378609218 0.292474335706932
"45" 1.33549448365742 -0.15930557944307 40.1506118439085 -39.3647271259744 27.927191757816 -3.1041279844111 0.695763298103638
"46" 1.64834733824375 -1.56464279459918 41.1435149573598 -38.4122333111459 26.8018444020448 -2.61316033696888 0.555007101953463
"47" 1.46730022842189 -1.17327432490645 40.7885974950422 -39.02406797033 26.8433985814325 -2.29022884567983 0.404880468677984
"48" 1.46535952019879 -1.02566765154623 41.3961436506759 -39.5104280750049 26.8116931477465 -2.3431000239975 0.550347807336401
"49" 1.23754406809101 -0.200963933351031 40.2625680856556 -38.5992340040213 27.3470733264579 -2.46731168114901 0.393561461864687
"50" 1.2495514292713 -0.940906571758811 41.5716764132691 -39.905419066366 27.7807986487382 -2.86148074160838 0.589078157897884
"51" 1.60016282898782 -1.88416292779901 42.6468745153773 -40.7826491149161 28.0453240900013 -2.7295146183586 0.439766833288294
"52" 0.352280433751658 0.749953762933184 40.0210111769996 -40.3900733001264 28.4820120220937 -2.82051803964145 0.65371719611061
"53" 0.355640118898479 0.615797316223468 39.7413562615835 -39.4001248916363 28.2021425411343 -3.08906088074949 0.436991021596808
"54" 0.88824186108832 -0.077819094819556 40.0621641747789 -39.6045344804948 28.1228011192344 -2.93428733737763 0.327869803970326
"55" 0.673707836512922 0.707207560048735 40.0442942736595 -39.5862202825083 28.3514351157063 -3.50255184505249 0.565702360099983
"56" 0.294308743574909 0.555328112659907 40.0300829296292 -40.7211933349438 29.9218313152193 -3.8562139370203 0.741348296038253
"57" 1.21380559845647 -1.62634222494876 43.1378982530833 -42.3643312403666 28.9115543561488 -2.62895639316561 0.409617841690574
"58" 1.60162508215537 -0.629321836822119 42.3421804366355 -42.2932425623452 29.3722179430775 -2.86311111019868 0.438615532432289
"59" 2.30461522959189 -2.57184504093672 42.4884685954651 -40.5779186679911 28.4349665405638 -2.87289112825092 0.396113249110571
"60" 1.45550207308138 -0.613889032019085 41.5904856356548 -39.9346874998114 28.4665289772376 -3.31714815632741 0.523962374022896
"61" 0.964070278803983 -1.00448609952367 42.0231685343091 -40.1072269430538 27.697545224991 -2.5567556271046 0.502034288887615
"62" 2.30020910901711 -3.22709317832478 44.254785903544 -41.0907442560729 26.3958681227797 -1.42158933658962 0.399108404541607
"63" 1.61986002289316 -1.65021428945532 41.1060618320283 -40.1947299039998 28.4529350793319 -3.03669801871028 0.624535199153531
"64" 1.07236361061045 -1.11656624676626 42.1128170507528 -40.4421535415343 27.9639636414163 -2.7638580587365 0.41716336518236
"65" 1.18933571669809 -1.04828014184098 42.1671006548727 -40.3511924057827 27.3804870308636 -2.29835007868179 0.365818035424973
"66" 1.92028713590934 -2.08797840094711 42.6140489130142 -40.6521841370401 27.7251938245791 -2.54137537008168 0.575757930644354
"67" 1.83104434622659 -1.86093851621935 42.4405249732624 -41.4285416331688 29.1273544556803 -3.58729235934914 0.464519591827074
"68" 1.40585086591157 -1.22451354239887 41.8645184524065 -40.92334649775 29.0124308736716 -3.83901567533612 0.538987667082589
"69" 1.3903588072722 -2.01699446364056 42.4231818382351 -40.6758044252109 27.6105114179308 -2.08541071327942 0.343030293218122
"70" 0.834102919201593 -0.210090335086337 41.6835769168444 -42.1348468675909 29.7482642508999 -3.6516142660998 0.581790239667479
"71" 1.01441725893796 -0.301488435338496 41.5598015990122 -41.0908109816588 28.9344180335938 -3.02989965671946 0.621191654186475
"72" 0.532221810725019 -0.00785903958144656 41.4753061450703 -41.8027181313604 29.6349570195203 -3.19295024342136 0.536278479324095
"73" 1.13740191988214 -1.35188438458167 41.6174337350772 -39.6581572464237 27.2781456575801 -2.1495071854768 0.437157276758731
"74" 1.74109755554353 -1.05479667215089 40.4099243379149 -38.4162446619573 26.1690396905686 -1.94787736623229 0.534362595327396
"75" 1.66924260530396 -1.41092899705303 40.4218801513304 -37.4667387630134 25.4632254957898 -1.61008607170611 0.340465375077198
"76" 1.85359402578824 -1.71453027859202 40.3902366360316 -37.5083132465155 25.684576545855 -1.63385718032089 0.280029396624688
"77" 1.41578560466475 -0.169786761637347 39.9721269068386 -38.5331362211219 26.819253128051 -2.24280422456905 0.700902076815308
"78" 1.61509607967366 -0.677943011013598 40.6653989758773 -38.6435602307963 26.1709064274824 -1.75664010071153 0.386142813117047
"79" 1.02382307368502 0.114581524786204 40.8841654597464 -41.8423207311778 29.3363508821325 -2.92463027286056 0.682848946102437
"80" 0.905524980036196 -0.780584873735815 42.1749336672307 -41.2619649659755 28.9402258363731 -3.04985294648466 0.130934021919255
"81" 2.02552929575947 -2.01407509394315 41.9437763081482 -39.2272201379094 25.9155261631596 -1.6548481989653 0.282853432644107
"82" 2.25587600278046 -2.42184675793375 42.8367996224404 -39.7509774206565 27.322674761172 -2.60486442049962 0.503412065199916
"83" 2.54330901163889 -2.56828481249098 42.792123790419 -38.6760328083576 25.7414591244671 -2.15800707928721 0.466792745875967
"84" 1.80329507893238 -1.99134521306458 42.8808067809293 -41.7640108069753 28.5242817696812 -2.81268487401945 0.585989503235346
"85" 2.17222197510173 -2.38778573638248 42.1169161201842 -39.6993269556589 27.4718760751168 -2.70772272954174 0.634910778851733
"86" 1.57019234705548 -0.96780437132889 41.6936594133094 -41.2639743025001 28.1644630758613 -2.34638038979245 0.52599044580883
"87" 1.25274702434677 0.0664575484100663 41.0997819135123 -40.6572068759201 29.2027648883733 -3.74077011995106 0.6130768567845
"88" 1.44694302981028 -0.413173828277189 40.6170899166599 -39.3445338519116 27.8294701949713 -3.19887480464698 0.504114320853766
"89" 1.62711793957418 -1.4211434077792 42.2530153036559 -40.1202024739502 27.9565079338468 -2.86502785730105 0.500350218253189
"90" 1.86723445822207 -2.13525714268837 41.3399131142844 -39.2871285230786 27.018314851685 -2.51285556148872 0.48987558283174
"91" 0.94332560473268 -0.407586110280703 41.4231564015589 -40.6351921468043 28.5132311733699 -2.94161261313291 0.380806399381892
"92" 1.86648383256592 -1.21591867299717 41.6143108134742 -40.2187512021763 28.1182555347892 -2.48723224441715 0.493044722885542
"93" 1.94281667307147 -1.4205080185523 41.2461854853815 -39.2336576924115 27.4784765271507 -2.8798496030783 0.874625489014541
"94" 1.9966666442877 -2.30724455557933 42.7122867675045 -39.7995511631292 27.2977816934598 -2.37719637801123 0.29258778926779
"95" 2.32785903337313 -2.06157548180499 41.698679108932 -39.3031417215942 26.508440824146 -2.08238111468805 0.152104165102225
"96" 2.41365386235117 -2.46801166870412 41.769991108142 -39.4242366274024 26.7934232799073 -1.83653466552341 0.434983649195577
"97" 1.18230702515567 -0.977798329736069 41.042159782858 -38.1283460778164 25.7860110488376 -1.51471875538691 0.166358490917364
"98" 1.84616020573419 -1.89736142896496 41.5602664887425 -38.3047250950774 25.265290608833 -1.42686503206718 0.545092878916622
"99" 1.77076431585912 -1.34254150755557 40.1142489916062 -36.8285880270847 25.2383498249497 -2.15239002641284 0.439022104272693
"100" 1.92003840677909 -1.90158467888706 40.8663548128261 -37.8596324587895 25.8055502619654 -1.90033313016245 0.256197435390652
"101" 1.22999776986571 0.168796209211293 38.8428339031966 -37.2751655114619 25.7403500427253 -1.24387671330546 0.251907338492967
"102" 1.52046180539011 -0.620567161222477 39.091018792172 -37.2110632962122 25.868743870611 -2.42516535485359 0.666315388070341
"103" 1.21994526708124 -0.213611470956112 39.3982884908375 -37.2807814423108 24.6533159260914 -0.841929037174788 0.29075418742583
"104" 0.484490911819248 1.04878169849073 38.4027143339508 -37.0887207485819 26.1983675628356 -2.22831802556301 0.64306472762824
"105" 0.238892953242272 1.8696534527558 38.2785394592633 -37.962544798821 27.1010565730081 -2.62542867450453 0.610144048897926
"106" 1.74189688509464 -0.329592619204313 39.3333190832246 -38.3654525165575 28.0015361416963 -3.81754573772277 0.624454160085865
"107" 0.970444458681524 0.745295356920513 38.9096218210602 -38.6458859447283 27.6889593113112 -2.92653413374064 0.784379121342819
"108" 0.824601434107321 0.34986470879593 39.2185914911142 -38.0791612630314 26.7799306801544 -2.48569748958021 0.387001853531427
"109" 1.38835554077587 -0.283732872926742 39.5280399082999 -37.1468143814286 25.4452307729405 -1.78113232451925 0.543035584921963
"110" 1.30447567706836 -0.251943542676528 39.4376458925299 -37.1149278166948 26.0043954733364 -2.06766657258962 0.348769167099099
"111" 1.73735345183065 -0.443922094816182 39.1402568863988 -36.5437006561705 25.3843871776263 -1.64266005719208 0.479362189012537
"112" 1.36163452204254 -0.642436679383413 39.1973837649097 -37.0430197918995 25.8750017371388 -1.76114938041362 0.0772521983420921
"113" 1.49692730625331 -0.57860519291441 39.6268229618408 -36.6339555020761 25.6734869753649 -2.29967555459613 0.402129072395444
"114" 1.50664020718079 -0.406495723691692 39.3954514882519 -37.6855330143177 25.7485359558608 -1.82863751675202 0.226961255459206
"115" 1.03737459216292 0.709668503101699 38.8020984930555 -37.5385622376314 27.2567428137004 -2.65999058887204 0.431823002378635
"116" 0.709223105776393 1.47333381834266 38.2182893545305 -37.1422098347077 26.5080827084574 -2.21204569925071 0.31377083738801
"117" 2.07019569947826 -1.66874912078257 39.9506203948066 -37.0642039744763 25.2983196570775 -1.95056479422389 0.631089856573223
"118" 0.74739683476539 0.215443717284088 40.1244798445922 -38.5275009114037 26.5737605431644 -2.22824940383359 0.569059742075944
"119" 1.68616879387836 -0.883680356731041 40.2444989265279 -38.2139643201839 26.6911282151732 -2.02757073827186 0.458054189110673
"120" 1.8733527411237 -1.03603633749007 39.9736024871372 -38.6350773754867 27.1120521619268 -2.252968442724 0.48363688246173
"121" 1.39587798925894 -0.952907092999301 40.9960547274365 -39.637919674363 28.006816978202 -2.76983741060471 0.324613608149537
"122" 1.46785172627021 -0.558857641743743 40.1342988290746 -37.8242255320561 26.4253605402845 -2.63094264764688 0.604806805668195
"123" 1.03458104040594 0.449744534056755 38.7587195687139 -37.8057621766209 27.3556467776945 -2.80577144869374 0.544057353035604
"124" 1.56884917697659 -1.59048387812788 41.3299394132281 -37.8335027726046 25.3364939220917 -1.8340686380892 0.354327392211429
"125" 1.18062103477537 -0.681532922525788 39.6762398794303 -37.2247327702762 25.8200013762308 -2.37180209793515 0.330359299014359
"126" 1.8415857673577 -1.78839465942031 40.6212569453831 -37.0956710997321 24.9647008934038 -1.57619043738868 0.364989362773954
"127" 1.48972609740084 -1.05768351436103 40.7062706436435 -37.8258097298742 25.6382450913612 -1.75033530234786 0.0628792314163386
"128" 0.336527506707597 0.282003548011797 40.1847375806677 -39.4978787239533 26.4830215103314 -1.5017465164817 0.227594134465026
"129" 1.10114639658849 0.169552421068725 39.3625099945382 -37.4005386946778 25.9366010861953 -1.72840799184074 0.275256074347432
"130" 1.79626650079081 -0.743684652068245 40.8648913687498 -39.3241294183451 26.9057350358193 -2.19497098697187 0.511154478732339
"131" 1.49580294334958 -0.831361376176148 41.1993061028447 -39.8068768095098 27.3907842216819 -2.58552892504704 0.735461768123879
"132" 1.19733945000016 -0.770221155043585 40.8032497703586 -39.389446641319 27.1912175860928 -2.20612627444752 0.49748327913579
"133" 1.74335325914322 -1.15053887601863 40.7360282192092 -39.0941084199315 27.4529884044653 -2.98377752678467 0.61013904919908
"134" 1.75649141733592 -1.54893124464979 40.4249384119382 -38.8132552442949 26.8815673397362 -2.03848740277554 0.280726841188892
"135" -0.0894359166523149 1.30267195381658 38.3788597425997 -37.9539061485736 28.1897276730019 -3.57456966103719 0.235614599181976
"136" 1.57616631923026 -1.01816809018774 40.8719546313415 -38.5059724859327 26.3563793698768 -2.00322174318467 0.518903564987121
"137" 1.01624551778895 -0.814134268654029 41.2785508285873 -39.64061328581 26.8325488404905 -1.98508819198891 0.153239913598706
"138" 1.69382776501171 -1.71986538491171 41.7837913683382 -39.5712907674677 26.490905353328 -1.86958712410709 0.336159801323835
"139" 0.949911050289907 -0.320482002156257 40.6421936626955 -38.7444987032752 26.3536450309051 -1.93120266154813 0.233597854147883
"140" 0.439032621235715 -0.4890269684704 41.7349580095392 -39.5572706804306 26.0802426762358 -1.32437382336226 0.230245044805247
"141" 0.895784091704462 -0.556897572417648 41.07878738265 -39.0863151431914 26.6985853003665 -2.0651074479919 0.517211194778879
"142" 1.33142097476016 0.232458343410636 39.6884734159433 -40.0889310167002 29.3800053525487 -3.92184377157488 0.737591990381701
"143" 1.89036367907915 -1.59858711733664 41.6420325543119 -40.2065742742384 27.5693125937189 -2.23007190324252 0.474900010286236
"144" 1.03137456526266 -0.0165034965507583 38.8977330719063 -38.2922651931914 28.2599119577767 -3.43231704313365 0.26879078981082
"145" 1.90226259171257 -1.77499142614326 41.2006187664392 -38.106708713948 26.0734197510933 -2.06959250984201 0.437128265671665
"146" 1.566402926908 -1.97248988066249 42.7590815342118 -39.3344796992528 25.5572828752078 -1.13002282900798 0.117132446765867
"147" 1.58995094564736 -0.807905452293766 40.5772973124682 -37.9882482060713 25.8591228031368 -1.8234735898558 0.395789499829303
"148" 1.6232789862438 -1.25950386559716 40.4480406542567 -38.2226067554945 26.3030284702577 -2.25237284575244 0.530050358505098
"149" 1.27967289207348 -1.24820163110541 41.082134394235 -39.302346372583 27.4615380362326 -2.89964870537216 0.342885150402482
"150" 2.53500273884472 -2.86099079168467 42.6990231754931 -39.6356682376371 26.7785729228282 -1.9602025201835 0.39259566967735
"151" 1.84217594546531 -1.71286874048014 41.9795620495773 -40.178786385637 28.0300811227551 -2.66437782848018 0.362511689066807
"152" 3.10938100997471 -4.64623944058775 45.5200406590964 -41.7397403289769 27.6164569340249 -2.61024556741847 0.465050121634937
"153" 2.67292393653428 -3.4136458077397 44.4634366761763 -41.5766325043433 27.4759688454241 -2.15005808354094 0.342709327734318
"154" 3.23087212627516 -4.817318259912 45.3198490063666 -43.0175386765546 28.1922890184299 -2.2054807600767 0.635246018427464
"155" 2.57091207151187 -3.84782498230978 44.5993765614123 -42.7286357457136 29.7236208163268 -3.47557919172736 0.633210539795862
"156" 2.55482284621594 -3.89337603204087 44.9718013106776 -42.9071766122999 28.7625083110803 -2.56326587014591 0.587421113796536
"157" 2.44744472838876 -3.90853025098648 45.0275629568078 -42.2706997811564 27.7174144406025 -2.28325316249924 0.395109316827672
"158" 2.42033339596855 -2.82619467563518 44.1409490449148 -42.0142766222218 28.1416618411409 -2.55576437136763 0.526272470252626
"159" 2.96441132098167 -3.8131473866065 45.2352858283477 -43.1035143245973 29.3144656323041 -3.16659764709234 0.560934182272567
"160" 2.71263802830573 -3.87482159376964 45.8163354012817 -43.3601466412825 29.3370755053649 -2.82292480272847 0.508649894358659
"161" 1.92399452840469 -2.78075010008411 44.1730537767823 -42.2820137775063 28.2253651927308 -2.43301671130176 0.207009965968332
"162" 1.04080328684464 -1.52307482843242 43.6510426769587 -42.4028033976205 28.5141704567502 -2.4827190283413 0.341839054859874
