"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]" "mu_ksi[26]" "mu_ksi[27]" "mu_ksi[28]" "mu_ksi[29]" "mu_ksi[30]"
"1" 1.92132414193603 0.854453619995549 1.26740808268844 -0.763618075260427 -1.26883828557168 -1.08321360650984 -1.33883938776069 1.48445687168413 -1.20778968676338 -0.403209591079447 0.743669298370503 1.48724054531416 0.437795223609693 -2.13418536046827 -0.705342160650493 1.14557748817682 -1.26705367939402 -0.198054774470573 -1.34606324144525 -0.520790359106216 0.526171083070497 1.7704076597037 1.87951426315037 -0.511493685272277 -0.771947834582854 0.191477095522034 1.15418684149942 0.746443996409758 -0.303972469920352 0.248383256727297
"2" 9.40262047186824 3.29168908957179 5.516224315372 4.96448674462753 -2.46889581970799 9.2010793359247 9.27530364421267 5.16357256303588 6.52391115937295 4.68408542908772 5.13676750591255 3.63524174986067 -0.443215757263449 0.657255408654274 3.54628487750747 -7.48787274169289 -3.11174073743643 9.19105573859423 -0.113303782164148 0.233588477781593 6.12298020602445 -1.48700189794243 2.66168940195099 2.9254425425085 0.938768108686911 0.31670212246402 -0.302602927373701 -6.21703857441929 -5.70714306730882 -2.63325187207675
"3" 12.0667116746409 10.5411968327241 18.9851990203495 13.1351990500694 9.4444145826309 11.7021803773261 15.0127159646793 19.7016456557579 14.3565798796745 12.9097844162818 6.62809312830698 16.3896851642536 6.55547228811262 -6.05830371345887 1.72349843861184 -6.37957113458853 2.12577574020935 17.4693397412658 -5.002221263558 5.98359078780219 5.2943945704902 -4.48644619758823 7.96943556175088 0.286156345794381 -0.868921753940286 -4.98478672903411 -2.85181614825824 -13.8713119976544 -9.5174742114686 2.54099288387306
"4" 10.707015194015 10.5662270262116 22.0124502146884 10.9700000528053 21.7787886193913 16.8268230213411 16.0289167030799 32.2784991604193 24.901546697272 21.7040017667988 9.57506817214442 28.6990508700329 1.62032893759475 7.90924997816284 4.26238508964554 4.80913196506493 4.22318656357972 13.0009079558988 3.14983266408859 5.46309396166979 9.9740437732122 -4.87015525116428 2.18841051858282 1.23793663456496 -11.2286924479173 -4.19518273628455 19.73032185315 -12.3927492198937 -3.09422812206354 17.2314040222928
"5" 10.4727608961333 8.74474440725714 22.2341162517899 9.63211714298477 24.3080540769331 15.1245845370936 18.3127184570748 30.2156409316508 25.63717626912 24.7233041321389 7.75552471491529 36.8588947969305 -0.0323900539407975 10.0264677568918 7.72956182584621 4.57770202834428 8.67431022529608 13.2399442518427 2.87747320013657 0.883031625240208 5.10306681484199 -6.15670247090332 3.76662007645946 0.51270862118587 -13.4751522397735 -1.14453701713706 20.5468265118795 -12.7263582586758 -1.74890356618586 19.7512894643643
"6" 10.3200792626642 7.63133436821046 26.7874963101949 10.9584376451504 21.8941735887789 17.2550593616619 17.9978930337266 26.541976668711 21.9740370882992 21.7932176304791 6.99421400334469 38.3679727369872 3.15268965041708 9.60896800885366 8.3657640918281 2.80827568920306 9.03281639484513 16.0591612325286 2.36706777989307 -1.07019912943017 3.90430975236866 -4.74708454106226 1.24534311936013 1.71244960627232 -14.1891196633496 -0.889114425142846 19.8611890329315 -14.1134405195917 1.62078977330062 18.8555290085081
"7" 10.3473354548377 7.71380193577961 24.2473610447091 14.554158879224 22.5246029442114 13.3684028249167 20.8451291631384 25.4854372883711 23.2750609470796 26.0097202648437 6.45545304249029 36.8754935632366 0.155020199328953 9.41976242055825 14.274193426096 2.77460318518503 10.7825180444805 14.5709347665363 0.486098488762248 -0.660863955014325 0.850937912923266 -3.64306362365463 3.31507189088446 2.79716962237695 -7.22535040641591 -0.635074575136425 23.8903593209222 -11.1850369377251 3.1965160033406 20.013684831856
"8" 9.4873670329182 9.60389696128624 25.4549936463536 12.3637454196098 14.8550998173102 11.6838091715097 18.4700865598973 22.6321671261063 26.2500293413772 26.2707324375218 2.31312876060363 37.3902615152732 3.9922229727255 8.1626866160001 10.901134051684 5.05480720794906 9.64406735540979 16.0541096834609 -3.91430017581272 -0.35268859542754 -2.53273146636434 0.959454329827522 4.90418826057192 0.796016469060006 -6.23919259776992 -1.40782668429906 22.0114737686475 -14.2185812625024 1.92156769873643 16.9494868702623
"9" 10.2802069830869 11.4602451833765 19.5739270534957 12.5919464061657 23.8631623113825 13.5962582811612 22.9412693288511 21.846972130269 26.7988551632934 23.0708852921838 4.64998136254578 33.5585825943468 3.39382006579248 13.6391599949004 14.0669517917202 0.903373561674357 15.9313419276985 12.4848506190674 -2.78930781113236 2.78338211759753 2.98921958864077 -2.75517551199237 3.11654142901808 0.12771124645647 -5.27494878296719 0.825438856077192 23.7431925315707 -11.4459901988528 -0.987424289155478 14.2606014442834
"10" 9.90685402847685 12.4303262284197 20.1431128235807 12.7521306561509 22.6693201760684 13.5554746354661 26.9986612877537 22.325163709978 25.3858092770645 25.7901841955114 4.03061788946629 33.2166535698551 3.73456170028614 13.9803732054829 12.6363982914031 3.44067333610649 14.9781515819557 13.2625324190241 -2.77159082319949 0.0580523553547777 0.555598915550747 -4.60017833923896 2.92375626355191 2.23074515489103 -4.42236523809115 0.338660242306507 22.812450095317 -11.8611304639313 -1.62996377484135 15.7045270102947
"11" 11.6089188252804 14.4617970656059 18.0008438114598 12.6459242859664 22.5805349897737 16.0642751317839 26.1086031014609 23.5675455447869 25.7676813166797 28.0749765138287 3.93417951964213 23.2603697727779 5.6780398786272 17.7171100480936 15.7749627747491 3.04558392708544 17.7809249337842 16.7429547801512 -7.55570440710076 1.39132841412103 -1.05055432744407 -3.35715262442701 3.74346098436102 0.760105802578203 2.18610398520335 -2.4432007728125 24.8816789899107 -7.20824258444241 -0.213176016365485 12.6161789825863
