"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]"
"1" -0.120104823076821 -0.498951475084719 1.73170336662202 -1.10701891589188 1.19357284438847 -1.78955816482112
"2" 4.91067860481924 4.22583302770126 6.96752384375962 -1.1760588538885 1.37877515733715 1.70475950187296
"3" 9.13684239647795 7.08536924093136 4.87680488234849 1.31894514067638 2.15301558103637 3.05827216817874
"4" 11.6067525285166 20.3988269143197 20.8082609054472 -9.66194480731734 8.6631401317737 3.46171826806812
"5" 9.23213810835442 27.9283857895486 24.4563611879494 -9.57485024380155 6.89791738867864 -1.11160800276267
"6" 8.87097602597628 28.596090655344 25.1455741632921 -10.2436519099061 7.4513966760057 -1.15086979104421
"7" 8.69452652563135 29.2729821539851 25.3963180779899 -10.2642052202749 5.70063083874086 -2.58517408697189
"8" 8.91335580611716 28.9400580172112 23.8416998183114 -11.01066481367 5.82948233742108 -1.45688894393271
"9" 9.39300549141806 27.7862556610376 25.5747340779371 -12.1781186485685 6.42699851860673 -2.40475269153371
"10" 8.90279872640649 26.1387426846126 29.6275250633055 -12.8451524669953 3.59678000315596 -5.13446682816945
"11" 9.06941806847697 26.9130396700965 28.3252881287527 -13.4480231712594 4.17436392966535 -3.64480937877829
"12" 9.14884615222447 25.1055016939676 30.3896189655718 -13.6808739857111 3.5261980281058 -3.23156648388104
"13" 8.75842188600411 26.0462621438786 29.4642553855427 -13.5637841461494 1.20101484341519 -3.39769477277624
"14" 8.42570613571547 25.2225541108366 29.7479851185165 -13.6579980237068 1.3445552677877 -4.00116010218763
"15" 9.01839784093303 25.0391216235465 30.4873528797951 -12.6360515569911 -0.819312523056234 -2.88230468422135
"16" 9.03646821386737 26.0158346009929 30.2468799441437 -11.6153008355986 -2.13342996024029 -0.626305366186011
"17" 8.96055305786919 24.3547665589956 31.1002013303505 -12.6780587473167 -2.26370184749807 -1.70737334103957
"18" 8.34983193305901 24.4369738995738 32.7315551958566 -12.3742102842693 -3.09395405199222 -0.540994045740261
"19" 8.79308443375002 24.744953461861 31.9547419868452 -13.1198236604069 -1.95639448536509 -0.335180103063993
"20" 9.11664658650932 22.8629709850422 35.1180110663068 -14.4344114504829 -1.54501363371047 -1.54900940761707
"21" 9.66488225146895 23.1136370162539 36.8248001307495 -13.3332889600866 -1.14653641958044 0.425017350363188
"22" 9.20780793892259 23.3656279346414 32.7751259799892 -13.0803408801882 -2.64277267190166 -0.339490183547692
"23" 9.20718423472391 24.1559225810756 33.5761674693293 -11.2682319442089 -1.59501114634555 0.226013338466385
"24" 9.42732558150912 23.5676328638086 31.0896065552606 -11.2430478111251 -0.0315197338417239 -1.23675186116335
"25" 9.55313050550253 24.2525117611226 31.8451904979741 -10.3156884648421 0.158856444216966 -1.1242436008198
"26" 9.20989884833428 25.1729696271413 31.1777828685969 -9.88425507298707 -2.10090587907159 -3.65085641285375
"27" 8.86267452156768 25.4035674143759 31.5508581046621 -9.33954112963821 -1.64495124466774 -3.44013965133712
"28" 9.32304588937552 26.2180069854735 29.0095907621549 -9.50068329867588 -2.43431413411548 -2.3346131805491
"29" 8.32665674908655 26.1644458156585 29.4992069697496 -7.88118544476567 -4.27253562737875 -0.644000655339232
"30" 8.9123258895424 25.2115094847304 27.5868103510015 -7.67282382455305 -3.07608121390069 -1.67039444198077
"31" 9.51106453537625 23.9903735023675 26.2657487372429 -6.46231152486552 -3.33963935468686 -3.05363884378746
"32" 9.47801941999459 24.0212152530072 29.6808241712344 -9.47101163149096 -2.74937497018822 -3.02067684676228
"33" 9.34819356505437 24.0987036621304 31.0765970552427 -9.0983513343656 -3.8924611491307 -1.26881721586116
"34" 9.20172528575419 24.5626874478763 30.4149963571001 -9.13863156574352 -4.54459183483254 -2.03717304182221
"35" 9.31459752702363 23.4201185383781 33.3674528493736 -12.3702249087032 -0.970239183653878 0.946179534636788
"36" 9.02674893533116 23.6721005423917 33.1057874079906 -10.9534437202681 -3.77971981281537 0.162295533936256
"37" 9.40131211452025 22.8252280253069 35.3964358182522 -13.0842430573312 -3.2944956430889 0.245193611942818
"38" 9.76989744731977 23.2447270306027 34.8113019920086 -12.3680300737955 -2.86164654230511 0.532057433344953
"39" 9.0317848867128 23.8738616703548 33.9728177291123 -14.7338468684323 -1.24722040356688 2.82888292310887
"40" 9.27366684559307 23.378432786754 35.1107529410081 -12.1794644407234 -4.0551923388991 2.12621568392637
"41" 9.17415503766751 23.2868688707354 34.5596039252792 -13.3039433285732 -4.15802486855636 3.08433028616879
"42" 9.14021979484133 23.537895315479 32.7611088907167 -13.4797518403318 -1.38164647838946 1.19083631733235
"43" 9.25623045730998 24.7515045984142 34.1000518083997 -14.6148580465015 0.774183594911011 1.11344094078539
"44" 9.9532872808845 24.8070471864841 35.7009875598038 -14.1158812664199 0.856764188251988 1.61068559221612
"45" 9.18408650612644 23.740065846087 33.2064042870733 -14.5138397291041 -1.31961180603085 1.62387502319408
