"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]" "mu_xi_boys[22]" "mu_xi_boys[23]"
"13" 28.3283386453951 5.46420622152714 -28.1725920862695 18.0730953365471 23.5748387804748 21.9180427609836 -13.1281855870857 -10.387127832868 17.8602220595919 22.0577434309162 12.3729872657745 -13.0679388570025 -1.23693799610376 -7.55126453743298 12.8101607683057 4.4174747249587 0.799538423070652 10.1088493750568 -5.30771085341573 11.8827932378868 -3.73763125473609 1.32374041686255 0.600881681138009
"14" 28.8478910699509 6.10998667116917 -29.785148320807 17.9017109334439 23.3926359890031 22.8758380711064 -13.4933073872241 -11.6270653093666 19.3706178162489 20.890403392381 13.4621507954363 -14.4595422664947 -2.02375517553892 -6.91100197794224 12.7036456091557 8.29288819257743 -0.688739177385019 12.0405993877257 -8.85144863818789 12.5865169295263 -3.98775257069207 1.35845335832629 0.232660534200783
"15" 30.284593128066 4.16340313260845 -29.191822337847 18.3322524230782 23.3862889812225 24.7162995092504 -15.9398982907064 -10.0939837946835 19.291724375721 18.5384614032587 13.5792160718148 -10.2072637688078 -4.46208071043856 -4.57568725536267 11.7246449352847 6.36079279691124 -1.36805445746943 12.7096838421155 -7.6562261904097 11.3790749909931 -3.08292389876716 0.469190586354585 0.570407274344069
"16" 32.2234277250347 5.86610297252065 -32.7781127536172 19.650245709761 25.9078818739028 22.1386991645116 -17.451282412805 -9.13158485944796 21.1143791845441 18.0428024890038 14.0358298632625 -8.7393694838607 -6.70397035778822 -4.45453312807677 9.2150827757851 8.92851385777177 -1.26408445995673 15.0359821416409 -8.10355930256855 11.2288906214452 -4.31004224514448 1.29777583227314 0.169410755709087
"17" 32.4611942920506 4.93380451075991 -31.7539576813258 18.4601616162625 26.0006282077383 22.7427538685225 -16.9733565151638 -9.31804965389918 20.8095412542249 19.9874956737652 13.5073306526927 -12.1632422817631 -4.7531027937596 -5.7276034214595 10.4956639862681 9.95004696227545 -0.97824408241986 12.6254185266221 -8.912653870091 11.7171389444399 -1.97931637711052 -0.315435253836996 0.642812582045726
"18" 31.3222788662382 5.23918812073139 -31.879827596817 18.7835151630298 27.4768711543428 22.1120976187097 -17.8067557092346 -9.49593112421246 19.8489398852638 20.5894531782146 14.0414820412066 -9.17017982783427 -5.39808997425335 -6.65010224541984 10.7206076804538 10.6838420661241 -1.73399951892895 13.9190573420211 -8.94573472859145 9.92277450209787 -1.9580998832491 0.378050090052034 0.316735586379886
"19" 31.9446379479203 4.10732765561083 -29.7023124212307 17.707538331882 26.2653590667635 22.3798768870008 -17.9520216772242 -6.61457132591426 18.5024234637592 20.5644303627 12.7099742565008 -13.0092233366082 -2.05500434083497 -6.10432447330229 10.815173333655 9.68272600758277 -4.13951755699372 15.1988306544618 -6.1977288620785 9.40749367065224 -3.78202845677852 2.40876775356421 0.596459339943388
"20" 33.2761452735142 3.76317229869109 -30.0123137445914 17.7191124181555 26.1717498849888 21.5286330205501 -18.0494997374705 -8.44259474255483 19.6979438762838 23.4408590164287 9.971545706859 -14.1355416442557 -1.62953871534066 -6.38027805646093 12.6065672706541 7.64811392336683 -3.11861062987721 14.4241002790905 -3.95385812472967 7.94233542090045 -3.58503691540751 1.15814747544471 0.514143549269191
"21" 36.0045981186777 2.4659424718809 -31.9094539489486 19.6900177697215 28.2903477991133 22.7002337700991 -23.1580816477129 -7.39678933602733 23.2273932197512 24.0602256277504 9.81299610866911 -15.5668210202794 -2.13319025299615 -5.37037913989016 15.4866644389983 6.44268181159281 -3.96401229161044 12.0079110370182 -2.2463113857275 8.41603755100097 -4.43207287738595 1.78761117744564 0.694108163304345
"22" 37.4368231835792 0.972739997364827 -31.6883990156273 20.0236030398895 29.3926119266868 22.7719681051413 -25.4041837447048 -8.10364303988298 24.4834728125149 25.3544475160772 6.76771849712748 -14.6894767761932 -1.98836401624938 -5.46897489805989 15.3007030744216 6.79556096609119 -4.77557516027466 10.8029545235055 -0.689286803582466 8.15519705044706 -4.54193514740186 1.50461190963889 0.401563324116584
"23" 38.0672109760485 1.04532010580358 -32.5899996301662 21.464412287691 29.5069997063245 21.6261676933916 -25.2988935786888 -7.33747696148442 22.7379662410793 27.2706263172691 5.60902191165183 -12.6366484823436 -1.59971657756396 -7.75357288417429 16.1394050398292 5.2447755225672 -4.29904782933602 16.0599055573707 -3.17270593153078 4.42966372969511 -1.44599154367173 1.46554839385337 0.404647764733839
"24" 41.3126868868311 -1.84408960164369 -30.3080401109932 18.7838145965516 31.4070257639452 20.7844499316475 -23.6247999790935 -8.88687712287698 25.5439398569198 23.07243022765 7.71839926790722 -15.7020888018429 -2.52859470853924 -1.00547583198934 14.5983230667712 4.69646908958817 -5.78880256904357 11.6289738479474 0.0907245603533898 9.02646322847643 -5.8641157929188 2.65420648834865 0.330897351805788
"25" 40.6751449938766 -2.24813695771144 -28.8496323552447 16.9182633221064 31.9984335272953 18.1587823081831 -21.367511101265 -8.67829146187491 27.4566615623196 20.1122224257326 5.96608207619811 -13.8815759490904 -0.737784430123572 -1.70315251027298 14.1859752589317 2.58951801828777 -4.45910039389739 10.4155382534625 0.751242052816639 9.02953606248558 -6.62200987934261 2.97715497142829 0.343655689083623
"26" 41.3152026953644 0.530838679341346 -32.0795915718166 18.1770241944945 32.2136954897785 19.1951056387312 -21.7216439912646 -9.8739714635021 28.2337718784903 23.6493602300427 5.50439961705597 -12.8352388591128 -3.60946873442947 -5.1052660617921 20.230888546813 0.590212334324987 -1.10740578185375 12.2958585250782 -1.69126397406316 4.52867075680146 -1.61457044019756 1.20861439495037 0.211281022103475
"27" 37.7671997930113 1.91968797901414 -32.8677050558761 17.9078071728926 32.3537212733364 20.7764351126365 -21.2823058771911 -11.78600693717 27.2665391534727 23.9952936592917 3.52956687818292 -9.54703501277637 -4.9851551035054 -5.78277356944353 22.0824815444801 -0.992815658319526 -2.11374104700347 12.7562846441261 -1.1710576290322 4.83149241951916 -2.06855614135923 1.35694547962885 0.246428242931268
"28" 37.5392619823428 2.6276802754544 -31.9883990583461 16.9956232186546 33.267520887538 20.0129250238039 -21.423569668098 -11.5834451281165 25.18160459073 26.6426860790202 4.58337606476069 -12.0802637476137 -4.97130067269654 -5.20549709612977 22.2214364168303 -2.8499497093579 0.0354013374440999 13.3139389661075 -1.83092432601595 5.81672136541064 -2.61144181885746 1.20192104361648 0.417990315431824
"29" 35.7350426686474 1.73971451850415 -30.6950392935658 17.3559466420059 33.3625752350207 18.8686144964186 -20.6703000688653 -11.0574857291396 25.6335272841108 23.3773105815667 3.59215535882265 -9.33402110642299 -3.31627792730728 -5.52858818110935 20.6265900710874 -3.60203126186395 -0.316903139172182 12.2744994056828 -1.17108537192331 6.54832002424929 -2.7554859729864 1.59223441749223 0.176671684181139
"30" 33.0885095315847 3.10411182229274 -30.9195862951844 18.291053268156 33.9015852964913 14.1367870067104 -19.0857478965671 -6.96017193174955 26.6543011322361 20.9817438267615 1.8730354152103 -9.2343734857902 -0.456044671526298 -11.1521246419268 24.5771724255455 -2.17165714925153 2.31040329484403 10.5146022438227 -4.02705509931563 8.07101387933271 -3.19353458548042 1.62814141913855 0.526217446872601
"31" 36.1153631302574 3.65035286126194 -32.4612390579847 14.3559015638537 36.2584466983088 15.5253110779379 -17.8274110651953 -12.5017480382809 27.2766707276183 23.1995089532382 5.21559762880434 -10.4495516319157 -2.73816275427615 -9.86779502707822 23.0864692806198 -1.55183808086361 0.928285539420351 11.9961140566599 -0.980073070832982 4.41914756267392 -1.3855670310214 0.931363620588947 0.356678854287254
"32" 36.9065301380478 2.50992122726111 -31.3067019040786 16.8740547127769 34.9363408063657 13.3702538007342 -17.7503347285728 -10.1394023982518 27.0746192500972 23.6554192619942 4.7748366660476 -12.799297290434 -0.0170337209527797 -9.99669806226622 22.9526614032488 0.288780938061071 -1.6862895006266 9.94871719620473 0.312003745658121 4.529802086953 -2.48524805123646 1.7119541595881 0.404967779331539
"33" 33.3981243917422 2.52604961735291 -30.3535743492572 16.0177175643811 36.6368313159095 12.6651346645619 -18.8423827844907 -9.41823006565319 28.9234970075732 20.6871672367999 4.06939943095432 -13.1559512088954 0.93880985706462 -9.99301705550824 25.5166848486237 -2.98686718589462 -1.63770401674614 10.3453496129412 0.634929717542763 5.23022057064286 -1.80013809453781 1.26249091064532 0.440700681972069
"34" 34.4372332375241 4.00578638359712 -33.9683311044201 17.1592175587073 39.1549116345037 12.955545717605 -18.8827624430652 -15.983363903796 32.0836520631933 24.0583944957329 5.26170843779683 -12.4127752102288 -2.51954099577713 -11.3533637733704 23.4896634606859 -0.331765782641808 0.700909047418109 12.5240881571982 -0.529876350514387 2.06264916270715 0.841832100954736 -0.171656777922304 0.420751003543736
"35" 34.8861521033905 3.63387745688066 -31.6906964790974 14.8835455233816 38.4445255407934 13.9491494508652 -19.3702464122178 -14.4693957690584 31.3973303545426 22.2002978667378 6.07134664917405 -14.1237143945222 -0.232688106839283 -10.9186357888611 24.5542174229262 -2.3212361659088 1.05542265271578 9.99025253853172 -0.0506013671283432 3.42841426380723 -0.191972061349687 0.0875009387061013 0.537228924043607
"36" 34.4512780687522 5.02021140569766 -33.6467142807119 14.9739559283916 38.8378599787565 14.6390358213784 -18.5351719381311 -13.2664135970822 32.7994067628719 17.364255774318 8.21851186022509 -13.6337928366047 3.26137689509208 -12.324334277302 22.6820892184541 -2.96026031218963 2.01043726976812 10.0682810511579 0.418688542110708 5.52059198287387 -2.11249024045642 0.66192577012062 0.787569058506519
"37" 32.6569633481863 5.73547234377093 -32.1442140611026 13.4770011004225 38.6712050334294 13.2103094266447 -19.2426940735288 -12.4180066763311 34.26801056203 16.8375512664337 6.02821946125957 -12.3824773066688 2.70011994696341 -13.2694101373519 24.9658445753103 -5.07330477893771 3.20355559277671 10.7315151144615 -0.34629753336696 4.9959562306144 -2.9136138429464 1.92960673240458 0.356669226545729
"38" 32.5353562954679 4.0404118990317 -29.3857044456168 10.5492403439079 43.166862106193 10.4352587046805 -22.2094523838888 -7.29550893156876 34.9979741995529 15.9050480141245 1.75170699075749 -12.3364860249294 5.16520461184561 -12.5625360181352 26.3061494419816 -6.71825517281484 1.41311238468373 9.77856210737229 -0.682329925162809 6.57868016548495 -2.54657960917859 1.26857049735953 0.410581135229529
"39" 34.1626870997569 4.71965973271773 -30.8116123208439 10.6630873254779 42.2967185435044 12.6773841571793 -22.6492528042285 -8.1158823351822 35.5497738714374 15.1242165825296 5.00676441078562 -13.4017911798271 4.62877613634142 -13.9167820170156 25.6109785758363 -4.76751528982478 1.94740309908543 11.3446656581909 -2.46112624017135 6.03589544354069 -1.72631268012133 0.911300396960761 0.502207020698518
"40" 35.6567609155915 2.05576037685896 -29.9290969197627 11.2078282392212 43.9763676662351 11.0180754824875 -24.5524157672431 -7.17051134995467 36.9560727264516 14.7530290194448 3.34393664705115 -13.6634891399367 4.38703253995133 -9.59645466334731 23.7603703448653 -5.79901325188372 0.492143636632325 11.7529124270288 -1.3296646035904 5.81620460830647 -2.12192083355972 0.841687836829781 0.276658116364334
"41" 36.6435297825748 1.46651736840813 -27.5355798633666 8.69395825130928 43.244850320345 13.1947925801791 -24.8249351643842 -8.53977630794067 38.3929580697426 14.3382610091434 1.16442186928019 -11.8881902326636 3.05360633362764 -8.74313276375477 25.8143586681031 -7.21708466612901 -1.33583690718393 11.4606162428215 2.33680748579156 4.64574024621758 -1.23616159928696 0.347659461534261 0.574862109517162
"42" 36.0777447692074 0.755016202882784 -27.3513191895268 11.5471813398591 41.2192714593634 13.6304339211599 -25.5343124232742 -10.3246255131064 42.8729696721346 12.8873272097638 0.198140892170904 -11.7798281796737 3.16291122833295 -7.42270306648699 25.673698002215 -8.95729376837331 0.993923737064238 11.8901257864036 1.43921829461508 1.95997281159518 0.522165411045035 0.18619398484414 0.674429860107921
"43" 39.0831535281556 1.13698010657599 -31.4435453356185 13.979498213426 39.5002242004256 15.5031897825071 -26.0373361266822 -12.9458440719565 41.9699992392639 15.0104077100847 1.03512059895822 -12.2944514851433 4.34197226248027 -10.5049395185634 25.5825829262077 -8.72343802510232 2.96509940911316 12.4702906337665 1.23711366701803 0.377133654682625 0.842537518096964 0.4065848605757 0.295948911832067
"44" 38.3703675305557 2.286403337444 -33.8887318824631 16.2542829671391 41.0558374763324 13.7497067024567 -24.6091081011932 -12.8886736322147 40.7929101956155 16.6484394605587 -0.519302919933619 -14.6818726027292 6.28413675874136 -7.81510969252768 26.179802417995 -12.3088233808315 1.77332564317508 13.1863226204227 0.894427338205015 1.6332157613778 0.759666378259358 0.313418032908513 0.465887052465183
"45" 36.9911627992365 2.14977003529477 -28.6217056450251 9.84383173007865 41.8122087871664 7.48805636484046 -20.5520201941797 -5.66220649973037 36.6363928934397 13.9482711993159 0.398070840882561 -14.1339197942075 2.54778939175612 -2.18964108009879 22.5632660236505 -9.1662136998759 -3.91281996795665 13.6355219672146 4.07425094070385 1.18661515158736 1.13687836842701 -0.636394403487339 0.441716347033005
"46" 37.138047615141 2.01620258663996 -33.167405328361 15.6802244014252 41.9569559829005 9.53243264274929 -23.5472249106181 -8.59278673675395 38.2663616690342 14.7887964605037 2.96516537299406 -15.6078108562718 3.41597133413185 -5.71231706468087 23.7206390167365 -10.8514424825234 0.418055524298595 15.030580339379 0.931243305123183 3.2589721717667 -0.899579713448366 0.714349002574408 0.670517151650266
"47" 38.4769475509972 0.998858932539349 -32.5606733070572 16.5367764939021 43.3761304100247 8.54923810777759 -25.7674635145706 -7.61213239403479 39.2602817701808 16.519066919798 2.3584010715033 -17.2362385776461 3.52861803705101 -4.15200968039992 24.1991352437541 -10.9999918495678 1.58746540129173 13.1343299084401 0.77071137278634 1.61407323460136 0.767054514197045 0.5869297019055 0.226560112897531
"48" 37.7539648669323 3.77557680416596 -36.5237144284862 19.9255160231866 41.927591375366 9.36353320381823 -29.6384236020249 -7.16596200018297 43.8088837884719 13.4775779778914 1.02620073408997 -14.8659370837232 4.48755278696488 -6.7931399842663 25.808890645176 -10.7237746753519 2.38305869061883 12.5413783148928 1.54367302546764 0.386241093719766 2.45488660222324 -0.111796238539356 0.335910520263731
"49" 39.2038151962707 2.99630034024212 -37.2942392636734 18.6933914187639 45.5716767993074 10.0123870823668 -31.9761793902291 -5.94494713093199 42.8931456048915 11.9700878205644 5.01370876713596 -16.2967631794707 4.0290432347926 -8.67313343833196 28.5608108638588 -13.0917215211644 3.58798578410172 9.79989865797084 2.66572413923032 2.73675843793831 -0.586790492208129 0.594905454343022 0.596565868667042
"50" 41.6133686652245 4.66870390990662 -38.9437031751521 16.7322741742424 46.5051875758975 12.0004457542405 -30.4103284892858 -7.90009150768917 42.7211539943974 11.9853995197461 3.36678858097099 -15.0275962439396 3.629731610904 -10.1118112806952 28.7849904281876 -13.7158368859763 5.70021827379023 9.86267583311656 3.32850057973037 1.89429862274471 -0.665741028584617 0.860620292801348 0.458628903521169
"51" 36.7402878926524 3.6845765005362 -36.1184607435983 16.632205369424 47.2924637081443 8.2399139855993 -29.3743058691462 -6.88902594973996 44.6324710911294 10.4046899811385 3.71498195300293 -14.5442170078091 2.83395519216593 -9.67924030747236 30.3933069228712 -11.6500776132897 2.05646560090933 10.7694439317078 1.01240148320479 5.13440094117927 -2.22951177297869 1.25766660654634 0.288982218799897
"52" 40.7096622003243 5.42404715172011 -39.4087810645934 15.1798659452877 47.8368435864 13.019280366169 -30.8563096901594 -9.03207504109833 44.1140780415309 11.9693637852212 1.39063554607617 -10.7006934503714 1.05165198348994 -5.80007582460861 26.6251448119834 -16.3512284389038 7.49461357447006 11.1384607455366 1.91168131436042 2.37959837988436 -1.03464902165159 1.01860827474125 0.395048862790422
"53" 36.659815611691 3.47732867803014 -34.5004859937025 15.6115647360416 45.0198850494022 10.2581586606879 -32.3233716251994 -4.24444357018275 45.1637430749994 11.7090236730898 -0.628239526831685 -7.83923311283283 -5.0381748328731 -4.91004233570497 29.4427020260377 -12.5980886748814 2.42867721633718 10.1950871429564 1.01359998461694 5.45808766358128 -3.10242058395212 2.23325274663299 0.280745240464178
"54" 37.635455860622 1.8740040048956 -34.2999745808822 17.7683058683718 44.9675178467974 8.74714113814886 -32.5143618898726 -2.81820970260685 43.9350467292002 13.5694139677466 -2.05721415901397 -7.39727745976063 -5.82201294726063 -4.36315303933683 30.3950209567849 -12.850346796863 2.53119278322918 10.087593413896 1.43868649055485 5.01275101101504 -2.83971422781696 1.77792870394606 0.390240351723658
"55" 44.5738631439551 1.75037606445261 -36.6782116813499 14.761488052667 46.8726239452631 12.9182780791145 -32.4312006086938 -8.7895039067795 45.0841148150433 13.9123813317048 -0.96622741590212 -8.30478187934074 -1.87816383763674 -5.43932207805332 25.7535186096556 -15.9499375095762 9.31601348097311 11.9817040305212 -0.227622028720464 0.904919368197586 1.14756581972651 0.73043899045114 0.410424696121879
"56" 43.2903410658326 -2.17250736581035 -33.3370345011726 16.4781580132717 47.4953145647142 8.18754386180937 -33.5210673347026 -1.95390133722139 42.4380290787605 13.927704742724 -3.03004712737726 -7.94988953512308 -2.80428604925917 -1.62314577746332 25.581231856977 -16.2559865140932 5.01179990720839 12.3819677514629 1.68061533841581 0.337950562100901 0.952959667143803 0.627915812825027 -0.00181599809961402
"57" 43.5181131427326 1.3937321349421 -37.2581837919255 15.5201555624229 51.085414889354 8.54948620750829 -35.3421623496823 -4.92771338334508 44.7630330059862 13.8004969446648 -2.81974375242235 -9.0546940887655 0.156005788452736 -5.51497766131899 24.90271604386 -14.9707565492578 9.33633642759911 11.0965944913875 0.478541903320966 -0.812681055659047 4.09609785899139 -0.340318818790969 0.516669531156652
"58" 43.1616020617223 -1.85850630041464 -33.5811574187456 15.145716541802 51.4704312841757 5.76513774310023 -35.3187109526611 0.925009654511324 41.7823140900827 14.3420163380586 -2.96038358291984 -10.2175600548775 -1.79957889123399 -4.15719091895386 29.3043333492327 -17.5582572093085 6.46826320033731 13.3780531384863 -0.264084594582558 0.0390664590812974 1.85198071861637 -0.111148319432044 0.499212456895401
"59" 47.4414311304614 -4.48419239442174 -32.7793034309995 16.3755248578225 49.1987434371641 4.99466589101979 -35.7458392792403 5.307998958278 37.5491860201612 15.1142810955162 -3.40007123529275 -6.7730747175478 -5.10508050300307 -2.58036879027076 29.5085918892483 -17.5762236671485 5.68342845340055 14.1234979704652 0.423606171456162 1.43409109969627 0.581485338960369 -0.0852956039692481 0.680780699180594
"60" 43.5183071597565 -5.70899062059735 -28.9422501551726 15.5840217518681 47.151928583372 4.70164805084573 -34.3393057042046 7.6603342813765 35.1097064462565 15.8574266923783 -4.55133131420432 -2.90546756337358 -8.51747669804884 -3.35924146702367 31.5526801984211 -17.8352128161162 7.16163561171732 12.7431905388005 -1.93954899365588 3.76143926895647 -1.34152891308918 0.91292888841217 0.284850492066562
"61" 43.9519620419017 -1.51101208453153 -33.3236117911881 15.3756454966273 47.9517441448803 6.54946104636145 -35.1704790939878 6.23174991863385 32.9836459665751 15.4699116341775 -3.70504680504773 -3.42168609185787 -4.42593848011358 -6.18400247892732 28.5030711283372 -16.840527255777 6.45280154741344 13.2964498384344 -0.68221632350369 4.34592636689311 -1.52397598286774 0.883597856685846 0.532125890147866
"62" 44.5861858705371 -0.243244588158406 -34.7465642195987 15.4424810483742 48.5184322727176 7.08715291204516 -34.9646893474643 6.40949704360772 31.9031398628835 15.2746464407931 -4.34085879743704 -0.526146730804889 -5.04457110117478 -6.23231296197639 27.5962501829917 -16.9363077517064 6.63193598390071 16.2290148474064 -3.89267155200175 3.09415505712119 -0.113524546939013 1.07209560380199 0.560692928085087
"63" 42.8242978627222 -1.37916504187697 -33.4522826861323 16.2717535386573 48.5424178370428 4.81087468140404 -35.1753806791948 10.5556442645854 30.4258949555317 15.2336394152555 -4.28235474518802 -1.92695437372076 -5.88386508820786 -2.62571143712073 25.5983681011538 -16.0580507644169 6.19060279345667 15.7922333390745 -1.7181276979631 0.846055207935741 0.644369840261419 0.95358393331708 0.564763824449724
"64" 40.9852812649305 -2.70040451677793 -33.3021943688623 18.16285024442 49.1895660544011 2.52864215156512 -36.507177241587 10.9779011140716 32.3069536686316 15.4062261744608 -7.94065431276658 -0.610889444430046 -6.76056473108242 -0.0772109243805315 22.668362834028 -15.3638320479429 6.18771140985948 15.1303286051416 0.0456610442092886 0.536764355122256 0.617183865518563 0.957271627102292 0.703999181828132
"65" 42.0042480228378 0.715148109216202 -36.0159819458674 17.2797507784461 48.3867576476706 2.58307553832689 -36.1820212960254 13.3250782628613 31.0936384087951 18.4523193825146 -7.0809448852379 -5.44425840999804 -8.64020318931668 5.66732206863467 23.5124116952812 -14.1723756630067 0.743589604449449 13.410272867397 4.15488442748752 -0.00694882009221048 0.970197617522933 0.0871977935499026 0.378622701787846
"66" 43.3401767965948 -0.764918992803688 -37.8067363552219 19.6394168044805 51.5995970900861 1.9360669800888 -37.1626288004868 8.76636408916238 33.7363210575882 17.6704385220934 -5.65484856304028 -5.981247887898 -5.90879193619689 2.57037200102466 21.2438625468767 -12.6969397828751 3.48973618982896 12.5800687336534 3.1913564576331 -1.13538343492366 2.2588845579065 -0.111650522871632 0.715404037184378
"67" 44.5404695828074 0.630293151203504 -38.7714068782014 17.8719986108772 52.9437155823128 1.51977193487787 -36.4629133881139 8.10522634051988 33.2997512544049 19.3435115301476 -5.8052694940754 -6.66822390722963 -8.0185497349441 4.66360960275496 22.000474883363 -13.8158330045305 4.05324654931121 13.6408339051141 2.07147453676797 -2.36664032035883 2.90237845026886 -0.0282223837578169 0.509247977424122
"68" 38.7771744896195 3.36781657822705 -37.0885976927262 17.9168510188594 50.3103355652903 0.838770096995595 -36.7096129743532 12.049896801863 32.4748182551574 20.786348838611 -6.27065910712433 -8.40071480123123 -8.79972108460256 8.55887573168654 22.4869530683185 -15.8969531137306 1.07648254875089 16.0319256183862 4.96686188511845 -4.01633774949808 3.02178438274535 -0.286760192335733 0.656468782042367
