"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]"
"1" 0.0403551784590244 -25.3600306393734 48.3740644012635 -62.6835740960248 55.4243966461009 5.56779369250402 0.0759862904675924 -1.53690627853718 31.4114270344609 29.0779674851563 12.9968882659611 -6.269705652595 -35.7562175298532 -1.41963803120004 19.9764722120945 -24.5209471732724 10.4921895569237 -1.53281672654718 -6.35154968327995 -34.2089438709493 -35.5492956458088 -36.1398789290646 21.3850284852812 38.7134714188891 -0.40804296595183
"2" 8.38026306807881 6.61849432802355 28.1905354874795 13.6704443217268 16.8648787830523 18.4793520261262 -10.796250847515 14.3362928352218 -4.90781864462371 -5.41467310559278 11.478616733739 1.02451712061045 9.90748250225865 1.26714716031872 2.47386553877592 -2.12173916498588 4.77693466282463 2.28203766411126 -2.40900877567138 -6.84769062687338 -22.1817421280151 -3.07861620827923 9.4236683971565 17.6250759453383 -11.4193822995025
"3" 7.7434726654414 8.99552826316342 23.7791446305266 14.1191506153885 16.3918950281172 14.6997043349067 -9.85477165712171 22.1230365842952 2.1010884699261 -4.98110743111508 11.0165951390485 3.47867885637408 17.2219260969837 3.5170674981764 8.19455254655721 -3.21097955611569 11.8612088110294 1.37424592125915 1.45961870873833 -7.09090253175586 -20.7989262515095 -0.519906264224202 9.16593989151885 15.9677878875005 -13.6745027873829
"4" 7.83995399319743 5.67009723755202 33.5238105063546 2.46707002161092 24.8792971799858 17.2356788846352 -7.5561489894943 30.6530669014812 11.3185558395155 -2.85850675669647 17.5761624613329 4.60736420322146 17.9908899926832 1.90580304764594 21.0276511731538 -8.8501809940786 17.8935001987262 -5.25323611938449 1.84498390241787 -7.08872307706529 -24.8485719276329 -6.34460988898781 8.85422554998721 21.3373663581484 -17.9879762434518
"5" 6.12795374170618 4.54482821437232 29.6689392891561 8.75042891451203 21.3838821564217 16.0459133239419 -9.75438491219596 25.5626001011173 12.5027572636986 -0.762530522797658 18.5484664155717 10.1965515861646 15.413999514964 1.01785990619863 17.1774458246176 -6.52830141290065 17.2297605908423 -4.85218693155551 2.46303703997839 -9.15872321934144 -22.7214957690937 -6.04827643019291 6.49462089795598 16.6654358629245 -12.9446484108263
"6" 8.96595717751493 7.63905923632776 32.3021076135367 0.00595899938744959 32.2002253750858 23.297554406969 -6.24129317033817 33.4841128352013 13.9123937912644 -4.52463567430575 20.4126784893926 11.0749339193309 13.4244708737936 4.77201959148798 28.7162959585498 -15.2466610063383 24.8713876109636 -15.3621622295728 -4.78713002642086 -0.172612931832689 -28.5413399126429 -3.59008006942957 8.40758144754817 22.0685323135338 -25.9806108868697
"7" 8.52606433396659 7.40247828711849 30.2308362561644 0.827616399185939 28.5659294459309 31.2416977973198 -3.80472250886011 40.2721177710146 16.9663010902097 -4.93648263205076 15.5994745817682 12.5804423038245 12.1346321566218 5.18180472708255 30.5947258389548 -19.9703394026013 24.3153945488874 -17.1162797121624 -7.72454894317641 10.0587874410035 -26.3417887410981 2.02559328584603 9.59764440297849 18.6145410487264 -30.5745199503691
"8" 8.86989703456204 5.82658350001032 23.1569838601164 6.03469261238957 20.8378368321296 30.9037473584632 0.114339816129975 42.4119959038684 13.8666950378338 -3.64032534722496 12.4497280407199 13.6046882346656 12.7377761955562 2.49295391254156 25.1098951324172 -17.6536277512264 24.4608109346202 -17.7585630733336 -2.88278510983445 10.0005868687755 -24.7541164042154 3.58985273872886 13.1521015052151 13.6352977144044 -28.4763107505582
"9" 8.49010712545105 6.81333686153198 26.3711469912672 2.30069571045577 22.7582312623148 29.7416388778333 0.493374387753771 42.8076693386257 12.3582273841312 -3.85183843392706 16.4264627427474 18.4874613179752 11.6937744605922 2.2601945173932 20.2687512995959 -17.1085353840837 22.3011801019687 -17.7481609850253 -1.47487873159551 7.6651581176155 -23.3216830012221 -0.687894451076176 17.1233208975197 17.4775469708683 -28.4851854757969
"10" 9.83174365439081 12.2066800611327 25.4119011575672 -1.33319927259984 26.9618073183092 34.8833144418752 2.87353472426248 43.0358350778858 10.4246845063877 -9.04417455377186 23.708057244289 19.8308011750986 12.9283838552913 4.66403550864957 22.8821613292171 -22.6408032047497 23.9553744064826 -15.238688455637 -0.271009911023197 10.7662995835779 -23.4107375137874 7.22484231879803 13.325907294339 15.1052589897025 -29.7032957295252
"11" 8.65157419371151 12.430417518962 24.0167268093243 -2.01446167559975 26.0080415379131 34.1514524753441 2.66552436162184 40.1003966579613 10.3645959398484 -7.39172995465218 20.5452052572897 19.1770508552862 12.3740561761736 2.63918032267053 21.4165909290644 -24.7089279026786 20.6954073892327 -13.8800107556394 1.21786894467528 9.58445766407831 -17.3546378041914 4.52541686286645 12.8648216542063 13.7343720639066 -28.6516872000414
"12" 9.53164993285082 11.4402867336565 25.4062277626039 -4.92695416295516 27.5052248688618 38.1580683283668 4.64929159170729 41.4442772592959 7.86518640149647 -5.26448399029258 23.2331080718443 20.9167366713358 15.0915489201621 0.455035740076203 23.1405602475832 -25.7912756846006 21.2539799169678 -12.530988520949 1.7539036464267 10.6879274118932 -15.8933009630243 7.64159161947396 13.7385105025984 14.8155737801588 -30.0227728596538
"13" 8.8896307928655 13.4290807400323 23.0947393188659 -3.29872588455969 22.9011468429311 38.0232771411117 3.14320207468763 39.9839383110108 7.22296985995926 -6.12287442308522 24.2776319661299 21.0076711408148 15.9677120325982 0.951281573759463 21.1486629528612 -22.5237015170227 20.9872163641231 -17.0718955422928 -0.0960495662951949 9.13480883271852 -11.9671212193834 7.2750820871776 10.4743823380213 17.3785981372088 -28.5370747750985
"14" 10.1958646527254 11.8890173867344 28.1650664452801 1.67231733574615 20.055869759642 42.3218736631629 5.91394477697036 41.151936453521 15.3317833808724 -3.91255080234105 18.0226168139883 16.1083980417314 15.3177953602014 0.855714141691855 17.0794471597601 -24.5901215401999 23.1925873135639 -15.2053074770222 -0.4103713831335 9.67584708871868 -15.893386340838 11.1810626300858 10.877559869641 13.8310440372887 -28.4477896345173
"15" 8.59850925013545 4.9411302638951 29.9610046661329 1.5049628830749 16.1167034841338 42.6141892743303 7.61991239826636 31.3748490007439 13.4082043231533 0.371374697140268 18.0293165668537 21.8044857617788 10.7908915351341 -4.39799056869262 17.2848966828764 -7.24398035113893 20.3832142750309 -10.9542923358059 -2.94369413185199 2.68683713527617 -1.0015225104839 13.8307903504667 2.20515191749887 13.887111974367 -30.1450978468481
"16" 9.53276573243536 6.6096815318773 31.9766438752279 1.98858519418598 15.2712378347488 42.7761922336808 4.5042745455147 31.0841687369825 13.1442238594263 5.91611342081251 15.2935870957569 22.1398037132276 12.962359178438 -8.07859647415399 16.9295541624741 -9.1180508626559 21.5089365087593 -7.97913027181753 -6.86683964803219 1.82677166772914 -0.796524947035964 15.4828170347165 -1.99862528790992 13.4727461862223 -24.0186147744165
"17" 10.9945892860806 8.5803478363797 28.5760424646653 1.90952091029026 17.9872711727715 43.8569552573496 8.63034130916337 31.3883184165857 11.9480553568179 5.74327411137931 16.5477000073607 24.2731994124915 12.6367068186781 -6.26906305147661 14.3549148756306 -10.9229720987916 19.9806785966579 -6.56611623549451 -9.32139951543886 -0.604588386192694 0.739214055038671 10.9468432462888 0.195937690525809 11.5492253467674 -20.903551749909
"18" 9.1803594811814 8.27554126143952 26.2438859828382 3.61190437761115 16.8627951601735 41.8066606927715 7.3076831149034 33.5893606606329 11.1505998453514 2.282399998272 15.3625526968979 24.4862160031312 8.40745052993879 -2.42116391626689 15.2071397087112 -14.3455752312937 21.2415746878263 -7.38053667699271 -7.74831890808506 2.52257918078078 -1.8178320030529 9.57423477519844 5.87828371117448 16.6056009170527 -23.1856028460244
"19" 10.2799355279202 7.53997676437267 29.4417202805966 4.08206968469185 11.4858682319545 45.5691942692969 7.13138543507065 28.1867941030967 16.0836798705635 3.31554799955793 17.6548748519035 25.7009350406804 8.42287734483035 -6.47663517707227 11.8829070510277 -12.6023515083848 20.7319762432803 -7.8405200496994 -5.44862066737997 3.2238139909529 0.566913295045123 6.86716397130321 4.22556737639543 18.0303392236357 -21.3469242578825
"20" 9.06691490877101 8.81312178502679 30.5066751302029 4.73336205124142 12.5560698375832 44.0227698191537 7.11686923227531 29.5732986243258 13.4748582935547 5.4477288224948 20.2983123502853 30.2671128542622 5.71042615901825 -6.80011875562026 11.6516487061141 -18.3334714882643 19.5839221674717 -7.34039443511716 -3.25394363291251 3.62171137790461 -2.9527651085047 4.85863506629583 5.37067463452204 17.8232794277555 -19.4603502842709
"21" 9.70125832955753 8.41748700458891 26.6651994065663 6.08165929378493 11.3405041619623 41.4652105288377 6.65306614764099 31.7400588418039 15.5529713222632 6.05518033442593 20.3525094778547 31.3362515855373 4.32273497329816 -7.97739515038305 10.1184653987036 -12.7747591611126 21.4412497019562 -7.08799991114074 -8.95551411874532 8.8232478506715 -1.91154571402513 2.0048193787456 2.50736844834631 19.1896484739505 -16.757086679901
"22" 10.673672118962 9.77832648032265 26.6877425113062 8.85836020010978 13.1880275384445 39.9682154337436 6.3474324058303 35.5996427605501 12.9263388616613 2.22296406740683 22.3070691755989 30.9012976756949 4.77603129521426 -1.18439655568463 12.2586035248521 -20.6863548920143 20.0345395172128 -5.91450027862281 -9.50967851516752 9.16553576892129 -1.31462113631246 0.774064886571819 10.4213137050262 23.8216713278424 -18.164546262101
"23" 9.40357391404756 8.1869651564349 27.8340657085005 5.11112430864481 10.8442978245803 44.307962728399 5.39926692690458 32.7373305288001 12.5053469515468 0.397507630756428 24.3696434640611 27.1792166200035 5.06685700002326 -4.01283234975227 12.1593532621665 -16.2142609204852 18.761927691596 -6.78054701716812 -9.61769992277316 9.06302800221613 -2.27237278840446 -0.504062824415016 7.8574145414996 16.8172045945879 -15.0914935299422
"24" 10.0357484335416 8.21331965180169 30.2471524956532 5.36039522861977 9.58786678404512 46.6591800119564 6.18366231462478 30.8679402892029 13.8564878600818 2.2539585969667 22.8292416201518 28.3021716124808 5.66453138330654 -1.48355810574147 16.4039504183192 -17.9600430682711 19.0366335729732 -7.70727039360532 -7.04808732913454 12.142613884582 -10.4581279591848 -0.609580452904271 6.98018335296592 16.7823817171735 -14.7124719607173
"25" 9.77188366686832 7.83527884568673 29.5018786520999 4.34316514491895 8.5489677823094 47.4824225501618 7.25738716681786 27.4743120825781 14.4793747213947 1.20166279182417 26.8348743357954 27.1523802028746 7.20426386466577 -3.07002636730343 13.8310919294723 -15.0352352402389 20.7294299925486 -7.15862435330874 -9.73018701456 11.4809123442962 -7.3823273263928 -0.319109346162872 5.03436523266559 16.3315313094666 -16.4785008402931
"26" 9.79636450011944 10.4360590155716 25.5848611834377 9.01945367685219 10.0625564452036 44.3795766492849 4.19740859007475 30.3798735974981 16.2385728654474 5.36181499997475 21.9285462050405 26.8541108031773 5.27431453664101 -4.79426695627062 14.6071569396493 -18.9000396308119 22.4818006170923 -6.49468182278682 -5.07132034894431 12.3669847462212 -9.91716359877567 -2.12617877664515 6.57772883626998 20.6567673438065 -13.8908900409588
"27" 9.91949889225958 9.51869550652373 25.019760915391 10.1699647218678 10.5090930272195 43.5331632042219 5.17544622780393 31.0631437619667 14.8470281669518 7.62881874296341 21.8308427263523 27.1264443722179 3.87037971143102 -6.03569147961989 14.1322543713402 -19.7703967941271 22.3330271364179 -10.0844885692545 -2.88686631023108 13.3322980448715 -13.0091519169543 -0.174545478021818 7.62628351138056 25.193219383945 -7.85159742589526
"28" 9.83486838335663 11.615513767598 24.0994559488583 7.45846339971027 8.94942198816005 43.3868107624335 6.77668798698969 33.507966930258 18.4475465824191 3.78044096352987 18.081344569008 22.2407226416601 1.88418026432202 -3.75266788733092 12.6579728307599 -19.7474343072393 22.8241489206158 -9.77666230923728 -4.14753865469599 11.5326594225895 -13.2013355296659 0.26977663072906 9.92448759987308 24.7648927248352 -5.66990481308875
"29" 10.4749022116002 11.3261021614529 23.32696539207 9.74849181960135 12.981262901113 41.1582599521079 6.60464444202412 30.0355924941375 17.4724990178566 1.70669257795728 21.1332455608374 27.6315431599077 1.98702943326967 -2.99373874320356 15.1966895727644 -19.7380837178756 19.6883810483534 -4.24814142967229 -4.13956613777565 13.1556628870611 -8.91273059976742 -4.20376139617584 1.87474636263147 21.5845446699903 -9.94047619371138
"30" 9.41403288781183 10.5291963644125 21.0523586233259 10.9566373490183 14.3731974795352 39.013712337094 8.40902042726848 28.9369738601094 18.3314569373295 3.72217510826559 19.2165687617212 28.2177855445586 0.379496350615451 -5.85288737362417 13.1955679492046 -19.0249568616006 20.4991103072652 -3.49425670027834 -6.0637786192822 11.7277300594046 -12.2341923989297 -1.91323476863548 3.94842252118173 19.8519365317562 -11.5548506230625
"31" 9.93574828122973 11.8116005277793 17.7491426545075 12.4622133325317 15.4669115964159 35.8003446106232 7.86703893842662 26.8735843178972 20.4782610904421 5.3587259743588 19.2138971268251 27.0775637705297 1.30765396843903 -4.32298304040955 12.7374939295468 -16.7638553020092 20.6563942358257 -4.80009044037475 -7.47268317979862 8.06833719907157 -9.35942591928833 0.627009280820076 2.37636879222282 19.8978490706375 -8.71842148092353
"32" 9.58672746901651 15.1492280276241 17.1462675957983 8.46691159970299 17.076370859917 35.4870361008675 10.8322662814304 28.3683159175662 18.5820787892267 8.89493248787111 15.998249023119 23.1985555597814 0.969572941680365 -4.41633133749806 10.2850190965638 -15.3982919013975 22.1788239284587 -4.48719049544277 -11.2202577337939 4.32197477095543 -6.58809344109715 0.50835475344854 1.476814919494 16.2140099398997 -8.24339561457631
"33" 9.8044800979476 17.4175299383118 19.1418209082211 9.55455176403726 16.5510753397577 36.57147917842 6.81193620895566 30.0607703578555 20.4364578146477 6.27548796639007 19.9341184726013 25.799161556536 4.5121717840104 -4.03156909000473 15.7555926423095 -14.336616923689 24.0392393577417 -5.56621470200614 -4.99872634208394 4.57860023373009 -9.2031083101726 -2.49091247224275 1.67956810893371 15.7243352612049 -7.25123302990743
"34" 9.58690579551659 16.0985389733112 14.8622844559213 11.8101836538354 18.0067491264408 38.0093615231526 9.61834703082494 28.4867149836695 17.9540205435891 6.50475825404039 18.5073885078945 20.8759619113189 6.37785873717209 -1.21354636072553 16.5967151968167 -17.3251333146455 21.1762075372006 -6.70409041796325 -7.70106520249072 5.5258899893004 -4.7017663798773 -1.35940600624475 -2.48772955872497 13.978255621026 -7.99729053833157
"35" 9.59494737285786 15.3560486256453 14.6748445995405 14.2993219030353 13.4517004691824 37.6887417690377 11.7085150404445 29.4354017878231 19.3475249124212 9.04736969512051 19.9834291210692 17.4115366925135 6.64255662155336 -4.81744561971819 14.5906562489948 -16.5480293259809 17.906559209943 -8.71047637048622 -8.48170198828953 3.45599213037278 -4.43125625886086 0.621728104587444 -1.18221522301672 17.5506463537285 -7.19102345153314
"36" 11.0528129447949 16.4074198290966 17.4200728854113 12.8805199867183 15.0381448118094 38.9401341941381 13.2461245163917 24.9027152451382 19.1940375346818 11.1952840837405 17.5734584829508 18.9745498230011 5.84878898091425 -1.95885785854189 20.8891508861453 -16.3096893119276 23.0839832495677 -5.21794866276226 -4.67364522261448 5.64812317956359 -6.50030314639177 0.675167344015355 -5.49535761596 17.7852819673923 -8.43505419168576
"37" 10.5859791640019 15.1695999180806 15.8921293681025 17.7389194117963 11.4313575213497 34.1622475878923 21.7800802750651 24.0146745044786 15.3704677296026 12.9102801389276 13.2991724553882 17.8540322247588 7.41813316508208 4.04266377760239 13.4090306323424 -11.3313606990134 20.2100951841119 -5.84378118544033 -11.5585721960832 2.73386153287479 -6.21686640671912 -1.07336969818366 1.39629994618369 14.8796027194572 -6.05133642034739
"38" 10.540926229083 16.4624290717495 11.8602856632101 17.0191823818108 11.5628868035637 36.0068872354378 20.6165290928577 24.1132347916341 16.3622574202793 17.6843239641916 11.1716230600883 16.9491125401717 4.39225298911654 1.73086591223357 16.5625684241265 -7.89866780558457 20.9496010832298 -5.45248883118412 -12.4253244148466 5.59290648652232 -4.42650343693791 2.61529968638885 -3.88923755818225 6.64799486487366 -8.65431901403179
"39" 10.6808277582373 16.8670335308913 12.0773380484694 16.7739809803188 8.92030231819749 38.127818238107 19.9085423343564 20.4112812679918 16.1554771261343 15.3226548514118 12.6915850465996 20.54910823933 6.85298733794571 1.33520116788754 12.9319633872903 -11.3073682600807 23.4874978348662 -7.37147856943828 -11.9649913118331 7.77249852008014 -5.25212391002592 4.26881907545993 -2.9311488565969 5.53092667373567 -3.70618552178062
"40" 8.24163086394623 15.736289393658 14.1028451456121 13.9952460560438 14.1080739995569 36.3683555289646 17.6920875338985 18.6575671598427 15.1852723794782 19.5379759498794 10.9735307778447 18.9175599770473 6.06317403467454 2.44926835719539 10.8546942491265 -10.42612078104 23.0577277717058 -8.67278670524247 -13.1262166384489 5.97546994987751 -2.53324123284773 3.4511497344646 -5.13625097471835 7.78865143437391 -3.80794682556272
"41" 11.2385354203037 15.4645735214748 14.1999829971846 19.4762743861955 14.0620871473029 34.9016799490667 20.7110225143003 18.2237735132519 18.6458092899406 16.3924585376609 14.8154125937872 21.0090713253966 11.3560489025748 0.05884145298278 9.55269566000531 -12.4066159443889 23.4588754829704 -2.0466278871434 -19.4276116253889 3.42054307448527 -3.4583338425396 3.67383234963894 0.817534607102204 9.16745948651695 -5.434849181127
"42" 9.97602025773468 11.8529575216668 17.0177736994908 15.1267764890756 16.9124934646133 32.9238006910402 20.8964086526923 18.3839665750767 15.1637902660687 15.691146849661 11.7916998835013 21.5034920281353 12.4750949646444 3.07030982187296 9.52098662926888 -17.2115117732576 22.7715589135787 -2.90063369054854 -19.5815712070184 4.15590874678526 -6.07262266259237 4.45472597795353 1.16041794991333 7.56606249887627 -8.28356697998688
"43" 8.9311272422343 13.0970960266759 13.542925084828 15.0951015957285 15.8728106317223 32.5557265487378 18.7660958535365 19.4860071473479 11.5898143448838 14.1135143429965 14.5513794112382 20.9922979353935 13.8281746837477 1.39700952749174 6.62611038869618 -13.7820502770268 20.8027821880901 -2.93736907806687 -15.3100182257045 4.29693593906731 -1.11288095771102 8.7870022461626 3.6917293683609 9.22583398156074 -6.88577267412769
"44" 9.85704057167915 13.8836572718224 13.7026903364315 17.3874686680304 18.1392165882272 29.5778506498879 19.8424100012548 16.9307407757365 12.1017797371439 16.4825935308535 16.444961594629 24.3828562252288 16.1846946411302 -1.19537222440298 5.84478596821141 -10.0217388388578 22.0206224937603 -2.34076233393948 -12.5772461000255 3.27873469549351 -0.747046372431031 11.2467288174374 1.31986826783465 10.9684862609132 -6.55477682249723
"45" 9.57874016750127 11.3161926365242 14.016515712488 16.875285864106 16.0511353965332 30.3395613354655 24.279125468147 19.1217391415298 6.18775332354902 16.0170683922838 16.8165027207056 22.4858048230256 13.7619711396194 -2.34317963609912 3.43138776119514 -10.5089733156061 22.8421435649084 -2.97270611287246 -11.3704427491874 2.60525448851542 -1.18863465163917 8.36448654420835 1.82602310264233 7.46726870185807 -7.78577383014006
"46" 10.0036233524256 15.0366243645634 15.542649294853 17.5302989867481 15.9577261791873 30.4616893046739 25.5144050550639 21.5053325265106 6.13571242406571 16.3302629968204 16.3184405724055 25.8377857947816 10.8349085927161 -3.47948219649508 3.1098295966963 -13.0499667722948 19.2598928014272 -0.528466595273654 -10.0509573445026 -0.173160815210483 -2.58558969681585 6.3931901977915 1.67088449320302 2.25640307913324 -6.2836198071858
"47" 10.0289353927923 15.8465911865262 13.7822766996164 15.1737098355064 11.9991958734231 33.3679043946052 30.2479413984429 17.3905525935076 6.34249606687279 17.3614901578917 22.0817197329652 21.4449865887565 15.9666180746221 -6.79213041011291 3.28879900280504 -12.9269947900898 17.9492442284865 2.03709525099707 -6.42479972134107 1.17604520803326 -3.13148497175948 5.57346697768142 2.79917823896965 0.659820573703292 -5.05854174990621
"48" 10.4244200209362 14.9488637835498 15.1263263392596 17.974326109712 9.55705895430886 33.2123347113804 29.1380182485827 14.9403077012311 8.66937757988865 17.4539815559024 19.8955131155128 24.9145011649906 9.27795959739017 -6.31639335651368 6.60451233347241 -11.553626686838 15.722616563662 5.25761444337802 -7.70512412265129 -6.07910106874239 -2.56137290765018 6.63939175748031 4.44881331498962 1.52277197212795 -4.37238064602934
"49" 10.3391199294031 13.5406369705222 16.4323495833112 22.2290878926821 4.54943472023377 33.1195568001791 28.4997387096145 18.5549449436141 12.8832501225998 13.3061167266123 17.2573805615411 22.4080050725082 10.0958802812592 -6.39540486683147 12.7749525949156 -6.24772662798041 12.5857617676781 2.83430626496492 -10.5490457442728 -6.15685983297741 -1.24061168827879 6.09612098430473 4.78406779560441 -3.81220519489313 -4.13863297839709
"50" 10.4446454387578 11.5907686443715 16.4060641007333 25.6764599607999 5.08762386017405 29.2296880850571 29.1777175085548 19.4517478960869 13.589084558864 14.2088571715694 17.9077250756341 21.5471484731557 15.7944509146333 -5.57969464828945 9.63700304303077 -7.58805235009883 14.6760293262656 3.6886724859467 -13.0459070356701 -3.24705522019979 0.0302810343221305 5.92916811559536 8.34691633545136 -5.37158230908025 -5.08266105965205
"51" 10.1683847299278 12.3139495364187 19.3390429533606 24.4590136284956 3.89776552992405 26.2293055457162 28.923929261036 17.9968503372209 12.0670180638648 12.9007635859695 21.1460669997207 19.9842445401485 12.5038240205403 -5.85807802252559 10.1502968199705 -11.366432348377 10.8334866660955 4.11067747950104 -12.9661151112941 0.970767666867044 4.62673272532729 6.33662259841856 10.9523683373631 -7.64843642884367 -4.61071258008404
"52" 9.3828721478163 11.7560085322554 15.0054185161087 21.1020697907944 6.08269516824507 26.4349477654465 30.4723346431358 17.7491039726537 16.9211209204178 11.5179555417285 19.6913679674135 18.6579904503798 12.1124734286211 -7.19961389655936 12.2502877732855 -8.6055970765933 7.66632095057216 4.72129538199766 -10.9793900768265 0.611857126286218 7.40974014423337 6.95419172107516 12.328593729333 -7.87257068499513 -5.85002256468508
"53" 10.2236849505081 13.7385435207556 12.4507064073163 24.1136168879704 7.66819758743831 27.6835197297954 29.0787979869023 18.1855907554807 18.790146205688 12.3214251689123 19.4233952204899 16.6923371901764 11.7314238814089 -10.0250167030589 13.5318986579648 -7.41803295581475 7.62826729441873 3.58249888687436 -9.59379110202406 0.624541217489331 10.7285474190589 5.90329806431705 12.3150941637488 -6.09123896991378 -4.19585468418293
"54" 9.66664224128689 17.0601502190359 11.2841243270593 24.1738777486725 9.32823319489339 26.0265410442261 30.5887406455362 19.0070876021144 19.0423877085209 9.58991027149723 22.3666262652431 16.5518182260795 6.96600256355521 -9.01794775334088 17.4613075438974 -7.56534774550824 5.92550438015365 -0.205467215836843 -11.3720449071194 2.89526915147754 9.98462347794785 6.73808246727968 10.6265662891458 -7.28819302199685 -4.61965191837574
"55" 10.106743675052 16.5321561940656 12.2796877428676 23.6668857476152 5.27507928477362 28.8008999971474 28.6742996771581 19.6031308451859 16.7388199461476 8.40956110644847 18.6034404230329 18.9861197161934 8.27344860057983 -7.51223745200412 14.5321611565905 -5.83177415849457 5.72986642182275 0.57837073578436 -9.06607226315377 1.64540857167188 10.0414906725032 5.21683081519896 12.3510518477244 -3.62271393955264 -8.02518244478032
"56" 9.40695981022832 16.833461747006 8.98490843543926 26.4491551368106 3.91680069539749 30.4557046924945 24.9964018447763 21.0080876511836 14.7152695674892 4.81077300921734 20.7240475559073 21.0414233704558 7.37446200232874 -4.52174019427594 13.8324982275468 -5.4125093983627 3.916100112637 1.6662105558267 -11.6854626164298 1.12693124390486 9.98449102900549 5.34446382926748 12.3865059664373 -0.924593182956609 -10.0536777740467
"57" 9.92084192288125 13.3911716869923 13.6698224534368 24.8778057519208 4.51327256932031 31.963011968147 27.7852948612213 23.2353276141875 13.8469978381295 9.7432788094488 22.2477264768522 19.9217614163512 10.7339392082744 -5.70927819752715 15.4027685162992 -4.35301802022263 3.67261668290863 1.57077982377089 -13.3312758845088 -0.752983057261632 11.2226495482166 6.6828994337536 13.919656191884 -0.403660703817688 -5.74162408633516
"58" 9.03867125436418 14.3908430621222 9.9226866038941 25.7267408510087 5.30801367625854 27.6812899113101 29.3435175782206 24.0469809638954 13.9668956644929 4.50504112693787 17.0212437974518 16.8507022033235 10.0115909888689 -5.55900517435964 14.4361154304492 -2.58047289567619 4.40935707947765 -0.946803556984363 -14.3356072024452 -1.62901054923131 8.13028378458741 9.27722448310534 15.6473327955144 -2.17516776546816 -12.048474522111
"59" 10.7797716474134 14.2366747525173 13.7743264683946 27.694888392939 3.2368413491241 27.6497083728328 31.9434358220798 21.8540479721568 17.3581206323184 8.02331264034736 19.3096830475779 15.25982057346 13.0865239254714 -5.5116555208138 13.9357837514505 -1.92320152451278 3.10179342646316 -3.73984710528966 -14.5845082269968 -0.313182972150579 11.3238443568811 6.04433782356477 20.0098455874282 -10.5696855109218 -12.875953020929
"60" 10.1144815747582 13.5333753735906 15.252081395771 27.1133494333973 0.734175816734147 25.8409402170905 34.3204396964945 20.4734425605782 18.0951237788734 11.1362293589967 18.9060102277091 17.1636389476721 12.7304420322496 -5.01325292837311 11.4382820966427 -0.684300848143948 0.074317346974854 -2.13860489586591 -12.3543614099967 -2.98944549684414 12.4545793064589 7.09798982650458 22.777392468582 -11.5847157137753 -13.1614548518233
"61" 10.8883096966509 13.5657512179991 13.597042607041 27.6281142592958 4.43172420477682 24.1041665766601 35.7676622498708 18.8943672650366 21.824189226727 10.589619679334 20.0168795696605 15.7957418702553 12.3049605557215 -5.95729027283053 15.6223674971692 1.94390034633298 -1.89591816005846 -3.92241695155654 -7.4023027524043 -5.29520265344581 10.774655975176 3.8955820013134 25.120388158548 -7.8160031146449 -14.8750682389026
"62" 10.1022346936521 14.7417113615832 13.1254694427679 28.8147606344302 6.63464816614096 20.8504697414258 32.8159383772377 16.6726307868541 18.7599124730485 19.6589340021104 18.1531536629807 18.8718487220136 12.5769238991493 -6.53426931963408 18.8176361328929 4.64333379210793 -2.61646203349959 -2.23334981589554 -7.59633268739316 -4.4279012270853 15.1866663280351 2.71003493318125 26.4401750863993 -11.2822755240721 -6.84557385838726
