"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]" "mu_xi_boys[22]" "mu_xi_boys[23]" "mu_xi_boys[24]" "mu_xi_boys[25]" "mu_xi_boys[26]" "mu_xi_boys[27]" "mu_xi_boys[28]" "mu_xi_boys[29]" "mu_xi_boys[30]"
"11" 25.916912532129 20.1691788757656 -11.5002524554758 -18.9331650832358 10.5846297444154 33.3031554435084 21.2455955124998 -2.37037326519737 -21.8776748620621 11.9789987143141 11.0694233781886 23.0080620348912 7.37913107538388 9.10593944185253 -5.81838486544764 -10.0098031983797 3.88895160988251 9.92320996790237 4.18279654067001 -6.03859417382382 6.30082058239341 8.59645256282142 3.64415761037492 4.53033006171071 1.42536220453306 8.89102911670006 -8.28761611519291 6.03431288354829 -0.77532873575842 0.651092423244579
"12" 26.4599186568075 19.737444378526 -12.0838019809738 -18.4589993689042 8.33407231745644 38.1918856598805 19.8479084395077 -2.97637299230788 -23.661635282284 13.5737770638292 11.9873213718416 23.6317223694069 6.49497763752415 5.64856490606602 -2.50068066104371 -10.3634971595462 3.26890851079257 10.9210180342276 5.80368571162648 -7.688085915567 5.57999412661508 7.18978320062687 5.40997307382236 6.01966690605394 -0.227320612673694 7.94331410261777 -8.08780435761019 6.38800797439259 -1.06355926356661 0.497168156690651
"13" 26.9266778789298 17.2051517756927 -9.15863190350701 -19.6065696246066 8.37197269140131 38.9226472231995 19.7430392937703 -4.64728343041272 -22.3307085034983 11.3492907623445 13.474061562787 24.1794360136438 4.78999320673328 8.24379410215846 -4.94651599753334 -10.9275260231602 6.50250809251558 5.98826924226529 8.64560624624257 -9.42514694205491 5.42245857964482 8.99012399311591 5.15538523436755 4.67966646302681 1.67649644486908 6.07304270700882 -7.00987469381007 6.43242343946763 -1.76422546249066 0.684183975900366
"14" 24.9714612527809 16.4680320623996 -8.24829358028876 -21.5970012723861 8.77984489998607 40.9045945450067 17.6541847546314 -4.79369673329971 -18.8595945234656 8.0074062614597 11.5486325319316 27.664222252663 7.17679270119099 4.98280741766324 -5.5006936029168 -11.7604283603582 10.3075985295968 6.83251364497289 7.96423972724257 -9.29488115384207 4.75814838267125 7.26103618207229 5.59475988120405 4.75301993982018 0.693946778457246 7.1619832192377 -5.05702956478858 3.875231597704 -0.0695142684065053 0.740747293418489
"15" 25.1450471717828 17.4115414576936 -7.92988983954317 -22.9888324048481 9.48526997716045 41.3594925295072 16.9275834090853 -3.01358832858544 -21.362228716362 8.09931994330509 11.5209109140313 28.3381366888341 8.12218557052444 5.64473078525667 -4.27861908647607 -13.0456589484542 4.38867945628935 9.4270577546184 6.99839304149382 -7.64462082268059 8.77699997716033 5.86587196771457 3.2050113777149 6.75414829204652 1.39727952144483 5.95688297690576 -7.78075181140969 6.46398945788609 -1.54479942656615 0.57838792306598
"16" 24.9397282112723 12.8819300700063 -4.48618525312617 -19.7891605246221 9.29646745995221 38.1993705130375 15.0140147589877 -2.85352807617221 -17.7936084062986 4.95032733650071 14.7757603625703 27.2518986643516 7.79362560044072 1.94702619643135 -4.0480997235811 -7.57040826744727 6.11039915480609 2.21367088410703 10.7474672532534 -2.19816196901669 5.09520557392751 1.05677501713271 3.86088695757859 8.33852980496425 2.36045443361025 5.43695216258464 -8.36880661152419 8.05831546278477 -2.61058914666119 0.747128658497404
"17" 24.3623614847633 16.8662263428704 -7.30969866288885 -20.2908365689993 7.68763220594595 38.7798989015714 17.9742060902756 -1.95440927425825 -20.3853753712472 5.55842093822878 15.9148491288785 26.689727039136 6.65093851268292 2.5117267410525 -3.84353032266433 -8.49646882335362 4.41481032630455 4.74011088669643 8.63193861992577 -2.24975390478477 3.93798855141782 1.68188761563854 4.30698226082 10.1100378001284 2.27225665078575 4.5179610276477 -9.28105872326276 9.74733302228138 -2.92029520549431 0.483461498932408
"18" 23.6855125880411 20.3027333527096 -8.10531443851128 -22.2914438230617 8.30554600112768 39.3641494342818 22.2511394250682 -5.04034308945551 -19.0200059655235 4.90215019867798 13.3033238101402 26.7904328826958 7.34062381361591 4.30893180579268 -4.05395595766839 -11.4786084145975 9.24829955733968 5.36003052422361 7.50629849615599 -4.85315126662022 1.71929128444248 8.84932135910174 3.38200357070741 9.92392333680135 -2.83132976738723 6.70375493573986 -7.59239401164388 8.33439914128237 -2.53868999122503 0.333354594431901
"19" 22.7740307839749 18.4424751775204 -7.40090639649278 -20.0262786826275 7.58299177421168 39.1627890639191 18.7364573718101 -4.91119254570304 -18.6874194737614 6.17525972118623 13.9489780415489 24.7991501828777 8.36774254556581 4.5089576066266 -3.31871108875045 -11.3733386105618 8.71858714515101 2.28777863907483 8.50144750283995 -1.37174254447873 0.794248996988496 5.77395577371716 2.82231700934932 8.59370743641289 0.0749263083187639 8.80856233069451 -8.90229726501087 6.6651671260734 -0.976110487977957 0.301421889179105
"20" 25.2800445869657 19.3011655006498 -8.79268558982123 -20.4167297004753 6.59285520577662 40.7467130293269 18.1008045571169 -5.70383297834502 -18.332643122766 8.49833574207014 13.1334746932935 23.5278921007886 8.40461929783779 1.52955476415309 -1.96046427894421 -10.2932994240794 9.03060328636083 1.41300794698547 8.03073315899109 1.051587463498 -0.677956231590178 3.66506047199507 6.15319594113907 6.90065480509433 1.35605133567813 9.09579476022679 -8.93705208710134 6.21283987509082 -1.04870199878378 0.814539618465117
"21" 24.4915128436798 19.4577946208848 -8.63020379312354 -21.6199619987953 8.04953930962484 39.0212168383994 22.5303960657411 -5.89168879965633 -18.8440650714423 7.84439030125054 14.1724713730377 23.3125685463075 9.41902294211509 1.65199118060003 -3.84323179553074 -10.3649340883686 9.98056873297013 3.84389929313764 4.95023316572872 0.817989744904732 -0.858088698420579 5.9137303819475 5.98337767791424 4.32459360265292 1.5215746998108 8.29477910528302 -8.46064885038116 6.91614048558829 -1.52025514617256 0.48654468189674
"22" 22.8400598075959 15.4844892218877 -3.83598809237412 -19.952364393284 5.02838217832231 38.2299318776386 23.0700825843152 -9.92459385849705 -18.3586062840269 10.0878912241343 14.1119631320098 21.1478235028098 11.6654567084108 3.83695337201414 -4.70238015992283 -7.17950996072425 5.08331167815231 4.30949479808162 3.81261914204529 4.94201431079598 -1.86965429657854 6.2164784717698 5.65264055098036 7.53575794351894 0.810824786546803 5.40085400578262 -8.21759681783255 8.72065423684671 -2.73803154521151 0.456798452150288
"23" 20.0866496785781 18.8920923389484 -6.45330723100483 -20.6761479829388 4.17135390316389 37.4563353550692 27.1179449909963 -8.44867958873084 -18.8791368655989 6.95098437520591 14.3757342529091 20.9571995326072 13.5574258642777 0.519757703726969 -5.00867424432579 -9.37980525128406 8.40561987790519 6.30321226788937 4.02788340507493 0.0862040046373411 -2.73702513616288 6.39397605419169 4.9899171240357 9.49461564442833 2.60708910747028 4.02847988554731 -5.7293674495548 5.51768841117571 -0.868517585094883 0.438530657097565
"24" 19.7246440393481 20.3772929299909 -5.80788041370607 -21.7771733335575 2.57238956615801 40.8779809384906 26.5573065731509 -11.0507450405987 -20.2086178198593 7.71002331113998 15.1190308726561 23.6491760394451 13.0769998123505 0.754392894979489 -7.8114041738815 -6.58864930564985 7.28371091892814 5.99839878715028 4.9791572657737 2.30369181691786 -2.90715493274035 8.08512129929447 5.37212337239463 6.7296144386086 2.13622806648819 4.30962437514427 -4.67967447477944 4.53636900196728 -1.26312903965876 0.482908325232394
"25" 16.6111633314876 20.3653691701779 -3.78177834934315 -22.413915371879 2.96733283245018 41.9556005173641 27.150861094116 -12.2860273471043 -21.0621121861008 9.76598432116312 14.5742103861772 20.9478176876313 19.3287668185405 -1.01398659021111 -11.0834114003455 -5.28925795846433 4.28269580322666 9.47114858304662 2.09043487009856 1.61980121572408 -1.83084735184147 9.53503654941761 5.86322180332175 9.25209327865951 -0.385016701201346 -0.573754280545236 -2.94985240434353 7.15427431405304 -1.99208922859848 0.253087622541078
"26" 17.2921116769927 20.4004961591073 -7.79801237714427 -19.6215511874277 2.97937017810471 40.7234344842025 24.5755541037842 -10.5612431497398 -18.3905967363046 7.57569581246319 16.9489507101295 22.8194800448696 14.4938148249576 -1.72852587798842 -11.2961222968869 -1.69968557045744 6.90334278258816 5.37742993084867 3.24097444533074 1.74770728210822 -4.49376790340931 9.76842378995355 4.78538839599315 9.77965735875539 -1.87042498839164 4.94972162794133 -5.4366472514681 6.76459435452624 -1.53132137940273 0.63062269133876
"27" 19.9033672511458 19.1271802006657 -3.32528385289184 -21.9060251904667 2.35061701856001 39.8880895120093 24.9373129953146 -8.89952904561378 -17.458837403234 3.04059852299374 16.8071228472373 24.7868247651106 14.6467615002228 0.282596858796899 -14.4400567130784 -0.758557344405391 7.39447764465408 8.24494827087305 2.02520795611371 1.56755020937642 -6.33183274373826 10.5105567323152 5.12790969723386 9.44151777847475 -4.7029254618978 8.34385522905654 -5.32092227805777 4.26269772471577 -0.066609536437903 0.504596591839614
"28" 16.9804908284456 24.2341245033393 -7.02336543994867 -22.5603996319611 0.530603286524243 42.9456167560604 30.3468783058081 -11.5821452609353 -16.6228835895502 0.677454536894517 13.0889963239453 24.8114181558034 21.2911330685184 -1.03017718594611 -17.3287745615653 -1.63115764317034 3.29784424163131 13.9317546596297 3.37697408910594 -3.21513856727835 -2.52474185968648 7.21981213658982 7.6227015746815 7.53302487362218 -3.29535356099453 7.36553793326725 -2.55520899796635 2.3674079078403 -0.110294472058796 0.330868178484415
"29" 15.6117778421575 20.4161232311015 -3.93416688366292 -21.2396224805689 -0.170066379241802 42.3116547236956 28.0789600283972 -13.654343011154 -13.799343346664 3.40803239823889 12.8722795462986 25.1532881555395 17.6816296870598 -1.68405843518114 -16.2909191458372 1.34136742172491 3.51483818483511 10.7545251543192 2.49872782394656 1.85159720901725 -4.23787667031501 6.31292253928313 10.0185952282773 7.38720357603462 -5.51750646683376 8.62869374731611 -3.27560636588097 2.45552352290822 0.350511323464832 0.427581402356404
"30" 15.3543968984787 22.3496981710876 -9.10962071528351 -17.6420921195775 -1.60459970218523 43.577489854287 31.261329812128 -15.8758505456205 -13.2407919458188 2.69941309859915 9.59616754344154 26.5037338571286 19.592061227902 -2.42119094975786 -14.2686987309213 -2.74887028936805 5.8331142277188 11.7579063109552 0.898511476293875 1.99233745041485 -2.69571353969956 2.73634372483979 9.19950238385042 9.92258905501057 -5.16240525967997 8.20160355174637 -2.22240882684199 1.26080185936769 0.816247871517966 0.301920162547409
"31" 15.9494205648183 23.0598331688556 -7.3328817846156 -17.7022014226406 -1.63727939461419 40.8120531729517 32.3792922512322 -19.9774234250261 -9.22448464286171 4.68096197233898 8.88605451340303 23.3707304076192 22.4866862992583 -1.45767932941264 -14.2970209449903 -2.03613930809483 5.04324272659215 10.0979898034871 -1.26641126563072 4.20532658507451 -2.81570499723458 2.12969306671766 12.8461144742677 8.3563959283791 -4.75684931792965 4.22076260675263 1.66502107949003 2.02801426156286 -0.290757351417502 0.447313845678622
"32" 14.2565102716276 27.404964414428 -10.9094237515332 -17.288756328904 -1.28461989508712 40.2922198279847 33.3267996906622 -21.2841286387579 -11.4432770584297 2.40645234584888 13.2467407215886 25.5116561544488 23.468587078242 -6.39596266099606 -12.765374041653 -4.28587578238318 7.00235661458392 12.0830236220662 0.385876309782399 4.49827931916203 -5.969088216355 2.66065663531923 13.2000820651173 7.51457088202089 -5.34235381683979 7.7039362777502 -2.45488556210921 2.40780051296131 -0.186098769472804 0.730433648616932
"33" 14.8533482769881 28.0455809177758 -12.8745520598966 -17.6778140995497 -1.54810782966889 42.4474224808071 34.9972795069096 -20.4669407271778 -11.8699057255153 1.61358376649494 10.5379893727679 26.2553572902429 23.9903456970329 -3.84058415794282 -13.876844588679 -3.98430026890809 5.23567436223433 13.7696743512841 -1.39700486457492 4.18459296866596 -5.56686479020071 3.89982256527473 12.9393671193322 7.98314095389819 -5.67277334319272 5.91607836707691 -1.05269297216612 1.79856464608192 -0.0678520729013913 0.59924877874027
"34" 16.1454721376543 24.9041616465653 -9.92969735225471 -16.6067686320986 -1.30474177164342 40.3437046703559 30.8926063657257 -17.1280769697774 -12.0030838768097 2.72283038392113 12.88622807318 25.3642007486697 22.1358031753816 -6.48021256992451 -14.4606935609749 -1.60102469332058 5.7021258255805 11.5230507268539 2.16419887934685 2.76219809831178 -6.70937019350401 4.8628865608809 12.812923416494 8.03964000012256 -5.61795723392069 5.27062093023225 1.1731609776891 0.321110330665576 -0.157752180369102 0.530828549050646
"35" 13.9859263453454 25.5846924873559 -8.99586851789537 -18.2448640475239 -1.61283373495615 41.8540734104025 32.1648352658937 -15.2315422468059 -13.9492455286949 0.370483059509126 14.6904272210391 24.6915287520872 21.2852818761611 -5.97716458912944 -12.4930351337945 -0.647926914041022 4.28770879763876 11.6044596329877 1.66565287243335 1.476199442045 -5.474353572936 4.29776485398513 14.7321356250795 6.88169589303703 -5.661073756293 3.72265481401953 4.27424578554825 -2.5860281700973 1.36549421927596 0.465026195418331
"36" 16.9529987305043 24.0687021065169 -10.0932162475092 -15.7521955240347 -1.81737509508913 39.7221454036169 32.8572761350731 -14.6873159381027 -13.8796625776927 0.0653956318200901 13.8417584478526 24.4684440203822 22.1560404403314 -5.47661366663516 -13.3197312565046 0.697265131948835 2.56325611773763 12.1652141075292 0.10390765928331 2.32568886447265 -4.23335875393671 3.488614418936 14.2475465937901 7.67391385142387 -5.60395405100171 1.88180430294038 5.83352611120449 -2.67803852500728 1.394530970535 0.262724669119971
"37" 17.5966898318487 22.0684509060713 -11.2124750240559 -13.7476262455609 -0.537815269607386 37.1288085425087 32.7235001027013 -14.9447249056855 -16.1834647934795 -0.473373565430282 17.2971741668558 28.6296127484799 18.6387615332649 -7.56938756922418 -16.7464798765574 1.93356799303618 5.34328078174225 11.9838576938771 1.40819176935831 1.69466814508933 -5.67762824681956 4.36229556802591 14.0736214131742 8.46041064310085 -5.65514350974232 1.93682546216471 6.48868132287446 -3.18227211297233 1.99855221773431 0.489668820140376
"38" 19.2670138137373 22.5532798228127 -12.6776946079822 -12.7311335662867 -1.8416312465256 37.4927432278403 33.9084738328386 -14.0656020615249 -15.8479086338898 2.68739686198892 13.9095934735706 24.7264346058149 20.9124870781058 -7.40210813377878 -13.7806078018963 0.769368832532278 7.27831661650642 10.4775025062777 0.111073958822425 0.36179830970299 -3.92934637321235 7.69792899047105 9.78950614903635 9.26854653193943 -7.61240057793736 3.40571034753115 6.10236940350466 -2.63232978787595 1.06443703226315 0.20002503873061
"39" 16.9895130367585 22.8683089346441 -9.14221839720367 -15.4778332858334 -3.85723187563258 39.5863073207415 35.4113547434469 -15.1629005992696 -14.2585449038923 0.104458069244154 12.1272465967059 25.3046793253313 25.515254193819 -10.9725244592873 -10.5253368544125 0.0343130363701594 6.93005896472816 8.94960753941247 0.0654227394423232 0.5548695222629 -4.32914017486191 8.01995636357089 11.0130509544783 11.3940204286971 -9.20574786879828 3.88605823100535 4.4228439728035 -1.38063570265032 0.622614486085854 0.785266493910719
"40" 19.2471021251463 19.4338268453181 -6.67635514120953 -16.0212875027401 -3.24552122697328 36.8557252482614 36.2808675690023 -14.6267030919938 -16.7034949200148 1.77763809468524 14.4986804081335 24.4900862236308 24.0381286211349 -11.4780969871551 -13.2407236434709 2.9940157338128 7.43771069379563 7.63490669679948 3.97572802437216 -2.81718949978989 -6.4491578134927 10.8015234790485 9.52497945368013 12.8185605619184 -10.8732851729453 5.21330102430946 3.86132732183879 -1.18566958143153 1.3564858580168 0.329579412649399
"41" 17.6687272427659 19.3859162415792 -4.37439380563066 -18.1788010891419 -2.16081022736345 35.7098787035518 38.2277361433001 -13.6657573007316 -19.2865710209908 3.49829723892121 14.4443179134227 22.7049239782465 26.6914470881992 -11.9465505083364 -13.9686257744462 3.4891910768966 5.81308640211869 7.94805197611206 4.57550697015213 -0.342871625324094 -8.14850172117866 11.475477325341 7.76080536609182 11.7327440422459 -11.0292810122116 7.3370992699475 4.2518670224654 -3.18451629255784 1.52331363813543 0.365543846856011
"42" 20.2361710928288 19.2528862870929 -4.74538957475526 -18.9436746573535 -2.47946794678172 37.3201978269754 39.60623289442 -15.6159414914129 -18.6443729389107 4.8039053381101 12.5272649195518 20.7715722065629 28.4072152120676 -11.0701718476616 -14.4016694557297 4.49023623567573 3.59839019697941 9.99436111636014 3.43625116793995 1.16565515733388 -9.53359641111842 10.4346129249985 9.28921402011022 12.456451968445 -12.8222588986534 6.30794751927199 6.00545686271127 -3.13679641289627 1.38374659781299 0.407637918290192
"43" 20.1702098325455 19.4829528662724 -6.69585880123864 -17.7227176928961 -0.171555491934622 35.1593357389932 39.6982705755209 -17.8437033490206 -19.0954279160402 5.67218470314192 14.316275166264 21.8557584521427 28.0070656339018 -11.5279636866676 -13.571401463628 4.3350039849163 2.66490871488366 7.64760499507468 5.65246311455895 3.77062559256714 -11.710685919455 10.9965554702932 6.96647937556873 10.889858114765 -8.07387508130946 6.56559017345003 3.62932199930071 -2.34685755873035 1.30493140779366 0.314068379756163
"44" 17.1348986184862 19.770409326041 -4.07615504668139 -19.2876736590556 -1.26222823717996 37.4528624631407 38.7375743437347 -18.3802303671087 -20.0869238928609 5.85262400785666 15.1858671944471 21.3741653455077 30.4757930894365 -13.811537001928 -13.8269562987956 1.60840421323686 5.01879751593668 8.13328193123053 5.32466136228052 3.1866948443745 -12.6899114447296 11.8364294890396 9.66571185229689 11.366928858365 -10.077144341989 6.49223054077989 1.77995924277212 -0.374577624045062 0.846160826775058 0.0541972758567993
"45" 16.9459956345643 17.8050097794693 -2.00836319965434 -19.4307123191409 -1.44306526448681 37.4344163621507 40.1755283109852 -20.0663458518466 -19.8024109263779 6.89485950606953 16.9039278919886 23.2615716027048 25.6958895253528 -15.4805224757929 -8.93572792193156 2.28925302352048 3.38659844902112 8.79083048289256 5.16481140591785 3.78381668776909 -13.8936163402639 12.8583893112132 8.43402044334524 12.8553186447255 -9.91354165426142 6.0501582261901 1.79733765853548 -0.960247088927582 0.97460161749478 0.617561632361537
"46" 19.1586596910512 17.245464174579 -1.87362032401291 -20.5950475773251 0.411164613209285 34.6177699409163 38.8368225301944 -18.6669454824784 -15.9834619239804 4.42866270279924 13.7264862319986 25.0556892714932 27.0217898351572 -14.0227587327821 -12.8829984693169 3.78064386836057 -0.400657089195771 13.6686046996513 6.08725931651876 4.05903616485097 -15.3047456194535 9.93236256040015 8.3790379420587 17.074052667739 -12.5655598337968 6.00676173959318 1.04904377821464 1.28454402320933 -0.230974982694542 0.349232474287554
"47" 18.7082819387212 16.9208220459371 -2.62086236209007 -20.5890934937339 1.6160903577517 36.7936526800072 36.313425852122 -18.6518949037807 -15.3743312126878 3.59300680699534 15.0558572929159 24.5966570600014 23.4424026121469 -13.5948893431727 -7.94261181805408 3.32176900698605 -4.22437708959575 12.5960569334565 5.13826232500807 6.53078474495602 -15.8212301489109 12.4214203204233 7.436196457147 14.8036804547248 -13.1722547047092 6.81307778663581 3.18054023626158 -1.08887781288205 1.0225763178965 0.289775453050813
"48" 17.7689510948042 17.2872424676534 -0.445820029828252 -24.4363531634354 1.36634803517955 38.9754412453771 37.1346659056268 -19.8402822429936 -13.2156107340531 1.26223238682471 15.014814372807 23.5159860308886 28.5526255892407 -15.6455584428195 -10.8192232744841 3.58859875282175 -4.41153351042387 16.9936107813123 3.8695572479321 5.80743825801743 -16.1944584132293 9.93366105758704 10.6502048426212 15.0586110006158 -14.7952090724015 7.09909156203358 3.61510361836746 -1.57196833675993 0.437246253302416 0.490150095700483
"49" 18.5252761472055 15.1752583444794 0.585421272008712 -22.6414241552424 1.62651383759953 37.1721514149943 38.6619507911799 -22.1433706449855 -11.7419128351826 0.4358963368027 14.234324325382 26.2191615947915 27.3699668128563 -15.8397377717127 -10.4207942638526 3.86192017630668 -3.51135121598841 16.189341497416 3.21889740868913 6.11988167907278 -17.0338639850715 10.5811764145913 11.5758118519736 16.6502549087802 -15.3183946031885 5.61829229873998 3.64304751127123 1.29815432775793 -0.776595418546625 0.537471893640671
"50" 20.419503499844 19.1985218359132 -2.55342097302775 -25.3409561767786 2.96086522691253 40.3804234437036 37.1165412434866 -23.8465061605235 -9.92267184124213 -0.717575243089324 15.4443698193121 24.2544291916055 30.6906262808781 -16.5461889208085 -11.9236812803568 2.88800038579751 -3.71212441742889 19.1154285882632 1.80649435854909 4.50575034081965 -15.5479825652449 8.46187843573257 13.2213428280652 14.3623580061359 -12.454115530325 6.73337033436467 1.97500631266883 -0.824602655790339 1.15566847311853 0.541180734374703
"51" 22.4567178232487 17.6657499808848 -2.33205923356197 -25.3207410627605 3.04891499902759 40.4212270289847 38.2692110131751 -23.9551743579924 -13.1847428682452 -0.201742478027852 17.5930823401151 22.22751006049 29.4454217843756 -13.2231386146257 -12.1330599561588 4.16898935514182 -5.8958877362699 18.5694720617973 1.52649372136443 5.67212740574716 -14.9059877277416 8.64772093803263 12.4415242725879 13.7366959572333 -12.2015674847105 5.53301907193381 2.54490846354749 0.738068555175248 -0.162214503820971 0.635716821206008
"52" 22.7860400980659 12.4431642899572 0.120183169463545 -20.1950271779176 -0.246225470443457 35.2906276708947 41.7954076014507 -24.0486777053229 -12.7280604340249 1.10900520417181 14.305030164969 25.5358077283213 29.9488641509693 -13.6976366026533 -13.1569515020874 2.08342128852159 -3.63241301736371 17.7617225325576 5.57739827435103 3.35623380574979 -14.4286127443024 9.16170455434455 9.10663420753757 15.0243312734688 -10.0675742039786 4.43685574952739 2.40287138501134 0.448047525756858 0.354117180723993 0.330157320823223
