"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]"
"20" 23.8474431250944 -8.17886589462518 -16.8957985373224 33.7256996494902 21.0736128191234 -17.0717211891403 11.0397678912286 6.35139473048375 12.212284483609 10.9924155105091 -12.4923030295785 -1.46829660744971 0.0648424510778186 15.9358420166168 5.38713686893259 -1.2329300721672 1.24095572836501 0.766299043360622 0.593948408552202
"21" 25.0715322080292 -10.3171459380132 -14.5168581373417 33.4598027702286 19.7702342606174 -16.5510203082219 11.6266786104393 10.2614192603104 8.6529983070165 8.74568678556282 -11.907721072648 2.2013027475824 0.11756380855046 13.5894556674028 2.52386896184311 1.96388621887021 1.94717427590852 0.0943815594406951 0.505942399279676
"22" 24.7321896650659 -8.47395328299751 -16.8231230802237 33.8146251493795 22.7021287179667 -19.5432313177054 10.8396788131936 8.71313368084938 12.2177683778649 7.31735095793027 -14.2851091669592 2.97055959468392 -1.06122552892304 16.6412631812724 2.93244448774259 -0.713952967448769 3.75254019589488 -0.820068446553857 0.748759435561106
"23" 29.3690728874278 -11.8288785328643 -15.6448362391677 33.1243110058236 23.5242570930502 -20.6478154909721 11.0028344999862 10.3708078263399 13.6142664774194 6.5595351689981 -14.6755375345464 3.28051084884503 -0.811068524972388 15.8944694356075 2.37452395843522 0.462124107125869 2.13797960693355 0.0783595241505013 0.312894359729116
"24" 28.6122639414407 -12.2295705691885 -14.7965740054035 34.9230237074739 22.3648322547077 -22.5928060901444 11.6773960939202 9.58869791140119 17.1179084077701 3.70824713471063 -18.241183551383 6.00850265364238 1.41638212389075 14.0363753242408 1.57481315718682 1.03469081451181 3.11095954558191 -0.0346347257393553 0.588993672207327
"25" 27.513854434866 -11.3517470136329 -15.9425410061493 35.2569578503923 23.3767751775443 -22.74970736009 9.37557969801387 12.6164358958837 17.9242094787835 3.58234094696759 -19.8568872487243 6.84174459261965 0.917700333786278 15.7756195082482 1.38699606384379 -1.29737074104293 4.38327096800531 -0.309262050798188 0.46197815210538
"26" 29.3884114189917 -11.8526333660707 -17.6037335006025 36.2868156450214 24.5262756883635 -23.7424439302608 10.0057089975087 11.7157039328906 19.0195629747369 0.847506160324703 -18.2917766330141 7.81152463512072 -0.00926291969332238 15.9760063210199 2.77850021747641 -1.98988066764184 4.76241826501229 -0.491773478111616 0.108184174601166
"27" 29.8201621701526 -12.234270161993 -17.5711667072837 37.0247289260638 25.3211761796973 -27.2148237048542 10.5511947939986 11.8390050555477 19.4117453787094 2.4750254240953 -19.4594211967886 7.16907597020099 0.155918679494014 16.014116228923 2.95120825168035 -1.98509429934726 4.03322627317231 -0.0910519892319719 0.489633651113831
"28" 31.946025117557 -13.0875182004874 -17.2803634658891 37.6867126380159 24.9788087769266 -28.5924963656229 11.5025950252582 12.9439124905223 20.5394591240311 0.0615464466166062 -19.6521373832933 6.14562342055094 1.45356824789246 16.975056274391 1.48378738740654 -0.57519657516878 3.16573678863095 0.0462620764868332 0.416991677729231
"29" 33.092881966665 -15.8285848070242 -15.3170991440602 35.6923217998187 25.8448379143479 -28.0895269800857 11.5286377960271 13.8265794255475 18.2641737331783 -0.0752716671451576 -19.861563850443 9.97167798065007 1.27760142708873 12.6586788244075 1.52163299687519 1.63991774440686 3.19355438944465 -0.929525142802499 0.642594440129866
"30" 35.2618817953016 -17.4810258517569 -14.3283639066951 35.2904332793055 25.9620277277508 -26.2484512742444 10.1804379252965 14.619562657398 19.0761096895815 -2.44629364152366 -18.9068623068558 11.0105507158529 2.24165066307798 11.9806098697511 0.203375382787048 2.66202424123525 2.19962236228584 -0.825181912264486 0.471133573842634
"31" 33.5500827399828 -17.9695348145062 -11.920772902629 34.2436114159723 24.0917025606583 -26.0706270445794 11.875604109488 14.0845241124882 20.7886818761103 -3.75222514749111 -20.2726783044899 10.0427726380502 3.39383797361838 13.9290023945821 0.597220725445422 0.814021263399712 3.04418780777608 -0.590766915152825 0.576999924365561
"32" 35.2886380728197 -18.498356987465 -12.6322444391352 34.5612856237044 26.5122029509746 -27.7810791105548 11.4036018607933 13.2872376428772 20.33483392405 -0.683935474832959 -19.4898447918261 8.57109158988345 2.98185003180399 13.4366826884133 -0.468356001933657 4.08591410360772 0.937645647074548 -0.449645702530073 0.636900785670263
"33" 35.6962240390178 -19.9091357721473 -11.0123668146431 34.5874456450628 25.0814284033318 -28.4831003102615 12.314134874416 12.6056863109861 20.7400173397504 -1.9700279167221 -17.1941413019363 7.13032634912551 1.97451772263376 12.5920619947087 3.87256991219978 3.42910257402154 -0.0851905039421905 0.428134869919041 0.484269567068671
"34" 37.2635702438667 -19.9557829816101 -12.6811582211835 36.4754353781193 24.1734016878909 -29.1663459707154 14.8068845848717 12.9330137950469 17.2710305256934 -1.47860726517398 -15.9609735904311 6.51500179533861 3.23857571038594 12.5119697134159 2.30574327684828 2.02618545049839 1.392706748801 -0.20967580019398 0.605113262307495
"35" 38.1422207799075 -22.0704119303773 -12.6275372175019 38.4492809229301 23.2846342938124 -30.8796328192507 17.992087639039 11.6190731186549 18.7548691618743 -2.91918622354089 -16.1950570293724 6.88954371487047 3.1971646332608 14.6529598013945 -0.153934490063669 0.699362715691243 2.98202430972586 -0.0841869447597318 0.68371615875849
"36" 38.9469266215354 -21.0954038760441 -14.8812577559948 39.8237281007029 23.928936550601 -31.8829298802024 16.5141306640264 13.105674713351 19.1129778416575 -3.3670580540794 -17.931275758921 8.13258173774985 3.08590274182271 15.0386182212017 -0.742821333077051 2.12177659386647 1.98944521531946 -0.35503738375211 0.78786944697071
"37" 39.611558289803 -21.2754874512748 -14.6049893487612 40.4258209265863 23.8916766700222 -32.3689314998818 15.47635253086 15.7072245868773 16.3283841711613 -1.30413297043126 -19.1754996523386 8.38307986238847 2.39564346304977 15.2489134762949 0.709346157074679 0.773099196747249 3.00285723696772 0.0229037419834116 0.185854771599512
"38" 40.9823601076926 -22.2431038792297 -15.2774128610699 41.2056922735708 24.7895085086014 -33.5542443709464 15.3021549217842 15.3606753942999 17.0434684755264 -0.40647759721464 -18.8765828483346 6.14646601626316 5.92742168364084 12.0245428151545 1.37857303621561 1.70206822516046 2.55354851233284 -0.506402567076491 0.542785630299303
"39" 42.5371213458818 -23.0932688495112 -14.8711261250377 41.5172076058193 24.3803986018239 -32.4497845074481 12.3589013734373 17.1435895826594 18.4915741797912 -0.327840070188119 -18.5105573292422 4.46198735659387 7.05149662217898 11.5430544050826 1.07310937288052 2.37137638751972 0.903206753411603 0.49180071061173 0.550469338865495
"40" 41.8393893387105 -25.5371807632158 -13.2114155409293 42.2805015156297 24.5589023233849 -33.5975701594637 13.3915051429106 15.3031272387108 17.2364649193109 0.704778257191935 -18.3419972450642 7.46456417626784 4.02312269449066 12.129239301282 -1.56365939629299 6.03555426442767 -0.127357761851207 0.54004200683692 0.742109163059316
"41" 43.1439276219446 -24.7930857140221 -15.3854765969292 42.668069143616 24.488079099355 -31.9407762132439 13.6309399354119 14.1232299419681 18.4771879427813 -0.642884646078199 -19.7753436310499 6.53160733994283 5.56755613545068 13.6767612802515 -2.70999120256838 4.96605771855903 2.72044913750268 -0.768461862892388 0.350829843486173
"42" 42.8534587695168 -24.0759130888659 -15.1938741826836 43.5286730263906 21.7689888622896 -30.6076345783159 11.9507408652819 15.7012053173086 20.3888129821077 0.0361471862433529 -19.5576866293985 -0.287872262665831 11.0345525023089 15.3426094010975 -0.84288971638636 -1.01626327111179 4.85210704523969 -0.682335881367645 0.537089310791348
"43" 44.1568060129756 -25.1459752306216 -15.1466481353185 45.1048643533284 20.437836169826 -30.1674450116956 11.6101012201851 14.4067689088453 21.9668730291881 1.7911918837466 -21.3806227567181 2.43262766332328 9.16747345571787 14.0544775433065 -1.27973375385938 1.25823278473646 4.24820271427895 -1.20385091873084 0.532717545162999
"44" 43.9259034800177 -24.3596732743765 -16.2462894471 46.9062700628097 18.6720630985934 -29.162841263511 11.4687131399701 13.3948778112271 21.3221915714573 2.10456742602047 -21.2204631969601 -1.60971375376964 12.7906494903534 14.0147916470948 -1.50944638208746 -1.28728789946865 6.78273231414965 -1.78964307278506 0.527949852233921
"45" 44.0927071835711 -24.5547245331651 -17.3223741066321 47.4914863004947 18.7243566572336 -28.1922383331549 12.4862602632335 12.181876730232 20.2549677493208 3.82737408516563 -21.1933973827946 0.861691650185632 11.7494578573667 12.9638498737467 -3.31274214307528 2.85295993488917 3.83982548234576 -1.36775257052091 0.618210715013598
"46" 44.0652385700244 -24.298837966324 -16.1081584214411 46.1689062180107 19.7032505311012 -29.8872509212126 15.9322764990566 10.1867922863905 18.3651522059243 5.05792906788442 -21.0672962047366 -0.276953151483986 13.1922083712597 13.6740488678423 -5.51301665158031 4.07250403656453 4.37166244344847 -1.89966571281587 0.436468846127748
"47" 41.7666262253275 -24.6964309625803 -16.0630128474054 47.3082066564666 19.368272754868 -29.3306557277975 14.8904109823821 10.5270985965766 19.3529142656202 4.7787325556783 -20.3508577677323 -2.40172492917101 14.2539649147198 13.1387602540206 -4.30919369159144 3.29639618567275 3.56290415466979 -1.22454945124283 0.749746119178298
"48" 42.4595065096016 -23.7394503248261 -16.1113497828838 43.6551199924908 20.3296685741355 -27.3742998258837 13.0406362481246 11.3737024536836 18.7490565442134 4.67415405818616 -20.5070370314722 0.875219387736709 11.5798163365842 9.68614996975602 -1.17564546156463 3.29451273588921 2.68015842158354 -0.867247181218136 0.519664411306989
"49" 43.0364905364528 -23.9772648102016 -16.3742764486664 44.9887865173109 21.0649070625835 -29.8543578806377 13.763639256465 12.1302288913136 17.4906900099751 3.65920331682803 -21.3889069713919 4.54513127372889 10.5761333671215 9.26441841732102 -1.41075847557016 4.75090845007096 1.70173322739913 -0.10540125202159 0.535949358591248
"50" 42.9015575825506 -25.1513210370659 -14.7951432407052 45.9696195511859 17.6840093541595 -30.198360751485 14.0673071742061 15.0688543450857 17.9392533785377 3.22566432946063 -23.048832578709 1.62059336372263 13.263418128715 11.181760847106 -2.41397483244456 3.73070968964407 2.17090099701826 -0.659577893731553 0.465017940475455
"51" 42.6586935751205 -24.8485351199563 -14.5778519443122 45.7507424857105 18.8210329491964 -31.4788274020732 13.0811600091228 18.0661073760944 17.2255600692742 2.42635263471397 -22.5045972248106 1.408547315284 13.987038756308 10.1909503716017 -0.806881319843891 5.36868572149031 -0.8843389695177 1.30164707204045 0.127652909845212
"52" 44.0737055256929 -25.777729183975 -15.2806918649202 45.0378379396503 20.6794011198165 -31.1355732864147 12.3668276325461 16.5007246650698 15.5626355449116 4.11655467364662 -22.261675157021 3.43401146483463 12.015485269077 8.57189189195727 -1.87646097713055 7.57168065484092 -0.677354947147871 0.776555397869133 0.400922453363663
"53" 45.769267011969 -26.2715671145365 -15.7532170796635 46.3100876650725 20.1176454063855 -33.0472614993154 12.7098472131976 19.0744838695385 15.5589976983978 3.15667104310571 -22.2178628211683 3.584238787264 14.3702837436666 5.61448704190566 -2.01685974255551 7.75744575958242 0.0319534167070263 0.0817533032654034 0.351160867464671
"54" 45.5696328896476 -28.0444697139948 -14.2411507125142 46.6144589892982 22.2042147173436 -35.1398681263928 13.7083170658724 19.5510355267743 15.9672619054739 2.48187897362156 -22.0195779285562 2.70618778338317 16.626436042208 5.21503754830047 -3.60412522097427 9.14944334936428 -1.1961176840324 0.74798523736632 0.370824649545086
"55" 46.8416191200969 -28.2638325275376 -14.297429145839 45.333272889651 21.8937364094521 -33.5752730445642 13.3160397214285 21.2649473825185 14.0156560229845 -0.193137512782805 -20.9731234466051 4.52202635519533 15.4591368180555 4.46090400792158 -3.01336592737131 10.0879796995494 -1.36881824917857 0.918940444185893 0.599291156913764
"56" 48.6822215016965 -30.4173086458628 -12.4025172684289 46.0550735782428 20.9602727425506 -34.8793612561839 12.6299925887071 24.1414946052893 11.7037776652208 -0.277623601072556 -19.3230992009696 3.31629511884341 16.3458906586232 4.88364372241026 -4.23754036994408 10.9321084270202 -1.09249835806724 -0.119956280276265 0.564577075710616
"57" 49.1807519539773 -30.0865605941157 -14.1509711042154 47.8817196014312 18.4995985688117 -33.0865368618383 11.4576506844689 27.0768279659331 6.59439972897042 1.55353066685273 -18.1750477136487 2.90807971534799 16.2120577734352 4.45533704950114 -4.61437554873831 10.3186213870945 -0.778242195301584 0.417301504454232 0.49760483771026
"58" 49.5716470021489 -31.3380496300535 -13.3108484207886 49.7722510314753 18.2443313859548 -35.7122327315952 14.7926440243446 25.4598087458775 6.88213446138201 2.42700473150526 -17.5924989264374 2.81938144999465 12.2242587524828 7.23595967459739 -1.54024698908117 7.87945902664011 -0.588384222807398 -0.164270638575565 0.383031195205276
"59" 51.1419789891915 -32.6756539688734 -13.745223728856 51.4944090502564 12.8696570788511 -35.0287902951422 18.8267094143578 26.1114765302002 4.63259629514955 1.50491288354714 -15.0705010205993 2.20396004963055 11.2221123912267 8.65671743510449 -1.8511908441496 5.60271724998737 -0.477226687450315 1.18076929860894 0.167486951727314
"60" 53.3863690260886 -34.0260381174739 -13.9675796561432 52.8100119200163 13.617275346985 -36.3910488232432 19.2594635355248 25.9512394002551 5.34324895551912 0.277993587106636 -16.2892388570421 4.30086753934155 10.1497221717262 8.78506649932621 -0.955318507146867 5.04868441036211 0.266748927634867 0.519991560022932 0.356390053512549
"61" 53.7756714860368 -34.3947345400935 -14.9619168837632 53.9796868660828 14.1955239187909 -37.1691090267738 20.0643529941959 22.3932827984155 5.91499671827419 4.31692451583559 -16.2905119130249 0.320859341690696 10.9679005736458 11.797698208287 -3.59708056521784 5.52996509316921 0.540494908722789 0.385445755468254 0.555430920755084
"62" 53.5207564271876 -33.6905456844664 -14.7344928995255 54.4393505769531 13.889810721565 -38.4504711500091 21.7568894511886 24.1740015485486 3.51014295996308 2.73999854570444 -14.5818351635384 4.53532325060473 7.60891729716234 10.1085071055262 -3.04596933421311 5.08254099840412 2.6730161927804 -1.04907080754454 0.602366711537248
"63" 52.7319869709329 -33.6974312319875 -14.2182100733958 54.2870483872528 12.1718657400977 -38.2267064896862 22.9641515059107 26.0981544668254 1.01559818155847 3.01826704981584 -14.1660985061783 2.72768911012001 8.67563321107854 11.4011779960888 -1.77051640159104 3.65445669300283 2.09479023319767 -0.286770951838294 0.159463550253115
"64" 54.6256090857244 -34.1081019026972 -15.7161931085831 53.7395049026158 16.3563142838031 -39.5017753961749 20.83684782584 24.7319260129367 2.6608779683537 1.24130915868945 -10.0307718939259 3.77216319405798 5.05653133819767 10.1083654053818 -1.95079651442377 6.29788286207083 -0.699481583108063 1.06496621416032 0.369489614550624
"65" 54.4369403097563 -33.7036939785249 -16.9402044443027 54.1293914809629 16.6571314036286 -38.0016305791994 19.1779863192484 25.6340244429261 1.58586706375087 2.59415417507899 -11.7430018381777 2.52427456521078 6.27759852285068 10.409426453836 -1.01898538895175 7.48427392703853 -1.00927842600771 1.01803639093677 0.511087125655286
"66" 53.9048710055567 -33.4222810657138 -16.3362185507045 55.2639272520839 14.8228580457063 -38.7940944286163 17.9291896674046 26.9454142175154 2.13344660028025 4.52260258594323 -15.4242133547687 1.87323262615246 8.45659917153024 12.1143627397132 -2.28672262882434 8.21481320407936 -2.17728270491878 0.804319051662876 0.428785739554277
"67" 50.055015028545 -30.3463032763636 -16.8060632407636 55.0940068371429 13.967121131647 -37.0957111146669 18.786967925309 27.6040761709094 0.932658796037223 3.04436319094172 -13.9160290393656 3.88996493928435 10.4967312050753 7.59387425534778 -3.57359618524535 9.11573281131461 -2.00511658360441 1.57535402157748 0.32710548586099
"68" 51.4900707253019 -31.7427641812103 -17.0391010814878 56.9114225132068 14.8092506844085 -40.4245620415595 19.5198490539968 26.7841180876564 3.20624957568448 2.56222779519331 -13.8596693702006 1.29272123522125 10.4190667035241 8.29172121318772 -2.00781036690839 9.11813631961893 -2.18225144088962 0.816834248752835 0.765913808061404
"69" 50.1472651902221 -30.16097706601 -18.2200484212843 56.0677203818384 14.1701356619761 -41.4328025019955 23.468383585628 25.1314125791363 2.69932668124652 0.83502141379298 -12.9253361036327 2.40814955481377 10.4016844572888 7.63003676601685 -2.12240632084531 8.08056152178174 -1.02111854431127 0.586739633848607 0.593382940134253
"70" 52.0685567651589 -30.1049117046155 -18.7896334532691 55.3359297781166 13.5776650526145 -39.0397919036572 21.5905528030021 27.0819463470836 1.65734320047087 -0.836942644524641 -12.3656006774658 4.20338891504235 11.2916025814618 4.73977614192017 -1.90683803306468 10.2566119921485 -2.02557519205849 0.788245352210341 0.346129936089391
"71" 49.6284566118941 -29.6374070310782 -18.1260291220693 55.0944008065794 15.015761103871 -39.0121531777728 20.3380441491591 27.2258921396429 2.8022621413891 0.669878202003978 -15.5532399776459 3.71986906551027 14.2289402300067 5.1061099228404 -3.35942128303984 9.58118291458791 -1.82399095261356 1.24191840242273 0.564191739249142
"72" 48.5850181198882 -28.2649155049399 -18.2730692233936 54.3232834095551 15.701569793258 -37.3849918412088 17.5155595801045 26.6194190864057 4.45581016271636 -0.0437576299108702 -13.9691285430571 3.37847969601947 12.2677440513098 4.20085629921308 -1.9327988324433 12.2981332686682 -4.68557497092283 1.90689567185449 0.522725264319542
"73" 49.500647277773 -29.1840557307881 -16.9089296933452 53.4092606652263 13.5817599327479 -36.7742676545932 18.7356768546638 25.8391496252248 6.43362230397467 -0.959141706691827 -13.5109626401862 1.04610385130699 12.9831374423955 5.29448926683713 -0.182453088468114 9.82769332114269 -3.9264869093736 1.74852816546396 0.524066575607871
"74" 41.573815733322 -23.045177609455 -16.7076990355572 48.0988742580944 13.8226828601489 -32.2963383677824 20.8476814298086 25.7181699873735 3.5547897271877 -6.55091299573751 -6.57718627362797 4.70556352322245 12.1222259843952 -0.385505465161437 -3.58690238188472 14.2435905194924 -4.99407366513714 2.08440720033833 0.419896131713042
"75" 43.9115535770971 -24.1344400200081 -18.0994810142129 52.584792514029 13.3680945284333 -35.8481451388498 21.047185634974 27.8184459029571 3.13877976946691 -2.87408088821557 -9.85099825159118 2.72481533815261 13.6935233388327 3.55327336739673 -4.2916028187631 12.7739712360331 -3.81593068311141 1.11578786941202 0.390970522622771
"76" 40.7754330157228 -23.9758151865779 -16.1048526237913 51.6607371642342 11.9738017197935 -36.5650274022204 21.4867434139896 28.0870613426615 2.46554148673991 -4.02428606501155 -11.8557253789047 4.21788452182004 13.4865316996749 4.5965223645937 -1.60810519918715 8.29788731371633 -1.17673248230364 -0.160366157522899 0.785354930840241
"77" 44.4276285827583 -25.4765755182395 -17.679792487395 53.7013610718444 13.9902273587339 -36.9184995289665 20.6261223020614 26.6737249433663 3.47293623131541 -2.61598792485893 -11.5996775299225 3.1662666404477 11.7915421706083 6.73722302728657 -4.10169113197558 10.5014317102354 -1.51273538858643 0.5377589662363 0.496606861254329
"78" 39.0793223828487 -22.5681102562523 -16.3664427757613 50.0971637843877 14.7117269774646 -37.3651634415998 22.3744144563438 26.1394461875937 3.40312330502265 -3.93071733776833 -8.75704051780891 1.96122255735607 10.4406100079055 9.50236109099613 -2.94530959565109 7.91583074799496 -2.85268141255049 1.71653454297199 0.0771689374488719
"79" 40.0030736986374 -22.0566924150515 -16.808230818283 49.1932154399278 13.6799546614864 -35.5435197429261 21.9283650106171 24.9046832516002 4.25815274734025 -3.41025002880213 -10.2206489272004 4.51834095327402 8.8373806411843 5.89031206139584 -0.150022337154702 9.47342976985363 -3.56976272506129 1.0534850504316 0.436214715792205
"80" 41.4296622530914 -22.725992945636 -18.4676541178816 51.5549799999714 15.5248125618891 -35.8392517876212 18.05466242494 26.2709888325596 3.93315894419138 0.853069256852863 -14.4964230533386 4.08439151198397 12.0256612846028 2.84101325465199 1.75095030055966 11.7158683120505 -6.33778533694191 2.47768498076679 0.374006301976067
"81" 40.5892434871093 -21.1525683217579 -18.8100000954548 49.6275636249062 16.2863741744746 -34.6964799493323 18.9239704847037 26.4095397292318 1.69418239154342 0.294141825687451 -13.5333503963508 6.03873393211519 10.4267629456373 2.84679137192379 -0.209493280542374 11.4847095655337 -4.95584048902112 1.93203227120377 0.193252846246068
"82" 39.325651140784 -20.4814612909094 -17.962085277284 49.6453221476216 14.6946542461229 -34.0594830246037 19.1418480705813 26.2330262090422 2.89566506683045 -0.350028586443895 -13.0096991330995 6.99301973087722 9.60253650876744 3.03583982369855 0.596846369306629 10.0487405893447 -3.13192028491297 0.961987604962302 0.25218117110203
"83" 39.5752285230949 -20.8967317383453 -18.5784260375433 49.8203866093302 15.0024897279952 -33.1795478207159 18.5153546601648 23.6069687818448 5.31031673188404 -2.19550304938909 -12.7951876489064 6.36173841117446 11.2650232846269 0.956749610178876 -0.439950647459258 9.61847673093163 -1.21461409926668 1.1638334639938 0.389079516157079
