"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]"
"12" 28.9702650353351 -4.58377649221428 -18.979867737003 21.6562282740087 24.0290474678182 8.08595681903227 -15.7557328157406 8.13870583058165 20.5483417137535 13.0406202211322 -6.62321390068275 -1.87389512356775 -1.14248101961375 -0.639599843434409 10.3823110991771 6.67877876892504 7.57673786371719 -5.98870662799768 6.63144691350235 -1.15113959833509 0.395781009294781
"13" 26.8728880093759 -5.11445499150126 -19.3924054628293 23.0250780544937 25.0954918177994 6.07976123918338 -16.0660385205138 8.64757821600091 21.6923106240958 13.7439371153784 -6.11179265736982 -6.14251140812511 -0.118540154180609 0.2180177110037 12.5769877139937 6.06624049952398 6.71527769600524 -5.56684397073566 5.75091464019159 -0.96959430813641 0.433014363188723
"14" 28.2768174467685 -5.62875204035333 -18.811403569182 22.3756700715316 26.9979864141197 5.83787886712712 -16.0212102228937 7.34457659867214 22.05834967582 12.0827624220442 -4.68122865664681 -5.34131179422933 -1.01696053526643 1.04997493358797 12.2755621443285 3.37763627936767 7.41057713938868 -4.44292196609646 5.17103172271727 -0.597727784902123 0.423578589499023
"15" 29.2877750978898 -7.01366958741111 -19.4263412914466 24.5921471256415 25.700418988327 6.0713691290585 -20.0469412271852 11.1793068904686 20.5973878721542 14.4636408917865 -7.26523515089979 -5.22468074351761 -1.96471030657978 -0.542479812079358 16.9529362787681 2.64457404071454 4.19752047932034 -0.990325008206888 3.1379986622831 0.0927665689467088 0.441174371704241
"16" 32.8345699960296 -6.77725159680571 -20.3972416673652 23.5925694255575 25.6912913918387 3.78896473257371 -13.6509063970585 10.5649754610384 18.2123480464769 13.6388320256873 -8.73754710818488 -2.42434023050822 0.47430783395041 0.421096564104312 11.0393383731351 3.22173831065518 5.80168170236037 -0.477069369199142 1.58709963710345 -0.054184596622365 0.541066380979267
"17" 35.0158476493673 -8.56346220249486 -21.517112150956 25.275785135097 28.4676556571264 3.99350186431198 -19.2218076278504 11.6020053680782 18.0787924847693 19.3041181497184 -12.3711751423165 -3.11945066033072 1.14454385297487 -0.82183995075814 14.5123715041198 1.21744357888379 7.72431162889951 -2.7351140885132 4.16407685530049 -0.3913976549043 0.290062137205218
"18" 34.3290853656688 -8.27174498581556 -21.7677692348482 24.804446448547 28.1495320059741 4.24281685361398 -22.1485263795688 15.8684385590209 17.5653707700226 17.8197393502371 -12.1076057413602 -4.61396619944246 1.07972452590206 -0.624432100609134 15.4377897870508 1.96630199361883 7.32623516662312 -3.73085158116238 4.96416168780869 -0.376217284263388 0.619095651076273
"19" 36.4414420017986 -8.47803039261698 -22.8738444678206 26.2856353304855 28.5871563045436 2.5605481506162 -21.0036154653215 16.0479582967089 18.0022159372016 19.3053355487825 -15.2711881191128 -2.63449250861528 1.8760471173977 2.06627172391115 13.0578600844693 -1.63717101378923 8.37973747997647 -1.30979194569995 3.97882574981433 -0.789544939855134 0.566662302480938
"20" 36.6000107472959 -10.7502325133554 -21.8726093489806 28.7903040268779 27.2046645907103 3.93830137055961 -25.4784978727952 18.7886513782672 18.9592758761333 19.8108819614115 -13.6132068387687 -5.28780399591289 -1.0321933618285 0.972774331592407 18.3847689798696 -0.306516059158505 4.97736753403637 -1.22234376281639 4.5483298210994 -0.935620695370134 0.450123975629859
"21" 35.8434679927476 -10.7139943770179 -21.3083901702398 28.7997334442957 25.3032529394346 3.98056313742193 -22.4338202265372 18.6256638152085 15.7046580970206 18.8185319178166 -12.7948807514651 -3.83791385221576 -0.0189559110742543 -0.289740070523576 18.0837921680148 -1.06651538412839 6.08658456675636 0.825857740153656 2.7343580238624 -0.74981097659086 0.753557002967824
"22" 38.0624963876581 -11.8542391511734 -22.2308489792748 29.4329918704017 26.9161601825396 1.25243579810924 -22.331016643937 18.5172658730627 17.3080866595472 18.8038114752237 -13.6894229518425 -3.75787541886696 -0.280526007703559 2.98312108854514 18.3155841357699 -4.31585330282768 8.62496789343931 -1.80438581468312 3.08929579332798 -0.0468184101425843 0.655208986539623
"23" 36.064761952543 -8.37747182303115 -21.9509253857335 25.94545995584 26.9260789472742 1.21040876942961 -17.7583123497535 18.4387428821055 13.6300778518672 19.5699571782757 -16.504206166888 0.251702741998666 2.50291914647759 0.210866661083982 14.0170833262506 -3.87020606231852 11.1295623245231 -1.54488849812914 2.14688616825033 -0.138053556949599 0.282553150272681
"24" 40.3301127340855 -13.1231367791215 -21.2348470934988 27.755906329309 30.6251883093845 -2.95815548420157 -19.0458378023856 19.5726046121892 16.2465317988236 19.3560833255669 -18.1191307026323 -1.59068669904773 2.03899010672205 3.67812177733724 12.3816602588649 -5.77470947850518 12.0511392978686 -2.35791922073592 3.93310346451201 -0.995750814312066 0.599557314118504
"25" 42.0242663746166 -14.5973659820736 -22.004188794074 29.5533619174067 31.2065789191502 -4.95744105509455 -19.1925893073431 20.0844492308117 16.8806721451363 19.8644414384321 -18.8169128644165 0.689795076995923 -0.824363806964363 4.51920748598758 13.8471127908996 -4.91372429911898 12.1906846193286 -4.43823310246175 4.26103888619163 -0.514207334456884 0.233647314495135
"26" 42.9636755124335 -15.8740910331648 -20.8467406954691 29.5294508442846 30.3455429191145 -5.116246894472 -18.2279536243917 18.6160793220994 17.7139053076149 18.208250786469 -19.0012251343992 2.48804142518233 -1.43956749802869 2.91248624996137 15.0815467951661 -5.47211958967324 11.5260763815846 -1.28846166608241 1.99293881386034 0.116514991756523 0.117847678349337
"27" 43.1736016422699 -15.6976716394967 -20.2914274371805 29.4614997803593 27.9040697307814 -3.33004450227592 -17.434287327239 19.7728183422009 16.2674473261434 17.325841036854 -19.5232888555569 3.58721727691879 1.82594106683909 1.78236550953365 11.312490981898 -1.89122211925669 9.36743162195873 0.407697063393358 0.384264717701294 0.739745925406753 0.356078415049462
"28" 45.3573063290736 -18.1685335367571 -20.2311952602654 30.0647426829528 28.9299220316795 -3.26171803550842 -16.9780341396932 18.4329956206208 16.9523113194292 19.6147637514221 -23.3858645897196 4.73694245139997 0.779575020758868 1.80074485809518 12.4286461834046 -3.39700373163864 10.5558906002661 0.52582622497371 -0.446312998460642 0.845651184565852 0.365778264756044
"29" 45.4219683897203 -20.6339487734987 -17.522843677242 30.0698840858417 30.2151957315822 -6.85505817792055 -19.4893777286507 20.2605989028528 17.6813524706126 20.8322250661925 -23.6581138059093 4.70529423359975 -0.750015274293391 0.169994610089834 15.3135828247067 -4.06847348024304 12.0820995054368 -1.71483070019894 1.38815896396679 0.0231719543465348 0.418371605246938
"30" 46.1876493074583 -19.0998248623037 -17.6278547889174 28.6896173562819 27.9350978038926 -3.17246690400715 -18.459149221669 17.0321448120684 21.9639076289214 18.8453552386099 -23.8000742100006 3.99784419242926 1.3517075677417 -0.274038065909038 13.5896629584356 -0.604047158800263 11.5303046999138 -4.365106072457 3.01221733363801 0.427324913579624 0.289242560905043
"31" 45.8481112987732 -18.4833125336041 -19.9403950207248 30.1472205021531 29.8880555857882 -2.18211534776782 -22.7459125519629 16.4358735529293 25.641040646719 16.9101102410236 -24.8144693240886 6.25589342758612 0.570595699611846 -0.884173296385984 13.3086482860383 -2.21999886446301 12.2267697337846 -4.79904974885592 5.68407364979125 -1.4235438909812 0.631500172618533
"32" 41.6642008407602 -15.3059537518741 -22.6563712992017 32.3201086960765 28.3294656460965 -0.966040390185194 -20.9852043471567 18.285384292345 21.1299703499118 13.5040237933693 -20.1020533226054 8.24376406021121 -0.833731688302278 -1.95275938815003 10.4806110415989 2.08985934080991 11.3534020866314 -5.69734714158287 5.99753814179299 -0.976041920171042 0.683326587632283
"33" 43.2874170881714 -14.037549073842 -24.1621939441664 33.6495206203646 26.2833580605724 -1.5413732055472 -22.1432629471659 19.4285389869719 22.6724851947825 12.9598189095309 -21.5077828678183 7.94467324618846 -1.62489742987993 1.11858075542867 12.3199314467254 -1.17031654594393 11.2926210106534 -5.96720129965817 6.88996464081716 -1.70802900679023 0.587168596259986
"34" 44.9747672821783 -16.5415596774027 -22.6635791553809 33.8151265277377 25.3978543622364 -1.98201124713453 -20.7378873126942 19.2204333223141 21.7826878981331 14.6066159709415 -20.6908007383562 5.64859337689813 -1.17340216687112 0.789788565659625 13.7429533781583 -2.64863709833577 12.7272714934517 -4.44918781571187 5.32089409008507 -1.54572504406271 0.987757945006748
"35" 45.1979281495879 -17.1758323501888 -22.0204903918145 32.410111874759 27.620804595108 -1.60338801150841 -22.7155877350105 18.1255932842595 23.9372425202653 14.4162011925246 -20.7390659115195 5.66410195545785 -4.24071728400208 3.97448276580505 14.7143675995921 -5.31868027908064 13.9427501090024 -6.52081832153381 6.02654504143847 -1.42663838102563 0.852635366046364
"36" 44.8414749799286 -16.1370119862538 -22.2213288974374 32.6306078871089 24.7370736348931 -0.263412919085004 -19.9633020978697 20.8158262979107 19.6197051710607 14.7946531628224 -21.1598739715757 6.65304769907169 -2.69423744517139 3.85029269244606 15.5435225798367 -8.66028136743535 11.4631057729138 -1.93361876318316 4.8659898238658 -1.6683626081591 0.40888153563808
"37" 46.9106407383803 -19.4542932793732 -21.3657080133786 34.3729974744212 26.4705099474745 -1.69467431116204 -23.6899376460746 19.1153599742294 26.237079037769 13.3977243557446 -21.5977459565446 3.59071722742671 -1.91468985003129 4.35244267025486 15.193950461553 -6.98236255946192 14.0662915598915 -4.15927968698721 3.73546498600218 -0.846378353849272 0.390430561245544
"38" 47.6275562233913 -19.2249858581325 -22.4283966001587 34.0707698269237 28.7176373228593 -2.57054697893322 -24.3721882590314 19.0783045482288 26.2546462263707 11.1183294092421 -19.3336625693673 3.99323289464802 -0.0202831607199246 2.13233111379821 13.1350220190766 -5.09971708996125 13.9837027878763 -4.80370309138961 4.44970728912885 -0.586892812355715 0.644264180764545
"39" 49.3810749703485 -18.3633659706385 -22.7075402335665 32.3801494946413 26.3565975251429 0.986861609198421 -25.2471899816032 22.0219646198029 24.1124086388242 11.4918695624226 -20.5246671288269 4.15171580149286 1.27377902542855 1.62505252743244 13.2028863039939 -6.02864943334241 14.1472235788523 -3.33764525212532 3.70914662811947 -0.156540563984633 0.409316901899876
"40" 49.258281249545 -21.5129433390728 -20.2340609577894 33.3592793327469 29.0448634445626 -1.28569253717812 -28.6654475071908 21.3870915251054 29.0437544040717 10.8753635962238 -21.3259909235126 2.87923496856483 0.868242284417831 4.52233416592088 14.3832319056663 -8.03079770470444 15.6614183988098 -6.95077014624119 5.51518219242183 -1.52984203317955 0.51038477355704
"41" 48.8795678977737 -21.5980589238563 -17.7575469678791 30.3999432804717 26.8508180297018 -0.73419584034494 -25.2345982062722 21.9891954493414 27.6784409122603 8.67931180245389 -18.4656427277853 2.11820672863359 0.70382503657686 3.49138942897717 15.3382689710642 -8.26091157976226 14.309188356304 -4.97993257396751 5.01412385829843 -1.08111662890493 0.672875007215505
"42" 46.9652910647193 -20.8944692884964 -14.800895618569 26.1116594455866 26.9844168642408 1.04529306087204 -22.8337698500617 22.6204809995767 22.4593657227771 8.43094005440412 -16.6458933159799 2.53808044522369 2.24021211796038 3.06240602707794 14.8696910608962 -8.75786360265651 11.8098719176185 -1.88301474453498 2.75227954269065 0.595695263088177 0.223676217869299
"43" 49.927391483426 -21.7109947210132 -20.1655605797399 32.4534066368916 26.4538783914672 -0.660513970874157 -25.3133812131555 23.4299544987747 23.4394244667547 9.12965715768502 -19.2342445453593 6.11373968919549 -0.337039631328078 2.96007149711084 13.9160732950446 -10.2685318317491 17.9592668678874 -3.93086223916918 2.67804340436814 -0.0672447205469255 0.487540283104793
"44" 48.450897354459 -20.4870677120993 -18.7846248763796 31.0765750781903 25.9355958483577 -2.74581633468543 -23.2441662558807 23.4495481477211 24.118951630794 9.1379744394369 -19.6214841811042 4.16337424208969 -0.0302241362367406 4.77344793571227 11.037728102315 -9.66184601010937 20.7217292636032 -3.16050225620526 1.24141519174915 0.666704212775477 0.494194981995992
"45" 48.4444153072715 -18.9159384091343 -22.8184505980809 33.9058348509431 28.4505981335287 -4.46033668686075 -25.9022287804043 26.6344062474947 26.8163861987506 4.88818009287624 -20.6049229887101 6.84064437858383 -0.346773428089961 7.61429699917021 11.0394413669814 -13.7686677915329 21.162231590235 -4.6542802529932 1.69859040992549 0.344964573421118 0.599081879736507
"46" 44.806644291976 -19.4262228382448 -15.060646101298 26.9321320428673 26.3303676154548 -2.82583695244522 -20.7318757131039 26.5898403772704 19.1236633242151 7.35614549982317 -17.3407957561948 6.2216339896426 0.537149110050717 5.03398947498836 8.45601555603269 -9.46825880638422 17.6055900749418 -2.23315805515274 1.99230308297943 0.0719607772325508 0.565461360701135
"47" 37.6545307653676 -17.9532480468061 -7.60177055166376 20.9749314773486 23.0823793028129 -3.41858484619197 -16.3912351264585 29.719295407521 14.9920058240342 8.08896768655221 -17.5795527495432 3.84137193473044 5.08541135430111 3.35279010715169 7.61154440625273 -5.96585460325277 12.4141937162248 4.16379468766717 -2.14779364203831 0.973919267022656 0.50631932788647
"48" 35.2118343698831 -16.6159918237184 -6.37479936496658 19.6491421265458 21.8333389556546 -3.530575104048 -12.5639606339715 28.0620676057547 14.1283234394256 8.30831724786783 -16.8861210030989 2.60438376921995 5.42402367183077 2.1432906691418 7.27595427158685 -4.53779669128775 12.938946900714 4.15935096478534 -2.73685839098949 1.84585645325763 0.499319193903869
"49" 36.2798808218249 -17.8972786608367 -9.21212110908897 26.0230173702012 23.3631727833152 -6.85029366748931 -16.0818387256218 25.9335467609337 21.6033218092178 6.75541419988647 -18.4985381019509 3.64493938785236 6.49024636470942 0.126735697954741 10.5989704902383 -6.40666793287158 14.383462528706 0.474389360618109 -2.03648177855417 1.01897609699011 0.194088365089782
"50" 44.4061671506648 -18.7163530309552 -19.3693650379672 34.1928735007937 25.6188704383105 -9.21288913122109 -21.3796894163262 27.9821683852483 27.0048629459888 5.10311602217316 -21.5445269892978 3.64755709436632 3.41976382924953 5.33885802760336 11.357887994563 -12.0099311192354 21.4652344048145 -4.7916914639005 0.563796635591947 1.11294591471185 0.411790515792317
"51" 28.946338868386 -15.5091807123958 -2.53337824901327 16.350382862901 20.917820525786 -4.42739782943516 -10.8278902501918 26.7679209420016 12.783730716943 10.6475721298891 -17.7611665940883 2.86591920074176 6.60978638952481 -4.56936836762213 9.80625901462828 2.30434407893296 8.92843839608833 3.28017085595928 -3.04434971353222 1.95927307123245 0.286165054378585
"52" 32.9527609201238 -17.123341775538 -6.98721589747677 21.4566281036234 23.9252250198117 -6.88343276819353 -14.0397111176179 26.0352414635546 18.530465973771 8.7741736334304 -19.185449469532 2.9939796757161 6.40862283106535 1.09557008036976 7.92858714920074 -3.4101775935543 13.3806808946635 2.11574228057928 -2.88324385761195 2.18654071778116 0.0371773079911364
"53" 33.7924430125442 -16.1516866066542 -6.97938914669996 20.1348330214769 24.2278359423611 -6.69924774220954 -10.8120873552898 25.316559362984 15.2858173955621 8.66588945445542 -18.2271347445431 1.94593802031097 8.80072509679237 2.007770120797 6.42216824091651 -6.26875616592179 16.1105773163198 1.40499989964356 -4.42760132644496 2.28421836602643 0.212643725527667
"54" 30.387465245654 -17.2748321055777 -3.01868723984665 17.8569551996996 25.7975272287922 -8.96032026621461 -9.24092337991704 26.1395110480472 15.3361264864748 7.76807508023387 -17.1172343826947 2.86214734753252 9.80991920623525 1.00512423783409 6.80609068629905 -6.2423004794543 13.2000598958391 4.80555683302839 -5.56721666335038 2.68866538409195 0.362358005901981
"55" 42.7355995204117 -18.3971384754889 -16.3913079729595 29.1081743322842 27.354636430555 -10.6564595027384 -17.5515412711059 25.1601258661557 26.7687624915814 3.6262557516799 -24.5891794803781 10.7866245235955 1.52038470965081 5.47385400591019 8.13742961948264 -12.6424613293552 24.7677931102639 -6.65942061087287 0.750548324655296 0.888133602533957 0.440055310999744
"56" 35.8559412298283 -18.9253954940501 -5.81528579880691 20.4840601351051 25.7266832594728 -6.33635984892541 -13.2301170000209 27.372920404298 18.0606062780593 5.23304258872547 -21.5237900629805 11.1583057777843 4.00956524634406 2.35902857336908 5.79979180250874 -9.38605053896138 20.1629589472812 -0.606575579679408 -1.92774403534804 2.31379331551269 0.712879108263977
"57" 30.9084036126024 -17.0916035372013 -1.0409281742384 12.2564980602181 24.9206274189212 -3.65040426129799 -10.786275418105 26.7422834768538 12.7277190900991 6.67447486421593 -17.2452306630922 7.8989387432563 6.70928499829827 0.47664132615635 2.09534752898689 -6.16784035943207 17.8191538417031 2.28540632222981 -3.18751932053213 2.10811881884197 0.211573326640975
"58" 32.8973924476799 -14.3831133168182 -12.7813488767514 26.807210589116 25.1399132710071 -10.6268359487508 -15.9717922325631 32.5257891582056 20.0854224772772 3.76272971342602 -23.0334824583629 9.94466588266589 4.37563981678318 2.91837050208771 6.82438356097499 -7.31675762263481 18.2436596877425 -1.82191739227379 -0.553554211161193 1.42127634899977 0.156488057494685
"59" 35.1439216012333 -14.6149556151655 -12.1431404186368 23.3093456854591 24.8309540133059 -5.75454396210205 -15.4855694686739 27.7434211872096 22.0039027060693 3.96093879206677 -24.2200866813772 11.7705222816666 6.01272605568075 4.14068574044982 4.77604288261279 -9.77491541856351 20.3508648358604 -1.03159401687127 -1.17554146888436 0.989311012862991 0.136724114384463
"60" 33.5397698044789 -13.9410292415336 -8.33359743759397 20.2930715070532 23.8265992806401 -5.04539519000315 -13.7186627246422 26.7675913841 21.3381117090763 4.15209292283817 -22.96831558581 8.85764867300536 5.07201340952886 6.0424581981048 5.04046710103269 -7.47871700769235 16.3081792138775 -1.01807763321465 1.07383961152267 -0.545722969336092 0.443380864425017
"61" 33.0065055561526 -14.3574105420467 -9.35747405660729 22.3877714442333 23.2612160187757 -4.39817403222202 -16.2585430253074 24.7368605815672 22.9390095431022 6.54929660294741 -23.4774095929393 8.66481218775759 2.49640791633772 7.10032866273513 3.99365320938016 -6.3708783474132 14.9175818192514 0.927078822775332 1.36545539430053 -0.378096736973221 0.645841250222384
"62" 31.0697438728513 -15.0934506582137 -5.42922830706101 18.6795246279293 21.5760411498566 -3.11852472556386 -13.8705903239513 26.2440601625739 19.0211763335652 6.97674121495825 -19.9163526044956 6.50104249131198 3.3728340282612 6.15931246637585 4.20140258339874 -0.978781694977707 9.68941914168182 1.11791985086682 0.387987586754214 -0.809008789165023 0.655875267590853
"63" 35.4724275669551 -16.2331971469377 -9.55644415942851 21.4583482908743 24.6274161053582 -4.31479264429797 -16.8247140611136 23.6857436415939 21.6294076987901 8.4317927844235 -18.2576708955624 3.9939904033671 0.977686047811743 6.80672387826988 4.32150923696467 -1.83730782709458 11.2114783818366 0.987548847150011 0.568638118430812 0.481567062217847 0.878615752411019
"64" 31.8760665533811 -16.5729393519726 -1.3157802261409 12.2550018628638 21.2148177151431 0.883391724027565 -10.5176761505724 19.01409975061 15.5346646418719 9.27424646080865 -12.8947751768926 1.20852247254081 3.62873394530983 2.77948132848799 2.20401588133947 6.57109404027201 6.39071165991354 3.40894645554332 -0.7411377987355 0.0178097579664483 0.341938253754276
"65" 36.0791539866598 -16.7349012703242 -7.08632635925382 19.7526095009728 21.3801667652003 0.230986999841111 -15.44283777219 21.9776067829901 18.9165551179333 9.69576503045565 -16.5446695259183 2.51342147122505 2.71919768778096 5.74697701894639 4.04714503459183 1.39182042350249 8.89812810016427 2.63068397248762 -0.880906490533505 1.086169594467 0.221825693113278
"66" 32.1546269216073 -17.5835859486355 -1.69891029041749 16.2643619407431 18.381447795356 0.990573070789021 -11.138547923118 23.0379149015849 15.2904394755684 8.0709445299576 -16.2180370692337 5.95741266236377 1.92653373262053 3.99102209258556 3.32947961647346 3.43599688050592 7.58856104935432 4.31560929058047 -1.74467622832375 1.41202896506713 0.101802821796105
"67" 26.2911859397852 -17.5764252599172 -3.36546459062196 23.8032141651866 17.9215373425073 -2.68744815821518 -12.779989620813 23.8654229299568 18.4319460666187 8.80479938749492 -16.8488904558141 7.47659375708994 -1.29534526016339 5.57477708392698 4.43173401776246 3.49270504940206 9.62821595663113 0.315559701592125 -1.17043296438539 1.72560850711458 0.314414715158069
"68" 27.2378861294795 -17.1766224896831 4.30537613823778 11.2622736227811 15.8111979429175 1.9092693451719 -4.56994858394761 19.9150547342841 9.16672383443152 12.023577504794 -15.1536854365482 5.26326696973372 5.09049291428728 -3.24293415995475 2.98369518037649 8.02406925219361 3.413680185144 6.21619411518395 -1.49077584210488 0.743173021240094 0.868691500356375
"69" 36.2936322869838 -16.7753330853565 -10.9275287418369 26.0351772564248 20.4847505141843 -1.24866166512075 -17.2702525919744 23.9619390666686 21.4663383782406 7.91955630954496 -21.3606454079172 5.03988513370333 7.13884601648426 1.89222188741371 4.88858854424684 -5.45802640766879 18.1691950145826 -3.03637674016285 1.01320188430012 -0.403512905853477 0.541477890824416
"70" 33.9807746986411 -15.6299086650644 -8.25908489110861 22.262539450825 17.0719498637553 1.74484825903995 -16.3688425865926 22.2175357405038 20.5121954218368 9.9493023612811 -22.2736598088948 4.36242841008847 7.17514429607937 0.353372394072827 6.39549073306038 -1.08046783276468 13.8182357866142 -3.12867526157802 2.12058540932868 0.331650289705998 0.813989776214057
"71" 38.1111993948311 -14.9081537376842 -12.1973325747742 25.2465822628112 18.275353636649 0.716842373072419 -16.1200898468222 21.9412226376094 22.8190035759356 8.95774874648475 -22.0982098963783 3.05160537899817 10.9615325101862 0.211163887219638 4.79271401626129 -3.63709038496812 17.3844740435826 -3.12219415138575 1.23082840384809 0.000475607530238731 0.742498617639601
"72" 26.7020448456394 -11.496921421463 -4.3543233177651 16.6511203608898 11.9875939498548 4.65037131545391 -5.45878906067305 15.9109571194322 17.2211430874088 12.3188026398669 -20.0333111275066 0.194736546025018 11.5755713560798 -4.87017226138781 3.95706551801426 10.5486172431316 5.57958241966555 0.21795715869045 0.427385160453181 0.375524921511923 0.745656363206536
"73" 31.8814751871273 -13.0628214770076 -9.40070878532303 24.0941956130344 12.9488039814516 1.82503915209524 -9.43123742894112 15.9365606108718 23.0778523112997 9.0192033843468 -22.1535768132501 3.8371486367666 10.9159517770773 -3.47668561704526 5.12757566114875 2.50923977886155 14.3106568059503 -5.00619988253954 3.58074025753792 -0.327360837691085 0.501599463913405
"74" 33.7677660800833 -16.2389968221189 -8.42277072785266 23.9352611507352 14.1034293998621 2.04568653559188 -11.5733804264795 17.7495069205403 21.8012486461678 8.51637553509797 -20.7008503737926 1.85921992587972 14.7922625854395 -1.85818115365693 1.42555820833031 -3.79407828389487 16.121148473522 -2.30249995764192 5.73489399074917 -1.38720098477398 0.727166430981298
"75" 32.5124773681949 -12.2715034685037 -11.4688242841227 25.198411042336 15.6139772065214 1.22771229679241 -15.1880095215468 20.2303726261485 23.6906277582399 6.87704654207241 -19.1345062835822 -1.3289841020484 13.8469701474652 -1.70436161669482 4.31347913403652 -0.861109218477237 17.6197968110895 -4.3718830037958 1.70966046968232 0.494879096361321 0.211732624549375
