"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]" "mu_xi_girls[18]" "mu_xi_girls[19]" "mu_xi_girls[20]" "mu_xi_girls[21]"
"1" -1.41558250774933 -0.125136943514769 -1.4529099981777 0.959469223686931 1.03323475100868 -1.43300528612935 -0.751749426910905 2.24513098683381 1.04963511702914 -0.556645976942612 -0.165867283448375 0.499181593796918 0.409089356697247 0.5250892143585 -1.46819487314635 2.84852360954571 0.433600896994515 -0.0784778189936275 -0.996280664545594 -0.85964927652488 -0.819461522891494
"2" 1.22782924027948 4.89258984407992 1.79669307483529 1.56636833128497 12.1093666886937 14.3710945555185 7.11241117935773 1.9052375712836 18.9596802834376 -8.44175046916031 0.870219180081294 2.0346926251399 9.04762972628689 0.495997006536503 7.19410809462648 2.34237052596355 -4.55912416444586 3.0619835052186 -0.180678225204993 0.434550836246393 -0.0129739508246674
"3" 3.86013088473101 4.96016234561242 -1.10949035653145 3.8950189153449 11.7511460078079 13.8560452902642 7.57198559312631 1.67243389373729 19.7991237520231 -8.16466338957647 0.435175199628385 0.893951241587886 8.62069577158575 0.189409357788768 10.5345271197732 3.61076535777828 -7.62391653160877 2.74243672736904 0.453083156319767 0.169195279361828 0.0874130918576488
"4" 5.4026911292967 5.16237036391879 -4.83833111734004 6.2108179404914 14.3004371181225 15.8070972857655 3.3817292127273 -0.209928577522957 23.5166136281553 -7.72050893675216 -0.716685496306358 -0.104105158187778 9.04974319023847 -0.224808256574361 12.7197961260453 2.68917487206042 -7.98226224392262 3.08789474461371 -0.139811836119456 0.00173794434930005 0.250917586441259
"5" 6.70180515422944 4.47036069068512 -4.72462610921116 5.54988374781782 14.8911922577629 17.9527609420563 0.00307344677491184 -1.3983042404064 23.5047438280951 -6.23370359137178 0.493395156986523 -1.04928268349777 8.78963870422413 -3.29233677196012 12.8318116623902 3.82861713183793 -7.34743333371842 4.23253166116948 -1.08119800088783 0.847772753283044 0.0476105737571032
"6" 11.5483275675885 0.731690165062357 -5.24893821520014 7.62630522821937 17.5544679716167 14.8377789145387 -2.8421432365384 1.42924405733865 24.4554839675845 -3.74743542086015 -4.03576267188454 1.48413934621869 7.58853340662905 -0.273011886311484 12.5299170468537 2.41573659098048 -8.16661739933 3.4182409700355 -0.257968075701438 0.442706603770837 0.0281560427044893
"7" 18.007755757661 -2.4928249392057 -7.38144945652264 11.0013598558152 17.3688042403927 15.528705679587 -7.77957445841309 3.48320183387451 24.5243273511892 2.72394781721134 -8.45371720500101 1.29124287518251 6.12883348284323 -0.66982645280833 12.8048347066458 3.70893299579227 -5.71968848159343 0.589453394143637 0.673330312514788 0.90648680439248 0.135842926281838
"8" 19.1580575286859 -2.94716565620853 -8.05418112497438 13.318053748234 15.6676865484375 12.8480436477349 -4.95664848924073 4.47387308374352 24.5055291062497 1.38984806498167 -8.49556056773769 -4.30030934536312 10.6856656639163 1.49581380464457 11.2890035106875 3.58212152739785 -8.72138994985251 1.93207493325599 3.0931270442491 -1.12277218154166 0.322676923269711
"9" 20.6542072564494 -4.42316851990198 -8.17453113951461 13.8760345952575 17.6378772705617 12.7487589705311 -6.10990720311171 3.6852077081145 24.2699580267474 3.01718582530022 -9.57783847707982 -3.32775795911868 9.90320169175482 2.78612874151558 12.3007604359606 1.72835448128216 -10.2313945940279 3.821222130301 4.35403999990973 -1.6337928586868 -0.0336992824215352
"10" 22.6517593443207 -2.77364512109899 -12.2054788445913 16.2029525195687 16.3081135614576 14.1892879798644 -5.87181023742463 -0.365230680315871 25.2365880713099 6.32138137279194 -9.05471321475745 -4.64847394938429 9.77170154058452 2.6863046530841 13.0056713641748 1.99403719299375 -10.2267783311333 3.37268769784566 3.54208939620645 -1.8002640348789 0.310397269546565
"11" 23.1483079158371 -4.81973936171184 -10.4976408148221 16.2560152539724 17.4303674477295 14.6824480062814 -8.64452009405599 0.375919197126145 25.4743178971764 7.64465663851861 -11.6813180847952 -4.73153377260738 10.5624616493594 2.33438842949097 12.8969791458078 -0.741309326717391 -7.71192975219958 4.55630070906203 2.56600019573281 -1.7257817149881 0.246531073418669
"12" 25.1194556610623 -4.12583980757336 -12.2350014729538 15.2281411108145 19.0926292034829 16.02489708262 -11.8201587301976 0.421189345077756 29.3463116391432 6.62329827392324 -11.6264207280418 -6.1344627341924 9.63996617044219 2.51255394648151 17.1915500398477 -1.9711591327386 -8.19115987771688 3.64009469106539 2.09000993083495 -1.20839128730821 0.299856170662931
"13" 24.5890592267621 -4.64763246390496 -11.3149675976038 13.9002661430935 22.3337695460697 11.0920758484906 -8.93965334824437 2.28197570293531 28.0239639114643 5.06231090927724 -11.3205782749868 -5.21601850231994 10.5256659110799 4.626704830999 13.6259730013817 -4.18976160015544 -8.21209528919606 6.25382112473506 1.66337060793494 -1.41221269634132 0.387925818543457
"14" 23.3522331140766 -3.08950600902661 -12.606826475427 15.3465122280915 22.3217302843538 10.1382733457291 -11.0909910200975 2.37495772856732 30.4011868158687 6.74053786605012 -15.582858592651 -6.21256320862757 13.1382382026078 2.22397987063241 16.7693784084991 -2.90982997987762 -9.70820170570011 6.97745550006324 1.07405328580724 -0.925076571426399 0.0677683737783188
"15" 22.8604611730868 -2.5268995011369 -13.0812305084352 13.4158626111887 25.9909615810253 8.46301835166645 -9.527126965823 -0.853729889780325 31.6936607662537 7.15394061180786 -14.7194449780681 -7.56721043631836 13.415790265283 4.25622074599905 13.6622857197986 -3.71705347524855 -7.11146957564246 5.58875729985107 1.00542965473728 -1.30085923997855 0.383681597776714
"16" 23.8782567313366 -2.16355815314751 -15.3512703263772 13.9486827011092 28.0114668088193 6.7546219819807 -9.63095362517327 0.418675428087086 32.3849291331036 7.56638692240217 -16.65628165686 -6.81843098263527 13.5673704720648 6.4980778471371 10.8102552925288 -5.21464722877724 -4.8888144044267 5.89806046094397 0.0633047984711331 -0.792654666913197 0.14751599322186
"17" 23.9117113633241 -2.11568113007564 -15.9716181141572 16.0844634689758 27.4635631097775 4.98938063191584 -11.810767328858 4.60167570716365 33.1135240526279 8.26993879661237 -20.5695658848024 -7.81036192643411 15.2545014838058 6.16733835052527 15.1132308674019 -8.65938521841873 -3.52145158539195 5.63366400769308 -0.83368480527062 0.275608817681656 -0.0966946105507887
"18" 25.3046255218261 -2.69344073997068 -16.0443266996629 15.7122604494162 29.6738740597388 3.37425089464427 -11.658900310348 4.36460753488123 32.3667180016527 9.12675550987057 -23.3548162377887 -5.21979230876626 17.0395012791994 8.14047753342449 10.971290610744 -11.5418222375344 0.168320800035513 7.5563325025953 -3.32896321179902 0.819208353551761 -0.0359446288744534
"19" 27.3367701766537 -3.02299198152249 -17.4710243623373 16.5627367912306 30.0486365674183 1.47709827870281 -9.80921049281581 5.29453015685534 31.4455114324596 9.09819144128492 -23.2232897260157 -4.91593129189877 16.7616314500273 8.9935631909481 9.33833365691941 -12.2912200934064 1.32384065923589 6.43315507165509 -3.22413957402219 0.861977266499073 0.11534156273282
"20" 29.0955626834496 -3.86816714728306 -18.5246900183476 18.6664241258271 29.0233177351429 2.23022939734142 -11.2266606697878 6.16425539310879 33.5255724596165 6.15792951083252 -21.8231651334622 -5.36715258430093 17.1439287803561 8.02341240951771 10.7283292430846 -12.4863329392133 0.892439538861596 5.96100965573368 -1.65994177105361 0.0535864086440022 0.194125083917424
"21" 28.1980222646289 -5.31412655333647 -18.2266029554843 20.9099919750654 29.0107992092198 1.20541696762322 -12.9495366891176 7.83381042013519 32.3212202880419 8.01603364387481 -23.5234980733226 -6.51443527724274 18.283955165797 7.79199378338611 9.71169027750833 -10.5209487001317 0.0858699498561628 4.02627835397269 0.805152764778953 -0.642272675409931 0.31528584786201
"22" 31.8318391032777 -5.96742703215242 -20.7061118526299 22.575776825868 30.5250532346551 -0.858484385503256 -13.4749246472274 8.31824090400875 34.2646904427704 10.0922414200989 -24.0071972384531 -8.20555726473702 16.4437145563982 9.80154570563567 12.6947868958211 -12.1262961399034 0.11351778172886 1.88668220486519 2.01762102031782 -0.874412483473115 0.143506467625718
"23" 35.0463813848328 -7.76441486424736 -20.3293445781742 22.6841103115059 29.7669996198211 -1.44171757642759 -12.9564721211585 7.36921039353007 33.7568817411524 9.15502537034364 -23.4417323715871 -7.3729566111322 15.633200216807 10.7618817202534 9.40183549464906 -10.5661815585577 1.72205827541574 4.64989512896515 -1.92981058135799 0.554174680809845 0.302855895679389
"24" 35.9802571577077 -9.93177920327667 -19.4634667713 22.6005049495015 31.3503707462522 -1.54076259332751 -13.0579521683068 8.14959943261986 32.8722819118418 10.5694599298286 -25.6546656379639 -6.99763074642568 16.6609090474555 11.7236689728165 8.58978322965918 -12.0227069689311 2.41604130620354 2.84458563842677 0.180862497335058 0.14343949116694 0.206757520289159
"25" 34.1282309185535 -6.75604309939195 -20.8002280424593 21.198424724838 33.3329617773297 -1.72884900592401 -15.0532871472265 8.81957187938853 33.0414653812195 10.1132536432472 -24.5934856059927 -6.07181085687399 15.6165333895598 8.4956034204805 11.2353653724932 -12.1676509865594 4.06093547248454 1.85426452764051 -0.0273204999996058 -0.21411394648076 0.210873846410609
"26" 35.3720371783013 -9.13426037276226 -19.9426661966949 22.3097525589536 34.8033821758415 -5.44396781530017 -14.3469407109257 9.90563579462571 33.6882803346412 8.57657131876129 -24.8750046497068 -5.78352371585449 14.6661143019514 10.4115143791767 13.1464800423771 -14.923718180897 5.89319294705848 0.0490934609444418 0.874315155019869 -0.543573713875274 0.424149129789836
"27" 34.9782532792915 -8.4319905002272 -19.2142161424576 20.6373309926565 35.3332376659959 -6.08394521179004 -14.5466889266516 11.3727259334494 31.437596465824 10.3922211867554 -25.0779483064381 -7.39217293486318 16.8996003026824 11.4106858955768 9.2457585024728 -14.1190991832154 6.70739009508022 0.987627627775185 -0.598687122821902 0.42874200632305 -0.184134980117477
"28" 36.6041279333 -9.92220155216183 -19.055980286064 21.5017335724704 34.3228108789897 -5.98140361550704 -12.3629846929221 10.3005810326985 31.1353418621671 12.2239793064122 -26.8338342718129 -8.52787111757174 17.4783285717843 13.7550375836177 8.04939566689691 -15.5917921280257 6.52101180135497 2.81786888898259 -1.05108010786774 -0.000158239998724496 0.427557040757976
"29" 36.852841122667 -10.0343314712497 -20.2410696851282 22.7443420157766 35.3221290737517 -6.80037195282547 -14.2501935912645 10.1976065717069 32.0508559501908 12.6662913661964 -25.9743563062985 -9.69849824101557 15.9170882754639 15.1602700346429 8.12487946252644 -16.1549326941573 6.66226310547078 2.094604347122 0.386358053447241 -0.550909050632931 0.491565910167063
"30" 38.2519255565685 -10.5063701967746 -21.8242056711966 25.3442662767549 35.4765857895779 -6.86839729843944 -15.5980130116744 11.105815818688 31.3028575289867 14.6792535943172 -27.1484933597252 -9.77862981630456 14.7852736184217 17.6635607293866 9.09278522882798 -17.6858414902578 7.68150800657719 2.12838652365987 -1.27127763501959 0.198260037428684 0.328989907161456
"31" 39.8380302267035 -11.2723515744739 -22.2880989115264 26.4324175260999 34.4664662015758 -5.84035009959175 -17.1915558446528 10.8327977290467 33.624604795488 15.0649320010068 -28.0097199823059 -10.1305957489667 14.2690119980162 19.0541928843485 9.87309710402074 -20.4982515407658 8.3287600128474 0.123370988980595 0.848504449264702 -0.075228982723633 0.109447795768274
"32" 38.4565479108091 -9.86125348552788 -20.8553645356011 22.4245072788457 34.34519131397 -4.7683735170717 -14.2132441829907 11.1847114674058 29.886111100314 13.6596656698969 -25.725231043533 -9.86748890500374 16.3233734543047 18.3534450162136 5.40956528182713 -16.5066880037161 6.42217613110032 2.45798696729185 0.0397588619015333 0.0140547208524999 0.185561262927191
"33" 37.9238241186029 -9.72745975659915 -21.1824122596718 23.5106575259734 33.419264426655 -6.12411936125321 -15.8822898449913 12.6533275006916 32.6039405637607 14.1117529534093 -27.8658672879972 -12.7439965752735 18.2652848380799 18.3207322575039 7.16346237449028 -19.0921005550908 7.95437571537002 1.75501122154785 0.414401840027639 -0.890318595305484 0.436379975927997
"34" 37.5044235063416 -11.1790587506905 -20.7804623507552 25.6223084678662 33.8288554415633 -8.58053029418752 -14.6850259027085 15.1099286521942 31.597529416845 11.6316365071586 -28.1503862790321 -9.52398511296349 17.7205723238457 19.0562778937755 6.0507842264148 -19.7592183557183 8.72033728879249 3.79966052631623 -2.57155166139935 0.333204155396305 0.16571939434345
"35" 38.8573638616573 -10.9045729481882 -21.7247319730625 26.6211239262419 32.7552545992488 -8.91330965429761 -16.3641757447621 16.2092550028783 33.9281074699785 11.7519198863451 -28.7607619863928 -9.84556143213934 17.3891112359747 19.3578244232867 5.94875762220537 -20.5139549703772 9.87258985510006 2.73875070748173 -1.3153745534032 0.346218433775992 0.178440845034945
"36" 40.1370711545224 -11.4424442342755 -22.1068906138919 26.3273993928245 35.3202004513231 -9.12030114375197 -15.5062789229384 15.1293538865946 31.5040354681316 11.0709531573857 -26.824732424219 -10.1323385819871 17.2993887522827 20.2639833636631 3.26444754614807 -18.3111659864836 9.58890915557809 2.72337799422763 -1.55727138778618 0.265904028567385 0.193788842107505
"37" 40.1974897282317 -12.1318300297125 -22.0093017395148 28.053494620056 33.8374884767286 -9.53774615960213 -17.0041733156961 16.8419732538358 31.1869720574571 11.3262584370362 -26.2359742791797 -12.5452317147562 19.1376528359256 20.6158684502229 2.04301295800656 -19.1549566276452 10.1180632500426 4.67171474804043 -3.18606717936659 0.546221433732527 0.256103336360289
"38" 40.8900850016094 -12.1953501051766 -22.7568191481929 28.704914673152 31.9946704917035 -8.23702760147083 -15.579280408579 17.4746107927143 29.4842072705002 12.0573558730548 -27.3048338772575 -14.2866568895994 21.7644085384468 20.8399652722557 1.71043756759367 -18.6773688554375 9.9517944643927 4.44969271766378 -2.7441344388535 0.317918426597837 0.335045865355581
"39" 41.5700988641138 -11.8734325795834 -23.4833532923292 28.4267307733997 32.8740178651311 -7.96441636160316 -17.248527611624 16.3611504821713 30.5122296044463 13.5161429366496 -27.8132710897952 -13.0567816537186 21.7798617558893 18.2503388367525 2.109536245983 -16.9204216954762 8.56798513974863 3.87447370849954 -3.22032055826904 1.21359238588724 0.0816528411650405
"40" 41.1540126858967 -11.1326142460214 -24.2858877517207 29.635627091027 32.512147237975 -8.20050775557866 -16.9916673610351 15.5674548234247 33.1918514918314 12.2809905098517 -27.7582896080006 -13.963251757709 21.5101470473542 18.2421657834845 3.17007815289094 -18.0813173571983 10.93316278784 1.44187724378877 -1.03587414059983 0.112952056076027 0.0683861674724993
"41" 41.8507752100751 -11.6327815562936 -25.5422861234894 30.0096773628981 34.3046986546519 -9.16365562896694 -17.3225123057844 14.2125592379941 33.4891414850512 12.9753331486891 -28.4033142372514 -14.0532950299722 21.9378718727698 20.5191711530039 2.38354782207297 -17.8476670424336 10.6409616167723 -0.946833868858966 0.685689275340361 0.375231971522461 -0.0654813004886346
"42" 37.4477293582149 -10.5515046991263 -18.4202955566292 21.2019218243544 33.415064157142 -4.90578091628434 -14.2443458317864 16.0763720042335 24.6746509923 15.2958189192007 -26.2723642239572 -13.9455115486662 21.9621551878493 18.3438276050857 1.56034956189029 -15.5972471991027 5.38206739083926 4.65680127992336 -0.765382670861191 0.305567883128547 0.141549426366248
"43" 39.4175790209988 -8.77742563915739 -23.0467360942867 25.2148715910985 30.5868786691602 -5.1782543450607 -13.8725802882334 15.0693314288053 25.4142336662888 16.3088812381162 -25.0530138815559 -14.3856355251382 20.3895454268348 19.6007151537256 1.31407648309445 -15.6964010854786 7.06847337506508 2.45287923746234 -1.45137332812863 0.89604055896474 0.0541602206569249
"44" 37.5253931332057 -9.44578579664691 -22.8828143023102 28.3236011608474 28.9394073472097 -6.06863523592329 -12.9110110073386 12.0502223116898 28.7108894551641 15.9338775957894 -25.9359944636781 -15.4650742867458 20.3805716863346 21.1262348193828 0.929600128191846 -16.6217343801182 9.01726801875465 2.19877571143958 -0.577044571132743 0.314871959372708 0.394770429221036
"45" 36.4239739907786 -9.37132665895229 -20.0019053288169 26.9578923901803 27.6694828444208 -6.65663590206367 -10.9676668843438 11.8061529801848 30.8352254834824 14.9732306613915 -27.4642861402104 -16.9299694362971 23.6997559614543 22.1300080745542 -0.0354011733442845 -16.6492926914887 7.255006273866 3.42707500446215 -1.23990839093533 0.170562956072989 0.320546613405362
"46" 39.0218784012694 -11.7535441217009 -21.2826709088223 29.2594306244251 26.4054072308308 -7.5673185843276 -8.78374952649401 11.3429841767024 29.2839095860489 14.5671374971821 -28.4033284452347 -13.0968477951201 22.1403739273838 19.5130764123535 0.324082285783584 -16.5596123804072 9.00163189823396 1.93878015772366 0.0343285987063969 -0.368422482817437 0.291638688842788
"47" 35.5183609280974 -9.9320460815928 -17.2321530748219 24.2510068058824 25.3049308394625 -6.80144029221432 -5.29898305229301 12.2814733705363 26.6095222167607 13.7893700202939 -26.8411072168526 -14.3869991867561 24.7573851371929 18.5809900499773 -2.86498656673443 -13.4927620494581 6.16773639519218 6.2790476611886 -4.14829425572064 1.39033065413674 0.0744782388388992
"48" 39.6785342854598 -11.787340017971 -22.1167733447835 31.2959774042465 25.7573849962037 -9.49824379789147 -10.0530263250229 12.7859321171749 35.1579411039957 10.794746751386 -29.808873945734 -15.7178748794887 23.7912345426692 22.2666214428012 -0.392294455320298 -18.5701300528767 11.4674319588191 3.01328378260023 -3.31002055445814 0.869074922601927 -0.0398740004285506
"49" 41.5956049762241 -11.7196853828847 -24.7305501038082 33.3855633766329 26.9033374395564 -8.29739834365506 -11.9360592750922 9.90872370367343 37.3136219645178 9.96143736743537 -30.3799734030073 -13.3116214926008 23.9176395334552 25.2775894366415 -5.87980902978952 -21.2858942493163 17.6141585234445 0.838203190344218 -2.97621829492741 0.533922578521157 0.0879045651335837
"50" 27.0464625210605 -10.3965883708899 -9.17296362808391 18.664104260014 24.7822980025841 -7.01973027554787 -2.77576143079867 12.512852001877 25.7058764212581 13.9192076180418 -27.4913412305408 -17.27017985823 30.2073587603649 17.2154449691945 -3.34186464435223 -13.0100898653968 4.52804566988177 10.3845285658156 -8.16572385737758 2.81955699519724 0.153637890410265
"51" 28.3047029098996 -9.63713396638054 -8.63991008574953 15.9110862317253 22.8385875787018 -3.83834907074588 -3.31740110553865 12.6279513110271 24.7496554773634 14.1738301720828 -26.1494555565022 -18.1899940323155 30.3974933424936 16.1758195158677 -6.06514552975575 -10.0246571247428 7.37487058029801 8.13437378275886 -8.33329695245101 3.0323690536954 0.0860523343340862
"52" 33.2679330364372 -10.6479517372919 -14.5394877009025 22.4170960286503 24.4891362622182 -4.29208183935735 -7.65508513783904 13.4363069672397 27.5502035757098 13.1165052401265 -26.9188700195249 -18.1418331973863 31.1675702446918 19.6039588831247 -5.90661316110728 -15.9510578170067 9.09404847924352 6.67386234615213 -6.33486740163751 2.34921057514118 -0.241417860904914
"53" 32.7610046712827 -10.2022444469621 -17.222704462496 26.6423003852634 24.006370558286 -7.09863677805399 -8.13801729876601 13.5267894892988 29.3527826915658 11.560799946179 -29.5417423815569 -15.9173908897083 30.3314948882631 21.0041701612243 -7.92551357251288 -16.4535949986472 11.4521082805855 6.20589431316976 -6.11383154467528 1.93274012399448 0.00824226926370358
"54" 22.1076121977154 -5.40017097610755 -11.4768710070346 18.8110737557968 23.4939599560536 -5.14298678692584 -3.12244591809557 15.2097886316473 21.2711406827744 12.8607196564208 -25.5463972773406 -15.2936262963096 31.9745543597405 14.4975413269533 -6.65167606394248 -9.27297175191445 3.45397900423595 9.79713558932957 -7.50763791426043 2.8823499518889 0.00418889993998587
"55" 35.0636252002341 -8.89378189927412 -22.9249277183075 32.5102683366199 25.4829407418074 -10.5922812792592 -10.1059030217506 13.3389651198334 32.5578632422751 14.5468639679635 -32.8424048351759 -16.0315219569386 27.7917278071791 23.0368234384796 -5.70779166930573 -19.5632405569603 14.161971733935 4.6482688172678 -6.92505869106104 2.79182465021909 -0.00682444538892542
"56" 29.8963681955773 -9.96411771295086 -15.1086795981386 25.7980542129284 24.1209259650133 -8.82161459343951 -7.29846186812776 16.1415010043695 26.9045066384619 15.8010362164332 -32.2629718120767 -16.5690624711575 29.9739493143893 22.0421539783634 -7.11847858227917 -15.8447712952274 9.04534615367524 8.87430245241483 -7.68276355511609 2.72202762906108 0.253904239034497
"57" 32.403185988362 -10.0407396027061 -15.7595541938523 24.2995325267445 25.1383709214574 -7.07438109486933 -7.16082303791807 14.3395821154155 28.1799661010303 14.2368616125568 -31.0787283956745 -16.4539319424131 30.9708670712816 21.6736839712661 -8.1035636103703 -17.3245028893859 9.34838794408755 10.2561658315559 -7.56448874450197 1.79678075991796 0.135223187125383
"58" 34.0239153845532 -9.34370655484513 -19.8794695259726 28.5149819086682 25.8061643766937 -9.43847481276943 -10.9898829652447 14.4959870134808 32.3805268280253 14.0077182571819 -33.2951480674779 -16.3965572073855 29.3840748271538 22.3363694731116 -5.22984182632111 -19.3731686651238 10.8810698436854 7.95273258561541 -6.88565562245707 2.74941680585905 -0.0806066186705931
"59" 40.2203999424614 -9.34190089965547 -27.1054903097984 33.414597581322 29.9721443136902 -10.3581275418323 -14.6436449672374 16.4585724783178 35.746927959058 9.87201813006414 -33.9420093159221 -12.3640743028609 28.0293427749917 23.6672713194655 -5.32324357775644 -21.0345894420981 13.9649949555654 4.42124257863701 -4.67683332957946 1.25801985154759 -0.0119131674931891
"60" 27.8747114743209 -7.7816568124842 -12.2695737274618 20.1021139303104 24.4566478004787 -6.1606339860776 -3.19951514449504 14.668360794981 24.7939010363391 13.3310803287976 -29.5047353350535 -16.6049410023904 31.5556370067213 21.7109628634984 -8.35847941957897 -11.2612894676359 1.00581181230048 14.5225162096145 -9.87177610292579 2.23672665216555 0.0563501929506663
"61" 33.2298291517406 -9.20410263180157 -17.5014401829835 25.4518174715085 27.0361048774069 -9.60001758092843 -8.88012176925633 16.3066705090312 30.6904127008847 13.7415518494175 -34.8740859963073 -13.6455488280546 27.2236571387661 24.420980046887 -7.50156301668294 -15.0614312226873 8.16053528934187 8.08172489970075 -7.18298284145425 2.17237105651339 0.0560537942249114
"62" 30.7552793801973 -7.51758292014611 -18.029462418127 26.4420350973362 25.9122482425591 -10.047666497093 -9.14622410518209 17.5691884375669 28.9742358364876 15.14722240265 -34.1869413140934 -13.1305848057877 25.5706577779154 26.8802830117866 -8.46483882825895 -15.1243684503896 8.59662105174354 7.86322237099927 -8.15492729668611 2.26720127575206 -0.0404005326053235
"63" 34.0918242223066 -8.10397539244499 -21.5780236560388 29.065141366972 26.6777888069446 -11.4734703496895 -8.84901782904353 15.6390657124032 30.7855397049751 14.1682055263324 -34.4667710981017 -10.9600780194435 24.3473983906422 25.3615713137947 -9.16186879875615 -15.5326099703557 12.2244353106094 4.94963740114628 -6.52288235052374 2.540734782606 0.260439271874652
"64" 26.0221865364101 -6.97955800881148 -12.0711365115639 18.4851930976131 24.2162223149761 -9.32982684865268 -0.102886271196015 13.2295895384675 22.4915917919804 15.2201198816976 -29.3565170221862 -12.3152171694994 24.4750746479992 21.8941032525024 -12.3820394111718 -4.9200961141228 5.92155958501353 7.86868080392214 -7.46008247316386 2.71059371332944 -0.349345504444121
"65" 29.0389424315592 -7.13917322872471 -14.123085456774 21.1404372359265 25.3690858028319 -9.87412494694347 -0.92688034856586 15.1946258339304 20.961523813472 15.5023335937718 -30.9524229950512 -10.2424092250023 25.521759647842 23.3936700401362 -13.2333006003711 -7.77285865163511 6.00672157830182 8.88780448446031 -7.48618673307533 2.16868350639542 0.236439770517721
"66" 25.5801968169936 -6.07248772958555 -14.6024288140642 21.9222094851792 26.0745010354371 -12.211344274552 -0.894221534698585 15.146836254363 22.233545062495 16.9831688406237 -30.7934196909199 -12.2747544565151 24.2276081919333 23.5142753488924 -13.9961236455428 -5.55330889593533 6.82494673640984 6.64923515579521 -6.33569103651323 2.09504686093658 0.165287098185756
"67" 21.4379773594147 -6.57632807997628 -12.0832463740203 21.9832179815571 23.6418302937207 -11.4274605319148 1.68988789730253 13.8460678829373 19.5342194637476 16.7948656942799 -27.0043019622792 -12.4874418584244 23.5736630065102 22.0967420359878 -13.9306623441073 -0.849244460081038 3.0190854619528 5.97383640997166 -5.14884761494209 2.24035768131629 0.116806965936292
"68" 24.1300275268338 -4.9444902209473 -11.7931987159301 17.2156368633475 24.3673455758265 -9.73282399892391 4.13175108703806 12.0382335602943 17.2553392557421 18.0361431187435 -28.2415296657556 -11.7102285187479 25.530164236993 19.916449228987 -13.6702580825177 -2.77136257921671 2.6307799586505 6.46927891219728 -4.39382179036172 1.13225231727067 0.356597298899817
"69" 23.7500509048596 -4.86200011894135 -11.7405219603334 16.7552284981169 25.9127262426276 -8.43946924602112 1.57747661235546 11.6530291125178 17.0339728986714 20.7906927454161 -29.0797692080552 -11.8565531719595 22.9006675995185 21.1359138753017 -10.0011060274089 -5.08327298928754 3.59510891480967 5.25159829531168 -4.13839406401785 0.780488221620088 0.487587601894155
