"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]" "mu_xi_girls[18]" "mu_xi_girls[19]" "mu_xi_girls[20]" "mu_xi_girls[21]" "mu_xi_girls[22]" "mu_xi_girls[23]" "mu_xi_girls[24]" "mu_xi_girls[25]" "mu_xi_girls[26]" "mu_xi_girls[27]" "mu_xi_girls[28]"
"11" 11.499288353504 25.4779689940608 -16.3470383571224 -13.298587788224 17.0031635177132 28.1101377973048 22.5141180333687 -23.2107119349461 0.0417157921815554 7.49266767366851 24.4185381817494 20.6117498925767 -0.515954097672759 -9.10769757136362 -4.03396166248382 -5.43262427843445 5.46066252736048 18.7536180974738 18.8792500736909 -19.9922141685568 8.52475003730412 -12.7335931685316 16.1679013657648 -7.81675521386254 8.32245072472423 -7.03576347758215 2.21497240052221 0.120948453391792
"12" 13.8642750143091 26.1467983660601 -16.4477930594647 -15.7947301062765 16.4655640608358 31.3917462543145 24.9644419506321 -23.3073988497864 -5.38146953553785 8.60731942256399 24.5792892178556 20.0151971785848 0.829880443036868 -9.10841159151203 -3.69210258231955 -6.45836108021087 7.16511409094822 16.6482210491196 17.9950962743303 -19.6754168316342 10.3164703721276 -11.3867329772607 17.4814483669035 -10.2677050304502 6.94436726369999 -4.47592719227906 1.48887477158448 0.246150629001235
"13" 16.8467291935316 24.4807149419585 -18.2457600940802 -14.9511034722606 18.7433734395024 32.2650815836586 20.9714705348338 -23.7600168756911 -3.78558414154417 9.16358621640657 24.6309370609804 21.0434806947089 1.01743899619096 -9.45336122250127 -5.34983031012294 -6.53923816589673 7.5393630180725 17.0167560769031 16.6427005628986 -18.206834738742 10.8319740637944 -10.1118478366406 15.3615042256079 -10.3697888352236 6.53796137262371 -2.94360497809049 1.1269743551606 0.294493547528056
"14" 19.5270278591846 21.3712933478153 -18.0569918962419 -13.3389877250274 18.9380360325873 32.8038309294904 18.9659046314041 -22.3698281738993 -3.50447647268476 9.01851228879053 23.2126303593215 21.4874167746457 3.12050814683898 -11.0543010090359 -5.64348356690415 -5.87554366996124 8.71110968829523 15.68559096374 16.59438813663 -17.3415168951346 9.33672283723272 -7.47396846177526 13.4816762968507 -11.3610364178443 8.00837506576551 -2.814281752708 0.76331023194116 0.0865679109695372
"15" 18.0869041109752 24.1374091564117 -19.1872534485907 -14.2269954802044 18.8174360806839 32.798705099023 20.5071030119085 -23.3815701349767 -5.42763407196813 11.3561228127988 23.0187419518937 21.3032001111305 3.22857238435349 -12.3776883162481 -4.33200261518172 -5.91753436086337 9.20964147810435 14.9615614267333 15.2916484852346 -14.6145809729424 7.88043163275186 -6.42415854502965 12.7125774350105 -12.3850951505068 9.07925763478416 -2.71656125850178 -0.126323660814797 0.145514067172889
"16" 17.9408708673324 21.5465695536041 -16.5470539211594 -13.9271108447464 18.4768879251345 30.9033804635217 21.7200744595615 -24.8727918495196 -1.46687464291149 9.05247597749862 25.1070001169744 18.3061466138372 3.20568375097378 -11.2042330010668 -6.04235321616785 -5.36107679613177 11.1370195457067 15.8306558709357 14.3082092965693 -17.8998398510861 5.42103594679111 -2.38105606979553 15.1080003599083 -12.2914338070117 8.72584535995933 -4.4953312286058 1.74488655104763 0.159471887939433
"17" 18.8218388869779 23.6579322919417 -17.6163465379585 -13.9859062723844 17.0935358535729 31.9329122566396 22.2103601551916 -24.4515191869962 -1.53037887101999 9.25019317913842 24.6707733646611 18.0736796436745 5.36607675888466 -11.6590464555102 -8.57303462829929 -5.77411908125246 14.5151255462787 15.6824552638358 15.2417801585911 -19.8539972192856 5.19537483720594 -2.04742668343883 14.8061317041328 -13.3371131505475 7.99261315308083 -2.87698355219832 0.567996200046246 0.375387112200347
"18" 15.8872622093815 22.2775699828786 -15.5026168318783 -13.3469009813788 15.5383311603589 31.4989105198302 23.1011057906332 -25.77443389392 -2.38644199547649 11.0627459100523 25.977907898427 15.8268645407246 4.65321723238381 -9.6704190957163 -9.27847671187545 -4.79046955531699 13.4020687921555 16.1873263201712 13.8824804372164 -18.371301900914 5.83077357212706 -0.846754896823269 13.9260066053659 -16.7301956579688 9.69533137405562 -1.68040170079521 -0.0686925683282847 0.341304311497335
"19" 16.9590750987769 22.0470247805096 -15.7030119459376 -13.0139773927925 13.844633381925 33.091183908805 21.5499211780932 -21.7942954452231 -4.24837220416989 9.92571227992872 24.8824281742811 17.5117921981801 3.91475252439308 -9.35554209498296 -7.62462264621592 -5.94109329296723 12.743785730631 16.5217046298877 11.3436492482859 -13.934856877435 5.42104724682376 -1.51296444481848 15.2105177528821 -16.5972481955473 7.29515120998956 0.220131165330674 -1.13723839125952 0.449263757646497
"20" 13.8467424677353 22.296990981141 -14.8942699858076 -13.9679132776551 14.2917898159551 34.4632750161156 20.8345065304165 -22.7302191056918 -3.18889647519185 8.29741309594779 26.7484692829337 17.8619657045146 3.6156095689951 -10.422183834487 -10.1264647547296 -5.22619590122558 17.0026953310291 14.1149349386218 10.9824067150762 -14.8458619300447 5.67899093258267 -3.12091699859764 15.7159817652834 -16.8631455738687 9.84448939363465 -1.67701804767631 -0.282352056455835 0.570559224767888
"21" 14.5485395257049 22.0221924172862 -15.7364006799658 -12.2660339927682 14.3180957089971 33.9068719020812 17.9501073216865 -20.426447714816 -3.19053526105745 9.21360797473641 26.2959008819989 19.6977634331227 0.938567360099977 -10.346604387589 -8.58909673707429 -4.42211695317086 20.1911537118441 10.6251035500878 8.83304467564366 -14.9933242156686 6.68228197228956 -1.54935039100256 15.6494296281383 -17.5691804676432 10.0976273330133 -2.52506102086382 0.547502882339012 -0.250969428948573
"22" 14.4537255237404 23.4956508021016 -18.2192919383073 -11.6638175893731 15.0353532100943 34.4759696817906 18.058395606506 -20.6435316062482 -4.20662684971645 8.17602872639016 27.0276067320256 19.7999514323609 2.15128785889343 -12.1181248185351 -9.64166437503803 -5.03554514371596 21.4787408158067 10.6336585234676 8.25015861895466 -13.5129252783655 5.34092381804674 0.15700403973372 14.6855689976039 -20.0138264577745 12.3575697271459 -2.7820976238321 -0.0856007745084647 0.20777323312998
"23" 12.4837819882272 24.4342119161105 -15.9106219900981 -13.850064644417 14.327893025153 34.7222586472597 18.6969812383224 -22.6433114794451 -4.20874467866961 8.9920645558882 26.4477516631507 19.1164299786976 5.53551279831463 -13.3309716438575 -10.7861226032137 -5.93697563425298 23.0876231280725 10.8325454886999 7.59757038436524 -12.0801113726538 6.205540497703 -0.746409873683762 14.0269159733217 -18.6490257638735 12.9043746531815 -4.53900164754804 1.05265825194967 0.180573513807893
"24" 12.2405842843673 23.9766927086898 -15.191342358225 -13.9124282941913 13.6219116796503 36.2902754475281 18.1036952671238 -24.475980516257 -2.15920700837463 9.0476869586785 26.5977055007793 19.3567704694694 5.37260401835477 -14.7072396385194 -11.9887733787368 -4.30519292518496 22.5596962665805 12.4657694838004 6.24024584515716 -13.7686700928266 6.41507516140603 -1.05326770580157 14.8029437072254 -18.7528125268376 14.1526136225545 -5.27949289637291 1.54741576189268 0.153301183955401
"25" 11.1761672566351 23.6393456766924 -13.8306827251228 -16.1312010567805 13.5116020594939 38.0818103099504 17.3715092001487 -25.8050052748808 0.0734233877907946 7.74297977183883 26.995336698959 20.05433062161 5.16842845976098 -15.694757328074 -11.3378971366 -3.83899324504785 23.9431984475894 9.44355835477072 7.90906097056078 -15.2154304003414 7.77647684846953 -1.54783215581248 14.0787481996086 -18.3320333025488 15.0412815827246 -6.09246234712641 1.33304473473675 0.116752621899864
"26" 12.162215460209 24.5092889004613 -14.3647651590793 -16.3576731841041 13.2146570368705 39.3361590376069 19.3491606921286 -26.2390187494311 -1.79883361802878 6.96362846155889 26.4994518637703 21.4044467535341 7.71350010609914 -17.967469072066 -13.0518230667787 -1.38759667880994 23.7209683796336 10.3016125804678 6.25816450309109 -14.8543685932427 8.72054076045798 -0.83096966308296 14.3145841577384 -20.6360711440429 15.3012307585723 -5.17434575054498 1.12611394136514 0.350529000542195
"27" 13.2147750242369 26.6225710954687 -16.056266897306 -16.5857714237285 12.3007513923382 40.085443743407 18.9666175763504 -24.6340296263719 -2.4526592749859 8.16160380476508 26.938530918161 18.8644289052113 9.37508187407682 -19.0998485197633 -11.9890265457365 -1.65024039634353 24.241754031662 11.2485571846837 7.40241018149255 -16.5887707020733 7.19650206483869 -1.85031161818809 15.137736260129 -19.2817651121575 14.8528412284143 -6.97099359712845 2.19868165077573 -0.0512034053835855
"28" 13.1678376689543 24.554341662327 -13.753632838407 -16.088082351426 10.4437564724421 41.7390253054622 18.3391884584734 -27.6674324176305 -3.27471743416241 10.9776440957232 27.3421127428571 19.3026280416734 7.66315616649286 -18.9730891110254 -10.9465940357108 -2.92772865903443 22.0600504105046 13.2259195919258 6.8689367651324 -16.4929578901631 7.23755927873902 0.0158723792097986 16.0721311699256 -21.7076301277446 15.2784297583396 -5.63052674946151 1.15691690683837 0.358881499114991
"29" 13.5731552870854 25.9902132341078 -17.1354461256724 -13.5796736673639 8.17392364910788 44.9352813647037 19.174639419288 -26.9557194321227 -5.19616004103662 10.4569315068071 27.0583001665942 15.9765934396532 13.371846846792 -20.7384586260025 -11.6446774896469 -1.29878206793779 22.5104607353039 11.430494633326 5.09682692015255 -14.9097710646695 7.3465738243529 3.71993401039865 12.0754164578742 -21.8699044481532 17.4964284835044 -5.72757226854171 0.387996002580254 0.135673158502831
"30" 12.0074857008603 25.7087314960569 -16.5774221542424 -12.1589413977453 6.26108305396628 45.0783747636175 19.374673946496 -29.793278175144 -2.65981677142621 10.2918749679217 26.3851002244764 17.121467399757 12.5811557642345 -22.389886103158 -12.8907608263892 1.03457234613845 23.0798967513623 11.2510827166101 4.94854559045425 -15.2572568118907 7.87392113375304 0.347790410474279 11.6805820192485 -19.5696892649834 17.4445127637822 -7.64424968909572 2.04543462431227 -0.0398022742405867
"31" 12.2048640433409 24.8887043044935 -15.9678723477816 -11.3226527840632 5.05150813918147 43.1917168072663 21.2583595050761 -28.6559889214064 -4.37254553808908 12.2734153011448 25.2058422419683 18.278317676303 13.770913366784 -25.4361585543877 -11.2364200647178 2.46710735299347 22.0577058815468 10.1542402835056 5.32123933788418 -14.0790065234436 9.15059011637374 0.935735407883662 11.7026203690717 -22.1770027631717 17.6233035280904 -6.52903470299058 1.24552863468415 0.0966047731511967
"32" 13.0936798167992 23.8324508109813 -17.2537785738003 -11.137635699481 7.46407337146896 44.5289334275601 20.4704045618396 -29.6336404696276 -3.88116871014003 12.780217913034 24.2134134711278 18.9840153338379 12.7769268156162 -26.5719828709685 -10.4300240037004 4.95130745747293 19.6846377815726 10.0142851647834 6.83198020455387 -15.2377119701812 10.8480732808827 -1.40682633894849 12.8037778970647 -20.8860969604268 16.6215357411373 -7.71993330492343 2.5523855642891 0.0567517971541177
"33" 15.719182526258 25.5276345656668 -18.8873551462303 -8.35558848055158 5.60030783692609 40.3194767119367 21.4583392259063 -27.9288013421507 -3.110767711442 10.9255013867517 25.5122058917083 17.3348090086536 14.3992405235297 -27.3429187001342 -9.93634611369732 3.41005363468555 21.5641260385712 12.3354910746847 2.25360681731065 -14.2080446876152 8.6419062306245 -1.37411660956087 15.378960684236 -19.2269985446151 13.8176968266096 -5.13895652500565 1.12685385338933 0.170740968023241
"34" 17.3447272781833 24.658708603386 -21.5361943874772 -6.17163712237111 7.11356928716293 37.5669617527359 22.8737784428499 -28.0706530358669 -2.93775248498699 12.6962350023392 23.9365904072382 18.7661729948703 13.6099909306316 -26.163951748553 -11.2847970533586 2.5903747848648 21.7116398731293 13.1718440663384 4.42011260044487 -15.7058940752416 8.42131990371337 -2.18633762294404 15.1722841476751 -18.8670331152158 12.4502984636405 -3.66848291383827 0.983577168834799 0.165583569953316
"35" 17.1517385318183 24.6539462850773 -19.7860665684559 -8.36546618903114 7.17938463061131 37.160983909745 23.695412782103 -26.755438797717 -4.38574814144264 14.1725883308481 22.7556416276929 14.7855269736868 16.3317377837767 -24.2162397286657 -11.1916051653923 2.5376871018833 18.7831305643217 14.2705495816398 3.96084112675923 -14.9042978819266 7.80392381430903 -2.19806219444336 16.5458616857631 -19.325796733347 11.6795864412491 -3.06529086057391 0.150617151770608 0.262036372629983
"36" 15.7175467066538 24.0045501274807 -19.9403271648232 -6.69616833746815 7.99536273193022 36.3783981806718 23.007705212637 -27.7529152798085 -4.17265164003833 16.992768721896 20.1294888973393 15.9977373923702 15.8431788648179 -22.2662488547331 -10.5718265130674 -0.269888766117724 18.6836996081052 13.3303897540009 5.10429537208068 -12.5707646157788 8.68931987379372 -5.11149997409594 18.6393607849535 -21.3051374967399 11.7053963521349 -1.77004475167294 -0.589593601386346 0.313177128353348
"37" 17.3934838057155 26.7147803964713 -23.3398345018947 -7.56368444576141 7.85979939546046 41.9261529238353 20.3442452788704 -28.8289676511852 -6.31855031319648 18.9708891138648 21.3382661673781 13.1731470406949 20.2134153133894 -23.7328277053153 -13.6769479708842 0.196445550528157 21.4223676373872 14.699991536259 2.57392944751406 -12.216107588538 9.70102610127649 -3.45827918021809 15.5550273536966 -19.9514587625593 13.767104181821 -4.19651659732511 0.193514914162216 0.155295710381255
"38" 17.1999603196744 26.5114712855176 -20.851009471622 -11.2530264545939 12.4705156476963 39.7517139845369 20.3051254837176 -31.3947561387779 -3.67653274358394 19.9375973692552 23.9450279187769 7.97676137419987 22.6626254193409 -25.8193979670016 -11.2014182803433 -3.72948806953157 23.752627711091 18.68877659603 1.97463343727176 -16.1747554228279 7.74095764052286 -2.5661727071794 15.9712866493182 -18.1732568952984 11.2905712889547 -3.11562818861911 0.753804100682937 0.376043730100562
"39" 13.3869337650362 25.0045952432293 -20.8407801702615 -8.24413868806075 13.9678640639115 33.8575510714932 20.2448212318626 -27.9936726013558 -2.82498087477412 19.5331721666105 21.3992939374403 9.29152314303296 21.1178534926443 -25.6204897421027 -7.55258779094663 -4.20420887628798 19.9733105486181 19.5186546321536 3.01584925295981 -17.0345596870215 8.36245012922722 -5.19687733061679 19.9458816019004 -19.9782921254664 10.3996693334481 -2.11422455515089 0.299379577638231 0.124616680618441
"40" 12.3119850939769 27.5802445434303 -22.0870348369387 -7.594754426703 11.1281253654543 34.7128288298823 23.4259824391046 -29.3823846277748 -4.31133727739859 19.61659269076 20.5981906200416 8.47843511973276 22.5246953685642 -23.3212322671824 -9.51584809954516 -4.03152084685594 19.6859062673006 17.3565639411347 2.01290830020996 -13.4152568020399 9.96917558238032 -4.46484528705146 18.1282287559892 -20.2127684011824 9.76184625849343 -0.497665523926222 -0.184500823499033 0.162521142552964
"41" 12.2710906054045 26.9007421710404 -20.5354203309078 -10.5268033508412 12.3561359569139 37.2285090218264 24.5244668774042 -33.0478785994885 -4.46181288190883 21.9397367238888 19.8040580739763 8.44941662080284 20.347848485965 -20.2161271040494 -11.3709169198591 -2.14685377510265 18.7558800272241 17.1022431410627 0.243377419473668 -11.5622009351611 11.3895295193458 -6.53413028216753 17.7562068283941 -18.5911832751986 10.500622010437 -2.64667372467116 1.00401725586735 0.0955271250482528
"42" 12.4157472095104 28.0868833128715 -21.9322769033526 -11.0186177373873 14.405943554958 36.6249498228367 24.5021992663343 -33.3659139340108 -4.57053234274602 23.5000030985804 20.7529484782416 8.82813578443435 18.6166865977307 -19.9141545611912 -12.1295365043983 -1.14151085644894 18.698884736391 17.9122632570817 0.624708895035393 -12.6951560796536 8.71622000879538 -5.64081434644339 18.1484375376439 -18.3015355294776 12.6861303704576 -4.04823860498622 0.460193393067106 0.3421435127992
"43" 15.9247130171318 26.6242307964565 -23.2320464863207 -7.20650634007352 9.92390523639807 37.1643381878828 25.0066178255013 -33.2861976788329 -6.7250749039236 25.9388272962628 21.8794544796598 7.71690650727523 14.195978635653 -19.4420614294621 -8.04573120593694 -0.933900312976309 16.8373407588276 16.3805814250849 -0.233751792995927 -11.1252799952857 14.223128027755 -9.79656392539934 19.0464452147494 -20.8832664821521 12.6431849744207 -2.61481683235177 0.181027567649129 0.366705101533036
"44" 14.4182021964893 28.1025005899953 -24.2621331192695 -8.17044923508723 12.2246587211448 37.9335487887329 24.0144870745689 -32.8340343421706 -8.37588216456829 24.8481821897808 22.2552600577005 10.0454488756388 14.8150048360195 -19.1045226985695 -9.97271582992432 -0.685599510153292 17.1154193747901 16.4775322216978 0.626237504793525 -10.715996147876 10.9140663566162 -7.95861546416072 17.6461192755803 -18.1603626784629 10.91518174499 -2.9257324082649 0.799051738339985 0.231833078234493
"45" 13.8284710842226 29.7181350802872 -24.397953521423 -7.85174623490109 8.93141031073592 39.3213671121123 22.450826753703 -28.7254870195532 -9.66519983677434 24.7692072538795 21.4289964327117 7.70982978099342 14.8856368439075 -16.8700486566853 -7.91946345194368 -4.30466270028858 17.1470238703353 18.3048773450643 -0.878324008686164 -10.6567019625684 12.742931890246 -7.82395616434871 18.2071961058887 -19.1808872821032 11.4855495850606 -2.52838030388128 0.864224588277913 0.164680242752374
"46" 10.2984998152382 30.0800727317889 -24.3439034052127 -4.90614414208238 9.9795500902872 35.8757285755909 19.152970335971 -26.2309256602492 -7.21767764161627 24.7601343168493 22.876520584272 6.19902361454967 15.2307961370175 -20.6731828512586 -5.31055484873019 -3.69297717480004 17.6876390447085 17.6734289895678 0.488499644472141 -10.9560223428426 14.1247452561389 -12.5723295230167 17.0332673111209 -16.1770647202524 9.94354390376465 -1.44666585551912 -0.374666920446725 0.249472805139752
"47" 11.511583978967 31.3313315526594 -26.2397363814221 -7.12170373046501 11.5686434561362 38.1321185355351 18.636773301373 -27.4727686228346 -8.9951910370267 23.0163058130114 23.4452845036164 7.58050975812456 14.4644318202932 -15.3178905079412 -12.6225748509189 -1.39794710517827 18.1242208036159 19.2049445767713 -3.36376145572298 -7.32490795279731 9.7444765791576 -6.11513165286105 14.7567253094169 -16.340625403508 9.57362581566771 -2.57777498240935 0.586975068623255 0.139510472746555
"48" 11.9434470431244 30.1515509939448 -25.1870044132887 -8.15317517277768 14.32593204684 35.6132933358692 18.8179100057126 -26.6737122645442 -7.65311990221828 23.854808627381 22.5672380076477 9.23616676894182 12.5478739499817 -17.6223967144921 -10.4608030284213 -1.87817580613663 20.5019100386763 19.2412937668726 -4.93856111883535 -7.91215817452172 9.63646524338242 -7.34823259582553 16.8657550769392 -14.9513536837115 8.4390484623714 -3.20743551159878 1.01105488671457 0.351894750867873
"49" 16.6481419959441 30.1134919313138 -27.3826615957125 -8.61897042077636 14.3895375144764 39.7462415919016 17.1990973575594 -27.9001531972138 -8.8658998029437 24.144140951854 23.2163508425554 7.68323918523194 13.2546425593195 -13.2243427192551 -14.6475460744999 -1.28102139308506 20.2456285729808 15.5366956370406 -4.53801726802027 -6.08453992118932 8.49500297525859 -2.93412959615459 12.043038136628 -14.4019137429592 8.14800600735904 -0.518271428872951 -0.0960356366420835 -0.0377649586733564
"50" 16.2508602588374 29.1175812302742 -27.5021472148261 -5.31490078019249 13.0991683760325 36.567387011054 16.4368234465379 -25.1239950013347 -8.56200012888912 24.2383170778988 25.2088872840228 6.08719411609587 13.0832267024484 -17.9578373367259 -11.0674945642324 0.657472192030178 19.4933358995465 18.0104297326359 -4.83317997201915 -6.85061162401112 8.98244518291266 -5.71616176603637 14.3840669217885 -13.5966863369451 7.93696204197704 -2.08756493630475 0.217945004332389 0.0793757616345825
"51" 14.3050182795756 29.6447227635346 -26.9075914641293 -5.15575984254917 11.5873498701769 36.8645864840761 17.8180450018364 -25.0509786506145 -8.28141870654822 21.5652089943535 24.3182707075645 8.63971111100995 13.3672095949139 -17.8085636817005 -10.5091156982678 0.0362270210960857 19.3632615688666 16.3930092064275 -4.32059754843505 -8.79755276259674 12.1737341995937 -5.5083657481126 13.2385943713158 -16.1112962009246 10.407731104059 -1.569366747409 -0.0239837129706311 0.0211664196988082
"52" 15.9903432667342 27.9438921822824 -26.8695655234232 -4.18036466817719 12.556851415749 34.7152172338687 16.8842429361041 -23.7457118364478 -9.24728019846985 23.9613501856698 23.9645070506974 6.80717059961481 12.7987604305135 -17.3569289125487 -8.35790353620905 -1.30863870017088 18.739147086497 16.3118394706224 -4.69301064030596 -5.56949225181554 11.1268911660015 -5.13776716985349 12.7487589914468 -15.777227679857 9.86180749446151 -2.23330225123486 0.24934601779715 0.186418476057556
"53" 19.1136618419584 28.6498563330045 -29.0461523310247 -6.15489110096386 14.701632554353 39.9884842035392 13.5880315091917 -23.895330590151 -11.6150801649385 27.5077474422373 23.8972543493764 6.00876040421125 11.2126863156428 -10.6289493046731 -14.6159701886234 -1.50511173268447 22.5458529285572 15.0073555846985 -4.35326913862173 -4.9151375697172 7.37793108047468 -4.04194881201584 12.0762233917117 -15.6585444653827 9.58837934168862 -1.72156708142189 0.0546125931302155 0.163500811655601
"54" 22.7224457001744 26.9584294069758 -28.147606704008 -6.94747392721846 14.8769819062949 40.1842550102954 12.7146024464762 -24.7843226639007 -9.54720267614854 26.7797048486856 23.8736414143604 3.58616631001776 12.843276545774 -10.8705025986179 -15.8599187597664 -2.5804220429489 23.3793316743165 14.398657053993 -1.91447433921251 -7.04247406996177 7.45930118384409 -2.8550180403889 11.7006132597251 -13.5906041558911 8.81416634797387 -2.1918084654093 0.316509906206547 0.247539104396753
"55" 19.9645446699307 25.8210675237009 -26.163756506467 -6.62489663332662 14.3957161762955 39.3963789760205 13.8814948416312 -24.8958619426457 -10.4011678870227 26.736073889921 24.0065403811541 3.83120111812851 11.3183579987663 -9.05672910102003 -15.0002305600336 -3.2525528075314 23.8039892830106 15.2262470024325 -2.67361893073454 -9.74418444586759 9.46264140993022 -4.17945142366793 12.3692024061011 -11.7059682980392 7.4962150291116 -1.28830171847764 0.155700077188349 0.216455911841597
