"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]" "mu_xi_boys[22]" "mu_xi_boys[23]" "mu_xi_boys[24]" "mu_xi_boys[25]" "mu_xi_boys[26]" "mu_xi_boys[27]" "mu_xi_boys[28]"
"13" 19.1340838915294 22.5233451545421 -16.7765480720062 -19.8186342783709 23.4459137290029 32.2818623122202 22.583611030653 -26.3915673363861 -3.98924848411897 10.8939988207551 21.4756464852814 13.4082475944387 8.39609659856017 -6.42764454660395 -1.38519080331256 -6.28845430267846 6.94822153969484 5.73707080935022 7.59076832960102 -7.28302507463247 12.1633238926731 6.41091324051842 3.5912413612769 -0.358333044586128 2.00809347481487 -0.992534959117634 1.11228403732064 0.530420885318223
"14" 21.3638896620824 20.5705432442575 -17.574384512525 -18.3166975074634 26.0551248450072 29.7031393259618 18.9942469837479 -24.816610844806 -1.40869848135017 10.4569020832704 22.2546529316792 12.1590401329718 8.61186372936318 -7.97619569856839 -0.629495699360135 -3.89414401028039 5.87872504501263 4.33323853772575 9.17772803498238 -7.49194266130499 9.96278156716826 6.3681844056788 5.23632520694147 -2.22874580843119 3.07426531676094 -0.000247666886461106 0.531376022429837 0.539756676447425
"15" 24.3707996705442 18.5109937610506 -18.1700427528664 -18.1930988916335 29.1607111532889 28.7781785317273 15.7681780685897 -24.2584925889491 -3.3430691883144 14.3857762538836 21.9463043210955 13.9968122118011 5.80007884420594 -9.90403933841455 2.43265928846483 -5.04443286047254 5.46634863051003 5.78386473233873 9.31613956302535 -6.74471659313676 8.11440735567143 6.91592426379332 4.81132973160553 -1.45333112990428 4.01662573637446 -1.2157003275689 0.622750179500214 0.37650251467747
"16" 24.8347520034379 21.6676050580956 -20.4236252167455 -18.4667323814892 27.0194771885209 31.6025795894061 18.0492634850121 -23.4294066104489 -5.41352337290408 13.1725910629499 19.9690093282766 19.0229575728292 6.66653860181069 -11.9473011889162 -0.918838159861419 -4.05789454782631 11.6825797024555 4.32867485522182 8.46252357680912 -12.9117754238209 9.05713707576104 9.60012293005423 5.57486822435305 -1.40565769685224 3.24603488199963 -1.36185435453808 1.53356861645326 0.400473814627566
"17" 26.5161881587738 23.0455823563242 -20.8450020553302 -21.3175260379843 28.8813678182462 32.1469837284749 18.1214261481353 -22.562362362226 -9.68056169626179 16.2623075595684 22.1826819115284 17.3723328118792 1.85185322981127 -12.6011839542517 5.16422390382258 -6.47102024762048 11.6114834646396 3.49280701934326 7.24489216594626 -12.5887008895473 11.963315629252 11.4746378548815 0.813071826308176 -1.52330275717412 6.35167440112104 -1.9489437954932 1.14692018984126 0.607003063599134
"18" 24.9431005972444 20.639667079443 -17.8565321043203 -18.8672034080019 27.6881991206818 29.2942130985474 16.7843412613912 -25.1471517810364 -8.76130186765392 21.964618227467 26.7773604728929 10.7161079210521 -3.00016044105912 -8.37690196505186 6.1474841266152 -4.4682919039535 9.82101935805052 2.37225815131089 4.92011764724011 -7.07842310919882 11.3276944464707 12.1119981229861 -0.878146919205908 -2.3343011291041 6.70253048812828 -1.92236142786705 0.73314985215875 0.479600529311247
"19" 27.2988391244278 21.6438348035029 -20.5230149036865 -19.9773060305723 30.0062992485982 30.7007054218868 16.7767407152844 -23.6823090641325 -11.5523848098218 20.206304504928 23.5070887262867 14.0138781071766 -2.0784555943275 -6.45074338719087 4.15789761116315 -4.95894096894177 9.53392643942937 2.84356141020479 5.9922621377481 -8.37128613592516 10.0257081939471 14.7270255210002 -1.02737299324249 -3.66707047542149 7.7468974191917 -3.03243520622615 1.72791020112386 0.407149988134761
"20" 25.9349128199209 19.700774068513 -19.0382672321655 -21.4812864300666 32.8971238942526 29.6829888607044 15.9052213874546 -24.5437649564953 -10.4170864894035 21.9069418430957 23.0320921094478 14.7590146332754 -2.15416704880871 -5.78066585485863 4.22622579995659 -5.07526921230459 7.78558412890329 1.82056300395225 6.94476343023937 -5.45750217278008 8.9456274868773 12.9022896269383 -2.71491400818989 -0.771266828238983 7.87340361758889 -5.20091417989277 2.4267890319475 0.780133678098664
"21" 26.5830967409011 21.0121572754285 -19.4256731452984 -21.3233643546945 33.5023407625349 27.2693307344288 16.1477735114899 -22.1905155845016 -9.21105748902319 22.3244008671908 21.1636183155424 14.8054059501077 -2.15196780093388 -7.08489846932774 2.71126383461931 -3.04223958322493 9.06203209925834 1.9597014045381 5.82731650863153 -6.02345876387912 7.30623133319101 11.4843824928708 -0.68993452384713 -1.88998605926572 9.46887610143104 -5.11278082651769 1.99534533457623 0.381849898661106
"22" 26.2004058932367 20.8186483218079 -18.7605156304153 -23.4191879751919 34.5937505407068 28.1875554655798 15.6296364124578 -21.0376989993471 -11.4277554661828 21.6765471540804 22.2394503340507 15.3354714408044 -3.57209970098077 -7.96327967300526 4.79685594150788 -1.68219456030282 7.75906384008478 0.544020479866713 6.73716916545855 -3.54112110670547 7.41317179238978 10.1606714428926 -0.627640091051935 -0.871139967557555 8.46539884262222 -4.86242497411898 2.71619474992043 0.500821744454553
"23" 24.1849988477873 23.7618077320351 -21.3186675028942 -22.1796114889351 33.6550365535936 26.2894045184652 19.278946011213 -19.8421086032903 -12.6720676622669 20.012910239998 19.4757174540981 18.8821678078341 -2.57593205747709 -9.68778850128147 5.89776402657676 -2.37185036350664 6.89257685731955 3.5112711795029 7.57577274038893 -7.28333866530811 8.46033909922624 8.32630835816836 1.2648330265398 -2.52094131119265 10.4790415594869 -6.5052581581476 2.64262206139097 0.250730019460543
"24" 27.2915871723033 24.3471072127836 -24.4279530380913 -20.9437074906941 34.8486763629068 26.7818263565181 19.5926979393076 -21.7187140924853 -14.3136861857421 20.0475357760288 24.5113447413063 18.4721825148012 -3.10232585619336 -10.3647910283978 3.77127569880648 -1.64771268950114 7.91261507155076 1.85780720169953 7.23168927171915 -5.18891403599022 8.00277351726612 9.14878255054859 3.50547460286619 -4.09895929365226 8.63941256448403 -4.34169703230161 2.32221455998719 0.563434650328227
"25" 27.5177662660947 22.6518387706332 -22.9613684196742 -20.9076443772028 34.8907385786489 24.2215718300696 19.3249263351261 -21.3845797199894 -13.2397120652009 19.5901011785124 24.6751208234373 17.4178468180415 -4.50070025975147 -8.5349891976775 2.63531960629053 2.39272755015721 5.19556118001193 1.03366164953976 6.91966982309806 -4.55856596067412 9.06881213416665 9.56092305226533 1.25682809058476 -3.90191176226153 8.89481695261729 -4.52605762085838 1.82452112381886 0.423674025445564
"26" 25.8873529962661 20.5086569753488 -20.5305648129454 -18.9781799600791 34.4500330768598 23.6988816064925 16.398261895311 -19.9584347364675 -11.7881698516487 21.608065071044 24.5967474528647 18.1250516302964 -6.8016518853629 -8.4603774755413 1.9696195642646 4.55218281896425 4.3350593229747 1.65746974251902 6.21416468781191 -3.67738277487562 8.92031135509982 6.74640168012677 0.422421429691493 0.694678881336815 7.62356074459114 -4.04667943932831 1.80573718545228 0.294033217975242
"27" 29.8075172695123 21.9740376057194 -23.2762334773569 -18.2399106507059 32.6850248297037 25.2771828488938 15.9830884563255 -20.9483971608066 -13.0003912365534 20.1632297637579 30.2451025570484 14.1706854944067 -6.56251910320602 -9.59130916792757 3.22935430068291 5.02779125529206 2.57808414440324 3.08151642089588 7.77810643279072 -7.27885574657313 8.53189265309979 10.1783133089379 1.35695071894542 -0.387954192692985 6.06023491318014 -2.68491275122828 1.6980350522273 0.475108604205052
"28" 29.7212258200312 22.2549159652712 -25.1333543109301 -16.4493520506122 33.1618051138664 23.7532746921974 17.3847859515195 -18.8271485755487 -13.6389524875988 16.0847771401202 30.7649744553302 13.7799505346234 -4.32784321235991 -9.39745815473615 3.99437052914192 4.5769951653994 2.06984202528503 3.90705609139416 3.25722983460478 -6.890241960961 10.1838754589454 12.6271335647385 1.50912438186324 -3.58117461814824 6.25441071244846 -1.35401390127647 0.550788409418154 0.582133537899237
"29" 27.9589649816252 23.7796044450399 -24.7304496305156 -18.4268000908305 32.9316876556314 26.2592032752639 16.8400599630953 -19.8869842020083 -12.7360235662094 16.0539676161622 29.6969536265032 16.2402897541305 -2.99900653552462 -13.0653943542016 3.00367782123685 5.34126866055647 3.25486031504321 4.69570531378014 1.60868074055549 -3.75218632296493 9.75703584383996 9.09073311870348 2.53052805939993 -4.27575435158144 8.54958228857161 -3.96656522902695 1.95414285078012 0.390502822371849
"30" 25.3016388588673 26.6913219730344 -25.9935978838786 -18.375716613112 33.0280661307687 26.4684111378213 16.7747211136407 -19.1792256790241 -11.6203014781349 13.2645698202089 31.7501220150592 13.7475153227062 -0.821531656989506 -12.7224188121211 1.23061238814033 6.36040837140035 3.32561200328962 3.09383500488923 -0.014606667080018 -1.10655973834651 10.7540764420265 9.56619964397591 3.03033104964436 -4.52521355955491 7.61509221167095 -2.90644391736678 1.45570627986682 0.575778412961401
"31" 23.8487473361264 25.8076021629546 -25.9040315694553 -17.121707885525 34.5775500655898 23.1341555909624 15.2235007428119 -19.472468338586 -9.51009777776224 15.6592338087782 28.696265387996 17.5626130712502 -3.21499980661282 -14.2681703828528 2.99898511485281 6.75058826620967 4.05667524442542 1.60455047914902 4.11723670113777 -3.7635816316107 12.2041668039753 3.66897233668288 3.41467038038655 -1.62502714824702 7.2115474131257 -4.34584061442606 2.03510090201245 0.446197456099811
"32" 23.2931710508207 24.0977622819974 -22.6071808581607 -19.0435092231343 34.4752326667325 22.8853467685271 14.9909155903934 -17.470517355075 -10.227108233413 14.9613036914181 26.8513790019065 16.9518380927557 -3.95497470315915 -11.6282973252744 3.67071307916874 6.90238266666754 2.34899454082333 2.03678703933279 3.96080173110947 -5.50928980156065 12.2185534247334 6.99734708700961 5.88141832669567 -3.93495062929855 8.19481843433936 -5.22507610584385 2.32286157115526 0.321002239885341
"33" 23.582582136781 26.8417103855144 -24.3851114411221 -20.3134262655768 33.0242178672732 26.3566817112107 15.7602820401847 -17.0641664246601 -13.3788769466872 13.3245954564966 28.1656498258714 20.9121408302302 -2.84870763764938 -11.6001322670205 -3.17301237858274 8.62581119214066 3.41347282994016 3.41673787464977 0.90797357048197 -2.89443528203083 13.071679192488 7.01931514014932 2.52612066230812 -3.64841268414521 9.06952851196169 -4.08163141341963 1.93620702971938 0.23620059486115
"34" 25.2773790714794 23.9215680673593 -24.118551785306 -17.1910772755676 30.6601677215422 27.2183274265589 16.0027581318267 -15.1787189277449 -15.0762811565882 12.6675975396935 30.4117158104463 19.7327101659814 -3.4131249086915 -11.4189065049982 -4.83918130732014 11.2358373783758 4.04922706545886 4.81467041944709 -2.0324856304155 -4.30302818780139 12.8091059860218 10.1390977802356 1.57406096270255 -5.36128450026983 11.513739905094 -5.95703907377301 2.61142311644239 0.0567594034308053
"35" 24.2881673541968 21.8704959113219 -20.5804767199976 -16.4331651192554 26.9761652517187 24.6564719860403 20.0213658390684 -12.3904525832671 -18.6267556156578 12.51781796052 28.751738828839 23.449812808244 -5.23870354451601 -9.75088003488836 -4.12237263728255 10.5691653677491 2.43365451161737 1.76126627367664 2.52119730659654 -5.45130848586078 13.1196873032376 8.51805476698561 5.84120295481642 -8.68981023909151 11.5112666327855 -3.19549819354612 0.697631801743026 0.622183304061857
"36" 25.5649173966117 18.9351483967191 -17.9006783256716 -18.0931535775697 27.8480511118711 25.5058774541105 17.4978241259198 -12.4592838605743 -15.542096827159 11.3922878140194 28.8958443371451 21.7246973911022 -5.24040717601471 -9.54871547420893 -5.64299732998352 12.513362393079 3.36314154134178 3.58246182505619 2.74328928529408 -7.82206414521603 12.2926369958581 9.07942792737463 3.69450354417783 -9.29427775617807 13.9925059688921 -6.06227073714662 2.05612874462169 0.670973019924124
"37" 29.1656398727616 23.0458751484493 -22.1574067979006 -21.5032944740691 28.7454978558321 33.856784074717 14.4035921268051 -14.0315542108901 -18.5338934139835 10.9984366920028 30.7779022355558 21.0848281415499 0.0610949501807379 -13.4710282724852 -9.34663323931528 10.8576507292519 10.2866631167922 4.68014178073497 -2.83400092116492 -5.6840409605781 11.8512349307077 12.5921699706042 0.839232414895178 -8.39631907339796 14.9408463190557 -7.98079843266297 2.74955669715786 0.572565362861435
"38" 25.4714918135408 20.2960362114689 -18.852433152464 -18.7990162998465 31.2407600842233 25.0002870587213 12.075778411444 -9.73740121618733 -17.0944028424899 11.3546961952429 30.7720012822724 22.7123034306117 -2.94460382440119 -14.0241105735762 -8.31333352082421 9.45465439581877 12.6585833699354 0.888794749387183 1.91611776437456 -5.71040788664726 13.3785032548027 7.02565359552221 4.65219341740112 -10.2608907530458 15.1417860890149 -8.17469466314738 3.63712386993807 0.577463231923775
"39" 24.9522665900897 18.1177661087714 -15.2249487357096 -20.5627099224931 29.1569385741754 26.8836085996459 13.2021421137561 -7.84285328709608 -18.3906985462901 10.5153422348135 31.7810520825121 21.5623309475654 0.0884802652937048 -15.493497868297 -9.86672646244891 11.3523605424885 14.3325511407539 0.578061198367719 -2.44647254048659 -5.5105122099044 13.7555899029605 7.09195554655498 4.76714654287963 -8.43351146171188 12.2368101898915 -4.64159568648948 1.41357518731492 0.344625528930156
"40" 27.1670772981443 18.9890703991777 -18.8646041898616 -18.2200953096979 26.4783025366443 31.2844893239415 11.7903943423034 -8.15219199956057 -20.8171575469132 11.3644661113246 32.1175957850944 21.6335338944662 -0.590504664248628 -12.8832118424337 -14.4943563542918 12.3916906847221 17.0073471245533 -2.7976889682263 -1.18681417277639 -4.10679412303741 13.2658420289855 9.37332766223591 4.40634256619551 -7.46245027831051 8.73351816945364 -3.01486516935826 1.52290985615637 0.169939724505136
"41" 30.1987299778096 18.4403139179795 -17.4724133728772 -22.8822832555114 30.5830189605388 34.6130078492072 11.9475792939747 -9.99113954926708 -23.2350454959105 10.1152288539019 33.1161342380344 25.3124561345219 0.108777111715284 -15.5177316510208 -15.1156789521602 11.9614372260622 18.6449675490064 -2.08535690246882 0.0176067476125892 -6.61711421057526 13.8160471233943 6.46889202115613 5.15110205719332 -5.01096766872439 4.92822587837781 -0.874202261035095 0.719537339233722 0.322106002824194
"42" 26.4864978387571 18.2739514231638 -14.8118016647567 -22.8657118779634 30.0386813438826 29.0876787768372 10.8186380601993 -9.38774644255562 -18.6908511591996 10.0327277635214 32.0420498608287 25.2524358943373 -0.828151796390816 -18.7401870965082 -10.368429560856 11.2734541305532 20.0451694482324 -4.62147502533651 4.19139211660637 -12.5197345961548 15.8205493020692 5.3534777234752 7.89655786602211 -6.0214343034916 4.1826227558444 0.679938997758771 0.694600332023896 0.126280248383025
"43" 26.3189863650752 15.5956895062333 -13.2574118604629 -22.2175701388679 30.9444019088549 28.6122179225458 11.7523593843434 -7.24701520522525 -20.1260418715894 8.32154525411392 34.683102914397 22.3113636213157 -0.201684304251613 -18.7743859239639 -7.47310230258119 9.70444195466905 20.4567778237072 -8.67384887453766 4.39927828951303 -9.76744473314393 17.2665688369199 4.99321632824358 5.6717046185749 -4.53230611753456 3.94068436898921 0.992719232855335 -0.217045790599328 0.679342667394451
"44" 24.725642915782 16.338154711572 -11.3091581232356 -24.1745877715957 31.5879518461113 25.3008815041598 12.9528903280076 -8.5737100957174 -18.4042233640675 8.37407775454574 33.9908481651307 21.6988019639839 1.30770854111787 -21.4531828879399 -3.65885998771745 9.02785772079423 19.5759102840586 -10.6631995729212 5.6785082375659 -10.167433830794 19.4076945328063 2.12474726833059 7.66912211195599 -3.05832785002779 2.92532222828958 0.513663705118684 0.22235694311062 0.690788574001958
"45" 24.8223772957776 21.5096046772838 -18.3225250903709 -22.5681282324903 30.9120339011022 29.44662547181 11.335401088216 -8.32373183961583 -19.4696925471256 11.054085460727 32.1495245290322 22.8003161701382 -1.78780975784673 -15.6272677618123 -7.87968582661031 7.44448489810509 22.6839721706616 -10.820813017397 6.06437048691114 -9.17423513918018 15.6124522227564 5.19486757530739 3.92969588716762 -1.34591698869742 1.07201826511189 2.44137199754175 -0.446611251099086 0.487788782666535
"46" 25.0365963422224 22.920457645734 -19.0167165590276 -24.1528860469596 30.4605408165659 32.5192602719768 12.7368894266677 -10.5594834147843 -20.9062008834668 10.3159371779813 32.8024540246764 23.6560387359159 -0.432389423569932 -13.4086262954339 -10.9459163985297 4.48829286162077 23.2613954730296 -8.46490570564239 5.97844969079519 -7.19608235898126 14.4542724787873 5.76628861632477 2.85991318408237 0.247118507673582 1.69382488628295 -0.0145777360897118 1.34173979289967 0.317988058270957
"47" 19.6084784986631 19.7614925902366 -15.2896554345784 -22.28355391782 31.6687089812246 29.0756541842842 12.7087745229675 -10.7164031921518 -16.0309567546216 8.02517030521464 29.0744280214102 24.2609949885255 2.14230643970571 -14.2320411864296 -8.24556746645982 5.21688018704225 17.5816035080784 -5.71713608047862 6.8823590454084 -9.11525119701295 18.3202268498244 3.03609215544629 4.51953985911997 -2.56029151834957 3.01601384484456 0.578036291530516 0.0851118305697248 0.483243879084518
"48" 16.961183536373 22.7955760607084 -14.221609705003 -22.3766045438222 27.2002700135441 28.2430971007267 13.0951004099249 -8.64027602753128 -14.5255551382506 5.09664101244705 30.2635297868582 24.0022523470859 3.99493095667145 -16.929777349985 -9.35406317500715 6.75885397139787 17.8942586199104 -7.43535564863208 10.3654717454417 -12.1121353094651 17.3463467234235 3.94227205900747 7.17317944942147 -3.54418310514689 2.67096198509347 1.58917737486488 -0.0909392914770212 0.46726498901069
"49" 16.8739273628778 23.8198549954918 -17.5330746410197 -21.2648793460761 28.278596912145 29.481837436831 13.814519847105 -8.72406558735976 -15.217539629796 4.2840552443157 33.3223624535562 24.551995477723 -1.33888341776193 -13.0004985048465 -8.98648533023024 4.5528418014358 20.1121484205793 -5.55430430248661 9.02011252079366 -12.7508150964888 11.7626529880784 7.918732844233 8.11121198175109 -5.59798108391213 3.7225353203283 0.400684620776195 0.145625071140001 0.559688322182794
"50" 20.6381026274932 23.1852527202523 -18.5201690692618 -20.9889560015606 29.6797234496228 29.9111758028804 11.3063895222273 -10.5836703019559 -15.0164670112735 4.41296661411049 33.4971508212001 22.496907120508 0.803613293238229 -10.4822635904414 -12.2063792387456 4.36260369113912 17.996205741546 -5.31436391213837 10.1711988824344 -11.6184593108576 13.6633849413954 6.38552544192393 8.589072321975 -5.50694641572766 1.8812015357913 2.74822965817717 -0.619275874042952 0.503493091826917
"51" 21.5885862105106 24.0360315553583 -18.8513113157015 -22.0216125901138 26.8347605096726 33.7174400718221 12.310586123632 -10.7155085076961 -15.8473718582639 4.62512424729755 34.0921527701417 23.8720216080714 -3.02715027508981 -7.07103999928752 -15.7521280287476 4.45401477458381 21.4213039873684 -3.6726611077578 8.30213522580563 -12.8692983428237 10.2077757265328 9.90641606098564 7.11424891884493 -3.58124075416424 0.36923451477161 3.91506540184902 -0.632959895387966 0.371656074271972
"52" 17.8254086854167 19.5900565025921 -15.1770236307624 -17.4764120866679 26.5867063042771 27.5531701070368 14.0898239667805 -11.0289760645739 -14.6876942297494 5.82542315824887 34.8758755303566 22.8124514059198 -1.88778622338138 -10.9478744582665 -12.1544595270321 5.86995120924282 18.0648645743589 -3.04358962566405 8.38446568723553 -12.6011919975844 13.8638266112549 8.89173722168765 5.78501340369978 -5.30829875246607 1.36894394356278 3.91546132425368 -1.1803277034276 0.672797362536361
"53" 19.111543222202 20.6868818810872 -15.1880254378108 -20.303649669579 28.145561325614 28.3945981627959 13.6468951906554 -10.8498058657975 -17.3109589011581 5.69766111269607 38.5570742625552 20.2241353876579 -3.72321902334605 -8.51975581737084 -13.1968434259674 5.7543518006638 21.7600740752597 -2.93094389971196 6.54794561926685 -14.3623496871514 11.0138061917965 7.69684177407746 8.24425774485967 -2.49899402909266 -1.62791326560792 4.6889427710285 -0.685880500836718 0.337038732829966
"54" 23.1958333172962 20.6704540544943 -15.4739871942275 -24.0132734247332 27.7319608481063 32.7063616502536 13.6833865802125 -11.5371003708428 -18.4418619599451 5.3280915125962 38.9390341481495 19.9312693276511 -4.09991763879408 -5.67634304046662 -15.273819858972 1.51462205308265 25.4874836163457 -4.03050247999383 6.59677511349173 -14.7537768525288 9.91287106298849 15.8083481711018 3.36583724503757 -2.20041638772091 -1.72912267247271 5.82732959934614 -1.61660960800677 0.40130096296256
"55" 22.2832506744624 20.9562991321458 -14.6376171761936 -24.0465889133565 28.8510140061043 29.7247989467141 15.9785145760637 -12.6688833113483 -17.2584992174101 5.44485978188655 37.0507302221633 21.5013055757028 -1.87213448555947 -7.26762807878381 -13.675483220567 1.1219764554955 24.3740201804951 -5.37414275180861 7.35691110672432 -12.6332079883223 12.2477482470486 12.5867202412878 2.87833406302181 -2.69360340616109 -1.24622097511759 5.09886015453555 -1.49275697137442 0.36491259676864
"56" 20.7958029650087 17.9343820240139 -12.0151670746337 -21.2452606487335 26.347613889203 26.37071846614 17.8634650932824 -13.0661959994112 -14.1251488569559 2.95007809977126 38.6209427270767 21.4601986642059 -0.0340746126201903 -15.8580018222589 -9.16523574458448 1.808048185778 26.0836711577813 -3.4880358565829 6.50630726514088 -15.2394325743399 12.3530262676609 9.84356246355605 4.99110099833271 -3.2726441990695 1.39592576315018 4.2980901046517 -1.53174289665096 0.552583463779346
