"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]"
"11" 9.34802917823595 -8.16008471734823 5.65188564791625 23.393390396116 4.83154615744212 -0.540320004245471 11.7829436019256 9.23413511691518 -10.4285274993526 -3.34914768145575 12.9866132445873 9.63156792392774 -4.37807503873227 1.92856478409801 0.569384444879109
"12" 14.1482446622016 -12.6867871098607 8.81875923112471 23.9841774938792 3.92236921615117 -2.17698441864781 10.8015705991091 10.6383397875698 -9.10636130775362 -3.29069546192497 8.97964451966759 11.3924853101153 -2.33993550075002 1.00448614641997 0.444933168785552
"13" 13.0144131470571 -11.1531166059999 6.32167167629678 22.8049977584496 5.96287622028035 -3.39567664940936 13.0542477896913 8.66672558394973 -10.8614016146722 -1.94002604606128 12.7181726036837 10.6829291855721 -5.09398017397347 1.50872020871354 0.613484016860285
"14" 14.9442301280366 -12.5872068945289 7.28763961613167 23.388883110091 6.74877654741162 -3.72687032247295 13.6906360877485 7.68645240126536 -10.2043920295807 -0.946602467369399 10.0165394612455 9.70720038138648 -3.56978620212897 1.90304713063331 0.19714557647997
"15" 14.6952800461041 -12.8617816580684 7.71705597173932 23.5070001982517 6.26387938860658 -6.89826896523052 18.7029292953166 7.42789036899194 -13.7936327110241 -1.19315343006441 14.0188885715001 8.88278020875327 -4.21102677018745 2.18865256644686 0.480573867571579
"16" 15.3411610413115 -12.75167696072 7.24710054703806 23.1940826827516 6.43511660244837 -6.53369401131873 18.2289508375181 6.16437936551232 -12.6017461896425 -2.00633036847856 15.1873491208139 8.51775448124447 -3.57533696762314 1.63953369534465 0.375152737847602
"17" 16.4430328747975 -15.7448584700249 9.11816552193839 24.3138746852799 4.58747691002216 -6.31072655887726 17.8816422531597 7.081689813364 -11.6595637378542 -1.04352403990818 11.5836064417286 9.439497037279 -3.46260674613376 1.63348864233541 0.659126610331121
"18" 15.1213647541492 -14.8933561154404 9.30260913061614 23.2174948011221 4.66645351811489 -6.61552907705065 18.1335516397622 7.59351001424208 -14.1102456462236 2.47776441089444 9.44046517926132 9.71845326025996 -2.66584106170312 0.421773369794129 0.763044941439843
"19" 15.2725472529925 -14.2770053081247 9.71595849718229 22.6480185095193 4.56794660550137 -5.65758872057809 17.6121526971032 8.76424267332621 -15.4837297950997 2.46815982653098 8.38120178267171 12.3594042969777 -4.30507766959476 2.07798801831596 0.51086129440571
"20" 16.996978280602 -16.2047151504479 9.74317986428637 25.8607874837934 2.72887305787265 -4.83661380897198 15.6042999461357 9.16278911741611 -14.1601070925874 3.35400558610582 8.57624523853837 11.4431660348185 -4.05960841091175 1.65531324976092 0.466533400102812
"21" 16.7625315243471 -15.7855460980442 9.13481647874265 23.955092413439 3.68692275850329 -4.20977810062582 13.9880897748216 9.73469045936283 -13.4886452370881 2.13028071821754 7.23114019046684 12.2927117979349 -4.64195553051726 1.84415199955207 0.456519783393783
"22" 18.0404346398892 -16.9510087460026 8.11784648240492 25.998880903481 6.48779734971431 -8.33881905989322 15.0888749254502 11.7947674035753 -14.3488678673016 0.478558641818892 8.78897565786028 13.6723733392189 -6.57581827903027 2.22569703218603 0.528098945642859
"23" 16.8779839422955 -15.7308857334015 8.39014592326869 26.3653434940369 4.23277771634408 -8.55013238661101 19.170685961792 10.5349157188279 -14.841436803434 -2.10473762272534 10.5252409950061 14.9884600608793 -8.18442463224103 2.94055241075138 0.41748139054101
"24" 16.5247489715772 -15.4796115319024 8.61135906378833 25.3798997678809 4.18308349042889 -9.23404947223002 19.4054277441301 10.7512991325146 -15.8360289403799 -0.0437546215753584 9.83099535806683 13.4579330445388 -6.67517865193545 2.55707248991077 0.236944438927473
"25" 16.2445705716414 -15.5664932940617 8.73683106932733 27.064695513801 4.33682832345772 -11.4585636328606 22.9675176551089 9.2456310070273 -17.7447662608811 0.8307544201943 10.4348587578072 15.6091318470079 -8.60210112279909 2.83015045823455 0.467889929657224
"26" 16.0945124784279 -16.0341227719975 9.53724836279948 26.4519473140347 2.31952340042092 -11.0212716048194 24.3216724824245 9.55161342447417 -18.3445518553364 -0.501376364585189 12.3471897551623 14.6643962196859 -8.12582082782622 2.99729810116192 0.468910819868314
"27" 17.2331219873693 -17.6146702693176 9.38560625827427 28.3712005620446 2.32253466945134 -12.03580328358 23.7129656990493 11.8650420126219 -20.433073160754 0.972346209955168 12.143171116729 13.5414659708715 -7.23644879012203 2.30137316356837 0.420006969299494
"28" 17.8237239010415 -16.9780369109086 8.89968039964257 27.9372221028715 1.66793798969554 -10.553085904153 24.6249972055714 9.99019984029389 -20.663199659702 1.83650586783824 12.8335356188984 11.5294177615514 -6.61261006911195 2.44228282916737 0.446081834978112
"29" 20.9793450714969 -19.029616444799 7.4343253940998 31.5539013267666 2.61876498033999 -14.3331644724858 23.2141140626488 12.6419237474407 -19.8339086703546 2.87640286006245 10.1056028454864 9.59302724160232 -3.26713585794716 1.92139701696888 0.585058473916492
"30" 16.5639652942288 -16.4166184432225 9.43406194579994 27.0898513696623 0.555078944196793 -10.1288684625978 25.5847149411589 9.86579382530293 -21.9210010218561 1.01079856181512 17.1062840889529 9.09081605364577 -7.14112640800204 3.85107869903672 0.427203464138791
"31" 19.3494806238497 -18.375847109689 8.35736853868493 29.3451064957324 2.32154007723661 -11.8398382451777 24.033832908238 11.2060625387416 -21.4876778479342 1.71351448872398 14.9542707134643 9.46205949502823 -6.24323858746607 3.04566857419813 -0.0350796061044805
"32" 18.8670422630087 -18.3471363096976 10.5209197665406 27.3845036245447 2.28688941439182 -11.2424677931572 23.4872311190319 13.2138329645325 -22.5833634468094 -0.0404487445558498 16.0056246594222 10.7506823370593 -7.0172187757677 2.97520658091755 0.381700447912689
"33" 21.0000625267759 -19.7774875849327 8.63074132129326 30.1758036543478 3.3575915768039 -13.7057460177728 20.9943219445161 14.9813551046956 -19.8956117891825 -0.361607168145083 14.5232068136571 9.36420296301908 -3.80352119246372 1.29549011916647 0.282736839599193
"34" 19.9570619963539 -18.9342139349271 10.0739315999099 28.56083944316 2.13195245385158 -12.2839116801852 22.1542471592096 14.2660780979133 -21.0072688068001 0.26608353796181 13.5099367875173 10.5374458820808 -5.52513000905054 2.11498551626031 0.306919870672991
"35" 21.7214456954602 -21.2894636118253 10.5987751531153 29.5743499604514 -0.105115490126654 -8.55328657255303 20.4807672281843 14.1036839366789 -21.9017524336723 1.11420593901406 15.0914245526563 9.55495324327847 -5.29752392113595 2.37069319144121 0.384537005691515
"36" 20.7183728119853 -20.171907131722 9.69469763368921 29.0824669993148 1.4027897340427 -11.5176203034897 20.2180996730601 15.5340084356119 -20.9443629247204 -0.165998836393969 13.4496660181822 11.2754556000023 -4.67965043525767 1.78980341851613 0.499144517698438
"37" 19.905553719698 -19.5055364391154 9.98210857196022 29.6834089770511 -0.196961694833304 -9.37927110895005 19.9074399893241 13.4787366465671 -18.6542422079675 -2.1753647761364 15.5320213361177 9.67675413614897 -5.86046454845389 1.95441600723545 0.557991290297482
"38" 18.6544405962458 -19.028792068618 11.7178393699797 25.8334405984224 -0.637202989766709 -7.09167914963973 21.2888521819404 12.2742579288183 -19.0737182951202 -4.88116895212924 19.5707480302324 10.4732433712845 -7.99583937631097 3.45162692366137 0.131027264114939
"39" 18.8891587697669 -19.4258260536434 10.5181970248275 29.2465237813464 0.704414879204364 -8.74274923892044 18.861359408094 14.7065618025177 -19.2330030224641 -2.595766032601 17.387990574644 9.09044338407081 -6.19406580142496 2.37660959980713 0.481712347258286
"40" 21.8921191270693 -21.2462992693809 10.6954827211748 28.6496283770641 0.673334633596979 -10.4793067084637 20.8820244519644 15.9385086022206 -20.6079512729108 -3.04005188596586 15.9527597782318 11.0349446368581 -6.5101452700139 2.59821349299935 0.409838470530833
"41" 21.0793078399205 -20.9296326964325 11.8026220887714 27.917105349202 1.19965728472704 -11.902552420339 21.8579057194351 15.7974563771138 -20.5438195801152 -2.71028760902775 16.2063847021383 8.90410621603409 -4.76562040190679 2.285763489141 0.3413529529318
"42" 21.9290012210231 -21.5771449422933 10.3697839954067 29.7763982754915 0.693002569477748 -11.2902841472833 20.8563970956829 15.2019428906145 -20.0986332303348 -3.67689032839031 19.34495057409 7.26848304771024 -4.27143138069491 1.67287481253292 0.472487903629228
"43" 20.5490887654104 -21.2967463136512 11.7096324706707 28.7749042177835 -0.988298430567037 -9.21255522915577 22.4385190652295 13.9136235575228 -21.4545122721702 -4.69417063115608 20.0360430612131 9.16283044752076 -6.38021948858186 2.98351293205568 0.430373630747529
"44" 23.1532094977921 -23.4461488909804 12.9402512381988 28.0260410581908 -3.26219780799379 -7.70612120377072 22.9324328970463 11.9845200527731 -19.1483968865572 -4.24055211524603 19.0514872775914 8.3823161219277 -4.61293019741199 2.30466269799906 -0.0322798260806341
"45" 21.4671144246858 -22.5400604834083 12.780719515087 30.1725301450347 -4.07301048920644 -9.34288745097382 24.0102255914303 11.8713624900523 -19.0885921407901 -3.88368241786762 19.0484456408099 6.34596998676801 -3.71234316716038 2.40594449722145 0.00135914416751404
"46" 23.0729219394224 -24.9378622923979 15.9296836180303 28.4021530831488 -7.61563962515003 -7.59642277859277 30.1001466620738 7.05942626298909 -22.3179512921779 -0.49459490697659 19.4851991624685 5.8622162937794 -4.30775136317258 2.38671383147057 0.254518575450604
"47" 23.1698064466284 -24.5376886196917 15.2794440974747 31.278709119458 -10.5073883262023 -4.43879467620309 29.7294460030066 6.73359113639893 -23.5506463972616 1.65497377142103 20.1292170596679 3.77293226896928 -2.3699089767269 1.51174905323699 0.645304423208836
"48" 23.5267232417423 -25.5063394171266 16.3944223856972 29.0859158240646 -8.71215157112726 -4.65263300774163 28.7708816085978 4.19489647399475 -20.0056460004608 2.9694878064096 16.6814024265675 4.44158695452921 -2.25446795771229 1.73354121834131 0.31182566959389
"49" 27.3877931699586 -29.719105239142 16.6618118596207 32.5561801238279 -10.0038957956154 -4.27165602957367 26.9239866012095 4.62544895883427 -18.8228787093243 2.94752132683825 16.7352719425806 2.21577401061026 0.736808456957423 0.588547916933047 0.517210186941647
"50" 28.2094993728243 -31.0509315343024 19.1571502427686 31.4833217309168 -10.719283221503 -5.11976386393501 28.6120235894628 3.99239368398274 -18.4346805850535 1.86226007448088 16.6355556077862 1.38698680171346 2.55882971946408 0.150523412053634 0.76136690677468
"51" 29.99496313257 -34.5883044173824 22.7903861299765 28.4807294512765 -12.0780213739743 -3.60658252921048 31.6729339557001 3.54868154886533 -22.2621700993125 0.751441718485114 19.8496217727491 5.14848761828554 -2.80694481056478 1.33841096221393 0.368367463907896
"52" 29.1412029679383 -33.2572132436955 23.6943703285134 27.3123508384602 -11.1354912925204 -3.61379652169729 30.1338918313789 4.04631533982697 -21.3127074411525 1.36720952146989 19.0083347428451 3.37864700771647 -1.93413208103367 1.63954746489032 0.29899439677322
"53" 29.9445092390948 -34.7052440252085 22.692344056821 27.7834750933923 -9.76926524153444 -4.32783782754051 29.1003292722342 3.91716103408749 -21.1566539990041 2.63821980128101 18.0906832613384 4.71896913724811 -2.66403779527556 1.45895455203995 0.365070437564446
"54" 31.0728150962239 -35.7979973297987 24.5461616191479 28.159557257982 -11.3621939438164 -3.84203387619947 30.0562610771188 3.92930990707353 -21.8359929408218 4.6048570207219 15.4174818813034 5.77840232195039 -1.7495052942675 1.35693095338549 0.359442534886351
"55" 30.509939810512 -36.5469460789307 25.3919922745116 26.9512420376846 -10.1587518017118 -2.8359715442539 28.3557675168987 3.40294933654513 -18.482965735736 4.67473586717541 12.1263366128052 4.32763319755026 0.55418566171779 0.960497445991561 0.298595669859366
"56" 30.2507239139096 -37.26557367481 27.628514365162 24.8311434493805 -12.0349049717693 -0.0619715325341501 28.1068376548692 2.98604853023576 -22.8824740957157 6.68936751789067 16.5159778240634 4.00136731055514 -1.83562397533584 1.29026928520471 0.189171257172663
"57" 32.1578373133657 -37.364894734453 26.8447468222269 24.790590329603 -10.9004518213014 -0.982298371445939 31.2995925656114 -2.82558119904811 -20.0144218499134 9.41696110362716 13.1973469892219 2.28272558900933 1.32752158717389 0.829767880831382 0.293879372118779
"58" 29.5059528998894 -34.7054014947783 26.0853086414729 25.116336796206 -13.1094034457716 0.377247440832475 32.6979392480929 -4.93856174592358 -18.4809288775387 9.02849100867536 13.8800205285278 2.18988897668783 1.85658359438358 -0.362405749997785 0.453882315420949
"59" 30.9064362834368 -36.2327608381234 26.075956853887 25.7026871692759 -14.8445305768017 1.52396958603697 33.1477372148918 -4.50532019569842 -18.790403261844 8.59226539853969 12.811910286048 2.66776938078736 1.44991762610162 0.774446353478515 0.352521711153617
"60" 30.7034736856041 -36.74733197467 26.6528156151268 27.3993223065941 -15.3144974244207 2.01048633452442 31.4511160708964 -1.76817278353634 -19.3760667271208 7.83897142658894 11.474782935752 3.29264012438626 2.11112314146131 0.0217473629582018 0.251766016473278
"61" 29.6869998251028 -36.7039910448847 26.8830010042045 27.8286472077781 -13.9582878967425 -0.057866982731029 32.2825275274486 -2.37643531365976 -20.4803915576233 8.19895764908702 14.5843801445414 0.405921397222298 1.35679802885287 0.637189688584571 0.71130003859631
"62" 31.5066832278957 -36.468407679727 25.6400743727519 26.8750788471082 -14.1232701566658 1.01005038042422 30.7466236091665 -2.07967340437015 -19.3279981634096 6.11008031775028 16.5085984738559 2.40521867129085 0.494517538542943 0.24211782431422 0.473379556270857
"63" 30.9634225217149 -36.2975586454339 25.4375514480571 25.6866444463681 -13.0712955820056 3.25442247083512 30.5491364093729 -4.13481648147443 -18.5407813167316 5.15200242683685 16.6467033744566 4.74784876083077 -2.21897728873189 1.53116181808637 0.347926574348233
"64" 30.9740463347064 -36.504445473408 24.9134150623232 28.7399730685413 -13.6393094990814 -0.81580264704387 31.1005249931364 -2.89988128700097 -16.4895449126441 5.82064162980408 13.0886964055129 5.28508647085047 -2.04685552841198 1.38206071040112 0.489543729525788
"65" 31.5809783748402 -37.3024498212266 24.1868285885684 30.7703933134149 -14.7057010334276 -1.05199950370655 30.1465857801328 -0.732681044054254 -17.0808182707671 5.17750174224968 12.1283153225854 6.42314994440685 -0.660685443239964 0.355047895434627 0.647153964342244
"66" 33.4680710424848 -38.6796781467905 26.9559639332567 24.9368672107339 -10.8436167225935 -2.93804386597605 32.9851733575797 -1.62153924553243 -20.880600887404 6.46606383659598 14.0256559113014 7.51513204858251 -3.52647819047723 1.67324759290494 0.720545309079502
"67" 32.1607098115819 -39.6717356823348 28.9630124016618 26.1742970383142 -11.7035802177443 -4.28935777402867 33.5082196083987 0.73202494356549 -23.6218909753192 7.16483136288657 14.9752693477037 5.9821684030206 -3.90275544148445 2.17033058290648 0.387030779688748
"68" 35.1225602461613 -39.9138472909747 25.5361338849032 28.9539128972421 -11.8348843261043 -5.03727629151074 31.829779458686 0.562267452660284 -19.2173416942107 7.33126962542532 9.30102446732052 5.73486859442577 0.274888636022079 1.01925632853247 0.543229442591428
"69" 36.3600128570804 -44.5360677005264 30.2917224850639 28.2865547785032 -12.9290884283384 -6.2839052426605 36.0769744210602 -0.0865625825982154 -22.0282269936785 7.31949815101364 13.6112919610464 6.00429821229832 -1.35905211633807 0.69073165345675 0.394154817601641
"70" 37.4084450421793 -44.7497912892437 31.1598907648245 26.8138799760931 -11.1156331311611 -6.66136177633603 35.3416402719138 -1.13725538393459 -20.2931284129935 7.74526815181395 12.7743861737028 5.60253480948155 -2.27383489522912 1.09864902943624 0.838669791707401
"71" 33.7276700665068 -42.2249351420334 30.7217078599199 26.714221175953 -13.3214411427673 -5.68590319460049 37.1213015585512 -0.92161757553045 -23.4315736871714 8.36555656047187 12.6959319870153 5.65445882431576 -1.20114156841063 1.08042573211646 0.551812514344298
"72" 35.1071492842934 -41.6472771463968 28.657747181161 28.1135189272397 -12.3611081223199 -5.40194365633448 33.5159700435013 1.05804936465237 -22.9187868665575 8.99286729964078 10.9255310012268 4.86382277565507 -0.0650258096615582 1.61485890624542 0.495629040175782
"73" 35.8920824283653 -43.4961601894476 30.4164415923762 27.5155560905132 -14.1563326005364 -4.70077713381338 35.0595739531534 -1.27857501642233 -21.1158827386105 10.16505369801 10.8620944985728 4.93610013069128 -0.0792442501329735 0.955584618570784 0.30775824656179
"74" 36.2216232551707 -44.0815596432625 32.9012033791037 25.2669697042227 -14.5807386224011 -2.24356230781658 35.9034051523046 -2.79666803310067 -21.7180496576967 8.74416360195686 13.7365884252453 6.478050581229 -3.54867881945369 1.72028482108141 0.272113673976257
"75" 35.1591677950516 -42.8372203983637 31.299348223609 25.0282408932216 -11.9528647907965 -2.64673037433675 31.5626855010348 0.315109072037504 -19.3745553762524 6.4872726150339 12.9950922444292 5.6818354948261 -2.31624688714605 2.00754427296268 0.226197180068989
"76" 34.5229969113554 -42.2647396731068 31.6737508902725 25.065266836275 -11.8834277097976 -5.14214695811903 32.9435240868003 -0.249099309864117 -17.6806149786121 5.41490578331484 12.2948946008614 5.42819182765884 -1.2349505586954 1.4637867996594 0.517430460409801
"77" 35.8904363340066 -44.8780856503333 34.2630011590922 24.2218514290778 -14.4785695256292 -1.12841642369984 33.3682418160076 -2.95710194777016 -18.8341239494894 5.67543918966623 15.607192044023 4.10636057493353 -3.05521039689432 2.97770164244724 0.13413959877741
"78" 35.8575582258088 -45.8626107597038 36.0120318609065 23.6920947791157 -14.1992835453613 -2.22930278038952 34.6189887659521 -3.73809080399708 -19.1122583768585 6.52095339015552 15.769643678952 3.26124038735248 -2.01257789808907 1.77520558809118 0.600995875257418
"79" 35.307177394391 -44.5604279717105 33.8323635656478 24.030159445038 -12.5701221990903 -5.19490592674017 37.8347650380911 -2.37462117482896 -20.1694002718612 5.02804399566271 15.0331785982876 5.27602891149524 -2.60210457005466 1.67554530043008 0.332618057194292
"80" 34.9475843005037 -43.2538234088527 31.846359484375 24.260800394569 -11.4348230796365 -2.99769057471773 32.5307224231723 -2.10032545985449 -16.9727323376174 4.49987873904003 15.0106935606109 2.87284616769818 0.587180064291134 1.05809562590025 0.0580091781594074
"81" 34.5557547594092 -42.812882999363 33.095822545239 22.4762168315599 -12.2473836079355 -3.10268447917322 33.6986210741836 -2.17394784272765 -16.676263713514 2.34545613397058 14.4469288692764 3.91581177001284 1.49801587240317 -0.148515533933477 0.596587161552147
"82" 35.3553966893855 -44.719267210028 34.4485413192691 23.7393154255897 -14.2086954251588 -1.71458814019868 35.5422076429877 -1.73621021977673 -21.8015876162713 6.3319720268682 17.3017058218596 3.10922804815604 -3.01592859573771 2.40852454649919 0.397999848344353
"83" 35.8419602937716 -43.6485099642268 32.8894650393854 22.8330803549025 -10.6514325847076 -2.91939693793293 32.5774002262332 -0.847771175601908 -20.907385733977 8.4285256608099 14.0856929494259 3.45599298451622 -1.65988979107925 2.04975912912013 0.386290280212503
"84" 34.3020925866016 -43.2963015885876 34.4252655091339 22.576759029768 -11.9059113487774 -3.25503670174215 33.7559471852797 -0.813336474874401 -21.3620411389429 6.67796733051574 15.4631475907936 5.29550709281774 -3.05521518439954 2.11729200331335 0.38513881598272
"85" 35.526618488179 -44.1505242647226 33.0045237351305 23.8136793750331 -9.60280776943155 -4.99306514996664 31.1913334191975 2.22310295322606 -20.8269144282799 7.03658432418105 13.4089260550043 3.5447442453647 -0.254825413743868 1.13017381893907 0.299506065740115
"86" 35.6394178629803 -44.3935953669154 33.9146582133269 22.7668938991313 -10.5952419686906 -5.32749245153578 32.6091756177012 3.37717993609084 -23.5956772148169 6.26375313696804 14.5891752588255 4.18100548584853 -0.660860309863002 1.18898124493863 0.321824366941974
"87" 36.6814443853716 -45.2995988052192 33.2926099070875 23.9420917718158 -10.2707875339065 -4.75101904132875 31.9210400225053 1.77067656350139 -21.4290978390131 6.70533066697225 12.3485112582782 7.11693465596108 -3.04095188509782 2.01604585628712 0.23369435682214
"88" 37.072418990379 -45.4680427780771 33.4545499653348 24.6894114960081 -11.312288371564 -3.50645970922688 33.2282524991389 0.649199063587004 -21.1811061512075 5.68481482144789 13.5956290672417 7.92272054801151 -4.26357428594919 2.34347584895355 0.646988853168356
"89" 35.5398280920674 -44.8257284795949 34.8885135023875 23.7672815786025 -15.9797909258852 -1.73473703019265 38.8525719774221 -3.54499820476171 -24.436035989468 8.46903677423459 14.4025754250749 7.40170574126192 -4.23094793569034 1.57481014815524 0.0998827470267481
"90" 36.3694238975955 -44.9814860453864 33.4504367117876 25.6811897003979 -13.2327881924199 -4.39555620796057 34.7146257980575 -0.729252258756078 -21.3681204224765 9.38324146393833 10.2280158549612 6.59084951194615 -1.67264749802818 1.48611045172504 0.523575687006843
"91" 35.1310034289556 -44.4805463768757 33.826842812524 24.4817111601179 -14.1395606583515 -3.53670382369994 35.3718696376591 -1.96195475671954 -20.571622540147 9.26066096746137 10.2751085558057 6.70780692952012 -1.7743655028031 1.16064277578626 0.509149332197505
"92" 35.8328120167472 -44.8479908347408 33.8350843735648 26.1678108455634 -15.4585802088989 -3.30668723807309 35.0935211686978 -0.684643604935252 -21.2148695296338 9.30860131752957 9.38497168205093 6.12766426018398 0.575442962134976 0.570759859998774 0.294678289184614
"93" 34.5262934722494 -44.7705854405081 35.2986574163383 25.3938683244312 -19.083176411967 0.513174005814202 37.233033705352 -5.22982238220878 -21.6022570853674 8.84762904386321 13.526142701057 5.92370318029767 -1.97053139558788 1.27993267965041 0.640325180163827
"94" 34.6446309234409 -42.2886689848927 32.7613715416657 24.8070745616069 -18.6723185950445 2.18480328397136 37.0883290645485 -6.35460554505531 -21.6282499318294 8.72606621749134 14.6904981437019 5.33634495794564 -2.6896090484985 1.26124808257198 0.274124620372958
"95" 34.2232439385164 -43.0530432367704 32.2252068276889 27.9059824070411 -20.8098498212367 1.06227742575388 38.9836079317138 -5.81147663021439 -23.122499905696 10.6427224202891 13.8520290910368 5.13334982243083 -1.91219376913328 1.15429072064647 0.438853225763191
"96" 36.3920522819166 -43.6248760332736 30.4575995050616 30.9557680981271 -21.415866487702 -0.638121778631326 38.7738568734085 -5.51357532978811 -22.3174495932797 12.1968461736847 10.1298937200142 4.2292828948917 0.430597679845031 0.767471770377126 0.433086492338488
"97" 36.0806597186865 -43.9617448874114 31.0045915624065 30.6284478864133 -21.375515567531 1.44579923810551 38.1569546291122 -5.41937877316874 -23.7518826921959 13.946442586036 10.9336508798825 4.16119420542341 -0.641445026316759 1.00434171999948 0.589287145038557
"98" 36.4900250210853 -43.82385739448 29.1728497444341 32.1031134748233 -21.4510683027103 0.825559453580642 33.9534469374871 -2.17039965054644 -22.0029377220051 12.3909002944985 8.17283409972786 5.24526665928676 1.15186194088303 -0.282347176919937 0.591965613375021
"99" 36.3302204083182 -43.6749842589991 29.4472324085038 33.311404884204 -21.7351203941686 0.251976668964398 33.9416079936944 -0.640697100891977 -23.3700885569976 12.1965408840767 8.29206407138016 6.58772983232749 -0.00343723724231981 -0.0766697501384032 0.608777174070904
"100" 36.8995842647256 -43.7628834917796 28.9518783703339 33.8689758896226 -23.1779416413116 1.7028217404184 35.647041170921 -2.32926154726651 -25.615989118367 13.8244728487179 10.7712386173049 5.57357593170974 -1.66084383876473 1.2362415602874 0.282075939231108
"101" 34.13403583397 -41.9542556368934 29.3233495591226 31.8574360662498 -20.540940501103 1.74424561857371 35.6757914535601 -5.19319383657085 -23.1087095662437 14.4757388229473 10.4492616424504 3.38521153555691 -0.338494098209285 1.77406902162992 0.484392242035696
"102" 33.5698145251937 -41.7312343522239 29.815355859926 32.3516711942268 -21.8915092412313 1.48218268479745 36.1867166287127 -3.32892172550007 -24.4019150931894 13.2410308630651 11.7780272163105 3.4144184137609 -0.832925664050842 1.87434506413888 0.181113691817023
"103" 35.6440661270212 -43.1772919910857 29.1069766855212 33.0079812357642 -22.5697740959844 -0.530891631549168 36.3691332601637 -0.831077727672569 -25.4291297471222 12.1895108998818 11.0239695179318 4.82206044171509 -1.05229068614723 0.787742155371094 0.739888978246925
"104" 33.7081756377522 -43.1807484677734 32.3842228342058 30.4325649308398 -25.1002350559189 2.89789337803149 37.867107000004 -1.65247733708804 -27.2554555845268 11.6109269053303 15.5131048111453 2.33324411872245 -0.969575975512297 1.26490213877227 0.231924181452844
"105" 34.3050992792703 -43.1797802903892 31.5715720088521 31.6281493152011 -24.0038143982962 0.461266423220203 38.2417580423634 -1.01720450674371 -25.4598573472584 9.49763537997798 11.7783549651721 6.36889685035703 -0.579463746000343 0.966605412031147 0.401172471352567
"106" 35.4084029540911 -43.2168597047632 29.8519769269943 33.2002350499467 -22.6973493594651 -0.0620714612458357 35.4110563801803 0.253659033798234 -22.4340574568231 8.17681630663022 10.38495978615 6.47471769504666 -0.756218229183911 1.41987376833183 0.153843091080086
