"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]"
"24" 17.5220408480821 -15.1884752104417 9.31133213727955 19.8334905950433 2.76043003781367 13.1930496283871 3.68206976827141 -6.57519114967703 1.10922041780143 9.15708972046527 12.4747815450259 -11.3674854140291 3.54058038477624 0.399170162423944 0.0317893293897631
"25" 17.9491213121699 -16.9157059059265 12.2009648651421 19.361114890091 0.903042161874709 14.2640535293399 3.62849748116966 -5.85630066293072 1.34762121741266 7.84010471514819 13.1265682371425 -12.5523543419462 5.6259889705365 -0.946116160050919 0.0847403101299557
"26" 18.0924057961344 -17.1906884307228 12.1402369507829 20.2710549179967 0.194664505493407 13.0983144997751 4.09466672617927 -5.43976752729751 1.64121577356734 6.67127686010879 13.8467646538091 -11.5604262893931 4.7103429037112 -0.128998109635752 0.161115201959616
"27" 17.8732508019751 -17.1115055760028 12.1920719246887 20.5061563615797 0.550457316918195 11.3085300416039 5.83432080206592 -5.69666000526961 2.07011914907905 6.24422843969762 14.2143968496003 -11.8572522418667 4.77802937170133 -0.421121711552841 -0.0936821857708784
"28" 17.4398465740735 -16.6423775477326 12.7148919642612 20.3106088652265 -1.31343341624369 12.823856665251 6.64714098013445 -6.28591280878644 1.29033395953032 5.30659065314678 16.1778995703147 -11.9399221146319 3.58556145740426 0.0868118738278746 0.0566746545799043
"29" 20.4919244429478 -18.7722061527992 10.6376747910369 23.6455002389778 -1.01682842140518 11.0874197646247 6.21974707385031 -4.46909295857237 1.0125622126888 6.23927020993469 13.5977853868263 -11.7219754230348 5.56455597017879 -0.193005724631313 0.210807953311242
"30" 19.9516971228075 -18.6655593335492 12.132634269781 22.8468794027084 -2.80649440965962 13.5429496817574 6.05078631873863 -6.28527977763484 -0.240480164416793 7.62054017521572 15.5550564469565 -10.9457498132443 2.0761109749546 0.292800401911621 0.197888927894372
"31" 20.809422168184 -19.8795513901901 13.098065258823 22.2452357213753 -2.22525130666328 11.5383103937607 6.76182164628667 -4.8312262608542 -0.196338938510053 8.13111719480101 13.1244827283053 -11.3143870112628 3.85229624613145 0.58171860129263 0.0561291547450684
"32" 21.0446591879844 -20.7993685838258 13.1477629160116 23.6045588948441 -2.06217225307505 10.8612127949593 7.15257967374354 -5.41696634807604 -0.645267324529538 9.32260878003889 11.8017004980224 -11.7682359923967 5.38872311383204 -0.293431225584881 0.0206106324721351
"33" 22.2969757375588 -21.1975957938324 13.577015091834 22.963022482691 -2.61843631208644 11.4025021222363 8.31793185813229 -5.06465137085416 -2.20599311164624 8.66637018909527 14.0656103278256 -12.614270113645 5.52280554619047 -0.909539034675595 0.00140120728649604
"34" 22.4828532917567 -22.913532924278 16.3323531488205 20.5951023825865 -2.1513385806968 10.264171972355 9.28474891909751 -5.06501156737215 -2.93935935308502 8.44604722360755 15.7897209356992 -12.613192913086 3.76573426010252 0.267280168993365 0.0342753715827169
"35" 23.8053859343282 -24.1493430222021 16.7937322267114 20.827207578992 -2.69551286196752 11.381709529722 9.40755695433471 -5.3462758617378 -3.63071624555751 8.89830834090133 15.0325299349452 -12.1400168518994 4.81713081081521 -0.47182418940946 0.209374602947019
"36" 23.5606077362962 -24.8855281465685 17.2194867184341 22.7009389898696 -2.14715404413752 8.06160618671617 10.2320402325379 -4.46075953079999 -3.94457258839183 9.65005014830192 15.1496823424405 -14.492363585343 6.83714229266224 -1.01364954314257 0.321969244530553
"37" 22.0182494921736 -23.4921797283866 18.2814250786261 19.4318057704121 -1.7073989273539 9.75521180862779 11.5594706006102 -6.93716115943272 -3.35247105940449 9.08457878974843 16.3353706729501 -13.6349930389569 5.1851113189375 -0.970781815098893 0.34820299527135
"38" 22.8422382279143 -24.4740803324304 18.9632321256539 19.8616696268343 -4.25992186193036 12.4338440157481 12.2651738799919 -8.91644163454643 -3.99209472899804 11.5967042853017 15.8468261328292 -15.1603762402498 5.59984972239449 -0.324815413497107 -0.0952655111552578
"39" 24.7840009696443 -26.0239155075502 18.083472166703 22.3554782061979 -5.23723881377372 9.90371010081715 14.9647197746924 -9.18850353003744 -5.152546936544 12.1213929347825 15.7957342943728 -17.5019865302944 8.88574382862723 -1.14076989570232 0.47198954680277
"40" 23.7443098700823 -25.3601382068529 18.5343708262222 23.5897751680812 -7.30943914312281 12.4169511295527 14.3647225299007 -10.8526073578433 -3.72988992512473 12.5622417938466 18.1119551120859 -19.8184217885826 8.97189082504453 -1.64316962697698 0.28682545046006
"41" 23.8041990401933 -24.2375525578117 16.1816778626208 23.4241115796868 -7.03899973965652 12.8532671375473 15.5755113088904 -12.3573962007957 -5.05237259474567 12.9600506117094 18.611863979195 -20.2908067304547 8.37207177730978 -0.362517849888056 0.0459006421781515
"42" 23.4600696754747 -24.1569841047999 15.8563653622716 24.3592434445678 -7.46781158744183 12.8844160210205 15.1075186837929 -12.452617422739 -3.42494688020274 12.1050898510463 18.6714783923263 -21.0914986350725 9.6476827604195 -1.59543143140941 0.186602137702815
"43" 23.2890237592794 -24.1930307934589 15.7270081015191 25.6689850402097 -6.73543654636449 11.2106540495927 13.797214315474 -10.7732589802929 -3.50214140980507 11.9110131075863 19.146835300402 -22.6533640225589 11.1679265979948 -1.7037207536718 0.158937574935217
"44" 23.3568854640674 -24.6252351925616 17.084549805433 24.7070110018302 -8.65423045011313 12.8813721881664 16.8626920983699 -13.2488406205491 -5.3366019059499 12.6934609375965 20.7928907593885 -20.9949068458205 7.13152130249729 -0.193983775059693 0.131941877150141
"45" 24.1304497716108 -23.8707062082437 13.2350982747176 28.2859216761299 -7.26263103844117 8.69848878367437 16.1057047688067 -9.08249579560335 -3.24242854859077 9.19206369808422 19.8539666666971 -22.1845676500582 11.7113033751137 -2.84893746886988 0.544076170133398
"46" 25.2562494262098 -25.8958690753053 15.9217107234547 28.1257606300773 -9.47982668735333 10.2539029992848 17.0208753801174 -10.7104079069204 -4.86681886633055 9.82654597694825 21.9086849379559 -23.6455527846263 11.4580487884851 -2.31719082002651 0.188427419733657
"47" 25.7619902448144 -27.8332897779227 18.6412915781219 27.8240452681912 -10.717386992262 11.1638956079844 17.3830397321732 -10.5455781371415 -6.79804418793479 10.6336503867624 24.4059318922252 -24.2242813120336 9.78212346472921 -1.26866673004924 0.138365609538586
"48" 26.1084754751462 -26.6031580070808 17.3481138566899 25.9726739106835 -10.3185750798916 10.7176325344517 17.3820186080822 -8.68807247403341 -7.52170762864623 9.29272828428511 23.8496183128641 -24.5511532529569 11.8223417261357 -2.41868942010358 0.560902418921861
"49" 26.542638931045 -28.3733140770357 18.361016325656 27.0057625227402 -10.8551491177145 9.92980069701998 17.3850704817888 -7.43278363717514 -8.52324121762944 9.5909271880206 24.5125555788306 -24.388000404641 11.8565489283847 -2.37151418755441 0.396838285222817
"50" 26.9476148237036 -28.1308097089926 16.4716559476619 28.2071558927165 -10.6262941868331 11.0324185433104 17.1700498496082 -9.48228962749196 -6.62632942143219 8.3987300856172 25.6752243612467 -24.376071713102 10.9388025910454 -2.9110145894563 0.676742525379032
"51" 27.3109910613792 -27.7656589919855 16.3436863647094 28.5744931324605 -10.1047781370539 10.5871911934055 16.2901019910749 -8.91318091555196 -4.11369072299289 6.67653410844695 23.7056886909263 -24.086051879174 12.3080700786574 -2.60807289867739 0.403016658859458
"52" 28.3262730099815 -29.3182636282728 17.9260163561982 26.6669526807986 -9.52532530829113 11.485866345514 15.1837593229403 -8.51326464815341 -4.91889495666275 6.98752241661778 25.9256685292574 -25.2916902304781 10.8755687914905 -1.16579538567024 0.032612675608809
"53" 28.8771062493193 -31.2602995455467 20.2474312591607 26.9719306072979 -11.03779490819 10.8741148270014 15.3143359785334 -7.03135860551205 -4.70146504122636 5.96405341094335 24.4760696617445 -23.598172302698 10.257775258865 -1.18223407095471 0.132194281872355
"54" 28.8587158798028 -30.2914325769177 18.6132022162626 28.0381449606983 -10.7783771328572 11.1665102668945 13.5683666027203 -5.35031843759748 -5.13945743960932 4.81685718493628 25.7702217457019 -23.2951635155431 10.3097673468741 -1.41210594500402 0.293221658605333
"55" 30.9493474296508 -32.6593519456387 18.7015365484079 28.9770965125625 -10.8645631605358 9.84939625945735 14.9530055612283 -5.3189707130664 -5.85831811075174 5.19201989282983 26.121344715432 -23.2389290235335 9.69579401898221 -1.50890631780648 0.287820324154097
"56" 28.7864359219978 -30.8728260289654 19.5508356659882 28.6564008095835 -12.2978469184438 11.5567036792552 14.3200108163417 -3.14401200387896 -9.26430718417918 4.07674517003162 28.6887351889172 -21.9273086384383 7.22070280141358 -0.461794711346652 0.0514742435922351
"57" 31.3304339366448 -32.7509267226182 18.0595621332565 30.3143734332165 -9.56404501336257 8.64501269853995 12.3733801258544 -2.61831382982473 -5.13564803883937 5.19583332769264 22.9518514899554 -19.9161205753866 8.79027637249295 -1.67463783401604 0.36683173661507
"58" 29.1501165098881 -31.3270375037448 19.4482183149333 28.9102984562706 -11.6632387447767 8.83835893439423 15.3118222577449 -2.38181677196433 -8.71307139697816 4.98502810301766 27.2852330602415 -23.5326056000742 9.11771036989811 -0.936976578734832 -0.033357379847829
"59" 30.2813891732691 -32.1531555470774 18.5375379127837 29.6410706185198 -11.8250225913164 10.1425982164074 14.5351841867704 -2.85422774055155 -9.05006830305022 5.23136946427803 28.0926092329424 -22.4893932892065 7.77276948486953 -0.549121769528458 0.156033428219717
"60" 28.8939064262518 -30.969919767901 19.2189859871718 29.4500602112043 -11.0641546554941 8.29162241518777 14.1541238041689 -3.07590440263745 -7.87858681537506 4.73489470787509 28.0405503572413 -23.378013668862 7.94964286198366 0.0663178814317093 -0.0242565804327537
"61" 33.3217180920376 -35.1532241367506 21.0092597131569 28.6393664866344 -11.5020901566877 10.8752082939832 13.2383189542336 -4.01569156396234 -4.90967316485015 5.32856548769944 23.3684695180394 -20.8820855811663 9.87392364695876 -1.79748527530239 0.364708563070707
"62" 32.3391512463033 -36.272012732053 23.1761682219006 28.1005017141654 -10.9404613687019 9.77494275051508 14.2419899208186 -5.09380633771432 -6.18506986948346 6.08116821018477 24.3417202843765 -21.2881612935167 8.54271014617982 -1.31157358329107 0.152855806266969
"63" 33.4054156946778 -36.4122213712675 22.5243756863415 27.9159434341787 -10.7500199094685 9.14165783220009 14.7543432549412 -4.95426204624167 -7.10953555259451 7.47601099859202 23.7287254131143 -22.3045843287293 9.47656657882727 -0.848541466046126 0.158289705817503
"64" 33.5278233985957 -36.273735999424 21.9281583642691 28.8120875667028 -11.5400541541311 9.27067061800258 14.9649065799737 -4.39067656550386 -7.27782517093139 7.01693920295365 24.4292639540627 -24.0106441746524 11.0831592113591 -1.58320108464777 0.0683022741895773
"65" 30.9745601123299 -34.7785920244471 24.3089250790565 26.0538725802667 -12.4214188279887 9.4058810061967 19.2118705202921 -6.58014252431322 -10.56582028337 7.38096117913339 29.5382268007632 -25.6545057401418 8.71463855216783 -0.54876474813654 0.120349346783743
"66" 31.7769648159945 -34.5243084774058 21.5302060874474 29.2984882258097 -14.4615967542881 10.6819668133736 18.8611417205459 -7.79048603754241 -7.9568430259799 6.66165209568459 28.0200030013222 -25.2384173897276 9.76389279684434 -0.953302696513125 0.185759173935712
"67" 30.5735058032192 -34.0618374250126 21.9613283538048 28.424919197037 -13.6851985284285 9.97168769576539 19.5134172407521 -8.50624048614501 -7.78325808795575 7.26273245203762 26.7347391057032 -25.0863879446681 10.7799271734044 -1.54733637525953 0.481021144664976
"68" 30.2498605172823 -32.1547185043774 18.3949298555403 31.1534673626158 -12.3468668410907 7.92916513964296 19.3803474703977 -11.3016516632972 -4.67030041776608 9.87702895558082 22.9313132581555 -24.7485640641732 12.1030849106209 -2.05442709145903 -0.0253959719941168
"69" 30.5550719384259 -33.4702453498322 22.2999254220146 27.5325439049362 -12.9463595121992 8.28350965957961 23.0818981456641 -12.2467101726563 -7.79179156537505 11.0871686550463 22.7261283942753 -21.954780833502 9.40395801578695 -1.15831920217742 0.103913593152704
"70" 30.4950011123741 -34.2627598828548 23.6923097336513 27.4401835987093 -14.1944847832281 8.94770280922067 23.6276482348047 -12.7492522637511 -7.14844752456926 11.5791032265788 21.6882225775573 -22.679779248024 9.3876710276594 -0.980921257499135 -0.182568200238323
"71" 31.4714037097807 -35.9433092540689 25.1553510673942 27.1379145239556 -15.0332279311068 9.48983122911038 22.5070858688357 -10.6088463498029 -9.384320642093 11.4200397577243 23.0950140564917 -21.3281348590079 8.30232183205887 -0.637630671433748 -0.0166984457622865
"72" 31.3476636738304 -36.0334106108091 24.3031412182426 27.4895087743579 -13.6441156219748 10.7171339120773 21.1024321907433 -12.3276943405973 -7.2371022890728 12.8237139884089 21.471670969183 -22.3718787177267 9.57854623897025 -1.85859379578028 0.020491983961753
"73" 31.8321718207842 -37.0773591208009 26.5578891479455 26.9702642743007 -15.8483646854088 11.8700509225991 21.8544984495744 -13.0606117903695 -8.03584917945183 14.1408480279733 21.1046926506783 -21.587989746597 8.08821561284589 -0.920825206180238 -0.101799408235085
"74" 34.042001091364 -39.2116630658479 26.8594114430948 28.0781251319114 -16.0271072282965 10.2760005157789 23.8685824107926 -13.1175744139105 -8.92308429516482 12.8284534087281 21.317196301026 -20.9179352467492 8.09974160907893 -0.76630781626695 0.124862789681653
"75" 34.7047852471075 -38.7566652554264 26.7335372787575 26.2079284657646 -14.9545861664442 10.6621260738688 23.4059779869394 -12.8630344057844 -8.79464368450151 13.4549690214199 19.5081717192963 -20.0808580900329 8.47114135396415 -0.919591907341996 0.263242997003629
"76" 33.8973356943049 -38.3128340422066 26.3320837725608 25.7959230742877 -14.2264719161874 10.2522057416687 22.3909163329364 -11.7967642912742 -8.96995017478352 14.2023063703643 19.3376558950504 -21.1957801338179 9.93614723643152 -1.94441601531613 0.397088901188529
"77" 35.5029239386689 -42.9458015384465 33.0721622804153 21.8850356472786 -17.7637294222968 15.4962595558289 23.8468262555029 -13.6007825072521 -13.9436870159273 16.5207832325735 22.0597405130296 -19.6473317728771 6.35300308380338 -0.392409129912722 -0.000225717493626792
"78" 33.0890795843562 -38.2684260401281 26.9500037657749 26.7456121564246 -14.8609658084032 10.9361073351026 20.6660330994854 -10.7941756338163 -7.86668551488408 15.0411288150056 16.3336300910493 -20.2343958990195 10.4415568719044 -2.25979680554719 0.392449412225137
"79" 34.363359569071 -39.282775322683 26.8441687838753 26.7153037114451 -14.7957281727891 9.63041308984007 23.5998845859728 -10.5085111440117 -11.371010173765 15.0217387453182 16.8135583598173 -17.1443124193273 7.63826678062044 -1.37954130283597 0.322148061625091
"80" 33.6517206481035 -38.8063182923098 27.0121968185028 25.4124147187793 -12.4012867506442 7.84240255991435 23.2256777910254 -10.9324921032131 -10.0429211223408 15.4063094855898 16.663314437725 -17.4763278973748 8.37717549868722 -1.49690064754852 0.570497204303499
"81" 32.1915519021204 -38.8889715132657 29.654645235788 22.9235555702051 -11.0853936883662 8.12633120379069 23.3989184658048 -11.2206915268793 -10.3251029157124 15.743341553797 16.9099291235563 -19.5312818848058 9.32340827776521 -1.23839133365151 0.259291054753316
"82" 33.5469632841372 -41.1026880714516 32.5774207083545 21.8893048163593 -13.6426915506227 7.45711205116817 26.5285974916009 -12.7745390450406 -12.0229737501797 16.0960267606211 18.932289050646 -18.9846571428972 7.27131236944359 -0.750827081004001 -0.196072656026538
"83" 33.935056546208 -41.0715860409791 32.2791345019114 22.3006898790472 -15.5729195307522 9.31997090830317 27.0224058975529 -11.3811095826388 -13.7508523050246 14.5339381614764 22.1217607983153 -20.4796685865319 8.18651116505379 -0.771602570968318 -0.0421542371609648
"84" 35.3018103159492 -42.0251008048817 30.5974508112881 23.7946739540124 -12.2708107693736 7.28462829465962 22.4704629618763 -11.2571782774459 -9.27046163911347 15.7478022885144 17.7465908415426 -22.9811156459522 12.6284382283868 -2.28542464631818 0.262835737352836
"85" 35.0023334321791 -42.630352082062 32.4750250384706 22.8228089639448 -13.0034036161437 8.20059433434986 25.7040273961088 -13.4991589268032 -10.4530760439788 17.200613733341 18.642299999203 -22.4723396365579 10.1777918893393 -1.55891037134371 0.0816150337038475
"86" 36.4510043629494 -44.3001360946675 33.6108999563294 22.546211072834 -15.1954384411643 9.90302379476204 26.3196118196173 -14.0754592933585 -11.023111745576 17.5290491915658 18.595127430244 -21.724558839314 9.26067676290361 -0.836008182286567 0.129370058191199
"87" 35.2480256680825 -44.061794370509 34.9409521915719 21.6097160644651 -15.6403396220013 10.3354209999998 27.4283579370222 -14.6273556140419 -12.1593209600028 18.6257191996801 19.5447707941932 -23.3337563186662 10.609617251268 -2.07890154181864 0.324716675997565
"88" 36.0439568610483 -42.0252242301074 31.0316286631601 22.1809901415652 -12.0058761383699 8.54208292823409 23.1076497216298 -10.861564797722 -11.3669818269089 17.722554853187 18.0374737085712 -24.4431375253712 12.8495414138392 -2.55834697930712 0.22103233545802
"89" 35.6504294032737 -40.9865053031939 29.7979501157067 23.1173938313706 -12.6890998030584 9.73258202281082 23.6223534652364 -12.0896860827498 -11.1591533081244 16.9437630130055 18.7309188690263 -25.5332510735115 13.8356875804823 -2.11303668945887 0.181176417339211
"90" 34.8792980613423 -41.9296451762614 32.1181022448206 23.0484706252333 -14.5760764933708 10.9147832181749 26.3894826746217 -15.633831647671 -11.9906727456121 19.0865977603124 21.0045604287792 -26.1719731094826 11.7556559640109 -1.50742954987166 0.00801994606004511
"91" 33.8567397999071 -40.9452484231894 31.6631611932718 22.2214567080485 -13.5017810792597 9.51447595577987 24.9928877381144 -14.9927092625867 -11.120188282482 18.6916701244725 20.6483678183599 -26.4462097469941 11.9030392945113 -1.33617848930488 0.0349474705862266
"92" 36.1048334024267 -42.3957450012598 30.8715692599167 23.876459579541 -14.312022996979 10.3723221171598 25.673621574335 -13.1381743782976 -13.7772022751282 19.3471375205293 20.1438880280015 -26.6049573513003 13.568025009658 -2.29316658676619 0.322768417091458
"93" 34.8303042386534 -41.591549829854 31.131107063727 22.403850847434 -14.5184238043502 10.9733648888086 25.2009625576455 -14.2886635598704 -13.3036769207419 19.1201740343493 21.2120026501474 -26.5149072751357 12.8820452333697 -2.03912951975494 0.309428347760837
"94" 33.6287083922117 -40.3360080381316 31.1464911685886 22.161492702168 -15.1228418028532 11.4910403594749 26.7372129082023 -15.4688875684141 -13.5404334760627 18.5230666622806 21.8920153256224 -26.2680695016843 12.1640202123757 -1.33280031207362 0.20617169819306
"95" 32.6585426948308 -39.4906151641129 30.6449465305085 23.59197754809 -17.0594815181727 12.3843768866255 27.4867755292046 -17.190192009399 -10.950860690669 18.2482630471978 21.1472210898876 -27.4222271004641 14.1903750020691 -3.03873685155201 0.330115943197112
"96" 33.1208353595146 -39.7531489231196 31.0768801879571 23.9748873611334 -17.4523912647164 11.3354090940878 28.6999841642526 -17.9788122764864 -11.4840373221873 19.1293127045563 20.5329182992903 -27.2693210251695 14.1996876447253 -2.6772472600222 0.164991628592043
"97" 33.7570974466658 -40.3900808303018 29.3798540432384 25.0154803284975 -16.104865007757 9.47157688295101 28.0404815811357 -17.3133731332987 -10.6022014501301 18.4480555962845 20.4039061690395 -26.7088704750553 13.6276684985931 -2.63425555924391 0.199176202607589
"98" 34.8794606721881 -41.1723388310189 29.9946755543345 24.3051519642062 -15.6729159465675 9.77824542833824 28.2473980389754 -17.08756440559 -11.0652494851347 18.8331467037245 20.1489787708637 -26.9160853079105 13.5585858270621 -1.97033249257757 0.305366610105805
"99" 33.881726309813 -40.6046085420834 30.4912240626306 23.7636602941199 -15.5005632104176 10.1399952170378 27.5707877919344 -16.1916676646315 -11.4380758084493 17.9909882225671 20.8274446005464 -26.3286369234363 12.6464848053033 -2.35516618749795 0.39991514879283
"100" 34.0423599056622 -39.913501064531 28.825993209384 24.9286597779182 -14.2783356442257 10.4944561714094 24.5980391465871 -15.0292950615291 -9.89939490621138 17.3051297429898 20.8059836449118 -26.3392076021332 12.3560272215715 -1.96462259594516 0.134638934693358
"101" 34.5640065750451 -40.1099397830557 28.525827676187 26.1661084827073 -16.1236618597083 10.9503013387859 23.4313358469849 -13.9901570110311 -9.08097969523168 16.7610709458199 19.1417721388389 -25.5861291321144 13.4271866529002 -2.57232434723846 0.176736841266581
"102" 35.520232486647 -42.2552255802355 30.6434563286865 24.9470978513415 -16.5535735008753 12.6642452853922 23.2428492107429 -13.8287197727815 -11.2513904330309 17.1682874870063 20.5917730585724 -26.323095687649 13.480192607689 -2.33116891822036 0.20039456275236
"103" 37.0157026700233 -44.1165299623193 32.5727770866454 24.2751807960304 -18.6762980444367 17.0063595960363 21.8411366303748 -14.0022799112378 -12.1719233498363 18.4472999721849 21.676649941704 -27.7894995801084 13.604038993271 -2.59567220321972 -0.0237820825376235
"104" 37.1238755936561 -43.6716858264221 32.2434866158742 24.2589281882426 -18.574581899042 16.9723573482175 20.3938161755475 -11.9863396189988 -12.8792125610305 17.9972840560946 20.5349836521292 -25.2895050961978 12.256151801875 -1.57098886503328 -0.0878560203185176
"105" 37.7323794791653 -43.5099852415274 28.4745514639665 27.7745196492387 -17.4348017277534 14.0665356526561 18.6631500514081 -10.1573081273417 -8.86055877560256 15.9606609154057 16.2496226284518 -22.6701463899188 12.8093801626944 -2.45431663117439 0.183657600727046
