"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]"
"1" 2.10238072941634 -0.501394668130734 3.18610284927064 0.494278959023269
"2" 2.67112977004919 10.9643937882089 0.529329106152965 -0.182727711511551
"3" 1.48437953056215 13.729705477364 -2.07335415316015 0.941775797743778
"4" 1.46136847715933 14.0780973294348 -2.12782880123382 0.55141977106365
"5" 1.64485622444187 13.4609221011549 -1.61304330698099 0.480833706450877
"6" 1.4426676859246 13.5625830780286 -1.43397232071879 0.300923261825805
"7" 1.23296442197356 14.1536232011998 -2.12794279693882 0.626621087375298
"8" 1.26493125346547 13.9763762527054 -2.02848811930825 0.683559358499178
"9" 1.28332950111764 14.0795632123263 -1.90315593704597 0.603861450861193
"10" 1.2516916878962 14.5661243138867 -2.60686255543103 0.899728776530386
"11" 1.32614754691024 13.9643867662501 -1.91221286385122 0.504965084448833
"12" 1.41190014486816 14.1620323831317 -2.18441102686367 0.56987529907144
"13" 1.15106073841138 14.117069259079 -1.94111083325249 0.483883448605462
"14" 1.38930634299026 14.3487572095809 -2.53923657041393 0.636745041901099
"15" 1.52551074123435 13.9108665123704 -2.08752376979014 0.481513903600163
"16" 1.45393307153397 14.3933533480163 -2.31838157957684 0.586105804062144
"17" 1.40555539470505 14.0342106601424 -2.0330797095792 0.674163011031668
"18" 1.10964080813864 14.3647176683528 -2.33776360587364 0.618201140615665
"19" 1.25018194727489 14.7027720984774 -2.75706844024581 0.845407298039583
"20" 1.48424387140581 13.4924153542366 -1.5932677119246 0.375785060100079
"21" 1.39201819941465 13.4680059860198 -1.37045383869269 0.476845459595153
"22" 1.33070800646858 14.1865572377724 -1.9030392013468 0.56648021594097
"23" 1.55701833831778 13.8625903207824 -1.83770803081228 0.472140789929756
"24" 1.39633611065503 13.9021275166623 -1.49781897346829 0.43229008125489
"25" 1.58834993998173 13.8063404751902 -1.96752189631515 0.714627810472635
"26" 1.03519714127605 14.3170876830673 -2.68871762338163 0.927606072436099
"27" 1.44240769974614 13.9799605967606 -2.10356343547061 0.705567967660804
"28" 1.60850978393156 14.2115245913116 -2.0141621637641 0.440677464213356
"29" 1.48753657733202 14.2710583630155 -2.29094803076402 0.63304475566122
"30" 1.3065661360978 14.3886454853574 -2.35280453340991 0.647638503173523
"31" 1.53625587523996 14.1607201285312 -2.04572807485692 0.767948226794403
"32" 1.4237154150205 13.9390867232084 -1.96836548070981 0.511953174166058
"33" 1.33110583075415 14.1686628470212 -2.09163873358069 0.552308797739519
"34" 1.47220923123149 14.2653689327895 -2.18531287847868 0.717527540699317
"35" 1.18825086048369 14.7619057075009 -2.47249964944626 0.848845546004955
"36" 1.02849679182558 14.4325411919894 -2.05771004898828 0.758303908294277
"37" 1.43600777764032 13.7533855617246 -1.91912414644393 0.751655459934771
"38" 1.31216616936369 14.0157358373009 -2.14069181639623 0.504693438732538
"39" 1.57726212855039 13.8349499369287 -1.75941049115131 0.646969694282484
"40" 1.88103602796223 13.1191825651073 -1.22994236155076 0.329037921713143
"41" 1.59178855829053 13.4834759818384 -1.78181271680354 0.548259319245167
"42" 1.12698554896872 14.684631078024 -2.2627105936461 0.729359931364728
"43" 1.36374056359101 14.0111600103089 -2.15991603333759 0.625348564938036
"44" 1.69521855163527 13.5319910210547 -1.85102584399843 0.672108197385093
"45" 1.3046138056656 14.0386012295096 -2.17052274849267 0.576925189779007
"46" 1.42814045259518 14.1852001472339 -2.03693169125877 0.696541430766898
"47" 1.3158917813423 14.1034287113155 -2.04240118729237 0.532341092667023
"48" 1.29336423181828 14.3556325776506 -2.65003774223187 0.720124815162611
"49" 1.22769408592882 14.2268935213988 -2.21382758460745 0.506369774699617
"50" 1.37161591223189 14.0494040187266 -2.20885740048331 0.622474223261542
"51" 1.52946358774121 13.6216846529322 -1.83994817095535 0.571266983481907
"52" 1.16134583604985 14.5560285859519 -2.43037201944295 0.797463016285968
"53" 1.33085933365351 13.6606155101263 -1.73096724542943 0.57684806356876
"54" 1.53385669774248 13.9353484269256 -2.42070893153999 0.775303721574428
"55" 1.34243173638567 14.219495848369 -2.11166957960657 0.678962293565635
"56" 1.12883978206009 14.7601551299032 -2.65495760967077 0.733177908948668
"57" 0.835750024476898 14.6904285507988 -2.34094064173858 0.856070430371842
"58" 1.19092618627144 14.3165904218757 -2.00685400070029 0.649581372317683
"59" 1.6078115459258 13.2327662455198 -1.41778746964244 0.419110705572704
"60" 1.62407148191189 13.7776891984386 -1.78659887251918 0.545624947910665
"61" 1.24664293353894 14.3381737103167 -1.90025406337824 0.549102033117644
"62" 1.30257640390088 14.2294068868601 -2.45120878754845 0.738296542128091
"63" 1.70656338847924 13.619016535904 -1.82537837447285 0.624230716794459
"64" 1.43488373215062 14.193412714598 -2.02645284285861 0.697349000319183
"65" 1.32592093042339 14.2228189707775 -2.49813480387675 0.823178966766637
"66" 1.38900937820083 14.1260571995031 -2.14095113779532 0.851144362364745
"67" 1.30256292017836 14.368372843448 -2.88717360457357 0.944479725854643
"68" 1.00894496476816 14.7666603509168 -2.4917354681615 0.836015611457419
"69" 1.39122708606192 14.2308113646665 -2.39627221495458 0.792019467971947
"70" 1.37265691320949 14.019812707115 -2.25858136084805 0.600479118157741
"71" 1.2934755587057 13.9291192558817 -1.82506282914336 0.35061434469804
"72" 0.804124775561852 14.583339439355 -2.15480666735262 0.530929907260162
"73" 1.00121069611927 14.3289448643706 -1.89690531567093 0.494125791654289
"74" 1.3176771555087 14.005855259447 -1.6927103390594 0.728197966554811
"75" 1.45857314780041 13.7656927676969 -1.8182511998776 0.504674142792449
"76" 1.36206946816531 13.9687787110104 -1.95678312564352 0.566634194760957
"77" 1.19018173374535 14.1918066345471 -1.97055013057604 0.584299326626102
"78" 1.51003708426185 14.2698510374954 -2.39968865753272 0.659618203710083
"79" 1.34696395434926 14.8522015597132 -2.56529762293347 0.483809864548957
"80" 1.22806962214944 14.5489825207148 -2.04191998665301 0.655062441238974
"81" 1.22140633157405 14.515094439227 -2.18797392885104 0.626230709869217
"82" 1.62328832520632 13.4879819961396 -1.8153454619168 0.509253273655218
"83" 1.20034961180266 14.1261237596674 -2.00108322515144 0.693122562115362
"84" 1.34571152496071 14.529716619185 -2.54014442098502 0.83607350955768
"85" 1.59385469948346 14.0074705803859 -2.09165694247543 0.865896192374021
"86" 1.78201899081877 13.3448708973827 -1.51666240728892 0.44495262020645
"87" 1.65539306723032 13.2964636847107 -1.47675216134877 0.384752214754019
"88" 1.324790681465 14.6318422489744 -2.35323217453381 0.776775754448957
"89" 1.29291727442793 14.0625450079787 -1.9112825475206 0.768603681441233
"90" 1.22435037163363 14.0987110738799 -1.79835831403219 0.598732318700309
"91" 1.55011935874467 13.6942773488194 -2.02937412516144 0.620523315091607
"92" 1.15669480416809 14.2210249046007 -1.98133588612706 0.624525138633149
"93" 1.53303153792607 13.6227912977994 -1.51780311053812 0.477278501087067
"94" 1.63394529161753 13.9749506478988 -1.72767393850617 0.437566856469514
"95" 1.19158996358213 14.6102416236255 -2.5347640538737 0.884821174881889
"96" 1.19988464456542 14.4371245967806 -2.21371631036297 0.535513232389307
"97" 1.23117322097571 14.4385802824444 -2.11813371420691 0.537758682082923
"98" 1.37055807101006 14.0336532663942 -2.24130180663345 0.65664343612426
"99" 1.62193201647041 13.9257000654648 -1.87119605775286 0.575342308382175
"100" 1.52466474229355 13.5617089896544 -1.69926343742184 0.640700975840614
"101" 1.15605155324535 14.496365744494 -2.3449219808568 0.710244142019347
"102" 1.27467370276502 14.1176867268635 -2.35886067791214 0.752429759955773
"103" 1.50351332706742 13.8540572685762 -1.81872151119423 0.628972908435247
"104" 1.51351135466895 14.0723527507024 -2.27370499837336 0.509427610171289
"105" 1.60532500613058 13.908092481024 -2.23858308026459 0.669575701887594
"106" 1.54601206068213 13.8141210339064 -1.73184608248973 0.372432857107644
"107" 1.57928236342901 13.6917632896012 -1.95217243393099 0.565201427190743
"108" 1.4947003585699 14.0315531542832 -2.10834640905095 0.745701570692453
"109" 1.68173025360685 13.9281803446842 -2.02316250488325 0.713075346243124
"110" 1.26008243235804 13.8870164958905 -1.92176203116618 0.548964434969442
"111" 1.2785560232095 14.4482307219361 -2.39617099171388 0.638517517391338
"112" 1.74388834517944 13.305371306352 -1.68273441771246 0.590980450772586
"113" 1.32933012147574 13.9700080063609 -2.08427037273302 0.642052146747927
"114" 1.16259388040212 14.4837145065244 -2.26117379450228 0.613700844253683
"115" 1.35048180699478 14.2439210509054 -2.46951882238276 0.709623637148888
"116" 1.56711339688655 14.0808866391349 -1.89286338607561 0.374385187851711
"117" 1.1262770441158 14.3781873892392 -2.05505034748745 0.537699137695556
"118" 1.41186843430684 14.374013214198 -1.93796621064333 0.586906746344173
"119" 1.34062656661919 14.1089100108459 -2.03239750680864 0.572398728380483
"120" 1.47742345967269 14.2082017951591 -1.97447422143574 0.573910477164118
"121" 1.60611915381173 13.5756466387801 -1.61697181310188 0.428220153278663
"122" 1.48794857892655 13.7554540917438 -1.97665040112979 0.587073991027302
"123" 1.35062010242364 14.0234358522992 -1.77247698658527 0.44302976893246
"124" 1.32294156770392 14.2555723745267 -2.5087372075133 0.84219191456234
"125" 1.23910573870327 14.2750182515675 -2.25381592263319 0.575850862224145
"126" 1.0811458799614 14.612064669665 -2.59367270599092 0.880398148900096
"127" 1.48566452902449 13.8493856762127 -1.733514940183 0.280864545527955
"128" 0.982295203421892 14.9612718427917 -3.07569340367665 0.687064243618969
"129" 1.4312909882057 14.0789979440878 -2.24005463152286 0.533337440396868
"130" 1.36249414987185 13.9919656807687 -2.5448233389294 0.840603473676518
"131" 1.31778529941765 14.4102681562703 -2.20596299201409 0.622066794392304
"132" 1.30888505148829 14.5062799109264 -2.53834803075383 0.764231610836905
"133" 1.33562461680577 14.4240432758461 -2.04636805042357 0.620412812314554
"134" 1.66303605129265 13.8196771091968 -1.71673841349415 0.522023057551279
"135" 1.65964183012222 13.7775950602478 -2.25247549289623 0.637714046987229
"136" 1.447802849548 14.1841412147685 -2.24888575973705 0.502876346181087
"137" 1.62470593834906 13.7532864438917 -1.67343320885864 0.290227445949521
"138" 1.35492694906553 13.5467795341368 -1.47401886953819 0.625658743329397
"139" 1.27855294348236 13.9712680874766 -2.19377384481451 0.650012492050114
"140" 1.42906864499874 13.9006361596125 -1.68768402914433 0.400594799542485
"141" 1.36317595521764 14.0070821045539 -2.04179875410524 0.631739155450607
"142" 1.39435869401139 14.2941982365911 -2.36075460959624 0.682657287325723
"143" 1.16440277836165 14.2965225359158 -2.44498273640229 0.776643991789536
"144" 1.19348926867054 14.3281789814675 -2.2576296519065 0.787191693414088
"145" 1.07543167298274 14.0972367185729 -1.91003017655921 0.654006999812179
"146" 1.11817043069185 14.5103543724331 -2.23589859254951 0.685480679112378
"147" 1.59210816417098 13.82814449711 -1.9027005153567 0.514569172376632
"148" 1.52708571231935 13.7351405778408 -1.67800636503189 0.468485581869429
"149" 1.49051224462584 13.6664410046347 -1.52642733471276 0.666169204122815
"150" 1.36415449191609 13.9201437159184 -1.92867766774384 0.488775963428188
"151" 1.46618637054813 13.7769923714804 -1.72350930685233 0.61983381244003
"152" 1.5177154122969 13.9001359669719 -1.93973479389729 0.531183655547509
"153" 1.44415610711564 13.9037615438479 -2.24571395168207 0.746097443747904
"154" 1.57157111561163 13.5790436316463 -1.5672353669386 0.497960953790495
"155" 1.49759566803968 13.772668198479 -1.67318529291722 0.312908473763874
"156" 1.33487235562487 14.2208934551296 -2.09088449529719 0.558669562270948
"157" 1.4573371600142 14.0900609067806 -2.30082716423811 0.707584643125207
"158" 1.59850541490691 13.2139403795755 -1.33049195616878 0.377340606917709
"159" 1.31213197777203 14.2783242183733 -2.2154014584014 0.609152294444631
"160" 1.34150593287388 13.7967319016585 -2.33794209126083 0.86003139405227
"161" 1.5441466130396 13.929725079379 -1.68668306123858 0.61028214439115
"162" 1.53476448984196 13.7202351661222 -1.91530594182902 0.559561956318071
"163" 1.41265270915307 13.5996157999828 -1.82777601632984 0.680828781541134
"164" 1.47644669102016 13.792316513185 -1.97882312885563 0.737830163837973
"165" 1.45762750075849 13.74830305537 -1.4236673389481 0.443774322893234
"166" 1.2433835378175 14.2818059407742 -2.44235758251968 0.48436925398027
"167" 1.57067509194479 14.0828467611582 -2.00631902529526 0.608884767233738
"168" 0.938131138249022 15.0579731886027 -2.92409655681064 0.947411622893811
"169" 1.19845272813273 14.5506112205785 -2.3668463535847 0.745249033947632
"170" 1.33329682964326 13.8842667918819 -1.52276825454399 0.381050411734774
"171" 1.51539607477574 13.7171168627962 -1.92806336889007 0.531477162348088
"172" 1.4717180230215 14.0749528039156 -2.19394212427098 0.685949920599739
"173" 1.63636915451649 14.2846578316774 -2.31282240919988 0.641935309719393
"174" 1.1152151295076 14.3977526621708 -2.18984723505191 0.631979598175506
"175" 1.53849662584987 14.2511880238247 -2.34731961067211 0.607468835678144
"176" 1.48461028775332 13.9955112303955 -2.16628359374109 0.70270173229927
"177" 1.77211137126104 13.5116755234812 -1.61318399752541 0.432818313822223
"178" 1.20630833571278 14.2507412322193 -2.23459011844546 0.450386299572253
"179" 1.44329687590701 13.8497977510672 -2.04049135316485 0.618325498157572
"180" 1.0399331268085 14.5968018868442 -2.48441302587943 0.667337317514375
"181" 1.15532057241208 14.9344286308817 -2.76089809425449 0.731852627053635
"182" 1.38837801153181 14.3070764759096 -2.1989409568849 0.616526490014316
"183" 1.74287150578511 13.5623063546087 -1.73285742371798 0.70808443064162
"184" 1.16827043529198 14.430980167776 -2.13173307635378 0.616464253895496
"185" 1.19781448710503 14.6499968434887 -2.39263552412862 0.592626412891325
"186" 1.36830384074204 14.1482152033294 -2.0890527803769 0.5791942711092
"187" 1.59312224330697 13.8482930577917 -1.93888435327588 0.497007754003923
"188" 1.57245798983461 13.7193484664705 -1.79184206609067 0.590687620245456
"189" 1.33140068871324 13.9566125666734 -1.90529377452702 0.433267643462034
"190" 1.32044092765967 14.0728355433311 -1.82373974482124 0.441424560345692
"191" 1.42267472099948 14.2860577795458 -2.3822756133323 0.632598283746373
"192" 1.48099608300131 14.4148082308287 -2.13888116519624 0.628425955221092
"193" 1.19168020730729 14.4322202665843 -2.30151693981216 0.745199327261197
"194" 1.51649988203042 13.866901548894 -1.66015039713677 0.403293420955015
"195" 1.18462532589426 14.0892451431334 -1.9598744391893 0.69578661163489
"196" 1.24571861071743 14.5342471401149 -2.44535997088201 0.700582395723888
"197" 1.10887731874975 14.1407607871085 -1.69777959514991 0.447551616165264
"198" 1.55425623541152 13.6025345533781 -1.84141101906791 0.666221756346836
"199" 1.03198928067048 14.4617006016979 -2.539578030084 0.690812250499502
"200" 1.61647351956226 13.6379358707524 -1.58235504350935 0.388051826383498
"201" 1.53037097496594 13.6672183859662 -1.76110851258926 0.56769660407086
"202" 1.69764910564212 13.948282913423 -2.14697331484235 0.869266750561718
"203" 1.4555660971737 13.6588341696329 -1.61683250766745 0.672733550347069
"204" 1.37596002782494 14.2078086960209 -2.34502902869895 0.518485773672443
"205" 1.44328435453302 13.8541787500588 -2.0523660385256 0.649657547738372
"206" 1.56770565050317 13.4629620703553 -1.53772964645211 0.651906316207694
"207" 1.36934981779814 13.9841421663498 -2.10476480080423 0.781177608910559
"208" 1.55376186251314 14.0870321834543 -2.36457428801162 0.758824010083838
"209" 1.64190515488696 13.897882908286 -2.3248517005102 0.903245522838569
"210" 1.3489058743827 14.185011857344 -2.21938377982868 0.594138262317517
"211" 1.19154493160402 14.3226761680571 -2.1193304781297 0.437106536049014
"212" 1.26808721835013 14.3585107656169 -2.35394114175782 0.761571118757612
"213" 1.23390250405878 14.7199304105625 -2.46926604564611 0.639498003905495
"214" 1.46288769327845 14.0480420124424 -2.20518216815278 0.747692265081137
"215" 1.43190895353563 14.3970898333528 -2.20972491488802 0.587748923273397
"216" 1.24615670437581 14.731897139627 -2.46699314519021 0.670276281509402
"217" 1.53957480606152 14.2495014122862 -2.31798134605843 0.750243725843564
"218" 1.66817516907059 14.1772741992975 -2.25901450708938 0.490988572580692
"219" 1.57655165756805 13.6880745447089 -1.80882030142412 0.607488436055098
"220" 1.50449872287839 13.6349656523438 -1.91772501221417 0.722336602538419
"221" 1.39421176709648 14.1312041348589 -2.13180797043692 0.709899267298737
"222" 1.58724465315372 13.9177431844243 -2.13098415632133 0.65233777371993
"223" 1.32128657807211 14.2262207646846 -2.1733320010888 0.490319976416331
