"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]"
"54" 2.53495300550812 10.3053227537609 0.902347034317478 1.23662475585797
"55" 2.46661534976025 10.3856232623095 1.25730001824563 1.23951705432345
"56" 2.24802228019015 10.2580536678405 1.03738881220206 1.16631761333087
"57" 2.53306394771545 10.219365860712 0.917485549013281 1.12807790917132
"58" 2.46881459303396 10.8684030723716 0.773101491776204 0.969719180536336
"59" 2.26692147826605 11.6078364380533 0.383860770569969 0.973922417898011
"60" 2.39175054713428 11.037474753899 0.434104741719884 1.20436304026723
"61" 2.25563576158756 10.8058649716511 1.04075951628233 1.23103491926098
"62" 2.28476155401765 10.4679682864543 1.03349893963142 1.57563443091832
"63" 2.71910545467722 9.86238753733972 1.29995591453286 1.0588098680822
"64" 2.44786468657623 11.1554110822169 0.142745174393228 1.287798977551
"65" 2.50279039128426 10.994473400513 0.6783248183958 1.32666496159244
"66" 2.0293287107536 10.8251607123868 0.352891421684732 1.37149103170845
"67" 2.19096531776751 10.6277096868603 0.860065545248842 1.23584637913078
"68" 2.15324111165497 11.2074776386183 0.581182237459903 1.48436806775024
"69" 2.52302245885394 11.2061606789464 0.637766320051766 1.00123883420069
"70" 2.64926629260978 10.5335251734992 1.07436709025971 1.05482013905885
"71" 2.1794685991936 11.0865421563407 0.454542897324438 1.28232981918844
"72" 2.4637712099236 10.3710945735565 1.09982676683127 1.24743641161473
"73" 2.18180702809991 11.1377942365945 0.433300910131702 1.42599419333712
"74" 2.25905040552695 11.5487945496699 -0.38447690807615 1.42142949733
"75" 2.5944902755643 10.6239220850595 0.451447847182715 1.50729804107755
"76" 2.25932585851913 10.7756555733101 0.863308231661666 1.37889563459797
"77" 2.42512514905698 10.6765192531821 1.07447808256369 1.15741333642581
"78" 2.51876168831684 10.9507447520594 0.555432979671958 1.06985802688476
"79" 2.2699608889214 10.5585293778248 0.468317096633173 1.4125149086089
"80" 2.44596490366686 10.8752561547891 0.839673055241836 1.22715733762849
"81" 2.28283047536842 10.9427395822821 0.669766276997322 1.33732613600463
"82" 2.3663455283392 10.6615800386803 0.536061218119973 1.25364562183361
"83" 2.43360644424208 10.8490787501858 0.841876267373565 1.27882906914363
"84" 2.01497813049953 10.980390295563 0.694524360942731 1.11799746767747
"85" 2.54424062583996 10.8604209077461 0.746712885226577 1.16714200980118
"86" 2.00181093207713 11.1307525928873 0.657734633618074 1.2379968196308
"87" 2.08966222655324 11.2760290133391 0.337984437934569 1.35352251187746
"88" 2.31550827133394 11.1010985092572 0.418677943935043 1.25463138038438
"89" 2.41742561525119 10.5583094258496 1.073893776327 0.83832696571726
"90" 2.22968656993555 10.9324451827279 1.08192146725352 1.2433864304856
"91" 2.28118040682309 10.8434652696473 0.745782592861309 0.913235605478087
"92" 2.2358651070408 11.0254831972764 0.540840413032737 1.43280376636175
"93" 2.30698031010941 10.0119188554616 1.21117599134746 1.40353677483844
"94" 2.525459325828 10.7625724244952 0.82898115329335 1.36915050077192
"95" 2.42146636386442 11.1909354311531 0.136756357975929 1.31669910806737
"96" 2.18440504144138 11.7953884983415 -0.0252467176508341 1.42616809591475
"97" 2.44290863335369 10.8058345112873 0.489333691027697 1.27536579759439
"98" 2.47681361657005 10.2650343003144 0.931645236093585 1.18972962404162
"99" 2.16242690963232 11.1454138007272 0.884332352533014 1.14311740772723
"100" 2.1682175020459 11.3721991223294 -0.0944424289511636 1.36671539735186
"101" 2.35962693026075 11.023036969415 0.802613191541799 1.34521902621622
"102" 2.40038877992819 11.1593109460055 0.326841821264996 1.23730318546789
"103" 2.03810683985306 11.5042821330507 0.196864811380171 1.33888890620362
"104" 2.25529376020007 10.4097344038033 1.02555426010718 1.2722178821591
"105" 2.3947324563182 10.5602136668656 0.744521869338927 1.16088667953072
"106" 2.03051697995596 10.8522179632497 0.363681362889913 1.31203282003731
"107" 1.66301438872002 11.7036953881459 0.158972612314262 1.38735174110061
"108" 2.22027670595973 11.3455785676895 0.308694574617632 1.12840495446248
"109" 2.61948804054326 10.6064485822865 0.709620013451055 1.21540873141512
"110" 2.39266148113843 11.3912831559682 0.519685351204886 1.15336474762165
"111" 2.81362382707483 9.81756861877376 1.18363877700646 1.02732591756455
"112" 1.97203872915395 11.6523884914664 0.21507052951794 1.30804770205204
"113" 1.80510632407574 11.7516705865779 0.371663491969789 1.44139748245793
"114" 2.5080521880348 10.6482276929906 0.615415203762135 1.09976594630337
"115" 2.84692303674189 9.74063867355612 1.67656251055305 1.05087984650666
"116" 2.23834836785925 10.2815977893694 1.32623054598807 1.15937940712842
"117" 2.13844150950047 10.420744772881 0.651389080325234 1.4874454106509
"118" 2.37833079726041 11.0228263715555 0.347136411528946 1.13892671458426
"119" 2.52926481197308 10.5065735063764 0.814529631352946 1.32916164314927
"120" 2.11027461074886 10.7247004351944 0.768274707627915 1.1874512195923
"121" 2.28930317963691 11.7438781324079 -0.0584136380441431 1.35242675713643
"122" 2.24998161845779 11.2421861248257 0.288698988203979 1.30461561807884
"123" 2.78121819576072 10.375008852988 0.984801846303124 1.27121052537025
"124" 2.28712705599619 10.780027930851 0.579663240299151 1.10946732769384
"125" 2.2768416329884 11.0287798857382 0.640398190065575 1.23763427010652
"126" 2.51655175036694 10.0595512633626 1.23215437357295 1.03163719852947
"127" 2.51655196478486 10.6406595218022 0.97577604343935 1.12912262809929
"128" 2.48615202432083 9.90537277830753 1.34095838343361 1.1203292484104
"129" 2.50667239757774 10.1283948564126 1.47158242710142 1.11514811248853
"130" 2.42397152604978 10.2648246838164 1.10719773726899 1.14130517372704
"131" 2.48086024241729 10.6778325017368 0.865897392528136 1.29858294455946
"132" 2.60995618115873 10.7167457708309 0.672738669265429 1.34237569143761
"133" 2.29842314910302 10.4000906111057 0.428316436213219 1.53943132470183
"134" 2.41221130406026 10.470544810173 1.26418023592826 1.28205368454967
"135" 2.076727677421 11.0431366109278 0.502027894670156 1.19425929025481
"136" 2.2817545417204 11.1032326409238 0.356061747487724 1.26238287440502
"137" 2.72562895111258 10.2904755115346 1.11837503844053 1.06036254696774
"138" 2.09883799584049 11.0883346685095 0.757983585527605 1.26859420020204
"139" 2.27013175629615 10.8451875271866 0.297627483422996 1.41182512461836
"140" 2.20949471513671 11.2388424997863 0.111555505692599 1.30996604433351
"141" 2.44691640629309 10.8832447777611 0.559858507396886 1.16201787263877
"142" 2.44072642859552 10.9573924315614 0.129643921789268 1.59268248414003
"143" 2.67989266612236 9.93795561720123 1.16372780358787 1.11944300554079
"144" 2.05652332983327 10.7216753590372 0.877326583512608 1.32426471166787
"145" 2.46160685755355 10.7734744228167 0.466870208528381 1.33288590481744
"146" 2.66304297434479 10.5029020637465 0.826339963003699 1.34540561355252
"147" 2.09034126081025 10.9380833959401 1.03573528425334 1.10531873331375
"148" 2.13559298713773 10.6849050628077 0.858311434607047 1.3085944819795
"149" 1.95366831143384 11.2731176650318 0.453678991118427 0.979928371749401
"150" 2.44244118303793 10.794829998329 0.588893287962771 1.41590293607217
"151" 1.823780323407 11.4937247787507 0.187134894274153 1.38890546937782
"152" 2.37774381409471 10.865416932781 0.494784019597264 1.39004067880792
"153" 2.4024374333904 10.8242775508046 0.627252198365202 1.16379899022756
"154" 2.54534881704086 10.9525593871747 0.396509391347068 1.36777444845504
"155" 2.41920914410282 10.6183872935392 0.904111180803674 1.1730125648581
"156" 2.4305829515629 10.7645239411872 0.8437780273908 1.21704993587729
"157" 2.34046791177598 10.9819695379199 0.318251787480472 1.50221552599864
"158" 2.48014656066464 10.4447053093163 0.888918094575478 1.27059783178783
"159" 2.49573856386374 10.5285426172941 0.985497503030683 1.25930433118628
"160" 2.39130326473025 10.523397450101 0.826544356465029 1.28565154725818
"161" 2.26554912631326 10.3096659956928 1.0122970320652 1.25138386488264
"162" 2.45684228465233 10.5855120103905 0.682535959329812 1.15960560998788
"163" 2.06619174207882 10.8605993912997 0.56529244644334 1.48867628139874
"164" 2.47050437344481 10.4011707701593 1.08489509639857 1.18363930198417
"165" 2.4231282493083 10.193548047017 0.972543266885162 1.0723779891986
"166" 2.03857891135713 10.8812615035611 0.639384380287594 1.17987497675154
"167" 2.23537615849324 11.7264890768617 0.197958406264357 1.23897177879653
"168" 2.22267723761827 10.9917742157433 0.504281929492703 1.30453687109771
"169" 2.1801963010597 10.8612036992299 0.706862513366954 1.22803501567731
"170" 2.29356504905913 10.5678090716106 1.04818138960873 1.00438646625897
"171" 2.43352663119447 10.8025587189787 1.114528717675 1.03549895763834
"172" 2.00766432599503 11.281692516535 0.244884266349648 1.3652115852541
"173" 2.25531922854922 11.1941254254785 0.306192555058473 1.37283963334538
"174" 2.14005260850553 10.9847243693947 0.500558809736934 1.35279134893873
"175" 2.1931051960402 11.1593899515763 0.614034022294818 1.28670797581661
"176" 2.57737047000761 10.4487652775451 0.878271966240488 1.17856600892168
"177" 2.43260496024264 10.7323535299048 0.641445890066318 1.25593153577095
"178" 2.47064713034841 9.98617473644257 1.36117660596315 1.16155479992311
"179" 2.54187487512112 10.4921560100644 0.835323488437163 1.22528141649277
"180" 2.27678705915434 10.9229156903341 0.859407776009283 1.21816348654861
"181" 2.67883109421453 10.4424394888168 1.04833882036995 1.03907456456428
"182" 2.48717004200643 10.1699073618967 0.987214462399568 1.31761041980655
"183" 2.42941706520005 10.9995058449507 0.58070441001172 1.21334794672218
"184" 1.91382091974633 11.3204204454918 0.179775957542166 1.44022230504075
"185" 2.09519399829753 11.2396334967377 0.3233381844568 1.27218158936358
"186" 2.2471810935673 10.8802233577193 0.344668223604583 1.37435893841744
"187" 2.55294538307073 10.6946506455495 0.84120608817537 1.350007958334
"188" 2.08218867333459 10.4294691453155 0.971944710660717 1.11621296437639
"189" 2.45803775153193 10.6948303079305 0.955167923734797 1.28210507331481
"190" 2.26194459407472 11.2421103491969 0.810713380196646 1.00893888678415
"191" 2.52036500287868 10.5327302872152 0.845375777043386 1.21532890660716
"192" 2.67927270865414 10.0392215961931 1.47189575859315 1.08964080409967
"193" 2.03236940692573 11.127772863775 0.538461983684677 1.31068987602121
"194" 2.59683303222643 10.5044938991915 0.888879360550041 1.37791770081878
"195" 2.75000943928675 10.1922232696677 0.626380258896039 1.52913351190123
"196" 2.22266862382616 10.6528762065749 1.12771506929229 1.20940384702111
"197" 2.11223906878547 11.0077054656318 0.729692181344424 1.43978567137738
"198" 2.43635080420978 10.505108970661 0.940991229739694 1.02357992445484
"199" 2.19347005502794 10.969314149756 0.770610807663563 1.27811039651656
"200" 2.13999304121709 11.6959092889605 0.410760819665883 1.43048419018463
"201" 2.34809364456358 10.760152340343 0.538252700931702 1.26203465722893
"202" 2.41034766751217 10.9802564717443 0.729263961409756 1.34599046064717
"203" 1.64393883311063 11.7871871027441 -0.0738617761478121 1.24597705982074
"204" 2.21971240925477 10.913710026634 0.878665348393509 1.10008734006468
"205" 2.2816260879122 10.6691492626596 0.875472323749155 1.34583621400308
"206" 2.39751467192665 11.0254614769736 0.510163579112842 1.28936196465139
"207" 2.51335895061673 10.5070491080871 0.908544324215772 1.2156793044411
"208" 2.36123095832798 10.8215639593136 0.674643788947221 1.29025382556069
"209" 2.41116243551029 10.5484363999723 1.2337768833157 0.715547710318349
"210" 2.40147576264106 10.8771873815691 0.428224670835612 1.4318238911365
"211" 2.3426810307915 10.1678125760036 1.32749702559602 1.1537393485124
"212" 2.52666705329309 10.8331887597952 0.651936721500709 1.43037407739204
"213" 1.86610212192824 11.1154485347339 0.788969807941601 1.01335158301595
"214" 2.38191713538511 10.6417219943803 0.693022887565719 1.18133961642398
"215" 2.15168406037082 11.3465793882053 0.211282640904015 1.33226162435901
"216" 2.2377502703169 11.0241635113847 0.629456367812563 1.22774847151226
"217" 2.29631316422541 11.0396856546036 0.252574382420081 1.11904620539157
"218" 2.41417579234083 10.911621758753 0.832412563509038 1.06576407490559
"219" 2.62449533600215 10.5100836608577 0.855557266142581 1.27144442601234
"220" 2.16476726075409 11.1108179804752 0.279007698164628 1.34311848814123
"221" 1.61711059649827 11.2425442147541 0.396098832847096 1.17324189193388
"222" 2.46556274478777 10.7105571209189 0.473094371690354 1.29121533781702
"223" 2.32459680033252 10.4015081122408 0.902130392393155 1.32595006797115
"224" 2.83461045207619 10.049315455137 1.47265869007482 0.995214854248405
"225" 2.53139720200178 10.5236636152938 1.15979889255035 1.005456438203
"226" 2.31251445898386 10.8801826368406 0.757436463934067 1.33689469169767
"227" 2.90508478856186 9.92818488273647 1.69781639955044 1.0579525712857
"228" 2.57194438945465 10.125383158015 1.25601305719142 1.03759258109414
"229" 2.60848123784777 10.0302381720184 1.04010720917001 1.00825920071596
"230" 2.50726741411742 10.3165963401294 1.21455354551758 1.32917042630985
"231" 2.84961599714062 9.98774227105169 1.32765729758812 1.11468396017568
"232" 2.43282520737787 10.3027316042208 1.11082066042422 1.05005381142999
"233" 2.21633779633555 10.6996782320507 0.750721081755622 1.27986080642061
"234" 2.29265051665309 10.9072372998844 0.833699336115739 1.24404010678102
"235" 2.3562127835911 10.9938033864975 0.709253441952638 1.02345493205767
"236" 2.10083725251344 11.4269582709683 0.130453886983627 1.21931257662555
"237" 2.40221893646311 10.7800504070643 0.48408914078957 1.14284177070508
"238" 2.32898146231685 10.6296197134167 0.661200698137321 1.42472951177126
"239" 2.66453005274699 10.2786530877541 1.13048228425314 1.17347887714683
"240" 2.47164325836474 10.9707019985034 0.62345782976026 1.44330416043436
"241" 2.6126834860847 10.8435579991941 0.447244168501149 1.15478954360675
"242" 2.342142571892 10.9087549623421 0.418927600292498 1.27722224458919
"243" 2.26280217469734 11.0362916668809 0.714343111455982 0.988732812043679
"244" 1.77013277725992 11.8861656473852 -0.0874475642059244 1.47938059842864
"245" 2.3370347912317 10.6617421161001 1.07304357520574 1.21816508431107
"246" 2.17831004679917 10.4913731884824 1.14730804237401 1.18612602361056
"247" 2.20174768156323 10.6265697937227 0.500349466665245 1.29389215135241
"248" 2.49451245554854 10.6637588791149 0.636858853079749 1.46525146527652
"249" 1.92191118029569 11.6311086532737 -0.0522220572642986 1.53486127779538
"250" 2.2567336602091 11.3234007527852 0.289094071633284 1.28950954655627
"251" 2.40984004624028 10.8115952071293 0.339966575423419 1.33985689795077
"252" 2.1870707365381 11.0838883837933 0.191317799002295 1.3959004294808
"253" 2.19853415214695 11.2230542816362 0.141095655270477 1.4977332024173
"254" 2.4986966596514 10.6325550466565 0.872857983051691 1.17550536914144
"255" 2.44623034424375 10.7305514488779 0.706089139552885 1.24364380960148
"256" 2.36320789596088 11.6266936138296 -0.0305612633587142 1.42229114290838
"257" 2.21667957641979 10.7270287827465 0.685325403673794 1.34108166934754
"258" 2.38613270202745 10.4180213983084 0.994493448554195 1.17534655810036
"259" 2.36118683232542 10.5050466646701 0.825128196631447 1.21829130147535
"260" 2.63029152236746 10.5077196206788 1.08542764911461 0.891133456326903
"261" 2.48804825043671 10.2925072420381 0.682807121732635 1.37931980331533
"262" 2.5075709824887 11.0858850272851 0.421951111260561 1.35354385469946
"263" 2.7917340069963 10.4773672248411 0.756414501001668 1.27481804852579
"264" 2.09310930656394 10.8866782297777 0.632433422305259 1.31132799203197
"265" 2.38838066007409 10.7856860447867 0.47783361326469 1.10480160491256
"266" 2.38865004832679 11.0377798416 0.512567095925947 1.1508380853754
"267" 2.0707932259907 11.3720111539462 0.409039595431496 1.20837428375004
"268" 2.33657074682711 10.1993937911559 1.0148852688765 1.12958577679278
"269" 2.30762369613215 10.7305280272769 1.01186869650317 0.937223921614175
"270" 2.0641926518641 10.399039741525 1.01717394958089 1.18552195573418
"271" 2.6429876546536 10.3691292505504 1.05748589152829 1.21716502690719
"272" 2.34149372242356 11.0804812325668 0.286281342027074 1.42290717757453
"273" 2.54463559134452 10.7769290302801 0.712229324586704 1.34769399082216
"274" 2.79364176445599 10.4887147093526 0.87606227805887 1.26619921230545
"275" 2.3774376845806 10.8651874561091 0.817002183920501 1.08447540598953
"276" 2.28151412411229 10.8160007371503 0.689570588535977 1.23470370716541
"277" 1.90163067909929 11.4918259695301 0.101326812930183 1.4601488335813
"278" 2.77179972130932 10.6047515382599 0.60279542530284 1.24521340241626
"279" 2.31478328657118 10.9426635356575 0.6523453999135 1.30710089151085
"280" 2.62037775697625 9.94579006380343 1.14524600996545 1.30515734701188
"281" 2.30863003368938 10.589010044546 0.926359949392897 1.21652588456127
"282" 1.94531783726366 11.2907241355322 -0.0417522125368286 1.73105639274456
"283" 1.82682796961496 11.5814030971741 0.072165461767421 1.34788836827397
"284" 2.24480881550891 10.5506753485893 0.903747455461698 1.21192851698898
"285" 2.14256981332884 10.875236598335 0.729550744728308 1.11614016581521
"286" 2.54976561973492 10.578138046097 0.913723898995072 1.22755119123637
"287" 2.63503229925691 10.4725618897817 0.629694503699594 1.19737536075188
"288" 2.11361179607068 10.559026253837 1.10768535427158 1.19199783249906
"289" 2.11433132971965 11.0106041516197 0.287490680813637 1.35021163702001
"290" 2.40421560317855 10.7431934712148 0.738213271996662 1.25230359193236
"291" 3.03616002886477 10.0686901158793 1.16158578975328 1.11222552012235
"292" 2.69967845191558 10.0289789277869 0.831015054277264 1.46245105452701
"293" 1.9769638911085 11.2989000086521 1.02832021199239 0.950252957912775
"294" 2.45296239613557 10.6002594036825 0.865173348549666 1.1543716280729
"295" 2.58374371952287 10.5381727463104 1.01153073837187 1.02605777729588
"296" 2.22673781429666 10.5615995682799 0.947028903726664 1.19117498284808
"297" 2.20075315017498 10.8905032935261 0.823297521856995 1.05874449154925
"298" 2.50735047933096 10.4673120836054 0.965273042418086 1.33370433362623
"299" 2.64698037728818 10.3128949150113 0.873728907033904 1.42431381858173
"300" 2.56235206957498 10.7310796445374 0.935816077022874 1.1450081351937
"301" 2.16428331016493 10.4401021014028 0.492847152932767 1.30471522074094
"302" 2.18687977609555 11.0429290438404 0.192728006742183 1.41863884790061
"303" 2.03947292813687 11.3359164784285 0.231172162715996 1.53742063130198
"304" 2.07410916596356 10.9903883736308 0.916036108288345 1.17356465850088
"305" 2.44568110504567 10.1626101442081 0.989497190582831 1.2562775543554
"306" 2.6163621131311 10.2051019831127 1.02228068725605 1.31921459796202
"307" 2.10370861459806 11.3762764591163 0.743260745287234 1.19092406573568
"308" 2.68090366582646 10.1198126113597 1.2862874756683 1.1200029470746
"309" 2.40558948629665 10.5438553781543 1.13266743612947 1.32355443842017
"310" 2.25702813655327 10.6317103721102 1.30743074484085 1.09533931349401
"311" 2.11392211736571 11.0793417440469 0.0381895917811399 1.67158954235136
"312" 2.4733050592297 10.250223793295 0.848333655062586 1.25193438409967
"313" 1.92063626890274 11.4106375895999 0.133867858970342 1.38602662844339
"314" 2.13131419300524 11.2370912570155 0.39291562707098 1.28508629199939
"315" 2.55682390815578 10.9505589043683 0.749866450221101 1.21065620431914
"316" 2.27276786615131 11.3587183614192 0.272329584158862 1.58494723408968
"317" 2.09544613333839 11.4865228966984 0.0455480528851874 1.50878437751773
"318" 2.33023471483828 10.5314109442504 0.821738154758261 1.34920373471249
"319" 2.69322717485093 10.5723194715161 0.652221069689542 1.32904110217647
"320" 2.23890377042948 10.768635673936 0.761845722849562 1.33792512553517
"321" 2.32828556470802 11.6213408301339 0.141290180267523 1.35860227243465
"322" 2.70912239376022 10.1529709031829 0.856859963971785 1.09943128741635
"323" 2.1704171755438 10.5507604897976 0.976528810390275 1.29339130609889
"324" 2.58152458237777 10.5635649154459 0.505871320568467 1.27903015838149
"325" 2.41702925148046 11.0711588157866 0.665088612741674 1.10137088172224
"326" 2.66657451716746 10.8095936276075 0.665418443526515 1.38615920703666
"327" 2.35967717610711 10.568021038782 0.640703675251514 1.27269688863599
"328" 2.20375022129018 10.9119640675712 0.48534908609232 1.34196369540244
"329" 2.61649573979295 10.2098008566441 1.2905337365271 0.986052268370053
"330" 2.28729088694393 10.2540739310574 0.977954406386727 1.3146650977393
"331" 2.63972182022222 10.7706841363566 0.46404423021272 1.18221009022657
"332" 2.45806658305189 10.2606919698555 1.36310498498336 0.949830803534762
"333" 2.53619157439035 10.4814062554584 0.828204511473521 1.11154705999177
"334" 2.47826837900442 10.5556849610316 0.672227817144856 1.38423898825615
"335" 1.99724653081989 10.9973448320197 0.703363888191093 1.16713472806634
"336" 2.2565376506718 10.5951926276842 0.972952157937558 1.22066157597053
"337" 2.18279593154449 10.8418892323442 0.487034743513653 1.33523439490544
"338" 2.52883257491779 11.3911027439871 0.119114632039059 1.49135523499902
"339" 2.76410579820348 10.4166152384266 1.08130640016909 1.27733234791975
"340" 2.25693046796365 10.9029402469294 0.967706785186027 1.06765067609456
"341" 1.90574924142082 10.9669184470201 0.614289878504554 1.30457351533025
"342" 2.167333530781 11.1441628460717 0.574115014585372 1.17536037970886
"343" 2.51003228973546 10.6551330676551 0.833707888682656 1.15853411304074
"344" 2.53199495290614 9.90840860187711 1.53666631137882 0.939546490169889
"345" 2.38186358653904 10.7838616572728 0.633070516991969 1.21627186880187
"346" 2.30199289668287 10.5888316772127 0.988579002957139 0.981056119765614
"347" 2.3686984722472 10.6426621189901 1.09472278462423 1.22968367169059
"348" 2.74358336870131 9.7845085927538 1.29817248868143 1.35574849518062
"349" 1.94048396713785 10.9573334759823 1.0640379850837 1.05456319752668
"350" 2.11586579406526 11.2304971697734 0.152027864577345 1.33266649631346
"351" 2.13293189514386 11.2134896636121 0.62180965273597 1.3136909905188
"352" 2.56064672435854 10.8824531952944 0.515571146314044 1.11945407828237
"353" 2.74451560299258 10.4256035013845 0.855138109413213 1.16176898584101
"354" 2.63294970007663 10.4163028362256 1.28839332762692 1.12905089736442
"355" 2.61305435881407 10.9818302445757 0.544468927832192 1.40567394863647
"356" 2.46241880381245 10.2916770276729 0.992887275955072 1.09455776508912
"357" 2.21539377014654 11.4089248368624 0.536252797080226 1.145834425761
"358" 2.42771866081304 10.81310261462 0.691907829294243 1.17735179524275
"359" 2.31624160783311 10.7186030059519 0.91578015234622 1.17784402389977
"360" 2.59614521771716 10.0773162744087 0.745591604621239 1.27862386842903
"361" 2.27757829110706 10.5165888310763 0.937110929057007 0.98161126001924
"362" 2.34569708334966 10.6938920557988 0.721720845158897 1.20119611619289
"363" 2.37016548278767 10.7272896910919 1.04347259567766 1.26211133516046
"364" 2.19546708270093 11.0712375747019 0.629394437962618 1.25274968458468
"365" 1.90029880366973 11.7070894328994 0.172142962380573 1.4522640378845
"366" 2.00211260328411 11.0522916085957 0.413016701215647 1.24293574663191
"367" 1.80899801877367 11.2294733841869 0.810483876151367 1.37804469385477
"368" 1.99500726045578 10.9120605629733 0.4778822174351 1.45064367964036
"369" 2.34921717099292 11.4338869682833 0.341288449395495 1.19112430030382
"370" 2.26499256259968 10.8287936665855 0.810354301642385 1.48021998416961
"371" 2.15564495727727 10.9671169081066 0.602147524649513 1.21272863285926
"372" 2.28422312893523 11.1983848252302 0.118075572440303 1.55727925008838
"373" 2.08012216867205 11.3077116088268 0.186813127278874 1.51379739705384
"374" 2.48400128113101 10.4451299828878 1.17955376521549 1.06707625695749
"375" 2.28159914051974 10.4306396329376 1.23852048809869 1.05894860284172
"376" 1.84122763122294 11.1810248882335 0.718062656134386 1.16433028686391
"377" 2.06929063282676 11.3425950733514 0.422061678144302 1.41384618306194
"378" 2.71879443376475 9.85022268570478 1.37519089607839 1.20169938538305
"379" 2.43398313367604 10.5873697108995 1.00652333885586 1.1881213373246
"380" 2.25501682404324 11.021600336526 0.528070085029645 1.32653946400018
"381" 1.99314676644206 10.938138921303 0.719386771405724 1.15054131214486
"382" 2.07803038327142 10.9068585562321 0.437640766477084 1.26340343906291
"383" 2.30185044513368 10.8954666672953 0.772337034619164 1.17203576184667
"384" 2.47587593679755 11.076759231688 0.625595125684653 1.25174417643271
"385" 2.43993237311434 10.3976605447691 0.911107307454492 1.29245691509969
"386" 2.45499257798181 10.2574605663534 0.908647878398625 1.25231836941358
