"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]" "mu_xi_girls[18]" "mu_xi_girls[19]" "mu_xi_girls[20]" "mu_xi_girls[21]" "mu_xi_girls[22]" "mu_xi_girls[23]" "mu_xi_girls[24]" "mu_xi_girls[25]"
"11" 32.0938755576676 -3.96800255097341 -5.08109009719989 -6.38594443931125 21.6228667336506 30.6406580275024 -6.01338161713046 -9.13053879459974 4.74306119886838 18.0254997813022 31.6827326213648 -0.945706329841685 -27.384688011529 -2.87614174850903 12.5819876659116 19.788092791096 -0.868245255521565 4.76449761609468 -8.9162111686244 7.06455090461849 1.42364196905779 -2.06061271026212 1.94632122439017 -0.322661683809976 0.160966876215707
"12" 31.6271345489564 -3.21713095330308 -5.33580062312893 -7.25495475937795 20.6442664820549 33.2571284769493 -7.62630256847002 -10.8950402619411 6.61582719135535 18.2215382721669 31.6781663075351 -3.62641827127347 -25.664463454662 -3.09584456522709 12.9054223844904 17.7262056054147 -0.146865547798355 4.92932290274064 -9.48289225335101 8.64457942543975 0.502581248595494 -2.68202546399411 2.63307623579677 -1.06249016168314 0.227860295924372
"13" 34.8763995299936 -2.14379186830129 -8.17856091026788 -7.40120792756022 23.14334079069 34.8808091139857 -9.16825434070478 -8.87660811231105 4.38495947726314 17.1070226673128 29.6851406321712 -0.123440417791793 -24.4982377140108 -3.49691588205531 12.4618694043192 16.9280794686309 -2.04956322337354 6.77730448178446 -9.97856733954966 8.94487766741959 0.661203969077266 -3.52205899429295 3.45411078160318 -0.927421995832434 0.338821086899372
"14" 34.9462379113184 -1.69051046302818 -10.8346514582942 -2.77735811523577 19.5860949936615 33.4626527468737 -8.00071318440771 -10.2348849989643 4.53492231493791 19.6067818402645 30.5054440232555 0.132366482358084 -27.6806894747113 -4.41566173545505 15.8780126829392 15.6787268801854 -3.28355911643504 7.46021382370158 -5.78484532203765 6.63553645791983 0.383730404468896 -4.59519860009255 4.46361763905159 -1.35147807990369 0.239479549087946
"15" 32.2409301909586 0.877325045586748 -12.7870059757451 -2.6914529626461 20.7851071554155 36.7271737534652 -11.5726381966752 -11.739821885509 5.93527680049389 22.5529663446956 30.2375230736515 -5.22209281092374 -25.3641321533454 -3.51144791797786 16.6197685170295 19.5167410021499 -3.88026948521152 3.42195942733901 -9.43438724463387 7.6324880299622 2.89295756208755 -3.48800514005577 2.55209044989726 -0.291493276160822 0.312303700211245
"16" 35.4677161161386 0.443929304316282 -14.3567279377461 -1.69619757284184 20.6518609483659 35.0791850575645 -11.0165026377521 -10.5423216130972 6.5509072429243 21.3933677710978 29.9625423048742 -4.926479516606 -25.9734788757198 -3.18414957479652 14.8853478530715 20.4157078484679 -4.20166986165318 6.34668107529456 -10.3132281620777 7.03193703312756 4.20752158783558 -4.06135770997787 2.50425413949258 -0.593620493698675 0.489673436248213
"17" 36.8804471037408 -2.24488546363619 -12.9152241762491 0.0226906558142709 18.8083667965144 35.6840944000263 -10.0958147705139 -9.77691548764648 4.32840516468128 18.1843987465339 28.4715938879886 1.10517171267518 -24.244391706144 -4.8425461466128 13.2130283031219 18.3833027661199 -4.02288177873046 7.45611950570995 -7.7248945326287 8.08589848368277 1.80227206487778 -6.33331890604101 4.79367110039076 -0.630323650951993 0.0444969694137878
"18" 36.4745341655478 0.520362857887776 -13.7736461746639 -3.32524160299123 21.2929870925456 36.9334391193584 -10.0585773415408 -11.009645492456 4.38987293654395 21.3572146152805 28.7142316634273 -0.865236049965693 -24.1708084548932 -5.37096024665954 11.9848025064886 21.6057802918309 -2.12212354886836 3.70220412926281 -8.75898148942629 5.61804353851184 3.78386644331781 -3.76023311982014 3.77234261775956 -0.874305401137046 -0.0357309276689927
"19" 36.7406214400368 -1.354204258696 -12.579463462986 -3.07846636656295 21.0602058942756 35.487027644176 -10.7957096536497 -9.75375024898614 3.35438704000294 21.6528179144055 28.2952445974002 -0.649341753673442 -24.7567429999353 -6.15575779942809 12.7752083014884 21.4014961228938 -2.24896061583745 3.1466532638995 -8.21443678669045 5.76878853478369 5.9616731137546 -6.319086340555 2.90127385762263 -0.20906085401894 0.474806286713782
"20" 33.692399537458 0.380712213059255 -13.0259063384123 -2.56004298398249 21.8429209011014 35.5812646787629 -10.8008963532685 -10.4386639992836 2.48013915198206 24.6224217605129 28.9772718825697 -3.0999593489415 -23.5334643770769 -7.97692913875788 13.6543838828024 23.0912944590008 -1.45729849484889 2.9592924691306 -9.78190865075043 4.25187977555011 8.3461423055992 -7.06865673103008 3.03259950858445 -0.822428922099019 0.252085432767661
"21" 31.6934494150808 1.61001255179685 -13.1409652037579 -3.60589319152464 23.2530123706851 35.0653817083541 -10.2569659514874 -12.4737645968144 3.42814607056499 27.312685846524 28.5538404060886 -3.6977602491021 -26.7403539878237 -4.3724237218208 13.3729423400142 23.1066925424705 0.582007132782502 2.29504907201947 -12.8559306668056 4.36937207154309 11.5855576172627 -9.47505968182902 4.05852716174721 -0.375797197573366 0.268279949894543
"22" 32.2353858330325 3.18661173963478 -13.9142578536275 -3.87139963740893 20.5785081174909 38.3865804840784 -10.4559588849187 -13.3906856928869 3.46187312668755 26.4276695426029 27.9509121477802 -3.63376396560113 -25.3322136586621 -4.23131809262734 13.3593509298929 22.6022729992067 -1.37183586684228 2.79887176179978 -11.059449641034 6.29811898478178 9.17829167070563 -9.39323101117431 4.65369109524774 -0.392739614507586 0.159284604647814
"23" 33.0236557547319 3.88254504370407 -16.2398784709321 -3.31566835433252 22.4686299049754 38.1398693889624 -11.8058546976812 -12.9873567221217 2.54396374490935 26.3790572325818 27.8398038565047 -0.85807411958222 -25.6487761633662 -6.13762863316328 12.5478874671179 20.7492568052423 2.25665014060318 2.13852050325941 -10.5024246251143 6.83851582044077 7.98060495769633 -9.24740302291825 4.48134259222491 -0.513826688475446 0.361861622911194
"24" 33.8558497974298 4.58755220182755 -17.4471283059273 -2.88142229682125 23.731987121255 37.7706678755217 -12.1082089158929 -12.9772523099776 2.91448162030435 25.2578059218905 30.3933496313152 -2.03645405435051 -26.5128379528643 -5.04196973745606 11.7329754794704 21.6282794004683 2.01667888820706 1.94181208521419 -9.81319641805187 5.41188053694731 7.87193175106563 -9.69837060563725 4.72216450983919 -1.0511244758085 -0.100796193539847
"25" 34.0397364670059 4.8142773714638 -19.6862157334863 -1.30961449831269 24.5198858640815 36.5381247175415 -13.7949035159918 -12.6287334664883 5.76553007397244 24.6694896592917 28.999436079349 -2.97950426706076 -25.7604770975576 -6.03654532082621 12.0669605694221 22.4478825587691 0.977914148665177 1.13485491813698 -10.3472229486482 5.51178106449674 10.0805235160098 -11.5339429961761 6.43832863868942 -1.51806325664945 0.201973050661328
"26" 35.5822374625197 4.39680011421376 -21.1552994934158 -0.250186419294663 25.9452104711524 36.0878558979098 -14.704712435655 -11.426346361538 5.75508717533294 24.0764090258145 27.9536183755099 -1.04937792576396 -24.7863726534105 -7.08503715007843 12.3936092814911 22.2283252874252 1.29282525662003 0.821196926691243 -9.22162183644667 5.90122601280463 8.40936559020228 -10.2721774911107 5.95892138159195 -1.22549766666031 0.308693147143343
"27" 37.8643836322962 3.65904206600149 -20.6039457175547 0.0569749885888289 25.7416752400756 34.596854272391 -15.3524325933655 -10.4269795583378 7.47756036922195 23.5029846386819 26.9467358169555 -1.18241291882158 -25.4894243430204 -5.29761785422146 10.2733339327412 24.2953901022123 0.717943863424185 0.60885353227405 -9.06449355426773 5.93578265884447 7.22541279782389 -8.11347489909733 4.81493212781389 -0.92445375412253 0.123482516234504
"28" 38.3786445016526 3.00703048730349 -22.5010552132812 1.83636993256142 27.5863238906434 33.605303410824 -16.4698696325409 -9.62611478468402 7.72805662693744 23.7861174423371 24.872377928628 -0.99558650627247 -24.9270912346914 -4.82726691146726 10.4221280077849 24.7512977678046 -0.839335390059292 1.66294261181513 -10.7388002325355 6.39241185183012 7.96872315062413 -9.03354355652816 5.32449714070632 -1.45415702238007 0.452025049720924
"29" 37.2121755688516 2.64960879365796 -21.7432987244398 3.10447400845671 25.362531929527 32.8202812006149 -15.7914779455284 -8.23713084833398 7.33125882742136 23.0034527036332 25.4983225865746 -1.43571364889617 -24.4123738889809 -4.45904633422422 10.1017615544338 24.4522770121099 -1.50148239957553 4.10877915612664 -12.1431460417267 6.89051039504394 8.72692739500384 -9.83797282154159 5.28833272273732 -0.972323053033612 0.148989908225653
"30" 35.3434510697807 3.79668458514439 -22.1448574923281 3.43848984815289 26.3897786836964 31.8129457344927 -17.3680802471552 -7.42791188726764 7.01562341937613 24.8180524215266 25.7174755694366 -1.96201515437055 -24.0868323576075 -3.77057335840387 8.89831496371902 24.1047808676456 -0.676196354116426 3.80052273336535 -11.9703826752276 5.55578130539923 9.47994305657375 -10.3312486209252 5.72599126198766 -1.2767045523603 0.273675741110886
"31" 36.0631895726041 3.36458930866093 -22.0889857285213 3.77356706040617 26.2517962540088 30.4012144858345 -17.6192025658578 -4.79581549275503 7.39789595587582 23.2147258906555 23.9227669644587 -3.06998167608327 -22.7607060638916 -3.79877881710787 10.9488641655459 24.3835667807743 -4.46504579800075 4.94381603786372 -11.686223420126 7.29815952304666 7.78781426471814 -8.75799202707207 5.10489964183174 -1.19862745648265 0.162427195639597
"32" 38.327130949265 5.11032237004172 -25.3296873037218 2.85406574986698 29.6525145490604 30.7944384015246 -17.9550261514076 -6.13941412193572 7.73721311582448 25.2429565826443 22.5286409927986 -1.91344371141915 -24.0810982171318 -1.18121891834471 9.02968524051862 21.9449996253173 -2.87535363278146 8.93130198105604 -15.5681853012651 8.12769590796005 8.12506331342035 -9.46644282248124 4.82556608083541 -0.927637663078434 0.293000486588182
"33" 38.1966428404642 3.94378359789387 -24.6368975600618 6.0139264237505 25.0198890789327 30.7912825027487 -16.8946161233577 -5.67512727938028 8.13891057334039 25.472626874825 22.2381851054331 -4.66542155332221 -19.9280367852096 -2.95380139409167 9.57392200452236 22.7015595620779 -3.57166478532717 5.6826289701146 -11.6555278497757 7.89138077225386 5.63419551898103 -8.22399985797631 5.03023824379762 -1.08070236423186 0.145870815076979
"34" 37.8271354072465 3.1123513359325 -23.9460193562605 4.37893912515312 28.0728938692995 29.3096709467871 -18.3713929099118 -4.83176485896531 7.68267957425027 25.152647356464 23.8867756935482 -5.79856171053473 -19.3840496405992 -3.6499836256863 8.55108056498416 22.6664582025051 -3.51249948115089 6.51474944544658 -11.1114832065121 8.0306227796878 2.96529372152275 -6.07030145890194 4.61535708399292 -1.19394337422407 0.16078449968278
"35" 39.3087446085876 3.01683445202279 -23.2742504044392 2.13519317303051 29.9855564019777 29.0571427453625 -18.527852674293 -5.32797601971167 6.34869573401378 24.7869514222774 24.8158460035511 -5.40450982037408 -19.5878972716852 -4.78533049417946 8.46385898119362 24.6760342765893 -4.78985552018763 6.66139710531202 -9.68941970303142 8.42033272523713 2.99716719853629 -6.60549903145426 4.25446728381818 -0.723655732970764 0.31186424399391
"36" 42.4821252576737 1.85864366493034 -23.9238871521142 4.01553913688107 28.8778347880487 30.7599570931693 -17.3494506450475 -8.05992902363276 8.93471009953511 24.1574886935912 22.5719742256448 -2.34307380575232 -19.5869441547277 -5.56724906101608 7.07890202437614 26.1418723652191 -4.57728652501673 5.45956452555056 -9.76607503238369 8.77002833736686 4.24337355318366 -8.74097865303391 6.36991215508717 -2.02292046991686 0.222555596089455
"37" 43.4024029150232 1.42659248880741 -25.5088229432282 5.12585773836186 28.8567935326851 30.8194810390894 -18.0168134802104 -7.87666694846559 8.27285786916847 24.730389075408 23.0837085414481 -4.22670760813997 -19.2910544226204 -4.88634985774829 8.85458820559852 24.271042918723 -4.72676580754349 4.78598147573278 -9.90371162957749 8.80338993971179 5.12330442249451 -9.88260399372823 6.92055642949594 -1.72571557493007 0.162747687733596
"38" 45.8509394256735 1.03616704269423 -26.9659027132149 5.39720328903469 29.2421925360674 30.0138001389719 -17.4375947936228 -8.24886374589788 9.69068819704488 23.2831480980033 24.3958349692675 -3.95077157249253 -19.2656207849698 -6.37178678345819 10.2269799878773 24.4144537640483 -3.46458905334891 4.31716731381285 -11.1952742618749 9.41097284765907 6.30742053446739 -10.9779328282609 6.57180506118321 -1.20492470554575 0.295849804685879
"39" 40.4974465479469 3.16097481839779 -26.6684320994006 9.15861221873539 23.9379994066538 29.0990887083647 -16.405439954312 -4.56786234303582 7.90750380061729 22.6060482120642 25.7527781495632 -4.22141260794842 -20.4231593133223 -9.26817636604794 14.6745183436642 24.6002429657216 -2.58648336844766 0.578053206865614 -10.1796793057238 8.0350374406872 5.75246415930672 -8.00050620747254 5.09969953888072 -1.03993027907895 0.0432289581871801
"40" 43.0882688453464 0.845434920844812 -26.2264590395412 7.14776002453816 27.3037691082991 31.2771723573731 -18.6450211210324 -6.35261275638607 5.86387341955353 25.0878683926944 24.4737235751223 -2.85453771705121 -20.4181562595963 -8.04814064198244 11.717064490847 24.9754352206086 -3.11578259585589 1.18367076519063 -8.37193294732726 8.74279459747397 4.68952733683558 -8.44960000170897 6.27076476856847 -1.46808298241982 0.11826677971743
"41" 42.0745481800248 3.29831098407794 -26.3371585729621 5.99772796783684 25.370835221829 31.9583443274311 -16.5283160609328 -7.25821985345236 5.55572260141886 26.5081190872159 21.2155961078718 -1.82227378148104 -21.6393199464635 -6.15822649609081 11.6496616851685 24.4635802036896 -3.6938736063152 2.79621560003113 -9.7311882018337 9.75691835548465 3.59195263090359 -8.05103635423374 4.76107304204686 -0.811074518066673 0.194246741328746
"42" 42.1880252491855 1.19901489061755 -25.3144560283133 7.45626248133297 24.9118064534465 30.7963030234412 -16.0754196064639 -7.53310817260698 6.25742719080966 26.7488209467544 22.5409613686915 -1.93293736252147 -22.0286889704856 -8.57769323827176 12.4742085412165 25.4418995940434 -3.2938924457075 2.8718309262871 -11.131849073594 11.1026123871022 2.93416506743487 -5.24086286598629 3.01875376220433 -0.441747698871478 0.236993772401684
"43" 42.5995396739246 0.92469786429233 -25.6556769446377 8.39644864932546 25.8171193950819 30.2460627168921 -17.7474638032445 -5.30916540147726 6.17383033083107 27.0803270912713 22.8932857782996 -3.43660605964669 -21.9604422650055 -7.69236432024483 13.1917927705184 25.3408508151806 -3.36709862956483 1.87160946824865 -7.11907789154674 6.70686964294069 1.91283439644609 -4.26751566330863 2.80670768028785 -0.598803723850255 -0.339978693192741
"44" 42.8457011966926 1.63988467959966 -25.1801570153824 6.4759328006712 25.3656456748423 29.8267649753073 -16.5705468226383 -5.1653282105032 3.434970558902 29.0047598638111 21.6269222104238 -3.11846160202402 -20.8783669076984 -7.9594020727304 12.5110749802569 25.058161593718 -4.5542260612326 2.48780663578337 -7.22954915507674 7.70036753290613 2.48653699498111 -5.36714714544309 3.91026679317941 -1.10082902714581 0.55488996531093
"45" 41.0425271475739 1.20876590634621 -22.5350023362497 5.06048536645323 23.8370291923791 29.3345645871123 -14.890110468408 -4.85888003272505 3.14757384558582 29.312517705211 21.26320850354 -2.97335785765584 -20.810942360273 -7.01287660489654 13.4704435298694 22.7303255831573 -4.93729013796102 4.76918712115005 -9.01815755001281 7.14670609850476 3.30911694806965 -4.3996259432999 2.80408975217276 -0.881174504486447 0.284582200309952
"46" 43.663200909085 0.574524094308804 -25.0341388481103 6.65888431018525 26.2707408457265 32.0265811596212 -17.1725164761429 -7.21372859123517 4.44807094938616 30.4543301727756 21.4106557504012 -3.59630421504775 -20.6599632342332 -8.99874038872378 14.1210665911047 25.1015477109301 -6.91514546791684 4.28491363280979 -6.75026695025861 5.92311254512156 2.27928864010524 -2.96435916427512 2.37144279207434 -0.466535048924768 0.373406062671651
"47" 44.679859410946 -0.343218780070166 -24.5139193748025 7.84004632136701 25.3735259118378 31.4715812113402 -18.9357390104298 -6.49443304734893 5.4906204531555 29.8338270449071 22.2728014797992 -4.18379998832476 -22.8154539613087 -7.0946369721303 13.5739310185871 26.4271607480056 -6.77127170613485 4.95530584068853 -6.5974637856654 4.68974315070176 1.72760504519709 -2.14585146103115 1.92518325385836 -0.946159071379009 0.259211863056386
"48" 47.624530686622 0.288210374230602 -26.6246684405503 8.00134521130544 25.2839266367603 32.6663497365983 -19.4127557418037 -7.857243419913 4.59626441272047 32.4890300631718 21.6288357326621 -3.6331777889401 -22.8649093806519 -6.08749916745255 11.9379630822147 27.2907089644914 -6.86556330519265 3.11305415379666 -7.43361896602981 7.26296089257932 2.90109290908408 -3.40328917688149 2.0548029542595 -0.300445991861448 0.205400696222262
"49" 45.9417132370336 1.47239471909047 -28.1032252577397 9.24563006017253 24.533060128001 32.3449042894622 -18.3927319240565 -6.09830910730832 5.52229667783001 30.5947990700845 18.4884620570318 -3.66444402771782 -19.5430709627514 -5.8945725331011 10.9885632459195 25.7857189504824 -6.71719837066806 3.79551724105151 -8.11275347481829 7.13191197735017 3.55008836259623 -3.08796307355955 2.21094526819303 -0.89039108712257 0.29375683806389
"50" 46.1898949092553 -0.576833227670605 -26.2162690737884 9.80551085105964 23.3990293410058 32.1891970621789 -18.7868004779007 -5.50624271756456 5.42468585166359 30.028549011509 20.2914251164004 -4.29798939225089 -20.448771772329 -5.69787703041224 12.5238700597023 24.4161792196976 -5.86924629134718 3.49401757846715 -7.61787834309281 5.64715141293162 4.7222771718624 -2.33480865632942 -1.0055643639161 0.997560235048555 0.353839610582532
"51" 43.8574648281626 1.80656537775108 -27.4239164982072 10.0029351981411 22.9812548154102 32.3302377570055 -17.6232512443936 -7.29735585210421 6.73558292430196 29.6283298145233 19.1383331270739 -3.90315246522922 -19.7380325996577 -6.93666314779728 13.2735259737542 25.6517279465137 -7.79209736556862 3.6720841104697 -7.74198758767804 6.59913040163058 3.87498709289636 -3.27763124912538 1.00463695004916 0.51520504504965 -0.0845642402921531
"52" 42.6970046218371 2.5099779321005 -27.3621209678787 8.43653838566311 25.2307207203437 32.4224230487847 -18.1589464300523 -8.04852201330497 6.5412616302595 31.8683234019984 19.2853464049329 -5.34489963886996 -18.7386953641814 -7.46285137392146 12.4354926487745 25.5768842739231 -6.36902958002281 4.29817244688488 -9.30796019890238 7.75016897738056 3.35928033953118 -2.20710324272089 -0.498941884529773 0.841563881712601 0.180699317339968
"53" 42.4125940180625 1.96544832687112 -26.2968038794287 10.5912065721063 22.4802060139853 28.1213679018362 -16.6958819800508 -7.23821285102678 12.2628444056146 26.0936491175347 19.1493535671211 -5.26909689151862 -19.2671191883472 -5.64532678883085 14.6058800010031 22.7964537143693 -5.44565095298395 3.29378230594023 -7.10283222667066 3.89011787900189 7.20228412340864 -3.02167984467135 -1.19957378361031 0.913750659591537 0.632171817927592
"54" 44.1196144993863 2.36291227364492 -28.5475531372072 9.48946931344646 26.1197695967102 29.405403318673 -16.6103003596282 -9.96824832188869 9.10851033263432 32.9550650102813 18.376151163406 -6.41031778078331 -18.4537670836052 -7.30856102621984 12.5696841479618 24.5871218092824 -5.64515247152298 5.01125717331217 -8.30068838887193 7.83941311464636 0.90160432212101 -1.26605661830516 -0.173635081419013 0.385450823730196 0.352061121411948
"55" 43.7955785807488 2.61093639353574 -29.6130842772961 10.4316009754008 27.1670138763687 28.4042998002046 -18.0632372740178 -10.8726704268085 10.9379172328049 32.5766597347875 17.6633491982877 -7.25327781821947 -18.2928747574099 -5.7363554770759 13.3395381931294 25.3671169404686 -7.80455477886157 5.07266634102857 -8.6561998314475 6.74694731391982 2.86543237575942 -2.31063126535982 0.534407888888484 -0.0413529389098425 0.0162297482909128
"56" 45.3918095714876 2.20112232340035 -31.3043269133868 13.1026576140452 26.0512819765152 27.6529720425198 -17.994548133218 -9.55832899158488 12.4082276989752 30.9877613988894 15.4603896546101 -4.48164767812516 -17.68522968416 -7.04559571181381 13.5086448541872 22.8295126998073 -7.74533337627106 8.21098108541003 -8.69138302215765 4.80680522154856 2.8566691067481 -1.41283936573031 0.43817574765742 0.511534064064849 0.0813740313958686
"57" 45.3561741798762 3.57966770014236 -32.1436117715692 11.3963270197104 27.0455019338879 29.2553217564373 -17.9037021535295 -8.51507200226608 8.0858044203863 32.7955347814342 14.8439035598562 -3.78126756288409 -18.4663441706364 -6.63158105084678 15.1441822762065 20.5923280069526 -8.38801797017269 10.1611817017287 -9.02139964521273 3.24105259421349 4.64050888571128 -1.28164092155015 -0.534050393077911 0.386407230705004 0.188776552155377
"58" 45.286255604052 2.81944751807409 -31.489304955421 11.5638546721245 28.6863181649626 29.336985189577 -19.8141225213281 -8.74406560135724 8.96054333767732 33.1188885600252 14.5203788041215 -1.54558883855356 -20.8463891070279 -5.65616443505553 15.3595030659217 19.0959124688329 -7.53282444076055 10.964496382259 -8.14494476052918 1.38505090084638 5.19154905509619 -1.59947089758165 -0.755979899873425 1.08190344958303 0.419459331758751
"59" 47.1859552254687 2.99919682938555 -31.0463380959475 8.22582066944748 31.1025280984836 29.3584506659149 -22.3630037060981 -9.47961679191856 11.1513737032523 33.068149026999 14.1216352401039 -0.466401957980184 -21.9404913039179 -7.48432367714078 16.9283906771784 19.3643119482719 -8.05029638248761 12.9030283730165 -9.56374027957776 4.15972287392318 3.45355136904044 -3.56640529931067 1.78517779854256 -0.0872334294073209 -0.011996617683972
"60" 44.6078610409016 3.68565988974693 -31.1060843902389 8.17987384985365 31.8913353882982 28.8993153670105 -20.7666340112336 -8.93265059369202 12.2165703507117 30.5969901995573 13.8105905642095 -0.404750206812636 -21.6547850215463 -6.96454124382056 17.7433242478567 19.958034367445 -7.54642725317188 12.2804564597623 -11.6025008088717 2.07088078248355 5.90643069536132 -1.3710009293349 -0.517112487377026 0.355845616625342 0.35497344786943
"61" 42.8037501353433 5.90418852755087 -33.1942767857932 10.6364210531372 30.0160979546284 27.6451169765805 -20.042910126744 -9.43735060798357 15.0289105553968 29.7785233723685 15.4644827130593 -3.89199127100737 -21.334646957635 -4.8051020164516 18.4593695806 17.3092648788015 -6.21148311678444 9.87606683960858 -8.61091809649788 0.720383293329726 5.79543237677779 -0.403883516548847 -1.83412040933271 1.03000618588979 0.203309967310192
"62" 43.7052355588016 5.51643769240215 -32.2614199273724 7.62452384662854 33.9301397897644 26.6914514444947 -18.5556872666056 -13.420100284217 12.1927030420497 35.7032484118788 12.7507878475492 -4.38978819072346 -19.9250069182328 -5.22549196386443 18.632409166972 15.6102818200222 -7.67741568659843 10.9881085363543 -8.03702658202945 2.60921838505786 5.42637639840178 -1.36131244012973 -1.4634756962858 1.7161769677745 0.136144419936517
