"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]" "mu_ksi[26]"
"1" 1.23948351619636 2.29317631884806 1.81894399665583 -0.0320304916550374 -2.33096793516436 0.713590416170037 -0.952563452443241 -0.941442951957132 0.449730409379357 1.45998276774507 -0.783806563123452 -2.78300682131878 -0.737181173775675 0.801042711153253 -1.42508814102356 -1.07537495678415 2.73394312791912 -0.428070753332913 -0.198854215675794 2.07314003285085 0.874134886677847 -0.368552267220868 -2.55652755936954 0.0896660295119924 -0.185588903564667 0.270668176941068
"2" 2.46843824355708 3.75700993917084 9.42445102621274 4.10902322250474 2.73083428133567 2.96051158561919 2.80482500262504 3.45159604716996 1.14755488262416 5.68724109130589 2.22299555100899 2.45850689088523 -9.13246013906517 5.6292039207333 -6.72664025803631 -2.41963452536661 1.47410984120152 -0.610519476445134 0.739107158974359 1.85479230992761 0.170589575957837 -0.908897502675739 -3.83590814565728 2.79566598013898 1.08544890800966 5.59533286331351
"3" 11.6864438451058 2.07608643845995 29.8610161672314 6.65052085823439 18.710060960259 5.32067695359575 19.504441038447 25.8631076612028 7.66525736198908 28.3310812171852 8.16816172622847 14.7057400137873 -24.2955765947797 13.0639697775344 -19.952880078154 10.923072247711 -7.57388760344525 -5.58889304827033 7.74135936119645 3.49129362240092 10.3305330702586 -4.94714077587713 1.91413803498014 0.924333134660596 12.5515600472689 12.6553024273383
"4" 10.1456508036222 3.02191688423343 34.0661098515277 7.1842698325654 20.2801388569213 11.8609281576398 19.7917452497764 32.4660471247224 10.1133348195834 33.3843438031375 10.5844521239562 20.7291622390203 -21.0704507018163 26.0835371640619 -23.1732776347815 16.6386166612759 -3.61706394754451 -4.33149086282645 13.7219631464254 5.70849139826721 7.81679043425658 -12.3363414977101 13.4565564802979 3.77126411650265 12.6293662195413 12.4927727289029
"5" 9.01278334468731 6.11480138737368 26.9859108412413 7.14658954024627 21.8676049692895 16.6750793041459 14.8879796769106 28.9512259707307 12.0778933789517 33.4045536851885 8.7385566399329 12.5721059215937 -2.40442262991928 25.357111544618 -16.9644396478968 18.8668132342018 -0.627969556315657 -7.57429719176768 1.30598273339337 2.09707611387084 5.57369035258954 -11.6818330243916 16.7345995028997 2.65295049363786 3.78949719126634 6.00312855354422
"6" 9.47753200583356 10.4064694135516 27.5615789983333 0.197869553372472 25.3195145031875 16.9720560844424 20.0825991429269 30.1423932829186 12.9942404077123 38.6386119145335 3.90680767356675 13.1091727047653 -5.80769365278185 26.4461314701098 -18.6632088291239 24.3900571746275 -2.05273249865045 -10.2078296827315 4.56657069734477 4.35647393335442 7.03842691063835 -13.0636591683301 18.9523416887993 4.47841492876073 5.18237330791498 6.58245580993761
"7" 9.27658367780755 7.54270306014411 26.1205314234424 4.14131505500351 22.49241717787 18.0368308198269 16.7867021492794 25.8269840359285 13.8589163129353 36.6154367409626 4.3271300912915 14.3845722291115 -1.21734348841801 22.2984254610344 -17.9819910913674 18.6252669010767 2.69808429871247 -9.97288858785771 0.306066658865982 6.2743330349217 3.98727855825967 -13.1991067254459 19.5027279918229 2.59506046401499 4.93249635273423 3.51772067430074
"8" 10.1183950110473 7.95871995622632 24.9913323272152 3.08123506593413 23.8805893946124 22.1151914527347 14.750049352849 24.1782566537273 17.0825816989229 33.6639081477271 3.73327439743895 16.5318632605418 1.8803975472093 27.6012371807921 -21.6530695842335 15.7252061228727 2.54945661647994 -9.09235505170673 0.968883553373123 4.78937858587792 3.81173688584541 -13.5018894767472 21.2233955281321 4.75145913219146 7.22648731706072 4.27514078348236
"9" 10.6104911769437 6.44108449510601 26.8695666626227 4.10346504262482 25.5171097837891 23.2863722876056 17.0825541860927 25.2073796052611 13.9716321404031 33.8890987904274 4.48184525559005 16.7275297645604 3.44258586995117 30.1394130808586 -24.1802793107219 16.135972081417 1.98806054627499 -12.6462793555249 5.30588095082884 2.43545281713398 5.08493736425816 -11.0523056957005 21.8300943463344 0.798071852486464 12.2729246184628 5.90489965031396
"10" 10.1785606882221 6.67335861447498 26.2761664006079 4.19680318895269 24.52329900706 23.048524254014 15.0769423015262 23.4502775869752 13.6205726545078 32.6222598319979 5.51784765431863 16.2263621750038 7.28896127984855 27.5640570924457 -22.1551113842424 14.3696746613904 0.838590812333876 -12.0667064977176 3.9615290793071 3.32719474936592 4.49812919731727 -12.1203760612925 22.7721023061407 -0.650974209692381 11.8497692298288 3.57628499057341
"11" 10.0067737518815 12.0124540166342 21.8753517686688 6.08613650494601 23.1937910299869 24.1854111315279 16.1545887408292 24.8465414324508 14.3575623777329 31.9614101324371 7.1799485014361 17.8089085777218 6.60496866356744 26.6420116623837 -23.8490247678779 19.078278325305 2.23069339793391 -11.6959838336297 3.26288923379129 5.73342582873933 7.95538497636708 -13.3048839877772 24.2966923489416 -0.166945541141022 13.7210337946907 4.04246147815717
"12" 10.1496753276469 9.0549857249054 23.1441982223859 8.35174019508803 24.1015963083249 21.9454037154668 16.5769148585479 23.7373116297247 18.1728537115874 32.1618739032409 6.34504781603837 18.2713733369659 7.17545261712417 26.3079193451132 -20.0313959231488 15.3814635327911 1.02096233809827 -14.2980130830236 1.71035604874716 3.10382521960264 5.86845890842709 -14.3492161562221 26.2319914129749 0.213105772034329 12.337234769172 7.19424753787373
"13" 9.88546015420116 8.81762247415614 21.4315205837082 9.99649601144907 22.794319700822 19.3400338685118 14.7879184283671 21.495267886411 19.2552452978205 33.7905832650864 1.88216010327647 16.8623816926103 5.54044968548104 23.1948484903177 -18.6717472153979 20.2453238733569 1.12734326938704 -13.0853863408051 -1.46802008363071 1.43757833128537 7.36332437450695 -13.0086649811456 24.5506337963581 3.11284118137713 13.8878282602314 4.6506456654619
"14" 10.8848113535031 10.2715764930889 21.0242678180884 9.60321543248103 23.2031118438094 19.0489596280563 16.5699257806346 22.9229950829164 19.9457589334587 33.7096615208147 5.32459867288424 14.982861910989 3.35913668099102 26.2304205950284 -19.6130973066371 19.7342113343462 4.72431545341171 -13.1185291794876 -0.644818128052876 6.04769391527593 8.27756243058384 -11.1669929029293 23.4250069257869 3.15203196706819 12.853810154571 3.70634347764029
"15" 10.8246136108713 12.0553287251487 19.9348580136484 8.43469759772231 25.6498572520643 23.9628226571245 16.1399097753733 21.6177120302715 19.8065700621639 36.5743577146076 4.72196924725421 14.5292873759811 4.17538184504163 26.1140962105365 -19.3375207293955 17.5820012956868 3.96601492447391 -13.7059851862426 1.79248217075363 7.75272914797103 5.49042502639945 -7.15700522415196 21.8909365168894 3.49116997838119 6.71956709330101 -0.460531598553575
"16" 9.38245701453311 8.80993864587665 21.2486067313743 7.06606844360873 24.890941961551 24.0714998965411 14.3510943128595 15.6467832325594 19.8064883539319 36.3462908944959 4.82267428591725 11.9290731496302 7.17793653257285 21.5253303681788 -19.6260835016293 14.8698386514638 3.00899718805519 -13.6357947039418 4.22783780945552 8.59008187698855 3.31821009103933 -10.0697317570762 22.7472192510975 2.52855604122425 10.1299634322009 2.72183836054395
"17" 10.1521870536689 11.0650734279784 19.3552163623777 8.75710814639245 26.3295765009686 22.0600654958264 16.8748852342801 18.5290545586818 19.8257568740768 37.1047932224261 3.43841732047598 15.5497975875364 4.99665022672208 25.1550555527097 -18.8562173584397 13.8115055156996 1.63943848136603 -13.8871120975852 5.16678968090742 5.91447793257933 6.85655881637177 -11.6034661362389 21.9587394135974 2.66714480319025 11.0047918503362 1.87573674926504
"18" 10.3142547452432 12.4183387100764 19.8445969409899 4.74969526780715 26.1444374538051 22.2708480284334 17.0691721935561 17.4371252656216 21.671779042361 37.2915597129268 2.69748085277546 13.8298964407803 6.23137774426729 27.207019934272 -14.5726201118193 15.750716461481 -1.62481435508478 -13.5657625363012 1.43317327154558 4.91465770188533 4.83286843326355 -9.98988523358536 25.290695752622 4.65472585077454 10.3020138909399 -0.605300697490548
"19" 9.79888338881685 10.184603586748 17.9206851572861 7.44237391657878 23.6718528550111 23.901064959707 12.8446112186288 17.4366035513397 22.9295471598816 38.2946033618858 -1.13680099537018 14.3644212126231 7.38058641165865 25.0609191258195 -16.3656275543545 16.3823189451287 0.112502514579996 -11.7757228983637 1.53503035546816 6.35260770797091 2.89178016122786 -8.83157664626897 26.3334081153428 6.24024616113155 12.2618237261094 -3.53601319835112
"20" 9.08456371937175 11.0928438841108 21.5728316355852 6.60048873640703 20.4439711446026 24.1387873007818 15.4593288283849 18.1981307858067 21.0159533978206 40.7984391983168 -0.493638611210637 7.3472511407395 8.73587243540512 24.4420706997801 -16.9280619436731 12.0035115221145 0.332594109204529 -10.3874119664573 3.76872029615864 7.37847422236865 3.01408176640213 -6.16874443689743 23.3798587094533 10.8225636493457 10.4866288669486 -2.26754918008027
"21" 9.65400933108009 8.5902416358887 25.0918061727387 4.50069445541856 20.2850236992991 25.1671626666546 11.6541027871585 16.3123995091365 22.3677820792565 39.3717229702279 -2.18158039035897 9.85789430792828 9.16824548066526 24.0975842040009 -16.8523598055143 12.811998473312 1.0680484350548 -7.31172685723115 8.88889000650396 4.44979382478598 4.4819219170396 -8.69904500324939 25.0433862669508 11.0105542859353 2.43244946435728 -6.23543624387932
"22" 9.85887964832656 9.90536451926532 21.5128202703493 3.94367020155502 21.2423097327043 27.2217270621439 10.3763958692756 17.4306334175279 24.7007374501133 39.6698181851219 1.13246376440234 9.78528882410455 9.69879825299332 20.7422996443329 -13.9208427390757 10.1369872307505 1.17275548995322 -9.69196708685205 7.16700466443243 2.61827140017646 8.52731060884769 -7.61480796362527 24.9817042503487 8.29220073429397 7.14424740813792 -0.796844458743068
"23" 10.2341268300656 11.9784240569173 19.3629422654235 7.73042240597147 25.4355368391214 23.1288017335103 11.1518080943897 16.1169793240379 21.8931209139563 45.0143643946168 1.76617789213678 12.2336424084499 10.0042450387262 19.2981042024953 -11.7609200814495 6.23208380856919 -1.83678950154711 -9.70606217867431 4.45507859633016 1.46646972106846 5.90154593563359 -10.6252398772202 22.3178921431793 4.44387077718044 6.0484643732131 -2.527466987193
"24" 10.5109391931609 14.6661339765194 21.5606664379546 3.80741782655096 25.2221320824481 27.0508305410413 14.2112387067184 18.2051583474056 20.9378431627985 39.9158160594587 4.13430490617592 7.1447432862872 14.5562520300278 24.1921095686292 -15.0956213090592 10.3850951737281 -5.72803337260652 -9.20902388073667 1.28643882036423 1.70989286009074 9.29399628121062 -8.27558852424946 21.4915635213054 1.49656848254731 2.40766154697611 -0.298926754983961
"25" 9.40614551931915 10.5107745453802 19.7029991828728 3.70918319383721 24.6256882093575 27.0194378060835 12.2581714054335 19.7991852318356 17.424914179148 38.8371207708854 3.62854434315216 7.98521846228063 14.3962007170099 22.7216634318585 -16.6380001929908 12.0226568085591 -8.14580613649221 -9.01847146273037 1.22674493679874 1.92653348823755 9.2023267304199 -8.17199755439862 25.9669278278327 0.991261858984676 0.657537320505138 -0.0920734476396045
"26" 9.76943524564085 9.82582589446323 21.520883238092 7.50443647979725 23.3906589476539 23.1186125594137 8.70518560952809 22.6924809660474 19.9847384286168 37.6662802510411 0.458023708732641 7.37502010108493 16.2919951771368 20.0096581729446 -14.3921469151606 12.7013925892833 -3.93600329990931 -11.7488639614477 3.80016176544118 4.8033316158335 9.35745481948103 -4.67590293385413 26.3905911592481 0.763989843389926 -1.12034126762026 0.0637103130455433
"27" 9.16187615178151 9.59631665583285 21.0548168680407 6.65404022492295 24.1812053679515 23.8723121285601 13.7388927531602 14.9821219317057 22.6151180281459 39.0127327481418 7.02706808481161 4.09295891747899 15.0677203178539 21.9136239970444 -12.6838697253763 11.6961562150842 -1.20051562124351 -7.32944998278173 0.765522736011978 2.78246217181022 6.03973075438256 -8.03458060246177 28.9245181123012 -0.768238923639885 -2.06020142158174 0.0509527137939219
"28" 9.45090065810993 10.7851015440271 22.4857670917696 6.14858678805089 22.4821471331257 24.5705764093005 13.0282455396876 13.4208672388335 24.3639960381752 39.1271522172499 8.2709190615752 1.8135609771664 14.7415939527494 22.2014709255017 -11.3786976044125 7.31813214234583 -2.30711854293333 -8.53639961139489 4.37123333639889 0.0871054984969885 7.95497142102236 -5.31641823731542 30.109868370687 -4.92836561075536 -0.138804302226998 -0.719803594573936
"29" 9.66612826420974 9.53918599293182 22.2188693132567 7.72528389650408 21.7965824672215 24.4462752779594 17.0193563844782 9.28490336864446 26.6706526779286 36.4271933141384 10.6627030409942 1.87693141041541 13.9772359877271 21.2526179762999 -14.2432377463654 7.06826355108443 -0.694938154979131 -8.77683805045707 2.39905773687402 -0.353423385884946 9.39409741543729 -4.16183355005191 34.4811670787208 -7.51351453946371 -4.515266860834 -1.17077551215076
"30" 9.81376874764597 9.89107968107588 22.335265252923 6.15928580570516 24.0835997573736 26.4111280231311 17.3971825198361 7.51115851757064 28.3477089131706 37.5815481330333 11.6752340126426 2.65129186880929 13.9257084658858 22.5725470719531 -13.7779437887668 7.69845446624042 1.83012225056759 -8.76445873844019 5.6961628330519 0.32120633532928 5.89885413458323 -4.64555045053644 32.9527915865339 -6.99611295765023 -5.76565644383048 -0.506606928411895
"31" 9.02752156757363 5.04707104488539 31.4172968075337 1.92414439083593 21.0789327849931 22.371115533402 18.5749984573527 8.42647276153645 22.9605057032191 38.7414017638939 10.5241380250563 0.247978453065788 10.7754043885164 21.4166294617832 -12.8467884576608 7.49388399408478 0.766017938083403 -15.8640761816941 6.94348481876517 1.59882109276509 6.27249802342911 -3.00444827152741 33.3927431307418 -0.837160942830443 -5.8049724005777 9.25039827665405
"32" 9.92265141490466 4.93758986661246 31.1727614161783 -0.444997796132084 20.8634923181092 22.4730476151577 21.5626951022225 10.2067817163125 23.6178522976593 38.9504197891024 8.99097147372917 1.32874920310683 12.4442694010725 25.1188235518337 -11.6976902576578 11.5180525009772 0.240705619889362 -15.3139962190272 4.0781041779226 0.807992681183439 3.34083034490353 -0.372814808445082 36.3647021343068 -2.13363236564642 -6.80480979526662 6.72585147017046
"33" 10.93966044294 4.79738330741753 34.3773998964524 0.0280092539840565 20.9559683607424 20.1719494539121 23.4447966158948 9.13348460747609 24.5595752936459 39.2369333626195 12.2993733673228 -0.280461027885967 6.36785502285205 27.3768321113355 -12.3163930354905 9.23419108643794 5.42747200585588 -12.9534462033383 0.996094943128877 6.93374870326689 -1.46549273708836 -0.405324818638618 32.9934440418427 -1.25941602255505 -3.07540707203073 1.11776790487055
"34" 8.95007947052953 7.62891678550164 27.7988204047432 2.71338726019513 21.544144114437 18.8693883389099 23.347070157505 8.86480970735962 26.206577073164 35.9934105733711 13.5250263424713 -1.32410846093975 6.93384771521351 26.1222269073091 -10.8675644248809 6.05219824150256 5.73726318221779 -13.8946325927985 1.41746225578721 2.59126648651933 1.65372163462451 -1.34514259951483 32.6180249184496 -1.11822475453686 -6.98995562796482 3.88869141085088
"35" 11.1518411650714 7.4412929491891 28.3934329019708 6.03209071038887 19.8062248734986 24.5832012136529 20.0134694844509 7.49712277619809 28.349668972478 37.5454107491928 14.9374541394186 -1.43180636437507 10.4607810849575 26.6698610406952 -9.26993352077649 1.97988099299466 9.50556162591536 -12.0024344515512 0.707640568078861 3.67304014410346 1.86382900448879 0.296922225766321 31.4754579625916 -3.30123725110365 -7.5141477573301 2.4111290279293
"36" 9.81623729303166 9.80947193242145 23.7243156430193 3.35801347515869 21.1849183711258 23.1817367587965 19.3725229515192 9.66878046759216 27.7382557889766 34.1719756132071 11.3972087763915 0.664452768826839 6.46994247844716 27.9692444385525 -9.65176620757774 2.02304841357816 8.00524598490398 -12.4590679738043 -2.2823734631589 0.368101263125193 -0.617966955638325 -0.829202468429267 29.0978453939239 -6.33446547332653 -7.21955018004534 4.87679605306721
"37" 10.0104532284075 9.29082056844074 22.9718295487659 7.74361950011782 19.2193129702975 25.1683095462789 21.5061263796668 7.85938553067748 21.782056447086 33.6540217519036 10.8608521277521 3.21399038567603 10.5633212478006 28.9718512061899 -10.3584701798497 4.01696590438112 4.6573609547902 -11.9787174988988 -0.697874015937945 5.61192288210566 -0.236680989140049 4.6287216909244 23.7397123680898 -4.25148325696039 -6.69093841264596 1.30433892097857
"38" 10.6236136770284 8.55481172289815 20.6774714058362 10.1172387581803 19.0462697576396 23.255065416227 24.0133921362247 7.09746639372407 19.8651416469195 37.0521085438851 10.0191068544456 2.45346715186472 11.9549004048327 28.6769695284487 -9.53436797779286 2.5339901630762 2.96293792554095 -10.2785945879549 1.50579370514496 7.80542038884112 0.152671344777585 4.31552042670907 20.345457672541 -2.82300443343017 -6.9678831423433 0.376317972852587
"39" 9.68833193754624 9.58962830866822 21.3222136007674 11.4547991629657 18.5168263076849 21.0794097846488 23.0866109737988 11.4287224947452 19.8325916765603 34.918392009863 9.71231610884979 1.31102878023219 11.9216547567362 26.3582421398814 -6.82599038518812 2.47997005224321 3.42304625881437 -10.1977726135357 -1.73124389596959 4.62207154768316 -0.634446972233042 3.50794740047287 21.19333597736 -3.34632485599955 -3.23197212553677 -3.38384426033853
"40" 10.478832027503 12.1737894232142 18.6342341771294 11.645872410615 17.1486970302986 23.7229556184872 24.8236440516209 11.5280390765694 22.6964705339309 32.7903785466413 10.9820587698333 0.673051166819836 11.9835926146535 25.5331152561671 -9.85683998003577 1.24259652459386 2.89820612299889 -11.3441837594878 -3.92888342624292 7.94227025185729 -0.589611097334483 3.86563675848244 19.3781765870567 -4.6831802140141 -6.15539592553506 -5.391909587084
"41" 10.8033642994653 10.3098441597086 16.3198444550782 15.3470071188433 16.8577140345305 21.713408123229 21.8429475640476 14.7982703132922 24.9314126170821 30.5862341928334 11.681492457649 1.46163144182001 11.8706856818592 23.1183325260131 -5.28060240390321 1.56432167341918 4.30361374291737 -9.5654082655913 -4.54209880151302 5.92516867362942 0.689132363914128 4.04844813379034 17.7719275489782 -1.8614118828667 -7.29788215641786 -7.26928257428709
"42" 9.47332498354626 11.3975763494151 17.3245271575439 13.3840111428846 14.5320814206462 21.4738998931914 17.8021289006088 18.4620526617913 26.0833883484438 30.9238837625541 11.9758642737667 1.4215229423614 10.5937717181379 27.8943891395844 -2.53798605754861 1.48458781470952 3.0306992826323 -11.0027748777653 -7.04730582129997 4.4957589047236 -0.636757224526933 1.84384506724047 21.7844795472087 -3.50065110655926 -6.24477956825059 -9.88479012094904
"43" 10.3129200962641 10.6198008105716 17.2339642021763 15.0188347100928 14.1044459383665 20.7765448985336 18.5545561656576 20.5358261975201 26.6378377898176 28.0791121910892 11.9722018613708 -1.65435981588172 14.0517172426068 27.6453673723782 1.52878715140169 1.96793753984529 1.95014028608821 -13.0942950621809 -5.86757686877244 3.68719870749142 -1.00237430803665 -1.96213132153256 23.3385960423337 -3.89717718340687 -5.87119552437445 -12.8183392431964
"44" 10.2552311870841 11.1212854856089 16.757450696185 20.9376081620568 17.0029145329533 20.5878211815319 16.8251676392875 24.0353418484357 22.5117206395247 27.959725881906 10.7804160427211 0.128147285400279 10.1183921571339 29.8557841178718 3.55323652682505 -2.35984347741146 1.7315562344631 -10.9407425416937 -5.249355913826 7.05407231093328 -3.56602108324063 -1.51811477877314 17.6746620746213 -10.6661579695459 -7.99818841344268 -16.5069627112134
"45" 9.65717101767799 12.2549287263742 17.6487747903727 15.7566422164928 16.3920714805077 20.9578904665409 15.9844452272347 26.3551033817319 23.941638094823 27.2139668644591 6.7016962405373 3.38309754342162 9.48903728011462 24.373472720452 1.14730691866929 1.23169021381445 -0.996294394035846 -14.1357253634742 0.632926980407032 3.55479939246479 1.37703907060761 1.22123700801151 20.4904432025172 -7.59144346715843 -4.55327870826098 -11.6594367835616
"46" 10.82267620434 12.7326300837386 20.5708894241339 10.9743661716011 18.225619470988 22.5339327906381 17.7614757367933 23.3746715320546 23.8406020185812 27.969774265545 8.1576770208954 6.44419262667627 10.4879622323958 26.4344159112436 0.297996331138788 3.28573727197081 -1.98312162241671 -14.3878186019273 4.89457212229126 3.29857026801727 5.56269216301953 1.38048343761558 23.3770744051362 -7.1908688730731 -5.30919867877295 -6.27990150579844
"47" 9.46161757717644 11.0124153597844 17.9609720638309 9.1299286597915 21.4174369594363 18.9400403824519 25.1278321301757 21.4084937351005 21.979182030661 29.6956738803532 8.24182621500981 6.39775904942056 7.20050856942808 25.3363363187798 4.4273801391686 5.22413575116367 -5.39296207843381 -12.7104130851101 5.37554235430065 0.720041349635183 4.11194876789213 2.1959796436063 25.2153534912744 -5.19000866283158 -3.06601407370668 -5.0897022277198
"48" 10.964912347139 11.6527858364007 22.9678180192889 9.27028776212135 21.1085912428888 17.3009729207952 22.6594546393015 22.4756586596526 23.8553904544863 29.5906386416683 8.94519426591109 6.16726349824001 11.776774221319 24.0895277630946 5.60452184917146 3.0108565375874 -3.38107955735112 -12.1031744724864 6.02428418252743 -0.718821893511243 1.76047298902332 4.45236647186952 23.0368858544113 -8.6520375801124 -2.79944582169384 -4.02902938342564
"49" 9.92426335020864 11.1513654802161 13.1643894280371 16.4875007854793 21.3523169711589 15.3620429879049 19.5792582629935 21.0739880302809 24.7486461362441 30.1684281238491 6.13194381625537 5.61869248923081 8.64571290435573 21.8714122737653 4.60952636745242 5.04952589359025 -5.95757653368835 -9.70871822001298 6.21371742065192 -4.5863833753983 -2.49345915832764 0.163532306768964 22.5339443279826 -10.1928700106505 -7.54663171684287 -7.54489771071884
