"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]"
"1" 16.5029283345262 5.89958388767292 -6.36658436677948 -15.7787025539277
"2" 16.7876590234927 10.5954605481376 -2.54719028004004 -15.8308692082243
"3" 16.3627079775075 21.141585273898 -0.501109942025875 -13.8751645687939
"4" 10.5639033538163 33.6588133861462 -0.905083510911655 -19.2688372691126
"5" 10.9315641991516 35.6814918467859 -1.99646407096748 -19.5907238175323
"6" 11.0934253627575 37.8385933755212 -2.03999436744065 -18.8256391877168
"7" 10.247702450009 38.9596716810804 -5.07272048001543 -19.8050613636302
"8" 9.88630371067676 38.9616756858705 -5.44466725699292 -19.1588502561708
"9" 10.2404040807697 39.8746841499638 -4.93865299312054 -17.5815177883599
"10" 10.2367780786054 39.7141256743546 -7.28202147267837 -16.6111604369608
"11" 10.6393212614451 38.9916725118893 -4.81928061771851 -16.5882402171963
"12" 9.5758995620186 38.7813554757014 -7.28596969384237 -18.054904815343
"13" 9.9065864207193 39.454204852438 -7.81355754410233 -17.2487035352667
"14" 10.2318381097491 38.2634656306942 -6.83979739784888 -17.1697732709651
"15" 9.71917581140925 38.9803565688972 -7.58594114770577 -17.2826904281007
"16" 10.8818894494838 40.9876815360001 -8.50802350791855 -15.6696726271428
"17" 9.88325035091954 40.8280262964782 -9.97772735986406 -16.6481379408669
"18" 9.51780370420562 40.8895474356238 -9.59431736782859 -15.8302551964677
"19" 10.2850687088248 40.8169807038691 -9.98629084287355 -15.0311388757908
"20" 10.4271137574611 43.4331150754531 -12.5417871667264 -12.868096493554
"21" 10.2443056276646 43.2329297460048 -14.2113423937952 -12.6130049873804
"22" 9.61457738718059 43.5400500138368 -13.4351393431377 -10.7053891283383
"23" 9.8414311712483 43.1764555240725 -12.512019560887 -10.511373210384
"24" 10.9018931323687 42.6554724552733 -12.6937618096048 -8.51428105965488
"25" 8.29890315232844 42.5002597577559 -15.0321869444589 -8.53159644300608
"26" 9.88921127002336 41.440930059212 -11.4072227611791 -12.0503954537189
"27" 9.69846425387694 40.6952095130244 -10.784127749232 -10.8156522568948
"28" 9.62616137894268 39.382012943706 -10.7515592862065 -11.2627625436164
"29" 9.99820207248323 41.8213818411243 -11.9828007030072 -10.4879268456669
"30" 10.2678238828484 40.9258729321908 -11.5723545847198 -11.2581227628283
