"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]"
"1" 1.03329367012669 -0.0213682755261777 -0.114167562574564 2.75522496585596 -0.892500073895582 -0.5283799462647 0.838739732878994
"2" 11.5570503260693 8.71711321039099 6.84955231317356 7.85342081827995 5.03833749734425 0.755142156682491 -7.6118014627707
"3" 13.7308372259704 16.3416113739097 12.5190498809669 13.3701895733681 5.79326413622162 0.437286450380125 -8.6957686141439
"4" 11.4717551721523 16.969524697912 24.7767031622941 12.57254120831 7.33798982737279 -3.52616507157775 -13.6067106347127
"5" 10.3733609192209 21.6432614907116 29.3635344756056 6.66795680140276 4.56048485099297 -6.73269888793548 -22.8002370159815
"6" 9.88551396704409 24.492649855691 27.4823688875766 5.75704921841228 2.88260365172958 -4.68986306737883 -20.7333951414066
"7" 10.0823905284811 23.7869576279508 29.0565208921426 5.07451647392391 3.62723335886886 -4.24354680543647 -21.1923097661352
"8" 9.39520669821722 24.872341985256 25.1658095660348 6.73713599966816 -0.639946955625131 -0.382169360631952 -6.21705599715904
"9" 10.6098014749328 24.5688795948249 28.2752583614647 7.74277868928946 -1.25032954500935 -1.17077190914307 -12.3355428958945
"10" 8.11885309975253 25.4340875148801 26.1863954334269 8.03711872543211 -4.65722645067002 2.51078847575139 -3.40484530364721
"11" 10.1982186916899 26.1691027250702 28.0412028956758 6.76136562938194 -6.54974644376658 4.86112516639553 1.0389761511995
"12" 8.20197770820797 23.478967313549 28.1917706990689 7.03305192910608 -5.13439395327367 2.94921552337681 -6.99777451549772
"13" 10.2470557127943 24.9206190367024 32.1560836187556 5.01646159599713 -6.26467532765443 5.0612680432365 -0.948577301098596
"14" 9.13058743954148 23.6239970992531 30.9637429920517 6.90023729753843 -8.29954681619209 2.74836291635134 1.47178153047304
"15" 8.52877493818289 23.4465189957675 31.959249375768 7.77232579409497 -10.6281068559642 1.53299183737689 4.10395449152618
"16" 9.92127971739102 21.9918632584671 33.3053634850876 8.77332110120345 -13.3441942081776 3.73382494829596 7.91156206910712
"17" 9.55239739394339 20.7974343835605 34.5478818653784 9.80070126176237 -17.152524598146 4.26354618955146 10.5686040647066
