"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]"
"101" -6.4593189059504 25.533081790851 -6.99987046546595 4.30534395240448 5.46702743700999 -0.417913163332987
"102" -7.10714541141565 27.3251582637486 -7.4105845190176 3.77677716801176 5.72509399760773 -0.197667046674548
"103" -6.76175081630066 26.7977528661939 -7.8556819565526 4.55030589147558 5.46979934157151 -0.271845026869705
"104" -6.48977759676546 26.9949267090905 -8.62326690420715 4.54074413276998 5.64097758901447 -0.183523705082703
"105" -6.93724530509917 26.6556874975722 -7.27594988913199 4.2456976707169 5.19170457779623 -0.0828185482607353
"106" -7.28138486910415 27.7788232656353 -8.43536511527799 4.43399969314116 5.36950396008468 -0.11126727742522
"107" -6.18767003109459 25.6901928564532 -6.33018249474496 3.71635624060955 5.65156274439169 -0.333779767353774
"108" -6.65225786395369 26.3514059973207 -6.97749493022271 3.14322836371337 6.18864007035846 -0.304449603306541
"109" -6.72563623938553 26.3226402371827 -7.09782895729066 2.77233710710424 6.82614525949127 -0.614389103402802
"110" -6.92301467705151 26.5609449974718 -6.71848444177287 3.18737143989098 5.96968831061083 -0.375548296549961
"111" -6.27325928537372 25.5456555738986 -6.09563100607384 3.33077563389525 5.85911788195502 -0.307503901867399
"112" -6.84761821406805 26.2610741758785 -6.80377962154395 3.30275458046319 6.14043696031086 -0.413021459994319
"113" -6.87390539492073 27.0926500300243 -7.92307516872831 4.39268980612027 5.48596055932603 -0.209291548525084
"114" -6.9170038248311 27.9109312341338 -9.0037500788881 4.26722169783012 6.16744835046261 -0.226505204027948
"115" -6.71687434794961 26.9911206611078 -8.53193382277764 5.29405099530419 5.10681015104228 -0.503619874489173
"116" -6.68996956162795 26.2226794918019 -7.42438662250063 3.38736436715717 6.16337032548944 -0.410467225796374
"117" -6.59189689607648 26.6998221319615 -6.64936620712186 2.30403736765457 7.1130754191669 -0.498599211871027
"118" -6.6418095596802 26.0817537872719 -5.792434466116 3.01884958757129 6.21315842440885 -0.403043774802322
"119" -7.1194958794511 27.5416242067618 -8.36302805973292 4.56676806312171 5.37053345620431 -0.379947412005485
"120" -6.89669148111418 27.7258783128946 -8.59527537423033 4.09037398385744 5.95586022076086 -0.162750019910605
"121" -6.49281707455803 25.4356903388893 -5.67441622712932 2.92295023537003 5.94496253965873 -0.188086237150076
"122" -6.5613642390699 26.5993315443335 -7.51302970381856 3.70877197988205 6.16055388321838 -0.395044554056194
"123" -6.48475867536252 26.0133428389815 -6.7879680441667 3.46230736154949 5.9508304673183 -0.388958069015655
"124" -6.59824739530676 26.771951456637 -7.90944196577925 4.34472672138292 5.74135557869078 -0.300808934249745
"125" -7.38738082515336 28.5627916784937 -9.13281321726619 4.28952614184671 6.17038770800307 -0.304591001699231
"126" -6.85850341055987 27.1586520070688 -7.40037911936509 3.59986197427595 5.90428649039508 -0.22326892039427
"127" -6.88534063409773 26.6640862776251 -6.8655128541341 3.00673156072674 6.61072856953588 -0.51921726542675
"128" -6.09271343938802 25.052861337979 -5.49842610228642 2.85171867344878 5.78337599611884 -0.261374063057088
"129" -6.06361708126455 25.0292777019941 -4.83638475053134 2.08341133820293 6.59560997917196 -0.301417096946306
"130" -6.69592882588809 26.1003810385056 -6.51112254428804 3.70583094797767 5.75517032536824 -0.289255072906496
"131" -6.78863045636477 27.5478977735786 -7.82609290152534 3.85662820732058 6.11064165559296 -0.297710096180332
"132" -6.38424198070156 26.9922939622442 -7.47673820923889 4.2830203205996 5.65437391635484 -0.464237069677633
"133" -6.85999467506973 27.0954351452033 -8.19062108883194 4.06867804063436 6.10073717338431 -0.324313517952567
"134" -7.36115248742021 27.4921467936492 -7.73413182077413 3.54185998987787 6.38402697324273 -0.20598551658012
"135" -6.80561431593523 26.9057706994288 -7.61558407453411 3.90776393296389 5.88178534540255 -0.174015808633838
"136" -6.3318830707607 25.9319489384462 -7.28864698617441 3.25530721806946 6.19345157285844 -0.129963479714158
"137" -7.11824353997152 28.0017992565286 -8.10555253072837 3.49448933176359 6.30734652201604 0.0996178413818563
"138" -6.53939218378994 27.1100393595134 -8.94081171845514 5.16996088846811 5.78443111667438 -0.460862020652504
"139" -6.98562987691087 27.1361081520391 -7.1940648861924 4.01573248439607 5.68737571454978 -0.440372672668943
"140" -6.81655013587351 26.7315850621669 -7.12809448059156 3.24776930402429 6.51423602742289 -0.642000245864815
"141" -6.47985588171559 26.3945119056123 -7.26587929387543 3.77804945693448 5.92861502252165 -0.437227484545627
"142" -5.84645912624991 25.6936864890318 -7.00913051272202 4.29600185641643 5.75041272834426 -0.37603300807531
"143" -6.24429675369721 26.0454462327305 -6.60504708138804 3.21088439804572 6.14374803004495 -0.29736161885596
"144" -6.60837046665381 26.3672926551619 -7.05786890262729 3.82554617541692 5.95871073682338 -0.291427127049777
"145" -6.40498072535781 25.6498897531881 -6.18856327684985 3.20993934008521 5.76275926853277 -0.102040603098666
"146" -6.23900451911793 25.6268015139059 -5.9170625796874 3.00746624082592 6.31231397035801 -0.383914094604403
"147" -5.67154294985429 23.8729621199138 -5.01248315923237 2.77770032188799 6.41555966388454 -0.247913943566126
"148" -6.66933232991469 26.8425327631236 -8.25180448523885 4.48259062307689 5.59415418727752 -0.119530306760897
"149" -6.46605484302853 26.4657904314002 -7.47677674433223 3.29823847001394 6.00597303062627 -0.0141146318658372
"150" -5.83300601218158 25.1003308295681 -5.8565250799842 3.54706201362395 5.83746154799315 -0.340044370532845
"151" -7.27756883626056 27.872318085496 -7.87211207873572 3.42416751459215 6.05033847284792 -0.0801667321200889
"152" -6.99418102129765 27.5556912306126 -8.18651141724798 4.08492110944853 6.40932633559916 -0.606721870838095
"153" -6.64689952462483 26.2030958223986 -6.69039515772637 2.88070905024259 6.34250362675794 -0.271807905752431
"154" -6.07852786297726 25.4055294081917 -5.86350268099353 3.37905177122264 5.7116657694959 -0.283962901590076
"155" -6.20059484094655 24.9667895926573 -5.53464870068732 2.92881432067402 5.90122934441773 -0.0743026742452239
"156" -6.59248724796879 26.0942870726357 -6.1016364721248 2.61511482885277 6.35652105952605 -0.276634199551735
"157" -6.21955607714667 25.333451115358 -5.27238531887471 2.27361150937697 6.51124763142001 -0.369295101858364
"158" -6.2141122592297 26.3981757800087 -5.8257081241866 3.50313901224107 5.73328873101976 -0.289920546947951
"159" -5.68236072403554 23.9452411051119 -2.91944805585061 0.114250701037746 7.55137257088779 -0.715884262287899
"160" -5.80666034204572 24.5833489288738 -4.36663465625685 1.24565078232218 7.48320125386731 -0.708181006999766
"161" -5.93498703328697 24.6599052657417 -4.87724550412596 1.68932984896723 6.75996648167129 -0.390027520333129
"162" -5.62192467012432 24.1574793980165 -5.25507329131686 2.15834412369755 6.50721714060135 -0.285239094697425
"163" -5.90405087114621 24.5221223482167 -4.71653408023655 2.09066093376874 6.0325717513424 -0.36441481528035
"164" -5.64905414791717 24.0655352297159 -4.75576943392744 1.8364159159195 6.61966967528648 -0.175795971575266
"165" -6.41401811057864 25.2978014532655 -4.79271538065874 0.782400238021018 7.31651845451336 -0.204184146701262
"166" -6.56781302094802 25.6661593724485 -5.27894386442126 1.63451578450054 6.93214698042192 -0.370573064503274
"167" -5.73405382538265 23.9995325757057 -4.43536903800071 0.859198699469454 7.34824972862002 -0.621099066538636
"168" -5.98351588336096 24.2601557342925 -4.36116985978881 2.2504584515316 6.33413705607554 -0.175725100016953
"169" -6.30941125449076 25.3875177602162 -5.61187099914853 2.33401825629589 6.62018740633097 -0.43150265232898
"170" -6.80392902934286 26.441183158187 -6.75877082429614 2.4774754624602 6.72274071177398 -0.179300933931088
"171" -6.9979182099728 27.2685923674503 -7.81563214793181 3.9550511391372 5.90172752683468 -0.113199614733977
"172" -6.42348528703152 25.8178382423661 -6.76991370552272 3.82066645689312 5.45219391415475 -0.338133375500551
"173" -6.87967039811769 26.7691172208533 -7.47297487810062 3.23877619336842 6.56871261490941 -0.156642054192711
"174" -7.24147936240562 27.2076716233161 -7.8785534715128 3.32507229179507 6.57539515027616 -0.474552547763928
"175" -6.86095041849551 27.1049917579648 -7.74229319333277 3.73469486907774 5.96978050906616 -0.545143216133826
"176" -6.49378749480962 26.7514847100396 -7.5015341009931 3.73633052346704 5.76231671845316 -0.137831033967811
"177" -7.40084991027731 28.1651461662043 -8.11299051508008 4.09307319146393 6.00744533835842 -0.232885842773649
"178" -7.41736238922655 28.9282765116774 -10.1718814959655 5.68879665535459 5.70177154397766 -0.476509494129665
"179" -7.35621769672796 28.744990297919 -10.2392136085499 5.42957763945037 5.40263411962497 -0.272829902280007
"180" -6.91522010432514 26.7823608454469 -7.27937762868624 3.6970925102686 5.48823018124265 -0.227714851171494
"181" -7.12277460615579 27.6214698179351 -8.76541913812513 5.07038726265374 5.32267395290356 -0.420338048646405
"182" -6.48322282683672 26.4027352526096 -7.5423930919904 3.73747690258462 6.45984146452318 -0.313192281062493
"183" -6.28801459695876 25.7630504182986 -5.99259623507242 2.1276837911343 6.44708118394333 -0.448215334537458
"184" -6.91119429421073 27.3099051964515 -7.57755304404384 3.80441478052652 5.84709571112756 -0.466477252726858
"185" -6.13692007194423 25.440617900113 -7.37796562624533 4.39992280337465 5.69046063632681 -0.154496325858822
"186" -5.86646560823616 24.8142027903256 -6.13607095323198 4.00535157597597 5.44939541692546 -0.194686042486906
"187" -6.1081887079443 25.2027926594314 -5.91472729458428 2.71205803398046 6.51180531806278 -0.33552873494104
"188" -5.91541721728232 24.2587757254081 -4.2086790980365 1.66226976857776 6.28376579140564 -0.297940536498808
"189" -4.95511931361676 22.969362350111 -3.1057448207993 0.87950805716615 7.06478288793767 -0.371009474404185
"190" -5.62390341185696 23.8913175766915 -4.12668889989431 1.15454317987533 7.11452039590448 -0.699716559188976
"191" -5.61280587008764 24.5155022567924 -4.96438095714246 2.03143996327963 6.47793987871286 -0.116931871889241
"192" -5.93198941344817 24.8311944190104 -4.77272212708147 1.73770926904119 6.67662662190531 -0.142328151508557
"193" -6.36013821556627 25.4102203458946 -5.2880109962374 1.88082523656349 6.51415710386745 0.0536855961529003
"194" -6.00031928612085 24.8088347789004 -5.92532492042568 2.51965517491811 6.6288491539602 -0.439412360352013
"195" -5.93419423987714 25.2161258125892 -5.68104859589034 2.72919014036549 6.41543670262789 -0.306275894166227
"196" -7.04669696543174 26.6936265202876 -6.87186582623862 3.94447918932797 5.47456426548233 -0.233253415054125
"197" -6.53460261015821 25.9731954224506 -6.79150432041641 3.01865818964599 6.45691884740634 -0.227072631498879
"198" -6.49502246124234 25.7089631788904 -5.81558911451257 2.20788907598572 6.38439135712224 -0.470358918298554
"199" -6.6571642572815 26.6987372536947 -6.39457494794923 1.74536326439533 6.8983362335814 -0.377630851481367
"200" -6.63398950746794 26.518671119431 -7.38672792855852 4.20954423877647 5.8442782630149 -0.580684232617862
"201" -7.11412436833091 27.3124947838096 -7.28535970873476 3.78476679214143 5.57040424194821 -0.18750621981896
"202" -6.63036329281108 26.2849256163059 -6.54649528710723 2.35044665640425 6.89041679293045 -0.534873911098436
"203" -6.77029897288633 25.765677973122 -5.75878866361088 2.61354342587364 6.2195864875304 -0.121203148439774
"204" -6.56136749115174 25.968239842512 -6.83419355388385 4.15563185044966 5.84612411570108 -0.316868320247535
"205" -6.33329714714092 26.3026578032483 -8.18761285593581 5.01002693273516 5.12786573104449 0.0709211661780028
"206" -7.22884494229012 27.087674705493 -7.813235660754 4.69592003070196 5.2570541207702 -0.33704541413508
"207" -6.90753009732511 27.398347872937 -7.90407786042092 3.60060316681153 5.92088405401756 -0.144882619495333
"208" -6.73218720943852 26.3803527649263 -7.22786473426405 3.02992495463589 7.10031369348796 -0.381297133246315
"209" -5.60520193082097 25.0240416982548 -5.78711332543871 2.33766662495826 6.47677498684875 -0.407060571654499
"210" -6.39248128154883 25.4519818143577 -4.94060945351685 2.18605673225334 6.25984203646856 -0.1689427020882
"211" -6.0337424110372 24.5742882420507 -4.88939766733873 2.47083449276939 5.95810946413531 -0.0940446147326267
"212" -5.93697412196996 25.2072349957296 -5.56279378742175 2.57870641128944 6.53826014902293 -0.496549562925018
"213" -5.9646647050073 24.5164589324163 -5.27642536047458 2.56323432354616 6.19286425164915 -0.194882915404085
"214" -6.89337200253916 26.1681842989636 -6.42409428341811 2.4888575550074 6.53938242499145 -0.383728118404414
"215" -6.47905150574809 25.252365460543 -5.55152636618726 2.62927228564651 6.04907253213962 -0.14839173177494
"216" -6.14673956403028 25.2802453775746 -5.00309524612374 1.97985631323996 6.44628674943373 -0.322180717338747
"217" -6.07864942445736 25.2750912338253 -5.12929467999037 1.98945619739499 6.66409530179135 -0.577637868515464
"218" -6.28671513910184 25.6301234433448 -6.62256095943037 2.49765012184231 6.42392308556149 -0.41595455882141
"219" -6.03655757665793 25.3299305063216 -6.21993191238497 3.11279432593591 5.73423188492476 -0.154966646610499
"220" -6.22744760650779 25.3404984451859 -5.12456818740801 2.50552301308383 6.07771514598314 -0.237803284278961
"221" -6.10112638908032 25.4196401775917 -5.6893051118865 1.93211751774774 6.70483579749854 -0.228907921842053
"222" -6.16794630873848 25.479177788432 -5.40255672132466 2.40273029932861 6.16335385101151 -0.135789608591798
"223" -5.82548067940354 24.4728296043888 -5.4584521857734 2.73867757475373 6.02603930541417 -0.203049789182942
"224" -6.83011362761495 26.4863958943393 -5.76123269585691 1.94479780554104 6.91875742041969 -0.546864129277448
"225" -6.84590548774954 26.7491911610681 -7.64409287715551 4.17617208008467 5.70658041882393 -0.0787741755883704
"226" -6.29930644639837 26.3856273414417 -7.55238654613072 4.03950833312704 5.65037768776875 -0.0360580554456762
"227" -6.69786850407891 26.1916656761091 -7.23001978012466 4.67954503266209 5.16279806894839 -0.112472548617955
"228" -6.45457879514452 26.3650730134662 -6.71106203056149 3.13283746599699 6.28870615279672 -0.363697317417094
"229" -6.12720557176654 26.0117418486912 -7.04611064098353 4.49489976493801 5.53527257925198 -0.299746921242277
"230" -6.1534201048064 25.3960219660326 -6.62994329801142 3.05550239715632 5.8662336226939 0.0352341353306915
"231" -5.8412888898602 25.2097410383324 -6.05027892636935 3.45598675927685 5.92333949740631 -0.375878023285448
"232" -5.44589236111289 23.9553080347128 -5.50236576268766 3.72406520840876 5.01793025899832 -0.0763649652176367
"233" -5.86690958533765 25.0495799252413 -6.09429505060956 3.36154408378047 5.56589192372032 -0.0241959789272091
"234" -6.6973007463294 26.3261921055351 -6.96933268276327 3.62056967752587 5.88509829162674 -0.254302349027806
"235" -7.40910424485414 27.6623897919118 -7.53639084871746 4.42677814473198 5.47757214443499 -0.293335101307059
"236" -6.82606917369422 27.5245156808337 -8.48237653710863 4.80515148639129 5.3597119496504 -0.267145113325701
"237" -7.05384360788124 27.1784958601852 -8.39409164376888 4.79431962057178 5.75151725740798 -0.182644425344127
"238" -6.55084952722139 27.2111061066983 -8.76103635843118 4.78204212669973 5.46573943801079 0.12454476595983
"239" -6.80065495273679 27.3995630938404 -9.41989561793487 5.60229154442272 5.09949701723572 -0.0119359893604344
"240" -6.90867986756903 27.0864853444814 -9.0413044826139 5.88419742699441 4.98812516379246 -0.12564604673186
"241" -5.99406530201979 25.9722701329201 -7.08019950927635 2.86021513444468 7.11412161863282 -0.625822055197892
"242" -7.12134938673436 27.6433775876418 -8.07993199379147 4.33341671369829 5.82392842344523 -0.227326648326705
"243" -7.55361873735955 28.5544766322977 -9.31336726791338 5.50115430067466 5.24761553260889 -0.0648710109748269
"244" -7.01126223843189 27.3247756186674 -8.19967787556097 4.69838485838758 5.46728127961934 -0.346046756750175
"245" -7.16040686120914 27.7738887947069 -8.32005994166665 4.37237008866778 5.76915797245882 -0.33939146032004
"246" -6.51824972537131 26.861783753785 -8.72457162658685 5.40332960782577 5.37257603617175 -0.659399843746776
"247" -7.49350195349648 28.8489867655701 -11.1813090445522 7.06493211257969 4.20546152292559 -0.110019309929322
"248" -7.95163119731327 29.6570963605821 -10.8472995850471 6.05930187397942 5.32251002093337 -0.195970125429338
"249" -7.83493027366829 29.164135673011 -10.5643953070741 6.01549631873357 4.9749292258644 -0.160849140385787
"250" -7.46781510976583 29.2611004758408 -11.5373714847716 6.2273888969475 5.3203978667086 -0.165382379078049
"251" -7.47911670909267 28.673729467239 -10.1935924446431 5.59219472134757 5.17614543217808 -0.0080303309259929
"252" -6.98829999043297 27.8118161411602 -9.30900685988367 4.85091548201226 5.6194098847906 -0.333668462524611
"253" -6.99506829391731 27.7788532589378 -8.61048000010516 3.91025021724276 5.89692238593214 -0.223413216932966
"254" -7.46848797137968 28.3296752458001 -9.60912719847611 5.42460100649668 5.30927854661658 -0.103292144645898
"255" -7.25890423395499 28.4084697388659 -9.30624294034521 5.25790010117232 5.18474508196751 -0.229003270517815
"256" -7.42218619906926 28.4178529954655 -9.0918698723828 4.7699995909976 5.77587874476766 -0.317735092185935
