"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]"
"11" 17.6362019776333 -13.9715118333486 6.88254624266332 17.7211708284173 15.1126237799002 -10.2351210468492 14.3397646010122 16.0967291389952 -2.74107511476834 -6.31728109261273 -1.55926934933097 2.31257589441712 24.1166274404736 -11.0307649648545 5.5443942942544 -0.156603672519045 0.29959776748155
"12" 18.4548280901306 -14.3872505445001 6.31838596233197 19.0064429676077 15.0066447226416 -12.121462355257 14.1029471429453 17.8789638811756 -3.35209189331085 -5.86813552462592 0.708150799215153 -0.0867757270064046 24.5146705970052 -9.60194677142754 5.64690979551689 -0.939442773294345 0.873240743526342
"13" 20.7057087640695 -16.7180810070604 4.69695777046078 22.7320907890766 13.3387785835508 -12.5718974921427 14.4696826881805 16.8177126974184 -2.53272142138762 -5.83111043400003 -0.703302313515524 0.0658507218551143 22.5302768785201 -6.92113726208728 3.44139998504842 0.0176849093596426 0.584109153563892
"14" 20.9924333373447 -16.5185504563705 4.76070251733724 22.0600367500462 15.00690070963 -14.1126405393568 13.4962738712164 19.1806626165854 -4.07995358927856 -4.36290231300698 -0.688520847509983 0.0899215308039505 20.5533342535052 -5.6929557305928 3.92187777819336 0.187786750266817 0.368019942004444
"15" 21.841315557924 -17.2898851611684 5.70984935526518 21.9490614130114 14.4028007479768 -14.0799289057057 11.5639588644102 22.2777783043518 -5.67325460088825 -5.51997182992444 0.651368354870905 -0.882273207770208 24.272970262908 -8.91175164946869 3.2288413567916 1.14675657601519 0.283401153350828
"16" 21.7677114759791 -17.5662484386068 4.18778553536508 26.0929898466126 11.4561116105972 -14.8882795876815 14.8319867595827 21.6025336772034 -6.22253595505962 -7.18243346385841 2.72569462313169 -1.24557646286795 23.8871682997482 -7.51524054451355 2.26634945300653 1.2723666041109 0.375013296358146
"17" 24.3436338511303 -18.2005932794996 2.09661150582095 28.7186106580758 10.2922512755459 -16.2841526396718 16.9340220923271 20.1746716264806 -4.23388701271256 -9.40576086014559 3.7241209158468 0.285771074714074 19.0257396967982 -3.73870962092983 2.82411527923909 0.509911461100923 0.0743813617200884
"18" 25.9541872974858 -21.2693049219554 2.44128716300975 28.9814273967876 12.7027315386829 -18.8651355778989 14.9830811910073 19.8036476806493 -2.31692192371192 -7.84668179256144 1.6982670545316 -0.271218044211895 18.7823758779907 -3.71578789329133 3.25812384408282 -0.128205083003076 0.755150898468767
"19" 26.0215648647292 -19.1750853527299 1.35613297749174 28.7261473013957 12.1561500256835 -16.95038516841 15.7842258908915 20.3487875304419 -3.05891823452372 -9.94345952792778 3.51496289042827 -0.445509961672371 19.225604401905 -4.16915149741831 3.30013578096043 0.445101779862882 0.409544992989313
"20" 25.7324916178191 -20.7061272740807 3.36231457487645 28.3942371616511 12.6335778631547 -18.315595148688 17.0005385443892 19.9721171646484 -0.963655067966787 -12.2982453137087 4.07631810252684 -0.525342821089994 21.1212882113308 -4.35371404880858 1.37026832984921 0.993912752857943 0.33558238105715
"21" 26.5844271896348 -22.0493958833084 4.33275735761735 28.1847483602829 12.8830566153944 -18.3185081826969 15.9015313004191 19.7895158005392 -1.78536535412142 -11.6459372220871 4.9644613772481 -0.196105423931247 19.120696829227 -3.88958480406263 1.90178681607381 0.891719217812611 0.379379804530128
"22" 27.8548107505554 -21.8814503520152 1.8246279424164 29.9733123965929 13.6724797095752 -19.2579034471082 15.0650326805961 22.5493879896496 -3.48203352666626 -12.0030656865407 3.49534089540985 2.82476260420801 19.6627267836607 -7.47046436072318 3.67377029531765 0.951077104658618 0.213202210580301
"23" 31.6218860089534 -25.6984183827023 3.45030156200936 32.2918821795127 13.369415026541 -23.084980699875 17.8122565345445 24.2491069939229 -5.64647651115967 -11.8505208341936 3.01372741769665 5.74585102718126 18.640905136649 -9.23000136677076 5.52338968383228 -0.60114831076172 0.596415655717834
"24" 32.6879253732336 -26.4059459131238 3.29292829580962 32.955740285359 12.1925700782047 -24.0182023840891 18.5534797842837 24.3879321578607 -4.07108082691698 -12.9703691024977 2.71942315720894 4.12400847913756 18.5990499552578 -5.64800837505047 3.9969523607175 -0.255241428099925 0.433572343283371
"25" 32.5338057002864 -27.34034779966 2.98771454457708 36.0490568814311 10.1385115957584 -24.9726797935823 19.6060255409883 24.372285838564 -5.47525842750335 -13.0356241764936 3.80076690785194 5.38315817383312 15.45825900585 -3.75479021071622 2.89521873014118 0.548800568707312 0.381546148830882
"26" 31.9014468147091 -27.78613847838 5.07355680076748 35.9064389670451 8.14624487160589 -24.3729701306756 21.5232150815953 25.399250730309 -6.72447025131424 -13.4354042615632 3.64060100999456 6.98463419729495 14.7592619028377 -4.44331000026072 3.19322020436941 -0.0933968226336062 0.668782908005442
"27" 33.1814119966844 -28.1403125018779 4.80159289119789 35.1874290766871 9.43571670036037 -26.3355265485863 22.8816416841478 25.3714168639615 -5.87769220041218 -14.6949065459113 2.55717586639305 7.81056931928979 15.0527496356163 -4.49318332650193 3.47213618909239 0.157592882908369 0.372947982033872
"28" 34.0712408761109 -28.9246699088925 4.72102517312917 35.9320823844959 11.9291638960781 -29.7499779623749 23.677522601368 26.6122891144825 -8.1332410647609 -12.8023402225797 3.27722271417756 6.74133597744167 13.7534385234755 -2.54757857511877 2.24177191525415 -0.259100330587417 0.295454898505259
"29" 35.7675309011665 -28.5503592637236 2.4243796119022 36.536965541269 11.9290911533853 -29.2724081507275 21.6747915410763 27.8503045501492 -8.28316270800238 -12.2292832505295 3.8817417952611 4.19308355682503 15.9103896630737 -3.34864574670515 2.23793170111926 0.298650230084291 0.12467936944411
"30" 34.2839557478071 -30.0029551936904 4.81254658928423 37.1063957894819 11.7903771230403 -30.4846597511839 22.0708719406435 29.4698775121791 -10.679881993667 -12.264481693863 4.36813250280608 6.80424994705022 14.1110976877842 -4.23720457948869 3.14450413372389 0.582784910142514 0.25083369732693
"31" 35.9584679148885 -30.1454774190252 4.4744885465226 36.0687076427805 11.6595250286 -31.3625161833658 23.3264619144632 29.4070629376398 -11.113178137352 -11.2942043529564 4.10137077773253 4.52144662319461 15.7435565822789 -3.69151259953423 3.15510434131003 -0.0283126773535909 0.283407410134589
"32" 33.7704143564607 -30.0236139740409 6.76268867893524 34.4820573008733 11.1272969762905 -31.6137196576945 25.0362383292057 30.7947092910927 -13.7322124722472 -10.79571902764 1.009854024197 8.37977791289561 15.095670233277 -3.02365780072992 1.86477672809052 0.951474749140462 0.545085856081812
"33" 34.3562435399847 -30.6533620475016 5.74509828788563 37.2489373042272 9.75789425892063 -31.8466480061676 23.6838089933582 30.9271459576259 -13.0497955184923 -10.3084163446437 2.87888273333697 7.08625860989792 14.807645944498 -3.6529703446993 3.16742436851963 -0.524793230281302 0.476283379519117
"34" 34.6640510198939 -31.7060746616711 7.21225281713398 38.315299894265 4.2916357464278 -29.6643980218872 28.3084196489059 29.2549499162259 -10.6766221330013 -16.9427167458633 0.840588526309881 17.5169720241716 13.0758610655506 -8.99433969367834 4.49131514813542 0.812772518233518 0.0768133337750728
"35" 37.6141195597875 -32.2766439219024 4.83706267069903 39.0786757460648 7.11439211645584 -28.8264972856138 22.9217237437699 29.6082456117325 -11.1133882080801 -12.8392991702247 3.94092030424024 8.90077442080512 14.0567334638602 -5.17556091780589 4.15959851326182 -0.625835785463088 0.578271122387627
"36" 37.2738577412091 -32.9778744598722 5.73240789631373 38.4831555405174 7.29140770611798 -27.9314612683511 23.307788691424 26.3340390945814 -8.37097491415858 -11.3189177285588 0.927073926972574 8.41160680614295 13.5178332640579 -4.83528411173717 5.25843081956591 -0.953725925069983 0.476954761619736
"37" 37.600738863894 -33.9076161067224 6.6466150251136 40.1524760456297 4.84890638509545 -28.6631388550875 25.2863202713102 27.2159428475418 -7.55157246590553 -15.1843945885977 2.07947310327841 9.57215755537415 15.3747071942466 -7.28735838615272 6.03955766291288 -0.839678039676603 0.699891269826427
"38" 38.174093492413 -32.3440980338578 3.72733737277645 40.3756556420916 7.45597280825992 -27.9926351711976 21.4825956583125 29.1523315631484 -9.18342965866708 -13.5070455780988 3.32181110560251 7.24388369232651 15.4409774380854 -5.58232777561857 4.69600067707164 -0.612553684806637 0.602973561939221
"39" 38.4344075533125 -32.859644700155 4.80309176094816 39.6827437702634 6.61078333973349 -28.7689135859003 21.8455671639385 29.3689247831265 -9.27984719443648 -13.3263419472499 1.56731387265728 9.78234844420896 13.5702781524928 -5.46772185791807 4.65515106080422 -0.117796944787537 0.327874725114009
"40" 39.1750568637832 -34.6052559354265 5.67750431641512 39.8419133411636 6.65803906036996 -26.799546939664 20.3821732918275 30.5016185409866 -9.98561940098667 -12.9937949503464 1.31622822472738 10.630677150614 12.4740342327135 -5.87033660008364 6.02907375099794 0.0701415350267608 0.437067650165947
"41" 38.6897647267517 -34.7922464263705 5.1815135432882 43.0099163988667 3.94467115101601 -27.9216826290499 23.2301754486061 30.8901217690617 -9.99909113288485 -15.9455668384652 1.45685144840297 14.1549644976907 13.7440156502469 -9.41523929115848 7.3583512173131 -1.39540297124741 0.580438598827656
"42" 38.580072290695 -33.0369673982405 4.85738549272274 40.0224804576548 6.03427163493428 -25.8471030065928 19.5373397667594 29.560632821498 -9.18583689369949 -13.0077616265955 3.31217653885588 8.55429658014835 11.9634523821195 -5.73878109731573 7.82597064649077 -1.76328389765764 0.754863359037601
"43" 41.9078085905368 -35.6933662861076 4.74238656729984 43.3726131246267 2.2086364160002 -25.6402455709343 20.4184876064208 30.9892241618455 -7.23913005626362 -17.1241231225963 1.64977805594006 13.6402199459667 12.109204471025 -8.49260205254455 7.36519299568429 -0.645730376703191 0.479740974848877
"44" 42.0956910801498 -35.7196321422754 4.53541800713132 40.4571611394079 5.56650044382618 -20.6245938864803 13.9847882014692 30.7670926072287 -7.69194013082443 -13.2940507692829 2.68459519421684 8.87677585310775 11.9334218989253 -4.74100522658353 5.5754297889243 -0.496249752748579 0.299714588078547
"45" 42.4643414551833 -35.3764055792184 3.5582088261822 43.2371536517359 3.47294724079767 -23.6868614616615 17.4703635428055 31.4352480709584 -7.90827739661262 -13.7341080210873 1.57984693301096 9.24453081409544 14.661608798125 -5.99880978650398 5.25880618431511 -1.26129500393311 0.546079953550641
"46" 41.2488127802246 -36.0774422310451 4.9102233750315 42.9224748558198 3.12620249798406 -24.3388563471416 16.2130034738648 32.3685451171281 -8.60327368925847 -13.6937953165833 2.854205529768 7.31151181392684 14.1982831707337 -4.40813732093894 5.12740822690034 -0.866389360057307 0.701121130667689
"47" 42.4581481939041 -35.983010626884 3.91996038365001 42.163880660547 4.75264092073253 -24.3525760561996 17.2001367273523 32.8150595627042 -9.21051062174037 -12.777078472238 0.611124999019275 9.96559551556409 14.9507240113396 -7.62396877136067 5.51551264202872 -0.408129629098504 0.304685863471814
"48" 40.9302279962082 -35.0568490034137 3.22212705747356 43.7791595169568 4.37394131693097 -26.2400100336399 17.7230019479539 33.0758656799108 -9.19429803210816 -14.8302486952196 0.99730164292148 10.799874230827 15.3845366812732 -8.2459087138282 6.13566692980802 -0.299153289851371 0.20658431868685
"49" 39.7584512332524 -32.8727944489279 3.2301832748964 39.3966361225101 7.67434818121559 -23.237487467031 16.6326743350272 29.2265964001794 -7.60154861044641 -15.1311972040668 3.3677780954702 10.5633617119966 14.4404709182583 -7.68291387735488 5.38508242596378 -0.536194722768387 0.395722593286639
"50" 41.6880914895834 -34.111865180193 2.69166492500793 40.6513417708219 6.69243095665824 -24.069647537639 15.7283012217967 30.1445201124515 -6.25814780511229 -15.8049971360475 2.92092587688036 9.38316347190933 13.2657558322731 -5.03668369236793 5.33359663441501 -0.28245202869166 0.62086911183286
"51" 40.2575998853643 -33.3546344595851 2.87360427222534 42.931341404373 3.93984136405091 -24.4100706526973 17.4675326777231 30.0523148607628 -6.34229784908669 -15.8863914097324 1.95150584170548 10.2783756787522 14.7199540118234 -6.89952470721698 5.97463725606437 -0.477165637096967 0.317823102723202
"52" 39.0700986886423 -32.5052917011603 3.04843797094916 43.5171301564793 2.32646802388128 -22.5450373016355 19.9310463977955 31.5869269598522 -9.97793042894107 -18.5356826102788 6.35146547609363 11.2666049278445 13.022973490383 -8.52146763911034 7.4826322240773 -1.25604824937468 0.707655023813338
"53" 36.9085641417869 -31.6998044139157 4.02610983768435 42.7618379601895 1.4622800659845 -24.7211867500298 21.7959229944539 31.4100622003969 -7.72948642263924 -17.6883915402935 1.26846902703114 13.4129232163581 13.7278741853039 -8.696607603189 6.74406861413325 -0.598817918033262 0.321857188663933
"54" 38.9689414395348 -33.8570102158494 4.37674407995535 42.6284597710101 1.81725764173426 -20.5576752867863 17.4316297328117 28.6717801519343 -8.92956972651914 -12.2333440714173 4.34698807668869 7.14844903474047 11.8275276842806 -3.41366184788325 4.48749181180844 -0.377686995823681 0.514417533822284
"55" 38.5945736230195 -33.6547874111009 4.60787926947574 42.3322306143152 -0.331558063941625 -19.7607659581523 19.3716593748961 26.3271797894116 -8.83873996981899 -11.5923590224098 3.37078682321677 6.57298501291388 13.6383680105803 -4.18620391488171 4.10911319683119 -0.662049569270244 0.636114450951258
"56" 38.8045098578026 -33.382573984422 3.07080307620349 45.1236468231882 -1.23428643382571 -18.1193733361007 18.3045115420444 26.6596799733996 -8.79344634264204 -13.3084057117005 5.22880397416271 7.77557259565227 12.2499551795881 -4.44782697392581 4.63078924944121 -0.255584395460421 0.563365390977162
"57" 36.4252499404998 -32.2992238561009 4.1611915187675 45.3363951635279 -1.76401397828681 -21.4248236058017 19.9392671956235 29.9831473843023 -8.35901710854211 -15.7160842740102 3.08887666791997 9.57862415977038 15.1343201192222 -6.23857018860445 3.64634209040162 0.713040405014612 0.369832669290928
"58" 38.0820788976506 -32.0899759978492 2.16756787365142 43.8436696268599 -0.145988100530665 -21.9836573936112 19.9567112995286 27.5913994838753 -9.25366286984186 -11.9308531876534 4.53605066145661 7.47838295849645 12.798674450883 -4.04674209931612 4.13611798973189 -0.765660128556508 0.595926551652491
"59" 37.6301235920838 -32.0534563136945 2.93032746490822 43.9137514683545 0.611947560929858 -21.9034392279966 18.6502804597351 31.5504800722706 -10.9469731253488 -13.9765148832387 5.50403591547844 7.17535141778932 13.5247860231639 -4.8557690738987 4.40621210049055 -0.0950224298999914 0.473066158137239
"60" 38.6378468251838 -32.7417834599632 3.93157245042147 41.2954348073618 2.09339314554412 -21.6184422264862 16.6722396948171 33.8851817649715 -9.69237794772321 -17.6600512995183 5.03920072604128 8.48759075638537 16.7993334121933 -8.85107507181084 5.85189866952163 -0.301690812301522 0.514650109701266
"61" 36.9085364787367 -31.3823254133251 4.02068891932356 41.326354814757 2.06540993912313 -21.0814603748188 16.269083793583 32.8241962945038 -8.93908216052154 -16.9855398479764 4.81195617844677 8.07486696241964 16.3969207357092 -8.32992964516063 6.78067708487321 -0.718125821827787 0.576635491872928
"62" 37.5499711374829 -31.5905754265396 3.35950335301784 40.8295780930224 1.79645789573578 -18.4735245473443 15.940175113374 28.7003867518812 -10.6780310992327 -11.8428540949217 9.05293947146722 1.9144965616671 10.0109851526533 -0.151876020281676 4.35256006973241 -0.422124036012742 0.330493396469488
"63" 35.7496570619055 -30.9686273957857 2.65073927594093 43.8925095626077 0.75934205237553 -22.977644896838 20.3100518290644 29.4278115065156 -12.2104132440724 -11.9044948205336 7.36067348072125 4.11193350874722 14.0707931604392 -4.87389399059933 4.94610915102275 -0.491184730968943 0.667242116345909
"64" 37.2863950089039 -31.0160570826984 1.74155050647746 45.5462733504564 -1.59067731891261 -23.1044803561838 23.5389035149916 28.475655980009 -12.450857584702 -13.3608981942035 7.31659076637427 6.14849222909113 14.1891410430412 -5.18798799578553 2.91628097895489 0.538001327634241 0.533183629852978
"65" 37.7251618434445 -30.8339065903065 1.12822822215533 45.6757376095299 -1.11840189937144 -23.1478359794591 24.4468206499637 25.8666674797607 -10.773913527481 -13.7810273317191 8.69737479207258 5.7167696255332 10.9512153649726 -2.21444313450984 4.25169950805193 -0.801797239273352 0.838211108061722
"66" 38.1238047533856 -31.9367183943892 1.5599143280134 46.2581882879336 -1.0548170539967 -22.6452757153378 25.608991948183 24.4242780538787 -11.382505347656 -14.2223786067193 11.0657555950353 4.99537711589209 9.4379456677616 -0.663491040015168 2.87419391721738 0.334191009909446 0.328941602822607
"67" 36.9295053536232 -32.071725291969 2.28854337037329 46.5830865042881 -2.51623766049285 -24.4469195069058 25.7611438400551 24.2108762236646 -8.55730602486762 -15.1888630660268 7.96457387698464 6.41033273968355 11.6088562574946 -2.16615751857942 3.68619222205768 -0.594483417646647 0.576676386006399
"68" 36.5382623845413 -30.6822908443455 0.81255255794348 45.8373729107291 0.90460446452489 -24.2295378342476 25.0948019573602 22.7762500645274 -7.2105111490514 -14.6290752816292 9.8735292071355 5.03282058948091 8.53450380711688 -0.430455677892892 3.2519525068651 -0.588642389398315 0.785715381353321
"69" 37.4813710559894 -30.6902306057922 0.593448282015902 46.5518870819041 0.014227918518388 -24.3752726328171 25.5864915426198 22.0598940802841 -8.8270470092758 -13.7338463304747 10.9120619079937 5.26334092177346 6.55331277013785 1.77481133359189 3.45551542865952 -0.699851200368688 0.464048933675307
"70" 37.2386632043007 -30.9495469332659 -0.132380087840939 50.4764952421951 -4.69908419650667 -27.1124432507445 29.5258410884712 26.8940689837253 -11.0336516835081 -17.9337840163047 9.08267712735342 9.09910158123136 8.90157235397653 0.317104014879322 2.08619730633193 0.359391573554011 0.41417496955957
"71" 37.4102093181885 -31.2974552825536 1.17174900867488 47.4955325539107 -3.54022905784879 -24.0687930930166 26.1112055688909 26.5101508545274 -10.5508558603351 -16.4700868809739 10.6537606314539 6.6166241754408 7.91029480859553 0.177501000759888 3.14030218691686 -0.129496040162183 0.414246128671477
"72" 37.0556467494869 -31.1946967774929 -0.327383880090002 52.7123290798085 -5.74847345482227 -26.4066058636883 28.1289039855726 29.7650786389949 -13.0796981310686 -18.6334169673741 8.93489886873539 12.8791983303438 7.26923226229461 -2.59096913977159 3.66535970912788 -0.0472867357982257 0.425394822399301
"73" 37.6530812114547 -29.1649913497514 -1.9080876475362 48.0946307163942 -3.01464475509159 -20.3635385064085 24.0351347070761 24.7952626497563 -8.83224188176904 -17.6991929746027 11.3514948778085 7.62206980400734 4.24526916882094 3.33527077354688 2.55973961753675 0.273658980754101 0.317827860985667
"74" 37.4623508341539 -31.0428589960746 -0.44510076919822 50.554554033406 -3.85385423713561 -24.1752869851219 25.6086262646501 26.1852085273022 -10.2885263117261 -16.475540325067 9.42766339052848 10.0711883989153 4.36106687890839 1.95659151499688 1.73438162426822 0.432336656749044 0.324032620371566
"75" 38.35926373266 -31.4252157316303 -0.365036577977711 50.6676678050858 -4.81196473284936 -22.9146037786464 25.6256491689217 27.4989692426412 -11.4625788636749 -16.6826387802045 9.88628743643793 9.87309472711981 5.34198804887398 1.99085213729714 1.30375590408434 0.371253706089494 0.166494367474121
"76" 39.6662965889106 -33.9119161281173 1.09091077643827 51.0757320168481 -6.94440645841646 -23.6205116743109 26.585682675943 28.549500959711 -11.7290271490983 -16.0563490704885 8.11569037428945 10.0170820851563 6.56269424169208 2.27412863881015 0.74777165012161 0.831729614369389 0.405832374278503
"77" 40.8088292248426 -35.8844317031363 3.00738083377797 51.2522801587077 -8.35409754024007 -22.5581898912591 25.3444929767445 27.9966506647775 -11.0034240997581 -15.1441790119836 6.76365602117469 10.8276698019836 3.86036545400128 3.74612668733635 1.5541436304065 0.156563396667239 0.27674410283043
"78" 41.3976691789012 -35.2762641067456 1.25968992719075 52.5256889029003 -7.98760197860391 -23.3939968528549 26.2856305239425 26.6844830038629 -9.50172509522092 -15.0429094242791 6.34457745219867 9.90428231206066 4.65517785481609 3.66707207478978 1.10019062311137 0.917119140446601 0.213798675359162
"79" 44.4611849731602 -38.2619913238565 1.59301974169251 53.8184090192326 -6.28771555765119 -26.9417605135713 25.7717327535647 29.6980421609192 -10.9226919776498 -15.2354923149996 5.82142662024502 10.1043547678943 6.97177584557209 2.62268062576242 0.980744947781343 0.845532055424083 0.628857043240272
"80" 42.6743724854222 -36.5259144182365 0.503506372653957 54.215854568319 -6.04958618635781 -25.3606354210992 25.47610906972 27.5822933120488 -10.3687059990278 -13.8598603669691 5.91797242200567 10.605908489243 2.86765183402557 4.41523847511448 1.04429759941702 0.649905263226966 0.107165786352621
"81" 43.7918457612248 -37.2332384990119 1.78276805404047 51.4965827931844 -5.79854921035894 -26.7748479579111 27.3318209929437 28.2523681674177 -11.6663780805087 -15.276632407406 5.40626617543014 11.9794954520017 5.38195780455321 3.50667612129797 -1.37587825501761 1.97195652306047 0.479638961446991
"82" 42.8965424213465 -36.0100062310991 -0.643348180665338 54.4506155380111 -5.45981627583551 -28.8052197871791 29.4819975597728 27.7832517727452 -9.60682381226601 -17.6682900221388 6.87427175218017 11.1452606824577 6.50593529985974 1.83200027393722 0.383836480835401 0.99450564578731 0.548028121989642
"83" 41.804295273546 -34.3527874690071 -0.421672079131752 53.3683328445869 -5.72456530282429 -26.9816590160262 29.0483179291098 25.085350017927 -8.80712171511959 -17.9357274095738 7.36370537481454 10.8410394167329 5.76067688549992 3.54097937757717 -0.379028978401484 0.444580623554822 0.544607338836062
"84" 39.4415711007091 -33.6462411822938 -1.6053995641366 56.0144561434371 -6.46980423998766 -30.5468261006511 32.1333715372965 26.0557117567624 -9.02054151367702 -18.0268273472602 5.04014687978413 11.9729877689429 7.52583759064885 1.77227165529451 0.0501405360299242 1.36306461422276 0.308401079268103
"85" 40.105442969997 -32.962582077702 -1.13118957191348 53.5767984507921 -4.9052129244459 -28.226569627716 30.6944506759736 24.6716717848984 -8.43152792142251 -15.9701405613929 4.73313255437966 10.7934358948435 6.27556192605052 4.20708197133056 0.169116282201522 -0.070650493702195 0.67813336542446
"86" 42.3142179408119 -34.1080568740877 -2.17632619864762 54.4274088076439 -5.39746349113326 -29.147190720366 31.7245610088713 24.6647850038739 -9.23285112890696 -16.5101122878619 5.34742040850857 11.3939151650401 6.92231811437781 2.54949016156648 -0.437482215604531 1.35259276398819 0.148810981335722
"87" 40.3034832383961 -32.3558466038117 -2.99668296548038 52.9324758162203 -3.34259535153495 -24.6873171999421 26.4463943280724 22.3389722000997 -9.34436268279418 -12.1247746107221 8.14816293094743 9.3464825922139 -0.0474180217323683 8.17044682562263 -0.16789522909669 0.687445153411398 0.603528269177615
"88" 40.0050170175711 -33.372625814877 1.21184257883418 50.0452883984954 -4.36229883587052 -25.993666328552 29.2975300883267 21.845095979969 -9.89071707984057 -11.1948584265392 5.39795489613613 8.98205247024455 3.11993864723186 6.28787712689484 -0.176355686124976 0.387002652299694 0.400392573562738
"89" 41.5571032337129 -35.0014966659558 2.66468827118603 48.695173071648 -4.16330423360307 -26.5186969508019 31.9320508308118 21.7753430947077 -11.6360564522741 -11.8196017432968 9.90253099808343 5.92036501029884 3.30412133604165 6.38440511136737 0.006527749392639 0.967929397846282 0.234471726227479
"90" 41.9644227169365 -36.7809830531775 2.6028238161712 52.0031491003846 -6.7191518489315 -27.3702617878546 32.72035107677 23.6906662599919 -12.9297951170904 -14.1739291269903 11.414203268117 7.84448331583626 5.96302750009671 1.74515951530129 0.778296177110155 0.603055925661736 0.759889297450344
"91" 40.5927364443008 -35.4681327708829 3.38649699261031 48.2321150906888 -5.4012589610159 -26.5633844649904 32.075879182358 23.2802996011864 -11.3309409773307 -14.3414811909795 10.0560520080287 5.30930210802822 4.986556963049 4.72747769096247 1.13076834400355 0.36772542907934 0.609205750138773
"92" 39.9395995488569 -35.2524082143953 6.71027519015479 43.1912551030594 -3.39432381237951 -23.2966485022341 30.3671986773177 19.0603917134606 -9.70144736548358 -11.3834902384909 8.72804217615468 6.62265604127526 2.60118858023276 7.00021424394912 -0.149498888787633 1.28252481397748 0.21848603053026
"93" 39.3788734649648 -36.0172022597098 6.02795891041449 47.1061203382192 -6.80724516087316 -23.3582023637029 31.8825252803607 21.0869304363918 -13.0541022700912 -10.1406767670476 9.28681454308853 6.24761271172219 0.446881499639009 8.15863794210038 1.06732200223036 0.355972610145606 0.449704029261143
