"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]" "mu_xi_boys[22]"
"21" 40.2247464728344 -8.29597180914949 -26.2231567748332 29.0009008734232 23.3824562983919 7.37891309848295 -9.02567878084274 1.62401735523806 9.03299034658754 33.5908662990941 -8.12713580833333 -7.30566895878872 -5.07961017774102 4.27151653824613 9.33776255219577 6.65469473470203 -3.0017664342871 13.5854230869463 -6.90955342832318 5.08901587896867 -0.561545339710436 0.306623706653186
"22" 38.4257242165478 -6.46209913363319 -26.5827041359242 28.3032803124538 23.5543265178651 2.28186856296541 -5.79681075029815 2.42096011343311 10.5282465895589 31.9456329886512 -9.75169072727874 -6.42576311981767 -4.27268948439252 8.05688329991328 5.97107913859008 4.16983555527141 -2.01096919971775 14.6238624098516 -5.23526062775192 2.77190610638212 0.523835396108011 0.278748776313366
"23" 38.4918955508435 -6.34266592479207 -28.2925784296101 28.8915167616556 25.5598001982031 5.76813752361708 -10.1760643092685 -2.69544500104869 13.6909409937441 32.4679454337186 -6.70976262088357 -6.7145164226583 -10.997479180034 10.8611304095137 8.8993005668152 3.78845904848653 -5.3423897042386 17.7913843621271 -6.34753767347983 3.41398757866172 -0.0764505550200786 0.684537109518714
"24" 38.1269427830397 -6.74733303029332 -27.3446313988835 31.4127543601499 22.0656785185116 4.50264337220353 -9.41693403761087 0.342364243778904 18.8943659417421 25.4431727313331 -7.47554154714124 -9.42577641699012 -5.01740467465274 12.1885998771124 7.27769643230691 0.0476063665972533 -4.57811643552148 19.3675251657511 -4.16813012849161 0.89731468495255 0.59136602752775 0.501095166318088
"25" 42.6064895789893 -9.14747692991424 -28.0613417219615 31.4681608497252 20.6018067029479 11.2947973638511 -12.6816230791303 -1.69190699023036 15.4405785224368 31.7046964689976 -7.16233171541601 -7.20145972364179 -10.1537226761297 8.16478485140554 12.6349817120384 2.16565719464745 -4.08827999361325 17.6958082352271 -6.38355974502431 2.48675186812619 0.218052077712678 0.325212283185418
"26" 40.3906619819403 -8.78079197324517 -27.4843874808168 33.9322612767945 21.4746236249501 5.27971137751177 -11.9096104815185 0.341122887177199 21.4316594100742 25.2660729245694 -8.10677180019669 -9.19830285534155 -5.6772324456591 10.2776157776691 12.1117882865321 1.23701939125063 -9.01006104334011 18.8483323904851 -4.30914668623936 2.02038917880315 -0.0281015120469814 0.486140069894587
"27" 44.5888365733561 -11.2725012384204 -26.4075820553989 31.4676828651141 22.1768541495707 8.9086265291407 -14.5139000864762 0.781634051218288 19.7681382149069 25.6028034028541 -7.20795153173113 -6.92051320940028 -8.38967097406658 7.07620425817313 13.7875249931959 2.93322763383521 -6.79147562164408 16.8458525990514 -2.26400489660737 0.482429145709758 0.244843283413205 0.761435065090593
"28" 45.3875524901076 -13.3802556075669 -26.9020591283572 34.0599778259912 22.3076779701026 8.9123000098179 -16.0787218708755 1.23401703427586 18.0384314082216 29.2681653703515 -7.19294038865664 -8.29293739671981 -9.37116350294088 9.20930618156402 13.881534606448 4.53921390550483 -9.01580093492012 14.7313017716194 -2.24494879588164 2.06941803025109 0.247141685304769 0.492672626600704
"29" 46.2526930107665 -13.9802414812962 -25.2974934369815 31.7976112028345 21.9141661102653 9.47721504566104 -18.0521484942269 0.806383989648865 23.8700763323716 25.8269371920681 -7.43244444628059 -7.94084298403528 -10.6136270202571 9.89942114243134 13.9253535900039 4.02714588960328 -5.99319019562338 12.5246999744485 -0.108495791856408 -0.870233766073938 0.999145298595226 0.524572544661694
"30" 47.0363133519242 -15.7750980191603 -22.1653544513948 28.5662172469971 27.4978125268618 2.14926107924542 -15.6235590925514 3.87207581562581 25.4782737236351 21.1915978206077 -7.56089096569631 -10.4583122992046 -2.86912518064903 8.20017639196769 12.1640099437006 5.11984312228531 -10.9708640620104 14.6972471896709 2.14770432595951 -1.31367100809074 0.629254318856421 0.519879890074674
"31" 49.0894671030903 -13.5371144172717 -24.6130054587525 24.8459248164259 29.417293612908 8.00744270697489 -17.3407676564461 1.14586395462856 23.6514377772244 23.5808457731458 -7.34413925485718 -8.23709927785498 -4.35023158536585 4.09278308338208 14.8137887049011 5.98934091542434 -10.4095040850553 14.1998384211584 2.26917708874165 -3.35870094833341 2.10089064601094 0.317107530877876
"32" 49.2177899950064 -15.2929889276118 -25.0226541448905 26.9167234123586 31.5246336520281 7.94724110008322 -22.4868573288093 0.0156368324556211 25.0505140114932 27.8387315130851 -7.74982476093075 -7.64157629030505 -11.5572511565721 6.85098265399774 17.3413369617784 5.33010211624687 -10.2966360941485 13.4667814028729 2.29607481647908 -0.624042074994072 0.152875061810997 0.425983173546914
"33" 42.8427392021388 -11.1926923760646 -24.1663140747619 25.8009674099635 29.460179623247 3.36817076371604 -15.696559695861 0.957332055062716 25.2690550996836 25.0043769665939 -8.31821171475645 -9.12062032875042 -8.00926601866771 9.12689181001729 15.2588287673562 4.51981002534433 -12.1583489771627 16.1850287922512 2.01990315751677 -2.56403240589691 1.68983180715281 0.559665114264601
"34" 44.8206437116112 -11.9108816305331 -24.7773587629957 26.1365743410728 30.6757872039901 2.30886306214714 -14.0297525751063 -0.354481057384024 25.7717202832596 24.2046290123196 -6.69191152606664 -10.7921438260826 -6.57300326934693 7.55662567061879 15.1452739318618 5.23473185195164 -11.0946317492224 14.6592150048078 3.62132411320347 -3.23006241420678 2.14786836907726 0.300958816985741
"35" 49.4744433470535 -15.7936835111483 -23.7928079360462 25.9177440267453 33.9963091896482 0.115156386812577 -14.667477270206 0.59978126507078 23.6397997675173 25.3371225835419 -6.65504203899583 -10.1907816180424 -6.01469902405829 5.13063944417773 16.4799485686712 3.79944752261378 -9.78291431633239 14.87498452804 2.55356319627079 -2.23744192664082 1.60253424183774 0.484824413809799
"36" 49.4086312583202 -15.992098428828 -23.0449625545853 26.0464053599759 33.6770300034286 -0.923517296194405 -15.080148072864 1.64150249507335 24.6985809835264 24.6026600657594 -5.90188823813336 -11.4028347689913 -4.54470485780715 4.47647620951329 15.644395758179 4.31334094765168 -10.8365948879782 17.3222745098374 2.14749875700455 -4.13583226038336 1.98617846603908 0.940694914860095
"37" 50.2746990500658 -16.9159214569468 -23.7498106364194 27.2914195257505 33.5825942263453 -0.793458635237705 -15.0748244861161 0.667271443067472 24.7889600560917 25.4228258418255 -5.60039945586979 -12.3764358109191 -4.48266211817777 4.63906837566346 16.6257864518638 5.22293684042843 -11.0348148912928 16.6410742634356 0.976962912157587 -3.23244807688756 1.87017746283797 0.0421904024367971
"38" 51.9675003625738 -16.9077690579501 -24.0500007712754 25.0147856095446 34.7146352292897 1.93399960108797 -17.1768147961434 0.845307809397776 23.5736807238924 26.4945544413079 -5.87053061443743 -10.6749616382921 -5.39614673466702 3.51068771544124 16.8556305669309 4.6693230455931 -9.79786256315383 15.0896841050773 1.59532115045583 -1.82795719036919 1.16277810591665 0.454384071600223
"39" 52.9223252202703 -17.025342051196 -23.989033383076 24.6636174617932 35.6339126468422 1.5983131503257 -19.5799916767537 2.32455772822601 22.1101060144917 28.0401184613124 -7.91269380241331 -11.806169302542 -4.43514029781318 4.77424601634487 17.1141843113566 2.15082572433754 -9.98901120598303 18.0879229282866 -0.16192486313336 -1.69872760999574 1.25960662522783 0.585946452564423
"40" 52.6785276959371 -16.6842449171352 -24.1711972932432 24.9498529197977 35.0306585455656 1.6523217196059 -19.4917294087312 3.621710589827 22.5415041622418 27.4692116556858 -7.14323717076136 -12.4035308787742 -5.60839242209914 5.16441103874587 17.1101884870176 1.89947399881072 -8.347907782426 18.0225814572659 -1.40932745262384 -1.73731762675783 1.25919961198631 0.475207356765562
"41" 51.8325985693743 -15.2607365906431 -25.1713015488088 25.7108874142857 34.2730308320201 0.536668966645687 -19.1916289657642 3.92554222488578 26.2338457318317 22.6277454188343 -7.10395550231655 -12.5177578961144 -3.37063459951247 6.63515509378181 15.1301270192831 1.93443589442072 -8.30785838294578 18.8255432185728 -2.08833127217656 -0.437454148087183 0.470108654277157 0.499822388035416
"42" 55.1035738975459 -17.5037423269217 -26.2604369106081 27.108390423201 38.6013604266136 -1.55089897950119 -20.9123419095738 1.3001638621633 29.049515647339 25.483229700561 -7.14041360146088 -15.1495097574688 -1.99619454703694 5.08605098746603 14.4122637786849 2.62748770589672 -3.50536214835915 11.8681391841909 0.114956066150732 -0.508483077085897 0.906944183700925 0.433600787838907
"43" 51.9264434871345 -16.085088604961 -26.9384789651674 27.8036239960707 36.8610058704078 -2.77693032271065 -18.8508992848424 3.44410772361667 27.2105620557424 24.2013390444749 -6.80517598725918 -16.5403696557924 -1.06664472013133 8.59388299046929 14.3033144043542 1.19520637181151 -8.25051521902592 15.152588907829 2.21980367626408 -2.38844442252411 0.972822532358458 0.41414013698447
"44" 54.4807911973111 -17.1226663627206 -27.6222591027659 27.9114133522455 38.2467321914388 -1.50185468963029 -20.6293850985973 3.78793819753398 27.6877233820144 23.4839937914802 -9.09979032858267 -10.8770631053307 -3.86705809539983 6.44212463725534 15.3400042194486 2.35958233763906 -8.28399978726228 17.3452124562516 -1.17885982356755 -1.60488911949973 1.23677483938163 0.328347852596629
"45" 52.6388308198516 -16.2873333823843 -28.0600194834964 28.6818162686837 38.2210497701659 -1.54726687426894 -24.9231602977186 6.46383167956761 30.0761182937035 22.837328405783 -10.4361624563354 -10.7071194862215 -3.50818907308477 7.28680575379133 14.6063210678263 2.039045061376 -7.64308343336448 14.0618256449445 3.0996653194753 -2.52590575552026 1.08480785037223 0.567790417155466
"46" 54.0332959997715 -16.0864150445538 -27.7638065029161 27.3418654210885 38.2399849644354 1.07954383523567 -27.3002184125753 5.18796085062514 32.358864759236 20.952908118849 -10.4522164478932 -12.6462025124174 -0.738496521667768 8.59928845431289 13.03698451212 1.10900914552197 -6.76202966342909 14.4416901708718 1.14152252614631 -2.09806406056086 0.76421067634314 0.60897681991206
"47" 53.2632786915227 -15.217760451107 -28.1573454534217 27.0083810273451 39.079493846552 2.07355094080687 -29.6696719668613 4.65435514770202 33.9107611504249 23.0175390009213 -9.45404405903709 -15.3109122739335 -0.37475929102019 8.48096200265108 11.9430409265905 -0.23278450925723 -1.08396690368334 9.63292810810445 1.88254567472776 0.104025343793005 0.513509710256054 0.513005175474987
"48" 48.8673471586978 -15.0289003420944 -26.498975124847 29.2720693291435 34.3182496515247 1.50482462045819 -26.7136100077417 6.39142205623613 34.6448255218294 20.1438883055199 -9.98862769296129 -16.4626221575107 1.25839163311129 7.71494487523954 16.577553076158 -1.79578238513731 -3.05679675824824 10.8574504635022 2.39266337978809 -0.545135096776875 0.17118102470177 0.694787762899761
"49" 47.8799850535792 -14.0455729669762 -25.9285343150671 26.9815720021414 35.9201161106169 2.20673682181848 -25.9429091483306 4.42233206178764 33.0541469414354 23.077708138749 -11.8213396656155 -13.460137184972 -0.187196040436826 5.41184850360223 18.1434767379653 -2.40255096115022 -4.95911519425727 13.4159555578699 1.08760516128917 -0.602984608580517 0.213071783263438 0.25220451097684
"50" 49.0252496431788 -13.0906963709741 -26.2102814133251 23.9726365183533 36.766873033534 5.92147985274849 -28.1418059920897 4.31078787278571 31.4828957002786 22.6499295953827 -11.6508664437321 -11.1966931835762 0.299082944702183 3.33846668616219 16.7307986498941 -0.991365506812667 -5.16579091291671 16.1390057203181 -2.41762013581104 1.56156205418877 0.25762469455855 0.599978469149327
"51" 50.6571613634029 -13.4324959726611 -27.3042168983744 23.4273968821319 38.3893635840005 6.45001083366155 -28.8004284584799 3.25647604886854 32.5241773481284 23.1386277488429 -12.6756340855912 -10.8225529242069 0.33097393655923 3.49182440805851 17.3075804325183 -1.08278077149422 -4.70741423053917 14.4664048185139 -1.50783555899008 -0.634632078373899 1.22927798923684 0.490713410039375
"52" 49.4256370277048 -14.9326409278564 -24.6591281284642 23.0127771605723 38.2050978128487 5.80131285943421 -29.6180793480239 5.19531610661431 30.3663646858802 26.1335835124338 -14.1468524739175 -10.7173194593295 -0.664121738720893 4.25272170289953 14.4097799506105 1.44579732703866 -3.00501029100681 11.973442037195 0.372827557731539 -0.42500212909447 0.546536762719551 0.411650336631382
"53" 47.1680628178497 -12.3212702797627 -23.8667905137568 20.9154554567915 36.2407492824536 5.11799757682283 -28.8476855128532 6.05966969589602 31.2659068578123 24.0437063274951 -13.3455952360329 -11.9631479748652 -0.276713211612433 6.84064920717847 14.0307837238641 -0.661145380557725 -5.45233189962483 14.9330247611151 0.0940054747765436 -1.50402802256074 1.24585575398523 0.404814131869071
"54" 42.9289797432219 -10.2713667963777 -24.4164000967 23.1664230397174 33.3998049839294 5.74872538308312 -27.9713595258979 8.38354631304182 32.1458274339808 20.2639241850252 -14.2878334568352 -8.85591086443675 1.48307225195109 4.54105658717509 13.4413768411037 0.669664139455957 -8.19255677704165 18.3433883247488 1.29500614456856 -3.89063583446924 1.77101928748198 0.258709932696323
"55" 44.9909787507567 -12.2641068357267 -23.7025297312601 22.5633150772651 35.8124629581242 5.458726264812 -30.797530217664 9.51152362458056 29.7781249342616 25.0533451656649 -16.1975078059161 -9.81841695905504 0.27198358463088 7.19842762246768 11.2749227939026 -0.0714116505793613 -4.29589393575292 15.8210021353698 0.447518534880212 -2.74909367563325 2.0401659856928 0.485582625480944
"56" 49.7259430861983 -14.3443319156464 -23.8265026029886 21.8449193863638 38.682655434909 3.37824404999457 -33.1105265771387 10.6915598495818 30.7631843034193 26.8175725873767 -19.3141179454456 -8.6306646440433 0.0327728410468149 6.28759229586996 11.8919720708757 2.15322805554826 -2.51614885534775 11.2635160071873 0.670738331426622 -0.850334972515293 0.44435000962793 0.503479162461707
"57" 44.3079406458961 -12.3587651347477 -23.2210582643899 21.5300555459591 38.0312269471464 2.31851425972926 -30.8063449538947 12.1600147888599 32.7245449872564 21.8658971343651 -17.5174653266184 -7.77297355302614 0.709046247129443 7.08723478876688 10.4350521993912 2.59806169328879 -4.04765479815315 13.1936759840283 0.266548964770657 -1.93968001702225 1.12280018254493 0.389863049325593
"58" 46.6356672554706 -13.5261983414194 -22.1522762242916 20.8346134469795 38.6073214784883 3.94130317215445 -31.6687971902241 10.663029732294 33.2137517442264 22.8125122420935 -18.9540185012036 -8.76252822274279 0.841817523023985 9.82834590573914 10.0721866415237 0.2415318949943 -3.14298397134394 11.6628749233877 1.29244418791125 -1.05594303491522 1.09141173907484 0.058850461195727
"59" 45.6181215614224 -13.4702553813561 -23.2627793187649 21.7684349938875 39.7320951564719 6.16030556906177 -36.6841055259473 11.4908777855164 31.51658108765 25.9789744515295 -19.1392792301844 -9.98231114046809 -0.641025098000992 10.9495204629217 9.89844900207481 -1.02138608502422 -1.13897791963853 11.1974322078504 2.40173270526571 -1.41606954443495 1.14133640678177 0.48851914612587
"60" 47.2590647510324 -13.4258228626848 -21.9823721055882 18.5613620294141 40.4706889416398 7.22284009762537 -38.2691649513479 14.6970306409982 30.3177359176174 26.2985847033219 -19.329084450661 -9.5217172347378 -1.62426369256241 13.1458032480866 8.45298874921259 -1.93714567794818 -0.399852194703558 12.7237265946606 0.931348769799199 -3.30947816959012 2.73411073761781 0.171078354687191
"61" 49.5479526598062 -13.7362014280846 -23.7325792867152 15.3709593872337 45.1507492972158 9.67739693486986 -42.5974698094218 14.7999089021709 31.0475426744039 27.715049675171 -20.8829009312639 -10.8800056594325 0.122272049805118 14.454277881997 8.6086615444823 -4.54374702601807 1.4305695004182 13.4598305400899 -2.80733229231548 0.212738241197137 1.03812146387413 0.324304938616937
"62" 44.9219036991368 -13.046426668436 -20.525397842702 16.5516646994857 40.7634179075014 8.84172315703666 -40.2549602045274 14.8102770764409 29.9500143087201 27.5868999223176 -18.2891865482935 -12.5759249707153 -0.345219453353765 13.4007454928824 10.4872962816237 -4.13331433261117 -1.50001658487444 14.4797319899909 -2.53130446593957 1.32165405576257 0.190881169128089 0.556423321019868
"63" 42.7986974856457 -13.0758856109493 -19.3219306756775 16.5153391086203 36.4692422182857 11.0637235536042 -39.6750583690323 14.74942537075 31.6667381756603 26.5642303605894 -20.8705632349157 -11.7574302992936 1.40257149983267 11.5512638689688 14.1702283220484 -4.46859376967347 -5.1413734287873 15.8990733413297 -0.383696246113894 0.578562753371929 0.209399355081426 0.409315764521937
"64" 46.7036312996231 -13.0954548357016 -21.3496349256614 15.7453975567995 43.3252540583116 9.06635685074922 -42.6124783435183 14.1007910073407 28.7614213536768 32.6568274126996 -18.5192799859828 -15.7266032165093 0.617584474535952 12.1251983155926 9.47147195606816 0.0127318726806189 -0.906207046675983 12.9302283318453 -2.59759340891766 1.45321084846145 0.28827917717384 0.181045981365623
"65" 47.6762269255407 -13.6992911834403 -21.6623234599053 14.7147384849399 44.3174451913075 9.06326487798459 -42.8816683051086 14.6384356375957 25.5501537076069 34.6142974302451 -18.861490167982 -16.3808117106912 1.43428461869497 12.3230164394303 8.22418293968238 0.265705628777805 -0.204177275106432 12.3076011594685 -2.76255177554965 2.28058096536982 -0.344305025918596 0.551726475256434
"66" 39.5092310265568 -8.20713700690966 -18.9933728618031 12.4754257461347 34.0576391849543 13.0288679662526 -30.2385702635288 9.02815565300916 26.2539858986676 22.1812454267881 -14.5308560390609 -4.37191391374168 -2.61976895464272 9.05103078657097 4.11584835910009 2.13790257194308 -0.665963772953926 15.1265187521942 1.0963218008733 -3.83364169485305 2.48936358048593 0.442755551168922
"67" 35.9871185131742 -8.62799238192089 -17.1817138726075 15.5781322907691 31.2742968835476 10.6720749974138 -31.2975860301059 11.9492955686078 30.1386665083043 20.523856882135 -18.2358791160418 -5.62699114958611 1.84043440503691 6.37008656956709 11.3230704799421 0.663099657392301 -6.31209303019121 13.3613958528247 6.82466520542837 -7.09012846523154 3.32064768962311 0.444379115796826
"68" 37.3727851848822 -9.89163900286278 -18.104795110228 15.4674254353407 35.8437701423816 9.02551354473068 -32.6621630829863 11.2827049919287 29.3076167426851 23.7151189030984 -17.5621592314868 -5.32197359207809 -2.23314072919588 8.14212824374656 8.52935596611812 4.37068800073877 -4.54681265361307 12.3659267068528 2.94473612298349 -2.74008198513867 1.62560669885418 0.272588746203879
"69" 34.610720675128 -7.1704596806808 -18.2322775871548 16.0772895245928 32.0565506559889 8.11685304510863 -26.6832551679609 9.67841192067785 28.9205429152422 19.5327279165412 -16.5553753590125 -1.39550123204824 -2.94815069077196 8.33804738704109 5.34102160786964 5.56269812338117 -5.16280286350393 13.8183631855708 3.34382921687578 -4.32967488636927 2.59914039443391 0.227939044428034
"70" 36.6910095603773 -7.67244355218226 -20.3846180453071 17.3827479402498 33.6897385792293 9.02647449363871 -32.0655679551404 13.0482293597913 30.2434566435829 21.0281625359782 -18.5085471686364 -5.5151697138741 0.955777878839197 8.12541617936543 7.93799655272354 2.10981958636588 -5.54558283835743 15.4226139456359 2.51241764489216 -4.02375535765898 1.80608182320334 0.863142293701101
"71" 39.7442600713265 -7.94818684613118 -21.5715033305919 17.8921983921116 33.8595444391948 7.67967184545438 -30.1977131506643 13.238686251838 32.1392230603927 16.4560025032286 -18.3587340893053 -5.12269451465683 3.25859292093347 10.3454418682078 5.88923575790852 2.13223733188193 -8.72501741036388 17.0061937978775 1.94236174732303 -3.32774752214061 2.20754454715107 0.220870625916496
