"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]" "mu_xi_girls[18]" "mu_xi_girls[19]" "mu_xi_girls[20]" "mu_xi_girls[21]" "mu_xi_girls[22]" "mu_xi_girls[23]" "mu_xi_girls[24]"
"14" 53.9369718006193 -16.1678694583148 -13.9737678565902 9.2554801532019 23.7781123215131 20.1745861210999 -10.9651302359131 -2.35206889233435 11.0783000766775 20.2410514234002 13.7374611849636 -0.899373922111911 -20.4669892941105 -1.4745662382776 15.0390776314132 15.8666169521323 5.80188710444077 -8.91456351020455 -6.60966959154927 11.6510694910667 0.301447080519342 -3.53533065830696 1.23574520634883 0.137164316848752
"15" 53.1051274974703 -16.324047634922 -15.2844062803843 13.9170662488142 23.0911360363545 14.3585178443504 -8.26009862702388 -3.1953481565362 14.3359283079326 24.1671346832563 6.28861920291676 -0.730640567877511 -17.2764017378634 0.170461708694694 12.6121546715876 17.6815053501085 4.69117813589885 -10.9503492492744 -6.00036488810979 13.8061365853776 -2.276340777602 -1.80729763859786 1.06211349530708 0.306300069485071
"16" 54.4835574240492 -15.8138913926687 -16.5946817398705 13.5525723392836 24.3587265179644 17.3232197828158 -9.09591392260548 -3.53883444282858 12.0783146721004 23.9719802118755 10.7392997064499 -1.07258291049977 -19.6165508533379 -1.2024888476574 12.5864713411893 18.8056698861719 4.65145274678351 -9.99060387997695 -6.46934474960308 15.0765745374401 -5.12848700014334 -0.750526537453338 0.877881865459338 0.204841840564393
"17" 55.3015998140845 -15.8159333426394 -18.1241475917912 14.2496213209193 23.837582639661 18.013794490851 -9.8669325541624 -6.35972621587527 13.194523189657 23.8412002424387 11.2957533313624 1.02431531417182 -20.5688926849115 -3.42715361608862 14.0112489940666 18.5839380238374 5.03564628480538 -10.1505175996403 -5.73321512785091 14.3350138525524 -3.26768133800976 -2.80744741763693 1.79217339000878 -0.045456745664663
"18" 57.2526763644399 -16.9980366466139 -16.8488481474422 13.3084139925168 25.1524166253119 17.0937261167483 -8.77658864461395 -5.73763615138819 14.7913979523456 22.6475358445081 10.4703598261071 -0.685117964911856 -19.0155883212498 -3.43769399319484 15.4571178936069 19.7101162731348 3.65072796567562 -11.1306388609523 -7.06090102863878 15.4298692441868 -3.32585366248318 -2.79916478503675 1.16889081779231 0.518131533992799
"19" 56.7401243838856 -15.3902780114525 -19.7805169922134 16.4550308706706 23.3808035814682 18.4196752846399 -11.019673183978 -3.43384196967882 12.0979418765371 21.9144385578814 12.9042432508094 -1.47614556208154 -16.0741165544312 -6.4914075838553 13.0962751281755 19.75847396521 4.79243704538163 -6.66941275532888 -8.64350127217768 15.0049068271015 -2.65583248029289 -2.83663978978571 1.15067332574399 0.152053493198151
"20" 56.1572348418672 -16.5379161871116 -19.7600745850347 18.9269950802625 21.2088418241418 16.8888235587602 -11.4792534533193 -1.52886046864696 12.5122605200652 20.8521429594329 12.9340297755203 -1.83868992601759 -16.8571073890116 -5.12976653510787 13.8646217411621 18.9956760325058 3.46510354065006 -7.51136999902402 -7.2522839901031 15.3738754800597 -5.05943748612741 -0.886080801437004 1.38280394642626 0.0774419166749301
"21" 54.403839570195 -15.9396101213444 -17.3508175502263 15.9841844206829 23.0919178637025 14.8910171088488 -9.62149929162431 0.487270286646698 12.2800218364761 20.0267581655836 10.5483911650467 -0.090625412740213 -17.1288971653482 -4.9434445133736 14.4920942498633 19.507552477606 4.03084603291689 -10.24569280875 -7.18327735988395 16.7509527701412 -4.93415819440009 -1.69634078948407 0.980328897472693 0.282020136603564
"22" 56.842127286154 -15.5682405958289 -19.5275259437135 16.7764149145888 23.1141439724459 15.8602709612979 -9.58808389600692 -2.24332551707581 11.9901645943175 21.7220430052685 9.7734195947749 -0.17343047263035 -18.2819879042181 -3.69378247762549 15.2370318718856 17.3269006125126 3.49101521198586 -9.54216508169519 -7.43678903595848 16.2997525689642 -3.58184763345897 -1.36421770423924 1.32835226973334 0.197735194467884
"23" 55.7508387351536 -15.8433994980555 -19.9209323577646 17.487759533695 25.6932584013351 12.7453094798344 -9.31683004947893 -0.873055130883852 12.035667916178 23.3772689824309 7.80729975947081 -0.928137831216536 -17.7081181181324 -2.51960426824036 16.3047286876279 16.6416988141557 3.54311848944725 -10.8195661108478 -5.45082616614527 15.1923960894385 -3.57223294837871 -2.33914858084004 1.80382630384408 0.212712727569759
"24" 54.8410593918031 -13.5597645258966 -21.2713931994312 17.7027959588431 23.934824012777 15.3941145904517 -11.7291124553719 -2.46254223644412 14.8266726658893 21.5926581177709 8.73179404425056 -0.864887002444753 -15.2403299445073 -5.38622423885971 13.1029711842337 19.331979487447 4.1005480190493 -10.7096080182369 -5.54521109030725 12.4631511971082 -0.905705379226182 -1.85552943817242 0.771175045905325 0.0789070936140366
"25" 54.0957142468024 -13.4077484653777 -22.012728942989 17.8802286164966 24.4334031395341 16.5944204122912 -12.1355547706628 -3.23220892738307 16.4519233541764 23.2796524921564 7.15303787638311 -1.04460375391684 -16.3375674144885 -4.5426048939262 15.3918795378208 19.4638344603134 2.84088348833411 -9.4581545121299 -4.16566086379351 11.2477042706287 -1.38343500041849 -2.65803407987559 1.42652598665371 0.0688847900437594
"26" 54.6172663369136 -13.1658032094179 -22.9246069829767 18.81140180735 24.2460542246649 17.3726562342523 -13.4422684455019 -3.05956826640501 14.7415995521864 24.1426724484046 8.62870238675444 -0.310285319815749 -17.8416181598964 -4.79567605670754 15.6798613864876 19.1496765115626 2.83781943103831 -9.62933458821197 -5.16328383682343 11.4032582572693 -1.71888344326724 -1.31267138759958 0.469235173362534 0.56584973397369
"27" 53.1936275966563 -12.1814650289924 -23.1902568592021 19.4537345243166 22.3651738893479 18.5422222469611 -13.0413202064381 -3.18562628321267 15.3167106590482 22.6784963199604 10.4023566945653 -2.14038049954861 -17.1571827195298 -5.82723736513345 16.21698667288 19.4635726462764 3.40707495464712 -8.47522381144845 -4.77091356213907 10.3332579202899 -2.06190675358101 -1.11876923175385 0.0141918746737593 0.17782123286909
"28" 54.4840317841518 -11.4698339745923 -24.7086602709884 19.34438700868 22.8015746007706 18.2230396702986 -11.0488986516142 -4.1079215556327 12.389007566964 24.3349829094086 9.87691328583927 -3.07067743957026 -15.4693344023053 -6.8400675250514 16.482806959416 19.2200746337715 3.84466720266492 -9.56684765703392 -2.97048777919549 9.08195109518671 -1.24945999931578 -2.84769254677844 1.66369477680861 0.297989942173286
"29" 52.4265939052912 -11.3568539747104 -22.5848858501382 18.6088003426298 21.2168218014803 19.2415222679592 -12.6952799040344 -6.23959701979494 16.7640055178199 27.1621530389286 5.13218870655268 -2.8857453183013 -14.4550465534225 -7.52422623074555 16.7256977519115 19.8813780129995 5.67318503227172 -14.0118564013899 -1.75278010389552 12.4273263779169 -3.57635390438173 -1.29505612290222 1.36217750912492 0.0738910194214848
"30" 55.1605524000825 -12.0315994014368 -24.3213052932454 19.7256863085473 21.6825255576887 20.2439158215971 -11.0968618343007 -7.66770822937514 14.9681199806361 26.7078997957522 9.60225259277727 -2.55238593504407 -17.0892416073956 -7.38861430652374 18.7240830600923 18.6677953229157 5.38957934086255 -15.2142689005398 -0.444614419794361 11.4506793422628 -2.63679875370169 -0.962318697172384 0.794972854376192 0.0825638036407326
"31" 50.7954543403793 -12.239101448197 -22.0245460793167 20.3665679550797 21.7842604336416 17.8969158326461 -11.0138924122344 -9.8176581418537 19.0223403505633 29.0736915432301 3.72787817477971 -2.10436396566643 -16.7642334665592 -5.58448753319153 18.7088633878537 19.6535619718346 3.58977785461538 -16.3603104329962 0.367718545456287 11.9853269666527 -4.56474718083427 -1.03687138079073 1.37713542402504 0.327512505136706
"32" 53.5788548017836 -12.4197582463676 -23.1778073517251 19.4643925849945 20.5471606996175 20.9813460512154 -7.96414430513615 -10.6433388274963 13.3932571997851 28.0923074813964 8.46433770446225 -1.41270874067212 -17.9445874172304 -5.0644801790238 19.5191322527321 16.0534441296128 2.42075729754318 -12.9668323818354 1.39855614172093 10.0778346035159 -3.47821161808612 0.104253900676237 0.378089067012363 0.0389669329476625
"33" 51.3538037952278 -11.7351249382225 -22.7836105514396 19.640863162595 18.7794316808793 22.3480762956507 -7.74545794355614 -10.7842194788302 11.1346293645067 29.0864506645215 10.818971740929 -2.18882823900842 -19.0742491366952 -5.58392430267336 19.7547235620204 16.2352632826549 2.44979705130397 -10.4318232403993 -0.536943645012724 9.7374112430718 -3.2442057678156 -1.36688744528818 1.40755562505946 0.354064601449881
"34" 51.5149897770137 -13.0502912102952 -20.0694442468613 18.6599475923342 18.8559321651232 20.9604556701378 -9.34657077897597 -9.61167751119949 14.587404344676 27.1988407596926 9.99650941012726 -4.46649818898876 -16.7862456386652 -6.04843969858416 18.8180401654317 18.3092568529385 2.20359920630327 -11.3890665572965 -0.120528628082756 10.1619577727476 -3.22480212891791 -1.014379770767 1.24748782099619 0.445812539330591
"35" 52.8594642737914 -11.9230284753814 -21.887133764596 18.1706878819546 19.6520686136977 21.3952851361065 -8.69662845691745 -10.1701452343251 14.314114457131 30.3504624853519 7.22036559941278 -5.8308881326332 -16.8968607567512 -4.53840005772346 19.5936294822822 18.2272338798635 -0.144059170796556 -11.8224007183996 2.38771803846529 8.97913156349086 -4.072930207393 0.587783572078396 0.727877670936873 0.202633787259552
"36" 54.6039372505714 -14.349885339516 -21.568274256023 19.8790849913864 20.8426882068997 18.0186031455208 -10.223235641582 -6.26805641575211 13.9371520098184 26.3070413724336 10.4016535516451 -6.49884095635309 -16.8408745593152 -1.92379978493824 17.7732618694288 17.0322210148134 -0.251970747245803 -8.46958448361164 -0.262353482992646 8.01275223910792 -2.54353178416432 0.0967756048566371 0.43113579428647 -0.0808841181253438
"37" 52.8010464578121 -13.9478513023392 -19.5703802151411 18.3607082934522 19.7516398550166 17.8317596317795 -6.41010527183431 -10.1893097940322 15.2950547713419 29.160004984532 9.90598593743286 -8.0553086122208 -16.0936235318306 -2.1025609043936 18.2777545195574 17.848325015863 -0.702091126543711 -9.90688619175685 0.928672531161861 8.9695420569848 -4.09282188392575 0.620941923435029 0.332938904994939 0.208854845271651
"38" 52.6459395091175 -11.8760696802034 -23.1398865599935 20.1357904251752 20.4271125101137 19.4981990143133 -5.72038498609317 -11.515197066826 12.0625922695159 28.8075839984187 13.2694855876136 -8.01190323825756 -17.8391851397039 -2.52311581023875 18.0931543659489 17.5867861984177 0.253859785455584 -8.15064479930309 -1.03431914962536 8.39832415858151 -3.56268257325178 0.583485934610602 -0.338440006411834 0.273203829215841
"39" 51.3864347092219 -7.06181890859035 -25.4343325575297 17.3338268556695 22.2990142808766 19.2194689092119 -1.95160544277254 -17.7269943123341 12.4025596294598 33.4176404627118 13.2488943943497 -11.0847715468347 -18.651753263119 -4.1772687440752 21.7892600659581 18.1318853007628 -0.780127225362537 -10.3154145856143 -1.07023673581802 11.7247127818249 -5.19667990926815 1.27674912130356 0.239284441195568 0.191316466013837
"40" 50.0814690969241 -11.6781873461668 -21.5245986424141 18.9595329117568 21.5777472219462 15.1340326851242 -2.61696903673846 -14.080070409688 12.6402336221554 31.6841210489533 12.1544041718223 -10.26816087558 -16.6478696569314 -3.90746497915525 20.5532647655698 18.9030837378143 -3.02266228319528 -10.5624724080871 0.297179070187745 12.0640927535992 -5.62318100091421 1.01909619779811 0.065507721420727 0.483239163393513
"41" 51.0630350187031 -10.9795492680754 -22.7669398030682 18.1915313701857 23.0048176097522 15.8851772126542 -0.933935280967873 -14.1615140223381 10.7048426709005 31.76899699516 13.0710605434226 -9.05184581261626 -16.0595232675501 -5.50585745984168 19.4351450127373 18.2578466291079 -1.38454447180476 -8.40451612356266 0.080254960203758 11.1154129760263 -7.09091150098746 2.64783652814635 -0.757524174965538 0.364250593060279
"42" 49.4365008023801 -9.35850521473354 -22.9274521415794 18.0804209442126 22.1171989642922 15.3612905601176 0.62437221012592 -15.030370417086 11.7560441506752 31.6785471075657 12.9300920248748 -9.34843181608564 -18.5086499971529 -2.41408098788576 20.6130748132889 17.3542482479258 -1.10203585100643 -8.85907637481082 -0.96646767264413 12.5543615352382 -8.19483118253649 2.3930611068551 -0.0855852963721637 0.273327078412652
"43" 47.7150013288974 -11.3631644595871 -20.2217972817603 20.1814219788348 18.1403356455372 15.4215280307845 -2.38264698463335 -12.9259211813513 12.3565995161418 32.961451758881 11.5897726799632 -9.80289073452342 -17.5529955646383 -4.22289872225848 19.2145344530655 19.6302008991412 -0.340248398961744 -9.90217246137298 -1.54730300306395 12.1293791540784 -6.31902567374883 1.13699643195246 -0.0532939958456457 -0.046849885021269
"44" 48.7330690653657 -10.1893183629015 -21.8056161732796 19.7307312844872 17.2285270681393 17.7729817644603 -0.369334439042809 -15.0517266670504 10.909555187473 34.8637234359976 11.3732366025742 -10.560411769827 -18.2470267530956 -2.23860416485782 20.5825083839881 18.5113306239927 -0.923244662820449 -12.3729693754562 -0.297859998640806 14.433651767047 -8.26253435680878 2.02391030884873 0.380653429776878 0.121407217947972
"45" 49.9457545135523 -8.44459673049746 -24.2677436724511 19.277901087451 19.3834922410994 19.3402831978579 -1.48952762890063 -18.0601746822278 10.8156360097383 35.516540668151 12.9697255170554 -10.4573665513648 -19.7544408361541 -0.00362765250026964 18.9734417688761 14.1633487355873 1.89234174231595 -8.86416079725267 0.234273238083348 10.5259713404516 -6.41988945378399 1.92956924644855 0.0899517617547803 0.147852817543741
"46" 47.9994127623661 -10.0925669386802 -21.999073029848 18.9713903695002 18.7751357323054 20.409636089624 -3.61393823522347 -15.1375026580447 12.4218626051712 32.5471918709921 11.2488647590305 -9.82482772955828 -19.0524273175847 -0.580427984288344 19.8793247161978 16.0219761263287 -0.666296574637753 -10.2946304285211 0.00311058220600369 12.3134664375606 -6.13821280294243 1.24759194068941 0.276200850848062 0.0520360389696228
"47" 51.5282567908989 -6.8371052433518 -26.1333636862331 18.1793466268431 20.7086495840013 20.7361120959591 -2.30976143842664 -18.0930872558286 12.1731114175 32.3215330591937 13.9607189568055 -7.98621967070859 -22.068487585019 -0.00804838396446378 18.5124125405322 15.8871156417018 1.68866758342786 -8.40051610032264 -3.1453310371084 12.4502812015214 -6.80138368302283 2.77538477248041 -0.530994285758965 0.149478448892065
"48" 50.1966495556253 -7.38984429947009 -26.6584254657164 19.1501637176289 22.0556303611015 21.0539439016333 -5.29196186880365 -17.1304176484672 12.9188782738432 33.0614612189018 12.780686176561 -8.59623644914746 -23.9186768609187 3.21133935122657 19.3483461077317 15.360797087838 -1.23977686346114 -9.09974806976839 -1.37538253174888 13.4770763309233 -7.07859320763735 1.31759307026667 0.479027422403008 0.120899988265572
"49" 49.8247028682477 -7.17849039072799 -25.8881383608172 17.6175604791878 23.855002134116 20.1318801473242 -5.19427093237349 -18.0228358338258 12.6650538663132 35.1922152187149 12.0759551083813 -7.71556125419305 -25.4695729536974 4.51772482894482 18.487256355401 14.7974108054763 -0.550625678311149 -7.32397010367576 -2.99612830551282 12.8397255788524 -6.84741742195089 1.81647006840964 0.439269137462674 -0.0036689932632188
"50" 49.1279270422941 -8.51530794703565 -23.7163349781613 16.7150754918092 24.5223355588 18.0060736360604 -5.11109869461348 -15.5545788399247 14.7685357017216 35.2364903828012 9.99243016800346 -8.07264599622544 -25.2093269823545 4.12963016712932 18.2448448779202 19.5897294901732 -1.71568000352556 -9.61562625721219 -3.15932789471989 14.3429527758027 -8.30157222118246 1.29863188066495 0.643991983379668 0.16483945850744
"51" 50.6123489613108 -6.58779059029791 -27.2542293643628 17.481311918217 26.0406419988768 17.1864579044386 -6.68229537789562 -15.4961258693906 12.660670629174 37.0752940886089 10.7355165302086 -8.77402993709475 -27.0510295511252 6.64889847620269 20.3672313337524 16.1592849818233 -4.10193877041818 -8.09894574648159 -1.4107592972693 13.447433132712 -7.05574356286931 0.58117302593314 1.23191811208253 0.273803147207493
"52" 50.7930830361917 -6.97665064977234 -26.6032819513027 16.5370245702343 27.3222822568894 18.1532219695925 -5.73921829605512 -18.128350880452 13.7030713401506 36.5493125431878 10.3384324246474 -8.79034418686303 -26.2912710417477 6.28965006919587 19.1057777407423 14.6831741818418 -2.00602890891211 -5.2797875442148 -2.52372734695454 11.0852140150187 -5.3260786920096 1.22181470111447 0.399132031775054 0.219487658249787
"53" 47.7417611518059 -6.16298021351106 -25.5080656344819 16.191375652166 27.0726691450242 16.2873070513868 -7.06843213495556 -15.2839650567809 14.8513322259669 34.7447952999794 10.3434998048117 -7.24073223977598 -28.1501125131946 7.54023649530535 17.9252083113364 15.1509823807051 -1.88629629874814 -6.51082753226389 -1.98291429733141 12.4905976057158 -6.33276948505735 1.79341045828789 -0.523187011960235 0.282705362084067
"54" 50.4070084376378 -5.42110783140125 -28.009238886037 16.2942143307019 27.1107378519163 16.8090738522743 -6.25761931630709 -15.5319638914656 13.4882480499069 34.4497389868572 12.2632257280235 -7.97016040727126 -29.6903902028086 9.62558408701997 18.8546691690152 15.0015413557152 -2.98798174653635 -6.17572760303453 -3.67039558992943 13.7215905044782 -7.24713311588325 1.43696276919711 0.431227621836501 0.119482431885995
"55" 50.2561764759148 -4.72940824601434 -30.2779451561841 17.4890026559779 29.461202096158 14.9977248689226 -5.43178058808095 -14.5229640441197 13.5597511241176 34.0329714129216 12.4934888086115 -9.23337118986396 -28.4365540486373 9.10621880013436 19.7439142623689 14.3075236246396 -2.26020696243507 -4.31685472079381 -5.40388206432256 13.6375897236357 -6.35337989960893 -0.138611701195031 0.874093996615458 0.049106178579608
"56" 50.5753402528915 -6.03062590925388 -28.5821576556 17.8384257059995 28.3508329424225 14.6292611272225 -6.29503374769266 -12.7102046312766 13.0591221088662 33.3211373571658 11.7846267687233 -8.65129732713655 -28.6491900191131 10.8186151222087 17.9291666113703 15.1056991437335 -4.01414907991245 -2.59660509289451 -7.16277437896344 15.9568571872271 -7.38761029062883 0.499044092134667 0.377046799272248 0.409104710718261
"57" 47.3957207906808 -4.18789363019801 -27.9381067213859 16.3764343897219 29.1304312029393 14.3896227987111 -8.65266574339987 -12.4872827940547 14.0591639083646 35.5955139416234 11.4726522180052 -9.87034454598246 -27.4918278280648 8.74838868098373 16.977829529336 16.1065026920537 -2.26540239766847 -2.23383976629708 -10.8111605667154 18.5180593517889 -9.21541695381564 0.838377651481967 0.622932860901391 0.0789481538513072
"58" 49.0020006100523 -3.7922297306588 -29.8430332636398 16.2051170524703 30.3261623288223 15.8234746917201 -7.79697672190002 -13.5520594556615 13.1992556727611 35.7581355592216 10.5792048675673 -9.75231637545508 -27.9987030482253 10.6486713803268 16.1014350557464 17.3630525236541 -5.17082337346633 -1.18214041431334 -8.85103710973113 18.0165466508785 -7.69439108050267 -0.44799372511124 1.18683307024628 0.104255556336404
"59" 46.5181087647028 -4.97682322628222 -27.675571225473 17.7063661025468 29.5898996814475 13.5235227033935 -6.74623308505748 -14.899144667574 11.9247041164802 37.9862920660822 12.3778880384595 -10.0142485253078 -27.8706906631093 8.36265907841036 17.2779271228426 18.0582186960743 -5.40275145228972 -1.86973602275018 -8.02583931514664 15.9320298561141 -9.03396915694585 2.6158447746288 0.137507158410752 0.0465445449181678
"60" 46.0778393840982 -4.19892745015307 -27.0847981203773 16.2130047239248 29.35520980503 14.8401452413915 -7.00208418159181 -14.1205709912433 12.0119436540215 38.877406325021 10.5115314062945 -10.3977536559622 -27.7268347199526 8.68948928567347 17.3456873065564 19.1567276232831 -6.36453898150664 -3.0718979559051 -7.42999927897735 16.7556412295714 -7.90806478927516 2.13153950450917 -0.468554602611408 0.273289067937964
"61" 46.2860700778483 -4.46120685779536 -25.4554738010122 13.2014586563963 29.8850079742461 12.9571024277041 -3.11759784821095 -14.9835673391184 11.8368215266748 38.1062648435054 10.0752849039378 -10.2746461546317 -28.8324704978224 10.5807036172942 20.222379086852 18.8824580698539 -12.2113364656085 -0.424309570579338 -4.68794951651155 17.2417189459557 -12.1071642517055 3.94624664822969 0.130318112534285 0.37382090314845
"62" 49.3013721441939 -5.87517709440472 -26.9741407919122 14.96849427216 29.9161653147727 14.6900048487685 -3.36749227627085 -17.1765340307443 11.9491086942372 38.4601699118328 11.0928948715922 -13.065559562162 -27.2951235903779 11.5246481829448 18.8344701888821 17.736379899113 -10.6186252291561 -0.731009216124752 -5.26847080778087 17.1652040990118 -11.0740725820177 2.84165125491981 0.578936399716775 0.208456782737221
"63" 47.4123552169827 -5.08611158558321 -26.1571629482041 15.5311730852786 28.821152294195 11.7624306408012 -1.68737344057149 -15.733672768347 12.1228428183093 37.3126947596297 8.48178864057167 -9.90449330109595 -27.0441565708401 10.4383460871955 20.9888015633039 14.4291364947161 -12.0112072334108 2.81181582953282 -6.03996168612184 17.735883795642 -13.3286724373467 5.46490320508615 -0.664261717974605 0.0882218522063032
"64" 49.3896029408373 -7.36454091087109 -25.1725697974721 15.5561973570645 28.9160321257163 12.135734629601 -3.38353613046432 -13.9823346703766 11.6920304397505 36.8665476438188 9.27653679626453 -10.492053978916 -25.6379384107255 8.32780987576516 21.8693634268817 12.5020780721496 -10.0246380121321 2.22522157270902 -6.20034605660014 18.400926818116 -14.6246532873126 6.76011051648372 -1.23563013759336 0.242192903873732
"65" 48.6846719440602 -4.708876111514 -26.5480900896681 13.5199812706216 30.9170657387419 12.3078959356667 -3.04832260380947 -13.0834547482582 11.563223542543 35.890895424887 7.68443764582273 -8.29072840795298 -23.5823648335879 6.26590948567253 22.2083188642588 12.6600947123072 -7.69791182575738 0.674541127703962 -6.53744040796573 17.5264319007096 -12.8065767736796 4.97744275111482 -0.787534647330596 0.225361815811727
