"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]"
"11" 11.0137042365938 -9.74456581614691 9.77184428211693 21.9331307247479 7.36322264927748 -1.18653008337878 -3.14533265567809 6.11068947412636 7.63488062135347 3.61373978531527 -5.38247265601292 2.45601679295443 -0.160149310674965
"12" 12.5318886893889 -10.3606870599021 8.91565191942195 22.0452338850705 7.8385493306243 -2.40582358696074 -2.28230842911289 7.1994071809411 5.97931236806642 2.26095413599185 -2.22087015852737 0.866587219234576 0.234892199083538
"13" 13.4321642249392 -11.6162629348246 8.73532739258156 23.8562800897947 6.99503184547764 -2.39482265034597 -2.88238922136655 7.28398013815829 7.29362383008601 1.5426689562405 -2.55633225962247 1.60992690055071 0.182058008645754
"14" 13.9112319112998 -12.5731508699543 10.0022355375553 23.2923590462375 6.46339943079318 -1.54851375127471 -2.36124137978021 5.75431545470978 8.84024430213416 3.38231127404742 -5.14946983631552 2.14855680382643 -0.00769606860106954
"15" 13.7190719289911 -12.4502628673506 10.0027705150769 24.4675895826884 4.87846052281544 -0.767422600851054 -2.41384728882239 6.94970264629492 7.90321429971517 2.3805395662395 -4.82649803951521 1.95611516793689 0.035409364664313
"16" 14.4931721926868 -13.7335260635889 11.2366737757159 23.5246616045808 3.90006095199446 -0.122447329788259 -2.13903874553992 6.74687399233993 6.56094316760105 2.42199154494613 -2.78063406018576 0.967366491091418 0.0594098952548693
"17" 14.7803233921664 -14.1203926417984 11.9712293593821 23.3737808260658 4.74239110259338 -0.216674080305154 -2.70659474591238 6.41580422960981 5.9999540597167 3.56201212273977 -2.80848361512632 1.4453171355953 0.362284729194825
"18" 14.4501369885294 -14.2688644756197 13.5967525884853 21.4295190511897 4.9814170429357 -0.228933908383047 -1.56713595944986 4.79918387376572 7.60162356328667 4.81420788772909 -4.69935377610705 1.01638136591831 0.154042163527468
"19" 15.6396170855465 -15.2664228302812 13.3627031282149 20.3505508106078 7.86738761232758 -2.19280356504266 -3.81550861308586 7.3555877637484 8.65496693197534 3.81172478664694 -5.65069747237547 2.27811696642044 0.103897268523269
"20" 17.1338910833293 -17.5266801252877 14.2279624146607 22.8365457570676 4.57561941390141 -1.14719575359069 -2.82657128541749 8.46460624228332 6.55031162120183 1.5363263674922 -2.29344223795561 1.35181225402118 0.0693988877305624
"21" 13.6753133986419 -14.9430537448922 15.9198186907676 18.9423769783148 6.15351278710861 0.713392777196161 -4.76152115952385 9.41927488592275 5.85360079142544 2.11525611363071 -2.51066056206699 1.06730024254978 -0.160913241898693
"22" 12.5973371354919 -14.0052210343039 16.4133237877124 17.2152525969123 6.92999359278317 0.264923184438058 -4.61889441504702 8.73184183166622 5.19701493169877 3.02824630438437 -3.14347255181085 1.50481479983468 -0.0918090464742849
"23" 14.3895427728082 -15.0635529883065 15.2155516031224 17.2115793209146 8.74947842117919 0.000236133126465976 -6.5113241415426 10.1933809182408 4.80177768706533 3.92865278729492 -4.53828075761545 1.57990047167713 0.173898633356825
"24" 13.2716127011546 -14.3606788303879 16.3691671509806 14.3195960283456 12.3503463770038 -0.660383634150499 -7.62834226761405 10.8790900068092 5.59744089318463 4.28458268353476 -4.89106891743538 1.99013088506714 0.012214901900427
"25" 13.6284081585585 -13.5955120713662 15.4442709635352 14.3666558874472 13.1674929512223 -1.77848416509474 -8.02431226760284 11.4906796013636 5.95026597944053 4.90672002780718 -7.28962634870232 3.87596104261395 -0.179889412606843
"26" 13.2619962001152 -14.5228028848952 17.3441731290008 13.8916182392536 11.0185419474267 0.587997875687989 -6.9687591516039 9.99816247461754 4.67561766253339 3.92404802130427 -4.36866180229073 2.33409093240142 -0.0800745375424648
"27" 14.6611047330773 -15.5289944588845 16.8338609956029 15.0662712243905 9.93246476756165 1.61943573541688 -7.86281360165643 10.0973004582179 5.42301662899294 4.13866877885997 -4.73876491216268 2.16819920189022 -0.0476563766139688
"28" 14.0799138291535 -15.4944107711114 16.7520258756748 16.3070205167762 9.76783325457674 0.745607055130762 -8.23556390568501 9.87319488164955 6.1976196161677 4.50971693500762 -5.06498357085195 1.95200336723422 0.195903824238022
"29" 14.7730390157795 -15.5113606011924 16.7073252801483 15.9244806373611 9.63128431473348 2.49032006549834 -10.3672889941208 12.8414746708953 6.03728148596855 0.979062218833224 -2.08944282575686 1.12234482153683 0.0158945626468719
"30" 15.1193241171205 -17.1803421113981 18.1015494351236 16.6620600833783 6.44584999529034 3.88953571582175 -9.56144082964431 11.7667131444175 6.630003433747 -0.289718663332118 -0.500580561088255 -0.00304163911869895 0.103173868852395
"31" 15.32065925613 -18.3502446079812 19.8125728458128 16.1248835295813 6.5328446911629 5.01757338507117 -11.2731786210375 11.7446841515952 8.3097849005744 -1.46432065937387 -0.192175045016369 0.270062318936983 -0.0576702731544293
"32" 17.0081171881184 -19.0151013112804 19.582749049322 16.1479137306769 5.02202510443446 6.89915593099995 -11.7304747460761 9.59592193843418 10.1702349735553 -0.680379908366184 -2.23265673430272 1.60779585609506 0.101344208028829
"33" 15.3272240328258 -17.3302963498818 18.9511359933164 16.766996708013 4.9543721960339 6.46668507230694 -10.5285478552988 9.57524902265197 9.29869408365457 -0.355676101658038 -2.26075553648661 0.866889861871847 0.276036841245159
"34" 16.2785754069478 -19.2018388904895 20.5425297844266 18.1340582965663 1.51744380681549 7.30838731550106 -8.39221212312408 7.78445433076802 9.6334793199948 -0.798040638013968 -1.08620252320986 0.966353720721091 -0.139125147835779
"35" 17.9053422902164 -20.6676651152608 20.8188415868341 18.4017875089848 -1.24823199366953 9.51270503142466 -8.0581449827526 6.26118111145102 9.8419598076931 -0.369730151533034 -0.975341176420395 0.963938860305622 0.163144433079034
"36" 18.0846347105634 -20.9410349939061 21.4950589313996 18.2271504551145 -1.664089144877 10.2777053993929 -7.3038365276421 4.54554325051988 9.70268993572016 1.18119697210262 -2.21822022461498 1.19272564477408 -0.0216692052962323
"37" 18.0631748532723 -21.3000613245882 21.2048825106637 19.1853872090356 -1.22993358052914 10.3540795889019 -8.28072531101777 5.06803642986202 12.9564573502479 -1.99533857747844 -2.10642983496927 1.43077430051942 0.138660334232089
"38" 17.5065946396212 -21.6450618386861 22.278963636215 17.6055960313601 0.596314194437458 11.3702471461284 -11.6420896561669 5.96425705601685 13.5357041519929 0.0395333001783952 -4.76480004780209 2.46007311076607 0.10513380559541
"39" 17.7010348560257 -20.4399354496431 20.6134774565104 17.6992955936807 -0.577964887467936 11.5397440001562 -8.89564054546626 3.76366296688968 10.0247412265154 3.89349006743953 -5.14272475112162 2.37837239177506 -0.0305194164050676
"40" 17.2745303975996 -21.3922070443214 22.3261365834188 17.6230521884117 -2.30281948003107 12.5388849690291 -8.82995040743122 3.83166548697576 11.4057615160918 2.98596494992316 -5.22071091000871 2.09208494404352 0.0349719395503432
"41" 17.9676448676622 -22.1617082843397 24.0869004398971 16.7221270063791 -4.16782054863136 13.4895822876318 -8.39262995634407 4.6675681007225 9.55686635407835 3.37874634435133 -4.84446993485258 1.78479482209699 0.362743375447307
"42" 16.8582558575814 -21.1307492680618 23.3814577246155 17.0870243565123 -1.90832041565468 13.6183564451135 -9.67575720832749 3.22622951068073 9.70127300614874 4.88535590711869 -5.54275815356088 1.89395833202284 0.279432293581166
"43" 17.6266152009233 -21.9256373211947 24.1088259612796 16.1362926497879 -0.692649990131123 11.5358642335421 -9.62077307275031 5.12203777813742 11.574951734268 1.875848092636 -5.0667421130089 2.16186480163966 0.0162189821394653
"44" 19.2438513598451 -22.9069424013838 23.2459657748435 14.6743970393443 2.1788974204831 10.7200170584851 -10.7274718265421 5.12245980722994 10.1509664259767 4.09041180133312 -5.47908655146021 1.93615481554327 0.0643887652400998
"45" 20.7331012315389 -26.0413459738336 25.8521817638149 16.7711561644205 -0.4345270120958 10.2136757876956 -9.96039992220204 6.56531702121024 10.6869248551373 -0.450948434296956 -1.8749897177474 1.73227638850997 -0.228738562444182
"46" 20.8514461249674 -25.8880580845063 25.7774760686126 17.0844680765521 -2.27074253066009 10.3567128555208 -8.12288053143342 6.4498184025357 9.86817904044297 -0.108994980535071 -1.91219191781378 1.26581371551239 0.37337349390107
"47" 21.5329753793688 -27.2212317133551 26.0825563483705 17.4032486129717 -0.530031012097595 9.37221213305103 -9.00705878535902 5.65821821742746 11.3509700881024 2.0891589611456 -4.59472804056472 1.48700458292266 0.310336335118346
"48" 20.9984375462669 -25.613340630515 25.2747826753487 16.6446008585993 -1.32977894596352 12.1667457588532 -9.75672404146014 5.14513741242569 10.7253373828654 1.78551004707951 -4.20442024683372 2.0674449020076 0.101557900506831
"49" 20.2798818986105 -25.2974100303141 25.3887106879178 16.4634838036136 -2.54001219616915 12.380737457465 -10.1350485924364 6.29879636547319 9.95017811660385 1.2045296965467 -2.84680356145271 1.30582014929207 0.327814626091548
"50" 20.4871009930232 -25.2169348988824 25.3877986485485 16.1785779205197 -0.0680274586891836 11.5625178480997 -10.9471306278698 7.22741694812382 8.84572796583726 1.61699395867775 -2.58809435202404 0.803615489353787 0.318254221483815
"51" 19.3384716782687 -24.5588140048957 25.1296846533746 17.7569232454426 -3.05019040253302 12.5038088871566 -10.2147934916406 7.14401831075464 7.9499401902171 2.94650151356506 -3.79319465438788 1.19151995986101 0.12937645968723
"52" 20.0904815985656 -24.5087592586224 24.3905691318507 17.0337482219312 -1.02452964803175 11.5271926027173 -10.7239750819287 6.51690880280135 9.52429703452607 2.61377079798986 -4.59170809093296 1.98457586829564 0.057929326611032
"53" 20.2613641521227 -24.6282550058537 24.6043660067574 16.430254868724 -0.341579451159086 10.8004086919433 -10.043899131478 6.68571887144213 11.0553540980561 0.941252395184948 -3.78234929679216 1.60003406822741 0.026745706897353
"54" 20.2603166857435 -25.4323256901161 25.6089245453546 16.1477250336471 -0.342285869639928 10.4674785451971 -10.0483427526074 5.92713141878316 12.0534380119846 -0.252590432622152 -2.59696117030563 1.24266162444035 0.152513102724746
"55" 20.0980985316571 -25.4935734661709 26.8340278786236 16.0426235135979 -1.02761673055406 9.52885994788536 -8.12378149383171 6.01084581672151 10.4578150860439 -0.804676424015533 -1.53947600995146 1.42455017158436 0.0412261922822172
"56" 22.3912969761977 -27.8584624544839 27.4185762029788 16.0111757616792 -0.806955951764858 10.4665928608761 -8.59203374129203 4.41864198047421 12.1030610905706 -0.575870575942721 -2.55717977490198 1.55400985324816 0.140999710495315
"57" 23.2962646433947 -29.6940532897907 28.7818344449686 15.3518944866248 -1.51128002478208 11.4237092595238 -8.19798612867173 2.72285585239476 13.3793722923523 0.0221813433571012 -3.02659199586899 1.46873398216288 0.126679099143417
"58" 22.2918325242368 -28.1943991191681 28.7517927292634 14.6141461958198 -1.32664540031287 11.28221292933 -7.6676543202215 3.97937974970376 12.0715625249419 0.0140504941700917 -2.41172104130821 0.886727674329756 0.0973342526338191
"59" 21.1526059114837 -27.6622505342599 29.6752490841435 12.7824259925764 -0.932904084584436 12.6927036429166 -8.0640309211065 2.52180969726609 12.1783511175821 -0.143266077036535 -1.33967051059668 0.319476517131293 0.369520365964184
"60" 20.8513353764045 -27.1351500076507 29.4966672508666 13.4599318462883 -1.34571381041608 11.5787630548606 -6.7440228713918 2.69358784283628 12.3323422373643 -1.20472687109201 -2.02882490241288 0.88523606722129 0.251194092684972
"61" 22.3732608703013 -28.3978712469353 28.0418521633921 15.3952215384926 -1.88410332896626 11.4560850331157 -7.04889160425625 0.676236814008863 14.6912173048002 -0.571711257166132 -3.52566132993495 2.17036072978629 0.111751000219521
"62" 21.9900106006522 -27.9676510438375 28.0777968624096 15.5498996843419 -4.16788039238756 13.5229520944002 -4.62514327782606 -4.09875289703188 16.0964162581766 1.47597899950051 -4.30965090369999 1.74881189409332 0.0263067821354959
"63" 22.2920071255648 -28.8564270931205 28.9602500955775 16.4375545105744 -3.94709580177023 12.3712530006522 -4.12367690934585 -1.95346303247764 15.5019607564104 -0.0545498970004057 -4.75909244954398 2.37846670700076 0.190102689384586
"64" 21.1954017815515 -27.2192882311607 27.9173608931456 16.0396433505257 -3.30357791147278 11.9436544839185 -4.83850770918005 -2.31371965498442 16.1158995188179 -1.43699022423959 -2.14788829316201 1.32816281145158 -0.00705368677276383
"65" 22.0100588906277 -28.9678716245607 30.7596800885741 15.7031489767848 -4.81430131908243 12.3229185499554 -3.80715481015748 -3.92711393211999 17.8881562273172 -0.569418368378758 -4.74023677246551 1.95231423549836 0.306501019653252
"66" 21.1330065542814 -28.1114207665512 30.267666349227 15.5898478840854 -5.44720109115207 13.544670332728 -2.25915372282183 -5.46172843932385 15.8843791340626 2.40327181008122 -5.71673882509682 2.08881698003569 0.0924586661799316
"67" 21.3952821198544 -28.4012132390724 30.9230371267743 15.3339955563049 -6.81572295293433 15.1650476448738 -3.5301319736889 -4.27355545097594 16.0570995216966 0.691339007831142 -4.91758197888882 2.35019212140329 0.224640498414197
"68" 21.3088756389685 -27.8982878556153 29.3809032361162 15.6353700511808 -7.2861489807734 15.9267643350374 -3.71524322357245 -4.07658732718196 15.0432695377801 1.46995811153024 -4.92232410357854 1.78335270329809 0.165228149629225
"69" 21.5590009415597 -28.3119071878194 30.0445828503104 16.9330993912236 -9.2746363621027 16.2022595843167 -3.07115166919217 -5.08902010095914 16.3276120863254 -0.584232092576065 -3.39069928230504 1.6811103162498 0.314769946576667
"70" 22.7137092543469 -29.9515005355392 30.4201565355094 16.4188581791012 -8.1668611745978 16.1320540264952 -4.39230385738746 -4.35780553316155 16.7305972820518 0.863294154659137 -4.29569483233997 1.80183583647573 0.0742416665158305
"71" 22.2264664868675 -29.6152242890501 30.2822440308825 16.9376802078695 -8.03546459333644 14.3624360015042 -3.33995218566956 -3.28194971150031 16.1909728431337 -0.712480156439896 -3.38905285670087 2.08611259367495 -0.0878738391761588
"72" 23.2346052798192 -30.0953443478134 30.490782087752 17.1664987701667 -7.71094836387569 13.8315605076316 -3.2672598027481 -3.59308494600312 16.0321375477974 0.361754064923101 -3.20467668249518 1.68394991304303 -0.00505874044983554
"73" 23.2497773813402 -30.0329431084133 29.8382070112359 17.3983161261724 -8.69258272689085 14.7944999905638 -3.07439829013803 -3.23229419977547 13.6263848564653 1.80063865400242 -3.48213541410665 1.57717502357105 -0.0727594211289744
"74" 21.2905002630779 -26.9122330198103 26.3845288969053 18.0732615826658 -5.15038961952468 14.2865852878957 -6.4516102530558 -2.00966170555994 15.3278873583488 2.64825125086395 -6.27574745537425 2.86059551788156 0.0603586938490055
"75" 22.6978106833223 -29.7876069049649 30.2856481376964 17.2048981599478 -7.42940242990767 13.8100578366743 -2.75784673063246 -5.15715474201734 17.0502067820563 0.336554433627372 -5.28869660606299 2.69492614842449 0.0146582718044027
"76" 22.6819616483521 -29.6156988581148 31.013799898724 15.8125183280472 -7.73791230320588 16.9202513765686 -5.16652417271405 -4.65924063074439 17.1398561973405 0.346483054502813 -4.82155959172249 2.13817802945415 -0.144291667766888
"77" 22.5747677674951 -29.2187204057337 30.2316903300294 16.3554155431496 -9.25772067413492 17.5213764168509 -3.69907922920217 -5.63661010840962 17.1587697322071 -0.0945493508150643 -4.33421557125839 2.49737112403864 -0.00197686487078175
"78" 20.6820290739404 -26.6997707225079 27.9482610619778 16.016155491318 -6.1267694964788 18.856130093721 -9.01733340900286 -3.49399627288487 17.8890594454916 1.47467332122183 -6.93166076892988 2.83990219023038 -0.0806431893028312
"79" 22.4770609650449 -29.6275722356268 30.9805704615372 16.7950887623391 -9.08603098571406 17.1126961051373 -4.13324115234576 -5.20520912419045 18.1501904922562 -0.844825584687448 -3.84483951648752 1.71790412633145 -0.0890905735784076
"80" 21.8649138594311 -28.8108754710653 29.6673178428004 16.7483861050805 -7.43392268416029 17.9201196665221 -6.89895773646663 -5.54334753560844 20.5965417913403 -2.1547308603849 -3.46095211076567 1.654000725101 0.0810837119428505
"81" 22.508666952224 -30.1658829706984 30.3395353323578 17.6030847056585 -9.50425897496362 18.3332393615527 -6.50540853874424 -5.89983692935052 20.7414287808308 -3.68891262081517 -2.53754825495812 2.24249571777183 -0.0458655652799003
"82" 20.929971224832 -27.9269094056716 29.3895832181219 16.2328328010197 -7.36237669526695 18.429773207436 -9.34702895488395 -3.12853789996671 21.3001818079304 -3.8451289035055 -2.33181912317036 1.35098726507 0.16908440456565
"83" 22.5455108205129 -28.296632964184 29.6829317284236 15.6808046306212 -7.62923417242169 17.6399441879884 -6.84093951258984 -4.56151466200832 19.1348772316854 -2.59442509598998 -2.27836420526006 1.55875381913421 0.344893287344515
"84" 20.8761168158173 -27.2375760407062 28.4197221136604 16.4102341720624 -6.97384907408277 18.6067963787032 -8.83514036363437 -3.6116914468152 19.4948338767303 -2.56011649429231 -3.23407300092851 2.41667399857293 -0.0393268921396428
"85" 20.336645400523 -25.6912140349934 27.1554189476089 15.6904629844257 -4.27503817391209 17.4933832768813 -11.0287972598432 -1.10834333026124 20.4749653916518 -4.03145899407862 -2.77765190217302 1.80714003417363 -0.212840651811503
"86" 22.1050598484236 -28.0989260754862 28.3077287690955 16.3249520093038 -5.81771990485533 15.5501763996661 -7.43550801872096 -2.58458936544716 20.3242184361039 -6.78349961364057 1.17472024579176 0.558845179022706 0.295878460163633
"87" 23.3287608176201 -30.789554304506 31.065201549169 17.2455621705236 -7.10351806370847 14.531767154269 -4.36160861699581 -5.04354501565317 22.0530718275446 -7.49256935146793 1.14117361848168 0.557827206073387 0.161457248977065
"88" 24.1709951453082 -31.8380089293273 31.160493094172 17.1730531194485 -7.04679595955726 14.2586144647771 -2.75409260085252 -7.3927187240801 24.8093588283126 -8.6397734676935 0.663886739666158 0.985478960014891 0.114305751271507
"89" 22.8590826962083 -29.117231472596 29.2352168533126 15.3587219633345 -5.70451836263033 16.6656019271563 -6.35665806989538 -7.80658162486084 25.0213172777824 -6.92759109115123 -1.18634452781627 1.25468623183671 0.190017919881198
"90" 21.6386853193518 -28.1804047697581 29.725335504174 14.5711533297386 -4.84378037138026 15.9236310019817 -6.31539721002586 -8.14561972296362 25.742782220403 -6.21976061234606 -1.9469734205262 1.74552257298557 -0.0988953871578646
"91" 21.3187461921344 -28.3456756964036 29.8580093742759 14.3236413871556 -3.81895141483966 15.2538572145864 -5.0414191893875 -8.82267342416747 24.8970402844387 -6.48179224991198 -1.50451010178355 1.47965653323302 0.211102749587857
"92" 23.0639268742416 -29.9265684008079 31.1021460032018 14.0676998880496 -3.93565461658571 13.8197546199039 -3.35753265126453 -9.05042434032156 25.7174813076926 -8.34340424273309 -0.590226417208875 1.52951675505407 0.202844768425001
"93" 21.0845355368991 -29.2214992758528 31.6799522907829 13.638265663777 -3.78250069089545 13.4127349485919 -3.33005764247606 -8.75137584692976 25.8119892028126 -8.47291133840351 0.323882117411923 1.03442617081794 -0.0156845718545166
"94" 22.8257124112563 -29.8254983924739 31.508840477969 13.0714508564862 -4.15295459381831 13.4632511621526 -1.43784065984613 -10.4329592297642 25.808671377414 -8.74142597063535 1.12892738085613 0.747044721288224 -0.114261959875049
"95" 22.1724323617494 -28.8852997000303 30.9109185267637 12.8939551337724 -3.22402313783256 13.9936192471865 -2.67522980745487 -10.7867354333618 27.5698173758967 -8.47752755733138 -0.762755109863345 1.30499479294504 0.159871338478891
"96" 21.2442550073292 -27.9583158415587 30.4702250985336 12.5968065930776 -2.88910431935582 14.8807513771942 -3.25401391937346 -10.9308306673993 26.7192950173579 -7.2063812469873 -0.944427988676815 1.19180672840319 0.00770899807579054
"97" 20.7894854323092 -26.588671458227 29.6071971217572 11.2915621277877 -1.31096061847117 14.4258374155149 -3.30014248403609 -11.0838174234252 27.3748873652548 -7.96474026711956 -0.184768575803102 0.62166183010128 0.251629562182167
"98" 20.0878194219175 -26.426315876627 29.3517259805552 13.4297466611408 -3.10729613899468 15.5252166096322 -4.34142643287975 -11.1221195224974 27.5437930134741 -7.99329052025262 -0.780009995671954 1.35186295390265 0.0419346035952841
"99" 20.8141723519743 -26.6835873820692 29.1853118127827 13.1404336099562 -2.4290161594027 15.9317793197437 -5.16204231624334 -9.48345478322427 26.9165316832319 -7.46071316685877 -0.841538251077888 0.926295192244648 0.195992430828592
"100" 22.3311669310889 -29.674225983028 31.0656256104647 13.1715161643942 -2.69913084581351 13.1224138899201 -2.711192373071 -9.16851807232245 26.6449828106139 -10.2353035213059 1.25696545470706 0.661029223908367 0.150776656147996
"101" 21.2253651543606 -27.8054014854901 30.1422169161188 13.1560516433157 -2.6820625454994 14.341640490601 -4.96803709059171 -10.4821757201313 28.9547126309352 -9.99891037784897 0.530661640438404 0.319634416541375 0.397094291493198
"102" 22.3116670182731 -29.0064191561161 29.9416811004216 13.6508402639075 -2.81531059124115 12.9144648595089 -1.85812835333796 -11.9704373351542 29.1244396164411 -10.9543899588825 0.836243070171275 1.34204803662863 -0.0721246720383634
"103" 22.1533881613748 -28.7961793900649 30.4976928791833 13.9885384509889 -4.54912267137285 15.358457302683 -3.98707773314264 -11.5792297797964 28.1600515218967 -7.5710976476684 -0.806854308508252 1.23583895134731 0.171344445100702
"104" 22.6099363602968 -31.0139353725331 31.9840815910734 15.2144753402547 -6.25956140516275 13.9831096121839 -2.08724376135052 -9.42833102928185 26.9478206471916 -10.1119954605486 0.85105145256444 0.743052160230132 0.0703621762200375
"105" 22.5834483047909 -29.880929602203 31.2225291478167 14.640762208762 -6.18650288613621 16.1733045874165 -4.70149826453257 -9.63592735222444 27.8618698823745 -10.2990163036593 1.33803211697524 0.765706428680978 0.0351707462421938
"106" 22.3293472900951 -29.8922811119654 31.7460913468778 14.1759236049032 -5.33756091680075 15.3781168596434 -5.22105677514122 -8.16381347312078 27.9911582003396 -10.8860885168318 1.02591305434766 0.641371287496107 0.147117677840124
"107" 22.5204232431301 -29.6465555874439 31.3296912974466 13.9210407406663 -5.90799633767998 18.0031907961357 -6.54181938742621 -7.98103684557828 28.0757868255143 -11.4065694586518 0.958007954643165 0.808949642448474 -0.0306184008078424
"108" 21.1501046534305 -27.3364922288318 28.550278228352 15.0252477842282 -5.06544570790651 19.2493180107967 -9.65747630858311 -8.2184349545039 28.9689617823557 -9.85598500076038 -0.129515149470455 1.09911122436579 0.0147254235989548
"109" 22.6546324434893 -29.5712619522714 30.2300316207768 15.6441853454182 -7.78390208578711 18.5792397051344 -7.17370368322388 -8.27324684936553 27.7275127228451 -10.945191437269 1.3057226252779 0.84853901345481 -0.131545522747699
"110" 21.4126684654359 -28.4715289100849 31.2679220280873 14.211396803663 -7.34608385694301 17.1967743993152 -4.86644963208111 -8.10478714641166 25.9888637694157 -9.83975660784504 1.49871144072376 0.175306432967934 0.221467894060634
"111" 21.2493506969726 -27.7459253202478 29.8337418311468 13.6514976605831 -4.1782784807169 14.0701624319141 -4.10376047010529 -6.68913646016062 23.6773622414462 -10.4050580092053 3.44730440695559 -0.149043578972696 0.193060552977917
"112" 19.7208876228755 -25.2968413341457 29.0301354980901 13.0976087604654 -3.74518895719102 17.2567280033857 -7.3879322430692 -8.23249143994426 27.3476170333951 -8.54686359730284 -0.614076955428115 0.964255063431114 0.364466938780542
"113" 20.0905676582263 -26.5392610561829 30.2598220866981 12.0127102938882 -3.30112798297534 17.1362582592881 -8.39303563332756 -6.95121216756544 25.218264512653 -7.6388250571506 -0.164663119381131 1.21843254385668 -0.0387737195792257
"114" 21.6617030630777 -28.8902489984102 32.0980644416693 12.9729730289158 -4.56607907588467 15.5782628698489 -6.10103116211129 -5.35471933022046 24.0292982660159 -9.14095488301194 1.96283957749663 0.570883118180477 -0.15308270216496
"115" 22.1988218914221 -29.5039736143504 32.139248050544 11.434251870671 -3.49810914939938 16.1315920954831 -7.54848899649422 -5.35171472229395 25.010199761487 -9.13631552665907 0.933593978773731 0.272759772379453 0.535953002943174
"116" 20.9630553854762 -29.1381616492631 32.3089284649627 11.9663408325173 -3.40802697470884 16.1743504178688 -7.00996055976998 -6.22112865311654 24.4062468900508 -6.46509207629507 -0.943919700547681 1.01050962025219 0.0917070169617419
"117" 21.9025228942128 -28.6219009815532 30.572163030942 12.4168032025181 -1.67130862834001 13.7076620337399 -5.56449700967292 -7.22159270955845 24.9343253771526 -7.41073915929299 -0.00939092733657815 0.490258022147625 0.242445633149492
"118" 22.6838014191635 -28.9439158617248 30.9358749934889 11.597893075973 -0.628253109374107 13.6510298439549 -6.30601822599578 -6.86956686268182 26.2334721671157 -9.31033422151391 0.248101041716239 1.1798501822431 0.239481557969341
"119" 20.4285822758832 -28.0039072068516 32.7986102369229 8.22834366804087 -0.27788441094531 16.6382634061704 -7.59105574000489 -8.31300422709472 26.4940451958297 -7.83298389272269 -0.41129616414338 1.2672189646139 0.0919356508877308
"120" 21.4524877172663 -28.1001729062183 31.9629279392872 8.84112755928051 0.117447344886657 16.0027386262154 -7.85471160365674 -5.93830522234698 25.2220286872129 -8.13577398593732 -0.926891278272481 2.05023148226026 0.0166386815649011
