"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]"
"1" -0.555489657772259 -1.19362329739067 0.408759294675839 0.745255091878272 -1.18052329819343
"2" 12.5180689174764 21.7353846622675 4.45974126099107 10.7578457729288 9.63280600277285
"3" 11.5150537108065 25.375588772624 4.56209045655365 11.1490080095478 11.5376790386334
"4" 10.3227329910679 28.5320750406095 5.92322913760467 9.56849441445795 7.16805878406581
"5" 9.53505029004657 30.2195248787477 8.26947599632996 6.18454955864758 4.12163442218823
"6" 9.82446076391162 30.8221949613186 9.32906965376912 2.72086791458833 -0.710709094164969
"7" 9.43438611705965 30.1361866215263 7.06993233409298 -1.68002141425392 -0.569950840220229
"8" 9.43877620410589 32.1498846962141 6.8376500194754 -1.06002456295345 0.349794955574566
"9" 8.15570463000547 34.6607649877328 6.35339757918736 -5.513092618601 1.36031420958581
"10" 8.96664981763847 35.4290580182052 4.32041762563695 -5.21834747309807 2.37702921214391
"11" 9.0726478912051 35.6167832104759 6.64220912527254 -5.72744218266831 4.61647135953937
"12" 9.52596312110814 36.0005783756867 5.33332683784201 -7.75316831227357 4.17768108398381
"13" 8.08342262537408 36.2758330348529 4.59026952984305 -9.17183055816555 5.14143988260549
"14" 8.72653609249944 37.146752734806 6.36404842903672 -7.5071729675425 6.05904616843242
"15" 8.45183195891761 37.2618337722385 4.95888073680957 -6.80149035643651 3.93772430343217
"16" 8.42183793224838 34.5392044594023 8.70078225119259 -6.8815889071325 6.35741889738233
"17" 9.31203889647371 34.4700699038969 7.17090833200027 -8.1152442469721 6.40510177945378
"18" 9.59175751279833 33.9388190522306 9.62291383704968 -8.70028336601117 5.57367568460977
"19" 8.83325105224751 34.5616068295607 9.34705986321497 -9.3057147673534 4.83482100670068
"20" 9.4693138560933 33.4349585188371 10.065237555923 -7.56597622715218 4.11103546670921
"21" 9.40536555411351 33.677192867185 8.7390218415159 -9.21943428641259 5.31758436800172
"22" 9.0814517277554 34.514463419423 8.15345169548476 -9.51008076810774 6.38491270025846
"23" 8.90613169079437 34.3262759266382 7.39296580638205 -9.32842185323587 6.20622480828545
"24" 8.87073659095557 35.0204007916001 10.0532105463292 -10.9643999917583 4.86209889735815
"25" 9.18439105621766 34.809522316629 10.0852645911828 -12.8971816878826 6.42360763156459
"26" 9.0194696045429 35.6623739689401 9.11137967251084 -11.9682741306653 5.97600200642599
"27" 9.07675839095766 35.008901127854 7.40830805280514 -11.2976000005686 7.38791700950444
"28" 9.39549573604532 35.271064583597 8.46073229234398 -10.3309842426869 6.55139893049745
"29" 9.3101154018676 34.6763391431531 7.71122718022924 -9.03297454493071 5.4108097476238
"30" 8.56444367110486 35.1169683892973 8.3877530229396 -10.3930701520327 6.23238415240076
"31" 9.01580560503288 35.3637386384961 6.64018015306092 -8.12177778487526 6.39276296958139
"32" 8.78771812950847 34.9193289162595 6.42468421551379 -8.93579565398352 6.07357294211492
"33" 9.38526769653417 34.6629665579446 8.48758537476589 -11.4002518095407 7.88365538430198
