"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]"
"1" 2.64150914376907 -2.07435924566038 -3.32822107418634 0.554450889984811 -3.62611996348755
"2" 6.67302978599376 6.90701369350965 0.995499597343541 4.79967205081894 3.43818197078647
"3" 11.1193610934597 10.5967428347369 5.93167851521142 8.3737821324588 7.6553021202738
"4" 11.0351254017026 17.936033956796 6.49849182836199 10.1191399138655 4.49836130342042
"5" 10.6352156805197 26.6876356198624 11.8925092098326 13.9646237013404 2.50501658920487
"6" 10.9705793087695 26.8349794471854 8.86608615507556 9.20818579198796 -0.242471106003896
"7" 10.3803349093441 29.1762995521523 9.88998474077786 8.07010198370428 0.70197639862272
"8" 10.1980249869275 31.946748070169 11.5039871228889 2.23134847681106 -2.40061509640804
"9" 10.2331933784241 32.4215162555125 11.823229145065 0.226042313484934 -5.07652568514572
"10" 10.0844919540305 34.0538887974986 12.259394387796 -4.21884347878101 -8.83702073910098
"11" 9.85055614981354 35.0234430702006 11.3213152739894 -5.45348624604399 -10.6098645664823
"12" 10.263920033267 34.7425318875297 15.0430837779692 -4.56982428385002 -11.0693780458404
"13" 9.37147109232794 35.3565238810186 10.9497262046718 -6.81842493306574 -13.1672325472776
"14" 10.374486661862 36.6291211343212 14.8442433959781 -6.79431051186705 -12.9387653313173
"15" 9.6310929766276 36.203400593439 11.4676560735185 -6.79981054617317 -13.5415505787923
"16" 9.04757811124092 36.4659305015135 9.89416043096614 -5.28100238647529 -14.6823103214221
"17" 9.95170054548455 35.9877895403158 12.30735179481 -3.97093352210757 -14.7575035205811
"18" 9.74266692998028 34.3357790683959 11.6798395091033 -3.5805211006661 -14.7752579574323
"19" 9.94063072685758 34.7407655481829 10.6589294754502 -4.74868159967297 -15.526402055451
"20" 10.0871486350336 33.5274711903314 14.1824762133865 -5.5120316321181 -12.5987274984164
"21" 9.22637315647037 34.8850155863135 11.752963872803 -7.46905980144499 -12.5566285055323
"22" 9.92630529517883 34.0315583352516 13.3132396551953 -7.9706782995038 -12.0540303019286
"23" 9.2292120803126 34.0501881158483 14.9131970276308 -8.82637338991183 -10.8632148199317
"24" 9.62287291066893 33.9186913016133 13.6031020841582 -6.31276413785834 -13.2081396854604
"25" 9.77354708538365 34.0090630082212 13.7032663423631 -8.26376698962136 -13.2308622700614
"26" 9.9150520229134 33.98687485144 13.9315268619986 -8.56703413199217 -12.0010625918048
"27" 10.3672479710546 33.4045586035466 16.2898333640074 -7.0868720452596 -12.8262715171253
"28" 9.28473235416133 33.171767158595 14.2216064978961 -7.14141518412693 -13.7142284787157
"29" 10.1321508858466 34.825135827483 13.3080416907201 -6.46575250001992 -12.0523080024016
