"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]"
"1" 0.480329330263579 0.75754222906202 -1.14192082950249 1.08784164446567 1.04179393900796
"2" 11.9226099172105 3.31467106733952 -2.36637980818082 9.14392245278006 3.7928027881622
"3" 10.0854617932362 21.4619531922488 0.990563156998735 1.67437471542592 -3.83512733487322
"4" 11.542310048783 30.6884790776123 7.217139688607 -3.54318675704468 -4.67192392616166
"5" 10.2810566935988 30.7801552243591 10.9586603147164 -4.65100859454567 -3.10536182827586
"6" 9.55921409232251 32.1354913499187 11.6843650968455 -5.1173810073377 -3.60000619605443
"7" 9.16826073609761 32.4750430164935 11.4119213627454 -5.91740459811569 -2.84368043856537
"8" 9.61657511578022 31.4430732432712 11.893794388179 -6.17295422348082 -3.53487322505539
"9" 10.3882967225487 32.0152712676575 15.4238549233473 -6.54833389348811 -2.92763605759081
"10" 9.89818272036308 33.016600285932 12.8570469851485 -7.48464826882827 -3.83449180503464
"11" 10.410078648312 31.2402190029448 13.8426403953933 -6.35417938822294 -4.6223344479555
"12" 10.4329760324056 32.5158752415626 13.0421117271444 -7.37581974480026 -4.18336999265078
"13" 9.97627634770022 31.6022504037314 13.300956137961 -7.41031617166781 -4.5517939197066
"14" 9.74648255361694 32.762126781033 13.2826648339182 -8.60283208058269 -6.46622561006325
"15" 9.77985571105221 30.5854763472137 14.5462440275941 -10.7690476176254 -6.44994988392977
"16" 10.2945430899491 29.2012596745275 15.7745980454712 -9.76406448969861 -6.63627224014844
"17" 10.8725613550047 29.2271564213411 16.6975878106446 -8.60952718279895 -6.1955891437095
"18" 10.6394704839455 30.9655095040476 16.0704332378644 -9.75338560350646 -8.76435348008317
"19" 10.6510617272134 30.3854329655967 15.9985905148913 -8.02545339350612 -9.20135487932373
"20" 10.379374133407 30.9320834797527 15.4651497176029 -7.632306660934 -5.91643275741109
"21" 10.3550624735843 29.6984352450387 16.8088901147982 -7.45834102658837 -5.19133167806687
"22" 10.6725569244322 30.6199875905468 13.7613547627237 -8.21757387272315 -5.81011174485529
"23" 11.499904119527 28.7818220774066 17.2633366349787 -6.85889596438167 -5.15999379241697
"24" 10.5216414080679 29.9401998001455 13.7190537434884 -7.5681473038491 -6.25987492150241
"25" 9.93033301565899 31.4201477418027 13.2414389690568 -7.34150867340814 -5.97191777130638
"26" 10.0011315491088 32.3255713689642 13.6211113845318 -8.60425873321598 -3.30597652720381
"27" 9.54399188548996 32.1962921820026 15.1046329342316 -8.8861801687225 -5.44763130458692
"28" 10.3827411690291 31.6450568026937 14.9837858424875 -7.77493802536847 -2.38323020618592
"29" 10.0221248832313 31.7945199193425 14.7717988581721 -9.16019819750298 -2.10707058110838
"30" 9.48462512357363 31.2776325796465 14.5247928701763 -11.5405298703299 -3.09122518834029
"31" 10.2969161840675 32.4399738042308 13.1365790367022 -10.5342427253807 -2.88040837193962
"32" 10.3129206157025 33.1758291212252 14.0643654599072 -10.0862306632719 -2.19056169696984
"33" 9.28574759811654 30.7367620524983 13.8764994416288 -11.527116530768 -0.793371484249992
"34" 11.4075873070073 31.4678510283778 15.7858145656696 -10.3224094188811 1.0432831684742
"35" 10.1717813886104 30.4713142437154 15.0877470553242 -9.90256489662539 0.259869372605485
"36" 11.1046375090514 31.7449403234444 13.104168268481 -8.91688352645013 0.809115490945424
"37" 9.9219833300028 30.4574850543149 13.6019742115261 -8.52193597746406 2.13790483808702
"38" 9.52797419215426 30.6646400591517 14.4210543778776 -10.5627490748391 -0.259261663856394
"39" 10.0073420275127 30.5247331692483 15.6335854871226 -10.2547890599018 -0.0745486845665426
"40" 9.5654110026226 31.0057298790457 16.0049771322724 -11.9272208975117 0.322016815787303
"41" 10.6152676367047 29.3078650353576 17.8122736434341 -11.3051691505836 2.01661771116118
"42" 10.2515512885051 27.9564498284032 16.7869568393199 -11.3031346596696 1.3384944305013
"43" 10.9269594315814 29.0880925907969 16.8733936227843 -11.3861000454342 1.84640331813742
"44" 10.2564040125136 29.223512893512 16.9811060563253 -12.5679650829666 1.40361221512409
"45" 10.6346445490326 30.7327248010587 17.4554506775174 -13.0058839267271 1.44496689778737
"46" 10.1069257945316 29.7742722079333 19.1069137682207 -14.1814005097756 1.61993098850527
"47" 11.1964978013675 30.1156143410239 19.4074603578187 -15.4188417413752 1.63143171546621
