"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]"
"1" 0.659244518243241 -1.50093911061584 -1.38301391706088 -0.0632822278861437 1.26199191859443
"2" 6.47681134540461 0.723749753588763 0.542509090670809 -0.434203023756856 2.4467380343763
"3" 13.3970986189602 3.69335793457548 4.387525267326 4.53134521086701 5.52780818730267
"4" 15.141891473381 9.52785361279264 5.47580525058957 6.80943969024157 8.92799827750836
"5" 11.7016870393557 19.0584880761785 5.42694265774915 9.12319707489326 11.7987857244626
"6" 10.1581839569341 29.636088884381 4.41572777862194 6.16839642413049 12.3781934670802
"7" 9.42482870137268 31.3709433847832 5.5699659378497 2.64059942304811 9.54676585149763
"8" 9.86966950102358 33.4264241902668 2.19344827070556 1.014522762627 8.58058383367637
"9" 9.97326848422376 34.5109245283739 0.512916050700274 -2.05226180879117 9.59040917892524
"10" 10.1053562740805 35.2598431269466 0.308483891372642 -3.65666281181039 9.28828597191354
"11" 9.69124122133694 36.6179644020344 2.61459914904294 -4.54684900242479 8.72038818597116
"12" 8.91103994245706 35.2074564216678 2.01068316179291 -4.73759377246714 6.45780147840326
"13" 9.09858219253036 37.6193095905797 1.98387163604762 -4.72397223046267 6.52852058625029
"14" 9.20870559960123 37.615261407682 1.94617869244255 -4.89750900229622 5.54988451154417
"15" 9.8902392260871 37.4637956306778 2.46191812409474 -5.53836558466111 5.97432468619345
"16" 9.29733103567274 36.7288681725565 3.34884280312702 -5.61602065466866 5.34249901005991
"17" 9.74231522572076 35.9841741989236 4.00118919715052 -6.16010300456499 6.15593406141714
"18" 9.81685799951776 35.9359479517239 5.00327948838113 -6.40885057228868 5.79008793819044
"19" 9.31410347308935 32.7083593507038 9.79485557806001 -9.74150408815475 5.66887012173628
"20" 9.62622281552688 33.8758316014694 9.35706586483353 -9.19985276940228 7.4851251032385
"21" 9.68730810314207 33.7842808546614 8.88966527676258 -9.4594902027549 7.51863013626271
"22" 9.3156992657095 33.4141277530425 9.33981744561247 -8.63741164386678 7.9276310180405
"23" 9.75737594015664 33.8741132364051 8.67433541217496 -8.82189019401985 6.34427034254654
"24" 10.2805467866026 34.3314723488319 9.92233059238884 -10.4979998029722 6.74662484157224
"25" 10.0231987608343 33.3140053579142 11.494013018844 -12.2111065592632 5.55891888193229
"26" 10.2536374063861 33.2416728711878 11.0317403388302 -12.7957655554431 5.51220897254225
"27" 9.58977746785358 32.8834323572655 13.0778159924391 -13.2854988937228 5.13491263590632
"28" 9.7647676655454 31.8705873873911 14.8274317945594 -14.3381217448774 5.74151377802868
