"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]"
"1" 5.74306754752262 -0.68889471837672 -1.23666382964784 -3.11036150609877 -4.83891762144269
"2" 14.898556815976 -1.36851920205645 1.74986226607191 -5.2091045662115 -8.25780608530534
"3" 17.0137435262991 2.78507400445673 4.46796347129579 -4.69927189100675 -3.86383414484945
"4" 17.0230078377514 3.86342316866865 7.60179366167192 2.49211264114066 -6.37367674717218
"5" 16.386139769984 13.1712558834955 8.15704616310238 12.078164785317 -5.50050720023991
"6" 13.9457772720496 22.3335461809134 8.29714666567961 15.2147568006285 -8.21616121827157
"7" 11.7659053040666 28.9540237885368 6.32659302547534 13.8372583821038 -12.1590553353976
"8" 11.1858356694693 29.2675336949393 4.16534323477207 10.5107466463609 -13.2684784012505
"9" 10.4871811138636 32.0114154845175 4.23853935795095 9.83912047717019 -14.3385834869129
"10" 10.2391145343847 34.4135849165314 2.94344556235768 7.68383844441596 -15.8019809719617
"11" 10.4335152122321 36.7892703780202 3.09463343063808 7.02085087409775 -16.2520820900407
"12" 10.2437385023375 36.0105791087624 -0.283903980263611 5.53419349714227 -18.1587285731321
"13" 9.80427733842103 37.7775547324219 0.496571046414401 4.69510927341476 -17.9803564231227
"14" 10.2653474044424 35.7736187774262 2.51458644729332 3.35442703778775 -13.5812125947955
"15" 10.1238699503029 37.0780259657113 4.37866681693692 3.05963543599121 -12.0964954600903
"16" 10.6313176959619 37.012025368461 3.76800177807606 0.924790928578368 -12.5682022174418
"17" 9.77021393934074 37.0019753328283 1.99625480913785 2.35968049625373 -11.25349141438
"18" 9.43501651212644 35.9614532341025 2.4163606503255 1.54540512207228 -12.5290641025465
"19" 9.7238021930409 36.8537657933925 1.04190561105648 3.57001633114691 -15.1104240483054
"20" 9.75266971765378 37.4659798040444 0.70261542263705 3.62503991411954 -13.2619118392673
"21" 9.32165900399909 37.0795758809092 2.6366063946343 -0.210791158204817 -12.8661882605625
"22" 10.6417133608389 36.7858141781803 4.55182436284481 -2.08360950831686 -11.5125367204046
"23" 10.3883822848379 38.0788606109783 3.63680823991639 0.0493308831278763 -7.1418137302806
"24" 10.1551257013667 37.521148135819 2.49173312313193 1.57830857352302 -10.541535222356
"25" 10.2779273929262 35.4440183649253 4.07998988729056 -2.85249460364286 -8.12279974704416
"26" 9.32554174938894 37.0759848302171 4.66600299391507 -4.58441459214983 -6.78180788454958
"27" 9.53700900181631 38.0442302283808 4.70395419082321 -3.73947564257628 -3.53220933477264
"28" 9.41406376061177 37.4995563601973 5.80620775482411 -5.17793413540319 -5.32254791978433
"29" 10.1191076793373 37.0145096842745 6.46481805551896 -4.53029266756107 -5.35211913490969
"30" 9.92969865630855 35.295931370758 6.87859212100525 -4.76540310826789 -7.99578429051282
"31" 9.95423985184414 33.981363961648 7.95745759405935 -3.36911447544797 -9.56570661411266
"32" 10.0153007966801 35.1079211690889 9.61477097439934 -5.84869471609528 -10.6749257388548
"33" 10.2237547567601 34.9032859782106 9.39895011287063 -6.38467160219509 -7.57589601369938
"34" 10.4152761321282 33.4549356771277 9.15963065024491 -7.08829544074159 -8.29386089289637
"35" 9.87223690346593 35.6544872832681 9.08557053388917 -8.86929618871346 -2.00181863598915
"36" 9.17334305949469 34.719145398931 8.22786888964807 -9.78149244422995 -7.09420089127511
"37" 10.2471200051441 36.272879017535 8.36940273625355 -8.67246846638001 -2.35574970377256
"38" 10.4679209733266 35.4641990752285 8.01506599042919 -9.46214252717298 -2.18918149305288
"39" 9.89163832646929 34.6077334197267 8.96669399935094 -9.42145275688604 -4.77186967127576
"40" 10.3831899852235 35.0173851612033 8.70375749295324 -10.4264502847188 -5.52025201876411
"41" 9.42717606609479 34.4716539324654 10.1915963016915 -10.7070446825421 -5.88554366083827
"42" 9.92667814195219 35.7102018511379 10.0612942619083 -11.9007422172675 -2.74958702256535
"43" 9.63708307232338 34.4099265877143 13.7670974563178 -13.7217422445173 -2.57242201593123
"44" 10.5501523074736 35.2032378950027 12.9865506600615 -11.4956888391985 -1.01044450194465
"45" 10.2041665795514 34.6889010429454 12.0512185126205 -13.3740214736761 -1.79477273673989
"46" 10.2785422168982 34.8676251195891 14.0340832514337 -12.0221496680792 -1.08595561777686
"47" 9.43307568839214 32.9509516658476 12.3295153762754 -14.1594109545685 -0.762925215608097
"48" 9.75242024665743 32.3284536076255 12.4166683799474 -14.2864338883506 -0.446767803414998
"49" 10.9380616981669 34.7225120249601 13.7324930671473 -11.5731920498367 2.34926191688348
"50" 10.2127258736502 33.2126199257927 13.4658977983391 -13.3219741607444 1.65212902373288
"51" 9.78272827691645 33.826036449588 13.8111835216592 -16.2437214381782 2.77069466624195
"52" 10.1233729039345 34.6360658901892 13.0335754730063 -13.8261950626971 6.76655034949517
"53" 11.1089098360762 34.0050101386119 12.9075051790926 -14.6637511480126 7.2889007913406
"54" 10.5076578457925 34.8572957645603 13.5296170776135 -15.3374947015679 8.33960733936688
"55" 10.4386650144566 31.9701196766106 15.966942884392 -15.5295127883919 7.52020423239419
"56" 10.5236301633045 30.9998609949642 15.7929675574208 -16.9032948944278 6.34536898216226
"57" 10.4797587496934 32.3030463110096 15.85140175836 -18.4626372024824 6.87214097052778
"58" 9.84839241968434 32.5562971515222 15.4452162989915 -19.734377077259 5.74456245745369
"59" 9.99223779132337 33.4850774025757 13.8233260580634 -17.7961651244329 5.01709029624173
"60" 10.7431623051841 34.4438069738652 14.7120075924804 -16.9384276198492 5.79846976809411
"61" 10.8793091990695 33.4759463643333 12.4443120359042 -16.7208127756115 5.68786414238584
"62" 10.5755340402388 33.2822904669276 13.1242322231171 -14.8806073728276 5.23768010403336
"63" 10.899017774706 32.5246936064953 14.5543628953989 -14.5386320518463 4.85850946468679
"64" 10.6884554318542 35.0645917341024 16.1687784857333 -15.1041403096519 4.19893117175843
"65" 10.2573977613839 33.2532791429398 14.2280680076914 -15.3296387873251 1.07264323982148
"66" 9.99097385607456 32.7996600580725 15.53715825567 -14.994388475929 -2.04291025075126
"67" 10.4071767745209 32.6996586346508 16.3784610947511 -14.910896233346 -0.471439714619275
"68" 10.2514278049032 32.9435189406548 14.9130283905021 -16.7255553474184 0.491925994441347
"69" 10.4272619661289 32.5199605614184 16.411168696171 -18.4920212217615 2.38582650078269
"70" 10.6358508543072 33.0834491979067 17.0488378672507 -18.5167048567999 2.58991470130529
"71" 10.7008959410101 33.1342295868851 17.471436078954 -19.7292143658825 3.21319261310611
"72" 10.2052235714103 31.4994452854019 19.4084460202401 -21.7704861221011 3.75230073648751
"73" 10.3479939825885 31.5770438741912 19.7674324856775 -22.9727683459002 3.86853509706262
"74" 11.5145034641753 31.7851868281036 20.4578473175546 -23.1834765758759 8.1574410705437
"75" 10.5091579545142 29.9574702236737 20.0345147098618 -24.5715437835184 9.33685944053621
"76" 9.58820966728288 28.561705921762 18.5895849521479 -25.0189130848266 8.25441295804309
"77" 9.86384764988724 30.9613401166744 20.8722157349108 -23.968916078912 12.3158604315439
"78" 10.7856925563997 32.1717357877066 19.8290176597862 -24.7203704955812 13.6301402969022
"79" 10.9109941249843 32.1905128909617 20.5666942530404 -26.3345507358413 14.8373561494918
"80" 10.4766069847653 32.3152391397394 19.5210290004205 -27.7119144414796 12.713158185495
"81" 10.7834994699498 32.8567858474948 20.2005267194065 -24.2966828824206 12.719364046588
"82" 10.3246691997108 33.0226079023428 20.9525451081279 -26.2511478361795 11.1106676368129
"83" 10.2988200649151 31.3172509011044 20.2240421841504 -26.6800236610477 10.0983258801263
"84" 9.86181974057441 32.2331498266996 22.1813873349577 -27.6007589313207 9.16794920306123
"85" 10.6233993598881 30.7930685900034 22.5442663989717 -28.5078338282616 12.404189658948
"86" 10.9965045944096 30.4311413291766 22.7086144958359 -26.1615230212579 12.5930821226082
"87" 10.514771707096 30.7060515966275 22.1563633503695 -25.2579178040996 12.3944421589504
"88" 10.6071986388925 31.4657608096789 20.8151130471463 -25.7512656431559 13.9099775984407
"89" 10.8822668843636 30.6772214288769 20.8010223841651 -25.1029768777088 14.0000562392411
"90" 10.2051779241523 29.6136006925265 19.9144989648754 -26.4921367075676 12.4508200145829
"91" 10.576017115496 32.5483560911034 20.9386766742116 -26.7511546352915 13.4988775324522
"92" 10.4104998380162 32.4241383789669 21.6384573133633 -27.1846159738308 13.0684779876099
"93" 10.4388227031806 31.2449762757138 21.1684519855898 -29.383739373124 13.53505438595
"94" 9.76657065251153 31.7931424314953 22.492977048741 -29.0341280650832 12.1090265465003
"95" 10.2627517900337 30.1136478520807 22.6626428841483 -29.2224051656958 11.6654405619756
"96" 9.46495309922071 31.0164437576098 21.7539263769835 -29.1792469672853 13.7675795987394
"97" 11.0674053118945 32.2291741452113 21.0231431625679 -27.9156332858964 14.2439656990112
"98" 10.6267111626833 30.5835229660628 22.860449817825 -29.0592719103878 15.9149254575963
"99" 10.336657074393 29.8193671657899 22.346202568055 -26.8041859856683 14.2085732272176
"100" 10.2920682685175 29.3330132601588 22.5657666472025 -28.4048154617082 15.3623536223322
"101" 10.0308562525106 29.2199535526504 23.6397777324813 -28.643098735493 16.74237330087
"102" 11.3040267144533 31.2546438984487 23.2335341760425 -26.8163635209786 15.8281861849454
"103" 10.3808335713072 30.5979617198431 20.7075794652302 -28.5314536142842 15.980615404485
"104" 9.07813504699823 30.776724816046 21.5183927884843 -30.1337205630439 16.2182940679142
"105" 10.5600941396613 31.9057932174108 20.4463615419189 -30.5599681891462 16.4462444731952
"106" 9.82402821494553 31.6799491806265 21.40169079932 -29.421427730968 16.0673530810824
"107" 10.9296685382765 32.6195658956418 21.3550660516161 -28.4068504691748 18.6142474313756
"108" 10.4716450809858 33.1320642935763 19.467979922542 -26.353166036813 19.3750619221874
"109" 10.3319966514531 32.255490590077 20.95256359253 -29.2413313791198 14.595292299219
"110" 10.7847707699523 34.5405139459381 19.8558990273604 -26.9049225243875 14.5549242152086
"111" 11.1318035086713 32.3163458105165 20.5295499776393 -27.698075923586 14.4548782828977
"112" 9.49111755198782 30.8035907488382 21.5931925573294 -30.3178544050253 13.8270600762387
"113" 10.537407973591 32.8176550111442 20.689392673058 -28.5621500951064 14.6640519951789
"114" 10.072627289942 33.0940566788666 22.5886289311881 -30.8680406466858 14.3799286284207
"115" 9.96534308730726 32.4424238525613 21.3459730387708 -31.8037499903877 14.8112866260569
