"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]" "mu_ksi[26]" "mu_ksi[27]" "mu_ksi[28]" "mu_ksi[29]"
"1" 0.615556375091318 -0.570968163080781 -0.295525660048351 3.14731264163223 1.06699718194447 -0.982558795207785 -0.704522274261311 -0.636685057360135 -0.137069434246566 0.644592122113453 1.44411930604045 0.658656316058507 -0.269296231814268 -0.0708254875279832 -3.04523482136949 1.17307139616835 -0.386972985336528 0.408465608226187 -0.829321135926028 -0.58961784762515 1.19507264047109 0.343363334508978 -0.682905817408923 0.769037682682071 0.217785229378529 -0.859961122147811 -0.711006575193223 0.301896818123294 0.0825799966091949
"2" 13.4732840220907 -0.997467027303815 -3.99817372163777 14.2943539529804 5.36598229260545 -1.99608428437149 6.224334022622 4.54183893696391 -4.77596379253205 11.8246282149678 2.26639427292789 1.66403895463916 6.80482901094394 -1.4417281260115 -5.59442125940136 -1.98271679564507 -1.848681538191 3.25045023393041 2.64715319217857 0.355196182883601 -4.793515407422 3.86726595473802 -1.00465240333837 -7.31926768183221 5.94250880076105 -12.9358068427098 -4.32974852559497 -4.50401923829226 -2.92775526153592
"3" 12.4812710177449 2.19617437855146 4.48991697725871 23.7126030390907 11.8089810694061 -4.82614666726669 9.17912340152428 19.6266021150493 4.38718802078048 -3.78420809255356 4.55034237919461 15.6096309866819 -0.153661539033667 -8.28782585752821 1.00174106466524 -2.60827702610396 -5.56496548037761 10.0973443439034 7.34412110899858 -3.3811292341106 -7.77990826263812 -0.185013992416315 -11.6059437352485 -14.2001537895581 2.15743547702399 -17.9901637074444 -6.61203310852654 -1.55259038371168 5.4627625777774
"4" 10.6470400833289 -6.48759164841854 10.1152446286151 35.0203821627188 15.8650105346827 -0.474318981787001 18.1754001048818 24.727400793442 3.6569100370863 9.47791416108783 10.1440470631756 13.8052594907772 -0.660025967417095 5.12386365243704 15.3606734844811 -5.49375312703582 -4.44766489921851 19.0041759326013 5.43243870498519 -11.0446948687295 -18.2388880699406 -4.29963368097035 -21.4201055884316 -9.24700974854007 0.783901145338621 -25.8069432078899 -2.94933551158314 -1.50074153878761 4.4271067329003
"5" 10.2531313009808 -1.18637291039647 12.7272834272323 34.6840596117723 17.173205211698 2.67908531565936 22.1204679812954 25.3135918472547 6.00551949874191 16.1810623504424 9.64334726629501 12.9841143479316 2.6737022482195 5.17436988615714 17.2658942415615 -5.60827146760373 -3.46641953072444 21.9429230873555 6.86484772997797 -7.1299547747779 -16.6505619157825 -2.40001689857293 -21.7105236285383 -12.4971944541199 4.01901690423233 -23.8778016548088 -0.17780600240305 2.48403088708844 6.05930820600969
"6" 8.95674225648581 1.99414962810332 10.7623941590369 33.7990191147022 22.5046686061548 1.53984756870062 27.2690798226506 32.6446927429421 12.15324136527 19.7882618316517 17.4167906577601 10.5131094940529 4.47860834360263 8.34572135298158 20.5289981604837 -6.42299373025319 -1.26704109387878 22.7255542702942 9.84979117442351 -7.00020976303971 -13.8332328730051 2.1409372386237 -19.7684610849776 -9.96114841916709 2.00176007411331 -24.4089518334821 2.92207627869797 -0.533513774181525 5.89407438514899
"7" 9.95845842988867 1.13191012822206 14.3589329762791 27.8498596059344 21.2889788288499 0.72499319246151 30.4452293999752 38.2327220028257 9.16692346204151 24.706376810503 17.1324749079975 19.5976556200547 8.45459071428111 8.58524550686808 20.2480434892514 -2.72936979108241 2.2062358475548 23.6104137653831 3.48734736122033 -3.64178639725792 -8.81346170360492 -0.0139725477268939 -17.3428926082605 -10.3191834708936 3.23496348838698 -16.5312950135856 5.44870959681236 2.19018891993866 6.6125765659671
"8" 10.3722367167501 10.4304972621514 10.4699346696504 32.9293258113087 21.9531222484941 -2.02021092502264 34.354814211964 38.0586818009106 8.11148868434868 25.4379144642506 20.5600407017844 19.562337994577 8.9521746614946 10.5931293425266 19.1540962260872 -7.59473235382339 4.55301281087701 25.1191983114121 7.18531512415988 -2.03354025966195 -6.55941472345795 5.51990097786138 -18.4486093412041 -10.7606955938499 4.75336682821976 -17.3688787221583 6.55587994334019 4.80921170142636 5.69650713676586
"9" 9.01149181701554 12.8999331573792 9.68584862985817 30.2766814998417 17.1371479690067 -3.80553037818225 36.4599752822916 33.7822129803188 9.26768153442243 24.435153173694 19.3302028470243 15.6689123575905 12.4900230388664 7.49387616352544 21.4991578621207 -8.2438039688401 1.93181364305501 19.5147870224741 9.31595923431035 -3.93344443525945 -10.1553489344694 9.82193596123042 -16.5318647783224 -13.9468516547528 2.90291118558755 -16.6939466672654 6.04551092012957 1.7286900585255 6.8200689579381
"10" 9.22124159506011 13.7079302660107 7.72091484793763 28.489878379242 17.3838451687136 -2.06029570409835 36.0178461203726 33.9074046158148 10.2108973893205 28.7999194107573 17.583742476271 12.6640118823512 10.0223314716938 9.37686802791599 20.8885334480449 -6.04029796240705 0.387530703431008 19.6903393502891 8.68867781446169 -1.50618884354399 -9.37760020930276 12.3237628563158 -14.9140003230515 -13.69015008647 2.06638626141727 -13.5368414846289 7.81846630371789 2.53710679799083 2.15957926898315
"11" 10.7872446726394 11.744964110663 9.12081580323352 27.9983181086548 19.452967258093 1.946384760258 33.1119320677846 34.4562460372913 9.55150233160197 34.2819912279077 18.8166443155313 12.9652064001478 5.31759810827695 14.0428925119963 17.1908192446252 -6.49988997644877 1.36497997648113 22.4444251758939 5.18026060532875 -2.28303964909126 -9.17863143472145 11.0226324525241 -13.9572644506462 -13.5952136860473 -0.391144116596613 -14.4300775887413 11.2871687168163 4.20743789155663 -1.61062046382976
