"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]" "mu_ksi[26]" "mu_ksi[27]" "mu_ksi[28]" "mu_ksi[29]"
"1" 4.09429850568139 3.75216795345173 0.27564809686179 7.43318038754753 -9.04522022017504 2.37221277409498 -8.80724940371421 -4.29466724727855 -3.03974132261365 8.04249571836217 6.94561236287519 -2.55053535199098 0.0823878375270655 9.48178101935195 -0.885608142657353 6.15937439207372 12.4883008742324 4.24046095353882 -5.18832574310127 -2.92021060231669 4.86233191423608 1.06430879870475 -0.81608035947721 -7.00407248143951 -7.20556944006652 -0.588986926181192 -9.61657492452569 -9.62969676736796 -6.58314048126454
"2" 8.75793839838978 12.1221802534077 3.22141134456321 17.9511221425613 -1.36955423443888 8.30973102977089 -7.89227236376366 3.37998178369269 8.92622431811762 0.931967580863146 -0.174206936410374 -0.617863961799345 -3.97696871286098 11.1609271840984 3.04784382996393 16.4936878103085 20.9537461906733 4.43330237121039 -5.10107457125287 -2.02372329730286 0.745752239876636 5.93876263943823 -9.60108260128707 -8.84068213327972 -10.1584099913554 -1.76742146309657 -11.301246006676 -4.92505260141604 -3.72355128187616
"3" 8.58726013182128 15.1436824793306 -2.27960647173538 21.5683500266009 14.0802952721515 11.241179296995 4.7889691787229 9.52497137397651 27.7699782528188 -5.0896586872509 10.1971994325874 10.351728129322 0.213729364308865 17.7381326605459 0.482526608226926 12.8867784331753 15.5249287426662 5.44105592396813 -9.7301613848437 -3.42025599907359 -3.70283874793717 -2.06528388636275 -0.776678629191813 -8.52254657398728 -9.81093631676937 -0.710679520087347 -12.6342504235806 0.858720817649545 4.61858240156684
"4" 9.21918868354655 19.5227946765575 -4.60487729431826 34.1438721364484 17.6196003715125 10.6898382571715 10.4431142781668 17.6768957929993 41.1943797605119 0.499273414656447 17.7509196350046 18.3472530377008 -0.902234667531185 20.0519632896448 6.21489008148352 14.1400644375179 15.8988799406739 0.577505593259381 -16.4975365184656 -1.08972438790368 -9.4889354559201 -0.367398399435143 8.17501269639647 -8.40519456592607 -9.98478205885464 -0.454310218859801 -18.556603536675 4.7700240983795 6.32384740901319
"5" 9.31597532182452 19.5020328598001 -9.29334817184549 35.7282034213508 21.2570880371082 11.418591772809 10.9607085714914 22.9600340537553 44.2562847648973 -1.22067398008699 19.1308251945602 21.1917345795449 0.0206328384589627 20.7525083681208 5.85010854420758 13.4545579665071 17.9752296252677 2.26471605021269 -17.454632131292 2.52506949593028 -7.81754497624696 3.56530975344539 9.65313304460135 -12.1720343075126 -11.5198794617029 -0.0903220342255557 -17.8215685134459 5.40215086502977 7.60955436923064
"6" 9.5164062665868 17.4882536986133 -3.17791911202512 31.8795592507562 15.5740483873869 13.8362500553553 9.26529955761851 23.5037253081913 37.0917066844561 1.50980600372328 25.1339305375866 18.7587351102682 2.51826462225616 15.8757892828519 9.10936595264079 8.57287742909756 10.8734447249998 7.97064041668453 -7.40596295925293 -5.9415696359095 -2.53012055303537 1.19391881095981 10.7693094214574 -10.5331119114446 -17.1687762757406 9.29861836263818 -14.0030180293614 5.54732413922044 0.922094818704241
"7" 9.78881736307727 16.9580948631531 -3.57717640176934 31.7473286824234 19.3393368520771 11.8700399359692 10.4460704374652 24.8579050638766 37.7782567813951 4.34779750020629 23.4120436514104 21.1044841276734 2.46995028823778 17.5473994824987 6.28558118278466 6.61592973402005 15.1795242876205 7.37586951717701 -11.6428717238943 -1.51059815414149 -2.5572134361311 2.18468528468546 10.55239919541 -10.4565042265595 -14.5232258585525 6.91292016631238 -16.5652460153773 7.19249931999087 0.029556906763915
"8" 9.61034001972677 18.1911871055824 -2.75947132976278 29.8505263604938 21.0332449647779 10.4451843097331 12.5972159380132 25.0686174156727 40.9542516293172 3.87491141587105 19.4862174917802 21.5505952163 0.512307945880396 19.8442066701711 2.95379633457935 8.75934996204828 18.8476922970092 4.95401948670431 -12.0602194442145 -1.92908390521718 0.313384418694275 1.46344199395603 10.6189890102077 -7.43111132175947 -14.7807765645207 6.07661052242614 -15.1855680818077 7.20373643287656 0.126617159057543
"9" 9.7747930217224 19.9592967169934 -3.14958957860687 32.8843259236037 24.4757810658445 8.99415901171477 13.9189765891265 28.1969468888755 45.1590485943689 2.60044476017458 21.6523585018313 20.45888737021 -1.31317213849002 21.6982075676379 4.21043875594206 8.91168301328225 25.1538809368496 1.85449090301463 -13.6488400837425 6.82668417910505 0.18948118938398 3.59608314311537 9.66321383159655 -6.99846180767623 -6.74642697987975 3.23228723728322 -20.0504720776486 6.52667430199824 -2.9962675560003
"10" 8.36723642158103 19.3704261261344 -0.767859936210437 29.2312163113127 20.9553024955808 7.6911692047844 12.744156377808 26.6373320105603 44.7692703174334 4.15565627602952 22.9925287500654 15.9212899265087 2.02678496709354 20.4270587818294 4.29560994448166 6.51685310999202 16.2215640550365 3.85476952300484 -11.0332024844647 1.02734566479535 1.64555754979243 -1.69783595789483 7.04773182482699 -7.79152832962583 -11.0810088718258 5.31663469633058 -16.0932987174148 4.50525288422134 -0.634799152035858
