"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]" "mu_ksi[26]" "mu_ksi[27]" "mu_ksi[28]" "mu_ksi[29]"
"1" 1.12337026743123 -0.506570842585429 -1.31249662932179 0.330913457593515 -1.47918604410449 0.0515695625840845 0.186587900228929 1.14330690302708 0.0282235536532768 -2.27588438625219 1.2408105856964 -0.484113671314042 -0.203726844423104 0.299005662763662 0.0647870167177247 0.569761549011369 -1.63638331892077 -1.12496498550703 -0.549103408469853 0.222690166217606 0.124070674187663 -2.08824759449178 -1.11798713200233 -0.663156487115058 0.896266726833837 -1.36566709127503 -0.45512973942747 -0.584160771043789 -1.51824823302294
"2" 11.4080492159717 3.80211394190466 -7.61715906176348 11.4650377788776 7.07781676114468 0.323932633258868 3.52214718673542 1.12144691002414 7.24775306549828 7.40925817480704 5.78113331335243 14.8279350137627 1.39430792317657 10.08935729902 -7.06823948679842 -1.96015909851855 -0.660373833816849 -9.14178044073826 3.56651042380178 -0.455175606573653 5.51619229042447 1.43071390768255 -1.88349071088839 -7.79512376937707 4.56442991463456 2.03234392907503 -6.12120078129366 2.97984280424733 -2.09780883634437
"3" 8.63861806826674 13.6241507642285 -9.54359236262714 22.1343116866604 16.1391393742179 10.4530786357409 9.79639464441109 -4.20343253996153 13.2598717908843 13.0439549161346 12.6708041301458 13.8436362945558 1.5850460179819 21.7000836251195 -1.88186481938557 -9.83507548565058 2.5780195300975 -3.57319572355825 1.31761027712051 -11.7676045599745 -1.53845109462008 1.03650601240163 2.81869319132899 -2.66544019954833 4.81286125986689 7.7084376789448 -9.30747895162267 4.15001858360431 -5.88195334388672
"4" 9.77788411790857 14.1442718207698 2.093608017511 27.1691040979549 31.8384813414241 8.97282319521392 11.1163845640549 -1.08701576336281 22.3492444147891 37.4221683123451 22.2157335919447 26.153408627871 -0.0605681016044017 28.0959776194732 -3.5792345804688 -4.53211808454209 7.82386856361704 3.93906056530992 8.37194236999309 -10.7761965006462 -8.2435021634599 5.94292456354584 5.09933215402681 17.6632318635289 11.227918058254 1.69318643847125 -10.0247512674285 -0.941697183688945 -5.6256952491363
"5" 9.52671137387676 13.842967987553 2.90295952348006 24.3045315758296 32.1132428771443 9.13864444294902 13.2008944072555 1.82015670674482 24.6175375317487 37.3477844563084 22.82504163383 25.8768557108537 -2.1333631337597 28.0637417034514 -1.71296335262373 -3.38876177555646 9.95955164015044 4.2546315880528 10.3546769104378 -11.4471469342247 -10.5472917410068 3.41373644847465 4.71935496455763 20.1827179518066 11.4168023443597 4.25396434144509 -9.63289676896836 -1.22747668056042 -4.38194580205262
"6" 9.46196704166792 14.5864702358654 3.18317489834546 25.0459058193887 29.7434511117512 10.6536072526403 13.0858822894522 -2.14771360850001 25.6573297406452 34.4458958503244 23.1981270960414 16.3808192047666 2.97229102530531 22.9496058827702 -1.32928152858367 -8.2225301159248 11.5199758571664 7.31002001774464 5.12165795389942 -11.1351766962562 -9.06341689211027 3.01462621828682 5.68181156811653 20.1020636686303 9.6114954877265 4.57571712397022 -12.6842393455913 2.41058611601505 -3.85270354984552
"7" 10.1085722006248 14.9575361947516 3.81704578407959 23.3856031673634 27.8581399360793 12.1293604413263 16.3234459446797 -0.0460637198756849 29.4551858803529 32.6515299541931 24.6439929179991 14.6362775182402 2.42654855803129 31.1660450754405 0.910603536059721 -7.11032713761791 12.2420053621559 1.75522944370036 3.89857191641814 -8.10514449709519 -9.68758292915581 -0.656794222924959 4.13278403117516 24.2785713583963 8.11975463718754 6.46552603588893 -10.1246378599871 0.0577381383756816 -3.57481964331793
"8" 9.65118826118951 16.6824201812989 1.07904381116734 22.7860583554349 28.5402980396119 11.8315685094656 20.8144895127979 1.34453713336075 28.3207600853214 32.4835243691481 22.8924470888368 10.9215209982878 3.79098283593343 29.3746827725583 0.387666689626387 -7.78287751019242 14.4405459871974 4.86177693903193 6.27420846153311 -10.2920988282694 -10.9360492597483 -1.1258184904661 6.23224601308831 19.4922131784964 6.95284169616129 9.35441172782153 -11.102697244242 1.46599358809811 -4.80285684217813
"9" 9.00792240880654 16.9996786984163 0.605646427331202 23.4001775570076 28.2919134698229 10.5444056552499 18.4103736779102 4.81121808966891 27.1133662289284 34.2833432108346 20.6840357274007 12.1378051512704 5.67995090936245 28.8252560076276 1.43160466556856 -6.1211069465116 8.32189298928317 4.16676485726606 5.30231592502145 -12.0760895071323 -4.81614815013235 -0.893427284878656 7.04691433739457 17.5301732491501 3.44310829613149 10.9694700126288 -6.60514716557436 0.72944177436942 -10.6974889141729
"10" 9.31457480865306 16.0281273819084 1.90949598477594 19.1504144027137 27.6353318729103 10.2963820162592 19.4220268601896 5.4214889503954 28.0248833517715 34.1241168547719 17.0999638974213 11.2453087953126 5.96498880515569 25.4206680580095 -3.35876870735281 -5.16462833501549 10.6430475327061 5.09863818057404 6.65111155712581 -14.8551275845522 -4.88063322123381 -0.170302035501998 7.70302537506654 13.844112698459 1.52634579409699 7.68478509640364 -6.8992070112162 -0.972241676858583 -9.38651525022742
