"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]"
"14" 14.6509320845482 -14.5823130174415 12.3115152854678 20.7342513747365 4.41337940199229 6.97900125531537 -4.93614165858936 5.01008116283257 4.21108961166931 3.63381854818134 5.63387047192232 -3.99483273257459 0.792546198451378 0.337718958735857
"15" 16.7407957238782 -16.7936022565297 13.2536167452462 22.377726837243 0.804622219867602 7.61536529002657 -2.98614377709431 4.78295265958277 2.92775032795971 5.14714931119458 4.75498633844877 -4.69584097312394 2.02217914973834 0.202352040706484
"16" 16.9019905323596 -15.0023209189896 9.80255074902579 20.8386304400322 6.19984463118343 7.7888184553598 -6.03847147532684 4.36151093376913 6.17100154614105 3.13449812619544 4.25744270143968 -3.13040412616335 1.05488702088582 0.0768386526817078
"17" 16.7276097903222 -15.2228965474622 11.8848534297887 19.9316408652854 5.70513284789154 7.31677012134847 -3.81872313888672 2.27710916252028 6.81893928044872 4.98609277252048 2.47134606470814 -2.94525452719585 1.08104730851817 0.226158061051394
"18" 17.9157805756383 -17.1447033824901 12.9979354297501 19.2024397094668 6.18477632699749 6.95895851422859 -4.90057368408354 2.19556899351728 7.50997362758737 5.59099789956842 1.01965841635311 -2.4487680070794 1.44439810552438 0.0699325172655572
"19" 17.8494091618072 -17.4899202269273 14.0147719263109 20.194278201605 4.43699914836054 8.79983821858631 -5.80023161338157 1.98173175578431 8.24976615520511 5.96299963058581 0.802774918937613 -2.41119115058023 0.79380846612022 0.250826107508155
"20" 18.6572582106279 -18.6363297399452 15.2032825732275 18.9308764574693 5.09432692484998 6.86642474826183 -4.76367692328072 2.58537727529792 7.91185194686267 4.74201380390826 -1.64205591221494 0.793102143023769 0.667702028492009 -0.0569793059937548
"21" 19.1310333516742 -19.1292392398257 14.50440946116 20.4190905386645 2.05371144068763 10.7720765372107 -5.22964185526206 2.81121480384513 4.46865988492705 6.84072073620071 1.4081155203301 -3.00467191096046 1.75321276310821 -0.00827753308769451
"22" 19.598202300844 -19.8778121755771 15.1231818061019 21.1022582250442 -0.0576997082994399 11.3210564321941 -5.09562688062822 3.39561187646158 2.35041289814947 9.52428000901536 0.701094932719649 -3.41805661466071 1.55561081291259 0.199848309452176
"23" 19.7662202049733 -20.2845436401317 15.3308674172981 20.7210483516176 0.933258083851771 11.74450099713 -5.47070055208728 2.44425742689418 4.40250836506245 8.47395763125898 0.621350305144885 -3.65666916727884 2.55865563640202 -0.0684163404516755
"24" 18.7007652625722 -20.4400076338122 18.0540100424484 19.5503871374273 1.00310332952027 11.4343495184576 -6.0655539101108 4.14003118624494 3.57330718060664 7.76327190384241 0.630039514174712 -2.59802967416662 1.38936055847944 0.00234366869922678
"25" 19.4539698917307 -21.2667129657128 17.6287202329992 19.2290773856135 1.47990242912641 13.3379208078092 -7.50930990547642 3.27332904350559 4.42442762870973 8.99428105054524 -0.671419353572354 -2.20316009384328 1.21869687542806 0.10895596149481
"26" 20.7321926116729 -22.3204911399113 18.3642609665474 18.6321307446082 2.26493353978683 11.488910513975 -6.54638585906428 4.13430433569835 4.08895143539823 7.78876316755063 -0.839073889458771 -0.800811348316639 0.628487133969379 0.169977255769423
"27" 21.31619725849 -23.0406218335503 18.8849206215952 19.5096869015703 -2.11375055493922 14.4843763199252 -6.45165277326456 3.16744544576335 1.97835138583303 10.3858941984946 0.907986285668229 -3.46122840843 1.21911584465322 0.343473453367187
"28" 19.7887069712657 -22.7941709073699 21.1829752080801 15.6574399802492 2.53747249757761 13.85258346806 -9.31914204804237 3.41756581364432 3.9120486608506 11.0341531323302 -2.5541210351695 -1.80598611720243 1.53238971525802 -0.0619681622515462
"29" 21.9787373837339 -23.4694607634381 18.6586821690695 17.7771804345803 3.53981212781241 12.1894596902685 -8.13795896182141 2.37675419115035 4.95987696922188 12.0012814119903 -4.83939033434552 -0.0795635752496603 1.38186341954433 0.146824970681586
"30" 21.6358045076534 -23.3019668418371 19.2688372295271 17.9136653278026 1.81652602014344 13.4417777641954 -7.57009309315933 2.18297462141735 4.81956323300896 10.5075008569838 -4.2107294045331 0.396860011501504 0.855090033650426 0.0764038322070416
"31" 20.7044884472396 -22.498170859383 20.6601434096344 13.9347705419024 2.46639786370757 15.7925403443833 -8.71676286234279 3.34901634046177 2.22275630512961 12.4438730578217 -3.4251367617869 -1.34374794069475 1.56839844435777 0.145754941869158
"32" 22.2301322538662 -23.4215422107501 18.8035702176245 18.296433317941 1.91205817017279 13.1661543629429 -8.36218493082721 2.75695821416318 5.15486354364812 11.6598404327252 -4.35700418246275 -0.0310897760122028 0.456679070826554 0.223777038210727
"33" 20.6046490923073 -22.1201005780739 18.5132850844322 18.8549346627174 0.408299917881418 14.8105646736237 -7.57764944275425 1.56757479670051 3.83160245125299 13.3544189559735 -6.09443824789325 1.71436390753319 -0.00345509682642585 0.191702423094742
"34" 18.576111620256 -20.9061554609418 20.9391202051638 14.2831640202663 0.914094684015549 17.4958650664642 -8.95222656923004 1.22232436125348 3.00333197549719 13.7916205880986 -3.9653974981933 -0.965228965789094 1.17060657883883 -0.0774894401515839
"35" 19.9074294385903 -22.2362377453196 20.2756779996646 16.8332301426856 1.33291683996946 15.0315679005941 -10.0131437239168 2.40705088973088 6.06070678896814 12.6100857287559 -6.4393014415711 0.752935743118717 1.04736744888864 0.107670956446847
"36" 22.2420102705213 -24.7915359610756 20.8227680568358 18.4856779089562 0.459335261405559 15.7227674102936 -12.3861253865054 4.63996621570087 4.97249047648261 13.6044548159823 -8.25291282930033 2.58081209207698 0.141925807977574 0.179775763102705
"37" 23.3391496981259 -27.0382754754822 24.5672004894302 13.2742117098248 -0.294347558507139 20.9125220941441 -13.305228529101 5.09145288651187 1.22119134535445 14.2742216767681 -4.8794626325925 0.0820087266145121 0.68405604086061 0.292533989409565
"38" 22.809880718703 -25.9979184698992 23.4272905524333 15.7359553776575 -0.963951972503474 20.1634575657419 -14.4640546340995 5.52350188088086 3.88109924196952 12.2650104023474 -6.77612552706336 2.25135774901345 0.370690921799312 0.112518558627724
"39" 22.7250209382776 -26.5091082162961 24.5586939545152 14.397702211732 -0.909708996117063 19.4634234075368 -11.746517303833 3.95728306133013 3.6939905743589 14.5224936251157 -8.53403578766472 2.16725644381221 0.638456837171751 -0.064652795194115
"40" 22.5049492899295 -27.2007591830559 26.297536951673 12.1702935913431 -0.116303428939324 21.0670831070868 -13.3875303128056 4.8128914057503 1.06090111235239 14.6677750316207 -3.18214291963494 -2.16536133242732 1.67711314924246 0.00634023902224402
"41" 20.5213898010338 -25.2383385662161 25.7647144343171 10.7440271288923 0.121366889821554 21.3437427801985 -13.5168299720527 5.47497751256619 1.04787770826417 15.8866529872225 -7.26566758193668 1.37945617499922 -0.0564636486500974 0.17820055785783
"42" 21.5679175103519 -25.7484665810414 26.6660232941362 11.287702023653 -1.14745577176623 23.166764063714 -13.7790747627474 4.00726253411058 0.282780362749246 17.6986126764593 -6.80264133989626 0.107850894983387 0.970971605227295 -0.0552655026786643
"43" 20.7775773220676 -24.5161349581805 24.7966074346625 12.3584336085532 -0.690225929016737 21.9406244298726 -13.0170012410991 4.59256450161362 0.228573398511424 16.4262548695561 -6.49624911835709 0.170299893310632 0.82690023694851 0.195031407055681
"44" 21.3899764822033 -24.6323369791408 22.9442288621513 13.9922793203222 1.77929693520937 18.0805533647553 -12.056288614367 3.7365083105755 3.00199792049755 16.8790326311607 -10.1670731376632 2.2753259042729 0.329665730863678 0.336857492123329
"45" 21.9417350367603 -25.6795303516901 24.3591983803629 12.3393361107569 2.33947665948314 18.9253203057128 -13.6144469628293 5.03295699918766 0.851990447128451 17.9921273742143 -8.82714016372668 1.1926359606606 0.524018677980736 0.0489680570299506
"46" 22.3469217243989 -26.6449281615981 26.5271248645955 10.7866879371552 2.23777813420333 19.8568596310698 -13.3087371010287 4.80346274692134 0.723387308040829 17.0054706606602 -8.68788337877585 1.74972512350697 0.553949015688186 0.0803301305817891
"47" 21.9462078439535 -28.1803765493662 29.5729547828093 9.55740261249922 0.995644416466659 20.0292592611109 -12.2371605818086 4.83787924423511 -0.983505316429904 17.5630355232802 -6.97025775480769 1.48360119997142 -0.207345250535188 0.191519114855571
"48" 23.268475736952 -28.5161664070526 27.8314765019202 11.3871373025539 0.588262610125233 19.1763365209513 -10.8689384418504 3.23037555420283 2.65324239923647 16.5635286442157 -10.4660738269822 2.91799478343728 0.231471263334949 -0.0675247364037938
"49" 24.6079845394607 -29.531116788199 26.9572690611537 12.8969849234576 0.887095184479758 16.4661116930623 -8.18698220522443 0.252007123208228 5.17789092275647 15.0644150975378 -11.5189452436414 5.10749001211303 -0.975144816591433 0.338606281724864
"50" 24.1105765841242 -29.1367927756704 28.3832934338824 12.5135187743912 -0.136751495093524 17.5633331138874 -8.80610656841565 2.16148707449467 1.17031214019759 18.5719153633751 -10.2943257541759 2.75176676626976 -0.193296656275076 0.330039609081474
"51" 23.6735934727133 -28.523108790734 27.6649727755316 11.5922359524013 0.723428795001386 16.9133363800951 -8.7649534429143 2.517677697549 0.0021810477570719 19.2342008581128 -10.6668581929201 2.79747899374923 0.820823061375041 -0.216144152462309
"52" 23.7911633393214 -29.7846817029603 29.8560222935038 9.91020937168677 2.05427622303665 17.3222725529696 -9.06100845604458 3.05917660325724 -0.911955631495805 20.3820108855194 -10.4027766690143 1.89886157649291 0.467247891792092 0.0677978010196085
"53" 24.7137451837235 -30.4099251356143 30.5960607185265 8.58698670988192 3.72187622373774 16.0490340718001 -8.93309660369263 1.5568432094823 2.38629926638613 18.5008348712182 -12.14450833986 4.41326222464164 -0.425984350332777 0.171309664683962
"54" 23.5547267276346 -29.9434834232584 31.6840954623572 6.8240246725332 1.93007437878486 20.8833212610977 -10.9828172966538 -0.284105847000023 6.10599211218947 14.3379993814507 -9.29867485134322 4.14920456678779 -0.64130292595235 0.338762967132729
"55" 24.1087504994197 -31.2425296458185 33.2137540470574 6.68257794300818 1.29045241019658 21.2342145035308 -11.5833837556818 -0.0445449396321097 6.15467129204315 15.3537869197375 -8.9641059309642 1.65066334606468 0.465271179234609 0.308731460163171
"56" 23.8461771480699 -31.1681787444012 33.1098219824475 6.11619599811742 1.08724057097817 22.5799505554462 -11.9996300495035 -0.438185560588649 6.53393955228865 15.3757228286456 -7.93588173773998 0.424943741690885 0.960960429748161 -0.0642554154727919
"57" 24.0750166610865 -30.2590625597473 32.0670729751693 6.41594361415573 0.00388052293849905 25.4948695089236 -13.1326950014734 -1.3174366741399 8.55899537945895 13.1737139675197 -8.97013347246918 2.90767210615171 -0.200686019526068 0.430072367611132
"58" 24.5136761882794 -31.0567085332323 31.4713753637874 8.31516825549584 1.45231174324133 21.235449321317 -12.1351261446723 -1.87696351036135 9.31610613878998 14.0951921332065 -10.5420119145129 3.51476198768983 0.108796713657132 0.160498491383301
"59" 23.3674510911664 -29.5736048348606 31.5888802593267 7.24515800116262 -0.955330606729012 24.4461828590685 -11.5076508481328 -2.99785746066135 6.45626880751654 16.7286874711913 -8.219515725949 0.831210497786181 0.837887798851826 -0.0448570635738172
"60" 23.8043487822499 -29.7554157541186 31.0401098261216 7.093803103434 2.19846522037003 20.7890705306126 -10.4063725126071 -4.03413998184227 10.589644095536 13.7956762681581 -10.1175317793256 3.45129992828209 -0.201567348568391 0.0610713453299127
"61" 24.0287586923778 -29.2120930331082 30.1993591838924 7.39768562066193 2.75226783121712 20.1283969546263 -12.6549982055039 -0.408781285666824 9.67971378587814 10.0328906214624 -7.82138111112377 3.63269604933412 -0.217563745035853 0.0711265604266179
"62" 24.2400661882826 -30.2456679807856 32.1573141064458 7.02508732638851 0.920171285338209 22.6836626861129 -11.1145780778308 -4.26518978980969 9.49075437202622 15.4334220920196 -8.83584595794908 1.20271827646866 1.08013745266471 -0.000813644097879485
"63" 24.510405763593 -31.0425039014171 31.3811058779392 8.83256286398717 -0.429290260966851 23.5215641663615 -10.449189037471 -5.70907253287792 9.93900589636419 15.7894302344123 -10.7282081998768 3.15416297461423 0.278807564947354 0.210479979499071
"64" 23.8340427560322 -30.1640174071586 31.679104170655 8.32830819896404 -0.806961784694289 24.2008305866098 -9.33230083750014 -6.77115264672323 10.1838624419203 15.3190916139086 -10.851740656445 3.79287695913843 -0.151682746456763 0.243311801501389
"65" 24.6801591358816 -31.1716189416884 32.1554749298959 8.45301380085393 -1.95023171032862 23.7385647017992 -8.6105171494865 -6.21091378880902 9.46903847772644 15.0896978477607 -9.39682024091143 3.15104242335067 -0.176807848696012 0.0778488236879102
"66" 23.4549141637721 -30.1714340285795 30.6871750468132 10.5453256837316 -3.32181103093691 23.3131943533707 -6.66129799561557 -7.20976959554216 7.97670107796233 15.7839720587721 -8.79693215898721 2.35543629263765 0.0896133670477155 0.25513356580141
"67" 24.317895377205 -31.552700920899 32.588465919005 8.4792705184751 -1.54684625042418 23.0584173961134 -8.15729688780738 -6.71794112396488 9.41864121736123 14.5936389647964 -9.01786710683522 1.92287189725677 0.789922405039226 -0.0860582859895616
"68" 24.8110858674141 -31.1882043210376 32.6525197231118 8.24667411759315 -3.3125952210116 24.506671704482 -6.01013072235061 -7.76534412133639 6.65483831519809 17.7642958646695 -8.74584696438812 0.251732708509899 1.42510595642174 -0.0400304307618454
"69" 25.4118978176474 -31.5730129245008 32.183256690213 6.4854409571683 -0.264991812016494 23.5600883600355 -9.18254546574716 -5.55246110963393 9.39085845595178 13.9374932311736 -8.08418171779539 1.90132877799426 0.538912998852078 0.143356305487238
"70" 24.8677991494063 -32.6313261711535 34.4740508433644 5.98403028396122 -1.01198260160377 24.5421396081408 -9.13921082708011 -5.37504324009328 7.47010716027507 16.3184052878806 -10.0700165706195 3.56689531378453 0.0279119325198973 0.319169442065533
"71" 25.1173349659818 -33.6415558133801 34.0033109912449 8.86844116370536 -2.27726517728718 23.5885727317108 -9.57947172693146 -5.92239755597485 11.211550760916 13.2355803181709 -9.27916066216842 3.04312857439523 0.0708307182496588 0.0851490022460235
"72" 25.9914242521631 -34.0646283935295 34.6970316399104 7.1741330925891 -0.513752646211497 23.3053455546671 -10.4632319790102 -6.44500178945514 13.6516865258322 10.0991692026454 -7.388028765634 2.28451874806626 0.137750248731505 0.253789488290158
"73" 25.9096051092431 -32.811350424592 33.2686513609491 7.66095863166468 -0.565966316702217 22.7884050711065 -9.19107652477202 -8.08499452627931 14.3770117945277 11.4236807457679 -9.40834737909076 4.1731422418065 -0.868508895277224 0.307661274491485
"74" 26.2643645863283 -33.3087498478394 33.7224233754389 7.044067556689 0.125858053196864 22.2394949092799 -7.32606532550554 -9.05000541009592 15.3948418991473 10.5718620804074 -8.68217642057632 3.08136979232063 -0.0419665563703184 0.0661790833628498
"75" 27.2895529526187 -34.1842178650625 34.7118658901595 7.19414153943156 0.22148295070198 21.6645302484287 -7.10521047013892 -8.70414773968519 13.7226933074418 11.3890534469404 -9.33644934193767 3.58788913525985 -0.209759851546109 0.13225792816423
"76" 25.4530706572816 -33.4984777075888 35.0299622685952 7.8683024553762 -2.48388221330898 22.4463105674493 -5.31280953995116 -10.798255092411 11.2286764125473 14.9228929947516 -8.1873899046534 1.64348276697157 0.473694357441086 0.204585778076335
"77" 25.6605693851083 -33.4177577802617 34.5056087896938 6.91647364513573 -0.500513100696282 20.9283669942548 -4.55104036138486 -9.67412041899955 11.8660537029009 12.6460584664971 -8.85782121861579 3.62291642522238 0.09690604123688 0.277380563380688
"78" 25.3822305236904 -33.6233539919246 35.2818540204782 7.86004748908494 -2.78295989810111 22.7419294651816 -4.19307768827895 -11.7091980198738 12.3148070652368 14.2722719247743 -9.10969485262917 2.25057394161278 0.438328903257736 0.291387312714714
"79" 24.6912293342395 -32.6879085797514 34.6893567067585 8.53126637261328 -4.15523753119281 23.7491976351012 -5.25129258209925 -10.3335753439808 12.8439802511862 12.9872597228548 -7.48511439948239 0.243335850645254 1.63626264840484 -0.406951475258917
"80" 26.3318884279599 -33.0275948366576 33.009297392554 8.02417348552528 -1.7102037252501 21.4499094451184 -3.57394738986266 -10.6969256122412 12.4557404092568 10.9569643182091 -5.7218572694122 0.550414458347683 0.99948318252943 -0.144826230545875
"81" 25.78876572681 -33.3280764343563 33.883093099013 7.72143454966834 -0.540772177746188 20.3394055019263 -5.16068654810405 -9.12350514928815 14.236494036816 9.90914212978264 -7.48903658625425 2.23173283861622 0.192171532262477 0.138291638044318
"82" 26.3720300666425 -34.1830227283391 34.4814140230602 8.18854355114942 -1.54250950465636 22.6192995486052 -6.70858778248326 -10.6783370752278 14.0890514217889 11.4331990371716 -6.01584784182932 0.384639038985206 1.14721716675456 -0.102987712434497
"83" 28.201628656695 -36.9618284975895 37.4856540975834 6.4257289758213 -2.21739072542305 23.1070762699026 -6.10852004385627 -10.9259009927733 15.2625566982684 8.97695418521569 -5.1275913101423 0.812686447336145 0.979927915626105 0.246789865267833
"84" 27.8888069841603 -36.4025045844201 37.0165386921552 4.75369333583237 0.193745121854903 21.5868886314043 -4.9126416835018 -11.8858376494181 17.459000269361 6.76333775843086 -5.74908708837576 1.41039517227743 1.01202463181219 0.0705167729709547
"85" 28.1961184790571 -37.0195387605918 37.4858907465413 6.03067765065073 -0.817952593115711 22.7975418931843 -5.9707497870837 -11.9005601622365 18.5909227916741 6.00740148956301 -4.60375428053842 0.0787316904747162 1.33246410646815 -0.00272983394177212
"86" 28.5013543139729 -37.1618455956488 37.8863956157067 6.00415988977307 -0.96160873014347 20.7700127578508 -4.91796206723674 -10.9694018660171 18.0104368924688 5.37125902985431 -4.21423351041029 1.04285855992534 0.90296053272819 -0.0426877646513095
"87" 29.5598127845274 -38.0816425718732 38.1097325202021 6.40779873479495 -1.10250419291481 19.9318773404248 -2.98809943544554 -12.8014996356914 19.1320726747678 3.9801177313535 -1.76373094184424 -1.07790978226389 1.19204882186586 -0.0299499309651988
"88" 27.6235605191036 -37.0357135990479 38.7617978825105 4.97074918083782 1.14180896548734 18.689233107496 -3.60583747706338 -11.4704841473603 18.8894762566002 3.86480928624667 -2.37399758386914 0.487492188889065 0.13581412075589 0.227760468664941
"89" 27.3950718383195 -37.2820588649925 39.1061709411591 5.08835282346115 -0.465657731917487 20.69845301245 -3.138314698277 -12.3055824822101 16.8828113172854 6.21698968137151 -1.65802238468606 -1.89176842841687 1.65352178143353 -0.0690002157742589
"90" 28.2612545306391 -37.6063687359121 39.4093573114179 4.96519275849793 -1.2106860194702 21.1635581257151 -3.6767551334957 -12.2226322231965 16.6040308439728 6.56387168949291 -2.9522808540564 -0.432990838889923 1.02347848257535 0.168348012039214
"91" 26.7776774168892 -36.0673840909 39.5902859689682 1.63402331673939 3.03908093784143 20.2432541392105 -4.99617852323033 -12.5341947961399 17.446875795207 7.62163717673912 -3.45014338884542 -0.604375899176725 0.520956169435906 0.262199593825353
"92" 25.8194598299586 -35.0585780453923 38.8229712670576 1.87918667851817 4.0826539290111 19.8774256787125 -5.39518056277069 -11.7452675592923 17.665075993922 7.24287730036965 -3.4269253759304 -0.85193172981019 1.27000484340219 0.0234694007713729
"93" 27.359012420997 -35.6911858338757 37.7868908727229 2.85843843815491 2.34610235639222 19.9903210645022 -3.68772909119007 -11.0720762947962 14.4098888238552 7.15991459881072 -0.00294528932436577 -3.50283109833472 2.08071468832568 -0.000901710769294212
"94" 25.013323358649 -34.4955436722867 38.4432980489212 2.26408507305242 2.02909415350971 20.1056951457611 -5.21892649726683 -11.2233531683334 17.4719989723485 6.41988100035074 -2.27344978071938 -1.93167752623429 0.987801133814174 0.340033777821432
"95" 26.4456967853999 -33.2734080922204 35.7267493472012 3.02615420525305 3.6586034295235 19.5915665543353 -7.33625154541583 -9.38440679835967 18.4505912079317 2.90644052695717 -1.26280853128796 -0.276079358621955 1.05145404976208 0.160009684518424
"96" 26.6690773415693 -35.127289265638 37.6079655817058 2.69511836522964 4.93154771883137 17.5027430004598 -5.11827736914005 -8.06790024716175 16.24898272419 4.27247708824012 -2.77867319356861 0.245121540636891 0.675613710237506 0.0876538386780056
"97" 27.3304496143094 -36.5039178512111 39.2411599553769 1.74607478676156 4.19591477171565 18.6959745646305 -5.06498006998902 -10.2761212339817 16.7008389058808 6.80203919568975 -3.52582293568586 -0.677455317825165 1.25941987417394 0.0573566571084956
"98" 26.5911169479226 -35.6018072150913 38.3372050926524 1.14503926832876 5.64654981238084 17.9210419935436 -6.61002547681409 -9.01988170412769 17.315312156455 6.2887776691979 -4.47706476062508 1.00142241655752 0.439829149645317 -0.120186592807388
"99" 25.7077265305638 -34.4762360181612 38.1257417901573 0.381094529262182 5.6150345303626 18.9658626823699 -6.82432262283592 -9.59169163677807 17.5325347611918 6.7546048932611 -5.12686965071093 1.49237937292667 0.478128159017313 -0.0478312586993735
"100" 24.9763224779561 -34.5660601793981 40.2266920170341 -0.467691055051517 5.3407415442498 18.9163383021059 -4.87966636513667 -11.5589376180244 16.7493098473716 7.38426901672038 -4.08451199111188 0.750394878690224 0.0698684723312071 -0.141457297327185
"101" 25.209964237165 -34.1353804363631 39.5492526066894 -0.163364073241898 5.13879908394153 18.8740326117741 -4.65902486612385 -11.5448399734661 18.2707493995913 6.41534067924325 -5.73254789686563 1.713752952014 0.153110087333596 0.222899892413338
"102" 24.5661062122121 -33.9751721011581 39.2241957887514 -0.843012576673208 5.08757496775081 19.2350768675694 -3.54362382551809 -14.2308993229548 19.5411118570679 5.04624053913087 -1.28438539197723 -1.1149759843844 0.177920931801019 0.334221035074552
"103" 24.3446508285445 -33.3736443378558 37.9581691548471 -0.57551445042786 7.93490767828072 17.3582527855099 -5.95356358276558 -11.1008871611784 19.9347587908139 4.35642693539833 -4.23699422475244 2.09917313676776 -0.228094635719068 0.366794057799534
"104" 23.7012431161582 -32.912133517586 38.7197049080164 -1.49639970554428 7.6534543717589 18.0572776772555 -6.81057040765394 -10.6635047053971 20.5425008570016 3.7684138765955 -4.51129349916523 2.06384116972548 -0.320566305459013 0.402929093495768
"105" 23.3717593463217 -32.4844224446179 39.2374438767232 -2.44440959012619 7.25931675404289 18.293413694671 -5.56703351227216 -12.0618143852794 20.6869653288609 3.60254893430384 -5.22539496668118 3.67128238977284 -0.358167794090796 0.258493158044891
"106" 24.4922051282021 -33.2727135183864 39.8221228927268 -3.43499155482597 7.50088316844322 19.8954024558295 -2.67162662035673 -17.2653374860378 19.9975503698184 7.88675128110914 -4.91668678989553 -0.0637722275480617 0.778441063971719 0.21063970140147
"107" 24.9475089181008 -33.9806132248338 40.693476019591 -5.61262487297941 8.99097507152675 19.1097827834698 -3.95425398148162 -12.9038407196345 17.4765610683215 8.03928884416724 -6.93736681843047 3.53311632733177 -0.666483254788625 0.365283043677494
"108" 24.4656750663162 -33.8720056293874 40.4165988966309 -4.9625746356086 9.7933793085738 17.978749322873 -4.26209397459395 -13.5474508994164 18.719411723277 7.21793798494482 -5.96480314343883 2.04259951755584 0.202586540554275 0.072332088029223
"109" 23.9505653122069 -33.1681851317003 41.1122080319476 -4.39018872315722 8.86981814851578 17.9310688482597 -3.28287865695133 -14.4197602338401 18.7420767166405 8.66337008409837 -5.45216610743334 0.0547935981766059 0.878906014689495 0.201536400604104
"110" 24.0697984386758 -33.6455535228455 39.7614144584719 -2.89709761490325 8.13382564102845 18.9833347085091 -5.46469693909348 -13.4400408934349 18.9477882906167 7.82104959423382 -6.60760723381458 2.67495868908104 -0.129970374439681 0.274253275465154
"111" 25.1000773564541 -34.3061634906066 39.0650074899278 -1.84138907867002 7.56810172466818 18.9972004749911 -5.73319452824355 -14.0959913485341 20.4549674909589 7.94063382379661 -6.45169913238065 1.66881999618719 0.132474055333461 0.121673214801735
"112" 26.2214085283899 -35.3275251328461 40.2156444241944 -2.72345889251958 8.45065705652567 18.8052596148366 -6.26245204079163 -12.9147786625363 19.51710798578 7.6463548570574 -7.72460397492162 3.82702460534693 -0.709395577814692 0.30229164900676
"113" 27.0974095784944 -36.8836505835102 41.2633097054715 -3.31071417216152 8.78248104395627 17.6710664444598 -6.01491990519957 -11.5004393199845 19.8335482193856 5.78767312177889 -8.74354827226925 5.94046356917434 -1.49385272313512 0.278220866136215
