"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]"
"13" 9.04551070813996 -6.71064725986444 6.85161980135001 22.7001723496535 1.99495968367189 2.52445706187964 8.49384847052292 4.04955353538262 -7.62300012120708 -2.76646146161324 25.5468295986246 -8.3323102653195 1.98750441638489 0.454030765281664
"14" 9.6502715453297 -7.8390740014583 7.52773266281923 23.6743137984269 -1.01343275256021 4.46203271725035 11.4962302262621 1.49035337330704 -11.3172166231868 -0.120015096258609 29.7222502003101 -13.5811188851797 3.67811180007277 0.313187690084693
"15" 9.89811139373088 -9.32787513049331 9.14803322735253 23.3224675200549 -2.17735354052754 5.02358368114182 13.0290495274605 1.59664263362873 -10.9198951139107 -0.94795921017003 29.2824438227862 -13.6833706894505 4.09993984177962 0.268958628921482
"16" 10.3886267183148 -10.7772735067537 11.6372397105105 23.1209351394192 -2.59407382508177 2.6588032436226 13.0957587925033 2.25116952185101 -9.43099952995495 -2.14216672484897 27.0714376797544 -10.1829992912349 3.1641679372177 0.248967120546696
"17" 11.4513948859353 -12.6167608695206 13.504870341191 23.2058427976312 -3.89879989408769 3.93945423178067 12.8102973127435 2.0830214917887 -7.98263561024105 -2.93463031549583 26.2335063057884 -9.16297705073612 2.4210020837165 0.376971730121142
"18" 14.6510806782569 -16.0004745426414 14.21430576447 23.5192492462843 -5.48569031225498 5.39699660487054 14.6657026843028 -0.427397959193918 -9.64383554995162 -1.82779657979097 28.5362054494021 -10.9044880042071 2.14987075100612 0.474152907401332
"19" 15.4417163282021 -17.2253233797194 16.162389588363 22.1461007152611 -2.72182313930097 3.70039353836049 11.9113946076746 2.26802965417344 -9.04934918222083 0.146936460786826 23.5273622319957 -9.24619437516829 2.83433808263734 0.71304724440504
"20" 17.1012625070163 -19.5490363512175 17.6925624664363 23.4425738835455 -5.50642856393769 3.72875204649421 14.4232257058261 2.60448747753312 -12.8053281561067 0.626520721365607 26.3389523295539 -10.6164138074235 3.07689105870545 0.256411038162372
"21" 16.4858342334502 -19.7680907009088 18.4382512032236 23.1170943311287 -7.52481466911972 6.14577999834469 14.7349595617441 3.89371093320057 -15.4470378451358 0.456400569256703 28.4581094080406 -11.8775453124906 3.35401143894938 0.491269328814985
"22" 15.1855420671611 -18.1699941509101 17.2029371256296 22.4006241474899 -2.26357028052511 0.965078395174889 13.4793546389015 3.94168105395929 -12.1555772218568 2.02941246489537 24.8933111398065 -11.4815518104083 3.85863797791858 0.409510124861267
"23" 16.349046943145 -18.5964632294587 17.5186846359517 23.1946396501198 -7.15580342669291 4.18890818582393 14.7883606789029 4.49572405184032 -15.8998575193844 2.63732665935257 27.8828272634376 -12.4840604828464 3.39375074111861 0.26134983183261
"24" 17.1469125892144 -20.2798533611751 18.0196968374928 24.7609698627998 -8.19362778440886 4.39617554484621 15.1931435064284 4.14942646498125 -17.8548444191929 3.20417385315025 28.8571484951443 -12.5738396904012 2.7406317623717 0.439818228761991
"25" 18.5730999038374 -21.0220967128488 16.3247913811932 24.4039124461713 -1.91810294647441 -1.52389972899456 16.3146075607461 3.54775687467583 -13.0940266598966 2.39242959287918 23.4370273372022 -8.09654791712132 1.26854256312147 0.730059637895346
"26" 19.6437495572967 -21.2919964721829 16.5382610945982 24.0903736204671 -3.09087620630944 -0.06060604187372 16.1884605296081 2.98989366782146 -13.3808619260625 2.51816849029861 24.1371889260838 -9.69513950775379 2.3689544021642 0.658444027580451
"27" 18.4051927051207 -21.161068285749 18.5767073194197 23.9189437145871 -7.85529672227668 4.82307112076907 16.816980791139 -0.824301650928807 -13.6228420797515 5.84638299303303 24.1370976421077 -11.6752230065032 3.76185767314679 0.40775152904538
"28" 17.7043978683043 -21.2459639594589 20.0571763718019 22.7169823519873 -7.67586374543413 4.15630513679399 17.2629718181327 -1.80387351698262 -10.09649857165 4.15411576761513 19.0868929980034 -7.03208113083064 2.9980650094866 0.68122731757868
"29" 19.2441619141166 -22.6996299524041 20.1695984245554 22.0461451433281 -6.37081748080718 5.51334886774047 16.84298087562 -3.31304953811543 -11.5115025250177 9.80586760511664 17.1644291283774 -6.73341814455778 1.70057809582846 0.359682868553962
"30" 18.8590050285131 -22.9828690181142 21.4446772959411 20.2642831660369 -7.87896921431356 8.4267597639836 16.3809464314707 -4.65505784973906 -13.2567020709627 11.0392132641318 17.2003634570308 -6.93697992038928 2.34574780606601 0.533238443791217
"31" 18.2565461706007 -22.0321479939903 19.8887287404882 24.2715098868307 -10.3560674969806 6.76419207172154 18.9556537448499 -5.4016972186959 -12.5508846885353 11.9444622060243 14.9965160613949 -6.73480393744092 2.54452977678024 0.543794072310881
"32" 17.4895014473804 -22.3814964815848 22.3519553535006 20.4863894980447 -11.6452692246685 11.8890577393793 18.1436583162446 -6.45874117707899 -16.2666748731772 15.8390222558254 16.4860224102923 -8.21011197029348 2.60499455144688 0.440492801656788
"33" 19.161680275361 -24.0190897227642 21.2699279041138 24.8659155184394 -13.8792962828534 9.78499221994241 19.6203866209953 -6.76874804240491 -13.764718767415 14.0590768376983 12.6792330188622 -4.17118698456957 1.20436636874331 0.499626090914228
"34" 21.3632017183867 -26.1006244494826 20.9337354941283 27.3124302445205 -14.0350655021803 8.64608350455858 19.9400315104791 -7.46757839511192 -11.9555584158506 13.481974008688 11.8507886835629 -3.6247161650336 1.36326281321194 0.407839958413008
"35" 23.8511907904447 -28.5641557378864 22.270178579503 27.716833718476 -16.2454650401705 7.24342332123216 24.6614652593065 -10.9289846673341 -11.4198425082643 13.0893886048088 11.4920072391387 -1.743851361486 0.707520008406186 0.744470547235977
"36" 22.3499772999858 -28.3661762735745 25.3475079785972 23.788945342378 -16.8183761983455 12.5686068261109 22.1048166143775 -11.4970004079109 -13.4879568795614 14.2881255858919 15.4473843679785 -6.14510439040981 1.67000861062065 0.692440807458865
"37" 24.5692377106833 -30.6927437078915 24.7743603913858 28.3351992908041 -20.1653102488588 12.4659552762751 24.7549346179066 -13.5299155014261 -12.0150839218942 14.579912751906 13.3027701958795 -5.48330332039486 1.96511727826526 0.223846038545188
"38" 23.722329273796 -29.5791353343054 24.7284063917825 27.0561837710733 -19.1906730840126 11.3315298794074 22.9542446980191 -11.8036257948849 -11.0334648998986 12.9944150137014 14.2574865316654 -6.46075188674006 2.39645534117965 0.520406273139726
"39" 21.9854413379039 -28.9811427924579 26.5523405866089 24.6507430576703 -18.6512299902945 10.9552217562776 25.3551964078758 -12.9712997209818 -11.7628805996971 13.26516238987 15.0359597150826 -6.48071418342922 2.49507752794135 0.732202940424276
"40" 23.49164543305 -29.3306686076928 25.1134508489583 25.8134917012521 -16.909607363046 8.89333394878782 25.6676464887132 -13.3554049942052 -10.5575411738978 12.5964874730141 14.7878302393064 -6.49803107768682 2.27909201309885 0.401871625446059
"41" 22.8063209444792 -29.4914042962867 27.463772105647 23.5010512529704 -17.3797839714839 9.88447131183731 26.0469830515991 -14.1064389325525 -10.2652270128974 11.8841711910401 15.6044878454939 -5.46453881600246 1.25859780945166 0.698576948346648
"42" 23.3778433090769 -31.0023150720014 30.0162212099239 22.9012499326017 -20.0988562125132 12.3384603535265 26.2835910736182 -12.7896439177343 -12.8358590690965 13.6262512165512 17.0657609757201 -8.67516577165183 2.8763257030966 0.34722384198917
"43" 23.7677693982167 -31.774050389123 29.2035604842554 24.1353564729633 -19.4402491326379 12.3287534697164 25.3891308914134 -13.1110680721368 -13.417050425135 15.7301193804997 14.6069691452454 -7.20141387160824 2.58401055155595 0.494735111525444
"44" 22.0946540992776 -28.7865492938324 25.2755634912446 27.5001080047289 -20.6432646167054 9.98650330882068 26.5060772797776 -12.5046434135613 -14.4019406980592 18.8382480296365 10.2373820663894 -4.48636151993705 2.01133567042085 0.198262549662511
"45" 21.4344088666458 -27.6764785027403 24.588144034837 26.8770803332472 -21.9955536000107 11.2931562461093 28.7975888993124 -15.3513372762652 -14.0871901465049 19.0434789605719 8.42039426026543 -2.46380240534071 0.880623187167472 0.560973562444263
"46" 20.6974851882727 -27.5620339802877 24.9220008759479 26.4371941262876 -21.5757536472612 13.7665498907032 26.4517353818626 -15.2327382854142 -14.4820841875716 19.7808966787944 10.5535036559072 -4.93718600718705 1.7804133963801 0.672488197088301
"47" 21.0670770326414 -26.8454921203816 24.3141040200158 25.4689328648162 -21.251806634988 15.388294177778 25.6897193099728 -15.2489402571425 -15.8011257738825 21.1507021419231 11.5926026263378 -6.2013101584135 2.20214540457764 0.163890751829647
"48" 22.0909515041535 -29.0729614186103 26.8673101636006 26.5566400898381 -23.5621160868722 17.2593684061201 23.0788672400751 -14.662509417405 -13.0606723624076 19.1903851507969 10.8943772636886 -5.53415130359924 2.25339605203916 0.275631716858422
"49" 20.6323392203218 -27.4679012542663 25.777344871056 25.5988972718524 -22.8536078901686 18.7658073087936 21.6908021615753 -14.5574507799478 -13.2593714865038 19.2024283370751 11.5229465958141 -5.99728619561599 1.82741590269635 0.55010737746307
"50" 21.7442554093445 -27.9620889656305 24.9181643864423 25.8787731291971 -21.2839004955422 18.342132244454 18.8809604009131 -14.7540501306531 -9.2253231674146 17.6965096802842 8.89152660301965 -3.83656198818009 2.19115914258686 0.132493396080885
"51" 22.9997648051356 -28.440569128108 23.6417481947964 27.2250395403498 -21.8489309212116 19.1735815437185 18.9622796013913 -15.3268300522806 -8.06582737219195 16.365850265686 6.40841746429842 -0.278960176349231 1.02246084229386 0.404235193391798
"52" 21.681644570936 -28.7428266390642 25.5119995211398 28.7151606335798 -23.6910967729169 19.4624115486806 17.022767401673 -14.0492525417956 -4.83972380690744 14.6624865153758 6.43408848715426 -0.818882561902953 0.776484332009269 0.306557280153953
"53" 21.9746243235263 -29.23469756076 25.8288665365296 30.4003432819429 -28.7715830675088 21.9841390942154 19.0816942418936 -13.2092512770643 -10.8097361383882 17.7167838051303 9.27652490787187 -4.77012719829496 2.09472095553939 0.507294694971335
"54" 22.813102447317 -28.6976034879346 23.7877194598093 29.5925802485905 -25.9914462048194 20.3182864257012 19.4415717361526 -13.6110163602687 -7.60409889650491 14.2357630539965 8.15144366190639 -1.34656252863134 1.6982328156735 0.364234754890183
"55" 23.9755802395649 -30.6541164542389 25.8208860187791 31.4154372434012 -28.4595150101863 21.3938349263345 18.4935975806869 -11.2294120928862 -13.2617055366843 18.1539606661468 11.7902279309858 -6.18907553916434 2.58012835609152 0.443610947481391
"56" 24.904006831636 -31.0927769742012 24.7596339259386 31.0806482534418 -28.8599983507278 22.8864150413531 16.9738048096646 -11.7744085863388 -9.93692581396922 14.9999569648551 11.5177797916293 -4.77884144201056 2.15168736393277 0.385498737473289
"57" 24.5903997173567 -31.1420222360589 24.9640027698439 32.0124532269173 -32.6554087469589 26.8341001606484 15.0997472618693 -11.6364865045188 -10.1978961353374 13.861066063921 12.8265373700866 -5.47356914423963 2.26870063004975 0.323172437384337
"58" 25.1333493636784 -31.3434362236524 24.4393276033532 32.4478919802544 -29.5833865466286 24.8969973574056 13.6434433753126 -10.7760305133357 -6.42655516817488 8.71238674505411 12.7016001635833 -1.15853954874525 -0.0378372069099477 0.645679220445941
"59" 24.9401992862704 -31.1339569290891 24.0490677766551 31.7187397273868 -28.5803497827045 23.7691416772675 15.8862035651847 -11.3586447404256 -8.90240519365592 12.3073403359221 11.0899377476545 -2.43401484630499 1.18283844341599 0.489805989444657
"60" 25.7755908072387 -33.3044169532883 27.1615645464247 30.3247744478492 -28.164899067909 22.7660992428279 16.976611871646 -13.5105243153895 -6.93491631608212 12.8369185528439 11.6955905208795 -4.15179064758915 1.90921767979362 0.398643075002633
"61" 28.5261192540465 -35.1502371414868 27.6018210579771 29.7979508397529 -27.1343339519189 19.9864877013794 17.4126402169854 -11.3220182642856 -7.48889046829077 11.0010617632728 11.8289090805755 -3.42262301443033 1.57255083562292 0.157200414489928
"62" 26.5977862063272 -34.9214020644463 29.7685135907526 28.9370096300789 -30.5242053325119 23.1085867909999 20.2396969204368 -13.2912745061914 -12.78506128381 17.3130636972914 12.2274443555128 -5.77394558149425 1.81614283791991 0.392138744807338
"63" 27.3225268843638 -35.3774229056832 29.5745059825523 29.5223596429397 -29.6828657262881 21.8539197489118 18.7432720747864 -11.4677501516439 -10.6829633717132 14.5887028122897 11.0095487798823 -3.49059568528623 0.856032213320483 0.521939286398431
"64" 26.4214492999778 -35.1841603252128 30.7784413059125 27.4345542761884 -29.0050502584954 22.5081904748455 20.7456263175044 -14.2029451952746 -11.1993716119343 16.5497807185632 9.71610989098373 -3.3231168907444 1.45644825459875 0.38389681147725
"65" 28.9339455072727 -38.4649054778259 33.0217326327349 26.8343812005222 -29.9404465996786 25.1412357703686 19.2252587609679 -14.4961934092279 -9.81238628229815 14.1369056538921 10.9120300068955 -3.0014257561557 0.783211968958914 0.759570846246483
"66" 29.389328638063 -38.2308008628281 33.1773245642994 27.6988854610704 -31.7405844030485 25.2576734059476 18.8173451163433 -13.4242639562116 -9.20538138902514 13.552683178268 11.3275956463342 -3.23260376963502 1.44255848003584 0.370007252459805
"67" 26.9168047354263 -37.0105071551823 34.0974551309407 28.4504737418866 -36.9375697448224 30.5244211280472 18.3488967247253 -14.7288323200478 -13.4958281804178 17.60870714493 13.6925369736136 -6.94716437664095 3.56882238598859 0.202681045184431
"68" 27.7809891025019 -37.553716168834 33.770719646863 27.1571187203239 -33.5376309230785 29.3302874735663 14.7182256727819 -12.0317218136968 -10.0210331257407 13.5794306373913 14.5826719595089 -5.8816379632074 2.11654870667932 0.460978178318985
"69" 28.9880201471282 -38.3742321438674 32.1828007985245 28.5001926981557 -29.9716151996805 26.6668833426547 10.5153614495461 -6.42796779366825 -8.94712534465469 7.51419069797975 17.0027301837693 -6.27854313523343 2.71997610485929 0.279948495548322
"70" 29.4044491987053 -38.9732356516475 33.495785968381 26.8472032902873 -31.3867500949029 27.708842493907 14.0551317950955 -8.11835588890684 -12.3717357067946 11.3961834116338 17.7642760007732 -9.79834798716199 4.1295752329495 0.0249518897057689
"71" 29.412226941847 -39.4118642790213 34.9494724806951 24.9121774261029 -29.7521088021291 25.8329653769218 13.9870469629345 -6.33411244549702 -13.4849019307214 10.2852100176913 18.4837822393286 -7.42502239783627 2.08448673648457 0.651803789382061
"72" 29.404052091413 -39.4221215723241 35.2210888762068 25.3627607003579 -28.056458439066 24.1093641739313 10.7766935559463 -4.33916950351992 -9.03600371485073 4.85179152518096 19.616637070559 -7.49888407157736 1.93246471115526 0.791833101620806
"73" 28.9121590185057 -38.9043839122069 34.1435550018396 26.2593660035153 -28.3047051076983 24.1817206367722 12.495238533486 -5.67702758942086 -11.1809800154404 7.79732001573679 18.9098270000689 -7.57172379737758 3.04685170551466 0.431008986250455
"74" 29.8086222725591 -40.6183066044045 35.9149619580779 26.0717891264002 -28.7866037727168 23.6104589494492 13.03644980595 -5.7345751133544 -9.16134895525471 6.24966854300415 19.5400746606297 -8.2056009621076 3.21533800737597 0.473015964226076
"75" 31.7385573062357 -42.1470043411195 35.7914192393692 25.6361794531599 -28.6898033734737 24.6643736227181 15.1662368715342 -6.33646460936789 -13.2730365926254 8.97966756086547 18.8596771283134 -8.3133566657404 3.24902255381121 0.533377312372631
"76" 32.8527256813426 -42.7326384432929 35.712930317071 27.0163320703374 -29.0957264994319 24.8606429420663 13.5150603028904 -6.39666165581789 -13.8111364778469 13.088040511899 17.522102662368 -8.87740192851823 2.56717946360078 0.502671720269315
"77" 31.6153314681263 -41.3306728291111 34.9801301210439 27.0645100233959 -29.6238701353055 23.4681710075367 13.2447818515465 -3.52402894910409 -13.7679726012443 10.5927380525947 14.6888450472344 -4.04750643238038 1.10496152811182 0.735496818283911
"78" 30.2155911631087 -41.1828504185828 36.4442140957033 26.3419905267179 -29.6169379007122 25.5151174139529 12.6993824074609 -5.67526664675361 -13.3577808535694 12.2716524863637 13.3756446391841 -3.83290021929959 1.58145215069435 0.541337498235053
"79" 31.0214713998449 -42.0753430899865 36.8238545896641 27.0933603134081 -33.6259213407352 28.4910374879901 13.0855540296883 -6.77408337845855 -15.009273166497 15.5601139409651 11.6895161294131 -3.56862703133617 1.55407779435532 0.632604965287715
"80" 30.9736442060198 -43.7631730257889 39.1081385862435 25.4779461842555 -35.1659120389677 30.916879217217 11.5529800537694 -6.52004655941628 -14.1075965038439 15.3992476400123 12.3519589477654 -4.01344346376247 2.10625319518334 0.216448073318409
"81" 33.2915328074424 -44.3331164558949 37.97302736943 26.3662735858784 -35.5062044780593 29.8288679586162 12.8529622165738 -6.40843929906884 -14.5200670987915 13.7102562895642 12.6919918077735 -3.69600789769668 2.15138508053098 0.368069526424054
"82" 32.5009590882895 -44.9746574961094 40.1931930790299 27.2269203632667 -36.7903941056066 31.3176123931206 14.3464471672172 -10.8514062177598 -13.4906346996359 18.4626435895332 9.44139186143765 -4.295279066866 2.23523789173496 0.413518446199547
"83" 33.2676832699581 -44.8597911245592 38.3428585331924 26.653984357452 -31.8316241871612 29.3800208801762 10.6244352759716 -9.32978902077299 -10.062527884169 15.5052984520816 7.55913571637156 -0.800966800173918 0.981689047234004 0.361041500013141
"84" 32.8205593109066 -45.147944646455 39.4758825143272 27.4388533653406 -35.4130026593701 31.1442601971802 13.1732148441294 -9.78920813301425 -12.3799676837816 16.6931530055905 9.65846712763767 -3.46020102144827 1.65387678928484 0.789424802825607
"85" 33.6099277113722 -45.3549902321358 37.7022897954288 29.5304759575898 -36.4453142820065 31.322775466153 12.3340236881011 -9.80935768921728 -10.8877984557375 16.1710113498463 7.46234529520891 -1.5254812325012 1.69579170430422 0.550904415571218
"86" 32.7613805975846 -45.1642250162742 38.9164397658454 27.1057085132024 -37.0947938968994 34.018345107082 12.6350277004945 -12.1157099252969 -13.9866151620316 20.4625157069634 10.2517418537201 -6.35621199606931 3.2197708601651 0.3164440420554
"87" 32.6387413731429 -43.5281261410942 36.514760078629 27.6746213476238 -34.2899516444002 31.4172533094018 13.1334130123526 -11.5763332646216 -11.1710705495493 16.8052925512955 8.50452467349359 -1.88427199715743 1.68548599246314 0.234705185079643
"88" 31.6732456701782 -42.1832215136374 36.3022715672677 27.5881014993574 -34.8019244243761 30.8491178125263 14.6175720470841 -13.1395366179496 -11.9453662644662 18.3361442830789 8.5777945232948 -2.64294859499828 1.2989249582424 0.435264999212094
"89" 32.2584885228872 -43.0477129525799 36.7934288158247 27.2020619123883 -34.9721783009801 31.6339013735137 13.0488499764403 -10.1533793105198 -10.8579636527003 16.2479087834572 7.93837244143777 -1.3114307255182 1.03696983762125 0.198341568025149
"90" 33.2304952085786 -43.9261096567764 36.584347545665 28.4215087529685 -35.9494310329167 32.4521598012259 12.900105676168 -11.8848505067533 -10.9482698375052 17.7752207983569 8.66973515704975 -3.04950730962388 2.30654478577401 0.244711792170763
"91" 33.2041032364826 -43.5535136327877 36.0423645846336 28.597823610063 -36.0989607997088 32.0557262206834 14.2898998961136 -13.7957632219552 -9.42990006901718 16.0274726916174 10.2986611270635 -3.37572657433307 1.52668742774797 0.512577094646371
"92" 32.2293471493571 -42.7803292189581 35.865914112746 28.7512874321098 -36.3328281652461 32.6182477414949 12.738404115787 -12.768352160946 -10.3548711687325 15.8137888725714 10.7846043592151 -3.459712635512 1.15120983241228 0.851281964185914
"93" 31.4789987540755 -42.7318712010702 38.1129552458396 25.0447161827115 -35.4186103626284 32.921290876677 14.7043361013123 -13.2647852950206 -12.5214070292203 17.2482411688266 11.7772293421796 -5.14894821387128 2.07763289958519 0.589081878417241
"94" 27.4645229120799 -37.6302254818442 34.1268087590408 26.1054206417146 -32.8113339587205 31.2151208100322 12.6442044682398 -11.8287783199896 -9.51777727090053 15.6451099987843 7.35981565878333 -0.552317408468076 1.24282006513724 0.42934039703272
"95" 27.861357295533 -38.8369726323653 36.3656349675561 26.4214835885766 -35.354469127319 30.5338517225798 15.9260781950758 -12.0075706784313 -14.3259712959527 20.8802579621619 8.51448481632988 -3.54260648545593 1.19654908819888 0.683420031796205
"96" 26.6819795820888 -36.7028108675496 34.0228855052965 26.2329915487181 -31.0856258476954 28.0244702117486 11.9074548355206 -6.3510186719813 -12.9743759412099 17.3287455292148 5.90323883465217 -0.137364649810814 0.679268344992301 0.354435263846381
"97" 29.6339867400397 -39.9042983945095 36.2740811750784 25.446539157785 -34.5016477312528 30.1627406400466 15.644460065012 -11.1424621997602 -17.0155214200449 22.9330871629734 7.67675886743929 -3.28259638820676 1.61029315781021 0.486650091872796
"98" 28.8908173159037 -38.7383109776665 33.991567370867 25.881312199167 -31.4756512329172 30.2740995655456 12.7548237207927 -10.793636934294 -15.3800100174446 22.9971171312246 6.79469551031374 -2.39679927979594 0.779472430810209 0.447671419928872
"99" 28.7851720828987 -39.3524912824426 35.8948676079171 24.5850599394292 -31.3605944617431 28.3824314235856 16.1731776706781 -11.4042601503477 -14.1534318636627 20.9977636980693 5.65361013616587 -1.70459342504264 2.0158513894362 0.458505922042825
"100" 27.5070221476311 -39.9722695700433 39.4336984443421 22.3522669058284 -32.7987428963766 29.3905040219262 19.7784390181307 -14.6913276399814 -15.9977479636101 22.1132567538651 8.90622901161131 -3.49719892755367 1.26220066038657 0.415386329287713
"101" 29.3076519831442 -39.7374701853669 36.7593302800841 23.0545272218282 -31.7242753382403 28.5297291696504 18.9566719995161 -14.4143622376391 -14.9041337968016 21.7192994450759 8.46651345625164 -2.82245709454236 1.20504076050664 0.477659871451198
"102" 28.9602167891904 -39.7916874481794 37.2197277858231 24.3051459256739 -30.9001867252172 26.7474978548484 18.0887322124452 -13.3534884895204 -14.4419683925848 22.1579389797307 7.88563301496366 -3.41981651115557 1.52470262242461 0.484214839508119
"103" 30.1728705632895 -41.7318740478504 37.6284974106437 24.1369321561512 -30.0043754941422 27.5983245922143 14.2385000558564 -11.5199892569279 -12.955117578953 20.9497737976606 5.67979989700761 -0.493182266566652 0.440529264330993 0.544464565282739
"104" 31.3999848112954 -41.6133137636312 36.6510903397782 21.8475985532869 -29.2005590542343 29.6170694728387 14.3528473807671 -13.3542897172166 -13.230261046601 22.5436212216562 4.51256994435521 -0.0783707093301413 0.514969671926307 0.578815809281587
"105" 32.2061587803902 -42.5361590904097 38.1161804067822 23.0599283166759 -31.0408375367123 30.1641920415444 15.4381230977078 -14.3105193663623 -12.9809780894433 23.1004018078173 4.89390179019805 -2.24320643839978 1.73113912366189 0.152613723247001
"106" 31.0742859846656 -42.526598235088 38.9444740056116 22.3214637555717 -30.4023919716691 27.2965123705396 16.308269005762 -12.1226365398302 -13.0934156153913 20.0093831938346 5.52473432782945 -0.360294921714156 1.03432089959434 0.533248032271356
"107" 29.6953227209484 -41.1620429936432 39.3342742734654 21.7221924234128 -30.9268553933924 27.6051488037568 18.8056479644556 -15.6883540179801 -12.4976029763543 19.9795713345391 8.30906694278773 -3.14082194052914 1.80284250087031 0.475034776041757
"108" 30.0341504797189 -41.3088568343958 39.3257680825376 21.6695690771389 -29.1522730158893 25.9646216925754 18.6669623804704 -15.606552090879 -11.0482785204277 19.3701148805346 7.82627330559213 -2.54579502605546 1.94268226022217 0.421447521297547
"109" 27.9193332233862 -39.0261083098394 37.6235957059118 21.6559145812145 -28.3225290952362 25.5782954165862 20.2123054831372 -17.1430111087227 -10.7970897340969 19.8800715048664 8.42227762902806 -3.89932554771749 1.54628808550691 0.574931849604013
"110" 27.8680481838628 -38.8759329204993 36.8828101687787 21.9465428318692 -27.5554633369151 27.46973215002 17.5977059848988 -16.1073555848597 -11.8623577070646 19.2020688930846 9.94421364884376 -4.28660464621229 2.13207148685719 0.598978229345577
"111" 28.8958320421291 -39.2970351990025 36.4456370734766 21.4435276043196 -26.9708751345419 27.5155543997119 14.257764893755 -12.6177137693548 -11.3935591268616 18.649657448331 6.81367783294154 -1.79693187867537 1.32599833294652 0.446244003681848
"112" 28.1275774442762 -40.2882017740858 39.0479182291793 21.5308639471283 -27.933811421416 25.8907181600451 15.6464883321489 -13.6648573531134 -9.71745834274199 19.8634248690763 3.79312290030638 0.535094286873574 0.598956940345908 0.427338083465579
"113" 27.5834885690541 -39.19151507881 40.1650190824661 18.2992289699834 -29.2954491018139 27.2159983528787 22.4262997277278 -18.2672101073561 -14.0631001641725 22.2845430345359 9.45274196497545 -3.92415520881039 1.09993962808915 0.792058355140577
