"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]"
"1" 10.9744013463058 3.25499088784037 5.51112420388633 -9.36835855726631 1.33507621926003 6.39212761049921 -9.0333951260375 1.88958028814524 -0.510135699092613 -0.514967578509345 -0.106753189615138 12.8500820413399 -11.1305945595276 -5.31539552435664 -2.42494083640926 0.294864049997644 -10.6312943445791 -10.8249709186962 3.6522256235137 -0.879313038625156 -3.03322380553011 9.87874293474851 6.74553132196487 -8.57530868143644
"2" 14.4992902954406 14.8807401022755 10.7454335547841 15.4107720111386 -6.06017218725774 46.5773130426654 10.531163012812 18.2295187531317 -10.7203956029326 39.1075257174115 -13.6504823997801 49.9375487264102 -14.3315332977286 -1.79715670179194 1.26936302961897 -2.00075009533981 -38.5855973888555 3.59424806044302 -0.223241855325182 -2.1747561711883 -36.5841879252135 16.2780384715888 10.7361617823291 -2.63205564596339
"3" 9.91235635612531 12.7262168033089 20.3191504673081 18.1576865349848 -6.14235875826928 58.2670650852581 15.7387038048272 24.0431141261254 -10.013603498631 43.7208374726567 -15.3672725921254 58.7052447645619 -9.04356830762613 8.27247920696323 1.63689456680603 3.9428715639917 -35.0699995355955 1.48958397048519 1.69626347334904 0.802505068392175 -35.8495222437695 23.1994001433584 8.36887959852232 -5.80733319506421
"4" 10.3817242665094 14.5017350951907 19.0311817336727 17.9594730973816 -5.29470120770241 57.5963000611502 19.9691050612998 25.3319873438573 -9.62018511168989 41.4175948858302 -15.7610759292622 57.1318522831123 -12.7343629257809 8.96304981740179 0.86561130415153 5.69332669002073 -29.7920273123787 1.03805442714135 0.588905637197348 1.61790369379776 -33.8887057290403 22.3278958197416 2.3577328484977 -5.41425577185552
"5" 10.5842894915464 12.436567595069 20.8292824204445 19.5422453867675 -6.78355925255559 57.4510470842505 20.2509888336556 22.3000607882794 -11.1046617876666 40.9373368403903 -13.5101819703263 54.6964051393659 -7.90612681490237 7.15714281988056 0.742392551706928 3.16251919931622 -29.1111278387202 4.54897747121907 -1.70520641915664 3.60590175884532 -30.8104867452105 20.8818800824559 2.34636555176716 -4.89837452222223
"6" 10.0521447818086 13.4582795552752 17.5091783813215 19.2690512976058 -4.73288144016077 55.2036896837868 21.2399778491969 26.1491399541138 -11.98777835639 35.9510986243129 -12.0000806587326 58.8108194340552 -8.23571428061196 9.9507746417066 4.55279982471279 -1.27573899752856 -21.3736512685734 3.32786440929092 0.445833380261047 -0.317102428277461 -30.0467116381465 19.3121003962504 7.45436127300647 -5.34016110886772
"7" 10.3832449518115 14.6679373065434 20.6757845828772 15.9278995639751 -5.25286729494401 51.0837628379086 22.0875777864295 26.1840632780572 -11.6983917354844 36.8726489766497 -11.9174963840478 56.7830243967431 -11.9267431637868 10.2422547083193 7.57765675775908 0.164526986143502 -22.2028243412952 4.43996055174458 3.90113246212585 0.404370081148202 -29.183350390705 17.1197058936979 9.07458924600892 -3.49662397354959
"8" 10.3700394197085 11.7070285361582 23.8211553687843 14.2671121430239 -3.17600518615985 51.4227032587702 20.1909623304385 27.8487639099054 -10.1830439276285 38.2543160700978 -12.9179513522671 56.1761503874499 -10.2455880732441 11.0377992886738 7.4300719144888 -4.90772303998288 -22.3535826879021 5.21829499770325 8.07803395741891 1.80211057477849 -30.2991110283333 16.4563158357108 10.3304248917493 -6.37610289504212
"9" 10.7980633025487 10.0033671205868 26.2828243343475 13.1832086629256 -3.34962075833713 47.7573147368439 23.0768045224582 31.9981678765565 -7.26115127403868 37.6720109122042 -17.3395235870471 52.8829582479202 -14.6588748641514 11.3313516687821 7.19502635454782 -2.04471531687446 -20.8696889430986 5.33662447684428 8.60663142579583 4.74063797535818 -34.2642241292355 16.7919744245626 10.0681106649187 -5.40103923523863
"10" 10.1062534964398 12.2639135552845 29.2456289323263 9.95302904848783 0.843100583689971 47.6138854462247 23.573631012563 32.6523079618723 -9.12435803365076 35.742420511712 -18.1322333891135 55.1188302735958 -13.2016173334669 11.7583128064905 8.58283344176815 -3.57606638367183 -16.6846557079049 5.94944743071126 8.90104081236263 5.25552541338643 -33.1267780436592 20.4443421818388 10.6882956096428 -5.03991111623771
"11" 10.8361045291785 8.93031120488333 29.2831559049889 14.1178598842034 -2.99747578545814 42.3549317356001 24.7608724673429 28.511457894116 1.40254651678067 38.2995533307045 -15.213799513686 50.0342828734859 -14.8999915820605 8.56650789501987 3.47117516267741 -3.62374849562779 -17.8296002678751 4.38140701555046 9.89346607832213 5.10826827986466 -35.059945902196 23.0234683732291 5.61786509270873 -1.81415706772881
"12" 11.5628002495545 8.97393582653196 26.8553592423255 14.0772703090364 0.326665435061312 42.3592068640678 24.5504310584758 29.3627032025566 -0.654388406629518 36.2185698355014 -12.6724676446831 49.6011677544102 -13.8791031090847 7.83506531943961 3.42563893877718 -1.98343218963981 -19.7757389894868 7.30188244965002 5.61332058300674 3.95766516162167 -35.4952078063362 27.9292466104471 8.76736271822369 0.148632847819277
"13" 9.92933367702006 10.1482084561177 25.7403146871782 16.4108753992764 0.908314166015406 42.6884074276489 22.8876026099967 29.4454092316206 -0.888876651474824 35.0428253282784 -14.0875805443623 48.1342610425513 -12.1127237569745 9.54702622960519 4.54263804477525 0.843375075073228 -17.8651934891823 7.16302531628615 4.23406835971295 3.80274098045714 -37.0130088898586 22.9152623940957 5.89768455611788 0.510369320520984
"14" 10.8474000936548 9.81963042655508 25.3461213568471 12.7341917809266 1.36898294881645 40.7987801868147 21.7514626526434 31.963430126813 -2.64212482286804 34.220692964381 -9.52605055490719 44.833037429305 -9.03472604881147 6.30569946020095 -0.355864540024006 -0.0770095149130934 -16.4135578731297 11.4381740923129 5.49367918589548 4.24246002090703 -37.1903966794662 20.2751281081667 2.02398763361616 2.57546141987239
"15" 10.4455541510251 6.94927466277731 28.9323946050064 13.1991951943231 -0.405430454406521 38.5565109154351 30.4558328039377 29.2371598859357 -5.11700389823716 32.1706262790438 -13.5961294556627 48.831717590923 -9.77963763263333 14.6552400116834 -0.590923952206671 1.42575551225425 -15.3648187515713 4.83968894278982 8.38518456756045 2.55253152393673 -31.1876916492 18.1016904864133 5.44660084355833 -2.01415209123616
"16" 10.5854732258714 5.99753936124937 29.0796060934348 12.0181953534797 0.0641284595792442 39.4954070452095 33.7789057200766 27.9043710649532 -8.06708068281025 32.9222707828833 -11.0253321233999 47.2856600658823 -6.83227206627298 15.4290331160959 4.27320487429418 1.80970804783242 -9.44765013162539 4.56775490363641 9.28899991213361 3.3121394455534 -26.2575537035201 19.8860887964884 3.89008174069857 -4.99709691085504
"17" 10.9903646132786 4.39198951336674 30.4730229029915 12.2815936648 2.74741718649594 36.9601922547739 32.309080022301 28.1144374725687 -8.48065095754933 35.7659072961855 -8.83064453758616 49.9141013288722 -9.88244447184873 12.671919645344 0.205019444405935 0.344304399199576 -10.3356165108844 5.09736689033953 10.9307551526073 -1.0068362612209 -29.5254299676171 20.4442386192873 2.23086163291077 -5.76754308629457
"18" 9.55400449628882 7.41855522696781 29.9090829754366 14.416959105354 0.670554888171186 35.8087562980396 27.2436386532139 27.6634127418318 -6.20000117058875 36.8867487516809 -10.5605224222149 47.7504780106709 -10.9936544349828 6.15748741576589 1.07055428744325 5.2776888157427 -12.6537991126158 4.02026703796072 8.52485760304613 -7.43278429152564 -27.7371070046657 16.0222758625901 0.443004690854662 -7.73584566411963
