"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]" "mu_ksi[26]" "mu_ksi[27]"
"1" 0.624625053824076 1.35151595548937 7.33056974613554 16.1630029485014 -1.20706663438841 3.0512071110625 8.27265375891936 -5.79672925803588 -5.74844376864769 -7.52581199502591 6.69419884674358 -2.36201498844102 -6.2172907532372 -3.9129790807207 1.75023942641388 0.464479665269467 -2.56145553109474 -0.912885556281213 -4.2676035364965 1.76226394992322 -8.57182937214401 3.43123117093207 -2.13040701081482 -9.03291843321287 -0.724152050130574 -5.21389073665927 -0.0331744789279816
"2" 4.25439981217965 2.85824003945346 17.8118982107431 19.7127393411033 0.54745776987899 10.6473137240657 7.40029300745659 -4.8862620450505 -0.687378620196547 -8.41507590606165 12.1995182580963 -1.30531686098109 -9.21139751004187 -2.95868331340461 -1.14845584794314 3.83782927372561 -3.0935206705027 2.0609955006806 -2.49787965299022 2.20813378460527 -1.9772507086933 4.32437542509467 -3.88429802281378 -10.3117804307289 2.04114348188588 -4.99108731254623 3.09071257759296
"3" 9.17241499189801 -17.9912915511932 37.6851896028295 28.7645337890855 -0.406903630617418 23.807906521391 2.97732985155722 30.3695873092526 1.50446158512124 19.6819039683762 9.40458052091671 -7.73613316908547 0.205972609393348 -0.234378462011469 1.34778302546504 23.4656492295074 7.04983507208824 -2.7311070604067 4.13445766084672 4.24750415872545 5.17531954895595 15.5433685642567 1.73285335424365 -10.2975903890349 -10.3958890757933 -29.9602031134769 1.0985443183421
"4" 9.99995141152396 -8.85156713486115 40.4299501392475 27.0366350321797 2.6849757329328 21.6456161757342 7.34568384077599 23.0780449433699 7.66909492112674 24.4398366945541 11.6154124173062 -1.49968169852036 -3.83532345274326 1.69004649541317 11.7211397903021 24.2976906134793 8.59166678758208 -9.9477757088733 11.0979300186891 3.33086101251433 -1.4997760323694 14.8337984108775 7.1919117787338 -7.90484513835373 -5.55378938781774 -18.3751633661839 4.78785759637454
"5" 11.9472588103409 -8.60077644388703 40.0110676352303 30.0241105710379 2.65424469760689 21.7814555817829 5.36605039131828 32.7845048821568 15.4923656586461 27.5286540020146 9.20645092164067 3.11874684607597 -0.633654858643229 5.30453717466032 8.01355736844649 26.3929250405736 11.6285936934834 -9.93001427189196 14.345298889873 -0.21263421021697 -2.53430389746576 12.2772149977737 0.442137958891458 -4.45772707820496 -4.30877216867347 -20.7903059796159 7.15780643083337
"6" 9.5126548585775 -2.71695044887996 30.9492928141702 27.808186220747 4.10380040588752 31.0177055048424 10.6954670350794 26.4530934743529 17.4462307217334 22.088244404722 8.01533639079181 9.98405805352044 -3.28309024173904 8.76008320831143 10.4012028507352 20.5582401743331 17.0465624606472 -14.114112506694 13.4397234853594 6.99781503590136 -2.91994830586081 5.95806170172586 0.682209069177588 -6.61384265687103 6.70946422632997 -14.4570726696844 22.4939183449544
"7" 9.3960752201613 -5.33934829700615 32.870905061161 28.4244283731955 -6.34698460726118 29.9754222292657 7.69626033190538 36.8842752825249 12.5186873454651 30.8965488914102 11.6690543303396 9.2179231696349 -2.63940446674238 7.99340872135661 14.9596148265274 21.5338855731792 7.07727029060513 -14.9656329283154 13.9488447143147 -1.16024287544106 -0.521384488278391 8.83891001602196 1.15313806748825 -10.3386286850885 -1.9308596973804 -15.7307888625709 16.8493017656224
"8" 10.2893934718147 -1.32920873946935 25.7917907412253 27.9205870238414 -1.0289035538612 32.7602317025993 14.6630701266353 33.800705895002 10.1938621535881 27.6457306923903 16.6667959797093 12.3418390825064 -0.703762302881656 3.66469226030621 9.31172137813535 27.2468902356182 6.25024470490205 -15.9644218001309 8.06625923232149 -1.5455801498645 -4.49204498662109 5.06727906455907 4.04835116404926 -11.9811912607014 -0.90831725107706 -8.96756405344829 21.0887036312424
"9" 9.76991122904054 3.07368814347736 20.9669261661554 27.3495409977902 -1.66226413111048 32.7407292585769 13.9972185059636 35.6300987158947 9.53311521607351 23.9419148376627 18.023419024533 13.5508632902372 -3.5942183462097 7.0070771872924 5.18403682396302 26.5990068432936 2.58821338095003 -13.856671236182 7.86159518789143 -2.28672428868096 -5.98430385453217 3.08786737649852 2.10545190241387 -11.5218744585555 2.22505710613826 -5.43079368045503 24.5466565654861
"10" 9.7197053301597 7.6968063375832 14.7169922592798 26.3893234883418 2.18753337781147 33.3943417599218 14.8790914924333 36.334957717023 11.28687199043 19.7479092936178 26.2070131005157 9.91707811035326 -3.89982594438192 10.0650604955183 -1.63038855877425 26.3442770579083 -0.762689868292891 -9.14055714626035 10.5031846832888 -3.25313971191381 -11.5513861997495 -1.27813130512391 1.30881811967283 -11.0643366732482 9.0619660508435 3.86643827682448 30.531131096422
"11" 7.91854056452139 11.7100800190635 15.2267646728314 22.6349647223016 1.03589654581929 30.6002998999546 18.4466060810583 33.4001251487943 13.9670932394814 19.0223648690277 29.8048116086635 7.59615444188257 -5.84087803014752 10.1510496251765 -1.2809805049964 28.6406069528883 -2.15466385024565 -9.67845514639557 9.36673002219396 -2.50292905367152 -10.1114551341549 -0.754996418262233 0.372016103272821 -11.8140386581787 8.81466877541208 4.4563548968819 30.937742286992
"12" 9.21299200628533 9.71545987213899 16.347278153219 25.2196747229404 0.371377824107772 28.9108373373729 15.288210204773 34.0203963302775 13.4032034532976 22.164206898226 29.6363490295158 9.67340170591606 -4.47518814842209 9.2525217666049 2.26228539915435 28.3052975926203 -0.620142649898927 -13.3856404378407 5.82040905035298 -0.867698461821603 -8.39052709982147 -0.88546312991626 -3.06007047172445 -12.023003688302 7.45417585916542 3.31255010487693 28.7795040611191
"13" 9.329271361247 10.7864502097024 16.7971148358905 28.0034362236485 -0.622411697856946 29.4300585630114 13.6624808074316 33.1430841287115 13.64903810295 18.8655249705265 26.7172134612705 13.5571647912714 -4.88184923823502 8.64149210388435 3.15015101278938 30.8502050756739 3.49257303121752 -14.4156746411518 6.73894642404093 -3.64604636259121 -9.42971025364908 -4.16622823273708 3.64413852200001 -11.2071425196784 4.80595554652127 -0.969934132047193 27.6359019517442
"14" 9.57138490309567 10.0231760507295 12.8830270944632 28.9893823655689 2.27407229800056 29.1972255615104 15.1649602000482 34.8562857982612 14.9390408836105 19.0639541409187 27.532088455039 13.144892085567 -4.67677277244271 9.27789520471254 3.65282421232606 30.2365255145925 3.60965889096746 -14.0332433572027 4.24889439492043 -3.83201572717917 -9.58525752486011 -3.7561368024317 4.54606266408715 -12.4748376909514 3.7412377948708 -0.918547275766288 29.2992958911511
"15" 8.93425620500122 10.6243136526745 12.3700026460279 28.3104235856006 2.83332776317099 30.3838749072698 13.7902867257596 35.8091921780996 12.4295589574609 18.822505637168 25.8211228045692 11.8895048423759 -2.73617216410957 6.58505790045571 3.11720498121861 31.4111389282192 3.69205422850295 -13.5568441467156 3.38762811830435 -2.91786750468253 -6.77653243557081 -3.50503661914446 8.7954307381871 -13.9333560807909 3.92889314190011 -2.87754531906574 29.7087728749016
"16" 10.0603821829851 10.9104898433775 11.347144363089 34.2875589993264 1.09609875490935 27.6353897124774 15.7277095412719 32.8683174962084 13.9492995674338 19.8467494515294 31.9254608529527 11.9616955933591 -3.05669008398806 11.1545979146033 5.34017247463558 27.9563110499826 5.11341027861704 -10.0991401616343 3.46458410667072 -8.63417017007673 -3.56051013863041 -3.71452311033996 9.61702059684343 -8.949269154172 7.71608484022157 -0.512809899079114 28.678301639681
