"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]" "mu_ksi[26]" "mu_ksi[27]"
"1" 2.23646581485282 0.321730488550268 -0.075284931554664 1.87433464988839 -0.794176618061683 0.402236524296265 1.13583709206194 0.289943591118573 -0.026222543169456 1.06107343666981 1.61671615107688 0.287585515026726 -0.428606454545892 1.78196783285457 0.787507199601466 0.658340763716615 0.67256886302068 -0.48129619086123 1.8849457431223 0.634199131548887 1.69618265476709 -1.26459546468641 2.07902741329602 -1.00411837250556 0.345722850944374 -0.813370250581729 -0.571126701883
"2" 8.63758625066325 7.41372868338472 2.35455031917886 7.8708733667136 6.69870010480251 3.19789864865621 9.39294553237791 -2.57208410864561 2.61694131723611 1.77334803627114 0.424390069024879 5.88878563269706 0.84577634904943 6.44039706219575 5.74326600781727 0.361892837578208 -3.64851553327935 2.61492384393836 -0.503048363699878 -4.02481640848698 -1.94133175927495 -3.02818935431028 2.17966384665572 -10.4839798101396 -0.585603696825031 -2.99229754506941 8.6182009382099
"3" 10.5493918108736 27.8383210384212 -0.627937548889081 12.2696863362214 19.5978558461463 25.2115564354394 21.1451417599417 19.7373842306185 7.41334007013741 10.8947701074951 6.49767372981517 26.0148489016427 1.10976250587629 27.1878016916057 19.1270359705781 -5.66332539421374 -22.3094116015213 14.2201643123287 -5.50566946769745 -1.6684275176046 5.42704294800765 -13.5175581550398 -5.87561909077761 -8.91784830098664 6.29205728335039 12.7486483491021 14.4932376152239
"4" 9.26672627271134 26.7493438918067 -2.7722770827042 14.3245877349763 22.4997511226394 27.0979194401877 29.5839018429596 22.7878019883194 4.66607758375661 16.3881491808728 7.24537877340519 27.4013410713655 -0.498066944659939 28.8647399889909 19.1602994921752 1.28421205640552 -16.8758464480647 13.2687785349528 -7.9932534794938 -1.35398578074825 9.0160335707889 -8.18328598419041 -2.7419125548275 -2.15304786862538 -2.58706355140777 13.6413070857652 10.0862479113106
"5" 9.97240323059921 26.0427515455179 1.18771244983245 12.1927889898729 21.2591407213398 28.7986429065021 29.7098664754536 21.7799870560911 5.44249269807012 21.6070270080096 9.45618996540087 29.0798343959446 1.22679698300401 27.8934403903383 15.8712855371401 0.753769232474118 -16.3851442289121 16.3084118204679 -9.66563121731246 -1.494287718282 9.0344585362748 -3.46112791270977 -1.85664462422357 2.74781030310192 -2.53448895532666 13.7356659074956 7.45528906218748
"6" 10.3272193481068 23.2650898865373 -1.18837073384194 17.2724856278308 18.1552965988772 28.955947194756 32.0106566724165 23.3381574605143 3.98353209800647 23.6852489466299 11.9096865842236 26.2240705502844 0.574809204114186 31.1666920713385 15.2544911036157 0.0886143045359255 -11.8425392439033 12.26849614337 -8.72517069383434 -2.98703172538821 5.55620177705156 -6.25766673752071 1.98434296183359 3.63060538964487 -0.484332500028048 9.8010207178487 12.3338203319678
"7" 9.95353249750655 23.7301514799816 -2.14358465990359 20.0072611478477 17.4354496420887 27.4443485921421 27.39422992922 24.3065511459559 3.30785693713316 26.3648211660668 15.5365126509372 25.035339977074 0.40587650201856 29.7294219357403 10.6435158099881 -0.571420129300926 -12.0029058170392 12.9815785391831 -9.29933067029504 -3.34896394055187 5.04219617348915 -5.76589040718394 0.816707886435154 4.14894816750213 -2.1949735946757 11.334564692203 9.53536674561312
"8" 9.63046625022212 23.3507985021948 -0.677441425957981 21.10580117068 17.9324514586075 30.3403189392515 24.3442331032874 22.5464849175269 0.474486176440786 24.7141453265642 17.4887862986461 26.0016512640467 2.75966349518689 28.5916590278116 12.3967128672062 -0.50901516332584 -15.902607309928 15.2438279248818 -9.96783850101313 -3.09055273443576 5.9747221921171 -4.20445316654359 -4.69651427518678 4.11948182994525 -1.78090512702685 14.4823608223384 8.39151532187071
"9" 9.21488499645274 22.5287616593516 -5.1662301672122 23.9681034654185 17.7917591774176 29.4570762889978 26.3014778690812 17.29423891344 1.48646796377 25.1523788351337 17.5848696240595 23.0386385022576 0.12318893382297 29.729057228312 12.1138151332115 1.77726809467369 -14.729495598152 15.8905996391397 -10.5207741691562 -3.78541946837692 7.09790967599755 -4.23951098486487 -0.449302321514541 5.3478334312955 2.25422027694223 8.20826365622156 9.47936556330246
"10" 10.2188924538415 21.8421565201084 -2.52181819800623 24.0619875117772 18.7147058615658 29.0754918681168 21.7430973922524 18.9298054803555 4.99247387982838 23.0731185176868 23.253253375496 21.3755484289119 0.949767322548711 28.9155671388569 13.2565820193878 2.63806007742292 -18.6127858900306 14.5287762755064 -12.2923646510331 1.44791669743191 6.78249583206674 -5.99323391170871 1.98883496761136 9.11371045887615 -0.492989671819932 9.20827275951712 9.09888271157438
