"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]" "mu_ksi[26]" "mu_ksi[27]" "mu_ksi[28]"
"1" -2.24834864783718 -13.0513715178008 15.9128626895626 -1.89250360971048 -7.54035426555798 29.0286210534739 26.8319054509174 6.4221838069585 -8.2560650964143 -0.331599870689703 -6.00110637195401 -10.6380160460861 6.96264791284025 4.86313381806361 -14.4945733208014 22.8257740224663 4.96220720909236 7.16212917267615 25.2412750662761 -4.13783314917897 -13.8559174833931 -4.0388543268685 7.90213382744037 -6.10551269389576 2.27305928891743 -3.48186841003057 -5.00432369494169 -0.252453360107803
"2" 7.41681465135898 -13.5296368337711 29.5936771383746 -2.30749915778223 -10.6749430511366 44.8234457184577 42.1576842859804 20.0297308691704 -8.93274641789413 8.05700123435385 -10.1823568420186 -14.3619082810341 16.6417296733392 10.3509898660258 -10.4817653935676 29.6379962350041 0.738912311758457 14.5672932501706 30.9120406771824 5.67077088960507 -9.44464957044816 -3.6900978683516 13.1960657877369 -12.6120038781754 7.78905811767507 -4.64754410887183 -9.63062550307676 -2.93015073268147
"3" 9.4417297694157 -3.48369206920023 32.5523121865126 7.3766797146178 -1.12330707548514 34.7561007510169 33.4801003086916 24.2626311829729 5.99505417355624 7.81038552704302 0.72785772069241 -20.6752445536096 11.877799061199 27.8340376158171 2.2900962409796 10.0231791013708 5.19809567419325 6.79493448683622 20.4087021654661 20.4271918645851 -0.952203809468434 -2.91781030084607 3.37932876145949 -16.2893351423625 10.4047550961116 0.618139164441092 -17.594603953494 -0.85202101717382
"4" 10.6458843586478 0.0232774235228298 33.7605739407966 13.5426816468714 -2.92973699219248 35.109131939689 36.2713810648765 27.8028152786677 10.4418074568991 10.6688982110783 5.91229001382157 -15.2395544275315 14.4715073261963 35.8609492041547 -2.35841423129272 11.3020594371866 3.91952841775019 2.05939719435187 16.9877907816006 22.3343675863411 1.14771637322451 -6.45215056944241 3.09188952891727 -13.1413264661225 8.7377544227824 2.10833195767622 -20.8645658042305 -0.102555128775242
"5" 10.3354137726771 0.419772927800776 32.2061821500375 10.8735750952247 -0.565659479408488 31.3672195908489 35.6792659423362 30.8618298325676 13.4261884421411 9.23320826034765 9.10174667574591 -14.81534120943 16.1931065249842 30.6126548874143 -6.00692845669909 12.5740776521714 1.0251012741731 -2.19690332714978 16.8972461108022 23.46736771634 2.26956584276436 -9.95506898333718 2.08660735575262 -15.8942348790651 12.493143980488 5.52553299059163 -19.9410327289526 -4.83874172049581
"6" 9.43656627322824 3.58608375937627 29.4394916805208 8.78838374983729 -2.04978097390051 28.781080560595 33.8331111081412 37.3744559975206 11.5745563979387 12.4528244233929 7.69045208009549 -14.0548762623784 18.8432416049174 30.3852841464391 -11.3150299603994 15.8952616064287 0.719985731551844 -0.871925830190763 12.8571849133938 23.2568113308924 0.166025516099478 -12.4057364540877 2.92362676655865 -16.7318579852706 8.18889974632073 4.53069826390208 -13.2481357144954 -8.57201139066659
"7" 9.52875846247504 1.61931145343518 33.829191306312 7.94910185282272 -3.6163375103983 27.4094811796763 31.3411381332043 42.0748116065515 8.71929754463267 16.9046101732895 9.53529856361511 -9.78664766789255 21.2134222426048 28.2980149469097 -6.55692542890619 15.6710648269502 0.0841514498506297 -1.38787620332442 11.1815820410032 19.5511403220663 -4.33236793596092 -11.8133828726174 0.683504154951156 -20.8451250880656 8.43636400946198 3.33583378997595 -9.77693486424345 -4.67705633673568
"8" 8.94068517847592 3.88712442942491 31.5208328142249 10.4625786876158 -2.81799402731492 23.8812001095487 31.3662479089692 40.6000915909607 9.85727371125388 17.7602404938901 16.7003139064286 -9.95601840298261 18.5162766998811 25.4219262373102 -1.45818655192829 14.3905605586894 5.77540130352172 -2.02690966010392 9.32653038328995 14.4773132476552 0.149713033532122 -9.83469878667577 0.00470219005480105 -23.7544795123357 13.2234109816803 6.29769144893379 -9.63966293266971 -8.52580653869013
"9" 9.6377179675413 4.62860962477858 29.3235092735801 8.37937151571901 1.80119885155801 26.7676924315277 27.3276259267313 36.4816947404437 11.3631180452896 12.1282820125842 16.2225219005549 -5.97433975653515 19.7855352420084 23.83246443738 -2.79005592006207 10.5940770816224 5.67451978544081 -3.98579260990475 4.99863580239427 12.0047527250889 1.8848863296154 -11.044797547221 -5.25299535228431 -20.7717964487939 13.2466564017205 5.90232517576101 -9.18373793266336 -7.34845377404671
"10" 9.63118592531316 8.44573388293955 24.4282673123141 9.41341756080523 7.88865037964806 27.6148599147676 26.9944782842084 30.6114034814447 16.8743371545629 12.8533876290665 21.9757092121518 -4.40988694801582 15.950486543675 19.6485783427639 -1.52682297903607 5.62233275823545 9.70316590134453 -3.7694793013607 -0.943573812885806 10.1626207323579 1.41475742175007 -8.6644513443026 -0.460040496603873 -16.3896621507112 18.9561441557137 1.82493994335978 -8.80205158075609 -1.13210877023165
