"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]" "mu_ksi[9]" "mu_ksi[10]" "mu_ksi[11]" "mu_ksi[12]" "mu_ksi[13]" "mu_ksi[14]" "mu_ksi[15]" "mu_ksi[16]" "mu_ksi[17]" "mu_ksi[18]" "mu_ksi[19]" "mu_ksi[20]" "mu_ksi[21]" "mu_ksi[22]" "mu_ksi[23]" "mu_ksi[24]" "mu_ksi[25]" "mu_ksi[26]" "mu_ksi[27]" "mu_ksi[28]"
"1" 2.48136104151403 0.876644918902216 -0.2078894530746 -1.37042946156382 1.67038726353512 1.8141046229017 -0.822768142725383 -0.707888714182303 -0.0767576241117913 -0.348528560779518 0.942523503044451 -0.183305079738781 -0.326219006903691 2.14230269896885 0.789302338304195 -1.710563580668 -2.26685594355662 -2.03354243406984 -0.659381650071459 -0.0769810328607893 -4.30618103044306 -0.129832723456612 0.58366999542967 -0.786650286091827 -2.28183655513659 1.22562063218331 -0.35403030131808 -0.189390019767255
"2" 12.0556874790033 11.7525385606748 10.2145764490804 2.24682818509357 5.71639282462716 11.4810855668064 4.6246292066468 10.1333160047672 5.72515815558404 4.81104357602526 2.17407507420644 4.21544441885588 -9.95917718972344 1.2345110934299 0.291001433079124 -6.43800780551038 -5.26976003061907 2.66268615136882 -6.1669903260317 -6.23107601551703 1.55880190684305 -3.28170568392086 -3.50616431159721 0.622198777699647 -1.15393220381604 -4.24993478537007 0.861880695775445 -0.420663826620535
"3" 12.1059003265331 13.0228891061755 4.97866544503345 8.10227692833522 16.6519187718526 13.7571364822384 12.8454409360586 17.1869290157946 3.45620619207841 8.96752216128304 7.73195963347597 8.71533731186863 -9.20147800056385 -3.74453995315344 6.08851478697736 -1.47963210631112 -1.44712637389724 -5.09123038677553 -3.86690407515812 -0.191528199652186 -4.42682248430691 5.7909198410708 -11.4359931934086 1.87723229595865 4.43884604909258 -0.901383214790338 6.05823405323334 -1.93167379971682
"4" 9.32196336590537 15.3790261978871 9.42762901807732 19.6105870121475 18.2109166789619 21.3259171582497 18.355939540632 19.9697923993 12.860568397023 23.5150877994253 16.9764439007226 15.8056804513186 -6.55900673041886 -2.17193967179339 -1.53360670156953 5.4458660158206 8.87369604182654 -7.56502469152036 0.395329996124031 11.728325970695 10.8929193666745 10.5578105179053 -4.16895006605401 8.08435302466568 3.99735543577751 7.70520528448301 11.4827653697823 -11.0303305396902
"5" 9.66972608457851 13.6018974499209 10.4085783635967 18.487612484545 20.4181985031043 25.2175706807152 16.4428279184624 23.5824484301746 16.633322631786 23.5067601772144 19.8346899945393 20.8369950286201 6.62052236500904 2.04257455593226 0.397154046210041 8.73382639433615 10.0105746940051 -8.40548785293635 -0.637420440678261 14.2737705544449 6.41382973848629 6.29635601366777 -2.22402065409455 8.6245281651206 1.380348755568 7.36298879606656 10.6722277078893 -14.5588130954534
"6" 10.2148767927803 13.7889127301685 12.0696771332812 14.9660295725286 19.9260956163373 26.5324444195773 15.6773329442457 27.08446135569 20.5001998628399 26.3913812877498 18.547016202905 19.3479072283414 11.9741003537862 3.19500764519256 6.17431440164052 6.83149170933009 9.77147717450486 -9.97285990984562 -2.40037256122498 14.5260707855425 6.55552731071043 5.30104895402443 -5.10000039193325 9.40636280754449 3.6338108496248 5.97158104200334 10.582168968245 -12.8492892551006
"7" 11.2682201485017 13.9267365748446 14.3605043293742 20.1119311865138 17.9698750777434 26.6728574050202 13.1236215059864 23.0242606068702 23.6176991828366 31.3417992054881 14.6692156741199 20.8223707081674 13.1832965548429 6.46540667082634 11.9696249025174 7.80245471221752 8.37010135740274 -8.72906523196396 -2.60627263955807 13.5979683344176 5.96780163587471 6.51262692285522 -2.33203961167357 8.60869300863268 5.91335099005548 5.94465451608526 8.27887599446072 -7.45468370350015
"8" 9.98095947851146 11.8695838998775 10.4511685685692 21.7649984607801 17.9937806006958 25.7835494498958 8.02487630549497 25.1988275053753 24.48905799636 25.1957283310455 17.0463699925237 18.4807838688596 13.8988288445746 6.38348316570235 7.25594968160622 7.70482637405584 7.40325420420812 -10.899713034711 -5.52855541415485 10.5190968265759 5.13293588555281 7.25689673482733 -6.3227867142749 10.2676141604704 3.99011954531633 4.44297466744471 8.83643003758288 -12.2329659157886
"9" 9.91294107856804 9.11095091370077 14.4172905281174 20.9554049488847 18.00664664291 23.8773874148882 9.04446298196501 26.7477728276843 22.2451881233247 28.777135587447 14.7784116429863 20.7436673656999 15.411974187967 2.21953370867072 4.62491980641272 5.20327166749084 6.1445330166847 -7.67359703241111 -4.54692131869276 7.87518521137184 5.39044342359581 4.14373546195322 -5.21459030617761 9.63400595837732 7.35522056329469 7.32586285188575 9.58282757005463 -11.3625338248749
"10" 9.76479363485624 9.60592906375302 13.397631558825 21.8179955091218 19.3310913589198 23.1158158018105 6.80596423280923 27.5678603076012 24.7483125781179 33.3987610791563 11.45499647977 15.684442834111 12.198766230684 3.87764808523769 10.5088647500935 5.3505942911864 10.5568273987674 -2.57921587581829 -6.44007620332425 7.52503856869498 -0.187495069078829 8.44578581596566 -2.46037169854567 6.21104085612046 11.2927222511508 8.11618127811965 10.1727795559815 -6.08040769587259
"11" 10.4577402324024 12.2414939236454 12.5873040068492 21.4231574748237 20.0190133719636 23.9851018625385 9.71517055909313 28.5178367068772 23.2245274086803 32.6150593608197 11.5445389791974 16.1727936854969 16.3717010467715 3.85734994549249 11.0098455222631 4.49375293769895 10.7582434729349 -4.55013893255714 -8.54099917032744 6.35890654949199 0.808626366245083 6.48960782080373 -3.71662039904777 5.02325972415496 13.7715014987557 6.93768656546909 11.4783157137476 -5.74070188070252
"12" 10.1085375839893 9.92762077978501 15.0576888998825 21.8043688733527 18.31061245169 22.2459750306751 9.22115545527435 27.6860784747824 25.0064837616067 30.1785618522545 8.63522548891683 15.821776970794 15.6765213311087 5.64554177581004 8.36725320669452 5.18354323613033 10.050469396425 -6.12831671151126 -6.20067397416122 7.25979258557953 -0.547834957543008 2.90854268848332 0.0601297554910203 5.50315661172257 11.0097403869043 6.59611976652154 6.3077808758932 -7.51447983217148
"13" 10.2957011341944 11.7882657604047 12.5133408793701 20.6018035660853 17.0211510501242 20.6404740495093 12.9077846333836 27.8790497922178 25.4832593540574 28.3330135529281 12.5719997215319 12.8926585546528 20.873852060489 3.85653294584961 4.48407671693053 5.53223289317622 10.9329654943027 -5.25797329313827 -6.10998256439371 8.04449340037815 -2.76865330377717 6.35468194202818 -0.0281111046933641 7.07510657650702 7.61089939816037 7.28945411316645 6.16213420554112 -6.10241726362625
"14" 10.3984748288441 9.84823237785707 13.281805724785 22.0056845689649 18.0177975934958 18.1893075416394 11.0709141751885 32.4641236548965 28.6853206569766 23.1740148493561 10.9110446050134 10.6756068493287 24.9395605876998 8.18122556734296 4.39589564837123 6.72020447641145 9.97781171494829 -5.25092572818849 -8.22448721513959 8.38667036486176 -5.4583460741407 6.12909185135711 0.0441263487472903 6.76349770983392 4.39633584375754 8.67215465881354 3.344343242195 -4.17272787928627
"15" 10.4833102309323 8.16152677423368 18.1467976447 22.2532183666108 17.2132965694353 19.6246145492318 11.0245793297736 33.3371048727633 26.6465063053126 23.6609845140274 11.8593439300017 10.93647375797 20.5644735361908 8.56167453351036 5.96158213628181 11.3034410942942 8.8641020444504 -2.84945119792201 -12.5243360922046 5.7535168286278 -4.29723996826228 4.14918324269404 1.9721624285648 4.10605248645631 6.90724071629406 10.4292059893178 1.78167721133141 -3.06047243217694
"16" 9.99540615100954 6.6675479611338 19.1216146936612 20.4253716450558 16.1907448609981 21.3873411817211 10.1671234492275 33.8737243555006 26.6335554323862 23.4613106887477 13.7801651580651 11.601503540091 22.4260728066646 9.79104982998435 8.68428877249188 13.1599442974361 8.90206271080024 -2.30359252531504 -10.7173910129192 5.6928089279248 -4.15751493453164 1.09322388562378 0.750424101541677 2.48502138900886 10.3627541634577 9.30246180622066 5.79523594870445 -1.88022422689155
"17" 9.3060921246654 6.55511934760011 23.8877847670563 14.9067584259213 12.1208453330043 20.5400950898299 13.0339821746816 34.5627659287354 20.8226313944909 21.8551673126224 15.3166453991133 9.29416614696902 23.7995321076024 4.01245208042884 8.29100042403593 10.1723775419302 6.78476815510875 1.0735797733871 -15.2300802873632 -2.19147190577647 -0.376004128387357 2.77694478438623 1.4959725896003 8.44696934930788 4.17911327307369 12.5225713955635 3.78775150467325 4.7853961937655
"18" 10.2165775496176 9.36095116487343 23.6278507473915 13.6951862340676 13.2064355486307 24.9381232267941 13.9367029072008 31.4799087867088 27.6830158615487 22.7610046296023 17.3732148056106 12.3727905562601 22.5165712601673 3.9317799406096 10.699799177728 7.80551311511224 7.36676083448274 4.83460589156453 -13.6439959123471 1.06589207823272 -1.07954043211047 3.74248061924223 -0.253746803211613 4.63673906136901 1.64776909332767 12.3480191050767 6.95836393231427 1.93668311480833
"19" 10.4901445017766 5.22062939037067 24.4365360224704 12.8513951230434 13.6750867777391 22.5936340779644 15.4410498164608 30.6821678949757 27.4849009324866 18.6217614970445 17.8891938218225 10.5058977440076 18.0446892614128 1.95074327500618 9.29874922766033 7.93360489748785 4.92538144396416 5.68541206999622 -15.6522920375626 0.519070925813293 2.11099950759647 4.85303380031199 2.50186620149108 6.15375193631744 4.21250337182921 14.0342467759778 4.26732350125548 -1.18827093500933
"20" 10.3260512783185 7.51622221421646 23.4233004170536 16.4063971354743 15.7164812559812 21.7786661049588 15.6107645153245 28.7653453026545 27.3204392316565 16.8791261633348 23.5594709219419 6.38415236494296 19.1977804214952 4.4834488578322 9.022602470546 9.69403761262308 4.64016434531338 4.08408891647323 -15.5668515237672 -1.35277554305019 1.14135566099864 4.35230389932746 5.429775294354 6.04852527377896 3.75958105321082 13.2575978348007 5.81471435137545 -1.50593150063663
