"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]"
"1" 1.77546595751958 -0.833449808271876 1.98863652887668 0.393660291786269 3.10968301237704 1.80367546293339 0.903039586418328 -0.0646323235608286
"2" 10.9012085321319 3.04379089508837 8.74617779600348 0.782900566930081 4.6728062288629 4.00481375957484 1.37688737591949 1.56530461562441
"3" 14.2520269540651 11.1876260879459 21.4061109925664 6.8630174075648 3.75962602017797 0.345692676556933 -2.74908799083875 -0.0839134029855372
"4" 9.15946587242459 19.9021726987431 24.1572520195154 17.176127257085 7.72488507422363 -1.40013836050266 2.09793239494887 1.31649207627047
"5" 10.3571083667796 20.4611350079566 23.7041816590218 21.701347195001 3.38556049692921 -6.59129069316451 1.03859179428888 -1.05842504555538
"6" 9.59750385974172 19.4741363004841 25.3041087263118 21.7084041898188 2.32747044131658 -6.57373239115428 -1.97010857362567 -0.164613143901416
"7" 9.44258835661732 17.054385379795 25.0010272257152 21.8001407774171 1.73531683705415 -7.58889249945611 -2.27024115182699 -1.70723396945218
"8" 10.5208434142092 18.0387260147153 26.1100386581468 21.7921172498286 2.87876920432841 -7.67251756579952 -0.234887339349348 -0.951059255057852
"9" 9.33613595524014 18.1386924735459 25.7181746808544 21.9930327356786 2.59005925342959 -9.00420701964974 -1.84584935491696 -2.50515187133502
"10" 9.00734893839184 18.4642878605555 25.9489888316141 20.0428597309505 0.755476948025622 -7.01319089891922 -3.22510168795325 -1.58267141429478
"11" 9.31908019586594 18.615412710266 26.2316292544697 18.2974262150931 0.756573743546237 -4.58090002974962 -2.89214796419962 2.02874986673168
"12" 9.14299332253537 16.5477895709581 27.5049387660403 20.0310248233978 1.67497780128671 -9.65174001100641 0.51257911915959 -1.41048062966745
"13" 9.76262572397744 16.3402221206129 29.0914160962238 19.8536867858158 1.19061937940877 -9.03008265396896 0.0873574261556526 -2.6681148271808
"14" 9.36436215528647 17.7237877016957 30.0164431159837 18.5369948349785 0.308742424360659 -8.10765027685976 0.133188437856137 -1.98882366154344
"15" 9.87349048378293 18.0380028643399 27.7704529759567 18.2654393101837 1.04724981810045 -5.94752943679263 0.276690788779991 -2.35125525225025
"16" 9.53373037010225 19.4178755253208 26.9822964678252 17.3339627303911 4.65632269251075 -5.57960683252633 -1.58001153959224 -2.83726042853382
