"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]"
"1" 8.14229207969117 -7.94809581858423 11.6111172419944 44.2038868788986 14.1315716023358 -14.9434144623287 -23.9251110675133 -46.385735661685
"2" 10.1074775653378 -2.84006045610203 9.78178978665249 39.1519691679485 13.801340365588 -14.5100165039314 -17.9682449650231 -38.5510568496769
"3" 13.9654917403906 14.301478507533 8.739937378224 24.7702070714277 17.3261495995375 -8.41774599497327 -5.22444421368323 -19.1185640325088
"4" 8.75354222307603 20.8886650798529 19.09043161178 18.5877815560273 11.1610120576327 -10.4578569644048 -2.47501573029726 -11.7632197515338
"5" 9.18755177974583 21.386444199661 21.1756694048721 20.5546622676606 11.3472958074455 -11.3387571054498 -5.5313098217477 -13.081236194584
"6" 9.73118194351332 20.3282128338125 21.422179440605 20.4074003855279 10.6986396529129 -10.0994644016442 -2.79255176040657 -13.7787399346302
"7" 9.96383615789616 19.7636062669962 22.9032606129592 20.110193024243 8.85145357298637 -8.82564039155232 -1.0158380065503 -10.8242341891341
"8" 9.94070684827149 21.1840013876477 23.7486187296134 20.2672019020806 7.59936787918676 -9.55188085382117 -2.08746992231057 -12.5010050158834
"9" 9.66260258813814 19.1500216766437 25.6362555562316 22.565555128251 6.12119756792857 -12.0151504710851 -2.67322731383696 -12.5859344256559
"10" 9.29531892053781 20.3223152711311 24.2828658468053 20.6766757045513 5.62480183703918 -12.8473439354214 -0.726955114712358 -10.7415240689851
"11" 9.55700200478028 20.4592621027657 23.7191486611776 19.1395702457646 6.20564344471452 -11.4772931125583 1.80989619299059 -9.19068667552294
"12" 8.71138856959445 18.4805325237161 27.3786149688941 20.3660960857063 1.70922737972284 -12.8961858649492 1.71580963591535 -9.77613819868647
"13" 9.14960871407656 19.7040275226964 26.8100991072779 19.7932136437348 3.90629253186669 -12.3912429989815 4.32351970032261 -11.438531594242
"14" 10.0746834758031 18.0314070824685 28.1115689495763 19.3943509788374 3.48384209326295 -9.25997621376819 -1.56762287169141 -7.36421253865567
"15" 8.99934801835085 18.0777020329806 25.7465461193208 21.869267958046 0.0459546412933303 -8.71061415011604 -3.70210557630119 -8.90376005316324
"16" 9.79963018523868 17.4504626674551 27.9399773525196 20.9673732734364 0.627039814522789 -9.64034006907903 0.380212204809958 -6.62160319175492
"17" 9.66685465170566 19.9068514484348 27.6802617934168 21.6174892260953 -0.630862013057571 -7.65881934620244 3.15321381761062 -5.12134500477959
