"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]"
"1" -1.7064364349409 1.40370530966773 0.290678916970546 1.24841452874432 1.6625821943933 -2.26124857958369 1.24727097973669 0.332152722471722
"2" 7.24446056797981 35.2690691997604 -8.77476869313952 19.5596994821486 -15.8303067864834 -17.795324266195 -8.06542501086985 -1.61022036794268
"3" 9.68403775644986 39.6461826214344 -7.82304941817796 28.5677453097111 -14.5610393086517 -16.2544329386919 -3.86121189416325 2.00347001630979
"4" 9.99578684492576 42.2156600367391 -1.90927553664894 35.5951024273416 -11.0163600462593 -16.4103032773992 -3.99658153838798 1.91968481154312
"5" 8.66124034141395 38.4851303897418 3.64447548125811 39.0577994002354 -9.9758302616904 -12.1386332618307 -1.58741928565369 3.66386653509689
"6" 9.06010599606818 36.1701116522462 4.96401602375955 40.4777748455081 -7.0574223543121 -8.32125695292608 0.849869810390274 6.1873558574735
"7" 9.62131605117996 30.9623372575103 4.8608739876411 38.6971673816757 -7.46266182531967 -5.59291760990226 3.75009603178435 5.52374288056577
"8" 9.51990469099838 31.0930849464451 6.69840653219678 38.6744431021833 -8.93881282412362 -5.02008354500098 5.0736328143297 8.25951659037734
"9" 10.5083280712613 28.2821199224758 11.3393642724407 40.8893188785918 -6.14095497350873 -8.01665818462489 6.19563074310845 6.60161196733645
"10" 10.0000596092532 26.8980920044195 11.5992873904396 39.4603897442198 -7.4284377548493 -9.56123107179563 7.35341418725161 8.88372691163661
"11" 10.4477092102791 26.0896957550466 14.0552187067716 40.0241085266077 -5.61022406070273 -10.4230588406197 4.7256701259401 10.1427242487147
"12" 9.82131536302588 23.0151139438296 16.1643682926446 38.0923492254583 -10.6981435975426 -7.9616646319486 2.18940999003598 4.09947271830148
"13" 10.7863487362809 23.132096912015 16.9527640376647 42.7936865464244 -9.9128237457645 -6.99373319334603 3.0271004534496 4.98252184898831
"14" 10.7074145432177 19.9133012289154 19.151001481006 41.6289946389348 -12.777574157784 -8.84788242350389 3.07915706821696 5.41484687338182
"15" 9.31031121870333 20.5922245549799 17.8209723198114 39.2863344137366 -16.2939288042677 -8.99890222832106 4.935290835364 7.86139481699241
"16" 10.0194777015046 23.8534324914949 15.5761896684001 40.0914087579654 -15.1171182421611 -7.84122936481846 3.08149432861243 7.23980119344441
"17" 10.6486933952893 23.9238275235649 14.0604802831337 41.4539476133403 -12.5368587890615 -3.92764400830988 1.22150770482223 7.84730616136377
"18" 10.1187335471251 23.1021777615922 14.1872100279247 39.1258161946663 -10.6777242837112 -4.93304105836903 2.41008811881658 7.40457546922978
