"mu_ksi[1]" "mu_ksi[2]" "mu_ksi[3]" "mu_ksi[4]" "mu_ksi[5]" "mu_ksi[6]" "mu_ksi[7]" "mu_ksi[8]"
"1" 14.7810530571854 -1.00796858921823 4.96045352769947 7.79439067026546 19.3513578810132 6.829454550681 -22.379489189901 5.72009139776744
"2" 14.2271842418115 4.05914932842473 7.61831425450382 8.26693262543325 22.4348837866401 7.17599549539165 -27.0956299670786 6.99909648321056
"3" 12.9294944577012 9.56005864005055 18.5344738893379 15.5056730315489 29.3907798323097 9.15905178534911 -40.8249420940863 13.3232876973713
"4" 12.0540337589768 17.3524355132087 22.4358795272722 6.16071671154296 18.6881782989398 9.03736957184921 -39.7954206966544 8.18945544308617
"5" 9.49009975103117 18.3840286104554 24.9538548763008 7.8715384743092 18.1311437713686 8.62619455471086 -39.6155750854703 10.5511676756049
"6" 8.65202974563016 19.6806581142767 25.6822223518893 8.08231436275469 15.9003952256177 6.99893653227854 -39.2627427505963 13.1687816693626
"7" 9.91234726628584 17.7306579608612 28.7866566630222 8.05576973487581 16.6603920549623 8.56284617600895 -37.7846497937896 17.0199547893108
"8" 9.1518067430322 18.8595805156546 28.7790340593485 3.04847609985116 14.1651923090754 9.56854335850324 -34.2652398323615 18.7786284224286
"9" 9.29235057815695 21.0826884668665 30.2314927524842 3.66250061826516 15.9031942611792 8.55776270421492 -34.8355127448573 18.106657575636
"10" 9.53290516458189 21.0978831189197 30.1578607860568 4.17205012076115 14.7970031483082 7.26842105879129 -33.3161116746399 17.1764334270098
"11" 8.88161648393005 20.3433579236956 31.4420184824953 1.7697016135298 16.495359285768 4.55585380115298 -35.0497632868144 12.8838341973207
"12" 8.8933557543285 20.7047267329935 30.5700109926081 2.53091186303264 16.1190018996736 6.73796247340838 -30.9935565456862 15.9401189175043
"13" 8.97986167171069 21.742618179761 29.3411403338852 2.24560092812786 14.9889666267632 7.11276609326096 -31.0292664422675 16.4595864722343
"14" 8.74714136140984 19.0641965024872 30.5901127140134 1.77925027748859 14.2082173288347 8.35044004041778 -32.9687299475473 20.5818225637614
"15" 9.94993005184318 19.2140715493261 31.4871803301432 5.6757634728197 14.0028021058191 8.48380269562518 -34.4164903099987 24.6673894465485
"16" 9.45629834109064 19.557941056934 32.844203341896 0.951110956895612 12.118525058464 8.35517324281718 -33.1764265958965 22.5550828711551
