"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]" "mu_xi_boys[22]" "mu_xi_boys[23]" "mu_xi_boys[24]" "mu_xi_boys[25]" "mu_xi_boys[26]" "mu_xi_boys[27]"
"11" 32.9356646430133 9.89199709557314 -19.9512053070604 -5.73205839922012 25.814994595463 18.4871084083117 15.2295961027864 -4.61887988259981 -18.000755574753 16.7773832112748 19.1780831924364 19.5015296730811 8.8817925605532 -27.657156719756 7.63466911199951 -1.45178226203694 7.21055001734002 8.29971813062954 5.00924613647176 -8.62039097497375 9.76121277437107 14.0925266706571 -7.99977738333129 8.30728868642924 -3.57881774933461 1.83836091187948 0.682390142316208
"12" 35.8147834990427 9.91626914156351 -22.0099981537455 -5.40628500289974 26.0538371316961 19.7503927631939 14.4135517964004 -5.60851075634789 -19.789379195623 20.29807523978 19.5561838535209 19.2543512562788 8.49056702293722 -27.4563412174644 8.89888018986468 -2.20670160461246 6.81760722532003 9.67479992365349 4.47799942483162 -9.75666045044634 11.2705105757772 13.6539676267622 -10.453188086199 8.54465670867423 -3.58614304050199 1.60590151102055 0.381989078308109
"13" 37.0230067365682 11.5669222856769 -22.3056138687615 -7.51499015507235 28.5087376163929 19.9524210062317 13.7332870049716 -5.10356234502457 -19.27378025313 20.505893462542 15.704093577153 21.2247058048079 9.64937202538033 -28.0708180815353 6.9657854332611 0.127880880027665 6.79764248025558 8.68604699435556 4.1258299491533 -10.0171376881631 12.2036330463775 14.9914440516334 -9.90300385007199 7.30976711200988 -2.15175210038746 1.36683937582321 0.346989634418538
"14" 33.1031330374556 11.9313967234174 -22.1814393092439 -8.20139463072581 30.2493167642407 20.5390808869608 8.8347561583535 -4.42573193477378 -16.0511959057862 18.2004018281717 19.9255170293452 20.3603437612264 7.2783768371446 -29.9026024736658 8.9666723568931 0.598299102084338 7.51280343456289 9.05415544407213 2.78100749125876 -10.335322886592 13.5762041960675 13.7855691885218 -9.50383225155854 6.59904832221563 -1.86230939507474 1.41244919627331 0.340875761163915
"15" 32.0229557749257 12.6103280779728 -23.3004129374444 -8.55741587592196 32.9587251055902 19.7183424108909 9.01888453388796 -6.83045533008482 -12.696712045596 17.3003986068068 18.3813462845213 20.8100306686884 6.71510909742355 -29.9861289753429 8.28343753871428 1.04826752589099 9.79727786073045 7.41983798420525 2.03001461180402 -8.98354257629427 11.7414208385659 15.9768152332749 -11.5847869291076 6.13250035316048 -0.411777138972506 1.24824260789776 0.747735741996887
"16" 34.1887420709935 12.6461881284296 -24.0260056442319 -7.89254613172862 33.829048825777 18.8497711723504 9.44501123276715 -8.63028101796072 -12.3798902558161 18.7466153456142 17.3217310894262 22.0456548468092 8.13020768175475 -30.7582202866222 8.59276707533962 -0.774075175047772 8.06843751282291 9.7649700488631 2.49036079264957 -8.88122771186512 11.8151324241566 16.4034050326077 -12.0969726693592 5.79217580122709 0.219461153965198 -0.360165234957532 0.513036160419063
"17" 30.058170213962 14.7781417328157 -22.8739455823197 -8.59545929160167 32.352417230975 18.5692259876943 10.8965458555864 -8.03221566700415 -13.3795427438693 22.7917956625985 10.7611975433253 23.5461187584225 8.13460451613405 -25.325507004336 2.95722112775849 1.87601109025888 9.53165169459189 8.48184639120448 -0.173001939225549 -8.31303699644653 10.4338328100624 17.1172587491865 -11.0845869092042 7.33468178093263 0.296637858419299 0.712491209347498 0.49491949410782
"18" 30.9730063303321 16.0929182863271 -24.2325292702244 -10.1166436344843 34.7057433192124 19.1298199489861 11.625823645995 -10.1778985109204 -13.0397448603357 20.7396632830899 12.6830742598623 23.8948742227369 6.36385565254359 -25.8204795033843 5.29003820176211 -0.939741653083567 11.5291353310254 8.48707742720572 2.70982454232292 -9.92727561995162 9.58667865931528 18.0196387753466 -12.2364561480906 6.83034572747362 -1.779119099121 1.78598405357239 0.271110465545117
"19" 31.3227692277608 16.0961657941366 -22.9264563452999 -12.8190125269203 34.8713258456398 19.2027550455508 13.327335723557 -13.6576785770492 -11.9184746932289 22.9589868477091 13.5315302086593 23.7861015964358 2.35012182482043 -24.7994632454345 6.34898004543488 1.27438548907408 9.64356861412876 9.38268275952412 1.51867812646265 -10.7124364387975 10.7032194982173 18.3841579923839 -11.3652788300563 7.65711753081057 -2.39762909839778 1.14099116287662 0.401559537931677
"20" 32.010477487926 15.2042752025983 -24.1596851005911 -10.3382751391531 34.5416215943803 20.7033205106259 10.6229608277132 -11.8004018138885 -11.8381857176462 20.6621174280182 14.8572948118493 23.5193916100302 3.21532757207978 -26.2189966197318 7.66889887184597 -0.500425522381003 8.71392617046118 10.3940632327802 4.74550379056471 -12.5458925649826 10.0022808474557 17.2275696203382 -12.129698245119 8.3233367126326 -1.32668442381818 1.14077027086755 0.497298720839724
"21" 32.1021488800831 18.4258632718809 -27.0427023023963 -10.335642158873 35.2578202728454 18.1915349813779 12.7386327755317 -11.5829224929702 -11.9523564771217 17.0821915887681 18.6587658703971 22.1191332972057 4.88263578738869 -27.8324430923729 9.32614734875956 -2.12077890640492 6.18659741644469 11.6387518930656 2.5785496037347 -11.9819320931412 14.0795935073817 16.5892173142094 -13.8753345451433 7.16495340137582 0.69955565467922 -0.0162162042599218 0.45768691166372
"22" 31.0583403648904 17.320910915394 -27.8649918976163 -7.32496135170468 36.1206160365058 14.4928594137174 14.7515320168889 -11.6746202188491 -12.4941381773554 16.9628406137254 20.4992866784648 19.7229616722003 4.66563042503035 -24.3111417256495 9.01861524994351 -0.794684629139111 6.48921424684614 10.4375804308748 1.36528654629509 -14.0152025257757 14.6216156437084 19.9317062945144 -13.3491437258637 5.72551692592297 0.190297063564106 0.664965950201098 0.424520249878051
"23" 29.5780291664585 21.7696774124245 -29.5559628551158 -10.5453753462381 34.7640639408288 21.3174821549842 12.2580692007575 -8.49959882721117 -17.0755348470461 21.4824307617162 17.6115511123155 20.8940260917637 3.19512654739288 -22.5813638599683 7.56571640679875 -2.14896876676491 6.33095983209924 13.9963510392486 -0.246597341159662 -10.611686482056 11.7825473853071 19.1406419224187 -16.3865941872328 8.66316128018849 0.127619009583414 -0.612198178871783 0.643211212215134
"24" 33.7464616612212 18.7081652227921 -28.8940162195495 -10.6865639971906 35.9650994722075 21.951477813725 8.76368020526968 -10.1673409046743 -16.9771745202247 22.5962713606743 21.0820942381163 19.8183337160077 4.39918734081555 -24.3024208206804 6.63132876907684 -2.1423194342871 7.08118179954808 13.2564067765865 1.70720283098928 -12.0217625255325 12.6302790750152 20.8250981544544 -17.8644311873715 7.44801889469022 1.95372500081537 -0.179524797382684 0.373435594314262
"25" 31.5774101270233 19.9568053213363 -29.2266993710733 -6.93062486345347 32.8647962974657 21.3116079486267 10.1341407907968 -9.5593046586519 -16.0157667325369 23.0938947312698 18.9812288976365 19.1204116160543 2.65782943204195 -24.0989277405668 7.3732077246354 1.57737941379569 6.53174156915928 13.2074833970623 -2.35614272609719 -9.83359169787858 11.2361714308963 21.0651833276739 -15.7948318014214 6.19307319696471 1.00868066778596 -0.144802816936048 0.511835720663859
"26" 34.1801978246634 18.9930431126689 -30.9311923282146 -6.70041909044138 32.9731086056968 21.8723361342455 9.88145326439603 -10.7015035126439 -15.0070426083368 21.508065685872 19.9142076997511 18.3349799798597 5.0340269619002 -24.9575674747775 5.92449553608336 1.47115001630479 6.46112733054919 12.7858411065149 -2.60332133521649 -11.599083243393 14.4171813438078 23.4109666746477 -19.666389858643 6.7505183381636 1.82946527247557 -0.632812862165981 0.48742369681098
"27" 34.4714028102941 16.8465101855659 -31.1070321706643 -3.74529114315851 32.8483556531792 19.9133329272569 9.96897650525923 -10.8058792876718 -12.7580718551723 21.7367197101941 20.2452814152107 14.1244814330198 5.61043962469447 -22.610204529409 6.75444899665023 -1.33647273284422 8.79145226189268 12.0010822933139 -2.12889334694969 -12.2191375628538 16.5670439257399 20.8184991202282 -17.7554516689067 4.67748377541972 3.80408879939256 -1.47745881905495 0.674718592704708
"28" 32.318913982775 16.1274325971625 -28.945792773648 -5.74363040143816 34.2432755328328 20.2238109881768 11.1029888457167 -13.6180991491934 -13.6651453021731 20.5162783873523 21.1740978121303 17.5644662814223 4.71002134036175 -23.6404931119645 9.27722631360479 -5.48847512100938 9.09173895373359 10.1146444613663 2.04013032964912 -11.2388369613918 15.2083856902051 19.1422613418924 -16.5133412850043 4.87907911045976 3.19046614980488 -0.85430326120095 0.388942993108211
"29" 35.3190211796856 14.7575920264284 -29.6424171563262 -4.24841758556324 31.7229508221708 23.4242488674137 8.7981342435038 -12.929213024319 -14.4302418338344 21.0246564950921 23.7764650492286 15.9168961184816 3.58108400631223 -21.5848551970066 9.4433500269446 -7.76392387296953 11.4061366463311 11.7704496357033 0.036164208304675 -13.4006746080931 14.3551692320293 21.3136004346636 -16.2550811063698 5.45346096699583 2.95520917714566 -0.911052418783956 0.524848775902743
"30" 35.0501490968871 18.8185353661935 -30.684748002852 -6.82372377312721 31.8210608477363 22.8896079888036 10.2088969853028 -11.0288194658123 -16.3578028927884 19.9998520109422 27.6049758394311 14.4853075290307 1.56944966101447 -22.1755040331051 11.2222256953472 -8.06385644803312 11.5512853083511 11.9561018621878 1.12859141852727 -13.5191625981193 14.581449022169 20.5209328475978 -15.3920799838152 5.14087757374243 1.90261897918895 -0.810020401515517 0.609057019017905
"31" 31.9465521832122 20.2779792650308 -28.2078573149606 -11.7516291504813 33.773149588216 26.6086440375141 12.6059064971538 -14.7366448725703 -20.8275359942531 20.039038886244 27.5228422886725 19.088058978457 -0.874528496690242 -22.2651972838876 13.1892504764533 -10.1445291851947 10.4493014650774 10.6619767935098 3.15542604804971 -12.0314814708645 14.2715769501901 18.7933557444756 -15.3597615454549 6.44185449410019 2.18463755124699 -0.970145842998046 0.299602195296618
"32" 28.99512150498 17.7575131009299 -27.0288746979605 -4.93158675030263 26.9851320728114 24.1784600621497 11.2269170827017 -13.34221414339 -12.7428148085957 19.8217215801904 23.7161685684209 15.8209773697764 0.546361434309932 -20.4939675149268 10.4845134451896 -5.05899909297882 8.5057431814273 10.7737210758241 2.42980221709346 -13.8663172067773 14.7432666952569 21.3132143679528 -16.2326572596388 3.65215810637005 4.51049864991979 -1.60740690478736 0.561098997743519
"33" 33.0634007167642 16.0627769486456 -26.5547740716537 -6.5126190929252 27.3072247325282 25.8753099050424 14.887113562641 -18.1415669035899 -14.7036059275005 18.1195865115205 30.5960599974755 14.527960832145 -0.528021661518757 -21.6490872641222 9.57494017445957 -5.62897909256818 12.1731967956411 12.3992871462304 -1.61404418505857 -13.8141202944111 13.6329629250087 21.1288715480939 -13.7356837672715 2.75617315011663 4.60761073847108 -1.64035872568045 0.765080841028009
"34" 30.7500470126676 16.7746191736303 -26.1459286506879 -6.84695815931519 28.4505300885674 24.422607940706 13.4504761645809 -18.5240771749774 -12.8261501506371 16.6288916740027 34.4162297534735 12.5700699920352 -1.63302031939352 -19.727495902708 9.22384839244241 -9.14968435102388 12.8499197462408 14.6181530514534 -1.18473458937928 -13.8626273718697 13.1281937358161 19.4630426618403 -9.38450255531336 0.827044426280216 3.4859769937946 -0.874721527775221 0.418998638739464
"35" 28.8772061610642 18.1105791929802 -24.5008439543165 -9.87518333541197 27.0487247934407 24.8933373641513 15.8925411610292 -18.0683618981769 -12.9079327448279 17.4520259966032 28.6452555662902 15.7315653344703 -2.04335504470737 -20.1114875659207 11.5271403489408 -7.28508616205334 9.49568028882979 13.6715842594091 1.21312089091375 -14.8312085364142 14.2892565773361 20.8756606048332 -11.7129925260732 -0.640407645371113 5.68691726107842 -1.46867685689707 0.450036537074351
"36" 26.6726842570737 16.5770540296469 -22.5484005882015 -4.95501472440358 20.340414965229 24.5934857603985 17.7129744877026 -17.7663112838817 -13.3038775863565 18.3409924284277 30.0881179295563 13.6377674559745 -1.20722244436715 -19.9751691946431 7.91855623110234 -2.0268078951131 5.73269629084332 16.1992425149528 0.052009776462777 -14.841629688799 11.1560950410396 22.5897967920687 -12.0976868200124 -0.746303626375994 7.01193731006634 -2.09787522669657 0.616585159656759
"37" 27.0005427696152 19.7996243060156 -25.6025431469404 -7.3226633159632 23.8495441383774 26.0455051044006 19.0787968390503 -17.6224192877804 -16.7303832303789 17.8123775619792 30.8329603910888 16.0937094981971 -3.68111851756642 -19.4147430126907 10.4377621428377 -5.26590774124809 8.2943460784814 14.5953896703259 -1.38569983444189 -13.3974267815583 12.572773628083 20.6127471261045 -12.0932671661957 -0.413753658104428 6.17909197932946 -1.52605796358978 0.360588574721639
"38" 25.1116557375601 21.1210759863205 -25.9411302619683 -9.84730654797661 28.1837912689593 27.1315043634538 13.8394683025084 -16.698267848112 -18.8440980830465 18.9260482939726 33.2035213512467 15.6480200082735 -4.52917019695012 -20.4896179303098 9.36273406236267 -5.71106965105979 10.9068772252139 11.8577638150537 3.17390786035717 -14.7554184877681 13.1004166881594 19.817032317932 -11.5485945029455 1.17949502695656 5.07460080615772 -1.5003138102799 0.298960408321553
"39" 24.9927719413792 22.5523108713907 -25.8929571015309 -12.5539514663986 29.2884164788533 26.5949789805128 14.2390658557355 -14.3976626235185 -19.6861323357358 20.0592176065964 33.8784450717216 11.7505503165196 -2.53254421618505 -17.6565153138078 9.20496792567413 -5.60987608337254 9.57133957849114 12.2120232243244 2.28966930439422 -17.8992401711175 16.2882706840978 19.418176628761 -11.499308994699 0.942920912627316 4.74642248461303 -1.33570269007604 0.376349226455557
"40" 22.399661273232 22.0224151295231 -25.278384991921 -10.4107032699899 27.3014099624454 28.6065883707028 12.2467005434396 -15.3462966711297 -19.3412423489205 19.8499809843307 36.6408362103907 12.8195520141032 -4.58907331563341 -21.8093977325765 9.47963295320918 -0.723659890894982 9.78872886007588 11.8720683112018 -0.404437995678567 -15.1245054581734 14.1541553199689 19.9497129482809 -10.9567787538765 -0.353736444636257 6.24781267111082 -1.44810896315699 0.379239349885634
"41" 23.4148900514166 20.5461859698501 -25.4025348150916 -9.89803480017517 26.1537201272525 29.8585271470006 12.3906181864506 -13.5693361144118 -23.0944261884426 21.137072108378 34.8127941313943 12.7756160211047 -2.79903455060884 -21.7089540772298 8.46769023009315 -0.880337979695873 11.1699882036343 8.58683837670041 0.342700210165232 -12.0827038982592 12.9754915377432 20.0926219647951 -9.67108012118832 -1.79161310223986 6.54422767747676 -1.66292499678473 0.402273722029582
"42" 24.838272976042 19.9116270280322 -26.0143004639043 -8.65384689659158 27.3437207078015 30.1332757676385 11.0939570049943 -13.0605894968963 -21.6224942287468 21.298342502913 34.3959777238514 16.4242066979917 -4.0250104305667 -21.4330284664464 8.64526471317815 -4.82900088487833 15.114271526485 8.4612649529575 0.12872803494756 -12.1505124663916 13.7920394285545 20.5758292374267 -11.3049795628236 -3.11238023887202 7.40896378514738 -1.96567350269896 0.30896019520601
"43" 23.1783670800464 19.0143311539508 -22.0778355404176 -10.1517884810194 26.4104291880064 27.7987567926253 12.1964376717693 -10.6676555555852 -22.0271253659709 22.3063316142851 32.6402283181051 16.2400738438321 -8.21567284451848 -19.3387311917319 9.23116983878009 -3.17732901431934 12.7585315267365 9.13728731848752 -1.08201688852311 -13.1643118853297 13.4444549061133 20.1038602910736 -7.63971731038091 -5.54672428164601 9.06042623556968 -2.05997213826811 0.367686980409937
"44" 26.1563631593845 18.6707272521567 -24.8305863939863 -8.65791486603984 26.1065318109781 29.3703079692838 11.7581292560313 -14.4906054627101 -21.9165100864706 22.2886986630224 34.8986963639624 14.294437131336 -10.0584198823314 -19.4398814998111 11.8343342434726 -2.94658424929285 11.6513603644548 8.47836311293206 -1.2223115134596 -11.864311855361 11.4049644879066 21.8612890814867 -9.51643380250904 -4.3498095273355 9.81095597178711 -3.19942536760291 0.765110881110274
"45" 25.3758987205361 16.7317034527895 -21.7888282797153 -9.18800561594159 24.3267761889005 26.8087333307692 14.8685621492339 -16.3591585328304 -18.9871732010079 24.6714769847347 32.5466090628886 12.3461218097383 -9.65564109474253 -17.5476692470566 10.6086923170286 0.43831694094124 8.96415333968627 9.64108282378335 -1.89420217099074 -11.3432760575483 10.5437192223252 23.0253509993998 -11.6108536318959 -1.55565610311489 6.2314137683904 -1.65412836613423 0.653300570637635
"46" 27.9052443152445 19.1800432902989 -24.447034769651 -7.66185899923701 21.6359248810221 29.4995561657548 17.469233578869 -18.0566607720529 -18.2531106912852 22.3953324041315 31.9492068192312 14.2284830908467 -7.48808368691668 -19.6517382500512 9.56186177160025 0.455640840713897 9.33973415357766 9.44560091613448 0.442196216142728 -13.0413082761726 10.5052207485611 22.463150219371 -10.9394925202678 -2.91357768983214 7.16806946238061 -1.96651832285944 0.484390561539616
"47" 25.345074595797 18.34343356659 -23.3454956622742 -7.92311469886584 23.3286175439471 30.3360975513461 11.9637884805916 -16.2670370837283 -20.3224150343835 25.2381462873548 30.603250864013 16.2661881954628 -8.37350494278443 -20.5819036208777 11.7440908915369 -1.82046752750885 11.7044568160317 9.49786065120842 -1.64186795100978 -12.4098818100556 10.4937170507911 23.5131363946484 -11.0656309567765 -1.82519919554309 5.68553242862773 -0.989302886801399 0.470211479465192
"48" 24.3029393053774 17.2455884722282 -20.8847709038538 -9.86997684594229 23.028093716865 31.5562676905765 11.1866375373103 -14.9249295560528 -21.5283312333174 26.1521425156158 31.3168759337704 12.7439134166558 -6.78828635339412 -21.4642289930854 11.6369988365967 1.53514796665031 9.03803190782014 6.9295816702686 -1.18955810626522 -10.2240858313297 10.9813693480118 23.2704768478751 -10.7200621496782 -1.25137459297232 4.55656999011783 -0.215169283516193 0.218260430417562
"49" 23.6483122112358 19.2939332546021 -21.4398353348029 -12.5653988955559 24.6248195802345 33.9168497183158 9.76291359623721 -15.9799911142732 -23.0950601911659 26.8145491104146 34.9447145801045 13.7550638635633 -10.2466274671965 -18.4742279365434 7.67853037798185 2.30037415410191 10.3711976876117 4.73241809334454 1.43279800257278 -9.13865393079715 9.7538777658586 23.1821059791037 -13.8875826447137 0.447810957219487 6.36744249847342 -1.79915805463231 0.678931898943965
"50" 26.311951155077 18.1286611350126 -21.0847683733098 -13.7158804615242 25.3078537241405 35.6038548619634 7.62914045720732 -13.7957741030267 -23.5899051002147 25.2291340764241 37.1632253737586 12.6838858722231 -12.3401794166138 -15.8311252782003 11.1410056087092 0.436218063345825 8.77835938101784 3.3657484280969 4.76264100591561 -10.3055155316282 12.7871666550649 21.475148203664 -17.3039286183592 3.53045410054535 5.13630846060367 -1.51620333320863 0.467349045885402
"51" 26.8011242306212 16.3241789084839 -20.6800000576205 -10.3941034931702 22.9279818194622 32.6081470049216 10.9903282911203 -13.8074955843168 -22.0451449239656 24.9778792955562 35.2754850047038 9.8383719899541 -11.4364511330044 -12.7956761812827 11.1303125989545 -0.882921311565026 8.92279320705059 2.09102933146117 3.94310615202449 -9.33181736926685 11.5178356289211 22.4201679469407 -16.0162629366393 3.55074939084897 4.62809133968223 -1.29262541199984 0.661301512520581
"52" 24.8665573902322 15.9597799170416 -19.9851066599847 -9.12402210302117 23.5773951346728 29.4513943241021 11.4182652030681 -14.7190090440485 -21.2173611359861 27.1745335317897 34.2936275321325 8.85083856364919 -11.7662459538828 -13.9319097831756 11.6104597060718 0.941413463575689 8.64499257845035 3.14372480741985 2.48784086699924 -9.76931309563113 9.84724128475945 23.1684429911452 -14.6596482047877 2.35600813458505 4.18569339614176 -0.997126483836016 0.564633133724554
"53" 25.7326007490947 13.506298815704 -18.770993236721 -8.31774432133189 20.6408041095598 32.5206466712462 12.7362165048498 -18.324038152997 -20.0903190327114 28.5967015956487 31.5737360214999 12.4433564127011 -10.2678661789688 -18.2770299684206 14.4565830330081 -2.04425419430821 9.280785154846 3.41526561386547 5.03093310860032 -11.6298984198954 12.6942308568483 20.7112306779597 -13.9498140077367 2.42264770670737 4.03141672964916 -0.706992435066054 0.274991398886016
"54" 24.7125830224583 13.1921039134552 -17.3612838306542 -8.88256642744318 16.6394191517636 35.0437803244171 14.2522325485985 -19.5128006071583 -20.4152731784745 29.2670444794272 32.8718393680391 9.59710541307699 -12.1213870926875 -14.1591081849476 14.9324191566957 -2.46998425172871 6.6822231764692 3.83091079512027 4.03748764731573 -11.0140647108049 17.5501407805687 17.5367600236029 -13.9781720786261 3.14933661091722 4.04903112924454 -1.05604397614326 0.218333886102032
"55" 28.6954058223074 15.6318837424695 -20.4460557113444 -11.4872690649525 22.6675744340712 34.9613763312455 13.1909834881459 -21.8110072845005 -20.6425233162172 27.0767144616574 34.5912074174201 12.6064818011854 -12.9457611324168 -15.8183535331424 16.2012970800962 -4.63745882568339 7.02410907952156 4.64561249432608 6.69478244956752 -12.5454523288066 16.9634684012299 16.6096762433608 -14.6932496867902 6.4028823486508 2.00431696772663 -0.649376801672831 0.424908817225838
"56" 28.3252103954312 13.9288364097033 -20.2365321131243 -8.99174025709362 21.6151581152 33.6233651763218 13.5898668313247 -19.5054023553871 -21.3566745579147 27.630298227157 36.4131888272316 6.50850912838888 -10.3412256528346 -15.2191078159997 15.5359440749824 -2.93731244185479 9.93610679993759 3.21818686035579 5.38410021366974 -15.3057412946804 14.922745781741 18.8027860979599 -13.1835630141319 5.94728791454222 0.535739719933593 0.302052567042654 0.484261174285226
"57" 30.7380801960403 15.1437955327989 -21.7415282645136 -10.595637965036 23.6575805149329 34.5172584734073 13.8999135318103 -18.7570035134934 -22.226557698302 25.4526210697838 37.4734165584795 9.22992106115078 -13.1302957937483 -14.8432858748004 15.08397741121 -1.2607306183286 9.13628635998479 2.27714957706874 5.92760927257465 -12.1065503637821 14.7470403169742 14.4979815076742 -11.3226099236529 5.04646109445404 2.18766221691373 -1.03507461848779 0.49335575478315
"58" 32.2361820361614 13.1164165548471 -21.4618632842131 -8.30718661095712 18.9553459398605 35.8574997104352 15.7268773483384 -19.8072234853173 -22.7736261448101 23.5787036872911 37.727906469191 12.0078180332914 -12.1990184540498 -14.6603977805659 12.8561347525732 -2.89292805912835 9.10566370490672 2.84797600382773 5.55499928005803 -9.58060874432428 14.5256129087723 16.6758512061427 -14.4718243184027 5.96479330541718 0.865648486055809 0.391045533945808 0.513403209437307
