"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]"
"36" 12.0214495600101 -13.492043784354 16.6606062060955 21.5613980970515 0.629872163373344 -2.61429579509526 -0.229659990606182 10.0694544146936 7.18261238996864 -7.15547138599956 2.34466224511183 0.103838755088202
"37" 13.0601217624192 -14.5418629059978 18.1021439213668 20.9569337181348 -0.172367864186363 -2.48054708632441 -1.38028557573854 10.6808762664749 6.63378210809839 -6.5744443910817 2.35955850791062 0.0960851072416651
"38" 13.6205447322002 -14.9866039900084 16.5658356181053 21.8633535247721 -0.546317658250784 -1.49220956602732 -1.42001755261769 8.93642966775889 7.46564394771071 -5.07203007685439 1.45616761844784 0.0925624669079511
"39" 13.622913927654 -14.7536087350786 16.6817981168317 22.2357311510404 -0.671788522343225 -1.73794612520314 -0.0287460795245692 9.37213656540777 5.38685211732175 -4.69912294982516 2.01934801360288 0.102334506798567
"40" 13.4763968905699 -15.5722634120509 17.1336260944356 23.4890020978175 -2.01053775877717 -2.02028535340306 -0.683780381892252 11.5542659400377 5.29992227615037 -6.13593792485652 2.45366864183412 -0.00221040516579537
"41" 13.2853481091635 -14.9713844729314 17.6732037088823 22.1516454679331 -1.71306417562544 -1.03114318744356 0.229288342541251 9.66335737804455 3.79582579905533 -3.12931938466142 1.17004930442999 0.120814363984351
"42" 12.9868096999002 -15.1055022947025 18.6361812871788 21.0700832194223 -0.99333522594731 -2.01130650454105 0.0997437456207297 10.6138814186901 4.17031718151938 -4.05679484253839 1.24582039133857 0.344366052956419
"43" 12.9419638618632 -15.7721501097222 20.1304025964632 20.0735586918819 -0.110686927995855 -2.54439981780983 0.0825460069124178 10.9665646816355 4.65834665715369 -4.79520873385212 1.50817800594061 0.00778904390122531
"44" 13.9289092898713 -16.8374507064693 20.2357347978012 21.0319245513334 -2.70188009510371 -1.06042035322644 1.482476799251 9.94751662144782 3.0067634690081 -2.92846872857944 0.844322365122995 0.183984818191269
"45" 12.9100552614125 -15.6864221596857 18.5063496275231 22.7146238593323 -2.3462024155238 -3.1028186783693 1.37548373262261 9.7611981178567 5.29740185513267 -4.75210819448828 1.29211937425294 0.17745503716334
"46" 13.9786955408346 -16.7399302097919 18.7471109482818 24.2784086708846 -4.46872934024809 -2.23712353708086 3.12057522331596 7.95376069078095 4.60883871899111 -3.97519692828501 1.18984974418922 0.183572862765306
"47" 13.4851061095969 -15.9063771181984 18.514259856059 22.5583210529227 -1.51423667723303 -3.5378440462528 0.664957869875701 11.8208755680106 3.60874367633802 -5.33047108840814 2.16701593978178 -0.142329637501714
"48" 15.7846371531016 -18.5100558970774 18.7229765503181 24.0412998006243 -2.80949930506424 -1.39335554164171 0.277943655206257 9.54697659994178 4.78379219703314 -4.06052953015429 1.37033783706031 0.0993438969757034
"49" 15.1170639234283 -17.1541730410225 18.7814535396862 22.6287678937914 -0.911762008212074 -1.43246442330374 -3.05000366699602 12.1917187703021 6.03539580930727 -6.64505895995969 2.59695969643186 -0.168852491933202
"50" 15.5444310560632 -17.8475594945433 19.6163933612467 21.2159085058816 -0.555121294638424 -0.825251335744047 -3.3030344215848 11.6962670136445 7.51518439416701 -7.31135406937378 2.26586292762207 0.211794810804916
"51" 15.4146021570602 -18.1740731895505 19.4974077172189 22.2534544734068 -1.92604901282949 -0.393755781076486 -1.48451381488329 9.36887990161635 7.84718525779844 -6.2326621204121 2.1779615142 -0.0620206396881811
"52" 14.9647395762035 -17.6686804140819 19.5740803823144 24.3403306849957 -6.02604908241579 -0.806280865878204 2.14093317718091 7.96714092700044 5.69755647384554 -4.89520219228783 1.89658232954766 -0.0285137905522445
"53" 14.5252612582989 -17.5305720723305 19.6197462727555 23.7962305855104 -6.79466995275787 0.856391652305435 1.8960993574897 8.07985911214199 4.93017497486873 -4.49783334636576 2.21837413381216 0.0340377709947169
"54" 14.7711500871265 -18.8225392226601 21.0409817916819 25.4541602877532 -8.27262565916426 -0.648342131523886 4.70777704940026 6.64119115904163 5.01083018063561 -3.89542833918165 1.59276336755167 -0.151540284922796
"55" 16.0279023655563 -19.2659162278644 20.0737534925329 25.4892596265555 -6.87107050709547 -1.1211666359723 3.14852368971648 8.1045140703973 4.74096663818947 -4.21502259261056 1.78938917204282 0.14211486921871
"56" 15.4895363442324 -19.2449804509695 20.2257117807806 24.8725917835096 -5.45798237449668 -0.903062957198897 0.325890864456476 10.2285966451681 5.84274041624368 -5.45110700443565 2.51947285582041 -0.242692486385394
"57" 14.3405422303635 -17.2003544667144 19.7368910787801 23.1616644765215 -4.29525209694824 0.903242784779442 -1.59902835047573 10.9958386749156 6.49825017979434 -6.77913978431985 2.40468577428829 0.0157165612720625
"58" 15.2253274164063 -18.6126243140592 19.9186680694964 23.7269855427456 -4.98863259096859 -0.401716134033757 -0.39725967862066 10.9921191578264 4.48678325020984 -4.18377783515199 1.15796345521829 0.209159863286749
"59" 15.5246391967687 -18.9441028935858 20.9157582386415 20.8833663661255 -2.57133186491371 -0.662553646549449 -0.267988184659215 10.599438545471 3.39933323545852 -2.97374987514527 1.50220301552181 0.0914327492063766
"60" 14.2908737194565 -16.8771408351765 20.3783742172085 19.542397540654 0.0739960452200823 0.277593573272281 -5.29941158848842 13.3949156729936 6.81083797360369 -7.7910521316302 3.07292944569447 -0.0703677398122969
"61" 13.9912848013242 -16.1462732531192 19.1367845369895 20.3347341888861 -0.439751179559226 -0.368650054742429 -2.98311422488921 11.7444849165135 5.38647459718415 -5.29116415601573 2.40880453457523 -0.078682826185411
"62" 13.5754559387855 -15.9767261123505 18.8370224170985 20.9613435633576 -0.359852480297388 0.116479882299928 -3.64664088309966 11.910828504523 5.27999755725344 -5.32613038353411 1.89995015719705 0.250635152794548
"63" 13.8197277540825 -16.7548335838225 19.4285650882355 22.1239931672351 -3.10861050096827 -0.980312646200737 -0.829769445752548 11.9603557511087 4.36258770700732 -5.98993361193922 2.80389779169233 -0.0289170699185556
"64" 12.6387659243537 -14.6286422250098 18.7734355738899 19.8473010713128 -0.839714663297797 0.410684785603209 -2.66302669824712 9.83943356629038 8.55964734127186 -8.25682232782863 3.24649275726157 -0.0292935651631981
"65" 13.8148751465697 -16.7041035851363 20.2629369974227 21.7457989758915 -3.06374187191771 0.373242086584163 -3.06365085364583 11.5712802573481 7.0745510133555 -6.80326417676051 2.42281809995817 0.159494300491712
"66" 15.0313287921967 -17.693834970171 18.9440123536703 24.106618208795 -4.79390413302015 -0.166635419187894 0.0900723894381681 10.7700887363846 3.43817822170276 -3.48345225932076 1.20921089768636 0.0296961318326332
"67" 14.4960413693356 -17.5880976110432 19.4555224705622 23.2899920105722 -4.9643553453921 -0.48468739726003 -0.978430863964053 12.2115107737048 4.39382526749867 -5.18422563537675 1.83246800398754 0.254174554570511
"68" 14.2340391354742 -16.6920193550551 18.2778929944599 24.3989155205343 -4.45137018853405 -0.898155206332666 0.97194304930171 10.2701357214213 3.06247760774368 -2.75468260189551 1.07309781216939 0.336090460618981
"69" 13.6335198930824 -16.680449062498 19.1356131180564 22.2867804360991 -1.70455828804173 -0.712633997583246 -2.61017146833226 11.6280501113278 7.08209681099498 -7.22866684528446 2.61607353330989 0.0182020945982971
"70" 14.7322608126885 -18.0019290438218 18.9208685908033 23.6326591796242 -3.14170735561536 -0.731662129895921 -1.61253380819339 11.4566055196305 5.1159998366052 -5.35169950087562 2.42184330038333 0.0905339666543281
"71" 15.1099175131648 -17.5162417439476 18.2587639450517 23.6588485408377 -3.03643332819914 -0.49435140836543 -1.14922040002748 10.7873171358387 5.1576084084033 -5.46008315100913 1.77984801695428 0.245553653061196
"72" 15.2901210333379 -17.9011925602009 18.3964657520707 23.7663747794634 -2.25506063605467 -0.30423127664897 -3.06181827352231 11.924061807654 5.6068036140608 -5.56494622482254 2.17331663765708 0.202826438838689
"73" 14.6858363387845 -17.347520945577 17.3971441859555 26.715877475885 -5.11263842203737 -1.8906151794518 1.04578467577445 12.6354769350621 0.7637664620154 -2.17920549008434 1.48194102683538 0.20923073920975
"74" 14.7398547963757 -17.4520948030409 19.3176373665695 22.170644776797 -1.56315281533334 -0.925614206642819 -1.9125375909799 12.1359098241774 3.06602225312648 -3.56113010909196 1.17722892712436 0.30255330673321
"75" 14.3042103584119 -17.4113077155878 21.9629089282178 17.6689043718225 0.471298411172962 0.301328771461444 -2.78999512803325 11.0064401776984 6.21388432965998 -5.75825143476967 1.55514320927778 0.218500359484249
"76" 14.1811718757256 -18.004905121539 21.692202904593 20.8599867093689 -4.18389822465222 -0.970619892187266 2.71489208972015 10.0259003201659 0.976510727743486 -1.32037581169227 0.60871718778862 0.563617762529635
"77" 16.7968656429187 -22.4262056837165 27.7063746683126 14.6100192696009 -0.331629770129463 3.30558995882173 -4.58405668162374 7.22693270590617 13.8352657425083 -11.3476964900731 3.47675990835545 0.161983629276787
"78" 16.6644952337948 -21.8212302128107 26.8436678908823 16.842538027556 -2.79451532803866 2.38689263400972 -2.74773527878538 10.9429252585239 5.84641886243041 -6.23309126974658 2.18107807657777 0.30808929872706
"79" 17.0055536561437 -22.2158239712948 26.8017304688676 16.1787237338137 -0.807460268606971 0.12924914317957 -1.38390509287925 10.8468364882107 5.22325999865536 -4.75501487727587 1.48450313023262 0.00254775576351185
"80" 18.2342588974767 -23.5351618928234 26.4600623221224 18.3786994860997 -2.3106278661958 -1.70449828844173 1.36260929981237 10.3009938808958 2.4944292601088 -2.92665335081438 1.56516219865165 0.244899858279314
"81" 19.2944785873463 -25.1484602194688 28.6649578159089 14.8880648122121 -0.570423156825063 1.94031890611894 -2.93980299607281 9.13935821852405 8.76362469649497 -7.608347937291 3.0848629598951 0.134922830006888
"82" 17.9740887049495 -23.6029234369925 27.5345684215942 15.8366886587908 -0.42964113844357 0.269260032123516 -2.6072402489437 10.51650423615 7.87142446757369 -7.48003808094248 2.50824008386885 0.0771015897576017
"83" 18.1719980463157 -23.5041258465316 27.1528003597398 15.2911884869908 0.877275994733962 0.313423022386154 -3.43067687180921 10.2058627412118 7.13398922953905 -5.74049366500101 2.09882064789603 0.014750833214753
"84" 17.5836272500176 -22.4702081767521 25.5496889194656 18.2686228666949 0.555874553878805 -2.96734764044731 -0.588055498081808 12.8517243692986 1.9737615106219 -2.74159978440193 1.03217845893164 0.310173784453961
"85" 16.9684191155229 -23.5238469388765 30.6544622934931 8.79746510968435 6.22330568849882 0.465136931812457 -5.51281338702208 8.35645709748946 12.5407941878764 -9.49805210547781 2.67400392040498 0.010949751062441
"86" 16.2368833693525 -22.1235029609326 29.1576594034733 10.7823241409178 3.83480467924825 1.53825486826349 -5.27269957028417 8.81464325207292 12.539487756104 -10.0323332485393 2.9650732377035 0.188338258091012
"87" 16.323771900055 -21.6195260992403 27.8632775808272 11.873633406628 3.75424598930511 -0.0234227294339666 -4.21926413429315 10.2476925504503 10.0707995278371 -8.46449916677718 2.76755186086036 -0.285618059371755
"88" 17.1702405452261 -22.7127412070189 25.6809678096739 17.1842219741836 -0.28435612561862 -1.59384513626927 -0.46847869500941 11.2703794853486 4.60684361977934 -4.8724747314309 2.05003468017684 -0.105030367819627
"89" 16.8211115777947 -22.5300595103352 27.6164081615831 14.1230418188705 1.4548037464994 0.576354795476075 -2.27796228111875 9.0688034810077 8.97034867734657 -7.65567599605643 2.15544557595794 0.196493415817086
"90" 16.5768023856516 -21.7179059467645 27.7480029923517 13.467556884798 1.13550687053783 1.20330645609187 -1.79793460494184 8.23896568108893 8.34468163899793 -6.81443602790085 1.85816112909484 0.336012679610315
"91" 16.8359626346712 -22.4126667764945 27.52221828887 15.2473761468821 0.62021503079667 -0.416729229039709 -0.743134956939229 7.54951936609036 9.55154232956158 -7.34967725936516 2.34572759081178 -0.0119152338099434
"92" 17.3300451177966 -22.6613676569961 26.5734373025339 16.4778489426142 0.00596132517498726 -0.923665698282086 -0.622760057614781 9.15116685800729 6.78606666200738 -5.5146789991821 1.64123687936894 0.22082071888242
"93" 16.9082588868986 -22.0256302667573 25.0109114036184 17.6620900888504 -0.250489850962157 -1.45838940426785 -0.626611079389876 11.3987789477262 4.29391673086433 -4.56070029528798 1.88556639300964 0.0431013834687783
"94" 17.1838018564091 -21.9062876559295 26.7371203424502 13.0068926018 4.51666199499685 -0.191994868292014 -4.08866604851919 9.46797625504072 9.38799330450604 -7.06896070095257 1.97297073447677 0.163652961291827
"95" 15.868657638785 -20.1828674283543 24.4922526741643 17.3750597626375 0.87346815782161 -2.14011285263051 -0.301994311306123 12.377836318093 0.765585942159918 -1.34968081088399 0.675130835232543 0.293565986306196
"96" 15.3264718830333 -20.8894527152913 27.6567932929732 12.8331428677144 3.0311599601425 -1.27376447337082 -2.19728444387343 11.6262046401357 5.16382542339002 -5.79709265279485 2.50754909173603 0.0619558361755639
"97" 15.5565496883832 -20.4844441192204 26.5064163622771 12.4877383643067 3.71348015749279 -0.914648446343256 -2.57569069474782 10.3278491281625 6.75884213189877 -6.72635029507928 2.77402721071154 -0.0470317235192198
"98" 15.2885524266493 -19.8397619541122 25.2530735499355 14.781377584267 1.58941938761227 -0.214683764469257 -3.04962580261139 12.5606042497125 4.6588700970324 -5.85255099877502 2.40015491357882 -0.407038567157425
"99" 13.9770534424296 -18.0982726467908 24.2409574839485 14.7332664586533 0.878049141834856 1.32101105032453 -3.4864463283771 12.1874030790633 3.97383925367555 -4.17630012667933 1.1727087678497 0.297580903592426
"100" 18.4466577064091 -23.4948335796687 26.6303065704832 15.6133768690543 1.68072205372026 -1.60598622810655 -2.3468201536129 12.0466372392 6.69929704989964 -7.22880689690661 2.53897578243694 0.137117005102547
"101" 16.7223396811968 -21.7964012354883 26.9518314365729 13.6159492410213 1.73929242427999 0.976029902660386 -4.35974856703101 11.1740874955857 7.49255353045179 -8.25122800267325 3.73150560940975 0.0119444510801135
"102" 16.5413859423613 -21.3968894061657 25.8663379515719 15.7060678395813 0.0913187987287536 0.867159140778977 -3.87867853076589 13.458040335327 4.53442381778446 -5.90772492026141 2.52742731655222 0.111481609964935
"103" 15.7916118474698 -21.8918295188129 28.3787986109418 13.029086896027 0.211577836870367 2.6341892730829 -5.56201537293808 10.8159145885885 9.82423829149698 -9.06809438745944 3.02648334618931 -0.155363807622942
"104" 17.1468726563831 -22.4523477332463 26.4228490737661 15.2561288016914 0.0094844595199861 1.25820012133575 -3.7575911951108 11.2360294078917 7.15816597122929 -6.98422686757403 2.44979314438989 -0.0640667173168776
"105" 16.238032492996 -21.2617424348646 26.5116831533442 15.0352409090383 -0.876071651134095 1.59869816821171 -2.31322995676945 11.3686220295089 4.97618442859756 -5.3544159950938 2.26574952520939 0.280798111940518
"106" 15.445976845057 -20.518345273157 26.3841715849854 13.5245475716642 0.47320418686779 3.86437375357419 -4.66606765570767 8.37792210454954 9.43926422130862 -7.29054716659837 2.16489314231336 0.190575797290104
"107" 15.0438121371198 -20.2031165362629 26.7764943140487 13.9556051766317 -0.577204721620074 3.17705966116991 -3.47950566961429 9.07892813533415 8.02987287027101 -6.56802251133242 2.30538597518085 0.0322076598455468
"108" 14.9124491756744 -19.8952988802725 27.0816751073228 12.4079238206595 1.31317669582135 3.59878984013423 -4.52276477138121 7.17577607895898 12.3689107844879 -9.73280299588973 2.92442117341636 0.00302891191596964
"109" 15.9665053708526 -21.2905929366884 27.127891089725 14.642293446052 -0.240372682435522 1.33229008924438 -1.59464781358359 8.78751556696262 8.13978089971514 -7.28855610437673 2.61345581739245 -0.0580730419975249
"110" 16.8326746575238 -21.4437567290864 25.6743934096046 16.1362232924179 -1.52758076681194 -0.233560031066902 0.518461648954399 10.4685105451975 3.34434428338116 -4.29652551054583 1.99087734723907 -0.126818647742593
"111" 15.8772625391452 -20.8629040389027 25.4524885749235 18.2462012645076 -3.51108076838644 0.357167771362445 0.41089368199045 10.1697736754971 4.14360156910491 -4.6849788591831 2.28222029573035 0.0154221886353245
"112" 16.6193687822005 -21.9274367608525 26.2280555171621 17.0582142624163 -1.62070068052324 0.854255558016285 -2.12978836093625 10.5651130858806 6.07225139780705 -6.0719675249588 2.36688379625286 0.13426296635401
"113" 16.9388468296047 -22.7336732923338 27.1294535945573 15.1691259264739 -1.22763950254667 2.82174553321147 -2.60569311402543 7.92504243985503 9.70994402390332 -7.79655832284541 2.35360845722019 0.0184465530932061
"114" 17.4356615139275 -23.6203290818438 28.531151308231 15.483389121885 -2.0968169255758 0.817966446896887 -0.807303226008416 9.37414582261331 6.44425114834872 -5.34654491483333 1.76238755793118 -0.0342634544882584
"115" 17.7981116483111 -23.7063229203586 29.8433584383044 13.1879916135243 -0.0294881771576671 1.69912275126568 -2.75660131186457 9.39798775981343 9.11480097475189 -8.44179987306013 2.84545515233859 -0.166937604535083
"116" 18.4283375819186 -25.2817370357195 29.925061854622 15.1442044660748 -0.981074256537517 0.0174442517046896 -0.792561395720549 11.9356260797196 2.09700681110499 -3.55852516786645 1.64918423102567 0.049490113641876
"117" 19.2996823070449 -26.2984513023902 30.9053780480489 14.3244450623223 -1.3854134031166 2.80988674602329 -3.84014017137854 11.3890752263956 5.74108275996039 -5.42312084364223 1.59821160075929 0.130603551422121
"118" 18.9709346545258 -25.7246821656128 30.4063475748119 14.0692561402 -2.49003995836411 3.54872730155596 -3.53513541969407 11.9496930626812 4.33253077845815 -5.1660189575568 1.87644215091084 0.183021903828403
"119" 18.8881380323651 -25.8930018847107 30.9928205874608 14.4619992480004 -2.86236343847871 3.4189393431731 -3.3330940744349 11.3404743510578 6.09519278749148 -5.88221228991906 2.0679703896692 0.233279225333309
"120" 18.4250739504211 -25.8452094472543 31.5796312158973 13.6033741463729 -2.43841943934703 4.09665061725038 -3.67762110659843 11.5891734231622 5.6056838028519 -5.56556420472069 1.90129492415713 0.0692451871006399
"121" 19.6905694877045 -27.0464158813803 32.3254362453904 12.5648328756656 -1.54229537241662 5.01393781867033 -6.95772159977014 12.0397209296699 7.54924047666032 -6.60550685703425 2.21069436812197 0.109348726163377
"122" 19.198362889467 -27.3340644360254 33.4084917248275 12.1060516474451 -1.59713298953718 5.31962119884023 -7.2319520128045 13.4643755584127 5.27941114233606 -5.73345222922544 1.72116550711578 0.108105900097423
"123" 19.9613339494327 -27.4685459626577 32.5412635360171 14.0342337490912 -2.43806922935266 3.77970231464494 -4.98733243517956 15.0903746477527 -0.40257135370461 -2.00172966557713 1.12099741783673 0.135416307443147
"124" 19.3280598434327 -26.8620526261695 32.1951200622622 12.4978472112821 -0.500175996206651 2.76986476765728 -4.88616259800876 14.6141446225292 1.59491312648868 -3.38607420828796 1.77112723493933 0.259711218104947
"125" 19.5272841464147 -27.238899724577 33.4321493168426 11.8504663013185 -0.80321146999408 4.20019952161635 -5.17576760617428 13.5717168478239 3.72382660877852 -4.92617565728068 2.02198481647455 0.0269078698036373
"126" 20.4812826257239 -28.5095168125817 32.9910076847404 14.3611401986623 -4.12323671089193 5.24281489034689 -5.71323549890615 13.6463746833628 2.5926981683947 -3.6039257903156 1.30337653209257 0.130620918492874
"127" 21.2210079790827 -29.004041238579 32.2385175502354 16.7550898950806 -6.40204146506424 4.51724375707048 -2.70223030268631 12.8560323618344 0.969308173147144 -2.76361428798163 1.41104458767975 0.165140266724928
"128" 20.3756211117334 -27.7916732296285 31.574426554483 16.0843903437585 -5.38295147646619 4.88987525663977 -5.21569596911768 14.6099201900304 1.11421396721465 -1.66736088976898 0.631718026426254 0.209762946187387
"129" 20.0645591838011 -27.1004141905377 30.7441219291319 15.5074218178329 -3.86662015592866 6.48203393903608 -7.16277235714685 13.1697009140845 3.14349537521857 -3.180978109921 1.39912756815049 0.114150516413038
"130" 18.6072200946074 -25.9967533605686 32.1217266992628 11.8233863533823 -2.44971026336692 6.9604517178161 -7.08480409715717 10.6973401908994 8.48427784228825 -8.10119125884522 3.37511705749585 -0.0957049204830792
"131" 18.7875398269341 -26.1471776212385 32.0638546024065 11.678770423831 -1.4588609592082 8.0248117017481 -9.0138457108586 10.2338046664861 10.2898910891126 -8.31765909099199 2.64587311178787 0.0139221887840822
