"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]"
"39" 12.1820378611477 -17.2169427781826 27.4892368419421 5.4953482137998 4.60747909389985 13.0231794515706 -12.5156338277274 -1.33494051603575 18.468178358174 -0.295658957869043 -0.19536327256799 0.459514774892938
"40" 11.6895691003799 -16.1270381408753 26.9521475907695 5.3042653074822 6.01433961616014 13.2140443868284 -11.5793431358516 -2.48636907561862 18.6115365868613 -0.579965360783465 0.328301835716839 0.295610650963729
"41" 11.0549382535878 -15.9160449327073 26.8187626905536 5.11703712122274 5.14509085464697 13.8772416001768 -11.8198600110042 -2.00814887487285 17.4616014001574 -0.498332012900635 0.273766394723964 0.266362822353312
"42" 11.0886426381313 -14.9676864249815 26.5336744221371 6.12904882298357 2.35944335434623 16.3907531457393 -12.8659768941765 -2.86497086624083 18.6048586613051 -0.00302134245689079 0.0176694302885689 0.453425994444386
"43" 11.9874519716169 -16.7075815992113 26.6190199287923 5.6906723297307 2.98247430756987 17.8182618927402 -14.780427709399 -3.50722851558896 19.9420388705044 -0.457603604851792 -0.207355421436055 0.604086056356084
"44" 11.7900652264963 -17.0506178749663 27.5307934628207 6.07983984590978 1.12377113919074 18.4044677225891 -15.1044509126786 -2.95683249329759 19.80342521706 -1.28179598967705 0.461966679270526 0.340071900131977
"45" 11.5550630229334 -17.1559467185903 29.7129172223505 5.59372563559858 -2.8624344197327 20.5489063809282 -11.8319895546797 -4.97274187678111 18.7934688198315 1.35588938616961 -1.33412654261311 0.887892693109696
"46" 10.8473178241039 -17.833519155392 32.5530264625637 3.34250168967549 -0.38696247812908 20.0565590171854 -12.9204158417845 -3.66237557841581 18.8621660759629 -0.118236722127201 -0.229133225695378 0.390870525486611
"47" 13.2589375930738 -20.1152089684523 32.8759405497515 3.06580594841447 -0.484708055686681 19.0225783945574 -10.5632765366159 -5.22102961608878 16.9122328334783 1.50078394886617 0.0188680757605101 0.251170121335456
"48" 13.4443454024993 -20.4966969688114 33.5071511261777 2.90546870086734 -0.705873511803545 17.85381962333 -10.1609917619301 -4.48741512570523 16.8988141348149 1.76777474040146 -0.669659474200618 0.713757406981788
"49" 14.8829708951948 -21.8168204228425 33.0791598467397 2.84552901761214 0.419498610786908 18.2090689805714 -10.7603389100226 -5.98702089265379 18.3384517672273 0.717100355524889 -0.305638390589076 0.828233073435829
"50" 11.7327603699802 -18.4443350855477 32.0853115997633 1.89116543883209 1.93654249754069 19.049167954349 -16.5780467222412 0.403417958412772 17.7403310470082 0.18748357184561 -0.353251037182217 0.618026941142608
"51" 11.7526726594663 -18.1723480657049 31.741783177353 1.55368801704262 2.48013360583785 19.5860195473424 -15.1881830632645 -2.15182651895644 17.9257569344867 0.401353353575874 0.0481529812243571 0.436220702828227
"52" 11.2298565590841 -17.3805774137719 30.5519688726851 2.4064839007342 2.06739218517865 18.4706200033437 -14.3762407084422 -1.76133916626783 17.4533689402902 -0.0043379400183492 0.545022214902812 0.240949493154276
"53" 11.2131784923308 -16.565687167556 29.8711834542096 2.60885631440944 3.18241023151897 17.1448190918606 -11.5248493373969 -3.02420945103502 15.8204542873688 2.08990642537124 -0.88428675868172 0.390374899051629
"54" 10.9466504184012 -15.5601651826065 27.7937035033311 2.89128894831015 4.5419009847896 17.130910128773 -14.283358467557 -1.93777112754381 18.527313763826 -0.760296461293308 0.306553549428683 0.46480351226116
"55" 10.8413262150784 -16.7084440081769 30.3115924350543 4.51114173837874 0.626760715547858 15.2239155826129 -7.29157292591672 -4.40862617161528 14.6042231242187 2.59413080470868 -0.749549317520259 0.721224669362219
"56" 9.56341314337182 -15.4072200085892 30.0448724590231 1.19403667550222 5.43151597177017 18.491218387123 -18.0044318062566 0.156212335970302 19.3294659201421 -0.957297009195425 -0.268955231576532 0.728384593807406
"57" 10.1200013146052 -15.1152302689197 29.5317560800586 0.633894314092633 5.67805480777476 17.5406617239417 -16.875174635624 -0.356496218302 20.1634722606354 -3.02400018057878 1.34936504008449 0.122060225845976
"58" 10.7241031631633 -16.487340075733 30.3445923633636 0.124774398107485 4.88979002190414 17.3282784789333 -12.9211924669822 -2.90756031049025 17.141342907159 1.02666614227464 -0.663928150813332 0.318598005894654
"59" 10.6119429108378 -16.0068359261972 30.3883829056548 -0.512446691744309 6.44873788110797 19.1904679886422 -17.4095325932012 -1.4979682767218 19.5187170333272 -0.260607364738874 -0.59341780912556 0.656053655690392
"60" 10.657086214916 -17.0383564011608 31.2269169955731 1.27428266819277 2.90972583957298 16.9944960462135 -12.7147752599205 -2.18373740749423 16.3196371645716 2.02326626604998 -0.846455045897767 0.729353586581609
"61" 11.3067721323097 -17.9555758523242 30.4532905071782 3.77467979493861 2.16221061763601 14.7291933986931 -9.66735164713468 -2.74206798869388 14.9831327283547 2.3324514427101 -0.895981301981466 0.445318665491204
"62" 11.2102564272312 -16.9877083674085 30.3357038038954 2.66454867499958 4.27019734040671 14.2889961435272 -10.8085399631331 -2.58095338648539 18.001489288915 -1.02017149096706 0.329128973917149 0.533862021526109
"63" 12.558810825444 -18.5317689692116 31.0400438331371 3.46232138802531 2.12173252787716 15.2505458252642 -7.75347368650991 -4.9759888497183 15.4555212381181 1.45247516988498 -0.0411112733014625 0.624617818723315
"64" 11.7864516021474 -17.5430433605534 30.4666948674866 2.42683073633406 3.4428810696966 16.3394748045311 -13.2541137065996 -2.62053010682959 19.5865074952131 -1.33276665498855 0.08254540785721 0.579384633280384
"65" 12.918157517706 -18.3197442966512 30.121150590697 4.19369238702752 1.49310268003606 15.7025801165888 -10.011526001657 -4.30558652150796 17.9227414273775 0.333076135008 -0.214276569221394 0.706080632456551
"66" 11.5506986870056 -18.7546900498021 31.524174051067 5.71704322298011 -1.04740251920977 17.8997766474058 -11.144668225422 -2.83082515928282 15.8535178380411 0.972780779904294 -0.356078083735771 0.488563085736534
"67" 11.1377724491359 -17.6086716078594 31.7207612729691 3.18971750189712 1.21838579668452 17.6934969528453 -13.8961998089089 -1.20988739051547 19.4446344039093 -2.33455372986633 0.536473559554042 0.583122894908635
"68" 11.0280664214391 -16.7964653685473 30.621572606053 1.92516680249943 2.83382663525572 18.024022154051 -14.4344939383787 -2.41972346085335 20.2347210349967 -1.85282384217273 0.373165844117085 0.391130884696564
"69" 10.5441099758746 -17.329144128309 30.2924717511977 4.09542589751613 0.664499156575532 17.6479810039071 -12.0949315241083 -2.49915593793822 16.7549932387008 0.874987185302456 -0.779107770908239 0.580394608509886
"70" 12.0181442558159 -16.8517008414225 28.1914773033243 3.91577973796248 2.64291763630086 17.3218880078373 -12.6083505722656 -4.55264202915158 19.2997817024643 0.171469078750056 -0.0617892502477958 0.752489873833976
"71" 11.5640483431138 -18.9029684510104 32.5788883819603 2.36276786873033 1.41064539570931 18.4894678052228 -11.4103609695966 -6.60155410352234 21.414719389655 -1.60542672731347 0.406589459444653 0.787837805369103
"72" 11.6928423868008 -19.0355198292832 32.4561282690259 2.2434540308143 1.00528024064968 19.536829291004 -12.679607759742 -5.97137511828311 22.2870568545838 -2.7918395726167 0.19319211716274 0.741242050993548
"73" 11.7317121696487 -18.366915665233 32.2263157580519 2.88148250425314 1.04473361862034 17.9015854068432 -10.7494176157409 -6.08162674799438 21.3045074155766 -2.66621060471192 1.64802963266526 0.116388090356519
"74" 11.3990402830152 -18.7645345945202 33.4685607481918 -1.00578153718761 3.08790288848604 19.0979982660896 -11.0671319015507 -9.93217094023465 25.3750761648576 -3.61866466907488 1.09156442517458 0.448262714534844
"75" 12.0813516860875 -19.3099812898904 33.1534609468388 2.1141271113156 0.520275749613653 18.6492549668738 -8.87969531833252 -9.29742086697362 22.1532276120654 -1.03607915001184 -0.0765781383826188 0.532450189895827
"76" 13.789339780465 -21.6210585942144 35.7145076744275 -2.12411123801182 3.07601366688938 20.5534769941899 -12.7421735181655 -9.55617154607114 26.2091955062476 -5.09089420963771 1.72836897169162 0.454503041866546
"77" 13.180446274627 -21.4140725686376 37.5332316190503 -4.0122760745998 3.81703955390439 21.1086867926869 -13.2570605437461 -10.232186311233 28.3966509738496 -6.93895850637949 2.7754347408559 0.0844676614065441
"78" 11.7492285612286 -20.0493465142901 36.7978771662181 -3.03501223235899 2.58424311131126 20.5629686019093 -10.821521603655 -11.6236224650059 26.4504779008094 -4.4439886169886 1.44930075754161 0.50771114586051
"79" 12.170617146021 -20.2613138011807 36.0211526980844 -1.77003520413623 1.34312591597427 21.4704786405231 -11.0085055655841 -12.7654725266055 30.7889692722779 -8.30956962745194 2.03186657825271 0.541738393542994
"80" 12.7515855475368 -20.3116001878497 35.7608372812601 -1.32774564257238 2.28822849374354 19.5934351462802 -12.0306551033411 -10.7554891976782 29.2304834664734 -6.70713064135214 1.80603044378684 0.408368009253139
"81" 14.3073133893164 -20.7359650891043 32.7776136292768 2.64451634346687 1.12200663482919 17.9899127838213 -8.45382864440605 -11.5531561569009 23.4626543769416 -1.15155256908215 -0.0308240865703292 0.624584908047017
"82" 12.3964133016285 -20.9275342089494 36.9430489128479 -2.30128595402827 1.8649808534692 22.1537986345692 -11.9503847812861 -13.5997079257293 30.3347775202725 -7.90029929003525 2.50353230319545 0.704453546059263
"83" 13.2561731930033 -21.0034090955487 35.0585218855297 -1.10038227370531 2.502421122555 19.9650169836134 -10.0917088692531 -12.4387557023142 26.780844260829 -4.67155879951728 1.20714483584078 0.543904798573522
"84" 12.7612515480414 -20.4186896414314 36.5270320025635 -2.19660827766493 2.85245635329628 18.7367420014063 -9.91642747856141 -10.7197200611161 26.5554862341833 -6.06000506122868 2.0231254293976 0.350381374214813
"85" 13.313461888429 -21.6639823589572 38.1993817717898 -5.81414258103478 5.05160229152414 21.6884670727449 -13.5515732614847 -10.9823757299875 29.3607385576018 -7.67913891360884 2.25119943497069 0.483659118063518
"86" 14.817616476865 -22.5932295567588 35.4767077512033 0.24647324004001 1.73698417001794 17.0538716705985 -8.60150322365391 -6.26538058773355 17.1044876007902 1.63598639918354 -0.265159528002731 0.424289275512533
"87" 13.1960993289679 -21.7485284365574 37.359822841557 -1.86101967140764 2.76013000729661 17.9656814770851 -9.81266139759471 -6.7885046656378 19.4938201654097 -0.725378530947132 -0.140826055199764 0.616814465423258
"88" 14.2887708430915 -23.4808022465948 39.7032617967963 -4.25448055687818 2.30364988500923 21.4470063279714 -11.8969351232938 -9.75601392213482 25.9824097917292 -4.94072261976943 0.810583516049621 0.545923735332722
"89" 14.7840469741173 -23.4836183505531 38.6000518035026 -4.21822772024185 2.64447832530295 21.3186363738077 -10.9116036664253 -9.96402776714351 24.3501844682267 -4.13519746130837 1.36138831158829 0.600241868276468
"90" 13.5662331061112 -22.4188585657257 40.1814709771318 -6.75919195847461 2.27468519946895 22.8288253973933 -12.1938554901968 -10.6670612679001 24.8957066596263 -3.67549898272438 0.957748699663631 0.566592035082891
"91" 13.3328463914137 -23.1313802324296 41.5650664035462 -7.99459639667471 4.50174010075046 22.7839699171568 -12.9567292054199 -11.4419329069278 27.3724234263954 -4.16950719325115 0.687572588926823 0.798231392980855
"92" 13.8292151970711 -22.8669817772253 40.2117727419929 -7.48330221142329 4.7539836885695 22.1742179286519 -12.2981629360936 -9.97588584982733 23.8823218102671 -2.0778252815964 0.743147240002835 0.184597156417724
"93" 11.9281172124949 -20.7306111414297 39.613815707369 -3.95687702172687 0.0354017011235415 23.0063764092666 -12.4536182784175 -8.60708444883524 22.5476345438691 -1.08961779989143 -0.121159691080878 0.741246613529055
"94" 14.4710921843928 -23.7466212901901 38.8649402204872 -2.09609298405021 -0.150007104688797 22.483168284514 -13.2704622633167 -6.79258570114965 21.3747874623791 -0.428688774438435 -0.626766449886933 0.73082065090299
"95" 14.4359157037933 -23.7181768895941 39.8732331853708 -4.4657186659976 1.23671974592894 24.6368247447565 -15.2042242345611 -8.54489339528438 25.0944574727714 -4.34143938606989 1.25290250061284 0.488547443850704
"96" 15.147252016401 -24.7476752964359 40.1865903659787 -4.9435288781043 1.5765866790135 23.0110076913599 -13.8155808985981 -9.30017041158146 24.3973148766626 -1.62904317705077 0.133536723742172 0.478004011959909
"97" 13.5081642321289 -23.8405551025547 41.2200283856017 -4.43786821102262 -0.446471251138538 24.5748789440666 -11.9790142678507 -10.1627538618792 22.339050047936 -0.510781045016361 -0.530248602362943 0.745330004413858
"98" 14.8278749462092 -25.3391422661498 42.2341228879268 -4.06026248063194 0.0565112789910565 23.1994150967909 -13.3532604509534 -7.12665751921559 21.402291378466 -2.73494957682763 0.576980677969207 0.490545594974819
"99" 15.0962696923663 -25.1446505827955 41.683291769013 -5.49251423234301 -0.596079951067175 26.7883887749058 -14.3063825425175 -8.48194078585812 22.075755848884 -1.00820827949348 0.361177055596986 0.69030782339772
"100" 18.1146077282755 -28.0352249531565 41.0904049192333 -1.95427932882821 -1.22560345366406 22.6021191676557 -12.817659906749 -8.46906122810559 23.4341435348486 -2.14790566499578 0.263450791118761 0.540186261246535
"101" 16.0975218740165 -27.2059498700145 44.9678568558485 -6.22005488530721 -0.761568743138963 26.2289169716595 -14.3979078268979 -10.3557002726859 27.6664288400165 -6.17808815308473 1.82327246189643 0.376412141479786
"102" 16.7063204973241 -27.6604225895034 43.0285013124067 -4.12941780652101 -1.89472043774673 25.1662064966706 -13.5276189410304 -9.18289067623824 25.1097066400795 -4.4555579290226 2.02091370589291 0.252815717259227
"103" 18.4690245815318 -30.0542850759205 44.7762360315062 -3.35238937082857 -1.91965370811816 24.6120241125928 -12.6448794594082 -10.4049815818795 25.8810619536524 -3.82079539244713 0.971975581407223 0.337717776992244
"104" 17.5258420381622 -28.8585076132747 44.1424618573156 -3.86127050375041 -3.19582776542337 25.7964018740389 -13.4937970306985 -10.8178177618999 26.1378347337391 -3.55376855505585 0.847507827760848 0.261900595369278
"105" 18.4286226159785 -28.9488657013167 43.0472109758835 -2.73378790961511 -3.28901680948109 26.1966738887737 -12.6594430434152 -10.8286200550321 23.6468024107817 -0.829177742111023 -0.269593612742707 0.76731282678748
"106" 16.3739008983531 -28.3374975338133 44.494779347318 -5.61736570310019 -0.108724383449414 24.0922144248468 -12.3851693698155 -11.9043570582832 27.7825745198984 -5.22512607470558 1.34634215600528 0.539722653844918
"107" 16.496340389668 -27.8903044908941 43.734956971022 -4.39629935957501 -2.29589095786172 24.0483770887501 -10.7467078814774 -10.1533829084984 22.3382537994754 -1.9111053113261 1.4193398593424 0.178557667227719
"108" 16.4145815220879 -28.1537555608742 44.4171283013202 -4.89499039552557 -2.39870926854999 24.8332609846528 -11.9115507972569 -9.37791385253549 22.8562003048144 -2.00384569042653 0.901600450884311 0.384483175025519
"109" 16.8353583223632 -28.5298326294978 45.9168954204291 -4.67128884629109 -3.48806317195034 24.6813628816885 -10.5179369502008 -9.58714511063072 21.2816493188723 -0.459890968745448 -0.260063901837397 0.645977014809812
"110" 17.6731155218689 -29.1560646050797 44.7036199701619 -7.05395535764761 -0.618516303942674 26.0145755400459 -13.1292475478025 -12.9894912698166 28.1247802122012 -3.88188311560515 0.595106719397793 0.598172104113696
"111" 18.6738315355697 -30.4080117977783 45.6485600004713 -5.06594989225526 -2.4714274660879 26.00840092277 -11.5201218727846 -11.2831274282375 22.754714930895 -0.39914112748844 -0.425767013229125 0.518386179813737
"112" 20.1000699282956 -31.9684620093783 45.8336898256571 -3.08883204978796 -4.67571374414842 27.1356146878102 -12.7281855405251 -10.6619441825278 23.71920437053 -1.15454690807419 -0.240569401415068 0.499412429948385
"113" 19.4443871011749 -31.6304555132871 46.0660409292453 -4.38686175154119 -4.03201987325737 27.0630871670885 -14.8468745290103 -8.33454760596867 23.3023671334208 -2.83477253504421 1.19351931316414 0.323202755510943
"114" 18.3601335996794 -30.5178650540503 45.5068082958036 -1.04178600005096 -6.34402103941484 27.0018288678512 -14.0594894366826 -7.75172098047409 21.7336515570682 -1.75872604008291 1.03760801842453 0.599240211332198
"115" 18.9143748694356 -30.4739246735902 45.5831535188172 -6.55048020560644 -2.20065849946975 30.93304520015 -18.3524089998472 -10.0826391669188 27.3166012967207 -5.79861071911131 2.6227965350737 0.330273400731884
"116" 18.8261632790439 -30.6196719869826 46.2972043621294 -6.06611903961664 -3.38627217560815 29.3278972582718 -15.3151013226626 -9.32552453486223 22.4536033771207 -1.12346518746658 0.108124909438767 0.63040461819858
"117" 17.6395432177268 -28.7547550644809 45.9000995991315 -6.94252952205324 -2.43317776501621 29.1855389675034 -15.9961500702287 -8.25110825144381 22.6271111901115 -1.59590802797431 0.328374601061803 0.501543796472777
"118" 17.6718672059023 -30.1792055024819 47.2649693611486 -7.52678060430371 -2.58379796388038 31.4446341904655 -19.6033034793927 -9.59062272035479 28.4388820037131 -6.51652458272705 2.05500949199741 0.264653810478617
"119" 18.7515257903266 -30.5715355047544 45.3671789933163 -4.8615371488885 -4.14717781357629 31.2884582673031 -19.0072325609927 -8.76855550391501 26.4780337827369 -3.98120616474419 0.548996645715358 0.599808820372753
"120" 18.752131156891 -31.3147224105618 46.5281858133794 -4.74278673674485 -4.57899303540344 30.3995713796478 -18.650706191505 -7.729524186407 25.428461600405 -2.32484708348035 -0.317111664556696 0.534583233965647
"121" 17.7663983989437 -30.9702858609416 48.7697390618594 -5.17669882432298 -6.09683936965725 30.7116262785853 -17.5148418670538 -6.39660879172262 23.6911195583337 -4.50611399161084 2.13038906919381 0.610990035488167
"122" 19.3803037905559 -31.2362216084407 44.7892402776752 -0.553806183227398 -7.52827146544262 29.6663243393559 -16.5455592250386 -7.95630022674472 23.5196077477654 -2.05420717217224 0.587851511463945 0.406845542229268
"123" 18.3062425446881 -30.6521076357045 46.2855680799933 -2.66839966732939 -6.5724496778795 28.6856996518799 -14.9847998869848 -8.27995585713087 24.50613771485 -4.66031748632582 1.35288640944508 0.239589892419888
"124" 19.5538721414623 -31.5647871209249 45.6057388598054 -0.688084592598033 -6.69942724621639 25.6876659172137 -11.6864729219776 -8.14510498772179 21.7650663011812 -2.45033345619001 0.487171664835399 0.673781576400715
"125" 18.3094352938058 -31.1508847180243 46.6661124965752 -5.40039133441512 -2.88115835605193 28.5355916171813 -16.5842056875164 -9.67407305354395 28.0816900587752 -5.10243225697606 0.783645987110232 0.366940585356232
"126" 18.3743773512511 -30.1099380104082 45.8752809843902 -5.82950234624625 -2.78384531709906 29.3444623380824 -17.234435366358 -10.6767630719463 27.9278417322626 -4.25969315058273 0.526986882082089 0.623374621382011
"127" 18.1835754641378 -30.4540210334116 46.3312658854506 -6.36972689664808 -2.10879945544155 29.5074034331128 -17.356956712858 -10.0000662669995 28.741433742651 -6.98408166114846 2.00761874667478 0.283137274683324
"128" 17.8329935574981 -30.9942442821488 48.7565249480339 -7.81760338393194 -1.75645959857506 27.8469044933196 -16.180915264585 -10.8443349435684 29.1751335446152 -7.36233793682644 2.43653219059025 0.591317683141338
"129" 16.8133315457844 -29.0956259471505 47.7179037744194 -9.36757617152579 -0.0739293456870131 28.9978055818676 -18.1175445643869 -11.5254277590625 32.6580569256967 -8.38742860027503 1.71446225524922 0.613538527097565
"130" 18.0961470276489 -31.237867332787 48.0911881637131 -4.9021760828003 -5.36112781456084 26.7570492318912 -10.3306932014963 -12.0323788123506 24.7431206548438 -3.22758593638846 1.15076830429254 0.0605371881558641
"131" 18.8000874632113 -30.7797894559652 46.3982092235567 -3.77019239920865 -5.25181897692634 27.4325744973926 -11.9177600710254 -12.8499734888498 25.8536919127018 -2.31978379511553 0.0273363403697405 0.546055159894482
