"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]"
"22" 2.52135305827494 -4.71595538667161 35.9534861696099 -10.2559046347208 -9.23212046185078 18.3047456725803 -1.84732080865348 0.681938722508388
"23" 4.0574431953964 -5.90589140378976 35.879719259538 -10.3933971468863 -9.4299024748886 20.1631111304498 -3.24157317647279 0.745169154399472
"24" 3.94080756445598 -6.10421773518596 36.0093368295826 -8.19236719066099 -12.4071672265822 21.635880454225 -3.15460004390341 0.41019181650115
"25" 4.29268350233157 -6.70307085794143 36.1326559670019 -7.7976713776081 -11.7974180344549 20.488893109351 -3.0415437489912 0.514296583330904
"26" 3.54439618762539 -5.28906193314967 35.9837981408795 -10.2648988714524 -10.3913024556032 21.3704290960338 -3.85150791187926 0.808681945002157
"27" 3.40905249519293 -5.67006420388695 36.2395826205325 -10.3693823250667 -10.1750920041291 20.3586272428568 -2.59016886334936 0.648569275969594
"28" 4.24980267076047 -6.62948235394235 37.0265961938141 -10.0884138028163 -10.5518752867226 20.2544850930652 -3.272197737998 0.802058237225211
"29" 5.03350532644211 -9.06641346979831 39.0258987825336 -10.5661021101898 -11.3672931068476 21.1157322503929 -2.81366293864374 0.456622228869445
"30" 4.61344068168536 -7.14870209825049 37.821663267257 -11.471750551903 -9.01738835770407 20.218065575799 -3.33979817941912 0.693585379714287
"31" 3.52768351192832 -6.74141627254967 37.9215223460575 -12.1103231037848 -7.88320979239261 18.170899626476 -1.84022861367539 0.283809037090819
"32" 4.52760614328588 -7.8937800962171 38.8293684788624 -10.8888655077648 -10.2201651654646 19.7177834218534 -2.14101671139154 0.543586036172426
"33" 4.72878466310923 -8.25693504894423 38.1748887515862 -9.63507318333012 -11.6189401118019 20.9166074697907 -3.09805277435881 0.479871205286352
"34" 5.60230381908864 -9.28670050871196 39.1146704136671 -10.0976239228879 -10.7767397051439 20.9734640674531 -3.63776434493682 0.681776202379639
"35" 4.56531084276309 -8.75845333429104 40.6571163698713 -12.7778486676187 -9.52268150022553 20.6841721315569 -3.93490207782253 0.877378434998672
"36" 5.84240288936403 -10.9003474099302 42.5581256295878 -11.9751360289474 -11.9616576005322 22.0814747923418 -3.2632689632203 0.772335089774942
"37" 5.57221104250213 -9.04956929611471 38.7749860924482 -9.61677319950108 -11.9908359918902 21.919378239789 -3.90933580563116 0.841390153179895
"38" 5.0139178360894 -8.51492474149657 38.6580836151983 -9.3195166114625 -12.0182252287306 22.0022703840758 -3.87046774754158 1.03501557674897
"39" 5.91469193749991 -9.80374139090088 39.1194936874867 -9.0282443959288 -13.4711256106486 22.4745331568844 -3.61916079784056 0.723628995335237
"40" 4.04252557254297 -6.80318312119296 37.3855375655057 -9.70903531705518 -12.4386397083741 22.4661879744029 -4.47260373297117 0.94507208012207
"41" 4.08289178862706 -6.34921538459274 36.6196834569442 -9.38650976981655 -11.1875476830753 21.3324708460926 -3.37174216018815 0.419014196651708
"42" 4.43994414701168 -7.19733879033576 37.1996052353081 -9.94941829493013 -10.034573052892 19.3724663131091 -2.30138486758426 0.59671883322342
"43" 3.62436668680836 -6.41541370550298 36.5837663773678 -9.6595944536228 -10.9312218392116 20.2936973810805 -2.49927475752155 0.493698504284359
"44" 5.26812191260008 -7.95878772202078 38.2690296203519 -12.296089368834 -7.54802713146357 19.1973309310103 -3.14684402421206 0.692768863635552
"45" 4.92034958866981 -8.19548275919711 38.4112697836718 -10.2492536879642 -10.124137904883 19.5851650384338 -2.95732000022404 0.704547204505834
"46" 4.56690185138193 -7.04995237904144 37.2116927496612 -10.272577745073 -10.1902185655329 20.2023756067202 -3.34521118790846 0.980415439326937
"47" 4.25540588773776 -7.40100304804415 37.3704748287612 -10.170042320371 -11.5783806383346 22.3663501403637 -4.2823800685076 0.848658892423983
"48" 4.33468034155058 -6.66258303551992 35.652460989405 -7.32745370730107 -12.7081100950514 21.7211575763777 -3.61666640696254 0.482706399005031
"49" 4.17346447766928 -6.25727964546577 36.0216136295956 -8.54322344905604 -11.2858345491812 21.3714370571369 -3.3410974881849 0.457498061515762
"50" 4.0530315998207 -5.92865044884726 34.0717160973326 -6.43302267207266 -12.3303740827848 21.1411941838599 -3.59470881523131 0.437789768385769
"51" 4.28918167397737 -5.42182638415106 32.8297822754083 -5.01985283332733 -13.5996508878657 21.5974699097173 -3.48674873025939 0.813754593876834
"52" 3.86409771144801 -5.46025455746167 33.1908527900499 -5.06662861059826 -14.4904675817345 22.9310460757901 -3.80547823048011 0.615939368779027
"53" 3.91392101160968 -5.98011580114674 34.0153900691218 -5.68591002849139 -14.3536959847441 22.8301360975634 -3.76308911171927 0.490372910678086
"54" 3.36487246236102 -5.05588733741718 33.3268704914143 -4.16550795564746 -15.5804353369756 23.2179990989734 -3.91757485953772 0.589802588837785
"55" 3.33247782557471 -3.98325699780105 31.7005960077962 -3.21012876313766 -15.8081087420868 23.8671906735343 -4.17753133436429 0.504018783601904
"56" 3.22933544912934 -4.61124009817344 32.7826543346331 -3.49006913777661 -16.7954455733503 24.4675366615009 -4.38147906551958 0.950359987684783
"57" 3.84034460597465 -5.10902528137363 31.8116826021811 -3.87043483152971 -15.0377484017343 22.0921430375472 -3.1566419038983 0.543722460104281
"58" 3.19446332933213 -4.69801077383883 33.1188777880203 -5.26763541369472 -15.419997431165 24.7330029997406 -4.85594920409703 0.807951364691299
"59" 3.71605494072674 -5.0786718689634 33.7013503980917 -3.96247171717717 -16.4196572659978 23.2678201199243 -3.45483765802114 0.573318792876033
"60" 3.61349140670794 -5.37994486877174 33.4690661916127 -3.96379074120263 -16.4711742215439 24.0410884827959 -4.44377428490299 0.774062068961267
"61" 2.70154645331402 -3.61628640662602 31.7964613287521 -3.3173543075198 -16.4104682434157 24.0201477957684 -4.09865492542988 0.543492910400789
"62" 3.50461354921933 -4.58214328283014 31.8265406080362 -3.07507251608754 -15.9436856957402 22.2721750922535 -2.48299370725767 0.278469339550282
"63" 3.66635441762627 -4.53221531260908 31.5127810854175 -2.96212347956549 -14.3446233752806 21.4239809536747 -3.01339446981789 0.676082545457116
"64" 4.02247195362373 -5.26368059263644 32.5976856135757 -3.71003477319666 -14.5949690885437 21.6288522728223 -3.30555887620753 0.536178451401671
"65" 2.66242483088302 -3.20246259012614 31.2250834540344 -4.91673116132423 -14.9061464800548 25.0507173918939 -5.48924237024673 0.966180187491615
"66" 2.9663061012321 -4.00899385997319 32.6800120610792 -4.92498720476719 -14.7142320640982 22.622173031284 -3.24338707476319 0.455874630529333
"67" 3.39468346971694 -4.7567388418682 32.5665100056138 -5.41479202426852 -14.0665529548216 22.9603032261365 -4.1628919719909 0.815555198831202
"68" 3.20096103337889 -3.6481808865758 31.9433194276832 -4.42344107383644 -15.2464744623775 23.0949514832004 -3.78702765740587 0.704252178680869
"69" 3.59879570250422 -4.88159495789461 32.4747376368519 -3.17359278839257 -15.756672041717 22.077821591457 -2.86520677672325 0.411661142297853
"70" 3.11175301430917 -4.63795582539866 33.5863729263108 -5.72555750413426 -14.4462200592703 22.6398093785114 -3.62603637773824 0.527093930042462
"71" 3.34501166788979 -5.26851210887165 33.2519499324562 -5.21778285814862 -14.2170428382071 21.5156729561545 -2.99555279537527 0.46826503018536
"72" 3.40950188500422 -5.20400586586347 34.3974899661313 -6.10597906709715 -14.4332756418228 22.9281085446712 -3.93597504887092 0.810799003124101
"73" 3.21111392672824 -4.91605582955629 35.124552199996 -7.75862286566717 -12.1280265594126 21.6804387842913 -3.66483636142467 0.856668403051152
"74" 3.60304846423181 -5.43112385652075 34.9577071230283 -6.79175108225729 -13.7819408485211 20.8869776076266 -2.16360505518179 0.533913034305522
"75" 3.54061478523755 -5.34807143312313 34.5538717418835 -6.69642537700603 -12.6943207774029 20.8273206686483 -2.54751779903656 0.345896283642359
"76" 3.76908034910986 -5.6880994478962 34.8584164106281 -6.69159437673918 -13.0204915101058 21.6558964385899 -3.30421136298121 0.509599521887754
"77" 3.25657402577697 -5.90150357543106 35.7373158866958 -6.9233105064325 -14.7046436276341 22.8802299194213 -3.39253860164419 0.450216934598385
"78" 4.69657159238407 -7.47910146131904 36.0800529092763 -5.8565750914239 -16.1576742665628 23.5079202566719 -3.17288754684934 0.567637595927989
"79" 5.83594157884839 -8.85990060612032 36.3830602517527 -6.15044166901715 -14.5549382286948 22.4708287579347 -3.65866367070475 0.821314661309265
"80" 5.09326099691544 -8.74473501913084 37.4842269013124 -7.11588421794864 -14.756014889901 23.1668993288645 -3.66966459827312 0.718632605654405
"81" 5.36564468695665 -8.5144793055263 36.8660656133325 -6.79650681366132 -14.5086772251401 22.649199380265 -2.9791150922965 0.733669231181303
"82" 4.70612706584607 -8.17158095903105 37.4126256209908 -7.17911783450734 -15.0142054916561 23.5508151239689 -3.65529793396592 0.448997565490593
"83" 5.30690358035937 -7.83721934904699 37.0160908884213 -7.51414688107034 -14.8750124249001 23.9934692977609 -4.24892761369121 0.483476327401274
"84" 5.04476669824802 -9.0332209244789 38.7710932561313 -8.41051024483335 -14.4898135960101 23.6321618258997 -4.31594982140141 0.958186932206357
"85" 4.80476846886844 -7.425080635206 35.5966769519751 -5.91767199670596 -15.760688404357 23.2708205890995 -3.01267766147251 0.503692324589266
"86" 3.87520589573699 -5.45333905106497 33.0886021472215 -3.23027410145875 -15.8697160808278 22.2645941534024 -3.58202470694091 0.909561747735902
"87" 3.49096809709766 -4.7369662805663 32.9294687344097 -5.07731239193442 -14.1059007601569 22.7825895627537 -3.95458713612238 0.548368554848487
"88" 3.77107378219022 -5.01926510438961 33.4030072803518 -6.65430640263394 -12.79042742202 21.6452386642989 -3.12504285849761 0.741798199801215
"89" 3.00670734103093 -4.63758815736193 34.6426346423395 -7.87977560998985 -11.6726698916898 20.2105645861851 -2.2283262714979 0.398717664496078
"90" 3.35657396877463 -4.89971127499593 33.4199870622387 -7.56474467565287 -11.1389416521517 20.5925976079961 -2.87609381592224 0.639788005762776
"91" 3.00468435927663 -4.49170311171064 33.556132511503 -6.67651734155464 -11.9764290830753 21.0988254968051 -3.8299681061664 0.518889345477194
"92" 3.2702846397694 -4.57925864911158 32.8201015449466 -5.61075046929609 -12.4245494282432 21.0124212482344 -2.78205264539392 0.396685277249261
"93" 2.7680052405977 -4.26003675037752 33.2880953114321 -5.96234445952652 -13.2175172821923 21.7888693868274 -3.11353420136052 0.536843092009422
"94" 2.7267636044053 -3.96826145823131 33.5626056322826 -6.89102413306284 -13.2360262328747 22.3168641146327 -3.86215619131542 0.873311870203461
"95" 2.94966458048244 -3.61189195330985 31.2344097195943 -3.73942712003456 -14.0011278931227 21.7592656117421 -3.3558271726884 0.425805819269191
"96" 3.51785502656549 -4.45177285305185 30.3582455477309 -0.595173144808668 -16.5367819547426 22.3925391414502 -3.35211924853223 0.528806424735909
"97" 2.45208299906489 -2.87005731697973 30.2477769734264 -1.09744685336697 -16.7045313174576 22.0334938647043 -2.93656836888879 0.579098172110626
"98" 3.44354778582785 -4.23519288233179 31.5625920652511 -1.85417684704092 -16.744935271585 22.6715447626768 -3.7499261255193 0.863765199963896
"99" 3.74643183518566 -4.81958381133725 31.8320673444941 -3.39839162002384 -16.1510905464766 23.4475964509932 -3.79616856208318 0.797046889841763
"100" 2.87700844273954 -3.48811060741667 31.199458154387 -2.95322796013684 -15.7480711748384 22.7750638023903 -3.22938473731351 0.617356534463126
"101" 3.86150827374453 -5.11241700079105 31.4603056370587 -1.42453357427895 -17.5432364945436 23.4023035249918 -2.97273595935716 0.410050659542684
"102" 3.48254757521495 -4.17210725992707 30.9334548033262 -0.805981009013332 -17.8504101662314 23.9115476936648 -3.79906129858808 0.46412773041241
"103" 3.393935601167 -3.85912490502914 31.1207383860351 -2.29104586838504 -16.9693664920991 23.3633752988324 -3.66927409705863 0.691183437906976
"104" 4.06192789852934 -5.80326063776083 31.791152450202 -0.0331304122950513 -19.5356285393365 23.4742142469718 -2.65449582907352 0.490222427385834
"105" 4.03021147922276 -4.8125806582455 32.0651420957644 -2.12779346963886 -17.5523454718922 23.9369476703246 -3.83930051968803 0.357254951356837
"106" 3.4682937400558 -4.9667923254781 33.6877632401858 -4.6292677346586 -15.4201498508509 24.2064775751883 -4.91080613323652 0.933512336198323
"107" 3.53882077768213 -5.12664264243828 32.9066402512715 -4.13928009569995 -15.0417966975218 22.2667977122966 -3.4957184951374 0.574881438330742
"108" 2.59416567781265 -2.46092627519926 30.137198047659 -2.85390511726516 -14.7280595441474 22.2619873636364 -3.73977809425133 0.75277886129763
"109" 1.88858752322497 -1.97816818365745 30.3247000592411 -3.61797679260589 -15.0148793315316 22.6937180853776 -3.82649085072148 0.591452970488869
"110" 1.7117207131494 -0.76620950737441 28.4201126905093 -1.8697505734742 -15.3888562939263 22.669316704572 -3.60989472705938 0.704690698330219
"111" 2.56519800681005 -1.53273470431531 27.4808200536105 0.286528163566919 -16.9241382616691 22.3935328258207 -2.99731035456623 0.533185089396119
"112" 2.40862212461173 -2.42280491850875 28.7303853462397 0.394259800967069 -17.4023577466767 22.6466945022591 -3.56262077528955 0.950743620297939
"113" 2.70584141973646 -2.40660751768912 28.0019854456161 1.10619433315444 -17.6377438714386 22.0349440718079 -2.56267198095856 0.610189329551312
"114" 2.53627985728979 -2.65828733494549 28.8809073819962 -1.70262464413737 -15.4520659912745 22.5865671130282 -3.82034997500621 0.72103392539489
"115" 3.3674276723555 -2.78281298997268 28.1985961646153 -0.0707296299291097 -16.3288446248547 21.6928446454517 -3.08069787461329 0.49162325811921
"116" 2.91666976952828 -3.04638213738564 30.4338321517115 -2.23298154316493 -16.7202095247402 23.5913935105079 -3.77035392116401 0.465425279392057
"117" 3.89039675853211 -4.4223912539471 29.7322730915602 -1.01029492051283 -17.4381135127197 23.8146189428423 -3.53857708228599 0.824446224004866
"118" 3.34075639468043 -3.64464478455408 30.4907913116635 -0.538233828796263 -18.7827160916238 25.4446881057733 -4.67306766373083 0.958874529385054
"119" 3.76931070915279 -4.20288711055022 29.6361632986351 0.691664976687848 -19.8700782311199 25.4472600325513 -4.05927136705961 0.433246754415869
"120" 2.16577542387524 -0.961205161970811 26.8747174823779 2.32542843953867 -19.4902335121354 24.6629732495168 -4.4124817136527 0.849662627258022
"121" 1.96451317204746 -1.40432762684833 26.7645879347871 1.53381818752784 -18.6663100159675 23.5050942883306 -3.34388733222473 0.560026311260985
"122" 1.75849084595997 0.0714018267400151 26.1652428780418 1.89128969794976 -18.8985119844826 23.9712054531982 -3.79680966652354 0.673046631796736
"123" 0.892646491316258 0.82965531834433 25.6267418813446 0.440691163754524 -17.617907047977 24.1476725153557 -3.80515676092661 0.660597128562452
"124" 1.3736046956858 -0.320645550847381 27.077103683903 -0.625282493727092 -15.5990719894508 21.9561066466398 -3.09955909629628 0.44545436590808
"125" 0.990441878744719 0.317166892446547 26.8665959923517 -1.38036394951997 -15.0015689692838 21.9422950495239 -2.96875729839606 0.614455695802431
"126" 0.875922176840664 0.922168336923712 26.4942297043789 -0.710850848166724 -14.8629942853184 22.225665635895 -4.05114703790831 0.719063636169768
"127" 2.1380774728853 -1.33143587880069 26.9953827692289 -0.361451225996962 -15.9999746296619 21.631758839423 -2.61488308363229 0.585466415799184
"128" 1.87867977448175 -1.46348536978658 29.3969415969102 -2.33039814434532 -15.4136694555123 22.0828136282497 -2.81349546466912 0.38806277162131
"129" 1.79631817321714 -1.73181153858817 29.4052891173281 -3.03937121177025 -15.0603093471415 22.6141276299841 -3.34241974560029 0.703990114537135
"130" 2.85995942629636 -2.83570724601449 29.192644132362 -1.40201322304114 -14.3632614545385 20.3090790078057 -2.5050352030938 0.751550500261852
"131" 3.34491278543875 -3.92438069284607 31.2060731335158 -2.37000394243076 -15.9638402608335 22.3906133599969 -3.20912095005454 0.652276987574227
"132" 2.50662087195466 -3.22382756903276 30.6602320327912 -2.56356781584027 -15.6158139020468 22.132406782648 -3.16361191103615 0.579903217309011
"133" 3.02979574877603 -3.50094086292804 30.5627631013924 -2.4125654717902 -16.4267650428447 22.3934150975202 -2.88316927773727 0.554351233874659
"134" 3.67967020766182 -4.70774539562033 32.0321106278679 -2.53120101914898 -16.398638185674 22.4646273665495 -2.58207585893812 0.492354279366598
"135" 3.14727612513044 -4.182626136355 31.9244115395757 -2.94112890727501 -16.3476395256375 22.8163941076999 -2.89064004483678 0.5264309353855
"136" 3.59990168764159 -4.31454506720993 32.1069542121267 -4.88278587637689 -15.2300444141703 24.1417115815102 -4.44990231124602 0.675318081680746
"137" 3.37681506417216 -4.10695578844276 31.0630441053741 -2.73401129402535 -15.96596065301 23.5122232852507 -3.793632943939 0.572420128447163
"138" 3.387894579701 -4.07460915387937 32.2127110156383 -3.26884468100439 -16.590058521925 24.0322094754566 -4.48585726378524 0.718323156861932
"139" 2.78674550762361 -3.08759798233664 30.9993344585665 -3.14988956660509 -16.455365649549 23.4742760003124 -3.29866816816219 0.444242307461384
"140" 3.33041332444379 -3.54644013246288 30.5883860048478 -1.38524767696443 -17.6870541236667 22.7635242673441 -2.83390805439096 0.726768514767272
"141" 2.38274661527424 -1.55312827943094 28.0582410914775 0.338488771328227 -17.5780629674369 23.7416529047885 -4.1981685199803 0.762618722426902
"142" 2.33368466083322 -1.79548899291026 28.4451558871288 0.635313200880387 -18.2789645571569 23.6966469482827 -3.67109392426064 0.456912462472297
"143" 2.78849728389764 -2.63163503411019 29.4459189647752 -1.43923777826913 -16.3095278088959 23.0438564704032 -3.58775138488231 0.79634506389357
"144" 2.71496984391823 -3.13365504578057 31.212809080495 -3.18565755763434 -14.7425732242269 21.8253610130612 -3.18284700412727 0.653457053898101
"145" 2.21296140463407 -2.87817784862492 30.9645325458901 -3.45570361486783 -14.2706042499493 21.5187604192988 -2.962254560381 0.655944746464347
"146" 2.40774588815193 -2.5241140590251 30.5610674813553 -4.00312563489985 -14.9972817292345 22.2213637817434 -3.48867763373819 0.557491038277735
"147" 3.07930833238359 -4.16067965341228 31.6103738855335 -2.71049304652769 -16.732121617735 23.824218625061 -3.68257648142717 0.59592432623465
"148" 3.11044234702082 -4.4248616146177 32.4334486238863 -4.07327759068775 -15.9681302751393 23.5020101458376 -3.78521595995739 0.763136939112385
"149" 2.9253347304979 -3.89298324673749 31.9478057034434 -4.24275711979124 -14.335450448784 22.8958011404051 -4.41076214703871 0.852102171660026
"150" 3.06125560009379 -4.32820028530363 31.6420348864762 -3.22772839278593 -15.7915002376891 22.5010580647361 -3.41834989248259 0.626723916825074
"151" 2.9550429313811 -4.00516383634441 31.6656330208388 -2.50549786472422 -16.7456009106546 23.1699971541436 -3.62083342348899 0.694590488065182
"152" 3.44650100624631 -3.75015030768111 31.2988197840705 -2.27590706611418 -16.5100189616631 22.7044674379392 -3.12675637379156 0.36001447716608
"153" 2.54066124410124 -3.20332631324103 31.4948673971708 -3.67438348464987 -15.7239401645852 22.9075144172798 -3.7688217118497 0.740385100326851
"154" 4.46232066325406 -6.4386898759294 32.6394674317445 -1.45262660243652 -18.2826325993513 23.6343028000081 -3.12647632753064 0.584057367326783
"155" 4.28566151785853 -6.56673247627373 34.391955234613 -3.49038817641776 -17.7948683475515 24.0027546483801 -4.10896558920493 0.629842787053368
"156" 2.6829277882545 -3.23381045016598 32.5510104870824 -5.3276295106805 -12.9101345340563 21.3102475454376 -3.25209661711215 0.692299687454827
"157" 3.74269860444538 -5.97167665520177 35.0401013897278 -5.11782248555611 -16.1640785974145 23.8150653317079 -3.78207922809911 0.69241567130167
"158" 4.02191755061885 -5.42970591951667 33.4856252383336 -4.95669087476724 -14.3009847609549 21.8420312994245 -3.31089556240855 0.762622296449127
"159" 3.88861517803124 -6.02834274649183 33.6811471431142 -3.28189426500737 -16.9848825440528 23.1273636851248 -3.73226377418595 0.683473434633327
"160" 3.94583587605524 -5.75663107649046 33.3957216730855 -4.02835337407928 -16.8301191713021 23.5327810103138 -3.1352386178513 0.435100486050506
"161" 2.98551792259291 -4.72305824043369 33.0980351338101 -4.38301182617021 -15.9267834845831 23.5906343096864 -3.91773201954558 0.968931941197432
"162" 2.36285749101109 -3.29772344460606 31.7182901964333 -4.68726032299583 -14.3086984766956 23.0606378910391 -4.11175317353641 0.8744635622617
"163" 3.90603009409871 -5.26872341857096 34.0415857915907 -5.28054180530684 -16.2532051462154 24.758606199166 -4.77901634859957 0.668244568136468
"164" 4.38819604729431 -6.29466172919628 34.0988174219923 -4.58303658941921 -16.2940430138645 24.0033104791816 -3.95552316989333 0.738855051820274
"165" 4.52264802340935 -6.80008733956 35.0381294614321 -6.09296169761526 -14.279705785325 23.2233961708721 -4.58143972678839 0.863056159285941
"166" 3.97991051727368 -6.18169995047632 34.4868716395365 -5.7145391863129 -14.4945690538751 21.3649841423522 -2.73144056830893 0.591657485146953
"167" 3.43847844140035 -4.65236504009858 33.6044447185733 -6.83377139806657 -14.3125439954263 23.761347052538 -4.02762826932077 0.416780676321199
"168" 3.27264693927799 -4.29527368199298 33.7350321995515 -6.30448314577814 -13.3366561519447 21.4494178440254 -3.11250394071183 0.886709881788371
"169" 3.21683360989174 -4.63478831040711 33.0792256586916 -5.77262218108866 -12.9181906397294 20.9873654434368 -2.93206796227018 0.476633341065617
"170" 3.22037160449058 -4.53730131601046 33.1002990976421 -5.77134465054348 -12.8523817993496 21.5587878312892 -3.22107606166688 0.505946828878255
"171" 3.81745366206222 -4.90283583054778 32.9856134926705 -5.67701297515711 -12.5878230428097 20.3230439424901 -2.52732735518148 0.468271995236676
"172" 2.25914475783023 -2.81508508454313 30.7948510586455 -5.09238117729234 -12.262650848766 20.3423545354693 -2.71806230403282 0.53828231307674
"173" 2.68200689495158 -3.78285515915738 32.2264280843984 -6.46392219278671 -11.6391665424557 20.5592065183701 -2.95808198039782 0.622109853897792
"174" 2.72716468116556 -3.17806833903821 31.8743758442032 -7.01023180689346 -10.6799987391442 20.6266282442198 -3.29909858990596 0.422425241906158
"175" 3.40696689045993 -4.52997467670685 33.6190471731371 -6.97070040292666 -12.4302156248406 21.0911107628408 -2.85320889591204 0.344970206134306
"176" 3.52812641634263 -4.7796773174954 33.2868898835926 -6.00138736632482 -12.9816631540742 21.4301722382236 -3.74285422798463 0.566152322712669
"177" 3.57400210403816 -5.17901034160828 33.2510273876593 -5.50789754512215 -13.8742400154576 21.5181227717617 -3.21619284557247 0.726928637300329
"178" 2.85229815950559 -4.22713236738838 33.3587004534292 -6.16363090325809 -13.4634855617634 21.5844431388638 -2.94654705061438 0.449310111080862
"179" 4.22571931153037 -5.43816452336513 32.4319485105804 -3.63666676218142 -14.963313364748 21.7541936471121 -3.15339319097226 0.738581114304568
"180" 3.07117186063966 -4.46926727384771 32.0472375063932 -4.84874321638203 -15.1790744683646 23.1338779496942 -3.62165552325141 0.906203936455853
"181" 2.84421021779568 -3.67973916969937 32.8208202208224 -4.79056867253154 -15.3306655308092 23.0411649870069 -3.96859452220257 0.660673431568771
"182" 2.43241239072521 -2.77040345164177 32.0722324060387 -4.56069870595144 -14.9207259527909 23.9452246024763 -4.81995135479733 0.840952930632515
"183" 3.93942683946528 -4.99169006295378 31.3463051723785 -2.00287420459986 -18.8669668921359 25.6482023723705 -4.30024268023659 0.644837595539833
"184" 3.35076075082814 -4.24017133573463 31.8803720111221 -1.36807960129156 -19.1031390947508 26.1991600596389 -4.75239752609599 0.537976726696568
"185" 4.19290902255604 -5.41265184633199 32.2216903481623 -1.35794830372288 -18.4440622519338 25.0893582113083 -4.22013789656703 0.667826544411524
"186" 3.98450800149008 -5.58666458702187 32.2373630174908 -1.29794624285568 -18.521647217408 24.7086166467951 -4.2014899794492 0.925239273506286
"187" 4.34983504761232 -5.40509005889721 31.1830028389536 -1.3282185280477 -18.0462336172986 24.1967329308684 -3.66558566388221 0.552157992789268
"188" 3.38609559809789 -4.81834819896078 32.9149107373483 -2.30840524345212 -19.7288077785951 26.7940014831672 -5.12483744678515 0.757129620920091
"189" 4.4176910226224 -6.18561185078084 32.4877676754817 -2.1448859544981 -18.4907837731005 25.8435473697693 -5.14468482888777 0.708343854359615
"190" 4.9438939039652 -7.46109975237675 33.1684557747136 -0.790206931101865 -19.4725758444735 25.257009081966 -4.51501519853276 0.680795926397426
"191" 4.43524887843931 -6.27372013544287 32.6729743505982 -1.22944941879339 -20.1556132238378 25.5608992324417 -4.329541366434 0.592445310371295
"192" 3.91157018158879 -5.03060427729251 31.4241678459059 -0.878097383819801 -19.305321735936 25.1419978605288 -3.72195118464938 0.52704262003803
