"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]"
"40" 4.39999790165499 -6.57749486706153 41.1393491582791 -25.3812326681732 12.3866288379477 6.38999975275539 -3.74142405236837 0.865278420660395
"41" 3.75774529997814 -5.84719506310523 41.9699415980412 -26.8971952494221 14.3921699426244 4.23268640255056 -2.00267009231931 0.335157668290585
"42" 3.58498429386239 -6.18858078608314 42.6825032163716 -27.9065902801313 14.3835963406019 4.92594607578936 -2.55247359356261 0.456653142840353
"43" 4.49863935474332 -7.40504862381133 42.7365515713362 -28.1540410830504 15.3585652215103 4.45193408205043 -2.71981365593111 0.393309522044976
"44" 4.31734046188134 -8.02344935555401 44.6635104441286 -29.5302971529134 15.3966645328531 4.69837197169246 -2.53574580787307 0.618157296089041
"45" 3.90775813077711 -7.75357506706766 45.3137930274193 -30.5798621778482 15.9302619088818 4.74486461007942 -2.70441567169434 0.660815307075398
"46" 4.53687185654088 -8.69723983330342 44.6415579832184 -29.9775249738765 16.6003119066128 3.7911837977005 -2.562497996553 0.410834615149182
"47" 4.80980164751267 -8.48937337645067 45.0382486726217 -29.61273855679 15.9606809106628 3.79256639335085 -2.228973047771 0.434054916994158
"48" 4.81478980715441 -8.66627779574183 46.0541933026085 -31.074152146885 17.1911391870978 3.18114937052447 -2.14550233527562 0.449799650811533
"49" 4.81192341165751 -9.16240127652432 46.893602514362 -32.0548338848749 17.7163280292156 3.71654697317538 -2.73322100158259 0.670311603483147
"50" 4.8340099911523 -9.41537117832012 47.7122378438769 -33.8787208219025 19.2038798445954 2.33381867397756 -1.95832273318738 0.414771102631139
"51" 4.97210771379278 -9.52928843784977 47.9220276495115 -34.0323582177103 20.4211379169984 1.33223419937198 -1.55980743795953 0.22958136011124
"52" 5.11250755026857 -10.3591001032224 49.8281647253161 -36.0735274977156 19.967092730614 2.68800221485853 -2.10263632470806 0.60875442800156
"53" 5.72656470529284 -11.6927183904938 50.0305697728296 -35.6787249369792 20.5189277259765 1.19350961932675 -1.03491850176252 0.202002258640815
"54" 5.29621664080911 -11.0146246691172 50.390864393368 -36.7100467031094 21.1811605627043 1.69036478204469 -1.66406267683335 0.531060588881714
"55" 5.61549010467233 -11.2308808088929 50.5865275730783 -36.4939598165244 21.4413327560727 1.40508029445959 -1.66841002231341 0.281575674346786
"56" 5.48580734259005 -11.3135477178555 51.3274506153998 -37.4080951603231 22.0288129601384 0.495934259828615 -1.25450376951912 0.617729714490736
"57" 4.45294643359097 -10.1264471236065 51.0893263745634 -38.3289182510528 22.8607024488986 1.16595522138862 -1.98453653899703 0.361477104223949
"58" 6.20554476936515 -12.8310740960827 52.4772564534467 -38.7701725850382 23.3349441977678 -0.0588363971186705 -0.81759297336812 0.27517569846317
"59" 6.05986872459041 -12.6217918327179 53.9357883574991 -41.1891355286673 24.9434638217027 -0.148326119069455 -1.51473349552028 0.404607636048314
"60" 6.3340199248558 -12.6519095897952 52.6444367799145 -40.0074391142871 25.1053886495525 -0.766157969080887 -1.13891386546029 0.399960750714575
"61" 5.00386950255921 -10.8267196820208 52.4290164570338 -40.8324505534624 25.2669709180607 -0.21072734139909 -1.52639564260338 0.487155993921462
"62" 5.51451264516639 -11.2684199003953 51.5125309403853 -40.0716021590424 25.5265135511839 -1.09913094852493 -0.82742049576116 0.429750516615604
"63" 5.19652628369853 -11.0136263301892 52.0555441446414 -41.2970327725312 26.5105229623112 -0.924609119509526 -0.887934083175325 0.416661152839715
"64" 5.54087968094152 -11.3831335190697 51.7907529679704 -40.8725964326681 27.6571580414445 -2.60422537394671 -0.555704477808606 0.166087229501325
"65" 4.87319295095389 -10.2718763002234 51.7632772145131 -41.2151886938548 26.6287442246435 -1.30276551744409 -1.05612266208734 0.328111637177269
"66" 4.6074590030911 -10.1807744970405 51.6602898875043 -41.9566403311459 27.6387733174043 -3.01523110810788 0.21717476904953 0.311473583669042
"67" 4.87655459567559 -10.5218777417821 50.9692370401119 -40.6859237887807 26.3320895682532 -1.42100394373822 -1.04079432738948 0.323196656368914
"68" 5.30847595652227 -11.4621548385965 51.740025497571 -39.9690742526545 25.1602312509184 -0.489482471729139 -1.19885899566657 0.535841945318825
"69" 5.66379529246408 -11.8958575003251 53.0204978844326 -40.5418818670929 24.4811875077963 0.238965324143394 -1.56305237921073 0.56037814934726
"70" 5.96672329688231 -12.0562612536473 52.643077262859 -40.1414282393237 24.5337189156051 0.311063519902477 -1.96105520254084 0.548727015906786
"71" 6.22908019813573 -13.2766561867831 53.7006073405941 -40.4767538211299 24.0494349672528 0.621720620377893 -1.62631719155515 0.50984997571465
"72" 5.72901637792391 -12.1791043581016 52.3808048962547 -38.6304925406292 22.7051572435109 1.16763970919725 -1.95987402275738 0.550299324655832
"73" 6.40416783535763 -13.1959637746301 53.4370395473769 -38.3102362166979 19.9578477135671 3.15906621072862 -2.36589999088259 0.697210654839245
"74" 6.79425722527623 -13.9680703309323 53.7668864347487 -37.1994779498196 19.7474231542815 3.23306660352664 -2.58971722363214 0.708638089962034
"75" 7.77147535616883 -14.7731853559953 53.0867267313551 -36.6275274938734 18.6811656456915 4.75368424920173 -3.54295563204103 0.858817821993737
"76" 5.36811260578822 -11.6319157789144 51.7421610793112 -37.1264061188237 20.888239150538 1.88111487994461 -1.87918836396397 0.552853186833016
"77" 5.7310782291916 -11.4459192839259 51.7950532854921 -37.7727100235512 21.7920683474609 1.29872048011801 -1.45474391379105 0.414036468836544
"78" 5.78932033094997 -12.3700843184566 52.9230596936473 -38.5265452538992 21.8811122954577 1.76158669229813 -2.19631427081795 0.561510431981295
"79" 5.69376120977475 -11.9434565986393 52.2602430596913 -39.1018165572409 22.6082437376305 2.23856892513676 -2.50732954995185 0.41025194404727
"80" 5.67681715644108 -11.6412341134048 51.9034730568687 -38.7611112812742 22.9919598188814 1.59624963023843 -2.46013053536344 0.548035584527237
"81" 5.11478926516162 -10.7090374077148 50.9422603634553 -39.1852796938749 24.6085432779484 -0.493052888238357 -1.12962028235953 0.34673143999243
"82" 5.37850779930847 -11.0047516326099 50.9679947311937 -39.1816913780452 24.6788107839133 -0.732303229081729 -1.22381780196658 0.327709610507503
"83" 5.08319357977934 -11.1955555039099 52.0721159479458 -39.9634205205384 25.4584762184284 -1.56223733025252 -0.601414539962318 0.333302995570503
"84" 6.13312657071505 -13.1746432096664 54.5551203884828 -41.7456713938661 25.8097111940145 -0.803858392922128 -1.29172005997401 0.485099764467945
"85" 6.66622651735164 -13.4542910037067 54.2869458737938 -41.6183298988096 26.1138014414348 -1.0742604890184 -0.833248004789356 0.320381037813878
"86" 6.87466596699517 -13.8712937046995 54.9312997858609 -42.4890372418193 25.8511494355747 -0.570817880519572 -1.4590794039159 0.515648421388076
"87" 6.51701312114547 -13.7800305328241 55.2765875912267 -41.8078264856414 24.9318797249675 -0.620359669874355 -0.675410239082904 0.202929992967351
"88" 6.43548024794063 -13.5735534707691 55.2976530466996 -42.5435801614664 25.5297716400484 0.301380294897022 -1.47862365566864 0.471819596058299
"89" 6.04769706323506 -12.9713682334539 55.3446653994489 -43.2320524647048 24.9508983247031 1.06379614623259 -1.91070028482693 0.328639642367394
"90" 6.80284474560429 -13.9456828523639 54.6815069116229 -41.5457676916664 24.8866363389827 -0.240869507971715 -1.374889433251 0.318872973327761
"91" 6.52515180675121 -13.9689235273169 55.8714898394777 -42.8522881009305 25.3205915441413 0.410703219915222 -1.53725525304691 0.535714742594249
"92" 6.39221975450214 -13.2055512865776 53.9558562737433 -41.728942683973 24.8427536192263 0.0240317889432634 -1.35050360825 0.486934148238018
"93" 6.35246414603849 -13.6596374223559 55.9812375644967 -42.4928552266239 24.6590302883084 0.407154425181801 -1.38707144193664 0.425888923805829
"94" 6.58621164158301 -14.3417711699129 56.064710507004 -42.7046255880855 24.8144525697332 0.483396396007255 -1.48009660938898 0.19599342942787
"95" 6.54402368777663 -14.1242603140658 55.7804622003845 -42.7083016956379 26.4023658344497 -0.33745881347664 -1.71471952181275 0.562805253253351
"96" 7.24847457463087 -15.006397621016 56.7042554682217 -43.817382127301 27.4973376132761 -1.91603153525439 -0.846363810874081 0.365569670195113
"97" 6.42173898887927 -13.9762939117242 55.4859355179964 -43.6686025150881 27.4785337713466 -2.16685518640801 -0.603505005453736 0.439540958283242
"98" 6.78061483135359 -14.1212414556999 55.5754050874201 -43.0989123803571 27.1401740915235 -1.67491159447508 -0.725941485709403 0.39782922777314
"99" 6.86168530758351 -15.33559972997 58.0789599935308 -45.2121306154434 27.0827485878039 -0.843074096229154 -0.767166135747429 0.303834940201212
"100" 7.59993310051297 -15.5977373199699 56.9996188764761 -44.3597565483683 27.7676963134638 -2.18268973534239 -0.897121052445879 0.433123554389949
"101" 7.94930066442687 -16.6435846500999 57.3741375671594 -42.3049301461947 25.4940691182165 -1.39139999034876 -0.383565123155708 0.164999283948346
"102" 6.8007141646762 -14.9181870140253 58.2184055662236 -46.0761685681633 27.9036492843083 -1.4423675670179 -0.832510654225855 0.380719542362557
"103" 7.27872548620056 -15.1408141753436 57.2043351652829 -44.549994607905 27.323821904705 -1.15439446248019 -1.11573213798983 0.395832610424575
"104" 7.75701433019969 -15.7945403550662 56.9078341249307 -43.5906319246216 26.0701188140757 -0.570165233081171 -1.19081351823466 0.310528287416306
"105" 6.89142225777449 -14.8329090924782 57.7671169542996 -45.4218979857932 26.7964268133956 0.399150324527945 -1.7480944233065 0.257284676864948
"106" 7.04801637400333 -15.2211671902984 57.0098167715932 -42.9081635919928 25.2308205837253 0.720821849183163 -2.34975330384312 0.574107057876636
"107" 6.95805218477824 -15.0310782146828 56.5542690946289 -42.0259367550614 24.7286846834444 0.328864178215833 -2.30410953600644 0.548281086764189
"108" 7.35126253815819 -15.4075596026713 56.2631022006756 -42.2927362767169 24.1838576868401 0.874913081122382 -1.3828877456181 0.524324844532398
"109" 7.08573174437592 -14.5933786665181 55.3666865282642 -41.712284431979 24.9630217244561 0.0718488834926992 -1.73358545909412 0.497287416442857
"110" 6.61503897831064 -14.351283241412 55.5588952412526 -42.0408378912804 25.0298353298861 0.318294310698986 -1.62001766293594 0.24030658046278
"111" 6.56691224436704 -13.690128585824 55.6590537632974 -42.8197373754574 25.5636895642748 0.323084901781748 -1.58178828005573 0.220012813743114
"112" 7.1892417305492 -14.8450285551662 55.1978816650092 -41.7758961351466 24.7682379359993 -0.0312352471822968 -1.32093780520004 0.482286343163836
"113" 6.13679688877145 -13.4685200442135 55.8912275935374 -43.0928610433756 25.5807302262606 1.0459385858841 -2.84903252955306 0.743855876250022
"114" 6.35777700344094 -13.8397538122616 56.7708562664107 -43.0316626035925 24.3991504205182 1.84512495954007 -2.81477256923267 0.585003509479619
"115" 7.26302984215654 -14.9084494341214 56.0148960163084 -41.8160474088855 25.1609554091903 -0.626501871123726 -0.866377592890054 0.443949422477419
"116" 7.04447738848337 -14.1793009371309 55.4857735463418 -42.8768852489719 25.3642021492222 0.397006636038983 -1.7310484563141 0.344243685006415
"117" 5.96779579776366 -12.7191483515891 54.1227794161971 -42.4055805332571 26.3304021848947 -1.13046219870921 -1.23062932237828 0.287163616126847
"118" 7.25150884234597 -14.8436498615952 55.4917216396244 -41.9766692503188 26.1192510766877 -1.3129119461653 -0.466454079862694 0.214126781021664
"119" 6.01899043903644 -13.1469509052927 54.7387827767219 -41.9973829129608 25.8351480995613 -0.56143750289532 -1.50749801976528 0.429153131790871
"120" 5.95891469391411 -13.0194654678645 54.9291717662456 -43.6934486181242 27.3887915052245 -1.35009231047976 -0.871096990672648 0.470883529261017
"121" 5.41824452858827 -11.5751154830656 54.0856955915242 -42.466761750908 26.8330466732082 -0.798415104990748 -1.37316721732635 0.302242088189116
"122" 5.71573170411462 -11.8016723884066 52.6313986915195 -41.7943409544171 27.3843201217972 -1.78865080137919 -1.18839792825453 0.163343610207724
"123" 5.67159572471169 -11.8994681085806 52.9564968864772 -41.5675609919917 25.4621859970765 -0.223691463360443 -1.30550591693107 0.384729941703703
"124" 6.38256959591948 -12.3175252059509 52.8325053742169 -40.6997116758235 26.0026835051673 -0.960668844479472 -1.20410724650193 0.336638275564919
"125" 5.40491103907796 -11.1622586878062 52.5602790236741 -41.390539678813 26.4688997820902 -1.23242511825233 -0.847578380317039 0.290746757691227
"126" 5.47114080492921 -11.3039372697425 52.127233170062 -41.2731070937694 25.9462397629515 -0.625296332822742 -1.33004652097514 0.550762561674557
"127" 5.26134744022036 -11.0293934924541 51.6408806833212 -40.7738787462346 26.4665459683814 -1.55007681030989 -0.778526711939899 0.346331677232602
"128" 5.12037685703488 -11.1793389583882 52.3550016930351 -40.4855483517586 25.7178353322664 -1.15049525977585 -1.13760458034541 0.25218994307429
"129" 5.65107264420999 -11.3804425933694 51.7371554838226 -39.6588289837525 25.3158019177383 -1.63157248580108 -0.457270629500533 0.34528968794677
"130" 5.57178407981271 -11.1748157132115 50.9727815013834 -38.7407424114622 24.2907709902303 -0.854224843120847 -0.973287097287663 0.308572773005284
"131" 5.54978239208541 -11.5415831779084 51.325763957232 -38.3241570124559 23.7280112783239 -0.23715771405305 -1.0067173401939 0.308650188820941
"132" 4.44583125891828 -9.59388092764596 51.1565710024029 -39.4979725467983 23.9089917677047 0.487464163072839 -1.65507684497221 0.466595470447866
"133" 5.11152563334541 -10.2509320463963 50.0623418262688 -38.2437828402654 24.0963042184438 -0.0621241002560366 -1.3858707685258 0.575218437983898
"134" 4.92146749054618 -9.95386543853299 49.6479946787936 -37.2107726583901 23.2683541323582 0.0925001851490087 -1.28659810722578 0.440886531086469
"135" 5.50725468132711 -10.8033116807611 49.9119324918493 -36.6459245470063 23.157375199737 -0.730553036839099 -0.855076290796579 0.367711643586002
"136" 5.94169057691356 -10.8286112609849 49.8522084202399 -37.1762635310007 23.1686328488636 0.415958590197524 -1.39117285980162 0.210881978502846
"137" 5.5094277346502 -11.5000130437788 51.011439819548 -37.7267899743714 21.9627169672487 1.11336087885617 -1.57835378168982 0.529242000093296
"138" 5.43358707061663 -11.5373835601582 52.0031336268404 -38.2025815063849 21.9066869781458 1.26079594893531 -1.37163844800578 0.422297709855772
"139" 5.0581918382904 -10.5079583543271 50.7500583046515 -38.0784986730951 23.2880525114601 0.17996460234083 -1.37556018644368 0.2962352821967
"140" 5.09609313558529 -11.0319631818505 50.9634840505821 -38.1347879621266 23.2729573807699 0.624950469922091 -1.67962759989445 0.28383036980709
"141" 6.02230017377613 -12.3044814342227 51.0482942914496 -37.2872549507178 22.8094552178556 0.153449235058503 -1.38956563982415 0.53099446690272
"142" 6.42698167161268 -12.8011940888429 51.7995559584432 -37.8803257038821 22.4339908830061 0.472641769084808 -1.17763651299139 0.545965993935594
"143" 6.71066145827275 -12.8747169186769 52.285143061855 -38.1997509048989 22.9848980345337 -0.739789841344546 -0.593647920395074 0.361241891436721
"144" 5.60924501929621 -12.3665806934775 53.1636872029147 -40.861116383277 24.4274363260898 0.0702814118026083 -1.22232678194933 0.19717943063719
"145" 5.68437815832703 -11.7832559590891 52.511547074939 -40.3424109260429 23.8059849713815 1.12003237307079 -2.01638421906388 0.596190960131144
"146" 6.57615719228708 -13.3028544436937 53.5507971812689 -40.4842355709034 23.994531266243 0.964481557322521 -1.90977768874649 0.546827929363493
"147" 5.93960110203194 -12.0532111992561 52.6577810122062 -39.7980593337688 23.8193916082957 0.968190214954877 -2.04919760217114 0.334056474502433
"148" 6.30040600706266 -12.4558219882696 52.7077659445535 -39.5765883516508 23.6789593687357 0.114931419514377 -1.09894249048896 0.401972362863008
"149" 5.9031128158572 -11.9729203168368 52.4895923931382 -40.2508677613598 24.5741715619074 0.061925605642898 -1.39346073092416 0.426808143017219
"150" 6.19481930837399 -12.3554170326706 52.3296687162997 -40.2292761022597 25.0769279600327 -0.711964169376758 -0.733358416301784 0.279392211972936
"151" 5.46925160824212 -11.6929993326342 52.7704812331452 -40.8691163943666 25.2722570425005 -0.710974353795069 -1.08418133750779 0.399291871064146
"152" 5.85105011972865 -12.7395855937941 54.1413867560797 -41.9101166286319 26.18473268233 -1.10495887517138 -0.799937461172228 0.184013063923167
"153" 6.96402381728102 -13.8497148324726 54.3643182079954 -41.4102421839693 24.7000805468563 0.118524460355162 -1.84021231726024 0.497503724792716
"154" 7.29426330240223 -14.6264500473296 55.3828493426545 -40.8612369623112 23.7326307203606 0.829064654726889 -1.68411690305354 0.319864598740376
"155" 5.99583685944187 -12.7578312833581 53.8912007293644 -41.3732289807587 25.4066404442962 -0.469654380387902 -1.28260137652539 0.232174179653565
"156" 7.16770014351775 -15.0354867567713 55.4974114058268 -41.3819735112917 24.2304287537039 0.897422881150425 -1.87486396771375 0.625944132956171
"157" 6.52193436984496 -14.0441958052515 55.0155642187745 -40.9047911968579 24.043490572534 0.107829047507064 -1.48367045424716 0.514206194400543
"158" 6.02570003167734 -13.07850608177 54.7940362508818 -40.6554954812836 23.7662359414354 0.222797164594032 -1.38928689288298 0.395763909226786
"159" 7.78371398973703 -16.7345658410193 57.7331682999399 -42.1002646689228 23.5740645257821 1.23237809579241 -2.05783677517153 0.41896470648734
"160" 7.03685550408558 -14.8352838572825 56.3840310346117 -43.0932863335403 24.2963849216142 1.86191705194727 -2.23530070695809 0.412938725781018
"161" 7.50111867785381 -15.9847360159254 56.9506363006822 -42.2018065659809 24.1176498527982 0.779947294509233 -1.45454689761507 0.44080205800622
"162" 7.2063850052676 -15.4091561653999 56.5703766605314 -41.7901815958719 24.0979813038299 0.798786163912674 -2.07970221899182 0.610860691100876
"163" 7.33585779210458 -14.5017203598101 54.9756322008369 -41.9093608033777 25.8183008472568 -0.481735125718567 -1.6806262746266 0.376656328150671
"164" 7.22889949259811 -14.606879268401 55.2878136819894 -41.937608966039 24.806002697409 0.341708243781688 -1.71890564343022 0.312668079915465
"165" 6.57262338463112 -14.2037251441551 54.9625094905601 -42.0708220797241 25.2396694413208 -0.0810319188876606 -1.36922852057067 0.386045764804073
"166" 6.0038723582452 -13.5234086134522 55.7645563516651 -43.6375561230159 26.562699181813 -0.602234912556301 -1.69088298422261 0.512703392274301
"167" 5.89830314470865 -12.8662554707983 55.4569104813226 -43.4062575341412 25.8317064655915 0.470084479060286 -1.9880146721427 0.509996107312497
"168" 6.16615658955842 -13.1799225703114 54.3324818456129 -42.3095347193251 26.2359799941601 -1.282232630919 -0.746600292102421 0.49710718484998
"169" 5.7570183929119 -12.4762990769574 53.9910012862803 -42.4002033511444 26.5098903532609 -0.846531839458167 -0.759761053024692 0.204982487817927
"170" 5.86411224657896 -12.2893254088376 53.2994181963452 -40.9287924915379 25.3779621228823 -0.34779558534249 -1.33051029438646 0.465014233933305
"171" 5.06610090927025 -11.6649232848171 54.1989907925422 -42.4059410165248 26.1481653424459 -0.48482501611356 -1.10972297859214 0.0721462095486047
"172" 5.41450546758746 -11.7209233810072 53.2426528563237 -41.9652055400109 26.3390837096353 -0.769471311554853 -1.51522247277024 0.335977344410553
"173" 5.55513024000802 -12.3446990531997 53.3785772961176 -40.6776403222365 24.6126121736626 -0.283960926375978 -1.1703305090157 0.244550410539562
"174" 5.30252902926996 -12.1104958260395 54.2435523664386 -41.6197374904 24.3567087803373 0.563175501201262 -1.40136891422048 0.486000252516685
"175" 5.70985395154099 -12.517612255769 53.7816538954831 -41.9350247698826 26.4314381951974 -1.46457482678673 -1.16630899756775 0.440183645283701
"176" 5.58563986800649 -11.9201045237018 52.8288470273291 -41.7008359687727 26.7383714345876 -1.98484881835283 -0.673720448049421 0.320218185297287
"177" 6.08659380087777 -12.8672641891334 54.4379495714771 -41.7997749955429 25.685704770029 -1.27713430410178 -0.581366712775981 0.445641654788529
"178" 5.65584043736192 -12.4749191135444 53.7988036964772 -40.6766316087322 25.217797499964 -1.07568277972706 -0.622654699567001 0.174584812565701
"179" 6.03647533880639 -12.5178979293732 52.7004759022694 -39.7295167945237 24.697908929639 -0.86184359976557 -0.728131675206138 0.227503358133559
"180" 5.62639220371421 -11.5204131921202 51.7929618302144 -39.3456987508001 24.4098596304727 -0.237243785333206 -1.0969772253949 0.404246833480246
"181" 4.55524087768525 -10.6696764200584 52.1204703161566 -40.2468189048317 25.0729180472767 -0.815569012735766 -0.986890759098861 0.124116837508987
"182" 5.35635567508895 -11.1608831542404 52.0868675987543 -39.7576104635576 24.4128548380651 0.290840076124029 -2.04315438141412 0.610758729268688
"183" 5.84876435664055 -11.8140263205544 51.7123446500863 -39.8169310486589 24.7319484525301 -0.498207811429348 -0.947128072565494 0.271225640615109
"184" 5.62852624125702 -11.6727180080288 52.0223119132556 -39.1837040764887 23.6843026434238 0.56561370882627 -2.06137337372952 0.47264408013983
"185" 5.01916479902695 -10.4577599091445 49.671666845789 -38.7464410610631 24.3712911060128 0.177814250954645 -1.85827535822172 0.357720638285007
"186" 4.58322766596694 -9.5425612355573 49.7565111465757 -38.985240442242 24.6356228032347 -0.443349093142996 -1.66714116131348 0.508265502314891
"187" 5.18431371829439 -10.7466545623856 50.7513174645972 -38.2771184189891 24.7475777099635 -0.649560718856572 -1.65089756985477 0.63920223798432
"188" 6.17618753046647 -12.2057310742867 52.6588468909678 -39.307366701704 23.0341648066628 0.79865698320928 -1.3148514129532 0.273147092873916
"189" 5.93514658950758 -12.6462761086801 53.1255533396305 -39.3279012710914 23.5319544650371 0.0303238946541587 -1.23187453399974 0.398038775056115
"190" 6.43999752138557 -13.0192843574479 52.7963734875571 -39.4575595801504 24.0931065123131 -0.106708905692504 -1.15236236715204 0.350670350157414
"191" 6.01720152131565 -12.2167910595225 53.0359336693856 -40.3854883523018 23.8967166875395 0.383663009044508 -1.75273921987241 0.614189213757655
"192" 6.86761469937592 -13.8086859020656 54.1105094610332 -40.2439203302122 24.4294108928128 -0.424294422081522 -0.819641355189196 0.140117137202234
"193" 6.06922958849977 -12.6064538342109 53.1554428497465 -40.5728435496722 24.9275830351326 -0.248987406739125 -1.46252528687328 0.687520529118484
"194" 5.99406164240584 -12.637629738352 53.9739186935316 -41.9885144878687 25.5230345818195 0.117820447768374 -1.84554739667196 0.430148664065772
