"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]"
"33" 12.3918655006716 -17.0603129521899 25.2780258801618 20.2131337098444 -7.29105513136589 -8.5956070705907 16.8754827643229 4.46718505872902 -4.608938770996 1.7733463778688 -0.0575920748831656
"34" 13.1576136394199 -17.9119770746013 25.7537141463568 19.5575673180268 -6.15814857534966 -9.88947977572767 16.7215101921516 5.03962565834133 -4.80069683297613 1.95851458142643 0.169305391301378
"35" 12.8633704880642 -17.1286958863758 23.5785783386724 21.8640275300477 -8.6269684469518 -6.59538477235588 14.5368129481666 5.05465282694027 -4.8699935354639 2.02016014125489 0.210608140870425
"36" 13.5630658976207 -17.494240430945 24.1723239906009 20.2289819688863 -8.14499639039456 -6.29835454172695 14.729387309342 5.32679879248545 -5.5336543147953 2.61803331018197 -0.120379522899897
"37" 14.8364521197061 -19.9273142257055 25.8342852068215 21.4685586057646 -9.58311795792082 -5.63633030731585 14.621589333606 5.60758374830616 -4.66114230912508 1.59939964577755 -0.216927150688862
"38" 14.217505388452 -18.9332644730972 25.7247438160849 20.3328960271246 -8.84286902331753 -4.41059148668895 12.8418657962624 4.85494290918607 -3.29800763034227 1.28401839827776 -0.0476511112161143
"39" 13.9302004680467 -19.2601998207385 26.8860086429006 20.4259494722487 -10.9609561819123 -4.89693292186496 15.0659619535552 4.13351157741542 -3.91005669184727 1.23987449023249 0.283249372227811
"40" 12.0747310330766 -17.748254783494 27.8840672010729 18.3504648620966 -9.67439894294561 -4.86368923941303 14.9752415404826 4.22956270463161 -4.60032861472305 1.96112189984734 -0.0150326562510226
"41" 12.7524996623468 -17.7841424149721 26.4265040799269 19.4431222345091 -9.07099234839168 -3.94733898231838 12.532523928513 6.16834673377255 -4.39325352348434 0.87033508203571 0.217472673165199
"42" 12.801336216636 -17.154155073319 26.0864608463371 18.5254647483862 -8.91950511978179 -4.03341821017752 12.9859858818157 5.37747751995324 -3.29274002727018 0.705920171540881 0.185841154757511
"43" 12.6045921667519 -18.0077643734279 27.151254310595 17.2567314569547 -7.77655732886068 -3.40249015364275 11.7081802414728 5.7945428969524 -3.54250263474817 1.04875870185462 0.0152949145859499
"44" 12.7244623473028 -16.6514797068881 24.9139784512634 18.8142974682302 -8.00767623391147 -4.34480450369508 11.625384486889 6.95900303446373 -5.37131069779193 2.27459595789146 -0.104805710169334
"45" 12.8343451972971 -17.2729169650578 25.1257740577749 20.1728279015222 -8.1552575477815 -5.07429506106934 11.0318906699046 7.60012769589046 -4.35698377498084 1.27152923683062 0.0154699125911596
"46" 12.4006757442161 -16.3747999419784 23.7419706906255 21.1409401664557 -8.19935359635648 -5.51914103615732 11.6385519879601 8.24600658530436 -6.2804068138754 1.93155098351653 0.149850572147931
"47" 11.9381924255831 -14.9822045811925 22.7457794133432 20.4747823177354 -8.61504942348606 -3.71365482263757 10.0423357230543 7.75037742892399 -4.5101648862426 1.39479127770994 0.102804688615914
"48" 11.5092555285929 -14.9230840519655 22.6866732411954 21.3126312973491 -9.35962416138856 -2.83578014313873 9.78721624878594 8.45331277849626 -5.2268938172847 1.44029311380117 0.256387840935245
"49" 11.6585027589327 -15.2365807176376 22.7181214242854 20.8407015854812 -9.96481832244515 -1.25595032925616 7.87464350931339 9.89665431093965 -6.23540797121686 1.88117807540804 -0.0135846377581687
"50" 11.9622813075385 -15.7330378978131 23.5938684339814 21.6296719841249 -11.4204389877431 -0.773661494277873 7.75467194274343 10.2937170845595 -6.54996920268471 1.92682042571655 0.137992919525636
"51" 13.2859049713958 -17.5825381961445 25.7756574359765 20.9667883850466 -11.8367493133045 0.061963317133928 8.01491189691117 9.53073595599553 -5.9600965428155 1.86159020569718 0.130304235022507
"52" 13.9019348235172 -19.1846955270572 26.3216670737942 20.8318439649005 -11.8382770997397 -0.550852054158473 8.5731901929123 8.59502162997534 -5.86849929357797 1.96824267828669 0.103711693645377
"53" 13.0380364232681 -18.8027707634714 27.5029333344245 20.2772802799767 -11.0959492664173 -2.11867413616109 9.01266272673086 10.1449325666856 -6.76210523324667 1.68525245786121 0.45307916557683
"54" 14.4854760157281 -19.9911221886973 27.0052437488178 19.8531076698226 -10.2156872616847 -1.31198432015232 8.22081540023309 10.6377580053068 -6.80527515512961 1.82274356100656 -0.0167722863600051
"55" 13.2716612024064 -18.7852987351549 27.5819787493941 18.5974889322017 -10.4083201068124 -0.655337599616465 9.38815472116914 8.7812999737549 -7.34982284109055 2.64474471894436 -0.0340113743577568
"56" 13.49638308722 -19.3487344405299 28.1189906351394 17.4476289053777 -9.59795174772379 -1.5260977136302 9.79742269241474 7.68583103740607 -5.39949462254278 1.49667878215551 0.139654311415508
"57" 13.4380572122505 -19.1961457116208 27.5226343472815 18.1849007911067 -9.28540035014969 -2.33446749931177 9.94435155962158 8.42203538603755 -5.38707497703762 1.55730208145174 0.195106538032446
"58" 13.0286536303938 -18.1373103798496 27.4026830817813 17.7111173812872 -9.05070722618069 -1.57161264870348 8.5806063658647 9.80547506151417 -6.69435603413146 1.85231144975876 0.320580507279684
"59" 13.1028776523385 -18.0585211890305 26.8992560139715 17.5022733851421 -7.62626138400787 -1.81199378473667 8.12712438193959 9.43612674471068 -5.84893217200815 1.61152600349303 0.0800511443682178
"60" 13.7991943549387 -18.9000939572926 27.3799544172735 17.1509315679983 -7.06244842704584 -2.03236127262624 7.55697893381983 9.43338789556262 -5.33070177278179 1.38303366582528 0.267186349006746
"61" 13.3553945875554 -18.3095095210556 27.5164772532247 16.5178325033066 -6.45112628073012 -3.07568748684341 8.71942404005869 8.64116606910068 -5.7674917882959 2.18769345692376 0.0735694199302142
"62" 12.1486105352145 -16.9441177270258 27.3587757433933 16.5998268872426 -7.74727031385622 -1.16251660272464 9.12006088634946 7.55749800768139 -5.65218031937057 1.87179765944032 0.170070839293134
"63" 12.0074571628265 -17.3134750600631 26.5825124206477 17.7115934439515 -8.00623671883415 -1.58114714615076 6.92830431528704 10.9282062908807 -5.62645299557257 0.962087292829855 0.435179358877355
"64" 12.5714755799333 -17.4019482560234 25.8595752757625 18.4747066770678 -8.63414625551562 -0.6756720125584 6.97044426420539 10.1593609794338 -6.79358018413377 1.95162066187553 0.140685038575794
"65" 11.8815805467989 -16.4105066818882 25.5606966654728 19.089409639625 -8.8750829631114 -2.18639041296073 7.56042366517353 12.3921960656009 -8.11432732915233 2.1165789424895 0.190936696298998
"66" 12.0779461499688 -16.5237301924045 25.0255655824858 19.2886544706159 -7.78181757121015 -1.42198507303997 5.7020454735873 13.1068846667193 -7.53332954158546 1.24682664056791 0.311697715286458
"67" 11.9260715579124 -16.3675470540706 25.8626708880974 17.0028454281009 -6.86497114763029 -0.887322615417691 5.01057418699393 13.195861858059 -7.58873823284476 1.6791666186692 0.365426302931112
"68" 11.9110312474682 -16.2945954854382 26.1682271142116 16.2859781364838 -6.75670062527662 -0.330112639720441 4.99635824354601 12.442381129925 -8.20868003981182 2.4533457782266 0.286567466457299
"69" 11.1042260911073 -15.7827484234837 26.4481001620956 15.5050941071124 -6.02268797089905 -0.905513345466394 5.01057645519428 12.1889825547542 -7.0973663408227 2.11805511476833 -0.00236326172637301
"70" 12.0866699453758 -16.6850570293825 26.8774883995513 16.3607897957332 -5.81266324101198 -1.72941584912202 5.3403660283529 12.5652560524914 -7.51448821696044 2.29067141741528 0.122375122983037
"71" 12.3623491259605 -17.1310733175083 26.3751043618888 16.6748684060008 -7.03169259239717 -2.62411292564442 7.12047920226094 9.73090077257599 -5.75578033654628 1.42699719681381 0.428274423224848
"72" 11.9526639155731 -17.1620464050734 27.3515149631583 16.4940943271203 -6.34160083496163 -3.99881793746755 9.28359369683402 10.2806993130144 -7.03022153357349 2.01938740494519 0.175293121119451
"73" 12.9426687318065 -17.9955601410296 27.7623982212748 15.7488500856158 -6.9364034342963 -1.92290983666327 8.07497604663324 9.23929252825821 -5.76554436602578 1.95536919784643 -0.0631572282633457
"74" 13.6774164257529 -18.482654507602 27.4337708895471 17.2371524177545 -7.33053255375322 -2.57323551326404 8.35549309425767 10.2539519090089 -7.56706968719764 2.53944689531572 0.115173183868902
"75" 12.5693718636086 -17.7100894842917 26.7407549231319 16.8473253668948 -7.37480767448847 -2.57056742130238 8.15987142610804 10.842320158954 -7.78987847446114 2.6245041600313 -0.225511242491997
"76" 13.2031668612667 -18.3444880405572 28.22909928172 16.4544887011614 -7.4627934285401 -2.88300877789421 9.07640492385234 11.2867401591949 -8.52595938796384 2.68711939272869 0.156666374320362
"77" 13.5081300853828 -19.2669531450658 28.428989182009 16.7439206261219 -6.53301281459398 -2.36840901855524 7.33034028149945 10.7135555589223 -6.40863618823422 1.57209578913006 0.177522428587364
"78" 13.5183464229747 -19.3792615701994 29.2615843435093 16.2160392347229 -7.80370555151877 -1.89349876106897 9.06662943747551 9.29582146921697 -6.38314722027882 2.03758475893009 -0.17368090292081
"79" 14.5985710125874 -20.4577977659962 28.7863569274726 16.962699831486 -7.74908864737646 -2.21669322675033 8.93725446159484 8.72261742020032 -5.58204308081178 1.68283268034631 0.204169348252072
"80" 15.9340261926646 -21.5132222026728 28.6969078547406 17.7667436524688 -7.9884736974637 -3.58884009963752 8.92678868573948 9.59305076334469 -5.67745277668099 1.25285515166533 0.44130502871253
"81" 14.766786667704 -21.5039706662064 30.3033762584536 15.6250829455056 -7.89116353778561 -1.74495366644592 9.9151108906738 6.8240177287524 -4.13837458947481 1.25321204179195 0.248961623545552
"82" 14.9336365892498 -21.1732526824524 29.9821615729728 15.0936327985323 -6.63302312219726 -2.18308239318165 9.99583854845826 4.0952713462184 -1.02067770725933 0.309131681807948 0.152236626784214
"83" 14.3734773387645 -21.2184374508264 30.7260707452782 15.5657678373746 -6.89221350896415 -3.75014326543355 11.5589510620997 6.00812770306961 -3.51317956193348 0.509522279941116 0.386894190039142
"84" 14.624190135895 -21.0180374989869 29.2657577084924 16.4267970139271 -5.86896352068166 -5.83552516577254 10.7787102472219 10.0271963129394 -6.9914273178972 1.96600134814662 0.3607995442939
"85" 14.7856553954614 -21.0891723437494 29.7956299749302 15.5005447693038 -5.69361448616544 -5.17722055316143 10.8418299563711 8.15755955924666 -4.9606825300917 1.59506048294232 0.191409846346602
"86" 15.270866741511 -21.3686970564001 29.5166623629066 16.4335852742864 -4.80625445761228 -7.05187342842786 9.99593851900345 11.5374789388422 -7.07772182571597 1.33824301739185 0.0629463953870069
"87" 14.7109484992936 -21.0373401219204 29.555406202989 16.0798300615931 -5.35579380131864 -6.9591070855366 11.461264328562 8.97035758645272 -6.14480083755665 2.22489287749266 0.164294250215496
"88" 14.2629070753812 -20.8685243593845 30.2960406120945 16.6841233819157 -8.05822476915842 -4.66201908989891 12.6253389729271 6.91166484869361 -5.90644754202959 2.58141390640815 0.0681762634119744
"89" 14.5013291197802 -21.6914024295235 30.9028913257623 16.8260752508562 -10.6354402687873 -2.59878060859016 14.6980039650739 2.78338687223442 -3.33700090589812 1.76785819007174 -0.0728610195784718
"90" 15.1713449054147 -21.1777552600637 28.5150246623509 18.5574374444387 -8.4033385045248 -5.41573759345865 13.7812446601535 5.64535034049273 -5.07987107670758 1.71464775587005 0.100094149598857
"91" 14.3797227628977 -20.6324027284936 28.6129472123097 17.9866978932833 -6.76104693543455 -7.01176261709349 13.0991171189463 9.09684941978158 -8.22756767021196 3.14071217056857 -0.165934129907445
"92" 15.7227523778256 -21.5623046655069 28.0879337879862 18.5540446018043 -6.21611338797974 -7.62877230856925 12.3708741300627 9.5911324560907 -6.63014444668905 1.62393885821171 0.293489358829902
"93" 15.5107830621592 -22.0250717632271 29.5471199788974 17.5782202363159 -5.74714101950812 -8.48609537602257 13.6257646375848 8.57851070274525 -6.29851390217447 1.60996251920878 -0.0129716240598544
"94" 15.1435519082053 -21.0828402666953 28.456098994542 17.0762851824272 -4.9931671075034 -8.00559873267001 11.0301149754486 11.3059584263344 -8.05098087885738 2.43736247919458 0.00145864994877792
"95" 15.8217109609078 -22.8197367480429 31.1080722801275 15.4207396387553 -4.7934939477785 -8.00659071496097 12.1174929979748 9.442750720175 -7.19630712203668 2.31358294512785 0.0847960015670694
"96" 15.4241354159808 -22.4436366556655 31.4460751499513 14.869771358121 -5.1731506392402 -6.990281020684 13.8463523016063 6.97629701931747 -6.86396038624514 3.0855326406875 -0.0673191831181852
"97" 15.0844528648313 -21.6291703896909 31.1291449880055 15.1076778722917 -5.57034607111806 -7.37645201384906 14.7849648976822 5.08325650202005 -5.37516315857341 2.57336496645625 -0.0813071636170111
"98" 14.7613817819823 -22.6668100169345 32.6367127222439 13.6595714861661 -5.05346345035775 -6.46615279185941 12.6025606077383 8.57793529340366 -6.91124031941445 2.33197618542034 0.167736064371714
"99" 16.1698146701912 -23.5235339289396 31.8504669754135 14.1772463262001 -3.90291533024963 -7.23488504339856 13.470644789758 6.19501100798346 -4.68006166238491 1.80104245852664 0.189887963892509
"100" 17.2677491249406 -24.2950993890729 32.6488328214457 13.7212698393009 -4.38363829825297 -5.87211407652342 9.45029603673667 11.3832363857254 -8.16529442298376 2.91008441839511 -0.10990959327614
"101" 16.7819804129746 -23.9072447579755 31.1041828450917 16.7625715848584 -6.64876555147615 -5.43628134477611 10.5979145058934 9.20649843130737 -5.37304238435121 1.02265040114073 0.16256994661879
"102" 15.934552331122 -23.2815875449122 31.4603031390862 16.8752605191324 -7.77594916077448 -5.51618970547307 12.9418752758745 8.12763700821938 -7.3007634595363 2.46406801487668 0.0931879167911045
"103" 15.2526315249763 -21.3565423751318 29.3117260688107 18.0407420428628 -9.40626844769538 -4.46635885800807 14.5918864172774 3.75368828605378 -4.56300801494056 1.86171131638052 0.23793749184109
"104" 15.1960022312843 -20.9581741495235 28.7358024779265 18.0902713199405 -9.79768013621773 -3.43901434404821 12.1920019129493 6.98872077839726 -6.05461629777955 2.35623552644289 0.0197657274353968
"105" 16.8032048937669 -23.6318761386481 30.4745151907543 17.6207141730126 -9.70169280737179 -2.94203860234019 12.5811853402467 4.60819401901956 -4.36928868279186 2.76840556027191 -0.0350237887103007
"106" 17.2624061030496 -24.7544905387866 32.2770994955773 17.6337699978167 -10.6224323338755 -3.29559373622931 14.0454905391394 5.22872158337763 -4.23232949210851 1.3445520417607 0.0236916495476001
"107" 18.1225143518525 -25.936687771538 33.1220199816577 17.8756003933064 -12.8367645651409 -0.897631983939866 14.2457825202024 2.19842996421266 -2.29899685395742 0.93387018262651 0.00381379622780934
"108" 16.807644167733 -25.2556066407898 34.7354077300532 15.0230947462252 -9.54701248066692 -2.34099851590345 11.9019549855558 6.63958919273891 -4.45823247399405 1.20703312781714 0.273356956256749
"109" 17.451249604716 -25.5360669925762 34.2063198897408 13.8251815519496 -8.02809053245261 -2.21273199800496 10.9977374382657 6.06750453929835 -4.26101345450817 1.68988076667227 -0.00759207822926267
"110" 17.7067806403147 -26.1366954252962 34.3060928270526 14.7284953873693 -9.41255587077603 -2.35366002251447 10.3348982184427 7.32882988714142 -4.81233092155559 1.67835330118038 0.162252561129962
"111" 17.8783302905734 -26.5341174825517 35.4786508161422 13.9818498765146 -8.30035443845406 -2.19722459181346 10.4612254908396 8.2002106659223 -6.27360834786927 2.41539272835259 0.102248816047431
"112" 17.1239011282708 -25.77701310294 35.3231555927843 13.3316881531682 -8.24565997915618 -0.957783767837387 8.54136762965355 8.32815912065793 -4.44280778136575 0.924123243783489 0.159641475436883
"113" 17.2259141285372 -25.6901140357469 35.7539463812847 13.459870783298 -9.27029684404953 -1.45592757280088 9.53988576664925 8.24157650357387 -4.99759825757024 1.26667200887996 0.216008090872078
"114" 15.5834385150635 -23.5709388322798 33.9075585170308 13.0197804016324 -7.42249568968654 -2.1635188881796 8.1809977790413 10.5077771065296 -6.90713058728526 1.8776327147339 0.0804428859247098
"115" 17.0343350205184 -24.9198279453619 34.0581938515205 15.1211430573658 -9.50300033763009 -1.01974434810855 10.9288071763764 5.43950443365383 -3.74524181021823 1.52849694215978 0.0176164490116697
"116" 17.7928779443362 -25.4392027556144 33.7247555305433 13.9330402611555 -7.23463490939997 -2.70003032909667 10.557234357807 5.56698142100012 -3.06341146049249 1.48870408621918 0.136051678480191
"117" 16.8999989866728 -25.4398965693018 35.6879833465275 11.745462086717 -6.31035908057759 -3.1839287913609 9.9177535187443 8.42836385831542 -5.7024082069221 1.83570519092703 0.269136900958727
"118" 16.5509304858691 -24.8565474375563 35.045007416916 10.6347285980954 -4.78803197513398 -3.16088666544647 9.58321846889285 8.02615413922648 -6.2181370794779 2.39514809094326 0.0261167083708046
"119" 15.0802002696435 -23.0618783238543 35.4221635762597 9.3935985699572 -3.08203587118212 -3.03600183010661 7.54123406882117 10.6488605457054 -5.8056063025119 1.24066910505941 -0.0921315279284449
"120" 15.9150348303444 -24.5566148035331 36.6116434756022 8.65186881851286 -2.62229831799276 -4.16637847080426 6.45671267052394 13.1232947003467 -8.00366416681388 2.46017372186767 0.0705204086615392
"121" 16.4817465087207 -26.0874134552959 38.3851772590193 8.65603262825811 -4.07663481892971 -3.28801151499571 8.6808278265259 11.5289821899136 -8.27225253518378 2.56281042525372 0.00327956779983485
"122" 17.0224795211185 -26.7202038580348 39.3622714665952 7.23498507594818 -1.6782350562646 -5.5510468822045 9.68149693522433 10.3869050481835 -6.36810949587321 1.56707952870866 0.182843407607995
"123" 17.3977619568457 -26.7336841032641 38.7853571588494 7.34532290259161 -2.33464641497755 -4.20046606175149 9.08033547462827 9.94987948692628 -6.44807312708014 1.90210293750161 0.0390179715746087
"124" 17.1872258622195 -26.7486862124645 38.9322799403277 7.80961358014832 -2.53115527495632 -5.69692962009692 10.2938691120197 10.4589865104373 -7.4585005388149 2.2152705028221 0.0177970083406065
"125" 18.170237616903 -28.0725996076391 40.2163306095424 6.3748296952716 -1.79739877432573 -4.48960049588357 9.5966558392036 9.59896131570808 -6.19304278120332 1.40639449637885 0.0740458918071102
"126" 18.0698830955872 -28.6117452770567 41.430255295944 4.48377688859009 -1.52944509034889 -3.61543839500788 8.67741570641991 9.73437231130323 -6.47378394774209 1.68525453341259 0.254283986873531
"127" 17.4041135241053 -27.6451361561379 41.6794968632139 3.66234139042117 -1.18706077096839 -3.3383962890985 7.8682482875627 8.69212016657518 -3.57330040954841 0.576583427398708 0.317581072265687
"128" 17.4249055213438 -27.8437920715564 41.5383818238674 2.98487726143701 0.46490369715617 -5.04024684831832 10.0331689878512 7.60870931426384 -4.49237260688875 1.38885601441689 0.114152275679514
"129" 18.6668725318775 -28.7573300912306 41.6093515121159 3.46455568383917 1.32374133262358 -6.37310497616887 9.84240807757556 7.8901247672324 -4.57683409669506 1.36413545110816 -0.0438310622998268
"130" 18.1536309923653 -29.0045041443878 42.7019518055547 2.78834365977244 2.91040569321589 -8.31923507531537 10.6078873640012 9.71734764722959 -5.72716741180424 1.36914439432722 0.227039568521786
"131" 17.6953766478017 -28.3179144191114 43.0952783393441 1.22322297513401 2.72923940231229 -6.23955783053262 9.1698645010538 10.5751612699109 -8.11869447431599 3.18643011351233 0.0485851613499471
"132" 17.3203843460181 -27.8498230727324 42.0118021238641 3.5109819114802 0.325590339885705 -6.79130372115175 9.35343461018002 11.7354873744508 -8.83802796059791 3.39333869536955 -0.0271264932647229
"133" 17.1706937412328 -27.9685663022796 42.0745747685652 2.57992018527308 3.32051609011498 -8.03385501621571 9.19607916864886 11.864379434745 -8.19508216090222 2.62700587620619 0.00525499876708881
"134" 16.6223843931265 -27.1134103355497 42.4175921527608 0.723707464181139 3.80108663000814 -6.28276148568121 7.70571124842392 11.7577047077868 -7.77043487720007 2.38776924353279 -0.0675967770163446
"135" 15.9592997060383 -26.576254692905 41.9178558186848 1.18745007069228 2.85301419226334 -6.71891190679432 8.86498612502057 11.1437653134563 -7.31240284390781 2.65944460002447 0.17449924547772
"136" 16.5416507749871 -26.2490353996488 40.8372295096915 2.03886987415415 3.10453220926598 -7.88756440490669 9.57496285269266 11.3471444671883 -7.78860052482117 2.3614762876403 -0.0563498831150506
"137" 15.8462625722808 -25.2428839634626 39.94997827969 2.04423971207631 3.42526257504308 -6.73980544733097 9.37023411303421 9.84042733407925 -5.85816369967373 1.36105409321667 0.145336339926102
"138" 16.4597772345798 -26.1957641784085 40.2427060491909 2.33396555491083 1.62372635512777 -4.54011265331533 8.10186401238262 9.58510110558349 -6.16688838030445 2.33971354523117 0.208049218151083
"139" 16.6170963721623 -26.8350169845299 41.4213287817545 2.38658761255872 1.3352253836358 -4.92534397357089 8.34265982210976 10.8088545506505 -7.24571063325149 2.22893665444389 0.0242650164443458
"140" 17.2517269063622 -27.9394708578007 42.430570517245 2.23388641726467 0.945807594779709 -3.8638319926738 6.32456536575673 11.7767641959736 -7.14147025254747 2.34193429979992 0.124242852919265
"141" 17.2454677289232 -28.4765326805602 42.7577610344675 2.06392722821685 1.0155968290479 -4.22581801538605 6.60123473183264 12.7126198866159 -8.4082728754206 2.4235904475608 0.121428870236986
"142" 18.337174360765 -28.9459067883936 43.1249926610564 1.7783652480543 0.705913658180366 -2.0016173396898 4.50212298024702 12.2597515099227 -6.85532310203938 1.71511459229373 0.285329160479933
