"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]"
"25" 5.30898028408163 -8.54693785781094 33.5650152167165 0.969830717634835 -16.0346507361864 21.1843228960287 -2.92449347382319 -0.237674353562077 0.35009931245193
"26" 4.99918458878707 -8.42764050197625 32.781680387049 1.44414612751404 -16.3180716387521 22.2977950292327 -4.27872446243944 0.299576013704211 0.392093390813168
"27" 5.18422747218709 -8.50462079089453 33.1929846598951 0.724576120890354 -15.9742785258103 22.9785687278041 -4.69004256337152 0.257455766174087 0.210930544460191
"28" 5.11716119419771 -8.22434955309298 33.551733533126 0.0329850483493793 -15.486839877578 22.5038519454318 -4.63142036216408 0.249009788565684 0.492723855027652
"29" 5.23525036590289 -9.46681841727069 35.2600161971319 -0.163543910654116 -16.8106594109869 23.5952147143083 -4.70652948071524 -0.581891478577963 0.523774893775708
"30" 6.21961119311367 -10.1803188650565 34.8777568228851 0.811577716261024 -17.4169581681829 22.906291053037 -4.2016028097737 -0.072825436207259 0.399459118664216
"31" 6.50289536592452 -10.4514386206323 34.2969875347111 1.96967143734113 -18.4994098402776 24.476827532821 -5.60655954036638 0.408009882693022 0.196650692294285
"32" 6.17945332734138 -10.16348510361 34.7240651231151 1.57407717105714 -19.7200625279152 25.8024529994422 -5.97768123756608 0.229257673323086 0.474514078115239
"33" 6.2840505543815 -11.2531802298778 37.970311492801 -0.945582743707889 -20.9250423124403 30.1581681000629 -9.37493284661468 1.32004240225177 0.2493562960979
"34" 6.02546079615801 -10.7321346600431 36.8380047775005 0.363022043675628 -19.8592880282804 28.0017632009716 -8.28416980199074 1.31139539351424 0.268898166168712
"35" 7.33673657131777 -11.6156533673554 35.1548057519998 1.05196287152283 -17.6180739601775 24.4212665038176 -6.34019944973188 1.11530084107225 0.420485821122393
"36" 7.28848843398371 -12.6068473954742 38.8327111284378 -1.70987164842086 -19.9994476613222 30.1206256553099 -9.5299388329909 1.41680804390919 0.281906448187225
"37" 6.82750592272907 -12.4054061032756 38.6246683539604 -0.745881297400778 -20.6774289398626 29.1895610863216 -8.71315486699133 1.13988580982758 0.328611290527544
"38" 8.30693377118204 -13.8578626005 38.3985617590937 -1.11676886560721 -19.0196231197648 27.3736943466745 -7.494218472982 1.04245669374668 0.246411678642036
"39" 7.30422137172125 -13.4694428700106 39.8171489944391 -1.70532153228494 -19.7428539823205 29.1086554074028 -8.54409400910006 0.933256856666582 0.375694043758207
"40" 8.25474979500276 -14.327611213724 39.7649919008369 -1.39441197965306 -19.6754714967634 28.8601432780577 -8.91853939590622 1.76247514389668 0.170028261599958
"41" 8.73749127702871 -15.0756009896051 39.7447120079652 -0.555408195284687 -20.8450591623045 29.1368618080655 -8.91814900361585 1.34981576951139 0.152897482670142
"42" 8.34879054421104 -14.3303804868098 39.1498823462717 0.269381575968145 -21.9265024165477 30.3454062917936 -9.48586775266208 1.55241292072169 0.293604193155518
"43" 8.48054804047719 -14.9597764439819 40.4650923049957 -1.43232910249461 -20.8994965821562 28.9557790565584 -7.55697726219931 0.5642727063709 0.534833080018831
"44" 9.04429831273898 -15.9090553664789 41.7613911735011 -2.31165596973617 -21.4531838857962 30.2279989907714 -8.0365278454022 0.53989436012219 0.177999895243823
"45" 8.44797000660225 -15.8074970525174 43.2472878772234 -3.82348212671146 -20.4856059211587 31.0604644627949 -9.61466408758821 1.21007880326188 0.261828035933632
"46" 9.61601026022323 -17.6741699699381 44.3959715989443 -4.51606565182205 -19.9269056533026 30.0828196833493 -8.99068210535146 1.05523859359163 0.315234441567619
"47" 9.31719242936556 -16.6217962721983 42.6387766543661 -3.31526498944339 -19.9424902063977 29.5739651307542 -8.74581200917121 1.12371338017939 0.364901055200556
"48" 9.26214741556154 -16.2441091591917 41.993401350121 -2.46433515620473 -20.7993673100806 29.5218361389976 -8.5474151483423 1.36167644168679 0.160650264215369
"49" 9.3332097768692 -16.7220122391437 42.8603080686021 -2.97959847341744 -21.0299960040897 31.6186677120004 -10.0887764343948 1.37259066885952 0.358666109460134
"50" 9.48510623176838 -17.2624987018206 43.8769641892992 -3.85437483476956 -21.8740053594877 32.7076221851109 -11.2856092180137 2.43630688368267 -0.058248698458789
"51" 10.1969755251626 -18.4217564509897 44.8925648636621 -2.8431521479491 -23.8637788763969 34.4571897999584 -11.4284573153271 2.1105623861646 -0.00601596475713637
"52" 10.5140137048451 -19.0627852148279 45.1245054180953 -2.82032070046279 -23.1780556505139 33.4644702027108 -11.2995455687917 1.87672080663126 0.21532211584781
"53" 10.3653196261466 -19.3468561886248 44.9967589341233 -2.91737125371858 -23.1975838439382 33.520089131607 -11.3270032563724 2.09414286185641 0.083150398792272
"54" 9.86194282337727 -18.7837698901531 45.0134092355004 -3.16479046384827 -23.0321844700147 32.8043762723836 -10.5700282179594 1.50941704865595 0.2450923534979
"55" 9.72185886652435 -17.8843441544812 43.5260105529798 -2.37659983178467 -22.4680200469382 32.3258843251918 -10.3647375224511 1.68589113330153 0.220662079862202
"56" 10.7371344341493 -19.1157483877373 44.9977326093381 -3.09065610778726 -22.7206663752758 32.5251319542864 -10.6018065645979 1.81754031332505 0.231883675040804
"57" 11.4697356978525 -20.9338790410173 46.5191289988861 -4.10873469868105 -22.1157513419928 32.4631142044425 -10.9295785770104 1.92745191510695 0.1846026761333
"58" 11.4939772527282 -20.9223676377715 48.0169723855884 -6.25233199130637 -22.0178598734815 33.9834938722916 -11.8780361960958 2.46798340612056 -0.101740036086205
"59" 11.6080374532278 -21.9732102960894 49.5386405977804 -5.7661000774376 -23.2941967775086 33.4208698462895 -9.93299636708237 1.26976580674146 0.274401018541866
"60" 12.1748664594111 -22.9748626432081 50.7859677233162 -8.04995114552782 -21.7079120321146 35.0439724937519 -13.2469310648097 2.92923970626343 0.136391161719839
"61" 11.1203924589134 -21.2102327120587 49.8323292400864 -8.06320674992779 -20.3942401153295 33.872547787687 -13.0260529852826 2.71737271109574 0.125067514675339
"62" 12.1364338893069 -22.6483301354117 51.1677385395815 -9.41217034104935 -20.1020635007507 34.3111509666553 -13.1509343028814 2.84018899945084 -0.0645510746036301
"63" 11.3850779824039 -21.4084692602661 50.1660254878879 -10.1453810158523 -19.4195507632241 35.0865909597784 -13.5870899987962 2.97858466278247 0.139797164521812
"64" 11.3209105318004 -22.1625947370502 53.185920009592 -11.5726229434799 -19.794253773596 34.8888020281363 -13.2663631404305 2.82267519473163 0.15266782553121
"65" 11.6750532573807 -22.7745626262043 52.3659759141212 -10.6759093471928 -20.1475814040072 33.5944008463493 -11.8585418751661 2.34777549709155 0.120723492131036
"66" 11.3185233182742 -22.6394405295545 52.51375321878 -10.5637927291373 -20.0975413456135 34.3560290776658 -12.7831400761374 2.46834890756306 -0.125191741431445
"67" 11.7842153383503 -21.8964666865944 49.1678589069251 -8.13611247525415 -20.0523647418764 33.8378747846989 -12.7290639891836 2.94842859418796 -0.0970137507612111
"68" 11.0065479704884 -20.4336376441465 48.7816676347408 -8.11053706948896 -21.2069095323959 34.8073790672005 -12.9805190125029 2.45124374900936 0.178800602648279
"69" 11.5562608052403 -21.8007602090212 50.6975688128537 -8.52426954808168 -21.4421284186324 34.9067049291157 -11.9907420845403 1.63670981447523 0.0855654822733928
"70" 12.3127998194391 -22.6997531269845 50.7955679779423 -8.2899568933056 -21.7275640721944 34.0252075342136 -11.957028037067 2.30738464975258 0.207594053097089
"71" 12.0104365587971 -22.3410934911762 50.4774189071423 -9.28279769263008 -19.7416347053786 34.3413747676756 -13.5180898891506 3.00656234375333 0.178102261568233
"72" 10.3517313896476 -20.2412318133687 49.9027173360687 -10.0577115580012 -18.3054023630204 32.9536947582689 -13.7941728536539 4.0314723856497 -0.187642060735793
"73" 10.4719639048105 -20.7425940688028 49.3616929185605 -9.34286860241498 -18.1583381459342 31.5466249476171 -10.9479544079157 2.23656319394359 0.054938797095764
"74" 10.8774428428587 -20.302712406914 48.9197016073515 -8.19807011345068 -19.2814221645351 31.6525956676965 -10.0159979666795 1.307685067452 0.206272134052307
"75" 10.6029756804595 -19.7613535142777 49.1511869073571 -9.33559238448759 -19.2005962386236 32.8566837466133 -11.4652629722795 1.66234051018699 0.343614719757972
"76" 11.3121042472119 -21.1139941233172 49.6209531993838 -8.74296008961072 -19.850488194808 32.6870608650507 -11.443908888131 2.42738152813429 0.201006739417624
"77" 10.6962160757443 -20.6148765115441 49.501250571706 -9.62738483830643 -18.9332234604212 32.7558325359519 -11.7964990184756 2.195536380127 -0.260042769454497
"78" 10.8678736357977 -20.964526913064 49.8637879952688 -9.66381253520061 -18.6418410551001 32.6943826508013 -11.8330073964691 2.19372898705784 0.141557891753562
"79" 10.926942054138 -21.0884968801916 50.3500948504418 -9.0455007381019 -19.3736986261532 31.7242026286056 -10.6956590642143 2.13866234761636 0.182225855962332
"80" 11.364489572508 -21.4043486062476 50.2472627068707 -8.86404829474239 -19.824553363145 32.1676607113563 -11.3965634181614 2.58878217956738 -0.000564709454174639
"81" 11.5384544154117 -21.4818559983476 49.5196179461218 -8.52117348224755 -20.0067887974768 33.3563824908983 -12.8865746046794 2.85488240943972 0.0784577276910791
"82" 11.5927561090341 -21.6105569590748 49.4716349924279 -7.92477322658839 -19.7249316832666 32.4925308576133 -11.854622807991 2.2214302076312 0.057574301709833
"83" 11.5933325717354 -22.0967668740581 51.6580567311251 -10.1611176359018 -20.0515824986305 34.6364754494291 -13.3520526541732 2.60058706620656 0.194424277154523
"84" 12.6973659606869 -23.7441903905016 52.0888850172341 -10.2769641981742 -19.6818438214457 33.4550319157492 -12.2367516798665 2.73788857983889 -0.0391639310084924
"85" 12.9326507412852 -24.3824753666222 54.3374479394213 -11.2620764570266 -20.1074041753359 34.8042893920871 -13.1415073722472 2.8581674231032 0.0427984205463512
"86" 12.7658502398954 -24.1566345735571 54.0308125377193 -11.8693610861742 -18.9157477253487 33.8487248128534 -13.0425048387006 3.14014215895938 0.108216892541345
"87" 11.2857953241773 -22.3496837907973 52.9551807071797 -12.9104557234965 -17.8151039738932 34.5587372121654 -13.9631709458681 3.23035158094198 0.113048187095537
"88" 12.0006723882625 -22.6040804492743 51.9858631636138 -11.2821375703683 -17.8919087370108 33.2384065282465 -12.6935562925194 2.54605687436978 -0.0731308786357272
"89" 12.0815203722459 -23.320913487889 53.1550531905696 -10.0256330197429 -20.7118350175239 32.9874431383215 -11.3944345623558 2.3909909875605 0.205218241038859
"90" 12.4446724704845 -24.1008661573157 53.5562247700983 -10.8048324617199 -19.9009019563915 33.0970534371503 -11.766601729777 2.78817722325591 -0.150317958523201
"91" 11.6381341959846 -22.6219066773955 52.8383961824209 -11.4405307951192 -19.5452099324284 34.2465244771701 -12.901318566783 2.44755889272068 0.26209867032499
"92" 12.4593557489735 -24.0857346563988 52.5185728309281 -10.3079919392264 -18.7776057625698 32.4816033081843 -12.1877308208884 2.88681228694948 0.0531604683272836
"93" 11.105931765903 -22.0512186854567 52.3392168375586 -11.7946658211986 -19.3284984417119 34.1658823499487 -11.6506095922398 1.88718523989817 0.391302831449391
"94" 11.1726008259321 -21.4161693136205 51.2547226926069 -10.5282486216491 -18.5575245968333 32.5583805970338 -12.4479042820148 2.55510624195265 0.101713792402363
"95" 11.0959546925977 -21.7127160745389 51.6823309621714 -11.6533964680019 -17.5430663785309 31.7927898099642 -11.6339758071744 2.56488521420737 -0.0877417049678717
"96" 11.7924149920564 -22.6361657570469 52.0245733638008 -11.7714149623281 -17.2637942084512 31.7497507563302 -11.7471825337133 2.48055729761149 0.020008065418619
"97" 11.4529657069197 -21.8601396206027 51.2638212143118 -11.7046250677736 -17.6861606626396 32.1495615282566 -11.7802670978589 2.52832313394748 0.194878483892825
"98" 10.878168495912 -20.974253801147 51.4704876539693 -13.1629335746504 -15.2529180108216 31.2289884273437 -12.3984911035647 2.97200807792213 0.121390202078453
"99" 11.1663848105765 -21.9654135484335 51.6257251283161 -11.7638403988256 -17.1828448531498 32.4429890103426 -11.5040073210932 2.17575555582181 -0.0285216281561872
"100" 11.1786225312727 -21.6126356234202 51.9182643837588 -12.0913736104207 -17.0040484956375 31.5595667382818 -11.5027509528347 2.58047814087882 0.0345888386411159
"101" 11.4956334255767 -22.3098424361036 52.0629928832419 -11.8932841385387 -16.3868396347907 31.1144535241893 -11.5608724880699 2.29209699040127 0.131196633114526
"102" 11.8922726330794 -23.4563302662979 54.152378727933 -13.9731574568264 -14.8704803060896 30.1108417854892 -10.5142716685243 1.74419528869843 0.00286356555581325
"103" 11.1091211138838 -22.1350398691329 53.4652768353972 -14.07936328221 -15.0251397519343 29.7985262998673 -9.04141567961081 0.943211492284933 0.143264561315884
"104" 10.751949843809 -21.9086682109348 54.000222463504 -15.4548882672594 -13.6567156924186 29.8286432527386 -10.3887335002843 1.91269998710947 0.0704038272546122
"105" 12.8591772356622 -23.8914722496083 53.5383458007402 -13.4698071839022 -15.390187276373 30.0071228313404 -10.5701347375802 2.25220504897479 0.16242941058264
"106" 12.7833861250913 -24.0342951078414 54.0914222521529 -13.4902720799485 -15.3292739233385 29.9165735147963 -10.3300318232151 1.63268458565616 0.294453971997953
"107" 12.1659245480406 -24.1354784742773 54.4484448389 -12.7515859418645 -17.2640969976957 30.6712595422421 -9.7665096646717 1.53563519207904 0.232872621502767
"108" 12.7993617261636 -25.2368539191446 55.2475199831315 -14.038049831439 -15.7863427980289 29.9855368058293 -9.61197329273102 1.6344352049519 0.179197013257831
"109" 12.9160015790999 -25.0151992377211 55.5703990925623 -13.8923717335208 -16.5472383191826 31.589923479866 -10.4527850694846 1.3072518189508 0.150625754265338
"110" 13.0906908748487 -24.7965904911436 54.1055365964201 -12.2680384373919 -16.7385565765735 30.9976207597941 -10.4678844120473 1.6418194231859 0.267446626382135
"111" 13.2590603996039 -25.5860764464704 55.3774756631444 -13.4421734288344 -17.0815575826931 31.981456158588 -11.1773119832041 1.76248804086278 0.265054072362741
"112" 13.0596703472352 -25.7510262290786 56.558880762878 -14.5957626330536 -17.1854767567823 31.5884116953349 -10.6950668356715 2.15707011790374 0.0335841654723281
"113" 13.5636029168078 -25.725915733261 54.5153608388593 -11.809692679385 -17.2432130825259 30.1298456088401 -9.4146099717793 1.88653979343157 0.214970971253356
"114" 12.6236983920733 -24.2140440810529 53.6103883731206 -11.8894119644475 -18.0217142345451 30.6131399845075 -9.85396650845968 1.65314816711188 0.00964693538877306
"115" 12.6390578923467 -23.7039657800896 52.1124022255198 -10.3281256974755 -17.4506340802701 30.3185454032376 -9.73293165250317 1.46677461370825 0.104872476666744
"116" 13.2592742273657 -24.6536241755931 52.812651255344 -10.1731213427278 -17.2929027663527 29.695140366549 -9.83783260747814 1.61904558133983 0.28280614193266
"117" 12.503199949931 -23.8828742690598 52.7402303326489 -11.1586721056477 -17.0891737902655 29.3296113653837 -8.85923224322712 1.60304967125488 0.157292424295193
"118" 12.3520449480858 -24.0494186425509 54.1038304517249 -13.3953290196836 -16.0598402590968 30.6643901554153 -10.5323698658793 2.10247362541713 -0.1633397624967
"119" 12.0120970955016 -23.3356441522095 54.6214373329729 -14.6681875743032 -15.2043113062282 31.3100298654969 -11.7864619320818 2.80888000152076 -0.220666836869443
"120" 11.8208705888592 -23.6614773228184 54.7242057347019 -15.80636670465 -13.3283198206763 29.6468661408691 -12.2793085274741 3.50527878729911 -0.106921333023012
"121" 11.8873034884157 -22.7469597549495 52.3640432986498 -12.3729831739331 -14.8858071072538 28.6302963421911 -9.72617036014407 2.01531641539701 0.0745982075806251
"122" 11.3934830367393 -22.7135014122529 52.9810747732234 -12.4154450840279 -14.9727062763033 27.2170474755654 -8.25062035758806 1.41775290233546 0.151956505062309
"123" 12.0161678732162 -23.0378436597735 52.7690561068567 -14.0223060916528 -12.5886141589646 26.9656348503363 -8.64708304387806 1.71908549531282 -0.0323377812833999
"124" 11.5505451120624 -22.7015976339043 54.4948724192393 -16.5959118927768 -12.7662176249866 29.5475163104769 -10.2512421507075 1.67641391544013 0.0551604195917148
"125" 12.3124532772103 -23.7148388452058 54.5938226042568 -15.2364148109545 -13.5876162364166 28.4137230651958 -9.30643121226576 1.49540244569531 0.0745290810320535
"126" 12.1706240240973 -24.0569141533903 54.3382806581514 -15.9056767292953 -12.0329122072016 27.2819564680222 -9.28090043605876 1.85374460509419 0.0981518454616228
"127" 12.5314552026839 -24.2255724387558 54.3690281090112 -15.6927286095802 -12.0214306962536 27.4785558616788 -9.1255121374481 1.40448866091274 0.139387768181351
"128" 11.9816887830023 -23.4228947921591 54.2874494842771 -14.8786674390499 -13.5387314413485 28.1936318945821 -9.14667035737586 1.41000236520034 0.160121775436516
"129" 11.7864831286474 -22.3450957663971 51.9731899334526 -12.2734069679457 -14.7792727729755 27.5698136121089 -8.37350036492118 1.06939147399725 -0.0307038121931736
"130" 11.2699538126884 -21.7480976107792 52.0014380758217 -13.0977638628219 -14.4722114152628 28.1252619834581 -8.65346662215506 1.22056779538971 0.154296056406105
"131" 11.3842062474317 -21.8231968273863 52.1891201310639 -13.7944656097958 -12.5575773545881 27.4836748731739 -9.32259428714131 2.039825434269 0.384158226398295
"132" 11.2777279506772 -21.4075218042235 51.5575042498889 -13.5369373320793 -12.6723778511601 26.8943947904695 -9.11143777210837 1.84277261848878 0.0839631135572244
"133" 10.8412913722325 -21.8514073161762 53.1570961436115 -15.0148721342287 -13.2110155835912 28.9531553483559 -10.8881050232551 2.65641766196224 0.0676830961704554
"134" 10.5168756631842 -21.6092229764074 53.7063127822081 -15.8268854427642 -13.6277271948199 30.7196599586569 -11.6210732554726 2.4369476482622 0.0332877984596753
"135" 12.0835554209038 -23.5988531019447 54.5711039619352 -15.7897283821791 -13.5936101176007 29.9848518535118 -10.6828725765284 2.01623057054244 0.118443090096919
"136" 12.3436642413613 -24.0419832277513 55.1053047938313 -15.800670616633 -13.4097218328829 30.120689660003 -11.112632600912 2.07428759850518 0.152467709657258
"137" 11.8527180334476 -23.6123569233434 55.1141321639933 -16.4599735870367 -13.5606916197138 30.5388301603458 -11.3349246665692 2.4605588607532 0.15570122537766
"138" 11.8789790771226 -23.8450830984846 55.5714110246745 -15.3636230973124 -15.7193571757718 31.7711341524567 -11.379499149419 2.04855284591429 0.0809591882665697
"139" 11.9051745260841 -23.6280054561845 55.0978701333321 -15.2484822461579 -15.8633622574434 32.9654881157245 -13.3329957090155 2.97448489753254 0.0173916943996686
"140" 12.8171628491821 -25.0332419663434 55.9199479850674 -14.4553346970454 -17.1750832839136 32.5494875430329 -12.2900746779435 2.92573897301946 -0.049912571997933
"141" 11.8848456453071 -23.2992303278162 52.1794080978804 -11.3777984208678 -16.6627610572404 29.585668997647 -10.6372656338546 2.65478220922193 -0.0519892091767835
"142" 11.6602159877445 -22.4578531209572 52.3196103533969 -11.6231522675676 -16.8485113512509 30.6445857207287 -10.5726109833631 1.73426124414894 0.0774967080524225
"143" 12.0129242315429 -23.0119481957116 51.3387535673128 -10.7043949137232 -16.4628127196409 29.181361260694 -9.52619706379859 2.25235393301582 0.224432248422097
"144" 11.4629497048454 -22.3202938796578 51.1544460918867 -10.5641865177088 -16.2507783932637 29.7496460132704 -11.0513396883123 2.4437063898004 -0.114773885682564
"145" 12.6385843075103 -22.6607812460265 49.8658478032841 -9.37817565239129 -15.3407371480683 26.9081598868276 -9.42217315109864 2.32509505596833 0.114239948478771
"146" 11.414614233169 -21.7841354327252 50.9179619727644 -11.0342715226303 -15.7844503132436 29.5182245357736 -10.8305005282309 2.13308854239511 0.171478210329913
"147" 11.3976856923728 -21.6250006900382 50.3077054409898 -11.308793356903 -16.69002246293 29.4937416213499 -9.44426514324052 1.8257955129982 0.296423404897699
"148" 11.5837570467407 -21.3760070964574 50.1974263643834 -10.9519713603221 -16.385844753472 29.1600876494777 -9.70790649183469 1.54472363338094 0.19403863630612
"149" 10.9863450541914 -21.5671438470834 51.566482928821 -11.2679737859721 -16.6992145228447 29.9174602303752 -10.2539081790295 2.46232329948349 0.145869694399585
"150" 11.5738976073285 -21.8587936836693 51.5816202749076 -11.8268216355435 -16.1156787625537 29.9299582772545 -10.7666610179446 2.39453479910165 0.148871744836485
"151" 11.3427244562578 -20.8866114634537 50.166489177395 -11.550949120357 -16.0380831908809 30.1370680390059 -10.4467649100747 1.98799457240382 0.250865486572728
"152" 10.4708873527866 -20.7890304096141 50.3044698681027 -10.9106646378214 -15.3368382596737 29.0904791438088 -9.76471124376872 1.77707091853869 -0.0352932807375619
"153" 10.9133802937853 -21.5392613809161 50.9104382603572 -12.5911784464371 -14.8182999885059 28.6125077433452 -9.8835293383513 2.02882688603389 0.45204959089641
"154" 10.4740490337646 -20.2387695876463 49.9216331406677 -11.1476780651356 -15.4141461791563 28.4717828891308 -8.88376192224036 1.24719165167213 0.374349534370582
"155" 10.8471212708867 -21.1356814506207 50.8310288227051 -11.8400999989998 -14.8140017298678 27.7833756462123 -8.68457819002716 1.76897964866624 -0.0218128275427295
"156" 11.623426015828 -22.3916858989882 51.08651339043 -10.9514141976746 -14.6050714757555 26.0852180802851 -7.5737539434655 1.4241107446491 0.313865197278398
"157" 10.9367005556543 -21.2939091176881 51.0883721365969 -12.0088130009312 -14.0688126626894 27.1833712479849 -8.34919588390784 1.48245151311768 0.179248851788699
"158" 11.0125713682379 -21.1957799859637 50.9798799456067 -12.6073212998815 -14.0723292780435 27.1803076587447 -8.13064240589944 1.17083594850746 0.20638260965171
"159" 10.748446488834 -20.3439980508535 50.6203246314841 -13.4156605606216 -12.8624424955195 28.053636589242 -9.92736277763143 2.18513648392194 -0.345091262823665
"160" 11.4928614297105 -21.9188219586442 51.4709979366129 -12.8570117481488 -13.1949837850331 27.2914978235053 -9.37743450481247 2.23027283729595 0.175211520319107
"161" 10.336921751365 -21.0781525800494 52.6641430434232 -14.388958284246 -14.6419565732711 29.8309656027399 -10.4505518845028 1.93627451801103 0.17348848741724
"162" 11.4924050332069 -22.6782687993098 53.2581266741956 -13.6543136929455 -14.1406230657045 28.2385891616505 -8.8692897827399 1.24695713969047 0.476730629031663
"163" 11.7239112103141 -22.4470981274101 52.2609034142343 -13.0436986667272 -14.3073048447107 29.1230889133232 -9.89855665262016 1.82736404136823 0.22500071703571
"164" 11.7112467565057 -22.5578219044844 52.2299346847823 -13.0021753880015 -13.9785912198975 28.4852239562227 -10.1940707313371 2.07062825049759 0.182307104081025
"165" 10.9354079689727 -21.7260689285588 52.4733491414496 -13.773124475541 -13.5217903543273 28.9089297236478 -9.58242076258644 0.988306974707323 0.233259837702522
"166" 11.6114549422152 -22.7550255376322 53.4541361614023 -14.7550772312796 -13.5414714737667 28.8517759096793 -9.48795810303262 1.63757884227525 0.0955243085175057
"167" 11.7503102029191 -22.6109937699078 52.2302236665646 -12.7096888710481 -14.9243839304444 28.8297367156266 -9.89230814181792 2.21767565912026 0.12104089779768
"168" 11.5222026003571 -22.4042660066344 52.4890554263565 -13.2028627030716 -15.18132128763 29.6316657236476 -9.5881392746108 0.950967801164067 0.163689081139853
"169" 11.2376338242255 -21.6506848760137 51.1939325786326 -12.1803419911597 -15.6501544022965 30.7107754339798 -11.2644395024889 2.21479933354093 0.326738772865904
"170" 11.3966620940131 -21.5861504180914 51.4668093804486 -12.549320299523 -15.5363201729449 30.51555210363 -10.6127155065548 2.16347542061345 -0.101250699744035
"171" 10.868068649323 -20.8942585553197 51.719373948065 -13.2933194380876 -15.1186849431202 30.4052732665001 -11.2759721514027 2.31868110869946 0.335048202224998
"172" 11.7121252327249 -22.4776124712271 51.6133258702167 -13.1706069029915 -14.4678437561572 29.6269787709296 -11.3258629974295 2.94748723346001 -0.000310256841117157
