"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]"
"19" 8.16327632452396 -12.476083356789 27.432196221902 4.88704324660432 5.24604064028915 4.01727049765251 -9.63212930642657 10.9159677154675 7.19006377920172 -1.35364092189434 0.444042214978129
"20" 8.0142958153913 -12.6822357542333 27.2492853269709 5.30945919399423 4.63274619961123 3.91023653757058 -8.52380592551383 9.50620523099002 8.24614539190292 -1.89349290277599 0.546989506198941
"21" 9.5028685739518 -14.84513791818 30.3860664523891 2.04337040660125 5.88924321415188 4.4761815828624 -10.1603964346294 11.9592447774584 7.28347779189199 -1.96971426093993 0.662639274042729
"22" 10.3517590775568 -15.7271099187545 31.3306830853478 2.7391588047946 5.3287223714879 5.39661607893543 -8.67674013063569 10.3583210063015 7.22129724002468 -2.00052215150545 0.565122508534978
"23" 10.5961341173292 -16.0757944855075 31.5854778108599 1.35796159106003 5.42854745642855 4.96804179619716 -9.83858681759939 9.71426588535345 9.77717944178858 -2.71876639284922 0.704627549151525
"24" 10.0736807454702 -14.7022815182721 29.8887886137058 0.988487344384902 9.21427386575603 1.30907296271344 -8.74638864638768 10.6823795974163 9.46388374799701 -3.38708399893843 0.840358756063219
"25" 9.32629329873764 -14.6364701458337 29.8266568141809 1.00113104162126 9.23516631108757 0.886644721326688 -7.32613859116683 9.93087133485388 8.23955664526211 -2.40226958898222 0.784353425039359
"26" 9.41221660411482 -14.5323090721421 29.8644186567038 2.78072632391645 7.51050419262296 2.1749952316466 -9.01311503129365 10.1834875790128 8.51913357214231 -2.75812240628759 0.927207186392722
"27" 9.33206511584132 -15.220920122607 31.617295405019 1.62728293682886 6.63101581633355 2.774996802348 -8.57731023250515 11.9713746455509 6.50659375168257 -1.90316715067631 0.656014090580442
"28" 9.83832160805487 -15.8092724173187 31.2784852595742 1.47887299507208 7.3662983171846 3.59384174762204 -9.75343558191372 11.7511593620302 7.14782310538317 -2.32597209697017 0.387025777890669
"29" 10.1288942557095 -15.959431690165 33.032104220747 -0.239807975264949 6.88620989985536 4.69657308258065 -9.77471615172 10.3965362614655 8.90634868166747 -3.35000301775714 0.993701226372669
"30" 10.8255360742983 -16.500873719863 32.8259143133259 -0.162170242659519 6.77603050852275 3.83401692067805 -9.08781092128091 10.5260247613644 8.96460282830418 -2.93677382117526 0.53610987272889
"31" 11.4775801634743 -17.1072655642737 32.4027368764781 0.0974497121992976 8.99375377786515 2.58523406665355 -8.8662390459652 9.61720651537281 8.84022346964709 -2.06100152471915 0.51597761482453
"32" 8.33218882782189 -13.1830751568534 29.2836316125461 -0.109153672999931 12.0567976176753 -0.801251995539846 -8.17216972408657 11.0901134771987 8.95151488661033 -2.97090261402903 0.602309238310241
"33" 8.10157199515809 -12.5383829770551 29.3780915587337 0.482277727191121 9.95345506907023 3.26720933133992 -11.4630035177919 11.377659700753 8.52839153143151 -2.50942887399435 0.673855876556773
"34" 7.83693943776508 -12.3169462508615 28.5808384316517 2.72434240147088 8.06925987741849 3.04702650391829 -10.607230295152 12.037195869413 7.71300946087968 -2.70399477808697 0.944176518495074
"35" 8.94143029982057 -12.827476429985 27.3391841893821 3.72934962081012 7.48305142924837 2.49677953596637 -11.586517614549 14.4163934653532 7.51814413861186 -2.89370318300345 0.444265885212526
"36" 9.20795105635695 -13.5570569621733 28.9486233802317 3.16200534277155 8.4825727005037 3.56300360189792 -12.8723472114822 13.9409504842811 7.26018480093061 -2.70025147479389 0.903085963250628
"37" 10.0525723511708 -14.1238113704 28.6003668691549 2.96931426470542 7.37161670970368 4.03386967890598 -11.9107426657573 14.8021806225289 5.42207514079681 -1.19803662208328 0.404369001871499
"38" 8.51817527148872 -14.0321261271021 29.9555255743643 3.23600101983412 6.32020560475732 3.69837514256563 -11.0840329478035 15.1136529566784 4.24430635669718 -1.12132751642312 0.542676212501879
"39" 9.54220529535445 -14.4167298142475 30.1311215808888 2.68234185171894 7.41564559552609 3.92748142313175 -12.836890766528 16.019407453732 4.73047896353481 -1.30227134449904 0.595602408240972
"40" 9.17490160977029 -14.8480041348463 31.4006013361265 0.595372270334782 8.00256130680099 5.31655818924719 -13.8646550893858 16.7836792698275 4.29270852905236 -1.58126188301586 0.423652816560363
"41" 9.10734816184498 -14.7093942967249 30.7705651751108 0.379263840935925 8.8400928004092 4.0607683633901 -14.0372380424501 15.8108141114043 6.43131950610821 -2.57768409671137 0.530362630489323
"42" 10.0636724573831 -16.3129731039598 32.3823685805223 1.03848724165328 7.96139324434921 3.63098108959849 -12.3652646796458 15.3029222812457 5.65210545288775 -2.00316626215524 0.543842697621754
"43" 10.0914423275158 -16.7438904216561 34.0245430832198 -2.06889681442688 10.0079916621517 2.29522142357104 -11.8052949797637 15.0964448749242 5.64581918019284 -1.55273883122737 0.534155938476139
"44" 9.99409150152494 -17.386437448955 37.2732993906922 -5.13491185568248 10.7245256553166 4.13000435777858 -12.7044037733097 14.3828348415581 6.90607104507447 -2.63319787160593 0.654031601732544
"45" 9.85846557251348 -15.9343757710881 33.5561882745419 -4.2514515452701 12.3900393409816 3.85278010642172 -14.4027487461237 15.431439017471 5.23571607749393 -0.738167136256368 0.181219684180476
"46" 9.53214817449142 -15.6900497793573 33.3390874885766 -2.57963503735396 11.5507909661178 1.34329606462346 -13.5884230311876 19.4682401054281 2.00376946779973 -1.33804550549978 1.14618163348124
"47" 9.67569128625269 -14.7101153947737 31.4306369811033 -1.69794484877821 12.5461227267847 2.22474709382332 -14.6126822533268 18.7773499716467 3.00728533565489 -1.05847947394538 0.690112730059731
"48" 9.65347345049854 -15.0963269310657 31.2943805624454 -1.29731538374041 12.1533933215045 2.36551621725128 -16.2800475159461 21.2253017297453 1.7882398981929 -0.759339481713518 0.477106247656292
"49" 9.05707952233789 -14.3256468499669 31.2156663214165 -1.48377963914594 12.0187693765479 3.59458094374897 -17.105065006426 20.7129805398598 2.64004937811114 -1.06014469606574 0.35948316668038
"50" 9.81744951430336 -14.9707777088109 30.4384696324674 -0.762748394456312 12.7549766577913 2.12760134922938 -16.7474430658229 20.5134783134725 2.07667673910106 -0.330487754192117 0.333420865477514
"51" 9.12214948033484 -14.765063237717 32.4471261974073 -2.55586956409523 10.6428323824908 5.98801014529293 -18.0686778699532 19.4324464293087 3.04000450238198 -0.45849292784726 0.408634119528472
"52" 12.1267119894241 -18.1800082247187 33.8599851386711 -2.14826063077536 9.57342398108479 5.88064641782346 -16.5391759515181 17.208882357615 5.45294415133789 -1.93216688217357 0.778363973687989
"53" 11.4677175168927 -18.3630710659881 34.1432151152106 0.22264640868218 7.67951291563165 3.74630155980752 -13.3731907934589 18.2097614103605 2.47436392706771 -0.49141401722151 0.410856025224939
"54" 12.6623742099174 -19.3012402120106 32.7850233674531 1.10631317161299 6.77267224280338 5.53319764125522 -14.5457953287796 16.4273542750606 4.18630718661109 -0.179786709726914 0.477683795138318
"55" 11.7757211842598 -18.9298131624283 33.4156482406501 1.6437957388758 5.22411794129133 5.70190992516225 -13.217831052817 15.7791276053652 4.17873583492168 -0.709778830710382 0.414505270706602
"56" 12.1227594775564 -18.614848179921 33.4481657244932 1.7131661566358 5.62486483638 3.83049489532539 -11.0779939913635 16.0679825163372 3.58025581843829 -0.892537664719929 0.467770084373253
"57" 13.3347589880913 -19.8352185642828 33.3735622593526 2.36159200741518 6.3996209562415 3.25641831474974 -11.7278206318385 16.4176447178057 4.06493646558344 -1.31772319227528 0.57465704915552
"58" 13.6226230251128 -20.379687702796 34.4892562404886 1.08909919078971 6.95688256828615 2.5070323997406 -11.6775045415924 16.0826097276354 4.88868899635509 -1.40635343261353 0.738166277484555
"59" 13.1947972353134 -19.738832794259 34.778925478046 0.380428459980712 7.23156389353789 2.17879734702773 -9.42105062198075 14.5353389574826 3.79633668616942 -0.550888361326636 0.618370496390404
"60" 11.8817758248066 -18.544552009927 34.1859537570608 -0.66094653378815 8.46476375898528 1.3833845498549 -8.77923963392899 14.2200542668173 4.12332394274075 -0.856736504071694 0.774371225516273
"61" 11.6687469994672 -18.6745936744906 34.390292870105 -0.126011647274081 7.28860188897314 3.09483649860468 -10.0656047118258 13.8624634997189 4.54748166619224 -0.45789190041606 0.399230749781388
"62" 12.3822876344399 -19.3827984159074 34.2401412391294 -0.00449993061505238 7.9560410150099 2.79533210618501 -10.878563072887 14.8618510115135 4.33988733699029 -0.517491454889138 0.143988532921127
"63" 11.7364256236499 -18.9545943981006 34.0524058215471 0.967131373198034 7.8399550684769 1.70084658329299 -10.617263208101 16.4267618807907 3.30156021309009 -0.909460763906103 0.286579540921585
"64" 13.0563982942501 -19.6535078385406 33.0612603560627 0.669446687891327 10.5622103302212 0.891164967779637 -11.7901353892897 17.0670342914377 3.15353522165475 -0.530754937101701 0.326045154301959
"65" 12.4492835425897 -19.7975638114098 34.5395719788282 0.400199488105427 8.1943430570977 1.34261928341737 -9.54899877784787 15.2854885632987 2.93629511811579 -0.230720608840129 0.20429740320316
"66" 12.4156748610973 -20.17648839212 36.1780884465686 -1.87134347536893 13.011490136366 -3.09436053498959 -9.23364049499488 17.3893977411841 2.17417123645267 -0.654075383843552 0.519311370524346
"67" 12.8854410290869 -20.8142640113074 38.0372094567196 -4.6948136800898 13.1847321549305 -0.320741033298301 -11.6218252163627 16.7078476428195 3.67131346811953 -0.621255198870587 0.523462902748696
"68" 13.7263174268408 -21.2573761464864 38.1616089089505 -5.69513352675844 13.2673854143745 0.826292498900862 -13.2446590750508 17.5352589023745 3.50573598838915 -0.880304493670878 0.732631804246779
"69" 11.8233613058906 -20.2384226184965 38.8899605929835 -5.59515782558777 11.2934111663203 3.29560101580558 -13.556806829331 16.8506339304098 4.27388800366452 -1.34770388806294 0.737214287289748
"70" 12.4134119675172 -21.2897128717167 39.1924679068296 -6.30263483357959 12.4199595274105 2.83529048571806 -13.1932095575862 15.7788229791339 4.24845462012569 -0.7365917404296 0.562203352869467
"71" 13.5853905393074 -22.3367343467194 40.9279997246328 -8.14285804557286 13.2179843902485 3.01064750893604 -15.6625340688389 18.573818117319 3.35094665449955 -0.33760634045123 0.433494533726252
"72" 13.8481002595923 -23.4653386334996 41.6847950710535 -8.5740996442733 14.0296281999283 2.81103430627308 -15.356391420324 18.9191286141525 3.935454769857 -1.86240007086925 0.355326701164047
"73" 13.7000347428472 -21.7670353174209 38.9377264523885 -6.25797806016103 13.0392788566712 4.18207103073795 -16.3859697750281 16.6625086282851 5.58779163805368 -1.50878994240995 0.746529390650078
"74" 10.7503076528417 -18.3575562142766 38.1122021606948 -7.3462595747463 12.346057379031 4.97978549522583 -17.0998774541158 17.8301299067785 5.34941487428557 -2.08942846227024 0.72143812390429
"75" 11.1225399725145 -18.1303218451684 36.6483859735587 -5.22433779243596 12.7683210096625 3.33728552907046 -14.5434312004626 18.414945596686 2.58451965647898 -0.621334336392771 0.273201132655057
"76" 11.1637141912277 -18.8017214050063 37.5740658194997 -7.76253819598099 13.5049139319639 5.58674582622559 -17.6475212302167 19.1147461015857 3.78157199420722 -1.11193280516771 0.6345178379502
"77" 11.4420838465529 -18.8422417108501 37.4638225367422 -7.36179147809937 13.3763385112268 5.18589460517221 -17.6922337835581 19.3212582091668 3.49102496362949 -1.90550776119136 0.909689196064047
"78" 10.1468001226999 -16.8512624999891 36.6400587454471 -6.47862857240058 11.9804078560489 4.81868117246591 -17.2055877556127 20.1928519106736 3.45021891436177 -1.71484790454153 0.621316623639682
"79" 10.7610157418222 -17.3674783224221 35.438340421263 -6.12331222340034 13.5738630112662 4.8256143464809 -17.4874753424688 19.0419558594774 3.92589332004488 -1.11819575246121 0.638821086414296
"80" 11.3004942447381 -18.2218039720713 36.7167270641143 -6.85642623365914 13.0533511847778 3.95420926491063 -15.3832189625933 17.5339181836252 3.92960276164222 -1.1990159971257 0.581893667871911
"81" 10.170860704846 -16.2480315214351 34.164433648003 -4.52868363359194 14.846090473846 1.4679554832627 -16.1963413099442 18.8090738209067 4.13220628402452 -0.981327965504809 0.555491492092799
"82" 10.3306257252584 -16.2921824182743 33.5759217086196 -4.37159712449223 14.887957048265 -0.301098555204496 -15.6594503782046 23.1299119128258 0.643138296962961 -1.0886406882982 0.880830217070402
"83" 8.21035369761583 -13.5644485664552 32.7845664749069 -6.32961088398468 16.0958568032858 2.45958117037511 -15.8325726100751 17.7600897604572 4.607466366757 -1.58965321936556 0.893063978891681
"84" 9.6575584811108 -14.8250610470731 31.9277054780194 -3.94682476406166 16.1047232776486 -0.245152033241714 -16.0229502059482 22.0866334438639 0.512693316760315 -0.273623348365384 0.852273717022126
"85" 9.83324578102896 -15.3168323615562 31.5352766352814 -1.81812340765538 14.5263093132412 0.0345411683138379 -17.5420660416424 23.3788422776873 0.762318183996138 -0.536184085687746 0.549379174703319
"86" 9.0992333086231 -14.868346707587 31.8775051523061 -1.14164255465598 12.1363798374079 1.52395720487195 -15.6423453007711 20.7676251358401 1.86144677666111 -0.211139009968307 0.496585433691755
"87" 9.2548501857062 -15.3761314612592 31.9007318203896 -3.01881209344647 15.0343389485137 -0.330624283952092 -15.9742787169401 23.3428499851675 -0.95922396268084 0.662016816494737 0.372073836647896
"88" 10.1434930327596 -16.4772041123551 33.6812555484558 -3.64790652784837 13.2007042901709 2.16950157155602 -15.89722679948 19.0723932308877 3.11223609946701 -0.956172582865465 0.43133733761272
"89" 9.94743685617252 -16.1020831925808 33.2937537649986 -3.90222867708443 14.4037156326425 1.98364353732742 -16.1453946819764 19.7242417884956 2.97440891391433 -0.964328766268632 0.592321187462734
"90" 10.7353918881933 -15.8339515116644 31.7903274507785 -3.56505761478336 15.5569023960827 1.49332163767581 -19.1542460023909 23.4149560457561 1.62599127066684 -1.01377224423842 0.730885640157685
"91" 8.31013733432749 -13.3934673288632 30.6493293097541 -3.37057845420007 14.9445442705534 2.88476839095519 -18.6895592010254 22.0700328984072 1.83389794736674 -0.509671677881763 0.57327104272628
"92" 8.70147258864272 -14.3719021012872 31.8826025737677 -3.03970175397057 13.3265669664413 3.8505485219439 -20.3238113278874 23.3792923975193 2.26352056889955 -1.2251668097272 0.559898705300637
"93" 9.1608892243705 -14.0775614514617 30.6203785098811 -3.00704031122092 12.9564843485397 6.42814035658831 -21.0390486074544 22.3030539653478 2.16414366703463 -0.808894885161566 0.512966402420512
"94" 8.70398611643054 -13.1034742545353 29.3948520848013 -1.57610799821587 11.1122357867938 8.07718448078369 -25.0155573606358 26.5430159256349 0.262993694952073 0.100020903924541 0.296663985432394
"95" 6.95854279196062 -12.2047424671485 30.3951046894232 -2.8947257860605 12.1495068424561 6.92365553984423 -22.8343450233807 25.7023282952541 -1.0996016346017 0.589071927238169 0.406916344552232
"96" 8.73266697543911 -14.0672053563157 32.0319260551464 -5.45625907590176 15.3296091486537 6.75206946206067 -27.9980261276629 33.0759367793282 -4.99704335903613 1.31406054491395 0.37200716316591
"97" 7.61573148504305 -12.3655514608623 30.4102394936164 -2.79707537663952 12.2583664247768 7.35916911615645 -25.5535649141283 28.2994199207056 -2.46230717570353 1.65159118802642 0.567555664762826
"98" 8.58678339775264 -13.0418247383951 29.9162864900577 -3.21825451026429 14.4009886577166 6.55611341362924 -28.9727497648507 33.1285590402548 -3.33738049739785 0.172795833547387 0.689331271165909
"99" 7.45568124681999 -11.4779473239349 28.501488020803 -1.68718650975897 11.5416243253846 9.07552967823546 -24.5089402239006 24.7461573964341 0.594534816430669 0.0267568261996147 0.635939460028851
"100" 8.76732293417766 -13.0410609451203 29.1832119836955 -0.240696103469408 8.76203620184079 10.4310856002068 -23.1421834539005 22.5807904846952 1.8617721641465 -0.618737033089264 0.701163864419683
"101" 7.98273659419402 -12.2924460005816 29.9021227355531 -2.93256175066973 11.3916251151447 9.49171657066337 -26.0677752122137 26.6104800696374 -0.035977557353444 0.0614162622830836 0.30007370102577
"102" 7.13047998458958 -11.9945858969197 30.5842510847935 -3.49605264156445 11.652777480336 9.44579435866921 -25.3868715202422 25.6127710368959 0.177333073627549 -0.763418722622805 0.661809003968861
"103" 8.1437668768157 -12.3664879785024 28.813032901397 -1.73804223066436 10.3633232797408 8.78667882912941 -21.7925823021535 21.6272746634298 3.5166491587235 -1.27299860092247 0.856627257735449
"104" 8.09407220338722 -13.0060859884889 30.6765729990329 -2.51929576395248 9.49091503835084 10.9668518972475 -25.1880541474974 24.2245484004665 2.3441377194238 -0.765012931287844 0.830349356095656
"105" 9.91706772328714 -15.3707358401244 32.3486648193945 -2.16051884102619 9.29006523076469 11.0085401407307 -25.0086970237524 23.9705374812833 3.01596346539554 -1.38467733823893 0.339281462903709
"106" 8.12209462330832 -14.4571046261264 33.2830780454317 -2.88662675210557 8.33086918972514 11.9226959625399 -25.0702553358266 24.0297334652351 1.67083593623016 -0.674605604216489 0.719529002289561
"107" 10.6419395473885 -17.1243293669785 35.0338322105307 -4.3540940883416 8.45871463946499 12.2794218945283 -24.589147710719 22.6602440447967 2.45851176396313 -0.381596712043133 0.522968465132126
"108" 10.3743924653045 -17.3875708198153 36.5445681477564 -5.25994089663049 8.33448362545297 12.6928288118211 -24.3812471848179 22.6040409664025 2.42581836186945 -0.509731769079632 0.650763998888461
"109" 9.630631337024 -16.931421293696 36.7519021967714 -4.10028135077193 7.31386993284763 12.1433466060055 -25.0294133886925 24.8782647896109 0.585408206673367 0.487612867750465 0.37456502313864
"110" 11.8656072549015 -19.4137027372646 36.5875733043927 -3.51443688532186 6.65841673696229 12.7020726326871 -24.6853470141152 23.8207669982768 2.05536397206807 -1.39203070320062 0.726364097672955
"111" 11.1854153066397 -19.0719507505958 36.9928491898463 -3.27782091944423 6.73453485912568 11.9653433533599 -23.4124732184218 23.3690964265094 1.73298835734169 -0.551707500147076 0.391608144141593
"112" 12.8571270853836 -20.7554465900841 37.0032554258745 -1.9161054083669 5.98995750295626 11.4781564674119 -23.0522005102463 23.6913334348169 1.35872295699033 -0.504587728208845 0.51838277699928
"113" 12.61234543983 -20.2605877053438 36.8358326434392 -2.68097645070365 7.28916453644162 10.5976552273823 -23.7331524600506 25.9113369092778 -0.205912920866079 -0.310039272791658 0.811896719059773
"114" 12.2327675921519 -20.6251268694316 37.9558942653654 -2.03029816277482 5.32210309079174 10.7290469663773 -22.667162506121 24.573179641695 -0.0186014218448002 0.204852028536114 0.192536334031631
"115" 12.8659736741366 -20.8735154668578 36.8087959390971 -1.66412374470443 4.6501943385343 11.8381977767728 -22.102234324888 20.8506136467014 3.25483699226299 -0.647643464297665 0.579144257877979
"116" 11.8774002015847 -19.8737636739478 37.6598578708131 -4.05514998018337 6.06242519698556 12.8491835044962 -23.9785162075037 23.4790574328736 2.07784882307392 -0.860841000422728 0.800185870233672
"117" 12.7772239005609 -20.8677238787846 38.6383932429034 -3.76821993033088 7.3314618241669 11.8541484124412 -23.4491525026119 23.4188035429846 1.97203665126462 -1.03447771027406 0.432659021302921
"118" 12.890853283107 -21.5064373051602 38.8692716749791 -4.04690044725792 5.51869580793204 12.8711208428409 -23.0634744219729 22.7300388839159 1.23765308180783 0.0887208118491114 0.0701179429992363
"119" 13.7303792414183 -22.4817817978985 39.4183568219595 -5.12061895592255 6.38825619644579 14.6025482075583 -25.4226598129399 23.714683694519 1.74211184679527 -0.424727178875593 0.840316825470029
"120" 13.2623918846425 -21.8948139056888 40.2981956733604 -6.09888090194738 6.85824630703726 14.7792608570521 -27.6257531111911 26.5160298802562 0.476683962517444 -0.390571361682501 0.603276285879726
"121" 12.5728580598341 -21.5385531155078 40.469156545423 -8.48221738880556 8.44947167296447 14.8644211070389 -29.4400688183562 29.6266081024005 -2.15939002355183 0.0873680886505742 0.427904759182235
"122" 13.8584669036101 -23.2207484835753 41.4405880078526 -7.20024456645492 7.48943425423588 16.1517142977258 -31.9758916877455 32.3942643029366 -3.37992530384401 1.1846660042414 0.144828976450913
"123" 13.5934351629342 -22.9407518498965 41.8418614828506 -7.78761942559666 8.13189007954248 16.2729990019127 -30.8237531275189 28.5709783318719 -0.820381264116713 0.434675296056723 0.162062686715337
"124" 12.4188363315888 -21.9856156979189 40.9142177110819 -6.89907074945595 6.88446384940474 15.6242528764216 -28.8441213835141 28.3655302305628 -2.15234668720998 0.665739660187443 0.657505817462548
"125" 12.567239012542 -21.4316869960485 41.0233890343595 -7.11323287881711 7.69881336993964 13.2111694259461 -27.5812629239361 29.7614770429447 -1.99988912934544 0.433448594330131 0.545605745786895
"126" 13.5092722589954 -21.9720782437541 40.119174539894 -5.61259135628157 6.40657212206089 14.2155063029756 -27.3888414154787 28.5782663001463 -2.01219704053233 0.618160886523898 0.766272183083764
"127" 12.4930482270947 -21.1687324681385 38.6734893452855 -4.95124781572718 7.09750827269059 11.9541214075815 -25.452547137939 27.6646910291947 -1.19923013235025 0.0763427647125982 0.463796901518035
"128" 11.1663203764503 -18.6387599937206 37.561598469076 -5.64311322896609 7.37007484512627 13.4707580469497 -26.5565050778773 27.5334179877331 -0.118361615983534 -0.319160293782363 0.624268832888599
"129" 12.9867320964579 -21.0884143406632 38.4458667854301 -4.93001435566251 8.74540964585171 10.7465555149081 -26.1171309733189 28.1444293285332 -1.44250506643237 0.460729945883708 0.547436177438714
"130" 10.7180342817345 -18.3293554366163 36.7065662955074 -3.653039412953 7.84245866240723 12.1294520728627 -25.9612899113602 27.3265992741088 -1.10891765053133 -0.0126795892498468 0.574124759953182
"131" 9.94421294965086 -16.4296979268461 33.2638543997896 -1.43027161786672 6.20387578373667 13.6977252210746 -26.9607144051637 26.8591704893651 -0.502888787871151 0.608066394056482 0.268191360067422
"132" 11.7228084056898 -17.6206045781527 33.2379983825532 -0.336962376595522 6.86000618832932 11.9454212762565 -26.1288766918157 27.3809682110634 -0.724090029862385 0.0726332075488911 0.742493122420856
"133" 10.2783189278361 -16.8053112073755 34.0553816303553 -1.81607937541297 7.40089334783156 11.9049482882252 -27.2746964616553 28.1007014419056 -0.615850825600022 -0.164815714376817 0.672910260790907
"134" 10.5624343229582 -17.3635861602098 34.5764397246309 -0.961061665642713 6.04600145695913 12.433204110913 -26.4711145412157 28.7882668921964 -2.44748267524489 0.537014247292986 0.677590633141688
"135" 9.59098975433435 -16.5693308769282 34.5947368964699 -1.91235239126751 7.07863912862368 11.4392348049498 -25.5796335134999 28.2502884146633 -0.891988496899141 -0.311369203585689 0.584074104940303
"136" 10.3333307213243 -16.8097851907301 34.059903046622 -3.3414781249451 9.1175273912676 11.3831938739498 -25.6851087806425 25.6389160219758 1.25445430511119 -0.788426304564405 0.646124294825031
"137" 8.9802809547444 -15.1449938778277 34.3650833832558 -4.93144516804369 9.15827992718893 11.472482602175 -25.0099826870425 23.596993672014 2.50782449333105 -0.806759428618818 0.671998809903846
"138" 9.12311466838456 -14.7898571215372 32.6913271089428 -2.20087318199087 7.73749809622516 11.3686752524414 -24.2906783702128 23.301569708785 3.60265926353858 -1.95326430908696 0.800042122249156
"139" 9.82489691744981 -15.724467060322 33.5981435846444 -3.06132269329428 7.04521376766882 12.3370785116262 -24.2332381642328 23.3401985153665 1.3892511001349 0.262230795845166 0.495843688857279
"140" 9.83875504698499 -16.0080908931046 34.4902548615883 -3.54489023880984 8.31120252758237 12.0092448440542 -25.3808999134359 24.7959144433172 1.42589238302429 -0.463302765995498 0.579466111931575
"141" 10.1761845577929 -17.0863414457965 34.8996649365233 -3.99037478220138 9.04882896719326 12.3245027392657 -26.0061199404421 24.1864341927245 2.31647757904669 -0.860744848003172 0.513681914781122
"142" 10.3697723044792 -17.4139125159356 36.2390711995698 -6.01622339434714 10.0330233075642 12.5930632425108 -26.5970553550637 26.0767548761069 0.635515801724329 -0.481780064138982 0.408144252110894
"143" 9.82318956549793 -17.1762715901118 37.1322078966577 -6.17317634111837 8.15890656966586 13.9837159536711 -26.9338443873477 25.22652571632 0.938196273116087 -0.0998262201352049 0.553447894058546
