"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]" "mu_xi_boys[22]" "mu_xi_boys[23]" "mu_xi_boys[24]" "mu_xi_boys[25]" "mu_xi_boys[26]"
"11" 23.2401534535597 18.6667849204412 -29.1132040864848 -0.824713775170762 28.1793296874707 26.9599376259492 -1.99478013931196 -10.5773085816796 0.390529876365454 16.9865057338122 19.6180944418123 10.0491835578538 -4.03051449854463 -7.35425737189768 3.87525122887534 -1.00537305102214 10.2338131037004 -1.40895168486897 5.70769695362305 9.60905189786015 3.55153150366423 -6.66689260876667 12.9308254299011 -6.92269530881747 2.83351516289016 0.233547226480407
"12" 27.4311323463514 20.0703199344579 -31.1182882320789 -3.04680055939663 29.3852578930119 32.0410577100877 -3.87537848183702 -12.6582530519825 -0.620161924266936 18.7187877751926 21.2753368378482 10.0685140794242 -5.22040615974532 -10.1227399166032 3.08120406049796 2.369604769564 11.1847697659243 -1.80577985618624 2.40960890876344 9.23207910938968 6.88266458022146 -6.4364728911143 10.6842732903306 -5.85676272595892 2.4520188936124 0.562724788744937
"13" 29.570045315069 19.5478658117616 -32.4880984188974 -5.30446421357737 33.1081612412976 33.7169719883933 -6.13923959128547 -15.721302676054 -0.515659217092125 18.1712750713207 22.8221236814547 11.831396912409 -6.09860687577927 -10.5699769242361 2.60368247563446 1.88984078562949 10.414584729951 -1.44494778387257 3.47279510992173 7.62798793802408 7.48981241801693 -6.88730859508312 12.0658328671687 -5.25627057154864 1.47476140997582 0.735187690660027
"14" 24.9287622829203 19.7714469035603 -30.7087025145267 -2.40592490695849 31.364075183741 32.3567685280028 -8.75042816847499 -15.2304268026176 4.08300367670736 18.6729211077029 20.3210984958106 10.1481305530848 -4.42439502693002 -10.2833868468856 3.94978982231198 0.861465099562011 10.008364887879 -1.70443510122609 3.63312811391081 9.23846266734673 6.85090165078268 -4.58577045872852 6.79805685131412 -2.22909334753965 0.833111065801791 0.509478861842941
"15" 28.291458663464 19.7217588962321 -31.8050612059479 -2.48586024844034 29.9074957869088 33.4259221292955 -7.89509002791664 -12.0218188144861 2.24569846596028 19.2354217992224 20.1880761485578 9.39518949325914 -5.80590317830228 -10.17515972243 5.3829092619053 2.84712938200959 9.04310969258581 -1.57018096350725 3.52978966257953 6.93323505970043 8.45338029118281 -4.59564959108005 5.41300328700257 -1.18900893166728 0.810691412232445 0.183933537981888
"16" 27.0559303624981 22.554668091258 -35.6717173087188 -0.904135016877033 29.4569390963026 35.3366916450233 -7.48526271919984 -12.1820691246865 1.00924561919671 15.6969327167043 23.8138466028817 9.59237989045902 -5.39486684310782 -9.9996838576706 2.41294237087441 4.3429439564016 9.54484743543062 -1.50453007571227 3.06699345151359 4.00540989259492 11.4179682897692 -5.03944839451935 6.28398954887478 -1.13678997429822 0.368490346598677 0.401240495013055
"17" 28.8713819859566 17.2222423970913 -33.4532084927291 3.34210569684894 27.0632721803976 33.0517251365339 -9.15575821437489 -12.6241140089353 2.88188599806536 16.478971117305 26.1539317995437 7.34531638036116 -9.26117920975958 -8.51434213586531 4.83115798328057 3.85942548144294 8.53583540298622 1.26686024433862 -0.970873788141057 5.79801864458627 11.2760220925392 -3.96718829714585 4.69968640119758 -0.342483548277894 0.53328359386226 0.556910373575041
"18" 28.6581242811108 18.2300219161887 -34.5369083246339 3.36812700216518 28.0664583547006 33.5058909510838 -12.7289254240541 -9.4625118318072 4.46779061786301 15.6436434367408 26.1798715211232 4.99755381194624 -7.89788217294905 -8.74751487479456 7.76501382600652 1.84707852769431 7.34338937223555 2.16061587675525 -2.76673314097986 7.16790505228347 13.9763321749139 -4.42598784794213 2.3512423029723 0.785593089097363 0.339106123122271 0.35245666887522
"19" 26.9233826888122 17.4813693905249 -33.1214464328436 3.96897861595077 27.1167631552964 33.5009947409347 -12.2327828871843 -11.8898470902598 3.98261692396482 19.3056354758362 25.6136595389024 4.42693662746057 -7.47097485805906 -11.0221112017558 6.40962329742997 6.74043813969195 5.68706535701576 0.565797951576613 2.04211627463025 2.66618114604166 13.2165593491662 -2.51518076419272 1.45642193985733 0.528891744902042 0.130332928647481 0.386274969416993
"20" 30.6661292651647 19.3845266660493 -35.7021678395366 2.97577033650677 25.5825037787257 36.5259929327711 -13.7357729559042 -10.0675270234022 3.05864999134592 18.7042158003292 25.0864314532338 5.38986309337835 -7.10403267442419 -11.0338694743858 7.26451304876514 3.41436381833832 7.99593196132583 1.6613717388305 -0.298556343652231 2.77231800600339 13.8136155806775 -2.94526881926944 1.21353660449058 2.19299978618372 0.45457733576103 0.427176788224415
"21" 29.7146129943378 16.6326990323593 -32.773111090958 0.48305342653025 29.7529026948417 37.5697739595845 -14.0451264562806 -12.436767538899 4.12087419464174 19.7074921709213 22.783260189944 7.96363051091204 -9.13740683931289 -10.1034569439362 5.45054424679201 4.64751040960451 9.78492206224575 0.975842634226583 -2.02714748319358 4.31383045510651 13.825780780584 -2.3994270841005 0.489855618034591 1.31748905884026 0.12931622236822 0.482172502804107
"22" 33.3137272334487 17.7145087976733 -34.9476582118303 0.148275903216631 33.055421860489 36.0939688979354 -16.5007118388852 -14.0780440903365 5.87638524356831 19.5142050806655 25.1755368851665 9.54023873593531 -11.8796047162001 -9.16744581790059 6.50336322329836 2.70656964336593 9.67927734306496 0.489029307233 -1.78284259634879 6.12328155436245 13.6470454115968 -2.74346283069316 -0.768471814594768 2.25303369776227 -0.279743028393686 0.739398922939177
"23" 32.9494232770276 17.6609821790733 -33.4232038377448 -1.33621486250176 32.2253605239064 35.2881522156381 -14.6575691525304 -13.5469715282403 5.15941249374737 20.3315717618511 22.8486119243401 7.19368145756078 -10.6420948731935 -8.07328287581344 5.26496428822163 5.4210754881346 9.8924583385955 0.0840137211778248 -4.18790190325082 6.23962750762679 15.5933873488583 -3.22355180221986 -1.31047044333179 2.80264236453171 0.0619846538891495 0.655893310825831
"24" 32.8480449510252 15.7457800253151 -30.7602885217213 -0.326012879991087 29.3138727685657 34.559927277783 -15.2676533694703 -11.0799913843795 4.62934074647542 23.0267444269376 22.6143841060352 4.63133745294055 -10.6450877013283 -7.7223504649225 6.30246560910257 8.11015557712269 8.65106715991971 0.259989717680262 -8.22906297451175 7.77661629784867 17.9939986669196 -4.70066984140166 -2.27265321486518 4.40614959468386 -1.07136252376876 0.400802257425441
"25" 38.1116996716117 14.6679457832397 -35.3836137079844 1.08647521444985 31.7873123805343 34.188848623753 -16.3650083288598 -10.6924369797181 4.96489575087966 20.0441968035947 24.2126821709471 5.48782921678777 -12.7982847800513 -6.37149526064539 6.74264875127804 5.88538859739866 6.16101129464411 0.426005853489214 -5.22674376308442 10.0672182751993 16.0656175679329 -6.22972099985437 -0.344563580037517 3.87770456216777 -0.212513170332251 0.42592803190421
"26" 36.9937930439056 17.3385141421898 -39.0798028610365 4.08121125456787 33.637767847636 33.6300343486757 -20.7974421570778 -7.63251815552464 4.73883051686984 20.4557518814373 24.0261312168381 7.45502302487855 -14.3301480924833 -7.55560929452826 8.93891744888929 3.05118726460118 9.39451983520119 1.70003627906755 -7.71025830132518 10.1455039863961 15.2998872456108 -7.56786198522068 1.54405902341699 3.65205604790164 -1.00854136468692 0.40413314987639
"27" 37.5809751625482 8.22841599390532 -27.4455155274339 0.378226208535222 29.1495583362949 35.5103455100189 -15.4850410254125 -9.82860331815836 3.04151253395344 22.8603136425071 22.9041291751943 2.77242948786375 -8.79250266999499 -5.84902648952612 5.2086874500324 6.60239741473556 5.88954274859289 -1.42602618446993 -2.88092685156775 10.16481520519 14.5258863349186 -5.76232502568713 -1.93233194853718 6.08735297194156 -1.49670809707935 0.100836325814152
"28" 36.7137011865975 14.2788970290864 -31.9747175015158 -1.51834908683468 33.887832842069 33.8241107081649 -16.0890963475999 -9.82297136631329 1.33224081967558 22.5004256293723 23.4708649659344 5.12617789907501 -9.25442126461543 -8.12767855111538 5.41731776338679 7.74954085863212 6.74854941584477 -3.51956210942321 -0.119110284048884 7.84012438021219 15.5561056976031 -4.20676357222304 -4.30062855243209 7.41622871179293 -2.1876265186511 0.520711280005445
"29" 27.4255945300362 11.8122802102128 -22.8128034786429 -3.40393270510926 29.2875533211571 30.3312934818545 -11.4154817234071 -10.3671525906871 3.1962126491858 21.370833375579 25.2077546412552 2.3690587157027 -7.59804743332625 -7.71759365382498 2.65214099751256 10.2188892746609 5.91609421352058 -2.19852569925213 -1.15694831986175 5.83976504448424 16.538175449534 -4.67579957084637 -0.635285568282407 5.09491298074508 -1.7078427762965 0.80674822426606
"30" 32.7920491794093 14.9600471680762 -29.6406097684935 -5.43002601513874 37.0005166130637 31.9128914210435 -16.5228618398287 -8.53639239737911 2.31302059167289 22.428314738295 23.9362063204791 6.34323861831083 -13.6884495063967 -6.26293619983497 3.52154609879691 11.9209972521925 6.26726325564533 -3.35169681486024 -2.15112968921169 8.41398872989241 13.6419225673244 -5.15799242554853 -1.33492347919605 5.64754577824747 -1.05781380050483 0.43117223699275
"31" 29.6007128647965 14.4070148009032 -26.8212652551554 -3.8219600080306 32.0637051614027 30.2916365477644 -15.5640363988302 -5.54038100387632 1.16671440514389 21.3764176538944 24.4297340135476 4.17630255863436 -11.0486525773047 -5.94954737957455 2.50626982421276 10.294429293635 5.4138880672122 -3.9611213098509 -0.23197003741 10.6594855604171 13.29686395702 -5.31516288197142 -1.63481710214877 6.45270233548914 -2.12498837595506 0.569288749431645
"32" 32.8842323068749 14.266726470322 -31.0257374949223 -1.01435923849017 34.3169665545542 31.2307263213542 -18.7411182834671 -4.29808958522092 -1.25499512168052 25.2278737172137 23.9661955782218 4.62415071512328 -13.351074945047 -5.41527686938529 2.87279871798844 10.9468663695035 7.02999937658205 -4.90537059771548 -0.251543361097493 10.8752256281511 12.3617704448899 -5.40836349305095 -0.989658569476075 4.61413629749777 -0.528271037685503 0.186843408664193
"33" 35.4240311645929 13.7183630806585 -31.8906584525425 -0.526683734401732 33.3147418235917 32.8401091930947 -18.7622308149084 -4.77268155284964 -2.89940395643315 26.0569831181846 24.8170783802172 4.50667030078712 -13.4671526623517 -2.90677418576361 0.065783660635975 10.3553832736095 7.883815493573 -3.75336434535947 -3.9378590861248 11.3421559887242 12.5752185998943 -4.00944574526374 0.212317617468025 4.17409640567193 -1.51240948297586 0.419662317377709
"34" 34.9712815677845 11.7856960810929 -28.0680655127167 -2.87658201654177 32.1146619880484 32.1566668654434 -16.4341855537796 -3.80743529866939 -2.0094462924801 25.8495606690733 23.4276163929282 2.51382336749794 -11.0279508909306 -4.15326514196667 3.57772950478222 8.0877645627503 6.66323058031367 -1.38501110391601 -3.44897502108629 10.3336113446985 13.6184227143824 -5.00253012922024 -0.682190909836648 4.74211445501099 -1.12045890079891 0.650898448858084
"35" 35.832075107229 11.0757637577959 -30.5697006109271 0.0125281026250654 34.0831088561861 31.7756088689539 -17.3711060879561 -3.78776478138705 -2.73224826081587 25.1107867305863 23.2129230743152 5.81782973084813 -13.824083509731 -4.74274248696234 3.84280661225675 8.19514336978832 8.08909966084937 -1.30396315870819 -6.58565199004138 12.4261422359122 12.4822465048457 -6.9299559051505 1.5463034420553 4.34535976622892 -2.10359509601814 0.683289395776272
"36" 36.3134184655309 9.59229492294735 -27.8424836079857 -1.29355333948229 32.6192411953507 33.0820323253681 -15.795219114126 -6.63912940395741 -2.15363838964576 22.7194365229843 24.3034702852478 6.93606262610359 -11.0236322289159 -8.10802415758826 2.38577064182553 11.0500947753012 7.65412388390121 -0.807718659808055 -7.96963268019507 15.2962564877562 12.8856129168772 -8.66908631480642 1.20702160895254 3.78277662671851 -0.543342681341741 0.32885166177703
"37" 36.6534398818114 13.6017356472943 -31.1635723762449 -1.99069704306235 34.3090795276176 31.0770990380849 -14.7251949099716 -4.81120138036674 -4.77062965946607 23.7245272907903 25.1659954308807 6.20437116076997 -12.5030317286858 -8.33171747651767 5.00176792357917 9.78798479993758 7.83139240638695 -2.07126996134427 -8.41372639697935 13.8342356163821 13.1600512233385 -5.06613950372329 0.626292009005245 3.82667580539438 -0.329349207890497 0.416965840656866
"38" 32.3364115628493 14.3134803211501 -29.2474710931372 -4.34250835260961 35.2186490632838 31.6260112168905 -17.6170472142609 -2.66271381000857 -4.13093522648025 22.2371871493801 27.9851213695223 4.04619325560703 -13.6158647292752 -5.75332640096963 4.55334026564598 10.4057026892765 6.95512472815705 -4.8956570815427 -6.38086917655206 16.470301008719 10.6053663106064 -3.43889177207988 -0.4024376422433 4.48196788925957 -1.66687635097433 0.728671778979519
"39" 30.7927279391839 10.7418508717248 -24.0863344748193 -3.49808917420225 32.0382558324702 28.8903065780879 -15.2410298907053 -2.70057441086166 -4.05139260290168 24.378581536131 25.0920631901589 3.32791738617309 -14.7048690880077 -6.053896280076 7.45992158819615 11.4701569006295 3.95510667417068 -2.00682998861603 -7.700512990816 13.856217983965 11.7096144387609 -5.41185204391458 2.03626958229039 2.41198055678085 -0.484598956213725 0.680737799705851
"40" 34.073893001428 18.6725748045827 -33.8702456295997 -4.93574047168614 35.6626698577796 34.6982095244013 -17.5927353621831 -2.1636652804784 -7.6031245420169 21.7031615268381 31.4034472427817 4.27825442505239 -16.039379892618 -8.24567842130204 6.34075005113914 13.2326007029903 5.69389622651207 -5.35400976810564 -5.73081330462059 19.227619784577 6.1844202286209 -3.48697331082368 0.0582349635033413 3.27399485690397 -0.735609042873268 0.430155648567441
"41" 30.0721896254619 11.7025982813844 -26.8788129123069 -2.69941012758872 32.2091044203985 34.1676457764048 -16.4962399779449 -5.59366236669408 -6.02942623759615 23.3675401354337 31.8241993687547 2.20433999328348 -15.22219056241 -11.1979040628294 6.39428144600757 16.5047202298062 3.91318469828249 -3.95318991716257 -6.01455410288286 18.208534490103 8.67566466455293 -5.72088065965841 0.63727185931947 3.43221691528362 -0.117928989545181 0.165546130908343
"42" 33.5671882500859 16.9938334755351 -30.906850037386 -6.95322449614697 36.5796445991299 34.6650920766862 -18.0144395545111 -5.28020108007137 -7.6443507649019 24.0628215640929 32.0803608546536 3.7162682766668 -12.598526569437 -11.613033146622 3.35647564347292 18.0498235342691 3.90507321076914 -5.7943761312992 -4.91198674816566 18.2250813934019 6.98175133361417 -3.12524565324292 0.949548121713133 2.01878576750885 0.345499452722582 0.748026411552414
"43" 30.1317469892506 18.365163015597 -31.1158517357913 -7.70376504541594 38.4123516248301 34.2446891578171 -18.7230092188173 -5.54975242357264 -7.04532177705384 25.5864080768096 33.1155080544743 0.698314344259681 -11.7870449516081 -11.9028646039313 5.26573223778207 16.2246968003828 3.22693516954824 -3.94853701325447 -5.34225520536004 18.3686240732664 4.87810829532472 -2.62434582606189 2.12455118362138 1.58249938273285 -0.400075932335993 0.568370639650128
"44" 28.7799682215642 19.4756730050466 -31.3598098554903 -6.5308492952779 36.6630215980889 35.828942792182 -18.181085796722 -6.05707638660977 -9.08336245065328 28.9181385920336 32.9667085486651 -0.683195075872008 -11.3531329084255 -11.2348769591747 6.14737696985322 15.9501468818067 2.00767701312534 -4.81942399310417 -3.60496324979183 17.0142915309484 4.07162536157534 -2.03202234147117 3.36596969214966 0.132840907824983 0.517548695516237 0.500153613450579
"45" 30.1743792536993 17.6768394868461 -30.0269181816724 -6.40856465638065 37.8482176095981 33.6735874661941 -20.3347589688775 -5.37071704327483 -7.0167521847984 28.0649824573165 33.5469296819101 0.0565653496422065 -13.4734836049525 -12.1722645263771 5.99772496079927 18.2666569568334 2.1874283339081 -6.71347985332773 -2.55390733553817 18.2294935879849 3.77534708035875 -2.74139136327697 4.85367024455192 -0.776506329092978 0.868046035174926 0.67550483774049
"46" 32.0086148071703 18.5664455673269 -32.3343243062419 -7.64679817898319 40.3156887352594 32.8681277992271 -17.9239450973017 -5.5708528316972 -7.70295649022776 25.7248488154287 32.0770571169687 2.1200879227741 -11.8434355727803 -13.9429045352137 2.96172111031871 22.8966691574376 0.745791618245761 -9.36068365585796 1.55231869639964 16.745821850958 4.23712824034829 -3.11436569672481 4.81740744215848 -1.3778390216923 0.742130586155233 0.548616037078402
"47" 33.0447010927909 14.3617884474769 -29.0126708579857 -7.21348046307534 39.7384129574275 28.7290211119524 -15.744320273955 -5.80794474224614 -8.31389624048161 29.5828731698598 29.870228056951 2.42341968660067 -13.5168951056382 -12.9793931804102 6.27313358593127 19.0665520902776 1.86565593419964 -9.46573302690789 -0.487910248855122 17.9594802840417 4.1101533418664 -2.42371964002932 4.31722743606392 0.580777266747025 0.09215146790274 0.923842730173187
"48" 35.3866373951946 15.7402997277425 -33.516983933372 -5.02199734754403 41.0411576416911 29.5491934147307 -15.0531379694786 -7.55698328727149 -8.97986775888845 31.328394880138 27.2009117509152 3.27052016369761 -12.0534462059034 -13.1441510417323 3.77422207856355 21.4458895947537 0.821784037738928 -10.0737395041399 2.07265895986021 17.9224485981448 4.0526379255814 -3.64114566714 3.61960565991595 0.328303056543164 0.411637410733835 0.427973524720685
"49" 34.273670158279 16.0044679112582 -31.0747443275841 -7.30715664302387 39.6437478829989 31.5698334645057 -14.9895831434976 -6.35766765788525 -11.0487043752472 31.9602533228022 25.2023681471806 6.92868472727388 -13.599394961979 -13.3774257823001 6.41041802494546 16.5096755370949 3.51594278050079 -10.4401504537406 1.99436014266098 19.5126811680969 1.75724376829855 -3.62648994216379 4.58047673752166 -0.186674685730881 0.493465810892225 0.263521094566653
"50" 33.4053690938104 13.6493707367884 -28.8567993746958 -5.95362755069047 37.4228443922883 30.4332103029487 -13.7964351249837 -6.13473147894495 -12.6007906073589 32.5931880972276 25.8464740901551 7.70636186565538 -14.6350279334671 -11.9412131291935 8.11497409969678 13.2701651907506 4.33462699121891 -7.38165791413721 0.764428758694301 16.167908739613 5.79036778788044 -3.81959921859254 1.34892830595337 1.63531773824433 0.478399319929095 0.223202381930586
"51" 32.5485890394789 16.5380490652374 -30.0746805733224 -9.03843602417505 40.891581302111 32.3047803022232 -15.1380424744294 -6.8491010050951 -12.1266247666476 32.0954298773633 27.8789101389671 6.65973569945536 -16.3171172051289 -11.8249779857026 7.06744219009146 14.593047079582 5.68354647308258 -8.95501107505989 1.41470756672341 15.5792068255068 6.24544648212575 -4.42820468329994 0.4996500319417 4.53297233781251 -0.891991718366185 0.635431261845286
"52" 30.4547629752373 16.729101895768 -29.6587698171642 -9.07816033541675 41.7203243037086 30.5366851883304 -13.7232976156061 -7.77883232509316 -11.5643221260187 31.5019107195071 27.7001729915753 8.48916771038011 -19.2930594184597 -10.7487045578088 8.89644846991372 14.0756159689341 3.74677223275903 -9.77739195810734 0.610543652695171 17.1286238549199 5.33537916384666 -2.14225747223446 1.23518795943906 3.40251501181371 -0.718652315902496 0.455276168289091
"53" 30.8401033436573 16.0833219735372 -28.1019567831529 -9.84579139815251 40.419704282169 30.4047972863105 -13.7608199028773 -7.53951702427116 -10.9150580928561 33.1146494379324 26.0432784949561 8.63973631965625 -20.6301259550917 -9.65325215064599 7.85368463417849 16.3488270952904 3.90098592592107 -8.16443853341765 -1.65343549499943 14.7402812535049 5.71493338521346 0.762876371832739 -2.03110850879081 2.94130029420837 0.158313228500212 0.527658334796898
"54" 33.5813334005353 18.2693986982711 -30.7806149904628 -11.3847739749712 41.6373568026778 31.3171529872047 -12.3111241639489 -8.79206084123585 -12.3026651851115 32.4870800565134 27.7540074581202 7.901234268069 -19.0781923991025 -10.6834728711377 7.70254984165682 17.2020571306072 1.6001210549993 -8.83454080287014 2.11482994569083 15.8075116786343 3.62060272775279 0.270974992188217 -0.0794136909121965 3.563133642649 -1.02163670512109 0.562207622186009
"55" 35.6553882905402 17.9088680781778 -34.1298224624451 -6.7357970120893 41.7904429134609 30.5173193631954 -14.555211727468 -7.68646496266262 -13.2026112624809 32.2121455685093 29.6217007631538 7.57069236602823 -18.017733534928 -12.188972422712 7.39682671880286 16.2848442079758 4.0897981436314 -12.0059389788703 4.64866604477537 14.1200290183023 4.39002097122508 0.700204055548967 -0.70540202393953 3.3744788266779 -0.799834972639891 0.345893450338862
"56" 36.9472343015222 16.9078894085195 -32.2955845747654 -9.72287271556564 42.2138022276271 33.0051579665895 -15.6613698246033 -8.34138635990125 -11.042659118022 30.9397549253565 27.4677645105031 9.46071287113165 -18.6222517809021 -12.8339343221003 8.36044237544618 14.5540836149673 6.14560949772757 -10.1765240540899 2.16137438772501 16.4033327515037 1.06128972452644 2.19714944482882 -0.265474207306221 2.4180521706839 -0.506100822426347 0.741845945680185
"57" 37.6887832844523 14.485588585979 -30.3151905218244 -7.80664285636384 39.9210365919775 30.1709295363389 -16.0636160800736 -4.83520512945898 -10.6351531375166 29.8497292911632 27.5638961845608 8.38683835413542 -19.593100490313 -11.4488982917749 10.3396157553624 13.0902532566392 6.51157454460462 -10.7080003239419 3.85121495059609 14.9419978207039 -2.99916691650729 7.70784896978285 -1.65686290605138 1.52734883465902 0.176930596384026 0.541785076519703
"58" 32.0460604928046 13.9439132761466 -28.1501903541062 -8.66877697693837 41.3802335265568 30.3810512403698 -16.4376799598108 -3.97575744898009 -11.6751555795823 30.4504604008699 29.7834399153569 5.85810572520165 -17.22382250253 -12.7230967259151 10.5642394650538 12.3533666953132 6.08800502210685 -9.75009657289106 3.60617219711437 13.7207400239528 -0.392169727340039 6.57873835098462 -3.02457942736377 1.9657488256462 0.921353749021695 0.354475406035513
"59" 33.3744529680561 16.1361210588394 -29.2928416038607 -9.55947511733828 39.225084690215 32.527332134579 -15.9762421503501 -5.79616831474758 -11.6150398224638 31.9185345714281 28.9246361683715 2.489099766641 -16.6977213084308 -10.1733149392973 12.2967787848122 11.6030805572101 4.05933082937198 -10.323548883907 0.683164114830632 18.3469873872659 1.23899189222444 4.86089147514603 -5.09091227849294 4.55643258875041 -0.0371728267382246 0.488517992256058
"60" 32.9566659733829 16.0988228578698 -28.481197083276 -8.6068504592915 36.7615514882981 33.0004531965797 -15.2359455967433 -4.55155662093194 -13.6117030927681 31.6899777594845 30.2234829637277 2.86905580420692 -17.5798023578847 -11.4735410839667 13.229141406192 11.5287574189157 3.17151750890148 -9.79022941518181 2.20175040176857 16.023842548616 1.6950622023636 4.53681942594323 -3.46808945473783 4.07311133452432 -0.404897265092025 0.396977135060137
