"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]" "mu_xi_girls[18]"
"11" 16.4208153292494 -6.67141439669751 -2.43161578079092 18.2757170927851 11.3907827477978 8.55014969501409 -0.0692390846747296 12.8046319532008 2.49388725807191 -5.12232879523305 1.08591982003136 11.7548598062359 0.525396768151482 7.95608867558293 -10.8099088343593 7.37182968159144 -2.01896580838552 0.292320249550351
"12" 16.683099300527 -7.53195732208834 -1.32239931841837 18.0646932286223 10.6828454683027 7.29862312316658 3.43692639290779 12.727346167696 1.94979572315188 -7.18561643131741 2.45933039634763 11.8343074649732 1.36345488020025 9.25350455832736 -15.2187464024295 10.3162188908832 -2.72892089761137 0.420584259824614
"13" 19.9578232822923 -11.5671488303307 0.691486670239777 19.4754574288647 11.8913470511382 5.79765238625166 2.82217413799173 13.8211850860891 1.55261518538666 -9.18403353602752 6.31614700825349 9.6012270181594 1.88852108562073 8.35407791698046 -13.0862878535365 8.22916907956963 -1.58685716156835 0.0997471502111624
"14" 20.3312883745159 -13.0006129670073 1.39727422403488 20.0397458688965 10.7261549118576 4.53433050525179 3.01283859828306 16.0095404047439 0.0503524057499143 -9.21184508412208 5.39280461785522 10.3228051375215 1.37784967547688 10.6274254692701 -16.4037176065414 9.36557968715281 -1.34111810428142 0.153473548372905
"15" 22.2208280490409 -13.5969390306404 1.52744118689483 20.0044339516393 10.4983617336985 3.23265965668105 2.62462627980597 18.5485839978841 0.533908234659265 -10.7025716087235 2.78375504308707 12.2788638059313 1.55109734684966 10.7640562641209 -14.5604091245368 8.53624982480611 -2.1499082121587 0.286502008838181
"16" 22.1126703249093 -14.9624631971156 2.47615691193938 19.9127886006545 12.6184284549929 -0.156907447563721 4.93639887637741 20.4432296395395 -0.778164308991761 -12.2775217340175 3.86552727984518 16.22262514444 0.375928267803889 6.95813147241029 -13.8129256572924 10.5619447860774 -3.01648145633724 0.533753775674118
"17" 25.1460620827523 -15.3012072013504 -0.194203198208495 22.7653228605907 12.3426926399593 -4.11531437509961 6.81617055660864 20.8945061436858 -0.82040292004577 -12.3940895326941 5.12141435199349 11.9461659101226 1.36234377237924 7.86738697757316 -13.3786038502784 9.49163701216357 -2.28422875419421 0.456488546770556
"18" 23.0778621148738 -14.4753024995642 0.552138717829093 21.6244277162523 14.1984931389701 -6.81912539182302 7.83663991529934 22.4847901581007 -2.52543714516169 -13.5782829824636 5.26545890523854 14.4639504420207 0.204828169186248 8.80662899951057 -13.9236826898136 9.36854918776118 -2.41617057850322 0.357723017470625
"19" 22.6930119851355 -14.7585649393453 1.57318171293633 21.6223913158752 11.5513698894399 -4.03006906847384 8.41072803117839 20.2371863628248 -0.882172802449683 -14.0233279029706 6.2236529287773 14.1938600059132 0.860622530274346 6.0936824954383 -11.9617626641087 9.58105472541842 -2.41423991460262 0.238974172872597
"20" 22.9733444858411 -14.5442672787332 1.23642357725553 21.6906289508985 12.5768550430457 -5.02407502673026 7.95027216424347 22.322397212669 -2.3702955202142 -15.2675105507921 6.85953349695732 16.0558323978254 0.0871704351431049 5.74389259708518 -11.9945247382533 8.64801944908002 -1.95352779007986 0.159355232734408
"21" 24.464287207539 -16.1349111814966 0.74157569119883 23.7171371824037 14.5868746320098 -8.86704244847556 8.38592156489644 23.6562507313468 -1.92298603197165 -17.4029777455471 6.87123813594074 17.2139877972779 -0.164456642022632 7.2250186838604 -14.2767231573433 10.1739506419225 -2.53794638847297 0.322333579370753
"22" 26.3129713149365 -17.781132661494 -0.268784776010256 25.6728977367951 13.5668624907188 -10.0543282286982 9.09570139287548 23.0749815682342 0.159474149450504 -18.4087215953335 6.75120417545397 19.3289840922293 -2.6280875804404 6.03322320412783 -12.8402485062829 10.1737054334353 -2.63514386723688 0.359962306319477
"23" 26.7265301278276 -17.4469965340316 -2.29222784904382 29.1085496642373 13.9875127230244 -13.6459592726676 8.34909340031078 27.1827642981133 0.268285613331924 -19.9675040916708 3.65725869275623 21.2277975933702 -1.94009894920244 7.6058451624997 -15.3659294430805 10.2582293413634 -2.06712464560291 0.0154543514395308
"24" 28.4254190049188 -17.1342546147216 -3.90849750940431 28.7428148070346 14.1777118020054 -11.8843125079307 8.89075311568065 25.8012167512441 0.235892872460422 -21.3814174450931 5.83549065621913 22.0993485576524 -3.85370839052979 6.26778321662339 -12.9456816091287 9.91464385233495 -2.13289198292142 0.429382738117156
"25" 29.2323590702973 -18.0796171211161 -5.24967912968886 32.1195300242141 14.8460988356163 -15.3499953173763 8.11412794263048 27.1513011171097 1.68494904513599 -21.9595079505333 4.11883871988148 24.0666801997879 -4.58352058366584 5.84503085145159 -11.4679583768489 9.49183616505849 -2.24090950105921 0.17970075700564
"26" 28.8364743887056 -18.4095865774442 -3.05554264085102 31.3105349094005 12.9636148697968 -12.2011474948192 9.63984661916951 24.0565970138441 0.25903349375639 -19.4381336212986 3.91245330935977 25.1783001434624 -4.95335341091018 5.52265574525281 -13.527759351264 10.8047686977438 -2.53634850800721 0.277797630607695
"27" 31.3951155619613 -19.16006987896 -5.21098787072422 31.7614556590776 12.7966437759375 -13.2330214846706 10.507884121413 24.2673884865175 -1.61981995392567 -18.9067558251093 5.77580789671068 24.7862691953861 -8.52737029820084 5.70812898963736 -10.5923515964723 10.844760204654 -3.52220467454777 0.197241025677308
"28" 33.9507390601696 -19.9345135735917 -7.7225696086133 35.3862667494819 15.4335558314933 -20.7837007636743 10.5628085825901 32.8836145803059 -3.24336669352339 -21.4418443572374 3.14625904888748 24.7211381956489 -4.43865390812405 7.28230003014446 -14.4227986068834 11.4566700022229 -3.12407086053921 0.344841065244642
"29" 34.1730846261023 -19.4401027564685 -7.47966094516066 34.3751490044881 15.4935387328442 -19.6899960805553 11.843265121399 31.7914284520812 -4.76233106121981 -20.9332288598477 3.06982654123196 28.3948120510206 -6.07244567783494 5.26454912412108 -13.6970081369801 11.703881585257 -3.31228078357359 0.00712153797349895
"30" 33.2342442515811 -19.7805413171444 -7.02367395115605 34.6708511444982 15.4332645877254 -20.1561778554702 12.0109971196437 30.9021589783434 -2.92158114051117 -22.6366941068725 3.42727851832988 27.4153338975095 -4.90813424329213 4.35201692076435 -11.9555001451862 11.5123799629778 -3.46575177532673 0.452358929544159
"31" 33.5915856801071 -20.7602050885679 -7.16835661482239 38.0662495129317 14.8952018560667 -23.0278573682658 11.0438940513943 35.1622247849098 -2.93343622449135 -23.6893724383569 1.84825811172104 27.8898299912152 -4.12230492599831 5.07292860516396 -13.6519178416467 11.5944058075245 -3.11443315356167 0.254916845211603
"32" 33.8093997268477 -21.9256030277061 -6.48758669204036 36.8960433372496 13.8049108490603 -20.2629632485256 11.024869632783 31.8535419801829 -2.49497526234181 -23.0814508841053 3.06473590351368 27.5242751663427 -6.87931096001665 5.47765875176732 -11.2387869401911 10.8154861983151 -3.05342216171417 0.248826725488942
"33" 34.4004158185404 -21.8579553144435 -4.96918664424182 34.8672308933535 12.8427470250942 -18.821855293762 12.8154903862016 31.321466070181 -4.70332368042642 -21.5576361986303 4.15955152881228 27.2427075513977 -5.7334586144922 4.44992361477545 -11.9972272982155 10.826263173143 -2.82826386801422 0.321140660067423
"34" 33.3453228399797 -21.3341772562824 -5.93035357488506 36.2044487620863 13.2660081164926 -20.0053167484565 12.5056678480542 31.4628217233488 -4.54493913375718 -22.3152534988138 4.96406035422478 27.9131065534931 -5.58583215681093 1.71111924484071 -9.75887823691737 10.4978489813134 -2.75614612909173 0.0604992367806984
"35" 35.2539157302468 -22.6859092935691 -5.67137546406897 37.5018259406363 12.4595192909021 -20.343021209884 12.3824734700983 32.6360243056446 -3.50668671583326 -24.1287135513501 5.24918435088319 26.3963623131701 -5.49888531611936 4.77058507664048 -11.20315053939 9.85503324089325 -2.53076825841522 0.193362414825015
"36" 34.3257216141704 -23.0800900384614 -2.23460718485486 32.894072192886 10.2283872646786 -16.4618394681283 14.2676973888016 28.7252468994598 -4.81719034492213 -23.7277212555907 8.94382444105854 26.6219449703442 -6.97324744936898 2.58951101869229 -10.0763930542669 9.93749903031705 -2.58628231046226 0.0563487246546775
"37" 34.8784770105597 -23.6974018953101 -0.203707914962362 30.3443013106818 9.56653311089748 -13.5825964192917 14.2745902014807 26.4588292532562 -3.85521498831615 -23.5230998324365 10.5084426475747 24.6280251741579 -7.75418779972549 2.47023736576819 -5.21546929149709 5.88657591343622 -1.9491261036756 0.223833926587468
"38" 36.1820598894045 -25.6509181403916 -1.01796775105849 33.1907040931753 10.9932503798246 -16.4071440852048 12.4536944016574 29.1602764182103 -2.79140255854424 -22.3328957741334 7.53184395890017 23.4472037254952 -6.16749612350893 4.87682765790246 -8.09681964203978 6.15231321360976 -1.10063152683551 0.119046206703906
"39" 37.883683967457 -27.8023183616656 1.00705354463649 32.006338648638 9.58663875449763 -14.0843588272523 13.8499285176072 27.2693809071737 -5.81430538147463 -21.3910408001946 9.57992957467596 24.7314801430551 -7.02171848074414 0.777069023735342 -2.91766522403681 4.23952457731282 -1.55390794812389 0.206457409714149
"40" 39.3355256893227 -29.1706732780525 0.44391811724269 36.0713327524409 8.34883962529348 -15.0532637266703 11.8991467231724 28.2119756993188 -2.80560349677363 -24.0561522856194 9.29080222601893 24.9968118808557 -6.48784618765679 1.74518573875833 -4.0811663247227 5.21569945130232 -1.78908018077711 0.239828208606958
"41" 40.4960507624293 -30.8450635500141 1.48394946684096 35.4939910043134 6.47994566789723 -14.782211851139 14.2115730412917 26.6355537362836 -4.25296143767261 -22.4038123623082 9.24300716804638 24.5952381005114 -6.42377579583182 0.997244409593421 -4.45204642807949 5.8151610180084 -1.53176348470686 0.189052049505808
"42" 40.1801135208981 -30.4836586954504 2.12523104049123 35.7508532442057 4.55260736359271 -12.9825883204861 14.0413425811227 26.8198164452994 -3.7189490841718 -22.2215869762559 7.59069642770841 26.6073577966156 -8.4196713199726 1.23170741014502 -4.15534920897769 7.37496582694621 -2.97011534659711 0.393339846452786
"43" 40.5192055757746 -31.4357440368723 2.57802955704809 35.5412196188711 5.7423306671619 -13.2496969472288 12.5339505170025 28.5439394628038 -4.09991959163721 -22.2100058494139 7.34909949199184 26.4998604394408 -6.98534589428567 0.44594848929693 -4.98783982789752 6.66958266669772 -2.21912590160023 0.341459010848983
"44" 41.7390405296941 -32.313969324014 1.86666568827981 37.1972845179492 5.86603588016913 -13.4257779330848 9.43462636285932 32.6577203258499 -5.18758355496898 -24.0347136994542 6.86210979176113 26.3075613598877 -5.49346362627404 3.15752509606409 -8.19171195488574 7.25802588972733 -1.99164380110307 0.246532588532065
"45" 42.4910580328628 -33.1997538481758 3.87539705901289 35.8549230841977 4.92544769035927 -12.6002323850522 10.7850238629154 31.9191110786471 -7.13943832767883 -21.410774808182 6.94789003673936 28.0631046231698 -9.50231752926689 1.52756676060326 -3.81082189217756 5.5192506739747 -1.58254077962934 0.0654407883958792
"46" 42.0831002896579 -33.1219234400461 3.78993572492829 34.4681751039808 4.55456917693749 -10.1940489175374 10.8992419281098 30.3891850848899 -6.58937948528791 -20.698484244027 6.38176654463089 26.1142562228549 -5.32739046547919 0.323291442460576 -4.77050696554601 5.83745206734899 -1.53069052126451 0.313342172996287
"47" 42.0270085444719 -32.3049859630392 5.7129731661713 31.4612164926944 2.42806899742476 -7.27233814713087 12.0055009922731 27.4270745008365 -5.86921135664783 -20.5767732177066 7.81988834393216 25.8484666258028 -6.67403548310428 -0.224777597298058 -3.01438161699441 4.81577568652625 -1.42169030080169 -0.0781608847461019
"48" 43.9265301358656 -34.9746783646491 3.98660390469474 36.1771048320217 4.94068343542149 -13.1583200456855 11.6654254725422 31.8355520913273 -6.37263917529986 -24.6606012739203 10.1598381796263 27.3739213775765 -9.96475392762283 2.5113304011697 -4.69555328677294 5.94885811051033 -1.43107121697635 0.205874699161631
"49" 39.9668407768922 -32.2117930898569 6.12547377688737 33.3430234084449 0.871096676928642 -8.51345185292267 12.9163447253705 29.7029048003057 -6.01595048979187 -23.9091604359042 9.88495012405824 27.2380072469298 -9.04342758176885 -0.287180896737882 -2.91318257280006 5.50144538326146 -1.38132647416249 0.162902845282682
"50" 39.8328201254433 -31.5513469101395 4.6303237871512 34.9687469575368 1.19008134205114 -10.0022506277577 12.7851507274529 30.8384624810024 -5.3715588099778 -26.2780024131994 10.6858701843082 28.4251211503713 -8.28874966707988 -0.924792176709012 -3.42642363024562 6.14356822542035 -1.72745821126001 0.216172095896158
"51" 44.267674657681 -33.4375730557992 0.762339008021431 39.0052824314303 4.57074964302659 -14.885574868822 11.612267532933 33.7556672692723 -6.14812231720809 -28.5550671576611 13.3772263597915 24.8410421905327 -6.4672368899977 1.33683985763173 -6.03970301205809 6.42326205633695 -1.93020854811546 0.282535980616269
"52" 39.1077973118879 -31.4943465637743 5.41624404682888 34.6909305533853 -0.980316773142893 -7.79768378085089 12.309431846846 31.1544129831783 -5.82066172537826 -27.4237120308392 10.955740883286 28.7385119626202 -7.26968143351313 -4.66750983537329 0.781070053241885 3.39266611046631 -1.30448783423138 0.395305460794385
"53" 41.1340794427052 -33.4660849425927 4.41978146449075 35.9979782612063 0.143593395352671 -9.7690583804056 13.8144395549394 31.7764207107308 -8.00012715070137 -26.1488935115771 11.8204541287272 27.4556040452971 -8.22435269444149 -3.15018835370877 1.27567792907321 2.53697299223396 -0.437708236470704 0.0361129313464707
"54" 38.9494733793042 -30.8596290591729 5.24186414006816 34.2050875554839 -1.63387886691131 -5.83368736034771 13.500795627499 28.5156607570457 -5.93926543867116 -25.8177672053273 11.6951412009094 27.7882610962771 -7.9806993261839 -5.18598602075743 4.27493857549347 1.86146299178874 -0.98287843462388 0.272360748426354
"55" 41.2167759018255 -30.510743424623 0.518848630326931 38.0805603871582 -1.03357591181788 -8.19740460979976 14.4730059078137 29.3966235931269 -6.01130264507453 -27.9530786129678 11.9677014980082 30.1328800843658 -8.80720006540265 -3.47556776657171 0.134947429417028 2.29655835233186 -0.2407876163781 -0.0588856253046446
"56" 38.2164808335659 -29.6011159485855 2.20582787166772 38.2359123152071 -0.98276046342622 -10.4897188351777 13.7032047476178 30.8696813112768 -5.70699107856187 -27.5011232296633 9.39736107882593 29.1631008497985 -6.77338077170797 -2.64509121207934 -0.988770869980103 4.21753278242437 -1.51236140008912 0.448470535579496
"57" 34.6326586367106 -26.8625542483441 2.27348884625309 37.0899598135638 -4.64138339078803 -6.17102296383324 14.4696838962911 30.9952033845261 -9.39504664640652 -25.1181107237537 10.8214260667461 27.7724446860855 -5.9708613816328 -4.46557580107817 0.06313244466146 4.7918648282214 -2.0613615331514 0.218390077224385
"58" 42.0243069531106 -32.4070400493754 -0.578799605221481 42.3346051820078 1.98987942598666 -16.5658333266328 14.9411058743052 32.7751137519855 -7.69506332524847 -27.0104745074516 13.2544663629305 27.0680628471227 -8.03394563623822 -1.83210491387988 -2.31864622586871 4.95215089967629 -1.29557950258786 0.450451610545193
"59" 36.3133223844902 -28.0933892711428 2.45518498802783 38.8009765367006 -4.67958805235198 -7.29003287922406 15.4358310718797 28.219707881149 -8.93307725725445 -22.3392424997006 12.6179370006359 26.7778712523313 -10.786616058291 -1.83505335779223 2.7653031022681 1.77183305932977 -0.408370508340671 0.240195089051508
"60" 43.6867261679895 -32.8401204914481 -0.623298293867222 41.9665063397916 0.47568146978536 -14.4640668349485 16.4769314907566 28.3408699701318 -6.3913348291109 -22.8919904138165 11.8094899244086 24.3375128321159 -10.209112145956 1.64049500554911 -0.759122215483161 3.40985604410458 -1.13541157866756 0.357736017673785
"61" 37.1341046628154 -28.670436176148 3.02102824860915 35.9808690633094 -2.91499649133683 -6.25579400828185 15.7246553354473 27.0498191788366 -9.10882617732822 -22.3102782089873 12.6724133680225 26.0027590909798 -9.08658360926199 -3.38798255887336 3.48853052115281 1.67785065667835 -0.714117676670941 0.498849878282974
"62" 36.2165128204168 -28.2425550855515 3.58401557467261 36.6100885575859 -4.05809262657343 -6.66831141018618 15.7027502260307 27.2937884373337 -7.70194417458158 -24.6162154642799 13.218652826809 25.6563216312756 -7.98432804520378 -5.45157076840071 5.11479414058263 0.552974707675569 0.269422439974515 0.285277163989267
"63" 41.6876559661189 -32.342767608488 1.78534969189093 39.7838137025471 2.70050155863614 -16.4884822588364 16.5782490580627 31.4115653433208 -5.51626822055003 -28.7608068616524 13.5895719629191 26.0504949926525 -6.7349742577171 -3.71987564127727 2.23138086030624 1.23408789093077 -0.241574622662624 0.13603432443224
"64" 38.5264957831306 -30.8605195454742 4.9112186017403 34.2383701224946 -0.0108843507000396 -8.50427942649744 13.356219940162 32.0267360784662 -8.38137816786138 -28.1475194304178 13.1952158573825 27.2352098629447 -2.68927223863107 -9.73999563618099 3.27427632992319 3.14053768792219 -1.14127559593782 0.280465637296399
"65" 39.3871809405785 -31.6437179808612 5.08878145803512 34.4949135141251 -0.613163050673348 -8.15173078588905 12.9950994600526 29.9169638299853 -5.68354618488769 -28.5780421137715 14.3454904457992 23.5869358147208 -2.59250710534388 -9.50800729119604 5.82542400920294 0.97478751905239 -0.30911624940864 -0.0595564519153674
"66" 38.7534020286435 -31.9743259054823 5.47889031697691 35.8411629204343 0.770814363878052 -12.4362648237818 14.1281864402916 32.3722434662469 -6.84009641526208 -28.9259658341044 15.9677194661816 23.946603880391 -2.61290506968833 -9.85664812656842 4.82214752409356 2.13730792387165 -1.41248874011047 0.422230699807814
"67" 35.9230303691502 -28.7114707824225 4.95361456458794 33.5693446330465 -1.84685183444603 -5.11804029188551 13.3498654867684 28.4102815540612 -6.20739376760079 -27.9557470980892 15.8642039355667 24.6398695548193 -4.2079228920843 -10.7447578959262 6.57948554578299 -0.438709609749403 0.459437023354875 0.469625879688366
"68" 40.562156569747 -31.0894161844991 2.39443342480128 36.8463330052016 0.750883693098006 -11.1753911733932 13.6482182813441 31.5689464357973 -6.47772335369865 -29.5042005282956 17.704815651752 22.1854518179608 -4.86315518891953 -7.07639915220548 6.01537923350926 -0.744641500073057 0.540063454895823 0.247608019830493
"69" 41.4136029034317 -32.2317447610372 0.582958462407354 40.4755647211137 3.96529770262038 -19.2504966060426 15.9701218087138 35.1771835585748 -5.93885860509207 -31.7463318501264 15.4544039515673 24.8454192813295 -4.76490798844051 -5.92027775366776 3.40394280335866 2.19131782240571 -1.18268685969204 0.461643651833577
"70" 35.2273335217548 -26.3701886838788 2.36129740965801 33.6964891135451 -0.232952839958883 -8.08307816879143 16.0932744701064 30.7485223302013 -9.31381703368375 -29.5210291390224 16.882545757403 26.045709454399 -3.35959773229038 -12.6554462490462 7.43767279122084 1.45900084580716 -0.575619701004063 0.225658415401352
"71" 40.1620713571728 -30.40710153934 0.563441082773353 39.3031239063022 1.98230554461332 -17.3584106091436 17.2614351191768 33.6100859440869 -5.8758028181022 -33.9405375756543 17.1949595774755 27.0597124660872 -4.93430046661655 -10.4333847273166 5.53767470435331 2.45766980463125 -1.42597364996657 0.402909582893035
"72" 32.2975405768444 -25.1960494564401 3.62124765350945 33.2211787941182 -2.40161464582029 -6.33952136785775 15.9266792069648 30.764658421079 -9.64100416984905 -30.2642495297881 16.1642026338778 26.9037261491105 -1.7804113505227 -14.9579865628875 8.16851616146755 1.54713764577272 -1.53929131689826 0.268014091915895
"73" 39.537444952821 -30.3958425867263 1.75262357526148 39.1611982249068 4.86741523442571 -20.6656655189016 17.5103002951673 34.7093203287001 -6.6202328591914 -31.5791094978114 14.9610974922102 24.9680300991487 -1.79802729747075 -8.29826317177856 1.87709921142181 3.38412355375634 -1.00760209385319 0.114068056270418
"74" 37.3916668478062 -28.6314413649431 1.70851757556187 36.3948096799709 2.5585629330552 -13.1309370886994 15.9179550695945 31.9994857052029 -6.67007202963116 -30.6448959918454 16.0488295598252 24.6812587066263 -3.28602443007138 -9.11973552235718 4.01430097134884 2.46077315000887 -1.134895793645 0.15213317375178
"75" 33.4695474033528 -26.2982165282483 3.21665434542623 33.7539563005609 1.205691377004 -12.433584857097 16.8084160249026 30.8695304693276 -7.62535573497827 -28.8855862288648 15.0075886628152 25.7593667311134 -4.16803274514551 -9.66704234166752 5.38995689987597 2.09680994018138 -0.921290998440134 0.16043971282425
"76" 34.7544810077314 -26.6028484057547 3.36977506034834 33.3874408346485 -1.07483012300062 -7.54978701659418 14.8424130305155 29.0584132880174 -6.20629838854171 -29.7497540454928 16.116590748584 25.258168660597 -3.82301734736845 -13.5405773243245 9.23491160892956 1.38411987314866 -1.07071045792571 0.265849689127299
"77" 39.9031387918627 -31.3920308202972 3.30750202082589 36.8219105859564 3.731089540382 -16.6217829148037 16.2227052628929 31.953198048239 -4.55770443839821 -33.4740801648477 16.1548678747721 27.0679773745752 -3.62395531271242 -9.12578742424771 3.35296425958682 3.12015606414614 -1.05820184176025 0.0136646046092754
"78" 36.2365720399405 -28.5465860004797 4.64336025750417 32.0497665519445 0.953342993520239 -6.99240792483149 12.7856702288216 31.2577057677759 -7.39445742184081 -30.370148649522 15.548395585255 27.3971098180577 -3.43500073421125 -13.5561793171833 8.26616104081443 1.20346537937293 -0.784144742902054 0.178929361271475
"79" 39.1676818936762 -30.4890289659052 5.35431470798456 30.9891884908863 2.50409258112676 -9.55661959909081 13.6189135651903 31.3458553847789 -6.62926445230244 -29.1450117862881 15.2600985567764 25.3682353504127 -4.78219506074588 -11.87917593499 8.47627288822753 0.817500671932298 -0.895065788115965 0.21504069763403
"80" 37.5326033841841 -30.8037866158262 8.10334469081221 30.0740414991545 1.43739169573215 -7.69080376718076 15.0864511333522 27.843009608265 -5.38054667972322 -31.588855185413 18.2904220762809 26.6383598617518 -5.47336369999442 -12.959788862221 8.49620955945568 0.680584227641228 -1.03359967997321 0.488950886868602
"81" 37.850684678384 -30.854572365932 6.64787728413356 31.3447325538748 0.675386863342409 -9.96313838485959 17.8661846192086 27.1680079049476 -2.99575062345035 -32.8259787345065 16.9671029103065 26.9724055845621 -5.90371796371927 -11.3598920049169 7.99323303466214 0.663584744360375 -0.734120175043972 0.327698727551084
"82" 35.5582105811036 -30.226668533938 8.1203557768576 29.7661924305388 1.38150918239395 -10.3567272092697 17.9536901564671 27.3680363081014 -3.77117746772565 -32.6202104223234 16.0568464417548 26.8687095892733 -4.06975272108921 -10.8504445287908 8.18094287175356 -0.751809602219345 -0.481926832733454 0.0514278572898886
"83" 38.4471921285621 -31.8915218439629 7.80601816047253 31.2827303457047 1.9761423670573 -9.64479527261567 14.7688891421234 28.6143025975431 -1.97471863004215 -33.9235857164639 18.2140663123275 26.7180882278862 -5.21521237471496 -14.1294337776394 10.1634631875362 -0.396829857745886 -0.23667441729333 0.166888251434292
"84" 39.1442581165772 -31.8048780867399 7.1387200831609 32.234073952067 1.05528572874351 -9.51707155737548 14.6011037489635 28.1784879530158 -1.35968405735195 -35.5376214387637 18.2095450499467 27.6728336446445 -4.60731918991823 -15.0377893217926 9.9932070324557 0.89999486920414 -1.2969101787435 0.415504774534298
"85" 38.9397450018784 -32.100262840215 7.3476876122313 33.0199413060537 0.0110213058919113 -9.74959842950288 16.2713748242743 27.8232154501366 -1.47494614349926 -34.7597944078235 16.1888137976698 28.5623519850946 -3.82326667152446 -16.3431887500931 11.8405546451887 -0.0861581742392565 -1.22315221783428 0.564860849988743
"86" 36.2911713334163 -30.7668970273675 9.03404932815104 31.3589944667395 -2.67949268410976 -5.50354813958369 16.6673259220314 23.0429633161656 -0.221966463177756 -32.6345124825847 15.4143000078098 29.1840296057258 -4.36954036600024 -18.2357350789275 13.7378377848131 -1.22292429799607 -0.62491655880716 0.285992120355214
"87" 37.211639308579 -30.365264964612 7.2842608918433 31.9336803468976 -0.532889991682234 -7.00073183013954 16.7574952926054 21.8061272877253 2.83876344087319 -33.5141920754798 13.6469751622504 30.8994040261724 -4.35025631844766 -17.2307313708054 11.9337457712024 -0.920855856341548 -0.666642898319422 0.219026012830837
