"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]"
"11" 20.5142990588951 -9.27965149407476 -5.97080656050919 21.998296187229 22.6950627432492 -10.6005208517383 3.3029851567398 19.5267538987574 4.35519326465549 -1.55942056518516 -7.01283584524994 4.42841595202557 0.313032003947591 20.5338637916786 -6.28339195144584 3.01958119066562 0.0202529176879687 0.540984564651859
"12" 20.0859644185192 -10.9323831363001 -3.22055280152673 21.5103074740687 21.2528866729239 -13.0404942043847 7.05533434285464 19.7382405516288 4.98011715800709 -4.39946031453001 -6.19874543160671 4.95824905404369 0.419488511349428 22.6298801107613 -9.57067170880738 4.5885259189266 -0.536667228654016 0.748462934197145
"13" 21.9701897650666 -12.5662127351071 -3.36800571174691 23.6747633461637 19.4897585853296 -14.8496420194682 8.21623825234627 19.4759098105954 5.80596115677662 -4.90184400228366 -5.10914484186673 3.72489577061217 1.71915230444086 22.2066693568057 -10.7032542618716 4.96283156476884 0.320494532537845 0.340172068129536
"14" 20.6394888678168 -11.4234165869442 -3.65754651220886 23.8968438164726 18.0449310870228 -12.6091350846054 7.20840648145976 18.5749068924677 4.52673956849788 -3.12215063749197 -5.13395160376161 3.06420396207149 2.97193040179118 19.81179335584 -10.1249236581266 6.78206645126642 -0.946739725754475 0.303019914872833
"15" 20.454583222064 -10.8508950596667 -5.85345104444351 26.5896160322428 18.6491028102061 -13.9079453471212 6.60884475822091 17.8110765568827 5.77750843603368 -3.71939275691668 -3.46436921183694 1.78181916612885 2.41333028583298 19.4233920215283 -9.0505361652251 5.43677457635612 -0.742997780738561 0.401364066393615
"16" 22.1005984905488 -11.8798963724313 -5.56005141130121 27.8841212237001 19.2019750185939 -18.3465131660929 9.16602739027687 21.9024750493037 5.66334585344169 -8.08491020116647 -5.16042516536651 5.69186017362459 0.553439468094289 22.628930628293 -11.3387166860981 5.17565240884482 0.583644807776665 0.343953767903737
"17" 21.3678129107611 -12.2199749494439 -6.04183209189884 29.169285718573 18.3126455946966 -19.6885648285165 10.9300616345584 20.2135301251619 6.60914437146013 -7.69628995170324 -5.20843219538262 4.40817271611607 1.28455492854848 23.7486180989111 -11.531090751741 6.34479141518668 -0.722287808599603 0.274473829243952
"18" 25.7283572094201 -15.5146320873256 -5.69533589790594 29.5355124866616 19.2960840696304 -18.5721062596201 9.2585163595507 19.1468733367044 8.67250559951247 -7.48796988083994 -5.55771439183177 3.10318186560724 2.26463631797427 23.480507307468 -12.7540263101723 5.87129851534712 0.123185604134536 0.377825571152336
"19" 28.3511453311392 -16.3454751600406 -6.63766278859364 30.67796213978 19.0034880322613 -18.3718537294696 7.03126931179476 20.5900641050078 10.1667064167183 -9.10086418959241 -6.79621705261557 5.27999611096689 3.14118429117503 22.1257721057561 -12.7428603813667 6.73795548539332 -0.563421174096076 0.479305367790281
"20" 26.9228274829288 -16.3000078464193 -6.84874038639366 33.6129664768745 18.1664755337176 -19.031643990252 7.10675725744151 19.6789270978045 9.90731134180251 -6.61970037586974 -7.87944698928519 4.26746322756037 5.10742518319813 21.2133933180848 -12.9156875812521 6.16461018941112 -0.43003338475187 0.738048472392893
"21" 29.3970297064517 -17.4805799621917 -8.18995543277894 35.1892247839369 19.1636431189068 -23.7175709177725 9.23366109047646 20.5515337110801 11.0233463984018 -9.44936434991068 -6.2860357897184 2.31643990759715 5.22250261359773 20.6840505813145 -12.3049886098194 7.50116272703841 -0.863883669169128 0.303310429724181
"22" 30.2981877208173 -17.9355960456762 -9.17921074079934 35.8332011685032 20.4688522324127 -28.0730125574037 14.7675830313839 19.2308006442133 11.8078214221109 -11.2905565099924 -4.71113193966772 2.71063707719377 4.13141289499446 21.8442213445469 -13.6913106508551 9.05667979383724 -1.7503143534386 0.238027551307301
"23" 31.487203960644 -18.7897921123906 -9.47361930700054 37.2938474786972 19.8005849907436 -28.7652436206074 15.4291463844602 20.212056261364 9.7838138502949 -11.8553691908656 -3.68675509281723 4.72072928576771 2.65692920499712 23.4822695763425 -17.3317591569665 10.3672200857493 -1.84931014941812 0.762070432503686
"24" 31.9385213677017 -17.3355968519965 -12.1484284987636 38.1530883047013 19.2939355533162 -30.2822166852268 16.9585408959529 21.9409290447706 9.34523068184767 -15.1759703220737 -2.49708023717867 6.56665828929258 2.86255167939463 21.1189282495917 -16.7968769914957 12.4434155664805 -2.28061055813545 0.388939096907721
"25" 29.9650396666674 -17.6362372394197 -11.6854115817789 40.4907772791774 23.2814625717495 -36.8091326342798 16.3839265112412 24.2885311335937 10.1181904582636 -12.7716935721585 -4.95122866738337 3.91368065675511 4.55804948169959 21.8507984363303 -18.3760497631254 14.6759079385613 -3.23973403767828 0.430827080087876
"26" 32.4593301541847 -18.0735068936824 -11.5096907034885 38.3530781065042 22.4737964232319 -33.8651117166881 16.7657924836652 23.5968274632729 7.061612290893 -13.3836267741593 -2.74427749395718 4.42558496612867 4.6122957715537 22.5636483356249 -18.7983744725998 13.9366692117392 -3.17200744347107 0.601433210270375
"27" 31.8774871127067 -18.2309453260802 -9.21844321693561 34.6570187830635 22.0376238745724 -28.8896583171436 18.3261892837301 15.0830666373831 9.6447272914649 -12.9067461441947 2.70660383491185 4.01801931000064 -0.919666005118388 19.7659962233017 -15.6398136791206 14.5254348773703 -3.88359551749035 0.436349322045651
"28" 34.4390618410857 -20.5387395199231 -9.81107396797436 37.4964293410847 23.3765848791337 -33.9996193882785 17.3288239438448 23.1804872230646 9.02656410237343 -15.5216261432156 -0.515413466610175 3.2641200695913 4.40675395445447 21.6631176715708 -20.0313164159401 15.7091746300399 -3.50758090319475 0.662267645141629
"29" 36.3397887197803 -20.8993337757784 -9.5530603567085 36.5534467381429 25.2848777930239 -37.9496155301197 17.9455526491414 25.4692791106355 7.91184446079122 -15.6459755487812 0.483118687095416 2.48020943089005 4.56728971062574 21.6787877564553 -18.8340688680191 13.6432211335193 -3.35985910163998 0.66323579578603
"30" 34.2491086232681 -22.1543704973055 -8.90925689417176 39.7543984940318 23.9051867375235 -41.0781951910127 17.3890775078345 29.5256642920219 8.48451316303769 -17.7384673704574 -2.70178671496261 3.65636344610457 8.06223257276649 22.6353816330844 -22.8004286725938 16.0671671244121 -3.55560021320417 0.562570120821106
"31" 34.7031959072881 -22.5958874499761 -7.44045164045989 35.8240840215238 24.6307073400733 -36.1727222135194 18.7426728410568 22.5813111902838 8.69756630325365 -15.7558720648016 -0.937547514757325 4.66189039751612 4.52353898335797 21.5671238784812 -20.6630217626582 16.3195801138796 -3.68241071136077 0.640804614764668
"32" 36.796532784802 -23.5837098572842 -8.30679064670827 36.9992922407292 25.0508933254164 -36.8997661074425 16.3751662845573 24.2535819830052 9.93089445317795 -14.6205055292581 -1.98497363798874 4.04416963277221 3.50350461064099 23.1421000392097 -20.7745063341644 15.7614606424289 -3.60671450733259 0.333705203439404
"33" 35.0608686022031 -23.6088287415599 -4.30046667996175 32.560810485705 23.4402370321252 -33.0162304527518 18.4186778915752 20.4442512517307 8.49563940049326 -12.6195422456328 -0.665677067215171 2.1849353556603 1.635175704805 25.0478953750733 -20.503904327866 15.812925078099 -3.77979456235847 0.588572274501557
"34" 34.3706514306349 -22.4329913410427 -4.93416125949891 32.6461345544184 23.1076261361067 -31.5391767030606 18.6836117350354 21.8137864433517 6.66343133242108 -15.7537039491267 1.98326483220401 3.85418140081792 3.40956641895184 20.3919446214974 -16.8959067692051 12.5558285110419 -2.9188040835716 0.441560186778462
"35" 35.0972326697438 -23.4442639115082 -2.54351660981582 31.477897560149 20.7610098837905 -30.831036493 20.9117034851398 18.5216388472758 7.80945114474841 -16.0820440729513 4.38547422275848 2.28227621007589 1.83141983395321 20.1663500095035 -12.667149469368 9.27788575200763 -1.47013794347021 0.209109144295152
"36" 37.1525179925817 -24.2526537758853 -4.35221757318165 33.7764878303119 18.9102341557283 -29.0595620475688 20.1014780062271 18.4708658286675 7.61770471413433 -14.8346981605537 3.24749587872674 2.62665670982699 2.1018200637152 20.7121473812728 -13.1375248131473 8.75935544520583 -1.2910893821751 0.594796349617218
"37" 37.5432719612665 -25.4749622031277 -2.80738575472206 32.3837429496833 19.5124565340752 -28.8579949039153 19.9661297634877 16.5862052984751 8.79579900767659 -15.0210506202159 5.77645726724675 1.73640294815012 -1.34985663106558 19.8218464683325 -8.7314281235007 8.25790508509915 -1.83669810882829 0.545178611397157
"38" 36.322044083486 -24.2371152104991 -4.38402830418409 33.3984357270103 21.197150939972 -30.880410715656 19.582825856117 19.9982646193736 10.8306189717346 -19.5190027759304 4.27668064492964 3.222977303643 1.81545492157125 21.0305177567831 -13.4305796774156 8.87115765075555 -1.76788289037974 0.361367767368509
"39" 34.4859685986827 -24.1953365439834 -4.09914019611454 34.3550270658559 19.2994499394332 -30.6016946051071 18.6490122987946 20.8017151410105 9.72252690095788 -20.2066560126855 8.37441737937919 1.58026395616328 0.151588253916044 20.0762710782387 -12.3030509102591 9.58835680561319 -1.76820601560591 0.617493385707448
"40" 38.512688722814 -26.3725194862041 -4.10781475805616 36.5035541684423 20.5906919498133 -33.6238996267948 19.4133375132723 24.491213193936 5.90851613857721 -20.8565929345712 6.69247655622443 4.62168399402628 1.07630050579503 18.7661972508249 -13.1793798243452 10.7256492657172 -2.35893628605124 0.545716328874361
"41" 39.6966068644904 -26.6620074751203 -5.67052687877952 37.7220119073233 21.6974407264001 -36.2472979178873 19.5028337008098 24.932979285016 7.91981886431183 -19.980031587686 3.75648230503188 3.29488963166798 3.70237056996894 19.6277244287241 -13.497443546259 10.0832867708388 -1.76202221029462 0.238788431227178
"42" 37.9679522985692 -27.0105019871273 -3.62509397534476 37.1001110974121 17.8742469980439 -31.79580661368 20.7160053631368 20.7678044611483 8.91294115719346 -18.8534220822639 5.16904108142742 4.76068884926269 -0.0614689015308686 18.6602729756774 -9.37578276349128 7.7524123395998 -2.27170415106689 0.913199418769902
"43" 38.9770978281645 -28.3757457505296 -2.59844316025953 38.02143969144 18.9085059920331 -34.5759362478377 18.6499878457749 24.950428400275 8.61681900221566 -20.1740088076289 4.33042500321387 4.07531663070697 1.38487256500787 21.1246880622177 -12.5607723821912 7.23551261605987 -0.34982094709752 0.32129719292842
"44" 36.3786883792494 -25.2041063195253 -2.81710268500667 33.843023049314 17.7382990513266 -29.3785976866742 19.4132667410422 21.117477665074 8.02638861826809 -19.4069121363974 6.39753936354008 3.76012726656331 -0.846642942285554 17.3738433294721 -6.42532316374857 5.77665364833599 -0.471466924527046 0.502356438782851
"45" 37.1882639384643 -25.0587925022476 -4.34516910949502 36.0429744186623 19.6912035249575 -33.2540073408147 18.6350211957218 23.752638455475 8.15155129168181 -20.7658913927991 6.1320756960847 4.40154488857914 -2.26547432441362 19.6759755784532 -6.75386632996754 6.53943488047092 -1.61596016232486 0.523882269199551
"46" 39.2269999622234 -28.612751459924 -2.30290409000758 36.3839149426246 18.6838173116594 -33.0117518841963 19.7034062832456 23.2941116782307 7.01228886473672 -21.7452407710047 8.3839053120566 7.61825692348218 -5.46126803177499 20.5324711780248 -8.88392684788337 6.68508858551059 -0.756217840437533 0.530371564018215
"47" 38.4320620090827 -27.9924508848668 -1.7976138358004 34.9853206336576 19.3552459931995 -31.7699544604072 17.0505909707832 25.9213081576491 8.76504234921133 -21.8678366754206 3.23869711257048 8.69605942076146 -0.876971094143931 19.9772154711848 -12.1501679524487 8.48463733667905 -1.3679278099004 0.62705053767855
"48" 34.3303955090732 -25.4243608410988 0.934043145706831 28.8854571540592 18.3263571846452 -25.9217840001863 18.9855484871012 21.2007358020804 7.142532770874 -20.5237899776242 4.96079459844836 11.1076851354666 -4.02499322997169 16.6742965698861 -7.49725403748761 6.81664299039008 -0.929438321496479 0.549164432757347
"49" 37.6624445670616 -26.1155418513492 -3.73937105063723 34.4612167486862 18.9330553230122 -29.1981061174537 17.3263437496383 22.085865901291 10.3629961495602 -19.856950270606 -0.397291406402426 9.71562757460691 -0.952440722311954 18.3559702646269 -10.4134932966653 8.68451311427773 -1.50866446137748 0.647256652612405
"50" 35.9539213428428 -26.0212646056454 -1.2774210323633 34.4109465473931 14.6559571585131 -27.903832986198 18.68540210643 24.2507145410776 7.32751206145445 -20.4701297189848 1.20429195362277 9.42124634675004 1.5257212031088 16.2399807598786 -10.6127392981007 8.81226434966215 -1.34594130704539 0.366142793037567
"51" 41.3107624869104 -29.8184967948131 -3.45869590769319 38.8360300527512 17.2485069205685 -31.7952835352601 16.0350988702284 28.6181980337005 5.05545035312466 -20.4453255441397 5.63120740700559 4.19612577361448 2.8754393920269 17.8681059814634 -13.5262399343548 9.08738201569829 -1.09826701022849 0.410035946290905
"52" 35.3969894801534 -26.693452820185 -0.439774129821729 34.5691906308927 13.8465493496107 -23.6687232284375 15.2815079140779 23.9421684367893 5.64040323833397 -18.8729558418296 4.54090321203005 8.35246216425221 -0.378826459067766 11.4301819409313 -2.61141341930097 4.51443718920906 -0.258801118965054 0.32382723879587
"53" 33.6702398748161 -25.4987864552346 0.257286937298139 33.1356926898401 11.8850573314555 -21.6057643771628 15.6425446209755 23.57029546586 4.53711707706198 -18.4807060752767 5.18740469513902 8.70949117211458 -1.33181561818213 11.3476779457723 -1.40185272080694 3.65872557826918 -0.364034747235323 0.64158488244718
"54" 34.139023470278 -24.7485892171002 -1.77258724358198 35.0374997549341 15.8322171648173 -28.3912676664405 16.4214640496068 28.0083897480972 5.66114428491138 -21.5847672743689 4.96031861945574 7.81996594161134 0.537692064674565 13.479950884209 -4.71787547977982 5.1738504273968 -1.07381279777892 0.926251497743154
"55" 35.8851964437423 -25.9422320771026 -3.60442909442126 38.4595891004599 15.9329737239003 -30.8740175517593 16.9177143251998 28.6224207888186 5.21864165728163 -20.9370699207176 4.34347544737539 7.87902034121118 -0.33064790165511 14.7423324404814 -5.2472619841262 5.45574421990027 -0.788029123044036 0.51761203863567
"56" 30.4859004997844 -21.6696745732729 -2.41642096716375 35.3693455666495 10.0226961282737 -23.8406664733764 19.9937798142311 22.6361965743667 4.00722277033817 -19.6079793022911 5.23790339250703 7.84930394841592 2.17332985391559 10.3841571872332 -0.995879946033935 2.33756269020809 0.0225463397638539 1.07885004632847
"57" 35.7218041959581 -25.1173508952118 -3.60666610819308 38.2254353065779 11.8628018670404 -26.4208112552159 20.1922002439073 24.1698536314235 3.86138033826322 -17.6440396851252 3.08758037729774 7.9905088342892 3.967101165505 8.67067695783626 -3.24614405677436 5.00635717069188 -0.328957484372233 0.17017025792331
"58" 26.9421386869885 -19.9299546387813 -0.52026115382641 33.1425206619585 4.96019659738352 -11.7356698507834 16.4809499413089 17.7190135892731 1.50533994344888 -13.9126325214369 5.58283936990192 8.44928178720979 2.14452080719964 2.76400254370273 4.86422057450967 0.332867521499422 1.61323156529769 0.452247051800372
"59" 35.6619455441134 -25.4454473312218 -2.3329528368001 37.4883413971495 8.76004720745011 -19.6030347601311 17.3634392126475 21.5152730518697 3.74692607152883 -14.9612158041371 3.59478275672376 6.67489818312592 3.52587987327501 6.37745364200405 0.83736574074739 3.41278273361963 -0.090451731424854 0.681731459414317
"60" 32.126223122798 -23.5673305442805 -2.5685175169434 38.9079113112341 5.983185442493 -22.4788936623437 18.2969345268247 26.6795370065538 0.328514138826679 -14.7586726020476 2.13144801897494 6.87037213255196 6.45596498758114 6.16704816294039 -0.964569355454046 4.94719543786533 -1.16075010879035 0.667198668439219
"61" 26.7231224828356 -21.2659728925216 2.02564187592417 33.8298145350197 1.39171956787119 -10.6964440823353 17.1589365948057 22.9207606644469 -1.80270768837678 -12.6285881919102 3.5185197464636 4.98273774947647 9.65557926966316 2.65291896029966 0.709588053878399 3.34793895605411 -0.546162985350526 0.527320013515932
"62" 31.9658223536592 -24.3411105071052 0.326164145393384 37.4009403999415 3.45865414078401 -15.4939549840285 14.6609331785645 25.9466407207157 0.554992547506042 -15.7800704322786 2.96828781009524 5.55816812450139 8.53958543243912 6.91504025841274 -3.47398724179821 5.01261222618555 -0.489197393681599 0.326885313580542
"63" 42.4945165713777 -31.5948831828432 -3.33634596488111 42.6579312498068 9.8145059716184 -28.6545832863627 16.6504307462461 27.563632997217 5.48134834192654 -17.9329452833381 1.09479928942515 4.27921325660893 5.95497346561121 13.9430830117262 -7.80437977312867 7.93557362234576 -1.11043851124325 0.727803395662575
"64" 37.5899712299713 -28.8469275999984 2.34436226195146 34.9109716510214 3.16590235243009 -13.1985797432701 12.8756470613896 24.6923985726886 3.75067484371154 -15.9586280876214 -0.856632617762387 8.63457739075538 6.8264056966757 9.0635127210164 -4.24177795564861 4.98883687315023 -1.22382893723296 0.421110935993019
"65" 40.0610578512363 -31.2516003421615 1.71052759047849 37.757677395768 1.69343594168168 -11.7552548971331 13.015466847668 19.9136431269569 8.0002650280558 -15.3821988951234 0.12838150211227 7.82134107725605 3.05715601803805 10.5908136024737 -3.37903180175249 4.97363109977712 0.174055412795778 0.189452355925028
"66" 30.7903449779949 -27.8085153817486 7.9113247740925 31.6491691424191 -6.45586153012743 1.74922534988459 11.2005532019215 15.6472939366783 4.18977164285923 -9.59154646551181 -0.97637643685449 9.0838372208201 3.84948658249325 2.72929654911992 3.52364605472147 3.51098815162595 -1.22556169643483 0.496125688740354
"67" 34.3165328219533 -31.8524743093703 7.39536920405089 35.8146725534305 -3.85050961705746 -9.69955934418241 15.6685542657092 23.9448513345677 2.91644507006259 -16.0234431265784 -1.47898403535923 11.316963260021 5.80853644700216 6.30206114306262 -1.52436487661956 4.63709872444318 -0.692139799733424 0.0803279908208916
"68" 45.4477452298603 -37.9020159494036 5.42289133259741 38.6815453241134 0.0724872748179743 -12.8665297310543 14.4141670990822 21.3954870740709 7.48615492111954 -18.010949563377 1.68414632398869 7.01642215372857 2.9135276135714 10.2169033170043 -1.96755283072716 4.46586980306546 -0.412447790128922 0.531670413248728
"69" 39.2169062054598 -34.844977594973 8.44019661456795 35.6783777711829 1.21419481749031 -14.8290673226063 15.8885486008313 21.3415345655612 8.42182855677687 -18.4923775989343 -1.39284437417905 11.5932426234903 5.3022171446515 6.77812356334235 -2.40196550750303 5.53042320513188 -1.09176990992222 0.234217474906948
"70" 35.9283910774126 -31.1719406404243 8.52568296254517 32.143174999929 -1.34306357413743 -9.3797252438025 16.9984982888515 19.2007527393646 6.36728513963846 -16.9117030730049 -1.23424485414377 12.7595298356812 4.56175674648798 5.8636577006986 -1.70483463277761 3.38425760602532 0.364644828206499 0.42848517721483
"71" 43.7951208298639 -36.6325387838477 4.53606378658597 39.4830102675763 2.13394766425686 -18.4510097499807 18.8082157167698 18.2733048295763 9.77747378703945 -19.4593528688476 -1.04136080866852 13.5597650483799 0.524534112496776 10.9897127468798 -2.87417039152774 4.43873858232184 -0.631686365829127 0.587315631772056
"72" 38.8342283105741 -33.708488529952 6.21085753959461 36.2155329713403 -0.113301987125371 -13.0442624656831 17.924593449452 19.0499557036788 5.63765043961363 -17.8133430467302 -0.0248860490025042 13.8414897730523 2.49636090396794 5.83832709118432 -1.93355558166778 5.38845932425738 -0.305909835671949 0.140671412064316
"73" 38.1583740806131 -31.4470253266956 4.32703466144536 37.706348136744 -2.86485746540268 -11.1568661715903 19.2972348121673 18.8726660111208 2.84452210718738 -15.0233367601711 -0.855245983058443 13.9969134604008 1.26335319852549 5.24201606089708 0.524603686091043 4.81411196120626 -0.996157379058128 0.404785027773568
"74" 40.4865694829934 -34.055556094851 3.1200653631066 41.5627670106138 0.148981693807383 -16.5759714974973 18.769862337351 20.5316041430415 4.81715618844235 -16.3524499660736 1.1715772892987 13.994314977519 -1.34097354044919 6.52043339409587 0.102150263301474 5.97801460986377 -2.06254205568961 0.496589114673506
"75" 36.1226479812471 -28.4603603652307 1.2233849912037 39.6842579319411 -0.825984669516181 -16.3380169992622 21.0590320343227 21.6129565821539 0.284346548336275 -13.9629870471548 -0.972871036637692 13.7949893682072 -0.324305073212164 6.50583700890731 3.14609403735643 2.55641179794389 -0.67558878514791 0.526219324167439
"76" 32.9017942080114 -25.9935619459641 1.93753185614723 36.3824702496569 -3.53306504771148 -9.64930245343985 18.9530860484798 17.231526175801 1.92125476789217 -11.9465610662465 0.762428065140175 10.4834167818695 0.0875504947317755 1.55121084509559 9.72112540384483 0.313412555008061 0.0621255976515712 0.732749523981297
"77" 30.6569897226247 -25.4960970517016 3.42434005876214 35.7727383211524 -5.11845706395434 -5.89065391797554 18.4689598405628 16.9674709610538 1.89348048983643 -12.5973764117043 1.34134755396999 11.977845847063 1.85614173742731 1.52247525682934 8.37825784506244 -1.57128281758579 1.28353732359961 0.448791129780033
"78" 39.5052587931694 -30.6710773088602 -0.264137518063465 41.9023129131392 2.22420717359122 -19.8462150167321 18.9466980752408 24.0665495027936 1.22852106519154 -16.113155057599 -0.0345838589664296 11.5252288040326 2.64403947433115 5.79641033274217 3.41708125601941 2.25767611518563 -0.84206658962987 0.633559381574079
"79" 39.6150035920613 -31.1146680950218 -0.264799513111362 42.6651408481199 4.97132243726448 -26.0538166276745 19.6477802041167 28.2538608705942 0.880018773627355 -14.437930224271 -1.64139612014578 11.9763184877633 0.50197110580056 8.3441037043429 1.51234141440232 1.4849211306174 0.428018054084427 0.689378458224445
"80" 41.5188181822396 -31.8754551305781 -0.665013089510082 41.9043411542717 5.50405028365855 -25.0074160537171 18.8183706228668 28.9081122576977 -0.927571268506212 -16.1989604650243 -0.0524964938546504 13.1447617204569 0.179488328598806 7.27582294350514 1.80590176433525 1.95636433795753 -1.11233497739997 0.804683812212336
"81" 38.907028690083 -29.1983616262598 0.234855129638962 38.9129532622659 1.88538778259288 -18.5696153311006 18.7091583385262 27.7738011026875 -2.55584437111759 -14.277333111639 2.00927636520377 9.53315080013738 1.02973830500679 6.53032353835805 2.35967713750779 3.64894378006745 -0.942256441504868 0.364952661184564
"82" 38.0036743860826 -30.8028808579241 2.35939692968446 39.7770018528783 1.93674334055558 -22.0614542605944 20.2461126037349 26.6293170078474 -0.074505486728798 -15.6844815102951 1.69289980025215 11.941431587328 0.778588285305145 6.00810518090085 2.88575100684308 2.09133817485705 -0.679680236623075 0.37775209195729
"83" 35.012983967663 -27.0556708445699 1.9312053539361 36.2620032524594 0.426011095168518 -12.0160893116663 16.8265045575174 25.3997759597246 -2.55998988582434 -12.305196459501 0.435759752470682 14.1015728231264 -1.31035799312215 1.58713640075435 7.11774470192784 1.5411831657249 -0.929006267669674 0.488100321102297
"84" 34.1775986999729 -27.4874648867126 3.67114479912276 34.9736738161545 0.580066842166184 -14.0443442890063 18.2842234498173 23.8770256069416 -1.04383256582627 -12.9251461931084 -1.22078633410856 16.4281950874131 -1.68723195088977 3.72733185207059 6.5510318294321 1.30071127080672 -0.57479015356866 0.45493639617468
"85" 37.2477256610618 -29.399519143996 2.23301900970456 36.9884577994503 1.5667276468699 -12.7147983869991 16.4524715999775 22.6254654648004 -2.2238172480099 -11.1233410725669 0.28168542837321 14.096687124368 -1.82456549291264 1.39990864854176 8.84841263095844 0.994059520982069 -1.0223232100901 0.930897487545231
"86" 36.657650549424 -28.2595655412583 1.03237350042274 38.7086306989882 -0.356810299800387 -12.3652222131546 17.6073478780681 20.3835027749898 -0.189844726166616 -11.7585892034152 -0.353592794714854 16.2105291686636 -1.64438986578125 0.799288497388321 7.71620502155068 1.40459648268138 0.428658213663212 0.432786442528295
"87" 36.2250337072565 -27.0424730044036 0.670120356232133 37.7990619381887 0.0424742567932699 -11.2108204516697 15.6053044478894 20.1584788490812 2.85767848218779 -12.75524407026 -1.18404035947081 15.689630981173 -1.85443140378382 0.436562465677962 9.87627511446563 0.534264622916577 -0.642725293136629 0.479208230176491
"88" 34.2440379456824 -25.5755187303503 1.96779645231865 33.1287454815572 -2.82185508668015 -1.65148996651941 13.4975151314376 18.2375969809738 -0.152794487874385 -10.9406363706187 0.437384015590032 15.4048516192409 -1.75352147370592 -2.24110625852022 12.8738219199422 -3.17963860852938 1.148533577571 0.80156496135556
